V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t71	-0.421	1.083	0.844	-0.685	0.915	-1.193	1.522	-0.296	-0.829	-1.556	-1.019	-0.05	-1.278	0.536	0.545	0.953	1.278	1.54	-1.159	0.109	-0.165	1.712	-2.027	0.093	-0.914	0.659	0.967	-1.036	-1.522	1.392
t180	-0.992	2.286	2.35	0.506	-0.078	-0.301	-0.202	1.085	-1.779	-0.668	0.253	-0.828	2.046	0.073	1.404	-0.558	0.051	-0.808	0.193	-0.316	-1.699	-1.379	-0.797	-1.667	-0.063	-1.091	0.239	1.997	-0.356	1.095
t6	-0.509	1.641	1.234	-0.298	1.142	-0.578	0.732	0.144	-1.128	-1.122	-0.408	-0.769	0.543	0.397	0.866	-0.121	-1.146	0.482	-0.648	0.066	-1.034	0.218	-1.277	-0.867	-0.47	-0.363	0.949	1.473	-1.064	1.914
t13	-0.656	1.727	1.595	-0.108	0.561	-0.641	0.101	0.403	-1.274	-1.102	-0.37	-0.479	0.512	0.369	0.969	0.26	-0.108	0.268	-0.415	-0.093	-0.95	0.028	-0.887	-0.862	-0.453	-0.274	0.533	0.704	-0.739	1.379
t177	-1.59	3.291	3.941	1.622	-1.558	0.318	-2.615	2.442	-2.658	0.005	1.231	-1	4.441	-0.271	2.164	-1.096	0.365	-2.847	1.52	-0.838	-2.698	-3.928	0.837	-2.958	0.588	-2.255	-0.899	3.207	1.01	0.187
t11	0.537	0.265	-1.227	-2.04	3.896	-1.181	3.143	-1.91	0.269	-2.071	-1.797	-0.768	-2.547	1.048	-0.287	0.596	-3.949	3.263	-2.496	0.914	0.303	3.601	-2.545	0.793	-1.325	1.109	2.609	0.654	-2.697	3.809
t3	-0.968	2.332	2.469	0.518	-0.142	-0.223	-1.311	1.165	-1.765	-0.689	0.224	-0.678	2.032	0.176	1.406	-0.172	-0.395	-0.945	0.351	-0.365	-1.594	-1.524	0.123	-1.675	-0.048	-1.031	-0.06	1.721	0.056	1.01
t153	-2.135	3.617	5.019	2.311	-3.337	0.142	-3.109	3.252	-3.23	0.203	1.54	-0.447	4.737	-0.564	2.566	-0.729	4.108	-3.563	2.131	-1.286	-2.788	-4.63	0.722	-3.134	0.713	-2.288	-1.778	1.681	1.477	-1.328
t2	-0.957	2.024	2.216	0.337	-0.269	-0.595	-0.113	0.911	-1.64	-0.888	-0.054	-0.407	1.124	0.168	1.255	0.109	1.246	-0.332	-0.006	-0.321	-1.233	-0.673	-0.927	-1.19	-0.281	-0.556	0.14	0.613	-0.463	0.759
t184	0.174	0.495	-0.472	-1.565	2.676	-1.28	2.609	-1.342	-0.114	-1.941	-1.589	-0.365	-2.352	0.878	-0.011	0.93	-1.525	2.751	-2.05	0.602	0.263	3.108	-2.436	0.672	-1.236	1.104	1.957	-0.415	-2.301	2.764
t195	-0.318	1.445	0.901	-0.579	1.567	-0.638	0.437	-0.142	-0.886	-1.294	-0.658	-0.674	0.034	0.573	0.678	0.257	-1.987	0.854	-0.847	0.172	-0.745	0.676	-0.857	-0.603	-0.6	-0.082	1.027	1.165	-1.051	2.176
t60	-0.112	0.955	0.328	-1.038	1.876	-1.033	1.189	-0.675	-0.521	-1.656	-1.175	-0.316	-1.349	0.747	0.341	0.908	-1.236	1.805	-1.385	0.324	-0.106	1.944	-1.413	0.128	-0.953	0.654	1.289	-0.203	-1.527	2.208
t62	-1.385	2.799	3.412	1.166	-1.314	-0.092	-2.134	1.931	-2.289	-0.375	0.687	-0.554	2.986	-0.073	1.824	-0.286	1.196	-1.899	1.02	-0.708	-1.992	-2.655	0.495	-2.189	0.225	-1.458	-0.736	1.61	0.642	0.137
t175	-0.975	2.088	2.332	0.394	-0.36	-0.541	-0.635	1.006	-1.674	-0.866	-0.02	-0.358	1.23	0.194	1.291	0.239	1.038	-0.478	0.117	-0.366	-1.238	-0.845	-0.483	-1.255	-0.245	-0.586	-0.028	0.57	-0.235	0.684
t84	-0.782	1.865	1.882	0.088	0.193	-0.608	-0.166	0.637	-1.43	-1.012	-0.235	-0.427	0.78	0.3	1.094	0.257	0.368	-0.017	-0.211	-0.2	-1.058	-0.302	-0.745	-1.01	-0.375	-0.389	0.315	0.635	-0.549	1.099
