V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t77	-3.681	-6.556	-5.97	-3.09	-3.564	-2.267	-4.423	-3.786	-3.496	-4.042	-1.387	-4.432	-4.6	-1.693	-3.974	-3.681	-4.787	-6.349	-3.017	-3.736	-5.239	-3.202	-4.175	-4.705	-4.161	-5.423	-4.716	-4.739	-4.312	-5.005
t108	-3.413	-5.465	-5.579	-4.163	-3.45	-2.614	-3.533	-3.48	-3.612	-3.633	-2.642	-4.099	-3.574	-1.456	-2.493	-4.185	-5.078	-6.091	-2.261	-3.557	-5.307	-3.12	-4.497	-5.091	-4.611	-5.015	-5.647	-4.009	-3.533	-5.838
t148	-2.911	-6.463	-6.106	-3.681	-3.629	-2.48	-4.698	-2.317	-3.357	-3.781	-1.817	-4.59	-4.469	-1.433	-3.559	-5.27	-5.644	-6.497	-2.657	-4.006	-6.089	-5.174	-4.177	-4.798	-3.64	-5.946	-5.132	-5.111	-4.503	-4.831
t119	-3.158	-5.944	-5.77	-3.784	-3.466	-2.455	-4.044	-2.939	-3.423	-3.663	-2.156	-4.269	-3.984	-1.396	-3.022	-4.538	-5.221	-6.217	-2.428	-3.697	-5.562	-3.934	-4.257	-4.862	-4.083	-5.381	-5.263	-4.477	-3.963	-5.261
t154	-2.564	-7.671	-7.512	-5.938	-4.885	-4.034	-6.403	-0.511	-4.2	-4.377	-4.176	-6.027	-5.384	-2.037	-3.919	-9.456	-8.443	-7.918	-3.035	-5.688	-8.914	-10.244	-5.272	-6.099	-3.688	-8.123	-7.039	-6.972	-6.177	-5.574
t17	-3.749	-5.985	-5.766	-3.429	-3.503	-2.365	-3.955	-4.043	-3.592	-3.944	-1.663	-4.252	-4.172	-1.667	-3.419	-3.54	-4.705	-6.204	-2.798	-3.586	-5.049	-2.635	-4.335	-4.855	-4.516	-5.11	-5.04	-4.331	-3.856	-5.426
t147	-3.219	-7.192	-6.441	-3.135	-3.804	-2.379	-5.315	-2.689	-3.411	-4.152	-1.171	-4.89	-5.185	-1.699	-4.569	-5.015	-5.542	-6.753	-3.237	-4.209	-6.112	-5.229	-4.103	-4.682	-3.522	-6.268	-4.676	-5.64	-5.05	-4.474
t93	-3.22	-7.983	-6.844	-2.99	-4.042	-2.454	-6.028	-2.402	-3.45	-4.391	-1.043	-5.27	-5.811	-1.863	-5.29	-5.518	-5.891	-7.094	-3.601	-4.567	-6.583	-6.233	-4.088	-4.686	-3.23	-6.837	-4.531	-6.287	-5.741	-4.138
t28	-2.945	-5.845	-5.829	-4.163	-3.535	-2.626	-4.088	-2.497	-3.452	-3.591	-2.484	-4.338	-3.884	-1.347	-2.772	-5.153	-5.586	-6.296	-2.28	-3.824	-5.911	-4.622	-4.356	-4.993	-4.026	-5.56	-5.577	-4.567	-3.995	-5.358
t25	-3.435	-5.754	-5.7	-3.715	-3.457	-2.433	-3.853	-3.517	-3.523	-3.758	-1.956	-4.2	-3.927	-1.505	-3.033	-4.012	-4.955	-6.16	-2.533	-3.591	-5.258	-3.157	-4.335	-4.897	-4.383	-5.154	-5.249	-4.285	-3.754	-5.465
t153	-2.872	-5.443	-5.841	-4.98	-3.677	-3.015	-3.874	-2.31	-3.677	-3.534	-3.291	-4.386	-3.534	-1.38	-2.145	-5.847	-6.054	-6.379	-2.039	-3.96	-6.263	-5.062	-4.709	-5.387	-4.361	-5.626	-6.299	-4.446	-3.801	-5.931
t34	-3.084	-6.27	-5.984	-3.593	-3.563	-2.418	-4.467	-2.723	-3.386	-3.789	-1.713	-4.467	-4.346	-1.457	-3.484	-4.778	-5.375	-6.387	-2.661	-3.863	-5.789	-4.494	-4.187	-4.783	-3.833	-5.695	-5.083	-4.878	-4.289	-4.965
t5	-3.704	-4.916	-5.524	-4.911	-3.597	-3.001	-3.109	-3.991	-3.971	-3.701	-3.389	-4.077	-3.178	-1.629	-1.907	-4.27	-5.238	-6.119	-2.142	-3.59	-5.319	-2.67	-4.952	-5.544	-5.313	-4.825	-6.363	-3.673	-3.148	-6.668
t98	-4.007	-4.979	-5.519	-4.691	-3.606	-2.941	-3.073	-4.552	-4.044	-3.843	-3.173	-4.063	-3.29	-1.759	-2.139	-3.741	-4.954	-6.106	-2.333	-3.529	-5.043	-2.003	-4.972	-5.523	-5.512	-4.683	-6.214	-3.606	-3.114	-6.728
t193	-4.259	-5.819	-5.752	-3.587	-3.608	-2.52	-3.714	-4.944	-3.879	-4.154	-1.905	-4.243	-4.107	-1.916	-3.401	-2.984	-4.492	-6.221	-2.961	-3.556	-4.767	-1.693	-4.608	-5.086	-5.117	-4.872	-5.257	-4.106	-3.655	-5.95
t195	-3.453	-6.604	-6.146	-3.2	-3.663	-2.339	-4.728	-3.327	-3.481	-4.082	-1.196	-4.608	-4.757	-1.69	-4.126	-4.277	-5.134	-6.507	-3.087	-3.92	-5.603	-4.028	-4.188	-4.726	-3.95	-5.746	-4.784	-5.089	-4.491	-4.87
t189	-3.182	-6.759	-6.167	-3.266	-3.64	-2.342	-4.841	-2.777	-3.368	-3.952	-1.433	-4.63	-4.752	-1.559	-4.036	-4.712	-5.35	-6.521	-2.936	-3.981	-5.847	-4.681	-4.099	-4.682	-3.67	-5.907	-4.795	-5.195	-4.649	-4.685
t50	-2.921	-6.654	-6.231	-3.587	-3.696	-2.476	-4.923	-2.279	-3.365	-3.874	-1.611	-4.705	-4.677	-1.493	-3.83	-5.359	-5.714	-6.599	-2.809	-4.103	-6.196	-5.414	-4.162	-4.778	-3.552	-6.108	-5.048	-5.322	-4.686	-4.713
t137	-3.24	-5.132	-5.639	-5.014	-3.611	-3.022	-3.417	-3.07	-3.81	-3.558	-3.506	-4.191	-3.264	-1.459	-1.896	-5.098	-5.668	-6.213	-2.003	-3.753	-5.797	-3.895	-4.83	-5.483	-4.833	-5.191	-6.38	-3.99	-3.437	-6.342
t109	-4.337	-4.811	-5.571	-5.167	-3.78	-3.241	-2.901	-5.053	-4.357	-3.993	-3.693	-4.132	-3.173	-1.973	-1.925	-3.725	-5.073	-6.204	-2.384	-3.622	-5.076	-1.68	-5.325	-5.871	-6.051	-4.629	-6.683	-3.468	-2.994	-7.313
t141	-3.37	-5.194	-5.578	-4.805	-3.554	-2.922	-3.35	-3.33	-3.784	-3.575	-3.392	-4.122	-3.295	-1.473	-1.985	-4.728	-5.43	-6.145	-2.046	-3.66	-5.58	-3.454	-4.766	-5.399	-4.87	-5.054	-6.214	-3.888	-3.404	-6.283
t97	-2.748	-5.73	-5.963	-4.947	-3.727	-3.028	-4.127	-1.977	-3.63	-3.546	-3.357	-4.499	-3.711	-1.361	-2.332	-6.165	-6.238	-6.477	-2.08	-4.085	-6.492	-5.634	-4.653	-5.359	-4.144	-5.855	-6.238	-4.685	-4.069	-5.746
t112	-3.37	-8.095	-6.918	-2.909	-4.102	-2.461	-6.123	-2.631	-3.515	-4.511	-0.912	-5.338	-5.956	-1.966	-5.502	-5.382	-5.842	-7.157	-3.759	-4.608	-6.546	-6.089	-4.124	-4.703	-3.313	-6.872	-4.476	-6.37	-5.816	-4.152
t111	-3.481	-5.759	-5.688	-3.7	-3.455	-2.43	-3.828	-3.603	-3.534	-3.767	-1.962	-4.188	-3.926	-1.52	-3.032	-3.935	-4.91	-6.15	-2.539	-3.576	-5.217	-3.049	-4.343	-4.898	-4.42	-5.12	-5.248	-4.251	-3.739	-5.485
t56	-3.207	-6.682	-6.125	-3.281	-3.62	-2.338	-4.761	-2.852	-3.376	-3.936	-1.444	-4.592	-4.691	-1.555	-3.963	-4.642	-5.301	-6.488	-2.91	-3.942	-5.784	-4.526	-4.111	-4.692	-3.725	-5.84	-4.814	-5.115	-4.574	-4.735
t199	-3.504	-6.133	-5.821	-3.392	-3.49	-2.331	-4.135	-3.567	-3.478	-3.87	-1.653	-4.303	-4.247	-1.567	-3.479	-3.901	-4.879	-6.24	-2.744	-3.653	-5.259	-3.237	-4.227	-4.775	-4.223	-5.291	-4.965	-4.515	-4.022	-5.19
t23	-3.81	-5.16	-5.528	-4.362	-3.522	-2.749	-3.255	-4.235	-3.853	-3.78	-2.73	-4.06	-3.438	-1.651	-2.351	-3.759	-4.903	-6.08	-2.353	-3.501	-5.057	-2.266	-4.749	-5.296	-5.152	-4.773	-5.896	-3.751	-3.249	-6.316
t41	-2.946	-5.725	-5.793	-4.358	-3.546	-2.709	-3.97	-2.501	-3.504	-3.555	-2.74	-4.313	-3.75	-1.343	-2.563	-5.239	-5.652	-6.281	-2.19	-3.821	-5.937	-4.605	-4.439	-5.09	-4.138	-5.517	-5.749	-4.465	-3.908	-5.528
t36	-4.503	-4.497	-5.684	-6.203	-4.064	-3.816	-2.712	-5.175	-4.777	-4.08	-4.847	-4.281	-2.888	-2.171	-1.342	-4.449	-5.63	-6.4	-2.254	-3.871	-5.499	-2.037	-5.876	-6.468	-6.663	-4.744	-7.625	-3.372	-2.875	-8.171
t182	-3.146	-5.142	-5.71	-5.249	-3.683	-3.148	-3.493	-2.838	-3.85	-3.549	-3.705	-4.269	-3.263	-1.464	-1.793	-5.518	-5.91	-6.296	-1.952	-3.862	-6.04	-4.342	-4.912	-5.577	-4.817	-5.339	-6.585	-4.085	-3.502	-6.394
t81	-4.292	-5.428	-5.638	-4.102	-3.63	-2.735	-3.363	-5.032	-4.023	-4.066	-2.455	-4.155	-3.741	-1.916	-2.826	-3.146	-4.62	-6.169	-2.731	-3.525	-4.799	-1.529	-4.834	-5.331	-5.451	-4.717	-5.729	-3.802	-3.361	-6.412
