V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t63	1.4	-0.381	-1.347	0.392	1.005	1.534	1.055	0.672	-0.248	-0.126	-0.779	-0.77	1.414	-0.045	-2.329	-1.067	-0.843	-0.716	1.137	-1.491	-4.416	2.026	-1.058	1.879	-0.52	-0.653	1.014	0.392	1.956	0.907
t164	1.201	-0.258	-2.457	0.513	0.406	0.8	1.187	0.122	-0.243	0.046	-1.558	-0.913	1.344	0.341	-0.266	-3.049	1.14	-0.674	0.54	-1.883	-4.069	1.372	-1.237	6.282	-0.395	-0.441	0.763	0.475	1.591	-0.754
t114	3.645	-1.181	0.184	-0.268	2.599	-0.656	-1.071	2.375	0.874	-1.848	1.896	-1.867	3.134	-0.931	-5.276	-0.169	-3.301	-2.258	1.238	-0.837	-3.7	3.052	-1.059	3.842	-1.026	-3.564	2.661	-0.118	5.167	-1.663
t89	0.592	-0.537	-2.096	0.398	0.289	1.617	1.773	0.052	-0.89	0.364	1.951	-0.959	0.783	0.635	-0.956	-2.882	-1.901	-0.383	0.907	-2.053	-2.596	1.46	-1.057	3.738	-0.242	-0.403	0.514	0.317	0.823	0.734
t31	1.241	-0.057	-2.123	0.664	0.5	1.386	1.675	-0.228	-0.502	0.562	2.043	-0.889	-0.087	0.52	-0.933	-1.486	-2.203	-0.012	1.155	-1.846	-3.086	1.081	-0.715	-0.323	0.037	-0.178	0.916	0.547	1.224	1.111
t95	1.39	-0.253	-1.727	0.59	0.623	1.331	1.343	0.066	-0.285	0.171	-1.297	-0.762	1.588	0.214	-1.916	-1.036	1.73	-0.51	1.142	-1.854	-4.403	1.944	-0.863	-0.557	-0.18	-0.786	1.068	0.526	1.957	0.737
t168	-0.822	0.279	-3.123	0.974	-0.27	2.999	3.3	-1.396	-1.011	1.544	-1.519	-0.129	-1.074	1.104	0.957	-2.121	1.919	0.561	1.128	-2.642	-3.457	0.558	-0.867	-0.413	0.178	1.61	-0.361	0.85	-0.939	2.173
t100	0.563	-0.301	-2.49	0.585	0.577	1.62	1.506	-0.394	-1.011	0.591	-0.644	-0.757	-0.364	0.422	-1.38	-0.056	-0.06	-0.199	1.067	-1.937	-2.904	1.536	-1.102	1.948	-0.443	0.765	0.261	0.473	0.726	1.398
t162	-0.1	0.342	-3.365	1.163	-0.624	1.9	2.769	-1.506	-1.467	1.635	-1.596	-0.468	0.037	1.15	1.338	-2.284	1.27	0.703	0.89	-2.58	-2.132	0.781	-0.899	0.143	0.317	1.034	-0.177	0.906	-0.449	1.263
t122	1.233	0.323	-2.402	0.977	-0.041	1.389	1.993	-0.309	-0.581	0.861	1.593	-0.694	0.959	0.971	0.712	-3.438	-2.58	0.334	0.96	-1.851	-2.676	1.282	-0.648	-1.03	0.482	-1.502	1.095	0.868	1.133	0.58
t103	-0.75	0.457	-3.924	1.065	-0.509	2.554	2.993	-1.324	-1.377	1.673	-1.341	-0.172	-1.543	0.967	1.719	-2.637	0.802	0.692	0.845	-2.468	-3.182	0.37	-1.031	2.693	0.115	2.28	-0.575	0.908	-1.198	1.887
t161	1.059	0.034	-2.533	0.937	-0.316	0.842	2.116	-0.685	-0.942	0.901	1.766	-1.052	1.795	1.063	1.31	-4.021	-1.766	0.253	0.893	-2.32	-1.359	1.094	-0.745	0.668	0.469	-1.566	0.819	0.711	0.885	-0.318
t8	-0.697	0.57	-3.786	1.371	-1.226	2.463	3.762	-2.135	-1.623	2.194	-1.891	-0.148	-0.034	1.665	2.313	-3.28	3.533	1.171	0.894	-3.124	-2.504	0.117	-0.764	-1.608	0.732	1.001	-0.477	1.091	-1.331	1.729
t22	1.181	0.048	-2.29	0.832	0.044	1.387	1.864	-0.569	-1.018	0.879	1.069	-0.804	0.399	0.581	-1.136	-1.353	-0.885	0.175	1.138	-2.004	-2.608	1.105	-0.737	-0.763	0.126	-0.194	0.68	0.63	0.951	1.271
t169	1.09	-0.072	-2.033	0.699	0.43	1.546	1.585	-0.103	-0.578	0.503	-0.112	-0.748	0.457	0.359	-1.022	-1.619	-0.85	-0.263	1.13	-1.849	-3.177	1.389	-0.891	0.905	-0.092	-0.188	0.817	0.633	1.377	0.675
t91	1.069	-0.003	-2.268	0.732	0.252	1.49	1.859	-0.421	-0.87	0.735	2.096	-0.864	0.251	0.6	-1.093	-1.46	-1.415	0.028	1.171	-1.966	-2.474	1.517	-0.719	-0.951	0.127	-1.127	0.82	0.606	1.067	1.209
t192	0.405	-0.042	-2.418	0.794	0.259	1.662	2.336	-0.686	-0.657	0.821	-0.038	-0.735	0.7	0.731	0.498	-2.286	0.106	0.035	1.148	-2.39	-2.603	1.273	-0.817	-0.173	0.143	-0.37	0.501	0.673	0.58	0.546
t68	0.121	0.157	-3.305	0.882	-0.109	1.869	2.298	-0.712	-1.127	1.102	-0.395	-0.526	-0.374	0.814	0.542	-2.433	-0.081	0.278	0.809	-2.236	-3.052	1.008	-1.044	3.064	0.009	0.634	0.05	0.718	-0.12	1.154
t193	0.74	0.112	-2.48	0.824	-0.002	2.088	2.071	-0.663	-1.081	0.98	0.985	-0.619	-0.779	0.626	-0.737	-0.843	-1.17	0.35	1.185	-1.939	-2.889	0.889	-0.795	-0.872	0.029	0.425	0.37	0.628	0.355	2.207
t177	1.434	-0.191	-1.755	0.632	0.316	1.433	1.455	-0.05	-0.675	0.377	1.658	-0.941	0.777	0.61	-1.27	-1.72	-2.196	-0.151	1.113	-1.704	-2.529	1.49	-0.789	-0.075	-0.028	-1.252	1.02	0.506	1.491	1.013
t96	0.333	0.284	-2.898	1.148	-0.577	1.911	2.741	-1.3	-1.313	1.585	2.313	-0.611	0.502	1.297	1.276	-2.77	-1.599	0.791	1.166	-2.45	-1.631	0.849	-0.607	-3.187	0.68	-0.452	0.413	0.857	-0.112	1.352
t21	-1.389	0.912	-4.706	1.566	-1.87	3.153	4.441	-2.545	-2.225	2.806	-1.394	0.127	-1.902	2.154	3.053	-4.149	2.32	1.816	0.687	-3.227	-1.928	-0.832	-0.846	1.288	0.801	1.872	-1.22	1.222	-2.878	2.833
t90	0.261	0.311	-3.11	0.982	-0.546	1.977	2.712	-0.967	-1.088	1.294	-0.686	-0.46	-0.11	1.18	0.25	-3.191	1.505	0.581	0.862	-2.457	-3.077	0.373	-0.801	1.217	0.281	0.247	0.059	0.818	-0.245	1.821
t75	0.21	0.449	-3.447	1.178	-0.843	2.163	2.907	-1.427	-1.743	1.859	1.563	-0.59	-1.527	1.699	0.051	-2.432	-1.166	1.141	0.915	-2.541	-1.15	0.051	-0.659	0.118	0.532	0.048	-0.133	0.905	-0.809	2.671
t99	-0.112	0.233	-3.378	1.046	-0.606	2.342	2.925	-1.375	-1.885	1.735	1.271	-0.541	-1.683	1.313	-0.205	-1.674	-1.163	0.966	1.084	-2.523	-1.355	0.122	-0.778	0.848	0.238	1.159	-0.406	0.741	-1.113	2.766
t196	0.359	0.258	-2.544	0.997	-0.509	1.954	2.804	-1.122	-0.965	1.278	1.139	-0.686	1.01	1.152	0.977	-3.44	-0.094	0.461	1.046	-2.496	-2.178	1.065	-0.639	-1.858	0.557	-1.085	0.456	0.809	0.246	1.043
t52	-0.695	0.12	-3.463	0.849	-0.289	2.559	2.609	-1.027	-1.203	1.261	-1.346	-0.237	-0.799	0.752	1.487	-2.686	0.574	0.32	0.821	-2.312	-3.645	0.619	-1.198	4.02	-0.153	2.34	-0.47	0.709	-0.903	1.374
t175	-1.199	0.769	-4.381	1.374	-1.268	3.026	3.86	-2.362	-1.85	2.526	0.491	-0.125	-2.661	1.72	2.584	-2.964	0.398	1.528	0.91	-2.968	-1.863	-0.669	-0.791	0.354	0.627	2.353	-0.965	1.076	-2.365	2.804
t43	0.208	0.509	-3.148	1.185	-0.761	1.926	3.073	-1.561	-1.175	1.691	0.784	-0.493	0.267	1.243	1.898	-3.332	0.151	0.873	0.956	-2.64	-2.552	0.143	-0.667	-1.531	0.674	0.442	0.177	0.906	-0.402	1.147
t35	0.662	-0.037	-2.075	0.797	0.195	1.874	2.195	-0.525	-0.543	0.708	0.645	-0.708	0.814	0.542	0.733	-2.345	-1.412	0.004	1.162	-2.108	-3.075	1.515	-0.814	-0.58	0.179	-0.454	0.723	0.657	0.84	0.426
t61	2.046	-0.368	-1.07	0.564	1.076	0.679	0.853	0.203	0.127	-0.138	0.761	-1.158	2.218	-0.009	-1.524	-0.96	-1.23	-0.726	1.373	-1.704	-3.384	2.123	-0.686	-2.14	-0.038	-1.35	1.745	0.467	2.858	-0.618
t141	0.387	0.393	-2.75	0.949	-0.107	2.215	2.412	-0.954	-0.877	1.192	-0.048	-0.412	-0.518	0.563	0.139	-1.494	0.158	0.402	1.131	-2.073	-3.578	0.97	-0.753	-1.434	0.182	0.757	0.294	0.803	0.194	1.852
t40	0.346	0.129	-3.208	1.011	-0.856	1.673	2.759	-0.921	-1.796	1.516	2.672	-0.811	0.123	1.572	0.667	-3.916	-2.315	0.769	0.847	-2.514	-0.611	0.393	-0.846	2.072	0.457	-1.014	0.036	0.732	-0.53	1.553
t83	-1.563	0.756	-4.015	1.377	-1.435	3.625	4.31	-2.219	-1.601	2.475	-1.786	0.241	-1.162	1.879	2.482	-3.933	3.124	1.367	0.858	-3.063	-3.109	-0.061	-0.787	-1.057	0.693	1.671	-0.941	1.158	-2.259	2.933
t67	-0.781	0.541	-3.623	1.174	-0.946	3.072	3.513	-1.638	-1.462	1.968	-0.999	-0.024	-1.324	1.549	1.011	-2.885	1.964	1.018	0.916	-2.657	-3.002	0.174	-0.808	-0.269	0.415	1.218	-0.542	0.992	-1.41	2.831
t135	-0.631	0.459	-3.57	1.132	-1.088	2.645	3.435	-1.806	-1.729	1.917	0.133	-0.251	-0.63	1.299	1.663	-3.052	0.933	1.02	0.88	-2.641	-2.463	0.379	-0.866	0.281	0.398	1.058	-0.565	0.869	-1.457	2.236
t92	1.259	-0.503	-1.507	0.295	0.728	1.788	0.974	0.266	-0.522	-0.063	0.783	-0.884	-0.148	-0.053	-2.608	-0.364	-1.391	-0.71	1.112	-1.432	-3.839	1.731	-1.099	2.96	-0.648	-0.012	0.769	0.263	1.597	1.252
t113	-0.065	-0.108	-2.402	0.759	0.074	2.582	2.302	-0.754	-0.524	0.834	-1.194	-0.341	0.001	0.618	0.166	-1.913	1.13	-0.001	1.086	-2.136	-4.363	1.492	-0.924	0.156	-0.054	1.093	0.257	0.665	0.294	1.261
t142	2.071	-0.509	-1.098	0.239	1.506	0.819	0.267	0.913	0.399	-0.749	-0.067	-1.024	1.861	-0.594	-1.74	-0.449	-1.176	-1.201	1.139	-1.1	-4.935	2.783	-1.03	0.931	-0.625	-1.254	1.683	0.285	3.07	-0.429
t53	2.184	-0.466	-1.042	0.269	1.182	0.83	0.417	0.721	0.177	-0.566	0.534	-1.133	1.908	-0.383	-2.399	-0.469	-0.538	-1.078	1.156	-1.249	-4.346	2.516	-0.933	-0.022	-0.51	-1.809	1.606	0.274	3.019	0.141
t115	-0.364	0.663	-3.737	1.289	-1.041	2.352	3.419	-1.732	-1.878	2.168	1.671	-0.401	-0.897	1.422	1.635	-3.111	-0.948	1.218	1.036	-2.686	-1.306	0.142	-0.697	-1.049	0.674	0.518	-0.37	1.003	-1.312	2.305
t112	-0.615	0.707	-3.854	1.323	-1.157	2.623	3.555	-1.912	-1.774	2.228	0.648	-0.261	-0.939	1.415	2.035	-3.139	0.415	1.196	0.955	-2.777	-1.973	0.221	-0.762	-0.955	0.677	0.743	-0.479	1.05	-1.432	2.224
t174	-1.487	0.507	-4.686	1.249	-1.135	2.998	3.669	-2.079	-2.064	2.383	-0.441	-0.093	-2.727	1.666	2.15	-2.947	0.736	1.292	0.681	-2.94	-2.071	-0.207	-1.029	3.472	0.336	2.843	-1.202	0.972	-2.473	2.589
t24	1.085	-0.012	-2.276	0.679	0.513	1.338	1.631	-0.005	-0.419	0.433	0.31	-0.768	0.593	0.407	-0.3	-2.245	-1.188	-0.161	1.029	-1.858	-3.388	1.138	-0.916	1.768	-0.093	-0.392	0.806	0.598	1.135	0.557
t72	1.258	-0.328	-1.589	0.484	1.152	1.472	1.117	0.532	-0.189	0.092	1.081	-0.874	0.343	0.36	-1.502	-1.326	-3.416	-0.568	1.2	-1.506	-2.941	1.953	-0.88	0.776	-0.256	-0.721	1.204	0.536	1.982	0.55
t181	0.524	-0.264	-1.84	0.502	0.307	2.214	1.753	-0.158	-0.488	0.315	-1.377	-0.488	0.779	0.205	-1.224	-1.796	0.986	-0.418	1.009	-1.796	-4.721	1.574	-1.122	2.713	-0.442	0.425	0.414	0.458	0.839	1.105
t44	-0.035	0.039	-2.673	0.829	0.118	2.489	2.549	-0.617	-1.165	1.263	2.355	-0.507	-1.217	1.091	-0.099	-2.041	-3.5	0.428	1.226	-2.106	-1.925	0.956	-0.766	-0.377	0.185	0.628	0.23	0.727	-0.147	2.055
t191	0.958	-0.132	-2.009	0.546	0.967	1.687	1.468	0.25	-0.448	0.337	1.53	-0.773	-0.087	0.28	-1.007	-0.943	-2.988	-0.371	1.244	-1.554	-2.857	2.013	-0.87	-0.366	-0.209	-0.754	0.941	0.564	1.456	1.12
t158	0.887	-0.102	-1.769	0.588	0.654	2.017	1.54	-0.122	-0.061	0.176	-2.781	-0.476	0.536	-0.064	-1.578	-0.955	1.876	-0.555	1.107	-1.724	-5.477	1.734	-0.985	1.645	-0.415	0.786	0.721	0.563	1.468	0.749
t55	1.377	-0.177	-2.151	0.587	0.787	1.235	1.296	0.156	-0.708	0.403	2.3	-0.995	-0.23	0.494	-1.644	-0.804	-3.185	-0.132	1.18	-1.687	-2.445	1.476	-0.821	0.491	-0.139	-0.887	0.947	0.493	1.384	1.395
t5	0.636	-0.086	-2.474	0.72	0.155	1.427	1.87	-0.259	-0.549	0.5	-3.178	-0.534	2.035	0.393	-0.073	-2.636	3.197	-0.427	0.816	-2.185	-4.446	1.532	-1.167	2.816	-0.191	-0.088	0.486	0.643	1.096	-0.043
t49	-0.216	0.177	-3.449	0.92	-0.382	2.01	2.537	-0.939	-1.249	1.227	-2.022	-0.314	0.412	0.732	0.951	-2.691	2.148	0.208	0.748	-2.37	-3.762	1.065	-1.172	3.157	-0.038	1.132	-0.215	0.75	-0.345	0.982
t9	-0.472	0.253	-3.471	1.051	-0.542	2.609	2.88	-1.428	-1.553	1.776	1.446	-0.462	-2.199	1.377	0.664	-2.311	-1.805	0.893	1.009	-2.545	-1.68	0.006	-0.853	1.788	0.282	1.757	-0.377	0.819	-1.166	2.245
t195	-0.935	0.348	-3.794	1.095	-0.911	2.66	3.481	-1.584	-1.834	1.995	0.867	-0.338	-1.159	1.569	1.404	-3.545	-0.216	0.948	0.926	-2.8	-1.49	0.197	-0.869	1.531	0.411	1.122	-0.65	0.884	-1.59	2.263
t178	-0.095	0.01	-2.976	0.802	-0.405	2.054	2.68	-0.988	-1.536	1.324	1.747	-0.717	-0.199	1.128	-0.235	-2.822	-0.766	0.426	1.014	-2.475	-1.681	0.776	-0.845	1.428	0.153	0.198	-0.115	0.619	-0.442	1.932
t60	0.459	-0.089	-2.723	0.739	0.277	1.634	2.123	-0.503	-1.09	0.897	0.997	-0.72	-0.389	0.684	-0.209	-1.77	-1.874	0.141	1.073	-2.134	-2.319	0.786	-0.978	2.434	-0.103	0.643	0.244	0.566	0.165	1.035
t183	0.119	0.028	-2.76	0.78	0.287	1.811	2.392	-0.516	-0.789	0.909	-0.088	-0.558	0.247	0.675	0.767	-2.713	-0.939	0.085	1.018	-2.246	-2.92	0.94	-1.003	2.36	-0.026	0.563	0.232	0.667	0.093	0.58
t153	0.313	-0.024	-2.417	0.792	-0.198	2.248	2.259	-0.689	-0.833	0.89	-0.11	-0.509	-0.036	0.688	0.051	-2.418	-0.238	0.123	1.007	-2.07	-3.347	1.121	-0.958	1.68	-0.018	0.364	0.245	0.654	0.211	1.213
t127	-0.682	0.424	-3.69	1.125	-1.335	2.663	3.463	-1.86	-1.828	1.975	0.958	-0.345	-0.549	1.394	1.793	-3.463	1.031	0.997	0.819	-2.719	-2.102	0.461	-0.894	0.532	0.462	0.392	-0.612	0.847	-1.524	2.253
t69	1.562	-0.274	-1.537	0.466	1.135	1.104	0.946	0.665	0.029	-0.145	-0.727	-0.876	1.458	0.015	-1.656	-1.615	-0.801	-0.796	1.126	-1.595	-3.957	1.768	-0.992	1.992	-0.372	-0.972	1.25	0.501	2.262	0.027
t97	1.26	-0.311	-1.833	0.474	0.834	1.231	1.204	0.416	-0.141	-0.01	-0.956	-0.85	1.038	0.175	-1.237	-2.062	-0.327	-0.668	0.958	-1.769	-3.967	1.446	-1.08	3.745	-0.397	-0.369	0.932	0.463	1.741	0.053
t128	0.734	-0.175	-2.551	0.712	-0.031	1.504	2.043	-0.331	-1.356	0.896	3.17	-1.076	-0.049	1.098	-0.581	-2.698	-3.545	0.236	0.989	-2.214	-0.804	1.001	-0.873	2.414	0.12	-1.279	0.423	0.525	0.347	1.342
t26	0.413	0.077	-3.086	0.954	-0.738	1.665	2.626	-0.916	-1.778	1.447	2.56	-0.92	0.02	1.555	0.162	-3.446	-2.007	0.671	0.811	-2.554	-0.417	0.587	-0.85	2.033	0.404	-1.338	0.07	0.694	-0.32	1.612
t27	0.624	-0.061	-2.201	0.812	0.248	1.741	2.158	-0.604	-0.754	0.776	0.273	-0.724	0.88	0.572	0.038	-1.838	-0.704	0.086	1.245	-2.193	-2.994	1.451	-0.764	-1.018	0.138	-0.022	0.618	0.63	0.735	0.847
t170	0.721	0.117	-2.553	0.973	-0.189	1.535	2.33	-0.973	-1.105	1.151	1.252	-0.835	0.607	0.943	0.111	-2.115	-0.63	0.387	1.174	-2.375	-1.797	1.193	-0.65	-1.776	0.409	-0.817	0.558	0.749	0.549	1.054
t59	0.528	-0.202	-2.46	0.682	0.326	1.832	1.691	-0.094	-0.649	0.477	-1.465	-0.527	0.465	0.469	-0.234	-2.314	-0.255	-0.263	0.882	-1.911	-3.937	1.422	-1.135	3.96	-0.266	0.741	0.472	0.598	0.779	0.377
t171	-0.318	-0.043	-2.592	0.763	-0.369	2.756	2.628	-0.916	-0.914	1.017	-1.205	-0.246	-0.063	0.721	0.158	-2.702	1.247	0.176	0.987	-2.185	-4.263	0.96	-1.024	2.266	-0.129	1.536	-0.163	0.626	-0.409	1.691
t6	-0.377	0.459	-3.891	1.21	-1.087	2.216	3.376	-1.545	-1.924	2.049	1.712	-0.395	-0.398	1.707	1.78	-3.673	-0.602	1.078	0.788	-2.719	-1.439	0.364	-0.817	0.095	0.654	0.035	-0.292	0.926	-1.206	1.904
t98	0.955	-0.13	-2.178	0.722	0.247	1.263	1.944	-0.316	-0.899	0.61	1.108	-0.88	1.31	0.418	0.094	-2.34	-1.606	-0.069	1.14	-2.087	-2.391	1.291	-0.904	0.992	0.027	-0.66	0.681	0.543	0.875	0.237
t11	-1.462	0.729	-4.188	1.419	-1.446	3.299	4.126	-2.043	-2.001	2.568	-1.232	0.135	-1.344	2	2.762	-4.404	0.743	1.485	0.74	-3.017	-2.114	-0.394	-0.948	1.822	0.663	1.846	-1.008	1.188	-2.41	2.446
t190	-1.193	0.751	-4.166	1.375	-1.332	3.034	4.04	-1.965	-1.989	2.514	-0.139	-0.039	-1.48	2.015	2.47	-4.059	0.147	1.519	0.782	-2.957	-1.586	-0.364	-0.864	0.92	0.678	1.144	-0.902	1.138	-2.266	2.747
t16	0.257	0.176	-3.261	1.011	-0.274	1.586	2.457	-1.068	-1.41	1.354	-0.031	-0.64	-0.207	1.067	0.927	-2.065	-0.524	0.587	0.945	-2.365	-1.863	0.774	-0.879	0.672	0.207	0.64	0.039	0.776	-0.187	1.295
t118	0.868	0.057	-2.788	0.885	0.356	1.194	1.797	-0.43	-1.107	0.903	-0.35	-0.758	-0.072	0.734	-0.38	-1.194	-1.478	0.249	1.088	-2.007	-2.084	1.041	-0.875	0.91	-0.027	0.513	0.448	0.708	0.659	1.136
t37	1.431	0.135	-2.003	0.741	0.491	1.376	1.689	-0.239	-0.513	0.595	2.981	-0.87	0.261	0.441	-0.421	-1.332	-3.235	0.048	1.231	-1.621	-2.626	1.722	-0.625	-2.711	0.203	-1.475	1.19	0.653	1.472	1.003
t56	0.968	-0.414	-1.877	0.523	0.606	1.755	1.381	-0.011	-0.43	0.251	-0.006	-0.709	0.337	0.322	-1.307	-1.044	-0.93	-0.382	1.07	-1.707	-4.129	1.636	-0.999	1.569	-0.341	0.513	0.756	0.422	1.297	0.873
t165	0.692	-0.201	-1.936	0.627	0.483	2.155	1.626	-0.209	-0.351	0.448	-0.834	-0.478	0.233	0.323	-1.091	-1.059	0.079	-0.292	1.133	-1.727	-4.598	1.696	-0.943	0.159	-0.243	0.708	0.678	0.571	1.157	1.185
t166	1.094	-0.804	-1.301	0.121	0.891	1.626	0.837	0.512	-0.332	-0.3	1.802	-1.167	0.357	0.057	-3.045	-1.503	-1.82	-0.998	1.077	-1.61	-3.256	2.062	-1.049	4.335	-0.658	-0.575	0.89	0.148	1.86	0.737
t160	0.078	-0.55	-2.311	0.383	-0.024	2.305	1.746	-0.36	-1.083	0.549	2.029	-0.892	-0.821	0.711	-1.623	-2.532	-1.592	-0.271	0.87	-2.046	-2.574	1.151	-1.116	5.749	-0.419	0.58	0.038	0.3	0.172	1.523
t150	0.408	0.338	-2.902	1.034	-0.427	1.89	2.723	-1.143	-1.15	1.408	1.351	-0.58	0.089	1.04	0.975	-2.666	-0.874	0.629	1.033	-2.376	-2.435	0.641	-0.695	-1.317	0.479	0.08	0.329	0.802	-0.037	1.348
t185	-0.238	0.202	-3.217	0.973	-0.742	2.245	2.925	-1.429	-1.497	1.442	-0.618	-0.405	0.128	0.963	1.176	-2.642	1.31	0.575	0.86	-2.505	-2.964	0.735	-1.014	1.646	0.145	0.866	-0.321	0.713	-0.802	1.481
t137	-0.397	0.283	-3.747	1.124	-0.946	2.151	2.813	-1.317	-1.652	1.659	-0.742	-0.385	-0.179	1.331	2.087	-3.844	0.067	0.695	0.594	-2.536	-2.163	0.565	-1.081	3.576	0.299	1.151	-0.349	0.886	-0.872	0.916
t80	0.519	-0.149	-2.809	0.818	-0.11	1.721	1.828	-0.429	-1.197	0.858	0.489	-0.691	0.058	0.777	-0.051	-2.462	-1.812	0.096	0.874	-2.008	-2.544	1.286	-1.026	3.298	-0.032	0.594	0.346	0.62	0.412	0.72
t120	0.747	0.288	-2.684	0.97	-0.061	1.691	2.255	-0.902	-0.915	1.122	0.928	-0.61	-0.126	0.715	0.538	-1.808	-1.224	0.44	1.125	-2.093	-2.803	0.769	-0.71	-1.298	0.292	0.453	0.538	0.764	0.415	1.181
t15	0.297	0.532	-3.114	1.161	-0.554	2.056	2.937	-1.415	-1.316	1.693	1.599	-0.473	-0.379	1.099	1.224	-2.305	-1.09	0.947	1.122	-2.411	-2.346	0.329	-0.607	-2.686	0.596	0.549	0.191	0.88	-0.43	1.905
t133	-0.636	0.374	-3.655	1.198	-1.24	2.581	3.321	-1.884	-1.641	2.018	0.236	-0.392	-0.874	1.637	1.45	-3.602	1.088	1.034	0.851	-2.882	-1.99	-0.103	-0.819	1.113	0.518	1.256	-0.559	0.902	-1.394	2.079
t36	-1.423	0.691	-4.457	1.478	-1.721	3.133	4.129	-2.542	-2.076	2.739	-0.061	-0.083	-1.982	2.09	2.688	-3.981	1.218	1.68	0.82	-3.236	-1.633	-0.836	-0.786	0.876	0.771	2.385	-1.15	1.107	-2.676	2.794
t76	0.839	0.124	-1.95	0.717	0.676	2.071	1.834	-0.308	-0.249	0.539	-0.904	-0.386	0.166	0.075	-0.734	-0.633	0.144	-0.131	1.32	-1.727	-4.814	1.335	-0.818	-1.695	-0.135	0.795	0.772	0.66	1.093	1.315
t23	1.268	-1.065	-0.742	-0.107	1.318	1.733	0.47	1.197	-0.034	-0.803	1.155	-1.121	1.014	-0.234	-3.971	-1.328	-2.061	-1.432	1.13	-1.29	-4.149	2.524	-1.181	5.281	-0.986	-0.793	1.067	-0.007	2.342	0.764
t132	0.948	-0.877	-1.31	0.124	0.896	1.836	0.916	0.591	-0.361	-0.284	0.829	-1.009	0.361	0.096	-3.121	-1.426	-1.505	-0.993	1.062	-1.621	-3.801	1.858	-1.144	5.105	-0.757	0.157	0.735	0.128	1.661	0.884
t41	-1.468	0.752	-4.288	1.457	-1.499	3.073	4.266	-2.049	-2.132	2.644	-0.916	0.047	-1.054	2.139	3.126	-4.827	0.341	1.574	0.756	-3.126	-1.378	-0.518	-0.915	1.649	0.747	1.549	-1.038	1.202	-2.517	2.355
t173	0.463	0.174	-2.906	0.965	-0.352	1.543	2.376	-0.934	-1.065	1.204	1.044	-0.678	0.687	1.005	1.29	-3.162	-0.884	0.358	0.864	-2.278	-2.132	1.122	-0.826	0.022	0.371	-0.347	0.431	0.781	0.328	0.532
