feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t168	0.349	-0.017	-2.494	0.752	0.203	1.983	2.184	-0.576	-0.752	0.826	-0.423	-0.576	0.023	0.648	-0.153	-1.87	0.071	0.028	1.07	-2.157	-3.291	1.132	-0.927	0.981	-0.047	0.448	0.34	0.644	0.441	1.149
t100	0.606	-0.148	-2.417	0.659	0.319	1.759	1.807	-0.403	-0.838	0.664	-0.099	-0.694	0.049	0.534	-0.847	-1.306	-0.154	-0.11	1.035	-2.012	-3.191	1.327	-0.993	1.538	-0.196	0.24	0.409	0.55	0.708	1.189
t162	0.275	0.172	-2.853	0.947	-0.279	1.899	2.436	-0.957	-1.066	1.185	-0.573	-0.55	0.249	0.897	0.507	-2.416	0.509	0.34	0.946	-2.333	-2.807	0.951	-0.892	0.638	0.183	0.374	0.191	0.766	0.122	1.122
t122	0.616	0.196	-2.725	0.936	-0.198	1.703	2.275	-0.66	-0.903	1.047	0.262	-0.608	0.47	0.968	0.46	-2.983	-0.616	0.323	0.917	-2.184	-2.802	0.956	-0.826	0.737	0.271	-0.293	0.496	0.786	0.445	0.917
t103	0.158	0.203	-2.959	0.887	-0.114	2.07	2.439	-0.851	-1.006	1.155	-0.269	-0.486	-0.444	0.782	0.358	-2.118	0.151	0.324	1.002	-2.241	-3.093	0.836	-0.9	0.932	0.087	0.74	0.109	0.749	-0.027	1.511
t161	0.632	0.029	-2.653	0.851	-0.162	1.518	2.148	-0.654	-0.934	0.929	0.441	-0.765	0.653	0.92	0.332	-2.93	-0.467	0.176	0.907	-2.24	-2.451	1.048	-0.872	1.386	0.18	-0.414	0.469	0.689	0.543	0.672
t8	0.318	0.098	-2.811	0.908	-0.224	1.866	2.391	-0.857	-1.007	1.105	-0.529	-0.561	0.276	0.942	0.379	-2.488	0.593	0.292	0.942	-2.334	-2.906	0.949	-0.897	0.869	0.165	0.229	0.244	0.746	0.196	1.09
t22	0.802	-0.031	-2.441	0.782	0.075	1.591	1.97	-0.527	-0.929	0.827	0.37	-0.719	0.368	0.688	-0.605	-1.851	-0.469	0.094	1.026	-2.088	-2.874	1.114	-0.867	0.727	0.033	0.004	0.515	0.618	0.703	1.08
t169	0.758	-0.095	-2.304	0.711	0.279	1.671	1.821	-0.281	-0.698	0.628	-0.245	-0.691	0.401	0.57	-0.553	-1.984	-0.452	-0.136	1.022	-2.005	-3.173	1.265	-0.947	1.596	-0.081	0.006	0.589	0.618	0.93	0.768
t91	1.011	-0.099	-2.127	0.662	0.417	1.543	1.676	-0.219	-0.64	0.527	0.687	-0.801	0.399	0.446	-1.045	-1.522	-0.931	-0.163	1.118	-1.893	-3.101	1.466	-0.854	0.526	-0.079	-0.474	0.762	0.567	1.166	0.964
t192	0.485	-0.052	-2.535	0.735	0.225	1.705	2.08	-0.496	-0.758	0.767	-0.352	-0.677	0.321	0.672	-0.181	-2.079	0.208	-0.03	1.01	-2.203	-3.011	1.163	-0.943	1.446	-0.042	0.026	0.401	0.632	0.587	0.88
t68	0.64	0.035	-2.57	0.781	0.116	1.728	2.035	-0.489	-0.837	0.815	0.162	-0.66	0.242	0.661	-0.254	-2.008	-0.348	0.072	0.997	-2.079	-3.117	1.207	-0.911	1.059	0.015	-0.107	0.468	0.646	0.598	1.094
t193	0.398	0.108	-2.747	0.854	-0.117	2.01	2.278	-0.778	-1.068	1.063	-0.068	-0.562	-0.282	0.75	-0.164	-1.762	0.06	0.286	1.026	-2.192	-3.02	0.856	-0.901	0.737	0.047	0.548	0.196	0.679	0.152	1.598
t177	0.772	-0.056	-2.356	0.75	0.054	1.656	1.946	-0.448	-0.85	0.738	0.294	-0.736	0.558	0.741	-0.451	-2.235	-0.493	0.016	0.988	-2.065	-2.826	1.181	-0.897	1.167	0.016	-0.358	0.547	0.613	0.765	0.954
t96	0.235	0.176	-2.983	0.969	-0.376	1.96	2.519	-0.984	-1.223	1.315	0.706	-0.563	0.026	1.065	0.554	-2.551	-0.409	0.488	0.979	-2.345	-2.402	0.82	-0.845	0.183	0.28	0.131	0.174	0.761	-0.099	1.425
t21	-0.101	0.329	-3.273	1.057	-0.552	2.24	2.879	-1.233	-1.274	1.495	-0.755	-0.352	-0.377	1.13	1.038	-2.706	0.864	0.631	0.897	-2.485	-2.849	0.533	-0.907	1.021	0.275	0.739	-0.115	0.856	-0.563	1.524
t90	0.794	0.003	-2.407	0.74	0.166	1.602	1.941	-0.377	-0.657	0.674	-0.371	-0.67	0.595	0.602	-0.484	-2.186	0.422	-0.039	0.992	-2.067	-3.472	1.187	-0.882	0.982	-0.007	-0.143	0.579	0.637	0.865	0.975
t75	0.658	0.126	-2.678	0.875	-0.08	1.758	2.164	-0.689	-0.985	1.025	0.415	-0.67	-0.067	0.912	-0.286	-2.061	-0.484	0.291	0.981	-2.168	-2.648	0.956	-0.824	0.522	0.156	-0.171	0.42	0.719	0.454	1.366
t99	0.483	0.009	-2.64	0.803	0.048	1.855	2.173	-0.661	-1.062	0.958	0.257	-0.643	-0.152	0.702	-0.425	-1.648	-0.482	0.195	1.073	-2.158	-2.759	0.995	-0.889	0.918	-0.004	0.433	0.272	0.63	0.288	1.418
t196	0.456	0.107	-2.606	0.842	-0.18	1.857	2.328	-0.727	-0.921	1.01	0.264	-0.65	0.484	0.898	0.07	-2.693	0.118	0.195	0.954	-2.261	-2.781	1.047	-0.85	0.573	0.175	-0.35	0.373	0.704	0.406	1.143
t52	0.163	0.039	-2.74	0.778	-0.002	2.085	2.261	-0.714	-0.917	0.956	-0.296	-0.512	-0.092	0.67	0.259	-2.131	0.091	0.14	0.991	-2.169	-3.348	0.948	-0.986	1.595	-0.051	0.802	0.146	0.65	0.097	1.274
t175	0.208	0.215	-2.933	0.907	-0.135	2.052	2.448	-0.955	-0.971	1.179	-0.037	-0.503	-0.469	0.806	0.495	-2.024	0.108	0.36	1.013	-2.262	-3.07	0.768	-0.88	0.531	0.131	0.697	0.155	0.75	-0.018	1.413
t43	0.308	0.187	-2.876	0.937	-0.32	1.872	2.517	-0.968	-1.04	1.211	0.036	-0.575	0.227	0.974	0.613	-2.748	0.278	0.385	0.928	-2.39	-2.824	0.692	-0.863	0.766	0.247	0.279	0.218	0.751	0.058	1.103
t35	0.622	-0.055	-2.349	0.732	0.207	1.813	1.993	-0.397	-0.688	0.697	-0.007	-0.663	0.378	0.563	-0.063	-2.098	-0.604	-0.057	1.017	-2.048	-3.273	1.294	-0.947	1.283	-0.033	-0.007	0.52	0.621	0.733	0.803
t61	1.16	-0.176	-2.005	0.655	0.511	1.288	1.501	-0.178	-0.449	0.387	-0.142	-0.861	0.953	0.361	-0.948	-1.582	-0.189	-0.33	1.087	-1.947	-3.343	1.504	-0.888	0.779	-0.107	-0.352	0.889	0.551	1.5	0.354
t141	0.447	0.121	-2.648	0.842	-0.027	1.966	2.217	-0.693	-0.888	0.976	-0.202	-0.543	0.024	0.698	-0.019	-1.999	-0.029	0.196	1.004	-2.123	-3.3	1.054	-0.888	0.619	0.062	0.421	0.332	0.699	0.362	1.306
t40	0.608	0.036	-2.667	0.839	-0.141	1.652	2.203	-0.582	-1.045	0.963	0.614	-0.691	0.466	0.866	0.062	-2.606	-0.673	0.205	0.965	-2.185	-2.553	1.001	-0.897	1.213	0.131	-0.302	0.399	0.67	0.405	1.028
t83	-0.019	0.215	-2.928	0.95	-0.365	2.285	2.684	-0.985	-1.038	1.282	-0.558	-0.397	0.007	1.023	0.623	-2.767	0.669	0.42	0.939	-2.371	-3.121	0.835	-0.888	0.644	0.209	0.477	0.058	0.795	-0.202	1.495
t67	0.425	0.093	-2.705	0.835	-0.087	1.971	2.231	-0.655	-0.959	0.994	-0.111	-0.548	-0.085	0.836	-0.212	-2.172	0.011	0.222	0.972	-2.14	-3.06	0.968	-0.9	1.091	0.051	0.22	0.285	0.7	0.28	1.437
t135	0.243	0.248	-2.994	0.964	-0.338	1.917	2.579	-1.021	-1.153	1.28	0.052	-0.533	0.043	0.958	0.667	-2.511	0.203	0.471	0.947	-2.348	-2.688	0.808	-0.852	0.363	0.243	0.256	0.145	0.778	-0.082	1.338
t92	1.008	-0.143	-2.121	0.617	0.418	1.607	1.554	-0.163	-0.63	0.436	-0.137	-0.746	0.343	0.324	-1.115	-1.278	-0.332	-0.28	1.041	-1.823	-3.512	1.454	-0.974	1.452	-0.229	-0.12	0.676	0.53	1.198	0.93
t113	0.156	0.054	-2.716	0.839	-0.099	2.109	2.375	-0.801	-0.895	1.014	-0.756	-0.503	0.144	0.777	0.175	-2.283	0.861	0.166	0.991	-2.292	-3.321	1.069	-0.93	1.059	0.05	0.491	0.186	0.703	0.164	1.2
t142	0.999	-0.206	-2.11	0.582	0.565	1.435	1.451	-0.072	-0.432	0.276	-0.534	-0.76	0.859	0.211	-0.681	-1.524	-0.029	-0.41	1.008	-1.822	-3.887	1.679	-1.013	1.717	-0.265	-0.113	0.773	0.506	1.357	0.419
t53	1.068	-0.18	-2.077	0.6	0.37	1.442	1.541	-0.187	-0.566	0.386	-0.172	-0.826	0.887	0.339	-1.078	-1.536	0.356	-0.336	1.018	-1.911	-3.532	1.517	-0.954	1.142	-0.195	-0.447	0.726	0.5	1.326	0.763
t115	0.078	0.258	-3.117	0.993	-0.423	2.039	2.696	-1.059	-1.33	1.426	0.687	-0.534	-0.244	1.08	0.696	-2.688	-0.565	0.58	0.982	-2.402	-2.241	0.661	-0.848	0.614	0.287	0.327	0.024	0.792	-0.357	1.568
t112	-0.074	0.284	-3.188	1.014	-0.493	2.204	2.778	-1.168	-1.267	1.462	0.066	-0.449	-0.269	1.075	0.938	-2.705	0.263	0.567	0.933	-2.457	-2.645	0.709	-0.887	0.671	0.289	0.464	-0.042	0.82	-0.43	1.518
t174	-0.231	0.23	-3.308	0.982	-0.443	2.364	2.781	-1.23	-1.339	1.511	0.151	-0.415	-1.042	1.121	0.616	-2.264	0.089	0.628	0.934	-2.449	-2.612	0.557	-0.899	1.163	0.195	1.076	-0.206	0.787	-0.679	1.907
t24	0.545	0.118	-2.683	0.847	-0.03	1.796	2.205	-0.653	-0.895	0.962	0.345	-0.617	0.102	0.753	0.15	-2.235	-0.459	0.241	1.008	-2.139	-2.988	0.963	-0.864	0.67	0.108	0.095	0.389	0.692	0.359	1.205
t72	0.803	-0.134	-2.226	0.678	0.412	1.61	1.715	-0.182	-0.608	0.56	-0.193	-0.729	0.464	0.591	-0.679	-1.973	-0.743	-0.194	1.012	-1.966	-3.141	1.357	-0.945	1.659	-0.108	-0.105	0.657	0.608	1.074	0.711
t181	1.054	-0.196	-1.931	0.578	0.534	1.523	1.506	0.01	-0.419	0.283	-0.667	-0.737	1.003	0.286	-1.148	-1.696	0.107	-0.413	1.027	-1.834	-3.889	1.569	-0.995	1.728	-0.255	-0.351	0.794	0.518	1.404	0.593
t44	-0.014	0.097	-2.91	0.897	-0.242	2.252	2.62	-0.909	-1.225	1.301	0.612	-0.498	-0.52	1.054	0.207	-2.428	-0.795	0.436	1.028	-2.346	-2.499	0.725	-0.873	0.933	0.171	0.748	0.042	0.729	-0.271	1.661
t191	0.62	-0.011	-2.486	0.716	0.299	1.74	1.929	-0.355	-0.767	0.71	0.084	-0.667	0.201	0.537	-0.372	-1.727	-0.468	-0.074	1.04	-1.993	-3.094	1.4	-0.939	0.94	-0.08	-0.134	0.496	0.625	0.752	1.064
t158	0.63	0.022	-2.298	0.744	0.199	1.962	1.939	-0.435	-0.579	0.66	-1.064	-0.528	0.259	0.433	-0.506	-1.804	0.469	-0.097	1.031	-1.955	-3.998	1.289	-0.945	1.309	-0.117	0.424	0.49	0.654	0.786	1.003
t55	0.571	0.036	-2.697	0.807	0.044	1.695	2.122	-0.613	-0.987	0.934	0.372	-0.69	0.032	0.788	-0.241	-1.952	-0.393	0.179	1.006	-2.179	-2.719	1.006	-0.895	1.056	0.05	-0.022	0.362	0.653	0.411	1.251
t5	0.733	-0.039	-2.308	0.739	0.16	1.651	1.962	-0.418	-0.648	0.668	-0.818	-0.646	0.928	0.569	-0.407	-2.12	0.898	-0.126	1.002	-2.118	-3.553	1.282	-0.942	0.923	-0.028	-0.222	0.569	0.636	0.923	0.733
t49	0.178	0.132	-2.944	0.869	-0.189	2.03	2.396	-0.862	-1.105	1.142	-0.064	-0.503	-0.13	0.79	0.26	-2.156	0.215	0.287	0.958	-2.239	-3.107	0.978	-0.945	1.146	0.072	0.573	0.112	0.706	-0.016	1.401
t9	0.686	-0.101	-2.35	0.705	0.296	1.782	1.841	-0.394	-0.75	0.696	0.433	-0.709	-0.103	0.566	-0.695	-1.61	-0.964	-0.053	1.074	-2	-3.085	1.197	-0.913	1.288	-0.084	0.307	0.53	0.587	0.763	1.053
t195	-0.015	0.261	-3.162	0.995	-0.335	2.084	2.717	-1.043	-1.202	1.392	-0.099	-0.459	-0.282	1.062	0.82	-2.643	0.093	0.504	0.969	-2.425	-2.535	0.705	-0.872	0.702	0.256	0.534	0.021	0.824	-0.308	1.422
t178	0.545	0.036	-2.616	0.799	0.002	1.68	2.183	-0.646	-1.003	0.945	0.488	-0.712	0.359	0.768	-0.274	-2.161	-0.273	0.156	1.028	-2.208	-2.662	1.091	-0.856	0.633	0.084	-0.082	0.378	0.647	0.458	1.201
t60	0.451	0.025	-2.719	0.823	-0.024	1.837	2.227	-0.718	-1.103	1.024	0.545	-0.644	-0.218	0.791	-0.186	-1.846	-0.737	0.25	1.036	-2.181	-2.637	0.9	-0.902	1.094	0.04	0.408	0.255	0.645	0.2	1.352
t183	0.223	0.103	-2.744	0.85	-0.018	1.956	2.407	-0.727	-0.901	1.032	-0.181	-0.535	0.208	0.784	0.468	-2.477	-0.11	0.213	1	-2.256	-3.039	1.003	-0.918	1.044	0.092	0.354	0.246	0.713	0.152	1.047
t153	0.842	-0.064	-2.25	0.739	0.265	1.658	1.823	-0.305	-0.589	0.614	-0.212	-0.689	0.429	0.546	-0.418	-2.005	-0.498	-0.106	1.035	-1.977	-3.307	1.283	-0.914	1.251	-0.044	-0.09	0.652	0.633	0.977	0.708
t127	0.168	0.24	-3.111	0.964	-0.505	1.94	2.638	-1.098	-1.263	1.348	0.512	-0.578	0.082	1.024	0.762	-2.713	0.361	0.487	0.908	-2.417	-2.464	0.836	-0.872	0.473	0.281	-0.071	0.072	0.763	-0.197	1.413
t69	0.84	-0.038	-2.23	0.719	0.353	1.65	1.786	-0.244	-0.623	0.612	-0.263	-0.683	0.635	0.513	-0.678	-1.839	-0.246	-0.145	1.073	-1.976	-3.323	1.354	-0.907	0.741	-0.058	-0.273	0.666	0.635	1.052	0.885
t97	0.634	-0.064	-2.432	0.724	0.148	1.737	1.962	-0.413	-0.739	0.704	-0.419	-0.666	0.35	0.621	-0.393	-2.143	0.076	-0.057	0.959	-2.095	-3.33	1.135	-0.967	1.934	-0.075	0.137	0.449	0.609	0.697	0.903
t128	0.825	-0.14	-2.282	0.664	0.352	1.566	1.783	-0.234	-0.772	0.596	0.867	-0.833	0.349	0.575	-0.653	-1.882	-1.386	-0.11	1.056	-2	-2.725	1.352	-0.914	1.408	-0.072	-0.393	0.624	0.55	0.913	0.906
t26	0.607	0.031	-2.646	0.828	-0.129	1.675	2.18	-0.632	-1.06	0.971	0.451	-0.728	0.396	0.886	-0.147	-2.391	-0.339	0.186	0.934	-2.231	-2.462	1.07	-0.898	1.148	0.121	-0.433	0.384	0.665	0.458	1.089
t27	0.585	-0.076	-2.4	0.73	0.258	1.765	1.973	-0.421	-0.778	0.713	-0.281	-0.658	0.427	0.559	-0.419	-1.827	-0.214	-0.029	1.063	-2.084	-3.32	1.267	-0.929	1.11	-0.071	0.289	0.462	0.6	0.675	1.017
t170	0.65	0.046	-2.641	0.84	-0.042	1.624	2.09	-0.674	-1.018	0.97	0.389	-0.734	0.241	0.813	-0.369	-2.016	-0.164	0.177	1.014	-2.209	-2.501	1.091	-0.851	0.591	0.114	-0.255	0.421	0.682	0.548	1.158
t59	0.838	-0.147	-2.144	0.661	0.416	1.699	1.73	-0.154	-0.54	0.471	-0.534	-0.657	0.599	0.457	-0.769	-1.827	-0.206	-0.23	1.042	-1.929	-3.688	1.408	-0.96	1.583	-0.154	-0.033	0.678	0.578	1.067	0.731
t171	0.538	-0.074	-2.394	0.734	0.115	1.837	2.031	-0.444	-0.684	0.706	-0.572	-0.6	0.523	0.618	-0.309	-2.296	0.28	-0.061	1.001	-2.078	-3.572	1.208	-0.942	1.561	-0.065	0.291	0.441	0.618	0.654	0.92
t6	0.395	0.078	-2.787	0.845	-0.112	1.872	2.29	-0.623	-1.057	1.045	0.478	-0.592	0.13	0.903	0.1	-2.49	-0.677	0.247	0.953	-2.181	-2.746	0.989	-0.911	1.177	0.112	0.063	0.294	0.691	0.224	1.28
t98	0.501	-0.052	-2.51	0.748	0.067	1.814	2.105	-0.504	-0.924	0.812	0.055	-0.649	0.337	0.631	-0.24	-2.176	-0.265	0.032	1.011	-2.137	-3.018	1.156	-0.954	1.634	-0.035	0.102	0.36	0.614	0.469	1.003
t11	0.141	0.152	-2.88	0.926	-0.258	2.117	2.49	-0.871	-1.097	1.212	-0.303	-0.465	-0.056	0.957	0.424	-2.58	-0.012	0.361	0.942	-2.309	-2.957	0.819	-0.927	1.326	0.161	0.545	0.137	0.769	-0.049	1.266
t190	0.334	0.168	-2.865	0.894	-0.177	1.927	2.429	-0.816	-1.089	1.174	0.48	-0.591	-0.154	0.967	0.215	-2.332	-0.439	0.386	0.972	-2.266	-2.579	0.841	-0.867	0.679	0.171	0.042	0.213	0.733	0.054	1.481
t16	0.36	0.091	-2.833	0.874	-0.177	1.824	2.351	-0.82	-1.059	1.085	0.165	-0.615	0.122	0.876	0.408	-2.371	-0.126	0.296	0.955	-2.269	-2.721	0.947	-0.894	0.906	0.139	0.208	0.242	0.702	0.162	1.158
t118	0.798	0.006	-2.493	0.784	0.276	1.543	1.877	-0.362	-0.841	0.761	-0.065	-0.699	0.218	0.637	-0.529	-1.746	-0.81	0.053	1.057	-2.012	-2.88	1.138	-0.891	1.077	-0.03	0.117	0.536	0.653	0.769	1.045
t37	0.801	0.043	-2.436	0.771	0.103	1.661	1.952	-0.492	-0.761	0.777	0.553	-0.696	0.348	0.635	-0.292	-1.988	-0.549	0.044	1.002	-1.995	-3.114	1.293	-0.861	0.367	0.055	-0.315	0.604	0.65	0.817	1.007
t56	0.802	-0.115	-2.434	0.706	0.202	1.57	1.844	-0.366	-0.884	0.682	0.173	-0.751	0.329	0.618	-0.655	-1.774	-0.559	-0.03	0.982	-2.044	-3.016	1.147	-0.965	1.848	-0.1	0.009	0.487	0.558	0.739	0.983
t165	0.599	0.041	-2.477	0.783	0.112	1.863	2.024	-0.511	-0.826	0.827	-0.435	-0.581	0.253	0.619	-0.497	-1.785	0.182	0.036	1.029	-2.058	-3.361	1.191	-0.924	0.812	-0.028	0.152	0.43	0.667	0.636	1.212
t166	0.951	-0.195	-2.079	0.598	0.468	1.519	1.588	-0.156	-0.547	0.416	0.377	-0.845	0.52	0.404	-1.066	-1.697	-0.567	-0.312	1.061	-1.926	-3.195	1.545	-0.906	1.293	-0.153	-0.376	0.753	0.524	1.269	0.723
t160	0.205	-0.008	-2.821	0.791	-0.205	2.019	2.256	-0.797	-1.099	1.04	0.543	-0.643	-0.346	0.885	-0.021	-2.454	-0.4	0.223	0.909	-2.246	-2.694	0.876	-0.955	2.332	0.023	0.473	0.126	0.636	0.027	1.301
t150	0.426	0.064	-2.701	0.835	-0.121	1.84	2.304	-0.702	-0.996	1.016	0.287	-0.633	0.232	0.854	0.074	-2.448	-0.194	0.204	0.958	-2.247	-2.804	1.013	-0.892	1.04	0.125	0	0.32	0.683	0.311	1.138
t185	0.34	0.161	-2.915	0.925	-0.255	1.777	2.427	-0.926	-1.071	1.125	-0.47	-0.566	0.386	0.845	0.69	-2.47	0.533	0.312	0.918	-2.331	-2.948	0.914	-0.93	1.088	0.159	0.276	0.205	0.733	0.109	0.944
t137	0.174	0.198	-3.054	0.972	-0.477	1.933	2.53	-1.018	-1.238	1.304	-0.084	-0.55	0.145	1.06	0.883	-2.909	0.084	0.442	0.838	-2.373	-2.471	0.798	-0.925	1.325	0.241	0.271	0.093	0.783	-0.104	1.11
t80	0.853	-0.121	-2.358	0.745	0.144	1.614	1.799	-0.36	-0.9	0.709	0.83	-0.776	0.321	0.649	-0.703	-1.884	-1.31	-0.002	1.045	-1.982	-2.755	1.333	-0.884	1.119	-0.004	-0.142	0.609	0.586	0.848	0.965
t120	0.677	0.026	-2.538	0.787	0.151	1.692	1.956	-0.522	-0.821	0.802	-0.029	-0.657	0.077	0.614	-0.25	-1.816	-0.45	0.063	1.026	-2.038	-3.077	1.11	-0.904	1.064	-0.014	0.272	0.475	0.654	0.648	1.01
t15	0.343	0.208	-2.858	0.929	-0.216	1.963	2.464	-0.904	-1.12	1.227	0.47	-0.554	-0.111	0.899	0.26	-2.186	-0.35	0.44	1.024	-2.274	-2.737	0.783	-0.827	0.03	0.212	0.343	0.217	0.74	0.019	1.549
t133	0.623	-0.039	-2.439	0.772	-0.034	1.733	2.041	-0.592	-0.804	0.804	-0.1	-0.689	0.608	0.695	-0.292	-2.284	0.362	0.008	0.987	-2.158	-3.163	1.175	-0.902	1.001	0.033	-0.052	0.457	0.629	0.678	0.935
t36	0.034	0.199	-3.039	0.982	-0.394	2.147	2.646	-1.085	-1.13	1.344	-0.322	-0.458	-0.222	1.034	0.635	-2.568	0.459	0.492	0.964	-2.423	-2.896	0.626	-0.877	0.823	0.222	0.794	0.014	0.782	-0.282	1.47
t76	0.319	0.14	-2.627	0.827	0.084	2.074	2.291	-0.666	-0.841	0.981	-0.503	-0.466	-0.04	0.655	-0.104	-1.9	0.27	0.172	1.067	-2.143	-3.448	1.005	-0.896	0.455	0.025	0.558	0.29	0.716	0.288	1.401
t23	0.964	-0.33	-1.829	0.479	0.649	1.646	1.444	0.189	-0.432	0.18	0.056	-0.797	0.815	0.285	-1.502	-1.697	-0.724	-0.513	1.073	-1.765	-3.656	1.772	-0.991	1.982	-0.331	-0.461	0.79	0.443	1.414	0.816
t132	0.721	-0.187	-2.261	0.654	0.328	1.723	1.783	-0.271	-0.681	0.574	-0.192	-0.712	0.319	0.536	-0.855	-1.771	-0.302	-0.18	1.022	-2.016	-3.392	1.266	-0.963	1.848	-0.157	0.261	0.537	0.546	0.896	0.907
t41	0.162	0.163	-2.956	0.955	-0.311	1.943	2.584	-0.879	-1.223	1.284	0.181	-0.55	0.105	1.088	0.641	-2.891	-0.532	0.449	0.951	-2.388	-2.322	0.707	-0.894	1.198	0.238	0.271	0.126	0.774	-0.135	1.231
t173	0.625	-0.007	-2.57	0.773	-0.004	1.658	2.036	-0.558	-0.9	0.862	0.552	-0.719	0.35	0.761	-0.128	-2.324	-0.487	0.06	0.943	-2.123	-2.742	1.169	-0.911	1.18	0.058	-0.217	0.461	0.643	0.622	0.925
