V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t17	-4.469	-3.853	-4.461	-4.835	-5.269	-4.372	-3.978	-4.536	-1.887	-3.135	-6.121	-3.957	-4.748	-5.15	-2.957	-3.168	-5.186	-5.145	-4.863	-2.474	-2.96	-3.817	-3.98	-2.813	-1.725	-6.195	-3.041	-3.68	-3.468	-3.34
t61	-4.682	-3.495	-4.798	-5.203	-4.529	-3.54	-3.547	-4.126	-2.264	-3.959	-5.277	-3.635	-4.212	-4.192	-3.05	-4.353	-4.374	-4.763	-4.833	-2.436	-2.071	-4.232	-3.625	-2.918	-1.98	-5.497	-3.227	-3.673	-3.381	-3.27
t141	-4.34	-3.735	-4.371	-4.814	-5.076	-4.277	-4.027	-4.599	-2.078	-3.524	-5.959	-3.829	-4.708	-4.994	-2.997	-3.463	-4.584	-5.08	-4.762	-2.417	-2.887	-3.45	-3.744	-2.746	-1.812	-6.117	-2.994	-3.456	-3.32	-3.089
t168	-6.425	-3.905	-7.81	-7.65	-3.537	-2.647	-3.613	-3.641	-4.621	-6.726	-4.068	-3.98	-3.65	-2.473	-4.61	-7.042	-2.805	-4.755	-6.111	-3.479	-1.355	-7.524	-3.626	-1.557	-4.595	-4.527	-4.625	-5.603	-5.032	-4.061
t20	-4.877	-3.539	-3.48	-4.988	-4.544	-2.605	-2.787	-4.285	-2.243	-3.678	-4.701	-3.597	-3.251	-3.76	-3.14	-5.223	-3.68	-5.303	-4.868	-2.159	-3.112	-4.633	-3.851	-2.298	-3.472	-5.726	-3.499	-3.416	-3.215	-3.897
t107	-4.534	-3.682	-4.791	-5.065	-4.93	-4.196	-3.952	-4.391	-2.123	-3.717	-5.877	-3.826	-4.702	-4.802	-2.999	-3.596	-4.931	-4.928	-4.856	-2.535	-2.518	-3.877	-3.79	-3.058	-1.529	-5.86	-3.139	-3.683	-3.445	-3.216
t13	-5.081	-4.527	-1.928	-4.122	-6.718	-3.673	-3.315	-5.873	-1.4	-2.197	-6.259	-4.542	-4.311	-6.047	-3.226	-5.569	-5.818	-6.621	-5.111	-2.359	-4.259	-3.737	-5.339	-4.74	-3.808	-7.853	-3.643	-2.909	-2.811	-5.062
t79	-4.433	-4.009	-4.272	-4.74	-5.608	-4.763	-4.215	-4.827	-1.806	-3.04	-6.547	-4.131	-5.064	-5.606	-2.953	-2.919	-5.649	-5.378	-4.914	-2.567	-3.4	-3.584	-4.192	-3.191	-1.508	-6.533	-3.092	-3.646	-3.487	-3.442
t25	-4.967	-3.781	-2.94	-4.757	-5.004	-2.588	-2.691	-4.592	-2.051	-3.182	-4.847	-3.785	-3.185	-4.096	-3.185	-5.347	-3.868	-5.678	-4.937	-2.108	-3.614	-4.666	-4.196	-2.334	-4.046	-6.21	-3.541	-3.294	-3.134	-4.284
t45	-4.747	-5.156	-2.169	-3.94	-7.978	-5.894	-4.911	-6.959	-1.317	-2.144	-8.271	-5.244	-6.213	-8.104	-3.291	-4.015	-7.574	-7.194	-5.298	-2.913	-5.375	-2.408	-5.875	-6.111	-2.298	-9.061	-3.603	-2.994	-3.074	-4.839
t123	-4.831	-3.986	-2.763	-4.393	-5.565	-2.96	-3.007	-5.029	-1.83	-2.837	-5.206	-3.937	-3.656	-4.769	-3.19	-5.561	-4.001	-5.783	-4.845	-2.086	-3.244	-3.884	-4.373	-3.016	-4.018	-6.772	-3.306	-2.921	-2.746	-4.234
t130	-4.737	-3.643	-4.975	-5.164	-4.843	-3.836	-3.752	-4.285	-2.152	-3.789	-5.563	-3.786	-4.547	-4.572	-3.069	-4.32	-4.831	-4.797	-4.884	-2.534	-1.835	-4.14	-3.809	-3.422	-1.792	-5.728	-3.188	-3.68	-3.365	-3.348
t157	-5.111	-3.608	-3.807	-5.025	-4.718	-2.476	-2.766	-4.34	-2.185	-3.641	-4.589	-3.659	-3.387	-3.839	-3.232	-6.005	-3.859	-5.172	-4.91	-2.22	-2.102	-4.725	-3.987	-3.138	-3.599	-5.793	-3.47	-3.334	-3.059	-4.053
t43	-4.747	-4.212	-3.056	-4.244	-6.234	-4.019	-3.627	-5.337	-1.396	-2.413	-6.235	-4.264	-4.659	-5.83	-3.008	-4.669	-5.693	-5.838	-4.889	-2.348	-3.123	-3.466	-4.765	-4.422	-2.662	-7.212	-3.21	-3.003	-2.824	-4.251
t194	-4.995	-3.376	-5.339	-5.702	-4.024	-3.083	-3.311	-3.769	-2.675	-4.523	-4.772	-3.529	-3.826	-3.492	-3.242	-4.806	-3.959	-4.591	-4.999	-2.539	-1.803	-5.052	-3.462	-2.479	-2.364	-4.981	-3.469	-4.036	-3.707	-3.353
t14	-6.312	-4.273	-3.656	-5.612	-5.197	-1.419	-2.202	-4.816	-2.868	-3.881	-3.896	-4.155	-2.599	-3.479	-4.133	-8.589	-3.189	-6.037	-5.635	-2.488	-2.458	-6.447	-4.8	-2.966	-6.677	-6.39	-4.305	-3.754	-3.415	-5.518
t40	-6.407	-4.097	-5.355	-6.385	-4.505	-1.668	-2.59	-4.234	-3.482	-4.872	-3.751	-4.031	-2.87	-2.943	-4.301	-8.264	-2.922	-5.419	-5.789	-2.811	-1.603	-6.948	-4.337	-2.417	-5.992	-5.583	-4.383	-4.45	-3.91	-5
t8	-4.712	-3.633	-4.54	-5.015	-4.743	-3.331	-3.376	-4.208	-2.156	-3.527	-5.13	-3.678	-3.986	-4.227	-3.1	-4.509	-4.035	-4.896	-4.829	-2.299	-2.161	-4.286	-3.733	-2.435	-2.699	-5.74	-3.129	-3.553	-3.236	-3.443
t28	-6.609	-4.036	-7.554	-7.716	-3.62	-2.433	-3.445	-3.728	-4.721	-6.654	-3.961	-4.075	-3.389	-2.39	-4.752	-7.283	-2.672	-5.025	-6.25	-3.489	-1.85	-7.905	-3.793	-1.217	-5.268	-4.667	-4.804	-5.716	-5.172	-4.374
t155	-4.848	-3.644	-3.11	-4.781	-4.841	-2.74	-2.771	-4.433	-1.982	-3.243	-4.94	-3.702	-3.32	-4.075	-3.053	-4.968	-4.124	-5.492	-4.862	-2.124	-3.435	-4.553	-4.065	-2.496	-3.419	-5.997	-3.47	-3.351	-3.177	-4.071
t55	-4.484	-3.7	-4.517	-4.889	-5.014	-4.043	-3.842	-4.456	-2.029	-3.497	-5.772	-3.804	-4.579	-4.823	-2.988	-3.796	-4.693	-4.976	-4.79	-2.419	-2.485	-3.721	-3.803	-2.962	-1.842	-5.986	-3.053	-3.515	-3.274	-3.24
t48	-5.321	-3.683	-4.364	-5.334	-4.587	-2.317	-2.787	-4.243	-2.528	-3.969	-4.338	-3.686	-3.29	-3.574	-3.471	-6.415	-3.377	-5.095	-5.061	-2.322	-1.817	-5.141	-3.925	-2.697	-4.149	-5.667	-3.571	-3.563	-3.216	-4.088
t83	-6.35	-4.312	-3.495	-5.556	-5.299	-1.403	-2.141	-4.847	-2.759	-3.697	-3.947	-4.199	-2.583	-3.563	-4.108	-8.599	-3.413	-6.118	-5.65	-2.481	-2.524	-6.492	-4.916	-3.117	-6.68	-6.474	-4.329	-3.768	-3.41	-5.645
