V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t193	-0.644	-0.242	-0.188	-2.059	-0.165	-0.624	0.085	1.631	-1	0.859	0.965	0.846	1.002	-0.343	-0.971	-0.305	0.121	-0.435	0.517	-1.115	1.085	-0.499	2.388	-1.29	1.473	0.98	-0.794	-1.349	-0.731	0.801
t182	-2.735	-1.917	0.911	-1.481	-0.06	-0.69	-0.625	1.738	-0.803	0.964	1.326	0.541	0.614	-0.128	0.216	-0.201	-0.322	-0.534	-0.261	0.584	0.647	0.022	2.336	-1.139	1.146	0.923	-1.212	-0.862	0.605	0.392
t55	-1.637	-2.059	1.235	-1.055	-0.199	0.649	-1.247	1.926	-1.542	0.739	-0.068	0.445	1.418	0.243	0.074	0.248	-0.845	-1.977	-0.215	1.664	1.229	-1.256	1.267	-1.019	1.089	-0.459	-0.78	-2.097	3.508	0.717
t162	-2.927	-2.464	0.538	-1.248	0.247	-0.312	-0.926	1.6	-0.847	0.917	1.156	0.313	0.968	0.062	0.569	-0.206	-0.388	-0.912	-0.52	1.213	0.62	0.028	1.953	-1.183	1.031	0.521	-1.14	-1.187	2.056	0.464
t92	-1.145	-1.29	-1.499	-1.735	0.69	-0.15	-0.283	1.159	-0.874	0.798	1.001	0.333	1.691	-0.055	-0.221	-0.541	0.249	-0.856	-0.052	-0.268	0.873	-0.067	1.79	-1.485	1.262	0.482	-0.697	-1.836	1.764	0.957
t170	-1.512	-1.132	0.638	-1.689	-0.211	-0.393	-0.568	1.755	-1.031	0.883	0.846	0.692	0.898	-0.217	-0.383	-0.145	-0.154	-0.652	0.195	-0.028	0.937	-0.484	2.228	-1.172	1.327	0.72	-0.939	-1.238	0.222	0.608
t54	-3.486	-3.034	-0.558	-1.098	0.847	-0.348	-0.443	1.272	-0.691	0.891	1.54	0.029	1.289	0.339	1.01	-0.439	-0.42	-1.239	-1.083	1.504	0.554	0.471	1.617	-1.327	0.807	0.423	-1.168	-1.471	3.622	0.584
t134	-6.911	-5.985	-1.11	-0.317	1.971	-0.547	-1.255	0.75	-0.047	1.001	2.619	-0.853	1.254	0.76	3.17	-0.804	-0.649	-1.294	-2.648	3.809	-0.417	2.033	1.305	-1.46	0.183	0.379	-1.733	-1.013	6.667	0.138
t194	-2.588	-2.277	-0.223	-1.325	0.484	-0.274	-0.572	1.432	-0.851	0.872	1.186	0.263	1.232	0.124	0.445	-0.327	-0.298	-1.055	-0.55	0.923	0.71	0.052	1.793	-1.282	1.025	0.456	-1.027	-1.47	2.484	0.632
t175	-3.19	-2.169	0.887	-1.445	0.025	-0.876	-0.537	1.698	-0.673	1	1.587	0.491	0.507	-0.101	0.424	-0.267	-0.322	-0.423	-0.439	0.69	0.535	0.285	2.417	-1.152	1.076	1.074	-1.322	-0.69	0.59	0.319
t15	-2.185	-1.944	-0.555	-1.441	0.505	-0.296	-0.245	1.386	-0.889	0.843	1.176	0.314	1.332	0.122	0.212	-0.374	-0.238	-1.115	-0.472	0.54	0.833	-0.02	1.759	-1.326	1.056	0.469	-0.95	-1.625	2.382	0.745
t105	-2.91	-2.579	-1.495	-1.361	1.101	-0.433	-0.299	1.028	-0.563	0.882	1.643	0.017	1.501	0.187	0.744	-0.664	0.006	-0.897	-0.848	0.775	0.492	0.668	1.735	-1.484	0.942	0.607	-1.033	-1.515	3.019	0.728
t187	-2.543	-2.393	0.112	-1.162	0.365	-0.033	-0.516	1.564	-1.067	0.821	0.913	0.27	1.315	0.285	0.456	-0.165	-0.618	-1.556	-0.667	1.315	0.911	-0.298	1.503	-1.201	0.944	0.125	-0.989	-1.765	3.389	0.679
t16	-3.964	-3.16	-0.908	-1.263	1.07	-0.773	-0.603	1.072	-0.303	0.991	2.094	-0.037	1.08	0.122	1.228	-0.696	0.004	-0.472	-1.058	1.144	0.161	1.148	2.062	-1.431	0.873	0.96	-1.309	-0.92	2.446	0.433
t140	-4.663	-3.665	-2.091	-1.222	1.706	-1.055	-0.155	0.69	0.025	1.019	2.703	-0.31	1.248	0.264	1.666	-1.031	0.17	-0.383	-1.554	1.189	-0.085	1.874	2.002	-1.613	0.699	1.159	-1.411	-0.9	3.223	0.487
t113	-6.72	-5.212	-1.184	-0.719	1.833	-1.23	-0.681	0.757	0.261	1.124	3.175	-0.589	0.839	0.468	2.781	-0.976	-0.228	-0.419	-2.313	2.673	-0.513	2.446	2.003	-1.491	0.38	1.203	-1.833	-0.393	4.299	0.084
t106	-0.971	-0.979	0.604	-1.615	-0.269	-0.032	-0.472	1.817	-1.301	0.795	0.422	0.703	1.173	-0.087	-0.579	-0.021	-0.355	-1.189	0.217	0.101	1.212	-0.942	1.865	-1.146	1.307	0.299	-0.777	-1.724	1.168	0.779
t70	-3.196	-2.688	-1.042	-1.36	0.966	-0.57	-0.477	1.103	-0.485	0.93	1.753	0.05	1.268	0.102	0.841	-0.643	0.033	-0.66	-0.836	0.829	0.38	0.788	1.934	-1.442	0.954	0.777	-1.145	-1.221	2.455	0.596
t9	-1.892	-1.801	-0.267	-1.446	0.347	-0.152	-0.418	1.475	-1.001	0.824	0.921	0.368	1.346	0.074	0.071	-0.289	-0.249	-1.163	-0.327	0.545	0.908	-0.255	1.732	-1.287	1.112	0.357	-0.896	-1.685	2.282	0.762
t137	-2.403	-2.065	0.276	-1.357	0.216	-0.29	-0.549	1.592	-0.952	0.871	1.045	0.385	1.09	0.07	0.261	-0.222	-0.384	-1.07	-0.428	0.836	0.809	-0.162	1.861	-1.211	1.064	0.467	-1.039	-1.424	2.101	0.609
t143	-1.525	-1.195	-1.977	-1.883	0.85	-0.699	0.453	1.032	-0.622	0.854	1.606	0.35	1.492	-0.058	-0.212	-0.754	0.345	-0.576	-0.256	-0.745	0.779	0.419	2.039	-1.565	1.192	0.951	-0.851	-1.579	1.189	0.943
t40	-2.8	-2.656	-0.409	-1.168	0.674	-0.084	-0.706	1.355	-0.869	0.849	1.126	0.12	1.414	0.249	0.694	-0.334	-0.369	-1.297	-0.758	1.337	0.684	0.091	1.564	-1.302	0.934	0.233	-1.011	-1.647	3.416	0.665
t95	-2.562	-1.634	0.339	-1.681	0.079	-0.936	-0.33	1.587	-0.642	0.984	1.588	0.561	0.627	-0.219	0.072	-0.38	-0.045	-0.213	-0.179	0.021	0.586	0.285	2.522	-1.243	1.2	1.205	-1.203	-0.75	-0.086	0.442
t19	-2.235	-1.284	1.292	-1.698	-0.412	-0.863	-0.409	1.894	-0.863	0.975	1.265	0.778	0.396	-0.29	-0.231	-0.14	-0.254	-0.312	0.071	-0.014	0.78	-0.191	2.594	-1.093	1.281	1.144	-1.198	-0.714	-0.652	0.383
t153	-2.514	-2.813	-0.44	-1.057	0.743	0.384	-1.308	1.32	-0.998	0.801	0.709	0.022	1.703	0.264	0.77	-0.258	-0.317	-1.476	-0.646	1.692	0.695	-0.152	1.321	-1.304	0.985	-0.144	-0.86	-1.898	4.053	0.715
t145	-5.877	-4.823	0.812	-0.523	0.889	-0.539	-1.356	1.413	-0.404	1.039	2.021	-0.264	0.718	0.477	2.306	-0.335	-0.821	-1.093	-1.835	3.262	-0.019	1.122	1.743	-1.151	0.501	0.526	-1.672	-0.721	4.469	0.048
t168	-0.816	-1.298	-0.459	-1.491	0.244	0.342	-0.512	1.522	-1.322	0.718	0.291	0.443	1.736	0.104	-0.373	-0.152	-0.276	-1.58	-0.007	0.38	1.226	-0.876	1.411	-1.286	1.218	-0.1	-0.606	-2.236	2.76	0.993
t24	-6.015	-4.122	-0.297	-1.118	1.155	-1.664	-0.444	1.086	0.217	1.185	3.165	-0.143	0.3	0.107	2.03	-0.856	-0.111	0.178	-1.669	1.631	-0.387	2.171	2.627	-1.379	0.646	1.732	-1.866	0.082	1.721	-0.011
t136	-5.702	-4.468	-0.698	-0.831	1.39	-0.971	-0.618	1.017	-0.084	1.058	2.614	-0.333	0.889	0.416	2.172	-0.737	-0.373	-0.689	-1.875	2.335	-0.14	1.722	1.921	-1.388	0.528	0.966	-1.639	-0.687	3.945	0.209
t102	-5.542	-4.378	-1.206	-0.92	1.577	-0.994	-0.552	0.861	0.006	1.055	2.712	-0.384	1.015	0.377	2.145	-0.866	-0.164	-0.558	-1.85	2.072	-0.195	1.893	1.942	-1.478	0.559	1.036	-1.593	-0.716	3.829	0.275
t184	-1.26	-1.941	-0.601	-1.251	0.501	0.621	-0.934	1.422	-1.311	0.703	0.233	0.228	1.945	0.25	0.075	-0.147	-0.352	-1.814	-0.261	1.067	1.115	-0.784	1.143	-1.3	1.113	-0.388	-0.6	-2.379	3.933	0.968
t163	-1.644	-1.424	-0.853	-1.696	0.474	-0.41	-0.223	1.318	-0.819	0.854	1.187	0.412	1.337	-0.079	-0.119	-0.475	0.1	-0.716	-0.138	-0.13	0.811	0.02	1.995	-1.395	1.219	0.697	-0.871	-1.51	1.283	0.793
t115	-2.084	-2.12	-1.018	-1.421	0.76	-0.088	-0.566	1.206	-0.834	0.826	1.11	0.17	1.586	0.109	0.355	-0.471	-0.024	-1.075	-0.475	0.616	0.73	0.105	1.647	-1.412	1.078	0.341	-0.866	-1.738	2.747	0.801
t7	-2.693	-2.672	-2.132	-1.374	1.395	-0.22	-0.521	0.815	-0.513	0.854	1.602	-0.123	1.809	0.189	0.839	-0.782	0.236	-0.896	-0.836	0.734	0.426	0.788	1.596	-1.592	0.968	0.471	-0.917	-1.697	3.418	0.823
t144	-1.752	-1.51	0.064	-1.544	0.128	-0.277	-0.381	1.592	-1.021	0.846	0.917	0.506	1.159	-0.023	-0.128	-0.23	-0.253	-0.999	-0.141	0.299	0.939	-0.352	1.919	-1.238	1.186	0.508	-0.917	-1.528	1.519	0.71
t110	-4.449	-3.549	0.646	-0.908	0.544	-0.581	-0.739	1.534	-0.634	0.976	1.71	0.067	0.777	0.317	1.367	-0.285	-0.714	-1.096	-1.271	2.115	0.378	0.585	1.845	-1.158	0.72	0.598	-1.443	-0.982	3.333	0.285
t29	-3.548	-3.172	-1.467	-1.186	1.28	-0.406	-0.564	0.956	-0.448	0.91	1.806	-0.144	1.493	0.271	1.185	-0.697	-0.028	-0.907	-1.123	1.283	0.313	0.94	1.68	-1.491	0.833	0.569	-1.137	-1.408	3.565	0.631
t73	-3.75	-3.12	-0.991	-1.207	1.074	-0.601	-0.544	1.094	-0.427	0.95	1.891	-0.046	1.228	0.209	1.148	-0.636	-0.111	-0.747	-1.077	1.265	0.282	0.943	1.876	-1.423	0.846	0.746	-1.235	-1.162	2.993	0.523
t171	-0.219	-0.477	-1.216	-1.979	0.327	-0.108	-0.277	1.308	-1.027	0.779	0.67	0.579	1.63	-0.257	-0.824	-0.443	0.387	-0.679	0.457	-0.92	1.056	-0.475	1.972	-1.45	1.47	0.545	-0.565	-1.841	0.554	1.024
t200	0.167	0.452	-0.663	-2.379	-0.176	-0.702	0.173	1.521	-0.945	0.855	0.931	0.958	1.081	-0.571	-1.423	-0.436	0.546	-0.028	0.924	-1.991	1.103	-0.491	2.614	-1.391	1.671	1.2	-0.663	-1.309	-1.945	0.911
t154	-0.885	-1.43	-0.051	-1.411	0.126	0.482	-0.818	1.612	-1.389	0.717	0.146	0.449	1.696	0.102	-0.293	-0.051	-0.356	-1.641	0.03	0.637	1.228	-1.011	1.377	-1.226	1.228	-0.213	-0.609	-2.218	2.84	0.928
t133	-2.516	-1.96	-1.518	-1.694	0.938	-0.765	-0.234	1.018	-0.408	0.938	1.836	0.198	1.269	-0.102	0.383	-0.768	0.392	-0.238	-0.448	-0.087	0.408	0.821	2.209	-1.527	1.139	1.083	-1.045	-1.127	1.124	0.676
t85	-2.111	-2.075	-0.993	-1.445	0.738	-0.143	-0.569	1.212	-0.806	0.839	1.136	0.192	1.536	0.079	0.332	-0.478	0.017	-0.974	-0.438	0.563	0.706	0.128	1.718	-1.41	1.098	0.414	-0.882	-1.66	2.493	0.778
t61	-0.402	-0.824	0.13	-1.601	-0.143	0.322	-0.5	1.739	-1.463	0.717	0.09	0.657	1.549	-0.003	-0.732	0	-0.349	-1.527	0.299	0.096	1.378	-1.224	1.557	-1.193	1.33	-0.047	-0.577	-2.167	1.923	0.962
t121	-2.704	-2.228	-0.19	-1.382	0.457	-0.461	-0.4	1.429	-0.772	0.898	1.359	0.294	1.107	0.087	0.434	-0.376	-0.247	-0.905	-0.578	0.754	0.675	0.191	1.926	-1.29	1.02	0.638	-1.096	-1.319	2.076	0.598
t46	-3.444	-2.887	-0.51	-1.202	0.805	-0.479	-0.519	1.265	-0.61	0.922	1.628	0.074	1.175	0.208	0.939	-0.486	-0.27	-0.944	-0.949	1.256	0.463	0.58	1.816	-1.338	0.883	0.616	-1.192	-1.274	2.932	0.537
t160	-4.122	-3.754	0.683	-0.699	0.58	0.001	-1.091	1.554	-0.895	0.888	1.174	-0.033	1.144	0.478	1.426	-0.134	-0.884	-1.668	-1.313	2.657	0.555	0.153	1.382	-1.128	0.682	0.017	-1.276	-1.478	4.672	0.406
t90	-5.776	-4.312	0.068	-0.856	1.037	-1.092	-0.728	1.241	-0.129	1.095	2.575	-0.171	0.574	0.327	2.056	-0.592	-0.49	-0.539	-1.711	2.32	-0.12	1.565	2.141	-1.274	0.583	1.105	-1.718	-0.427	3.137	0.072
t132	-3.218	-3.405	0.287	-0.726	0.609	0.461	-1.211	1.525	-1.144	0.79	0.659	-0.028	1.571	0.524	1.11	-0.061	-0.87	-2.041	-1.075	2.554	0.795	-0.315	1.054	-1.162	0.76	-0.413	-1.003	-2.005	5.325	0.63
t197	-3.852	-3.877	-0.405	-0.695	1.05	0.255	-1.171	1.249	-0.851	0.834	1.129	-0.239	1.625	0.556	1.525	-0.306	-0.668	-1.8	-1.38	2.644	0.511	0.293	1.107	-1.286	0.669	-0.21	-1.106	-1.838	5.601	0.591
t20	-3.237	-2.734	0.802	-1.141	0.229	-0.28	-1.002	1.627	-0.844	0.925	1.169	0.27	0.91	0.111	0.759	-0.177	-0.462	-0.986	-0.666	1.501	0.596	0.056	1.903	-1.15	0.976	0.48	-1.207	-1.144	2.308	0.401
t52	1.779	1.07	-0.19	-2.276	-0.602	0.294	-0.215	1.813	-1.651	0.665	-0.387	1.113	1.625	-0.458	-2.074	-0.011	0.214	-0.993	1.399	-1.754	1.723	-1.833	1.952	-1.26	1.803	0.22	-0.218	-2.266	-0.706	1.218
t192	0.11	-0.232	0.708	-1.82	-0.542	0.23	-0.725	1.913	-1.503	0.747	-0.083	0.89	1.3	-0.272	-1.143	0.086	-0.166	-1.097	0.784	-0.422	1.402	-1.447	1.91	-1.131	1.543	0.182	-0.551	-1.885	0.323	0.886
t181	-4.073	-3.284	-2.186	-1.323	1.614	-0.919	-0.133	0.711	-0.086	0.982	2.474	-0.23	1.37	0.221	1.37	-0.994	0.242	-0.438	-1.332	0.895	0.055	1.631	1.964	-1.625	0.782	1.064	-1.287	-1.067	3.003	0.588
t75	-5.453	-4.377	-1.275	-0.908	1.6	-0.914	-0.629	0.849	-0.018	1.044	2.629	-0.4	1.086	0.386	2.131	-0.857	-0.148	-0.593	-1.825	2.113	-0.184	1.844	1.896	-1.485	0.566	0.966	-1.557	-0.777	3.948	0.3
t118	-0.653	-1.138	-0.076	-1.494	0.035	0.391	-0.521	1.657	-1.434	0.708	0.139	0.539	1.66	0.093	-0.513	-0.041	-0.39	-1.669	0.1	0.372	1.334	-1.112	1.412	-1.22	1.248	-0.154	-0.59	-2.26	2.596	0.978
t116	-3.487	-2.585	-1.529	-1.505	1.133	-1.02	0.076	0.969	-0.252	0.98	2.279	0.059	1.117	0.079	0.85	-0.837	0.163	-0.366	-0.963	0.382	0.272	1.223	2.168	-1.522	0.92	1.19	-1.259	-0.989	1.869	0.579
t3	-3.206	-2.433	-1.584	-1.537	1.106	-0.921	0.025	0.979	-0.319	0.958	2.137	0.083	1.2	0.06	0.725	-0.812	0.179	-0.415	-0.851	0.298	0.331	1.087	2.122	-1.524	0.962	1.107	-1.185	-1.095	1.888	0.63
t88	-1.731	-1.902	1.24	-1.219	-0.229	0.352	-1.217	1.885	-1.361	0.796	0.215	0.502	1.207	0.075	0.035	0.137	-0.605	-1.505	-0.098	1.255	1.084	-0.982	1.593	-1.051	1.169	-0.086	-0.86	-1.746	2.418	0.626
t104	-2.782	-2.509	-0.077	-1.168	0.475	-0.172	-0.43	1.499	-0.963	0.843	1.11	0.227	1.283	0.292	0.563	-0.241	-0.577	-1.45	-0.763	1.303	0.824	-0.09	1.563	-1.233	0.909	0.242	-1.041	-1.668	3.369	0.655
t22	-1.908	-1.168	0.768	-1.766	-0.24	-0.744	-0.51	1.76	-0.846	0.952	1.191	0.728	0.623	-0.317	-0.304	-0.219	-0.069	-0.264	0.181	-0.189	0.765	-0.172	2.535	-1.172	1.336	1.077	-1.081	-0.853	-0.573	0.477
t62	-1.386	-0.919	-0.579	-1.928	0.22	-0.691	-0.179	1.415	-0.755	0.902	1.29	0.605	1.06	-0.299	-0.438	-0.477	0.262	-0.258	0.196	-0.711	0.778	0.03	2.383	-1.372	1.367	1.054	-0.903	-1.179	-0.211	0.719
t48	-7.095	-4.913	-0.455	-0.9	1.46	-1.831	-0.447	0.971	0.414	1.229	3.595	-0.35	0.226	0.274	2.632	-0.947	-0.264	0.129	-2.154	2.244	-0.622	2.635	2.568	-1.396	0.445	1.794	-2.053	0.236	2.552	-0.146
t150	-1.94	-1.687	-0.518	-1.508	0.396	-0.337	-0.065	1.446	-0.951	0.832	1.113	0.399	1.312	0.107	0.009	-0.343	-0.275	-1.147	-0.375	0.341	0.934	-0.159	1.78	-1.311	1.085	0.486	-0.918	-1.673	2.179	0.785
t191	-4.151	-3.468	-0.63	-1.033	1.028	-0.547	-0.566	1.182	-0.486	0.947	1.878	-0.086	1.169	0.333	1.368	-0.545	-0.364	-1.006	-1.291	1.728	0.309	0.885	1.74	-1.353	0.74	0.611	-1.305	-1.201	3.638	0.463
t26	-2.397	-1.984	-1.02	-1.518	0.708	-0.534	-0.028	1.239	-0.707	0.874	1.5	0.261	1.316	0.099	0.294	-0.538	-0.079	-0.887	-0.566	0.319	0.708	0.326	1.879	-1.406	1.036	0.7	-1.004	-1.49	2.154	0.743
t87	-1.447	-1.619	-0.725	-1.439	0.443	0.069	-0.212	1.43	-1.151	0.755	0.707	0.358	1.643	0.197	-0.098	-0.264	-0.333	-1.531	-0.304	0.498	1.107	-0.512	1.454	-1.319	1.099	0.087	-0.738	-2.096	3.003	0.932
t51	-2.813	-2.464	-0.896	-1.307	0.8	-0.365	-0.285	1.251	-0.74	0.866	1.435	0.141	1.385	0.231	0.607	-0.473	-0.264	-1.124	-0.774	0.924	0.66	0.317	1.689	-1.371	0.936	0.482	-1.032	-1.573	3.054	0.698
t157	-5.208	-3.898	-0.082	-1.03	0.981	-1.058	-0.815	1.213	-0.144	1.085	2.443	-0.098	0.639	0.174	1.769	-0.63	-0.253	-0.327	-1.418	1.863	-0.095	1.481	2.248	-1.315	0.72	1.165	-1.615	-0.433	2.479	0.139
t174	-6.103	-4.313	0.216	-0.972	1.003	-1.436	-0.817	1.227	0.085	1.173	2.91	-0.134	0.289	0.156	2.124	-0.688	-0.297	-0.015	-1.646	2.075	-0.344	1.918	2.515	-1.287	0.636	1.507	-1.853	0.027	2.071	-0.074
t8	-1.237	-1.812	-0.935	-1.366	0.615	0.463	-0.814	1.306	-1.178	0.726	0.425	0.221	1.922	0.168	0.037	-0.276	-0.144	-1.551	-0.223	0.743	1.021	-0.557	1.291	-1.366	1.156	-0.177	-0.616	-2.253	3.432	0.974
t79	-0.318	-0.945	-0.244	-1.6	0.061	0.477	-0.778	1.584	-1.4	0.709	0.046	0.545	1.737	-0.034	-0.623	-0.089	-0.133	-1.434	0.318	0.121	1.277	-1.104	1.501	-1.267	1.363	-0.115	-0.514	-2.22	2.078	0.998
t56	-3.259	-3.067	-0.256	-1.046	0.748	-0.071	-0.887	1.331	-0.802	0.869	1.238	0.025	1.37	0.297	1.005	-0.343	-0.409	-1.31	-0.946	1.686	0.576	0.253	1.531	-1.29	0.865	0.215	-1.093	-1.555	3.741	0.578
t98	-4.395	-3.903	-0.971	-0.922	1.317	-0.362	-0.921	1.008	-0.398	0.943	1.899	-0.279	1.367	0.376	1.7	-0.632	-0.236	-1.014	-1.443	2.057	0.154	1.097	1.604	-1.42	0.698	0.478	-1.29	-1.258	4.261	0.462
t152	-4.055	-2.953	-0.695	-1.398	0.933	-1.077	-0.558	1.126	-0.184	1.049	2.288	0.068	0.81	-0.029	1.115	-0.729	0.121	-0.062	-0.92	0.828	0.055	1.304	2.397	-1.418	0.941	1.301	-1.401	-0.567	1.364	0.336
t41	-2.866	-2.496	-0.032	-1.195	0.458	-0.264	-0.41	1.505	-0.918	0.861	1.196	0.245	1.206	0.261	0.569	-0.257	-0.552	-1.345	-0.753	1.24	0.785	-0.018	1.649	-1.231	0.917	0.34	-1.076	-1.567	3.122	0.621
