feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t61	0.438	0.934	-0.484	-0.847	-0.157	-0.187	0.076	0.581	0.528	0.75	-0.227	0.545	0.321	-0.584	0.395	0.022	0.215	-2.231	0.064	-0.33	2.05	-0.219	0.538	1.437	-1.944	-1.879	0.619	-0.496	0.134	-0.078
t173	0.297	1.321	-0.698	-0.942	-0.157	0.247	0.154	0.94	-0.885	0.88	-1.479	0.481	0.369	-0.142	0.838	-0.149	0.65	-2.084	-0.011	0.411	1.568	-0.114	0.256	1.189	-2.122	-2.051	0.498	-0.375	0.787	0.303
t80	0.557	1.946	-0.777	-0.346	0.351	0.784	-0.249	0.887	-0.508	1.298	-0.778	0.793	0.463	-0.62	0.418	-0.969	0.287	-1.664	0.383	-0.524	0.527	-0.551	0.883	0.598	-1.885	-2.368	1.517	-0.545	0.169	-0.107
t83	0.378	1.148	-0.843	-0.677	-0.152	0.231	0.108	0.841	-0.155	0.777	-1.275	0.673	0.187	-0.153	0.577	-0.298	0.6	-2.295	-0.102	0.072	1.658	-0.203	0.455	1.34	-2.107	-2.031	0.524	-0.218	0.678	0.244
t39	0.052	1.072	-0.803	-0.75	-0.228	0.142	-0.064	1.111	-0.765	0.978	-0.949	0.841	0.236	-0.235	1	-0.083	0.046	-2.076	0.001	-0.5	2.222	-0.111	0.461	1.402	-2.028	-1.961	0.714	-0.359	0.404	0.215
t60	-0.268	0.215	-0.464	-0.996	-0.414	-0.797	0.045	1.156	0.055	0.808	-1.259	1.048	-0.162	-0.052	1.184	0.432	0.203	-2.446	-0.386	-0.478	2.79	0.181	0.314	2.272	-2.311	-1.651	0.056	-0.5	0.964	0.438
t6	0.28	1.601	-0.754	-1.015	-0.414	0.088	0.083	0.532	0.197	0.625	-0.446	0.658	0.297	-0.173	0.616	0.107	-0.103	-2.479	0.001	-0.087	2.244	-0.217	0.589	1.067	-1.949	-1.817	0.422	-0.344	0.258	0.111
t30	0.233	0.562	-0.654	-0.711	0.104	-0.108	0.056	0.481	0.421	0.688	-0.385	0.775	0.266	-0.234	0.653	0.158	0.625	-2.309	0.132	-0.386	1.951	-0.11	0.37	1.151	-2.032	-1.825	0.49	-0.543	0.092	0.075
t145	0.256	1.088	-0.357	-1.183	-0.389	-0.095	0.142	1.01	-0.329	0.886	-0.349	0.573	0.191	-0.397	0.536	-0.048	0.318	-2.107	-0.047	-0.42	1.809	-0.18	0.444	1.627	-1.937	-1.934	0.732	-0.224	0.258	0.109
t100	-0.024	0.307	-1.084	-0.726	-0.055	-0.811	0.126	0.877	0.065	0.354	-0.847	0.975	-0.215	0.195	1.5	0.737	0.349	-3.124	-0.123	-0.522	3.597	0.284	0.078	1.314	-2.191	-1.6	0.022	-0.31	0.427	0.204
t108	0.366	1.282	-0.524	-0.607	-0.093	0.44	-0.055	1.129	-0.236	0.937	-0.774	0.492	0.285	-0.631	0.624	-0.129	0.276	-2.157	0.082	-0.343	1.804	-0.192	0.256	1.448	-2.013	-2.056	0.811	-0.373	-0.034	-0.037
t111	0.369	1.235	-0.831	-0.62	-0.024	0.223	0.172	0.784	0.009	0.406	-1.007	0.498	-0.102	-0.088	0.702	0.065	0.206	-2.684	-0.424	0.148	2.522	-0.151	0.573	1.474	-2.091	-2.032	0.181	-0.353	0.725	0.097
t122	-0.049	-0.007	-0.63	-1.21	-0.223	-1.138	0.135	0.877	0.683	0.655	-0.762	0.874	0	-0.142	1.08	0.476	0.477	-2.608	-0.159	-0.561	3.065	0.196	0.23	1.892	-2.163	-1.526	0.123	-0.382	0.493	0.281
t125	-0.291	-0.252	-0.831	-0.806	-0.189	-0.729	0.009	1.191	-0.076	0.72	-1.089	1.054	-0.194	0.08	1.303	0.447	0.276	-2.572	-0.328	-0.809	3.26	0.262	0.248	2.238	-2.211	-1.566	0.108	-0.346	0.591	0.482
t73	0.039	0.607	-0.828	-0.552	-0.109	-0.196	0.058	0.718	-0.308	0.705	-0.506	0.947	0.035	-0.083	0.953	0.183	0.415	-2.379	-0.051	-0.571	2.434	-0.01	0.468	1.298	-2.073	-1.843	0.542	-0.429	0.412	0.132
t76	-0.467	-0.438	-0.291	-0.947	-0.386	-1.909	0.304	0.406	0.311	0.321	0.085	1.053	-0.252	0.202	1.3	1.138	0.691	-2.506	-0.321	-0.682	3.278	0.314	0.199	1.971	-2.288	-1.405	-0.315	-0.659	0.831	0.372
t46	-0.106	0.095	-0.559	-0.957	-0.228	-1.002	0.208	0.865	0.164	0.412	-0.372	0.792	-0.239	0.042	1.109	0.709	0.356	-2.695	-0.349	-0.525	3.14	0.196	0.241	2.009	-2.116	-1.596	-0.032	-0.415	0.542	0.291
t17	0.233	1.051	-0.931	-0.985	-0.307	0.752	0.083	1.028	-0.286	0.831	-0.938	0.439	0.192	-0.124	0.252	-0.512	0.188	-2.201	-0.3	0.044	1.87	-0.263	0.581	1.888	-1.928	-1.996	0.572	0.044	0.317	0.391
t110	0.286	1.334	-0.894	-0.852	-0.139	-0.29	0.077	1.035	-0.468	0.698	-0.6	0.607	-0.04	-0.141	0.845	-0.083	0.181	-2.47	-0.099	-0.413	2.165	-0.088	0.537	1.426	-1.905	-1.862	0.679	-0.216	0.441	0.23
t105	0.062	0.798	-0.756	-0.628	-0.273	-0.605	-0.01	0.624	-0.984	0.864	0.233	0.876	0.264	-0.277	1.269	0.325	-0.117	-2.023	0.361	-0.875	2.637	0.054	0.343	0.969	-1.887	-1.724	0.915	-0.517	0.027	0.039
t11	0.235	1.61	-0.933	-0.495	-0.012	0.539	0.021	0.686	-0.718	0.662	-0.793	0.658	0.341	0.044	0.931	0.05	0.432	-2.47	0.193	0.008	1.714	-0.192	0.287	0.658	-2.041	-1.967	0.518	-0.315	0.154	0.184
t191	0.143	0.322	-0.731	-1.307	-0.3	-0.338	0.153	1.38	-0.05	0.606	-1.332	0.578	-0.022	0.009	1.219	0.433	0.264	-2.904	-0.279	-0.334	3.298	0.219	0.007	1.971	-2.125	-1.657	0.072	0.011	0.288	0.379
t150	0.494	1.811	-0.768	-0.936	-0.037	0.574	-0.068	1.265	-1.387	1.354	-0.976	0.548	0.57	-0.52	0.651	-0.683	0.613	-1.713	0.52	-0.4	0.79	-0.292	0.279	0.816	-1.896	-2.147	1.455	-0.081	0.001	0.144
t63	0.186	0.439	-0.612	-1.751	-0.194	-0.142	0.069	1.424	-0.286	1.038	-1.068	0.52	0.234	-0.234	0.843	-0.259	0.005	-2.138	-0.196	-0.576	2.736	-0.055	0.472	2.056	-1.898	-1.812	0.623	-0.067	0.237	0.39
t88	0.057	0.366	-0.508	-0.786	-0.149	-0.211	-0.005	1.313	0.029	0.902	-1.228	0.599	0.136	-0.32	0.871	-0.076	0.532	-2.18	-0.236	-0.507	2.247	-0.062	0.285	2.124	-2.178	-1.91	0.391	-0.287	0.42	0.351
t147	0.117	0.807	-1.034	-0.617	-0.187	-0.426	0.012	0.856	0.419	0.57	-0.787	0.941	-0.083	-0.143	1.016	0.344	0.24	-2.879	-0.07	-0.524	2.725	0.09	0.35	1.435	-2.096	-1.65	0.358	-0.302	0.363	0.142
t137	0.148	0.335	-0.763	-0.863	0.014	0.179	-0.107	1.079	0.218	1.115	-1.299	0.806	0.332	-0.313	0.643	-0.327	0.58	-1.96	0.051	-0.487	1.533	-0.08	0.384	1.738	-2.034	-1.858	0.711	-0.412	0.238	0.394
t85	0.288	1.606	-0.65	-0.525	-0.33	0.381	0.106	0.455	-0.06	0.695	-0.968	0.664	0.346	-0.228	0.568	-0.013	0.399	-2.276	-0.03	0.315	1.644	-0.263	0.472	0.987	-2.202	-2.041	0.363	-0.442	0.66	0.072
t65	-0.298	0.246	-0.42	-1.555	-0.463	-1.23	0.054	1.388	-0.689	0.804	-0.326	0.567	0.167	-0.17	1.587	0.75	0.036	-2.359	-0.023	-0.989	3.443	0.286	-0.025	2.087	-2.016	-1.42	0.27	-0.255	-0.015	0.444
t184	0.021	1.331	-0.57	-0.006	-0.274	0.735	-0.094	0.487	-0.058	0.854	-0.458	0.901	0.343	-0.396	0.416	-0.029	0.313	-2.012	0.054	-0.132	1.203	-0.34	0.561	1.177	-2.138	-2.097	0.61	-0.728	0.322	-0.015
t165	0.196	0.863	-0.947	-0.767	-0.034	-0.307	0.145	0.73	0.215	0.371	-1.043	0.655	0.06	0.162	1.017	0.35	0.47	-2.815	-0.175	-0.016	2.586	-0.004	0.311	1.315	-2.087	-1.75	-0.01	-0.373	0.515	0.347
t123	-0.356	0.602	-1.004	-0.721	0.034	-0.292	-0.344	1.174	-0.99	1.319	-0.796	1.291	0.322	-0.053	1.466	-0.118	-0.13	-1.871	0.36	-1.193	2.299	0.03	0.379	1.283	-2.052	-1.701	0.94	-0.375	0.057	0.422
t57	-0.188	0.632	-0.266	-0.061	-0.163	0.775	-0.377	1.274	0.627	1.191	-0.918	1.131	-0.044	-0.726	0.46	-0.047	0.078	-2.095	-0.204	-0.942	1.24	-0.155	0.596	2.263	-2.176	-1.967	0.769	-0.915	0.145	0.041
t77	0.294	1.245	-0.742	-0.412	-0.009	0.192	-0.041	0.519	-0.105	0.97	-0.557	0.761	0.44	-0.456	0.445	-0.325	0.523	-1.848	0.235	-0.21	1.133	-0.32	0.607	0.996	-2.019	-2.069	0.885	-0.584	0.394	0.039
t186	0.197	0.728	-0.603	-0.975	0.29	0.111	-0.207	1.054	-0.831	1.302	-0.348	0.841	0.448	-0.393	0.909	-0.395	0.188	-1.594	0.408	-1.02	1.486	-0.176	0.547	1.073	-1.79	-1.999	1.324	-0.53	-0.211	0.151
t86	-0.073	1.001	-0.571	-0.365	-0.508	0.23	0.055	0.654	-0.041	0.612	-0.207	0.925	-0.038	-0.158	0.498	0.289	0.31	-2.418	-0.211	-0.388	1.782	-0.158	0.47	1.72	-2.121	-1.834	0.353	-0.351	0.365	0.161
t28	0.018	0.189	-0.47	-0.737	0.169	-0.336	-0.043	0.942	-0.548	1.032	-0.564	0.879	0.283	-0.243	1.062	-0.013	0.488	-1.785	0.136	-0.82	2.109	-0.066	0.367	1.403	-2.054	-1.973	0.747	-0.596	0.221	0.185
t200	-0.155	0.084	-0.529	-1.171	-0.008	-0.665	-0.028	1.387	-0.132	0.757	-0.911	0.754	-0.024	-0.009	1.419	0.428	0.095	-2.506	-0.226	-0.807	3.087	0.163	0.219	2.064	-2.075	-1.668	0.19	-0.422	0.243	0.427
t48	0.46	1.314	-0.48	-0.993	0.018	0.488	-0.061	1.159	-0.456	1.194	-1.046	0.61	0.358	-0.451	0.489	-0.522	0.262	-1.865	0.137	-0.198	1.122	-0.244	0.463	1.31	-1.903	-2.153	1.041	-0.408	0.206	0.131
t75	0.119	0.558	-0.378	-1.247	-0.225	-0.603	0.191	1.051	0.033	0.683	-0.525	0.504	0.01	-0.305	0.826	0.341	0.435	-2.422	-0.208	-0.382	2.476	0.032	0.287	1.951	-2.052	-1.735	0.32	-0.357	0.411	0.191
t18	0.677	1.31	-0.434	-1.141	0.084	-0.198	0.182	0.79	0.108	0.884	-0.835	0.03	0.537	-0.627	0.345	-0.514	0.641	-1.864	0.04	0.183	1.562	-0.38	0.546	1.33	-1.976	-2.145	0.7	-0.378	0.468	0.058
t148	0.162	1.428	-0.761	-1.14	-0.371	-0.387	0.198	0.9	-0.793	0.818	-0.8	0.701	0.085	-0.094	0.823	-0.011	0.577	-2.218	-0.005	-0.116	1.804	-0.039	0.363	1.253	-2.053	-1.841	0.644	-0.172	0.74	0.302
t152	0.073	0.544	-0.406	-1.049	-0.151	-0.78	0.113	1.124	-0.254	0.749	-0.759	0.796	-0.05	-0.145	1.117	0.379	0.551	-2.383	-0.103	-0.595	2.228	0.096	0.246	1.716	-2.096	-1.754	0.4	-0.424	0.539	0.275
t25	0.159	0.983	-0.749	-0.366	0.028	-0.073	-0.044	0.834	0.024	0.811	-0.642	0.701	0.216	-0.43	0.8	-0.028	0.457	-2.229	0.068	-0.422	2.065	-0.156	0.41	1.279	-2.109	-1.982	0.642	-0.539	0.263	0.012
t180	0.178	0.561	-0.473	-1.458	-0.477	-0.605	0.311	0.787	1.453	0.323	-0.625	0.472	-0.115	-0.293	0.436	0.605	0.494	-3.117	-0.479	-0.095	2.91	0.038	0.347	2.215	-2.149	-1.522	-0.199	-0.204	0.47	0.147
t43	0.139	1.096	-0.986	-1.021	-0.106	-0.746	0.045	1.088	-0.434	0.702	-0.641	0.548	0.129	-0.221	1.322	0.222	0.03	-2.572	0.062	-0.539	3.111	0.063	0.28	1.33	-2.006	-1.697	0.523	-0.186	0.271	0.174
t71	0.429	1.455	-0.447	-0.875	-0.097	0.694	0.048	1.046	-0.59	1.163	-0.649	0.307	0.537	-0.684	0.212	-0.559	0.612	-1.709	0.174	-0.058	0.794	-0.4	0.466	1.36	-1.918	-2.207	1.083	-0.359	0.142	0.01
t32	-0.112	0.435	-0.535	-0.956	-0.216	-0.424	0.142	1.109	-0.826	0.83	-0.782	0.711	0.032	-0.067	1.025	0.074	0.487	-2.041	-0.253	-0.409	2.426	-0.015	0.341	1.891	-2.143	-1.915	0.409	-0.295	0.699	0.359
t109	0.242	1.2	-0.437	-1.127	0.051	0.057	0.037	1.194	-0.937	1.157	-0.843	0.589	0.259	-0.297	0.679	-0.478	0.492	-1.718	0.032	-0.399	1.267	-0.266	0.542	1.419	-1.976	-2.134	0.96	-0.309	0.482	0.246
t27	0.059	1.472	-0.748	-0.218	-0.161	0.44	-0.081	0.837	-1.312	0.88	-0.501	0.955	0.188	-0.098	1.042	0.02	0.014	-2.113	0.166	-0.456	1.826	-0.193	0.402	0.944	-2.072	-2.051	0.778	-0.399	0.276	0.088
t26	-0.078	0.955	-0.746	0.184	-0.135	0.1	-0.005	0.529	-0.976	0.791	0.032	1.074	0.158	-0.201	0.906	0.151	0.523	-2.024	0.225	-0.599	1.796	-0.19	0.351	0.909	-2.159	-2.071	0.78	-0.522	0.295	-0.067
t153	0.054	0.505	-0.431	-1.096	-0.558	-0.287	0.133	1.002	0.278	0.845	-1.022	0.793	0.095	-0.301	0.567	0.172	0.556	-2.357	-0.213	-0.236	1.899	-0.017	0.26	2.177	-2.191	-1.686	0.275	-0.205	0.633	0.341
t130	0.055	-0.251	-0.315	-0.885	0.036	-0.663	-0.028	1.311	0.946	0.914	-1.613	0.633	0.045	-0.531	0.98	0.142	0.348	-2.3	-0.398	-0.471	2.971	0.109	0.317	2.458	-2.298	-1.841	0.126	-0.708	0.667	0.209
t196	0.369	0.995	-0.889	-1.315	-0.211	-0.827	0.175	0.981	0.663	0.691	-0.744	0.648	0.05	-0.499	0.729	0.142	0.492	-2.751	0.015	-0.398	2.613	0.001	0.337	1.539	-2.051	-1.662	0.537	-0.118	0.455	0.012
t12	0.122	0.811	-0.701	-0.472	-0.084	-0.054	0.069	0.799	0.457	0.618	-0.791	0.751	0.057	-0.327	0.674	0.248	0.579	-2.55	-0.116	-0.104	2.019	-0.091	0.321	1.556	-2.163	-1.903	0.292	-0.592	0.507	0.048
t146	0.456	1.213	-0.616	-0.997	-0.035	0.206	0.005	1.028	-0.55	1.184	-1.307	0.566	0.435	-0.415	0.54	-0.635	0.633	-1.731	0.145	-0.164	1.106	-0.254	0.473	1.314	-2.024	-2.085	0.985	-0.273	0.493	0.284
t156	0.213	0.956	-0.681	-0.024	0.108	0.65	-0.134	0.888	-0.187	1.088	-1.119	0.714	0.371	-0.561	0.483	-0.517	0.645	-1.734	0.056	-0.254	1.208	-0.339	0.486	1.396	-2.178	-2.246	0.844	-0.595	0.387	0.058
t158	0.24	1.73	-0.767	0.17	-0.475	0.375	0.212	0.289	-0.006	0.468	-0.454	0.804	-0.043	-0.368	0.128	0.118	0.932	-2.465	-0.145	0.363	0.902	-0.303	0.507	1.241	-2.24	-2.048	0.424	-0.517	0.985	-0.076
t129	0.258	0.995	-0.774	-0.294	-0.081	0.306	0.05	0.637	0.267	0.712	-0.444	0.681	0.301	-0.473	0.363	0.032	1.109	-2.285	0.212	-0.293	1.15	-0.226	0.229	1.198	-2.081	-1.936	0.678	-0.389	0.054	0.027
t117	-0.061	0.501	-0.834	-0.809	-0.009	-0.703	-0.068	1.148	-0.435	0.707	-0.728	0.827	0.058	-0.027	1.642	0.578	0.067	-2.672	0.099	-0.856	3.197	0.241	0.103	1.383	-2.066	-1.595	0.38	-0.421	0.056	0.277
t167	0.214	1.583	-0.957	-0.591	-0.282	-0.097	0.037	0.814	-0.332	0.71	-0.806	0.465	0.332	-0.414	0.929	0.128	0.376	-2.411	0.147	-0.045	2.214	-0.084	0.215	1.119	-2.116	-1.835	0.54	-0.309	0.338	0.103
t78	0.244	1.066	-0.735	-1.517	-0.033	-0.852	0.022	1.707	-1.342	1.152	-1.093	0.421	0.243	-0.43	1.487	-0.065	0.055	-2.125	0.168	-0.61	2.757	0.126	0.182	1.538	-1.914	-1.85	0.958	-0.238	0.401	0.238
t81	0.335	1.447	-1.257	-0.853	-0.289	0.043	0.085	1.117	-0.965	0.623	-0.939	0.743	-0.027	0.074	1.079	0.086	0.437	-2.741	0.08	-0.376	2.09	0.067	0.164	1.119	-1.912	-1.72	0.71	0.139	0.241	0.385
t84	0.273	1.039	-0.673	-1.061	-0.121	-0.255	0.133	0.908	-0.248	0.814	-1.05	0.547	0.231	-0.124	0.806	-0.173	0.539	-2.165	-0.052	-0.149	2.067	-0.128	0.387	1.343	-2.085	-1.942	0.499	-0.234	0.542	0.319
t113	-0.127	-0.002	-0.673	-1.043	-0.001	-0.186	-0.104	1.155	-0.001	0.991	-0.882	0.908	0.186	-0.059	1.013	0.043	0.092	-2.191	-0.09	-0.761	2.552	0.041	0.41	1.897	-1.995	-1.738	0.463	-0.457	0.132	0.406
t163	0.331	0.806	-0.763	-0.939	0.117	0.257	-0.073	1.073	-0.115	1.014	-0.434	0.509	0.422	-0.436	0.665	-0.297	0.263	-2.067	0.25	-0.682	1.825	-0.204	0.429	1.308	-1.794	-1.929	0.977	-0.335	-0.315	0.116
t121	0.092	0.236	-0.433	-1.838	-0.303	-0.947	0.191	1.42	-0.008	0.695	-1.2	0.468	-0.051	-0.097	1.197	0.309	0.209	-2.446	-0.425	-0.428	3.252	0.207	0.199	2.318	-2.051	-1.644	0.123	-0.143	0.563	0.509
t194	0.165	1.101	-0.69	-0.729	-0.425	0	0.163	1.035	0.012	0.368	-0.833	0.485	-0.193	-0.173	0.941	0.454	-0.044	-2.924	-0.481	-0.104	3.099	0.009	0.353	1.886	-2.139	-1.818	0.041	-0.239	0.543	0.114
t96	0.249	0.433	-0.432	-1.45	0.177	-0.639	0.019	1.129	-0.081	0.898	-0.563	0.513	0.236	-0.316	1.125	0.056	0.099	-2.146	0.023	-0.753	2.735	-0.007	0.406	1.556	-1.9	-1.817	0.639	-0.441	0.052	0.181
t94	0.692	1.068	-0.597	-1.415	0.148	0.429	-0.055	1.366	0.118	1.348	-1.795	0.342	0.488	-0.677	0.291	-1.032	0.314	-1.743	-0.038	-0.09	1.346	-0.342	0.682	1.731	-1.927	-2.19	1.055	-0.234	0.474	0.226
t118	0.093	0.691	-0.765	-1.137	-0.383	-0.347	0.13	0.834	-0.008	0.78	-0.97	0.9	0.116	-0.034	0.735	0.051	0.379	-2.343	-0.129	-0.215	2.185	-0.033	0.389	1.683	-2.107	-1.738	0.341	-0.148	0.657	0.377
t51	0.116	1.141	-0.943	-0.273	0.127	0.665	-0.154	0.879	-0.536	0.948	-1.011	0.843	0.253	-0.165	0.762	-0.276	0.318	-2.131	0.076	-0.362	1.581	-0.219	0.508	1.174	-2.07	-2.031	0.738	-0.448	0.26	0.212
t188	-0.242	0.331	-0.82	-0.421	-0.168	-0.117	-0.12	1.139	-0.152	0.781	-1.094	1.2	-0.13	0.08	1.172	0.367	0.362	-2.606	-0.139	-0.725	2.229	0.132	0.198	1.863	-2.227	-1.67	0.272	-0.343	0.401	0.43
t126	-0.05	-0.145	-0.668	-1.888	-0.154	-0.69	0.244	1.125	0.014	0.55	-0.904	0.5	0.087	0.247	1.137	0.492	0.386	-2.58	-0.318	-0.308	3.278	0.234	0.149	2.068	-1.95	-1.514	-0.07	-0.184	0.268	0.626
t69	0.278	0.654	-0.728	-1.071	-0.142	-0.092	0.195	0.669	-0.342	0.804	-0.145	0.547	0.33	-0.187	0.49	-0.157	0.631	-2.045	0.08	-0.346	1.806	-0.168	0.48	1.304	-1.843	-1.898	0.76	-0.215	0.147	0.19
t190	0.271	0.454	-0.534	-1.283	-0.149	-0.51	0.217	0.999	1.115	0.346	-1.05	0.535	-0.162	-0.12	0.825	0.608	0.26	-3.16	-0.44	0.022	2.979	0.137	0.27	2.016	-2.084	-1.646	-0.187	-0.457	0.518	0.182
t74	0.287	0.764	-0.444	-0.623	-0.017	0.798	0.062	0.606	0.462	0.751	-0.851	0.766	0.205	-0.134	0.122	-0.237	0.684	-2.195	-0.185	0.05	1.076	-0.327	0.566	1.507	-2.051	-2.088	0.421	-0.512	0.327	0.194
