V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t96	0.195	-0.314	-0.632	-2.348	-1.196	-1.569	1.527	-0.04	-0.869	-1.877	2.147	-0.434	0.252	1.49	1.129	-2.075	0.747	-1.237	0.348	0.887	1.606	-2.274	0.019	0.081	-0.92	-0.414	1.166	1.679	1.088	1.832
t4	0.731	0.382	-1.207	-0.815	-1.948	-0.815	0.364	0.789	-0.635	-1.647	0.911	-0.391	0.136	1.358	-0.742	-2.496	0.789	-0.745	0.401	0.736	1.525	-1.197	0.411	0.168	-0.616	-0.408	1.083	1.678	1.423	0.774
t126	1.183	-1.536	-0.779	-1.5	-1.65	-0.063	0.11	0.116	-0.979	-1.816	0.303	-0.125	0.441	1.028	-0.823	-2.77	0.78	0.159	0.68	1.28	1.841	-0.823	1.087	0.577	-0.706	-0.621	1.471	1.503	1.424	0.205
t173	0.761	-0.65	-0.896	-1.264	-1.635	-0.488	0.369	-0.056	-0.671	-1.605	0.818	-0.299	0.261	1.376	-0.159	-2.492	0.773	-0.313	0.492	0.931	1.494	-1.152	0.559	0.382	-0.632	-0.509	1.189	1.655	1.254	0.506
t45	1.579	-1.766	-0.864	1.066	-2.107	2.515	-2.301	-0.383	0.074	-0.847	-1.899	-0.024	0.125	1.233	-2.86	-3.146	0.777	1.411	0.736	0.763	1.017	0.685	1.749	0.895	0.15	-0.757	1.016	1.583	1.357	-1.784
t198	0.458	-0.185	-0.857	-1.108	-1.685	-0.753	0.597	-0.066	-0.423	-1.395	1.192	-0.415	0.102	1.607	0.171	-2.277	0.752	-0.615	0.351	0.572	1.291	-1.683	0.37	0.222	-0.579	-0.412	0.979	1.732	1.139	0.915
t149	1.532	-1.686	-0.714	-1.906	-2.003	-0.044	0.14	0.616	-1.528	-2.273	0.198	0.008	0.629	0.698	-1.404	-3.017	0.859	0.3	0.905	1.702	2.298	-0.701	1.287	0.686	-0.813	-0.707	1.804	1.414	1.768	-0.055
t58	0.393	-0.521	-1.021	-0.124	-1.396	0.022	-0.223	-0.963	0.28	-0.689	0.382	-0.448	-0.085	1.9	0.255	-2.211	0.676	-0.074	0.207	0.282	0.672	-1.003	0.495	0.349	-0.284	-0.404	0.658	1.792	0.785	0.299
t162	1.674	-2.817	-0.723	-0.332	-1.62	1.94	-1.585	-0.509	-0.556	-1.339	-1.485	0.084	0.399	0.916	-2.058	-3.116	0.771	1.418	0.853	1.425	1.566	0.412	1.869	1.02	-0.263	-0.83	1.439	1.435	1.339	-1.331
t3	0.345	-0.576	-1.051	-0.232	-1.286	-0.107	-0.1	-0.839	0.336	-0.667	0.499	-0.474	-0.101	1.917	0.371	-2.177	0.65	-0.148	0.158	0.227	0.688	-1.216	0.506	0.318	-0.299	-0.379	0.643	1.801	0.754	0.438
t176	1.33	-1.39	-0.428	-3.875	-1.848	-1.469	1.677	1.337	-2.681	-3.392	1.764	0.037	0.904	0.302	-0.468	-2.835	0.962	-0.774	1.049	2.385	3.168	-1.796	0.798	0.483	-1.406	-0.702	2.299	1.285	1.99	1.284
t130	-0.936	2.081	-1.159	-1.513	-1.146	-2.981	2.296	-0.326	0.025	-1.085	3.387	-0.947	-0.355	2.421	2.965	-1.24	0.693	-2.468	-0.289	-0.182	0.687	-3.254	-1.155	-0.465	-0.78	0.006	0.312	2.01	0.51	2.879
t116	0.185	0.666	-0.907	-2.257	-1.637	-2.036	1.746	0.489	-1.133	-2.036	2.388	-0.499	0.176	1.454	1.066	-2.058	0.823	-1.577	0.323	0.915	1.747	-2.258	-0.22	-0.011	-0.972	-0.319	1.174	1.681	1.23	1.853
t52	-0.566	2.124	-0.984	-0.847	-1.688	-2.023	1.545	-0.176	0.155	-1.045	2.614	-0.835	-0.291	2.325	1.655	-1.68	0.722	-1.947	-0.1	-0.38	0.571	-2.528	-0.903	-0.354	-0.493	-0.122	0.331	2.026	0.827	2.061
t71	1.071	-3.148	-0.522	-1.56	-0.94	0.657	-0.293	-1.298	-0.58	-1.317	-0.176	-0.052	0.417	1.232	0.096	-2.564	0.701	0.886	0.649	1.415	1.502	-0.811	1.415	0.879	-0.591	-0.705	1.405	1.501	0.926	-0.199
t30	-1.155	1.319	-0.72	-1.553	-0.771	-2.492	2.195	-1.075	0.532	-0.713	3.3	-0.952	-0.388	2.658	3.409	-1.158	0.599	-2.183	-0.343	-0.558	0.308	-3.553	-1.084	-0.431	-0.613	-0.046	0.16	2.083	0.271	2.94
t119	-0.207	1.098	-0.738	-2.267	-1.495	-2.32	2.076	0.249	-0.679	-1.861	2.885	-0.645	0.121	1.776	1.566	-1.944	0.746	-1.914	0.198	0.464	1.35	-2.628	-0.687	-0.229	-0.888	-0.309	0.936	1.854	1.125	2.361
t21	1.809	-3.365	-0.342	-1.548	-1.785	1.322	-0.762	-0.287	-1.233	-1.892	-0.824	0.215	0.658	0.672	-1.73	-3.146	0.827	1.374	1.044	1.763	2.126	-0.439	2.052	1.085	-0.566	-0.851	1.866	1.335	1.564	-0.948
t138	0.381	-2.122	-0.642	-2.558	-0.475	-1.079	1.171	-0.751	-0.738	-1.556	1.392	-0.311	0.295	1.408	1.655	-1.997	0.666	-0.428	0.337	1.2	1.66	-2.255	0.706	0.432	-0.954	-0.459	1.26	1.559	0.736	1.461
t99	1.101	-0.578	-0.809	-2.361	-1.929	-1.164	1.055	1.099	-1.631	-2.494	1.312	-0.181	0.561	0.839	-0.679	-2.764	0.855	-0.673	0.738	1.462	2.338	-1.459	0.642	0.323	-0.998	-0.565	1.679	1.507	1.766	1.002
t72	0.923	-2.748	-0.644	-0.986	-0.913	0.778	-0.526	-1.147	-0.254	-1.054	-0.339	-0.13	0.227	1.39	0.035	-2.428	0.692	0.78	0.513	1.088	1.286	-1.004	1.419	0.815	-0.43	-0.618	1.146	1.548	0.797	-0.221
t34	0.05	0.577	-1.326	0.131	-1.408	-0.624	0.104	-0.656	0.513	-0.524	0.792	-0.628	-0.285	2.155	0.761	-1.94	0.671	-0.613	-0.024	-0.109	0.464	-1.473	0.089	0.131	-0.247	-0.217	0.387	1.899	0.687	0.662
t54	-0.038	0.131	-0.865	-1.894	-1.254	-1.796	1.539	-0.136	-0.552	-1.445	2.156	-0.551	0.005	1.78	1.618	-1.823	0.735	-1.269	0.146	0.515	1.322	-2.671	-0.032	0.037	-0.786	-0.24	0.901	1.755	0.887	1.824
t140	0.649	-0.855	-0.606	-2.301	-1.632	-1.124	1.178	-0.011	-1.153	-1.969	1.569	-0.269	0.384	1.286	0.515	-2.38	0.807	-0.573	0.561	1.165	1.826	-1.914	0.476	0.359	-0.86	-0.492	1.416	1.603	1.308	1.034
t111	0.412	0.02	-0.871	-0.667	-1.717	-0.477	0.317	-0.322	-0.146	-1.197	0.959	-0.446	0.043	1.729	0.059	-2.319	0.736	-0.524	0.312	0.391	1.007	-1.266	0.265	0.221	-0.441	-0.426	0.831	1.777	1.067	0.674
t143	-0.693	2.409	-1.439	2.194	-1.87	-0.192	-0.51	-1.235	1.885	0.655	0.813	-0.963	-0.927	3.083	0.891	-1.5	0.627	-0.951	-0.451	-1.525	-0.797	-1.811	-0.479	-0.204	0.394	0.031	-0.548	2.235	0.287	0.586
t16	1.246	-1.785	-0.945	0.572	-1.805	1.723	-1.609	-0.907	0.185	-0.701	-1.202	-0.15	0.102	1.483	-1.621	-2.892	0.721	1.166	0.566	0.686	0.865	0.368	1.386	0.819	-0.017	-0.672	0.952	1.658	1.09	-1.284
t152	0.802	-1.934	-0.756	-1.524	-1.116	-0.131	0.216	-0.695	-0.592	-1.372	0.447	-0.215	0.281	1.357	0.365	-2.396	0.715	0.195	0.49	1.117	1.484	-1.302	0.981	0.599	-0.64	-0.541	1.238	1.574	0.979	0.373
t129	1.015	-2.783	-0.661	-1.579	-1.032	0.308	-0.053	-1.231	-0.573	-1.303	0.052	-0.114	0.397	1.286	0.299	-2.532	0.698	0.724	0.589	1.326	1.49	-0.845	1.26	0.816	-0.647	-0.649	1.37	1.522	0.921	-0.074
t29	1.042	-2.099	-0.906	-1.83	-1.014	-0.205	0.211	-0.024	-0.969	-1.737	0.282	-0.142	0.391	1.019	-0.057	-2.511	0.74	0.107	0.573	1.504	1.916	-1.221	1.17	0.632	-0.792	-0.573	1.456	1.457	1.148	0.427
t64	-0.292	2.718	-1.466	0.669	-2.113	-1.275	0.494	0.038	0.658	-0.587	1.589	-0.859	-0.461	2.408	0.471	-1.911	0.717	-1.553	-0.149	-0.672	0.209	-1.597	-0.726	-0.305	-0.158	-0.096	0.088	2.075	0.902	1.181
t190	0.76	0.917	-1.116	-0.378	-2.293	-0.43	0.096	0.846	-0.572	-1.616	0.741	-0.399	0.09	1.401	-1.182	-2.639	0.83	-0.743	0.452	0.508	1.372	-0.906	0.287	0.142	-0.431	-0.429	0.968	1.72	1.534	0.466
t13	-0.161	0.218	-0.814	-0.486	-1.249	-0.738	0.598	-0.833	0.42	-0.67	1.415	-0.637	-0.234	2.168	1.144	-1.864	0.652	-0.884	0	-0.202	0.541	-2.002	0.008	0.038	-0.349	-0.266	0.399	1.886	0.612	1.288
t181	-0.242	-0.113	-0.598	-2.346	-0.917	-1.868	1.795	-0.415	-0.566	-1.545	2.485	-0.559	0.05	1.798	2.08	-1.704	0.711	-1.492	0.141	0.559	1.308	-2.888	-0.218	-0.029	-0.868	-0.281	0.918	1.757	0.784	2.257
t100	0.794	-1.972	-0.856	0.356	-1.216	1.459	-1.321	-1.45	0.489	-0.432	-0.873	-0.249	-0.043	1.746	-0.479	-2.463	0.66	0.95	0.37	0.529	0.611	-0.316	1.227	0.749	-0.027	-0.589	0.738	1.704	0.692	-0.788
t165	0.984	-2.528	-0.537	-1.151	-1.257	0.783	-0.422	-1.1	-0.441	-1.205	-0.183	-0.107	0.283	1.32	-0.166	-2.556	0.724	0.761	0.607	1.147	1.366	-0.83	1.304	0.796	-0.457	-0.659	1.275	1.542	0.967	-0.261
t159	-0.661	0.02	-0.854	-1.566	-0.432	-1.814	1.532	-1.079	0.25	-0.772	2.273	-0.743	-0.266	2.283	2.924	-1.329	0.61	-1.47	-0.193	0.038	0.65	-3.023	-0.359	-0.085	-0.645	-0.136	0.407	1.89	0.271	2.276
t20	0.037	-1.271	-0.213	-3.851	-0.855	-2.24	2.494	-0.452	-1.417	-2.256	2.934	-0.352	0.437	1.372	2.435	-1.838	0.762	-1.325	0.439	1.34	2.021	-3.296	0.046	0.175	-1.267	-0.429	1.523	1.583	0.97	2.482
t86	0.169	-0.996	-0.993	0.899	-0.961	0.878	-0.968	-1.739	1.219	0.157	-0.305	-0.536	-0.365	2.298	0.42	-2.05	0.568	0.356	-0.024	-0.34	-0.013	-0.805	0.707	0.418	0.083	-0.372	0.16	1.888	0.316	-0.073
t186	0.079	1.462	-1.038	-1.051	-1.935	-1.563	1.153	0.461	-0.46	-1.532	1.978	-0.615	-0.047	1.761	0.468	-2.125	0.786	-1.519	0.195	0.253	1.179	-1.871	-0.36	-0.134	-0.623	-0.275	0.772	1.829	1.2	1.569
t200	-0.194	0.524	-1.115	1.122	-1.297	0.255	-0.586	-1.363	1.331	0.146	0.347	-0.71	-0.522	2.551	0.623	-1.868	0.602	-0.341	-0.164	-0.75	-0.228	-1.186	0.09	0.114	0.143	-0.237	-0.07	2.035	0.402	0.345
t180	1.916	-3.596	-0.402	-2.623	-1.403	0.678	-0.193	0.215	-1.891	-2.541	-0.417	0.262	0.904	0.299	-1.504	-3.209	0.841	0.983	1.147	2.417	2.684	-0.398	1.915	1.04	-0.931	-0.921	2.187	1.226	1.726	-0.42
t7	-0.421	2.331	-1.53	2.294	-1.891	0.121	-0.816	-0.805	1.702	0.457	0.369	-0.909	-0.857	2.837	0.244	-1.77	0.648	-0.812	-0.352	-1.363	-0.595	-1.215	-0.33	-0.136	0.406	-0.056	-0.484	2.182	0.443	0.305
t75	-0.81	2.649	-1.547	2.267	-1.587	-0.275	-0.508	-1.036	1.948	0.666	0.788	-1.04	-1.002	3.097	1.04	-1.457	0.613	-1.181	-0.545	-1.621	-0.836	-1.668	-0.625	-0.279	0.411	0.051	-0.724	2.258	0.192	0.753
t151	0.784	-0.332	-1.035	-0.486	-1.651	-0.111	-0.13	0.093	-0.232	-1.333	0.389	-0.358	0.164	1.484	-0.771	-2.611	0.726	-0.258	0.415	0.593	1.191	-0.686	0.547	0.306	-0.43	-0.515	0.944	1.729	1.261	0.311
t35	1.765	-2.822	-0.897	0.478	-1.595	2.341	-2.119	-0.73	0.01	-0.93	-2.014	0.031	0.354	1.115	-2.48	-3.284	0.701	1.744	0.773	1.061	1.154	1.077	1.91	1.043	-0.048	-0.858	1.185	1.547	1.28	-1.801
t133	0.425	-0.428	-1.052	0.308	-1.44	0.453	-0.61	-0.71	0.425	-0.537	-0.005	-0.439	-0.208	1.91	-0.119	-2.217	0.689	0.042	0.178	0.087	0.605	-1.1	0.695	0.382	-0.092	-0.368	0.534	1.791	0.785	0.013
t61	0.825	-1.885	-0.573	-1.716	-1.223	-0.085	0.274	-0.547	-0.706	-1.633	0.608	-0.182	0.374	1.231	-0.015	-2.503	0.725	0.05	0.581	1.262	1.593	-1.118	0.896	0.545	-0.714	-0.636	1.367	1.543	1.102	0.557
t172	0.351	-1.743	-0.529	-1.916	-0.867	-0.582	0.764	-1.046	-0.484	-1.288	1.123	-0.319	0.185	1.607	1.365	-2.052	0.702	-0.216	0.352	0.878	1.321	-2.021	0.651	0.466	-0.68	-0.459	1.079	1.643	0.751	0.962
t137	0.267	-1.104	-0.551	-2.315	-1.081	-1.273	1.317	-0.691	-0.746	-1.608	1.768	-0.362	0.257	1.578	1.479	-2.03	0.73	-0.668	0.368	0.939	1.48	-2.303	0.337	0.301	-0.845	-0.425	1.182	1.665	0.923	1.408
t18	0.297	-0.147	-0.794	-2.351	-1.392	-1.733	1.579	0.101	-1.095	-1.909	2.043	-0.422	0.222	1.429	1.214	-2.08	0.799	-1.143	0.354	0.965	1.743	-2.216	0.109	0.162	-0.948	-0.353	1.205	1.636	1.12	1.602
t25	-0.104	0.109	-1.046	-1.05	-1.058	-1.305	0.936	-0.658	0.14	-0.928	1.577	-0.618	-0.109	2.034	1.542	-1.817	0.65	-0.976	0.02	0.216	0.794	-2.115	-0.073	0.058	-0.565	-0.256	0.628	1.853	0.67	1.448
t177	1.032	-3.104	-0.709	-0.823	-0.872	1.093	-0.822	-1.734	-0.1	-0.867	-0.666	-0.107	0.28	1.448	0.053	-2.543	0.661	1.172	0.543	1.181	1.098	-0.314	1.424	0.933	-0.382	-0.696	1.158	1.575	0.744	-0.661
t175	1.606	-1.136	-1.141	0.841	-2.309	1.724	-1.803	-0.058	-0.079	-1.029	-1.472	-0.101	0.213	1.239	-2.704	-3.231	0.781	1.122	0.702	0.74	1.112	0.842	1.416	0.782	-0.017	-0.704	1.076	1.639	1.515	-1.57
t166	1.08	-0.594	-1.263	1.638	-1.954	1.763	-1.968	-0.617	0.759	-0.314	-1.431	-0.32	-0.126	1.775	-1.989	-2.866	0.692	0.92	0.366	0.021	0.394	0.618	1.097	0.609	0.247	-0.56	0.499	1.816	1.079	-1.376
t8	0.257	0.924	-1.225	-1.453	-1.6	-1.79	1.223	0.663	-0.718	-1.705	1.821	-0.55	0.066	1.565	0.58	-2.128	0.776	-1.41	0.22	0.633	1.473	-1.874	-0.136	-0.04	-0.785	-0.277	0.946	1.75	1.225	1.567
t122	-0.323	1.274	-0.947	-0.614	-1.743	-1.408	1.059	-0.686	0.186	-0.829	2.042	-0.708	-0.271	2.271	1.435	-1.74	0.725	-1.308	-0.012	-0.187	0.558	-2.27	-0.443	-0.104	-0.425	-0.168	0.451	1.944	0.755	1.481
t196	1.027	-1.464	-0.585	-2.767	-1.657	-1.026	1.144	0.274	-1.599	-2.386	1.377	-0.122	0.618	0.913	0.003	-2.645	0.83	-0.342	0.767	1.656	2.269	-1.592	0.753	0.487	-1.045	-0.621	1.784	1.487	1.544	0.913
t171	1.248	-2.568	-0.414	-3.25	-1.387	-0.738	1.073	0.106	-1.814	-2.546	1.129	0.014	0.782	0.687	-0.031	-2.748	0.816	0.039	0.901	2.052	2.539	-1.567	1.135	0.682	-1.149	-0.735	2.032	1.382	1.537	0.786
t51	-0.774	1.834	-1.538	2.433	-1.252	0.186	-0.849	-1.615	2.231	0.951	0.438	-1.01	-1.004	3.157	1.142	-1.455	0.548	-0.796	-0.571	-1.558	-1.009	-1.373	-0.409	-0.146	0.467	-0.01	-0.757	2.245	-0.028	0.516
t42	0.571	-0.564	-1.113	1.566	-1.544	1.578	-1.687	-0.994	1.021	-0.016	-1.013	-0.432	-0.366	2.04	-1.011	-2.392	0.661	0.574	0.152	-0.259	0.169	-0.251	0.965	0.495	0.275	-0.43	0.24	1.839	0.684	-0.759
t22	0.075	-0.747	-0.48	-1.862	-1.102	-0.968	1.109	-0.72	-0.412	-1.402	1.758	-0.441	0.105	1.711	1.313	-1.98	0.709	-0.853	0.278	0.613	1.229	-2.213	0.175	0.189	-0.71	-0.416	0.976	1.714	0.818	1.532
t103	-0.503	1.192	-0.814	-2.164	-1.148	-2.532	2.166	0.289	-0.534	-1.613	3.001	-0.711	-0.094	1.922	2.137	-1.535	0.736	-2.198	0.002	0.258	1.274	-3.421	-0.64	-0.317	-0.87	-0.13	0.739	1.841	0.878	2.784
t80	-0.303	0.579	-0.692	-2.737	-1.098	-2.569	2.336	0.233	-0.904	-1.872	3.019	-0.605	0.075	1.7	2.161	-1.648	0.752	-2.009	0.131	0.604	1.581	-3.321	-0.443	-0.195	-1.035	-0.199	1.003	1.741	0.964	2.744
t41	0.218	2.138	-1.401	-1.092	-2.104	-2.042	1.259	1.3	-0.816	-1.858	2.01	-0.622	-0.015	1.57	0.109	-2.171	0.845	-1.84	0.213	0.479	1.49	-1.826	-0.46	-0.217	-0.738	-0.214	0.877	1.803	1.452	1.649
t158	0.629	0.662	-1.258	-1.425	-1.776	-1.414	0.911	1.001	-0.957	-1.921	1.357	-0.441	0.199	1.29	-0.177	-2.434	0.805	-1.117	0.382	0.878	1.724	-1.38	0.137	0.087	-0.783	-0.375	1.128	1.671	1.449	1.145
t115	-0.328	1.221	-1.068	-0.289	-1.387	-1.103	0.693	-0.474	0.413	-0.729	1.667	-0.74	-0.332	2.251	1.166	-1.785	0.684	-1.335	-0.086	-0.283	0.456	-1.921	-0.417	-0.134	-0.326	-0.188	0.293	1.96	0.684	1.434
t98	0.704	-0.397	-0.87	-0.775	-1.709	-0.099	0.03	-0.008	-0.443	-1.404	0.553	-0.323	0.132	1.449	-0.474	-2.504	0.769	-0.287	0.446	0.668	1.292	-1.04	0.578	0.347	-0.448	-0.487	1.02	1.675	1.225	0.376
t55	0.509	-0.221	-0.909	-0.73	-1.678	-0.394	0.249	-0.337	-0.246	-1.223	0.837	-0.413	0.071	1.65	0.013	-2.366	0.74	-0.41	0.343	0.517	1.095	-1.121	0.372	0.282	-0.473	-0.445	0.896	1.739	1.07	0.58
t62	1.404	-3.756	-0.401	-1.688	-1.047	1.178	-0.595	-1.061	-0.847	-1.525	-0.621	0.094	0.53	0.92	-0.537	-2.808	0.731	1.226	0.82	1.703	1.806	-0.52	1.797	1.05	-0.607	-0.804	1.657	1.373	1.075	-0.553
t148	-0.194	-0.219	-0.733	-1.438	-0.92	-1.186	1.11	-0.855	0.001	-1.057	1.853	-0.599	-0.068	1.982	1.705	-1.805	0.655	-1.092	0.065	0.29	0.877	-2.149	-0.118	0.051	-0.625	-0.322	0.666	1.817	0.612	1.694
t125	-0.623	0.963	-0.825	-1.11	-1.12	-1.75	1.473	-0.911	0.277	-0.825	2.431	-0.787	-0.286	2.345	2.278	-1.525	0.663	-1.617	-0.138	-0.223	0.525	-2.583	-0.627	-0.191	-0.552	-0.158	0.345	1.955	0.491	2.097
t68	-0.147	0.891	-0.961	-1.868	-1.427	-2.18	1.772	0.205	-0.56	-1.57	2.493	-0.633	-0.005	1.825	1.554	-1.835	0.744	-1.664	0.111	0.411	1.292	-2.677	-0.387	-0.135	-0.813	-0.211	0.853	1.819	1.002	2.097
t10	0.158	0.025	-0.981	-1.196	-1.429	-1.204	0.9	-0.334	-0.243	-1.196	1.521	-0.52	-0.009	1.826	0.99	-2.025	0.716	-0.832	0.18	0.45	1.081	-1.971	0.113	0.144	-0.596	-0.306	0.836	1.789	0.912	1.198
t123	1.001	-1.312	-0.85	-1.469	-1.657	-0.209	0.195	0.008	-0.937	-1.67	0.486	-0.183	0.326	1.189	-0.357	-2.564	0.8	0.031	0.601	1.216	1.748	-1.193	0.946	0.551	-0.656	-0.54	1.381	1.562	1.329	0.223
t107	0.79	-1.468	-0.946	-0.803	-1.42	0.141	-0.201	-0.73	-0.289	-1.057	0.173	-0.264	0.138	1.545	0.025	-2.385	0.728	0.299	0.423	0.874	1.206	-1.054	0.94	0.592	-0.437	-0.492	1.07	1.658	0.986	-0.044
t12	1.223	-0.621	-0.912	-2.638	-1.797	-1.264	1.078	1.338	-1.909	-2.752	1.209	-0.141	0.656	0.647	-0.754	-2.839	0.876	-0.718	0.798	1.789	2.555	-1.177	0.63	0.356	-1.098	-0.605	1.805	1.449	1.856	0.954
t93	0.135	0.565	-1.179	0.749	-1.625	0.108	-0.506	-0.777	0.723	-0.36	0.337	-0.594	-0.345	2.204	0.108	-2.073	0.686	-0.35	0.047	-0.228	0.257	-1.106	0.206	0.177	-0.01	-0.298	0.268	1.937	0.73	0.213
t120	-0.677	0.533	-0.98	-0.113	-0.723	-0.961	0.621	-1.311	1.009	-0.115	1.532	-0.813	-0.525	2.61	2.203	-1.391	0.584	-1.108	-0.316	-0.663	0.028	-2.537	-0.253	-0.084	-0.197	-0.093	-0.035	2.019	0.183	1.569
t108	-0.415	-0.141	-0.807	-0.175	-0.731	-0.456	0.306	-1.454	0.912	-0.232	1.166	-0.69	-0.382	2.431	1.691	-1.615	0.585	-0.732	-0.161	-0.42	0.142	-2.072	0.018	0.065	-0.199	-0.232	0.14	1.953	0.273	1.228
t132	0.001	0.175	-0.518	-2.961	-1.32	-2.221	2.197	0.193	-1.09	-2.173	2.819	-0.489	0.306	1.483	1.583	-2.005	0.765	-1.684	0.355	0.909	1.747	-2.739	-0.354	-0.065	-1.076	-0.392	1.272	1.707	1.182	2.386
t97	-0.436	-0.353	-0.549	-2.316	-0.655	-1.853	1.86	-0.905	-0.149	-1.297	2.574	-0.628	0.026	1.995	2.534	-1.624	0.627	-1.439	0.048	0.392	1.021	-2.932	-0.35	-0.049	-0.837	-0.308	0.805	1.828	0.564	2.401
t14	1.717	-4.428	-0.3	-2.459	-0.978	1.076	-0.385	-0.851	-1.412	-1.995	-0.619	0.227	0.787	0.57	-0.675	-3.021	0.762	1.388	1.018	2.244	2.289	-0.346	2.012	1.186	-0.824	-0.921	2.008	1.257	1.271	-0.611
t164	1.495	-4.575	-0.454	-2.109	-0.596	1.126	-0.539	-1.426	-0.941	-1.564	-0.723	0.138	0.65	0.829	-0.134	-2.815	0.689	1.458	0.837	2.053	1.914	-0.256	1.932	1.181	-0.749	-0.871	1.774	1.321	0.943	-0.597
t182	0.254	-0.991	-0.953	-0.162	-0.989	0.223	-0.321	-1.09	0.41	-0.495	0.22	-0.438	-0.201	1.959	0.684	-1.988	0.656	0.014	0.12	0.207	0.628	-1.565	0.718	0.415	-0.202	-0.34	0.558	1.767	0.562	0.338
t56	0.18	-1.961	-0.602	-1.953	-0.448	-0.594	0.813	-1.143	-0.338	-1.121	1.184	-0.37	0.071	1.638	1.781	-1.854	0.65	-0.359	0.217	0.825	1.283	-2.274	0.693	0.424	-0.719	-0.398	0.98	1.6	0.504	1.286
t154	0.749	-1.192	-0.644	-0.903	-1.414	0.251	-0.1	-0.408	-0.338	-1.321	0.358	-0.273	0.193	1.424	-0.43	-2.547	0.723	-0.011	0.478	0.705	1.26	-0.892	0.797	0.442	-0.451	-0.574	1.024	1.641	1.105	0.344
t46	-1.142	1.518	-0.757	-2.175	-0.85	-3.032	2.692	-0.771	0.095	-1.112	3.75	-0.935	-0.276	2.481	3.625	-1.142	0.641	-2.491	-0.277	-0.222	0.645	-3.773	-1.244	-0.474	-0.841	-0.042	0.395	2.02	0.396	3.278
t128	-0.424	-0.305	-0.183	-4.259	-0.821	-3.144	3.298	-0.247	-1.351	-2.386	3.949	-0.536	0.379	1.566	3.127	-1.614	0.735	-2.152	0.284	1.084	1.921	-3.848	-0.626	-0.158	-1.402	-0.343	1.403	1.691	0.936	3.393
