feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t13	-0.592	-0.251	-1.053	1.573	-0.875	-0.527	0.366	-1.163	-0.922	2.276	-0.687	-0.66	0.324	-1.212	1.977	-0.2	1.214	0.073	-0.689	0.447	0.228	0.541	0.464	0.093	0.446	-0.249	-0.839	0.171	-1.251	0.979
t4	0.146	0.068	-1.511	-2.569	-1.68	-0.334	0.831	-0.651	-1.176	2.363	-0.337	-0.47	1.404	0.376	2.625	0.071	0.24	0.023	-0.522	0.423	0.341	0.379	0.532	-1.127	0.453	0.299	0.036	0.065	0.312	-0.615
t23	1.768	-0.93	-0.254	-3.163	-1.992	-0.077	-0.02	-0.094	-2.424	4.11	-0.776	-0.612	0.69	0.133	3.116	0.508	0.767	1.194	-0.918	-2.166	-0.258	-0.132	0.586	0.686	0.987	-0.04	-0.79	0.034	0.279	-0.212
t2	1.545	-0.763	-0.739	-0.615	-1.74	0.107	0.641	0.178	0.66	4.66	-1.163	-0.473	0.235	0.224	0.489	-0.312	0.676	-0.713	-0.741	-1.681	1.11	0.24	0.783	-1.181	-1.775	-0.35	-0.953	-0.322	2.127	-0.154
t24	-1.359	-0.336	1.435	-0.613	-0.645	-0.286	0.112	-0.816	1.475	0.533	0.17	-0.467	-0.542	0.257	3.076	0.181	-1.132	0.15	0.569	-0.637	0.009	0.488	0.263	1.235	-0.453	-0.496	1.796	-0.525	-2.099	-1.342
t9	-1.272	-0.108	0.433	-1.381	-1.438	0.228	1.156	-0.187	-0.381	0.941	-0.205	-0.339	-0.807	0.352	3.329	-0.503	0.341	0.138	0.278	-0.671	-0.156	-0.028	0.253	1.024	0.606	-0.789	0.279	-0.088	-1.411	0.404
t48	-2.049	-0.063	0.029	1.211	-0.044	-0.205	1.566	-1.424	1.334	-0.469	0.056	-0.104	0.214	-0.384	4.346	-0.423	-1.033	-0.786	0.86	-1.339	0.235	-1.733	-0.23	1.797	1.293	-0.893	1.463	-1.001	-1.361	-0.863
t37	0.524	-0.602	-1.283	-0.661	-0.252	-0.02	0.235	0.682	0.7	-1.368	-0.021	-0.065	1.024	1.691	-0.371	0.72	0.586	-0.075	1.297	0.392	1.562	-1.246	0.215	0.48	0.166	-0.533	-2.041	0.047	-2.125	0.344
t29	2.607	-0.788	-0.33	0.327	-1.193	0.106	-0.022	0.238	-0.286	-1.058	-1.233	-0.079	0.509	0.537	-1.42	1.466	0.249	-0.069	-1.492	-0.657	0.208	0.033	0.503	0.343	0.612	0.049	1.007	0.073	-0.642	0.401
t7	1.196	-0.213	-0.778	-1.369	0.532	-0.116	0.515	0.268	0.696	2.576	0.614	-0.399	0.105	-0.225	0.825	0.248	0.05	0.464	-1.258	-3.052	0.233	-0.6	-0.064	-2.047	-0.11	-0.338	0.966	-0.088	1.246	0.123
t12	2.04	0.131	-0.352	-2.473	-3.677	0.214	-0.099	-0.291	-0.596	1.031	-1.225	0.061	0.821	-0.454	1.741	0.533	-0.177	1.402	-0.5	-1.403	0.609	1.598	1.012	-0.569	0.274	0.11	1.777	-1.24	0.728	-1.026
t18	1.544	0.03	-0.38	1.68	-0.128	-0.284	0.107	0.425	-0.834	1.862	-0.757	-0.231	-0.152	-0.883	1.246	0.012	-0.372	0.76	-1.528	-0.782	0.593	-0.755	0.221	-0.744	-0.097	-0.46	0.404	-0.671	-0.163	0.339
t20	1.009	-0.484	-0.386	-0.66	-1.132	-0.112	-0.416	1.018	0.036	-1.7	0.561	0.03	0.486	0.911	-2.14	1.93	-0.041	0.699	1.631	-0.556	1.68	-0.369	0.086	-0.261	-0.517	-0.287	-0.4	0.252	-1.136	0.27
t41	0.658	0.438	-1.5	3.548	-2.7	-0.189	0.132	-0.639	-1.63	1.217	-0.813	-0.061	-0.927	0.62	1.401	0.27	0.195	0.658	-0.146	0.037	0.644	0.338	0.182	-0.754	0.595	-0.743	0.395	-0.99	1.055	-1.292
t27	-0.209	-0.031	-0.757	-0.497	-0.281	-0.721	0.133	0.748	0.246	0.569	0.384	-0.237	0.257	-0.643	0.718	0.642	0.903	-0.145	-2.14	-0.825	-0.584	0.392	0.585	-1.14	1.147	-0.018	0.951	-0.271	1.293	-0.468
t42	-1.165	0.028	0.89	-2.189	0.587	0.196	1.574	-0.708	-0.182	-1.925	0.343	0.279	-0.347	-0.297	-0.814	-0.024	0.022	1.117	-0.982	-0.526	1.702	0.131	0.2	1.492	-0.162	-0.197	0.573	0.582	-0.259	0.065
t3	-1.405	0.406	0.67	-1.649	0.216	0.15	1.875	-0.488	1.578	-1.956	-0.004	0.013	-0.221	0.559	2.093	-0.257	0.191	1.009	-0.894	0.28	-0.156	-0.38	0.388	1.217	-0.093	-0.492	-2.541	0.12	-0.581	0.351
t50	-2.201	0.32	0.907	1.801	-0.148	0.484	1.125	-0.543	0.945	-1.135	0.24	-0.523	-0.062	1.042	-0.264	-0.709	0.672	-0.497	-1.055	-0.89	-0.164	0.154	0.588	1.723	0.645	-0.453	-0.435	0.676	-1.363	-0.878
t21	0.866	0.25	-0.343	3.806	-0.88	-0.153	-0.642	-0.254	-0.381	-0.065	0.327	0.936	-0.425	0.748	3.469	-0.216	1	-0.806	-1.51	-1.957	-0.553	0.473	0.518	-1.145	-0.542	-0.222	-0.028	-0.75	-0.067	-1.455
t5	0.989	-0.498	-0.208	-0.485	0.664	-0.266	0.312	-0.186	1.014	-2.142	-0.207	-0.088	1.256	0.066	-2.427	0.624	-0.217	1.031	1.925	-0.55	1.312	-0.661	0.285	0.988	-0.455	0.121	-1.155	0.312	-0.9	-0.456
t46	-0.241	-0.355	-0.655	-0.362	-0.579	-0.123	0.203	0.401	-0.44	-1.835	1.213	-0.726	0.77	1.14	-1.54	1.07	0.737	1.011	0.357	-0.134	0.073	-1.201	-0.322	0.9	0.163	0.317	-1.389	0.984	-0.016	0.579
t40	-1.4	-0.14	0.466	-0.364	-0.978	-0.268	0.81	0.189	0.314	-0.469	0.992	0.283	1.366	0.699	-1.98	1.217	0.467	-0.844	0.028	-0.193	2.566	-0.496	-0.2	-0.851	-0.291	0.33	-1.316	0.802	-0.419	-0.323
t34	0.522	-0.305	-0.677	-0.82	1.368	0.382	0.205	1.536	1.216	-1.371	-0.244	-0.195	0.45	0.652	-2.923	1.497	0.806	-0.182	0.512	-0.812	0.839	-0.375	0.079	-0.135	0.02	-0.093	-0.073	-0.277	-1.173	-0.43
t17	0.203	0.782	-0.322	2.73	-1.074	0.139	-0.222	2.176	-0.825	1.067	-0.186	-0.006	-0.375	0.253	-2.258	0.843	0.52	-0.387	-2.269	-0.897	-0.379	0.726	0.311	0.593	-0.309	-0.053	0.184	-1.338	0.942	-0.567
t44	1.255	0.691	-0.346	-0.354	-2.833	0.308	0.659	0.603	-0.94	0.128	-1.355	0.306	-0.389	0.298	1.347	0.284	-0.728	-0.215	-1.605	0.086	0.272	0.423	0.934	-0.543	0.481	0.051	0.355	0.484	1.164	-0.822
t47	-0.757	-0.002	2.47	-1.22	-2.992	0.052	0.337	0.302	1.273	-0.711	0.459	-0.075	-0.112	-0.164	0.211	-0.266	0.559	-0.466	-0.174	-0.861	1.216	-0.227	-0.167	1.63	-0.743	-0.181	-0.259	1.005	-0.198	0.062
t16	-0.76	-0.218	1.625	-0.407	-2.409	0.11	0.648	0.068	1.231	-2.225	0.138	-0.36	-0.186	0.796	-0.727	-0.794	0.526	0.617	1.288	-0.488	1.108	-0.245	0.763	1.115	-1.063	-0.34	1.394	-0.156	-0.173	-0.876
t11	-0.101	0.802	0.28	-2.191	-1.396	-0.506	0.877	-0.131	-2.375	0.11	0.612	0.476	0.707	-0.223	1.763	0.61	0.629	1.244	0.151	-0.838	0.424	-0.166	0.921	-1.751	0.181	-0.459	1.016	-0.972	0.296	0.01
t6	0.716	1.107	-0.144	1.798	0.179	-0.632	-0.275	-1.587	-0.481	1.077	-0.431	-0.014	-0.852	-0.237	3.046	0.254	0.389	-0.617	-0.241	-0.988	-0.655	-0.083	0.162	-0.938	-0.615	-0.436	1.925	-0.552	-0.724	-0.152
t22	-0.183	-0.307	-0.006	-1.133	-1.634	-0.458	0.99	1.1	-0.594	0.354	-0.303	-0.353	-0.632	-0.134	2.004	0.902	0.061	0.513	-1.625	-0.028	0.259	0.877	0.254	-0.043	0.281	0.076	-0.283	-0.763	1.804	-0.996
t25	2.028	0.081	-0.372	-0.361	-2.057	-0.525	0.9	-0.003	0.553	1.484	-0.904	-0.341	-0.681	0.07	2.676	0.066	0.712	0.615	-1.745	0.172	0.245	0.624	0.651	-1.55	-0.689	0.231	-0.555	0.015	0.118	-1.456
t10	1.039	0.188	-0.634	-0.744	-0.357	-0.408	0.366	1.144	-0.698	2.829	-0.45	0.345	-0.905	-0.671	0.913	-0.933	0.567	-1.15	-0.513	-0.911	0.548	1.274	0.461	-1.279	-0.871	0.237	1.836	-1.004	-0.2	-0.019
t35	0.111	0.228	-0.461	1.905	-0.705	-0.197	-0.002	-0.123	0.18	1.29	0.024	-0.336	0.73	-0.154	1.967	-0.376	0.224	2.939	-0.82	-1.856	-0.763	0.22	1.236	-2.207	-0.958	-0.318	0.273	-0.436	-1.248	-0.368
t1	2.069	0.357	-0.057	1.245	-1.552	-0.219	0.836	-0.599	-0.773	1.568	-0.888	-0.852	-0.158	0.264	2.311	-0.913	0.647	-0.32	-0.604	-1.703	-0.207	-0.601	0.856	-1.018	-0.127	-0.111	-0.153	-0.071	1.013	-0.238
t26	0.782	0.385	-0.634	-0.799	-1.863	0.139	0.756	-0.381	-1.622	2.619	-0.54	-0.453	1.06	0.926	3.358	0.06	0.778	-1.094	-0.813	-0.84	-1.374	0.782	0.352	0.593	0.387	-0.34	-0.932	-0.995	0.411	-0.708
t31	1.051	0.292	-0.542	1.346	-1.786	-0.294	0.251	0.056	-1.993	0.398	-0.453	-0.361	0.737	-0.378	-0.449	0.474	0.362	0.842	0.513	-0.177	-0.017	0.294	1.073	-1.771	0.757	-0.375	0.243	-0.637	0.138	0.407
t45	-1.767	-0.604	1.284	-2.295	-0.011	0.222	1.048	-0.851	0.548	0.337	-1.246	0.234	-0.192	0.094	3.684	-0.365	-0.054	1.029	-1.339	-1.072	-0.104	-0.617	0.226	0.471	0.604	-0.429	-1.453	1.147	1.038	0.434
t38	-2.169	-0.383	0.351	0.135	-0.104	0.348	0.735	-1.161	0.373	1.538	-1.387	-0.264	-1.293	0.558	4.942	0.316	-0.291	0.452	-1.404	-0.516	-0.45	0.294	0.072	0.28	-0.597	-0.602	-0.279	1.176	-0.182	-0.486
