V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t177	-4.272	-3.557	-2.314	-6.141	-2.841	-2.501	-4.786	-4.198	-3.799	-3.934	-2.587	-3.716	-3.775	-4.259	-4.112	-3.184	-2.47	-3.676	-5.161	-3.343	-4.632	-2.519	-4.151	-4.127	-5.98	-3.081	-2.739	-4.044	-3.17	-4.54
t131	-4.195	-3.623	-2.204	-6.097	-2.928	-2.477	-4.963	-4.372	-3.944	-3.855	-2.413	-3.89	-3.832	-4.389	-4.1	-3.14	-2.467	-3.679	-5.339	-3.389	-4.747	-2.682	-4.178	-4.022	-6.048	-3.022	-2.675	-3.974	-3.347	-4.511
t33	-4.936	-2.015	-6.431	-2.84	-3.676	-3.946	-4.227	-3.206	-3.137	-5.859	-2.858	-3.593	-3.578	-3.148	-5.198	-4.88	-5.881	-7.724	-5.616	-3.307	-3.753	-6.546	-4.125	-3.926	-3.489	-3.43	-5.294	-3.594	-2.412	-1.634
t110	-5.137	-2.448	-5.095	-4.824	-2.785	-3.423	-3.478	-2.699	-2.646	-5.429	-3.855	-2.644	-3.39	-2.982	-4.78	-4.351	-4.256	-5.722	-4.349	-3.102	-3.554	-3.572	-4.035	-4.732	-4.394	-3.673	-4.451	-4.313	-1.767	-3.332
t65	-7.431	-2.185	-10.07	-4.031	-4.069	-5.907	-3.158	-2.1	-2.48	-8.63	-6.541	-2.66	-4.152	-2.638	-6.934	-7.154	-8.067	-9.878	-4.76	-4.051	-3.435	-6.633	-5.126	-6.598	-3.456	-5.615	-8.004	-5.76	-1.314	-2.728
t121	-5.401	-2.208	-6.139	-4.19	-3.079	-3.858	-3.453	-2.576	-2.6	-5.976	-4.036	-2.716	-3.453	-2.833	-5.134	-4.845	-5.132	-6.742	-4.551	-3.201	-3.46	-4.578	-4.137	-4.802	-3.938	-3.865	-5.138	-4.326	-1.697	-2.79
t116	-5.411	-2.767	-4.848	-5.694	-2.633	-3.433	-3.366	-2.674	-2.631	-5.485	-4.43	-2.465	-3.498	-3.105	-4.831	-4.367	-3.916	-5.224	-4.067	-3.206	-3.646	-2.7	-4.184	-5.222	-4.883	-3.956	-4.366	-4.762	-1.695	-4.104
t27	-3.799	-4.064	-2.345	-5.071	-4.161	-2.801	-6.728	-5.992	-5.357	-3.763	-0.97	-5.735	-4.519	-5.53	-4.45	-3.332	-3.442	-4.912	-7.368	-4.017	-5.822	-5.459	-4.618	-3.144	-6.263	-2.731	-2.897	-3.37	-5.056	-3.706
t102	-3.812	-4.182	-2.244	-5.201	-4.23	-2.809	-6.854	-6.124	-5.478	-3.749	-0.965	-5.845	-4.598	-5.63	-4.467	-3.324	-3.368	-4.849	-7.455	-4.087	-5.937	-5.453	-4.681	-3.171	-6.399	-2.759	-2.856	-3.418	-5.183	-3.838
t29	-3.936	-2.757	-3.594	-3.946	-3.359	-2.82	-5.009	-4.182	-3.812	-4.239	-1.59	-4.151	-3.622	-3.966	-4.301	-3.536	-3.876	-5.456	-5.911	-3.225	-4.398	-5.036	-3.946	-3.218	-4.699	-2.671	-3.445	-3.169	-3.288	-2.602
