V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t84	1.162	0.121	-1.148	0.079	-1.263	-1.747	0.337	-0.407	3.317	-2.351	-0.499	-2.091	0.899	-1.5	1.729	-1.587	1.735	1.224	1.176	-0.87	-1.506	1.12	-1.085	-1.041	0.679	0.16	2.377	1.069	-0.553	0.458
t162	1.13	2.158	-1.43	0.492	-1.278	-0.879	0.604	0.381	2.19	-2.046	-0.656	-2.712	1.037	-0.996	1.047	-1.234	1.356	1.09	1.567	-2.097	1.194	0.884	-1.359	-0.637	0.818	-0.111	0.856	0.089	-1.115	-0.348
t98	0.348	3.577	-1.587	-0.224	0.044	-0.405	0.051	-0.031	-1.031	-1.845	-0.995	-1.956	-0.468	-0.629	0.656	-0.765	-0.866	0.751	0.602	-4.323	2.062	0.806	0.382	-1.164	1.737	-0.717	-0.528	0.537	2.875	3.093
t62	1.55	-2.012	-1.057	1.999	-0.648	-2.374	0.719	0.939	2.653	-2.364	-0.453	-0.758	1.141	-1.758	0.972	-0.714	2.263	1.832	1.028	-0.313	-0.836	1.142	-2.436	-1.139	0.76	0.055	2.217	0.672	-1.847	-1.238
t19	0.874	2.924	-1.43	-0.064	-1.277	-0.334	0.487	-0.111	2.02	-2.926	-0.653	-2.53	0.424	-1.457	1.446	-1.484	0.343	1.079	1.216	-1.684	-1.091	0.811	-0.475	-1.199	0.59	-0.35	3.568	-0.091	0.308	1.056
t21	1.313	-0.559	-1.21	-1.004	-0.642	-2.21	-0.106	-1.303	1.968	-1.77	-0.655	-0.944	-0.183	0.076	1.9	-1.615	2.025	0.824	0.684	-0.811	-0.563	1.254	-0.937	-0.129	0.838	0.39	-0.155	1.604	0.055	1.86
t148	1.791	-0.835	-1.055	-0.038	-0.791	-3.21	1.08	-0.85	1.307	-3.822	-0.172	-0.059	-1.177	-3.109	2.251	-1.375	2.247	1.916	1.587	1.828	-2.32	1.485	-0.253	-0.055	0.741	-0.711	6.436	-0.842	-3.629	1.519
t157	1.113	2.733	-1.432	-1.268	-0.535	-1.154	-0.133	-1.674	-0.477	-1.376	-0.795	-1.056	-0.918	-0.592	1.876	-1.54	0.932	0.5	1.006	-1.87	0.709	1.221	0.271	0.47	1.142	0.326	-0.264	-0.003	0.508	2.275
t141	1.737	-0.263	-1.076	-0.464	-1.087	-1.437	-0.212	-2.272	0.558	-1.261	-0.447	-0.922	-0.563	-1.232	2.662	-1.78	3.188	0.803	1.371	1.844	-1.013	1.539	-1.309	2.064	0.188	1.244	1.875	0.368	-3.401	-0.709
t130	0.123	0.494	-1.176	-2.232	-0.065	-0.874	-0.133	-1.32	-0.758	-2.034	-0.722	-1.245	-1.056	-2.389	1.422	-1.282	1.243	0.827	0.105	-1.157	-1.256	1.021	0.947	-0.488	1.155	0.318	2.774	2.484	1.384	3.882
