V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t199	0.993	0.68	3.352	0.839	-0.153	-1.929	1.042	-3.588	-0.128	-2.496	-1.337	-1.263	1.413	-0.512	-1.791	-2.74	1.149	-2.551	2.229	1.095	-2.751	1.798	0.058	-1.648	0.478	2.643	3.022	4.501	-1.663	-0.765
t170	0.312	0.464	-1.225	1.939	-0.668	0.646	-0.052	-0.665	-0.01	-0.116	0.346	-1.07	0.051	1.529	-0.298	-1.135	-0.262	0.564	1.152	2.437	-0.325	-0.166	-1.718	0.321	0.162	0.887	0.303	0.948	-2.857	-1.497
t12	0.403	0.803	-0.103	1.612	-0.366	0.138	-0.587	-1.161	0.102	0.175	-0.316	1.391	0.404	1.394	-0.366	-3.313	0.081	-0.616	1.367	0.247	-0.632	-0.44	-1.255	-0.155	0.314	1.48	1.447	1.866	-2.379	-1.537
t169	0.307	0.607	-1.022	1.864	-0.563	0.588	-0.377	-0.692	0.05	0.186	0.156	0.089	0.12	1.609	-0.226	-2.039	-0.201	0.231	1.177	1.51	-0.298	-0.431	-1.626	0.237	0.211	1.04	0.646	1.128	-2.717	-1.567
t1	0.304	0.515	-1.185	1.92	-0.633	0.644	-0.181	-0.652	0.013	0.015	0.288	-0.637	0.066	1.574	-0.26	-1.458	-0.25	0.465	1.153	2.103	-0.296	-0.28	-1.698	0.305	0.178	0.93	0.409	0.988	-2.814	-1.528
t125	0.489	0.506	-0.061	1.662	-0.545	-0.015	0.263	-1.418	-0.046	-0.76	-0.071	-1.232	0.396	0.993	-0.691	-1.463	0.097	-0.209	1.428	2.18	-0.955	0.367	-1.267	-0.18	0.239	1.326	0.973	1.85	-2.561	-1.3
t21	0.097	0.392	-2.672	2.287	-0.834	1.46	-0.39	0.256	0.025	0.626	0.88	-1.037	-0.38	2.17	0.17	-0.605	-0.709	1.556	0.811	2.882	0.438	-0.781	-2.28	0.943	0.06	0.329	-0.562	-0.176	-3.237	-1.726
t94	0.846	0.644	2.383	1.07	-0.256	-1.377	0.782	-2.96	-0.097	-1.96	-0.99	-1.131	1.126	-0.067	-1.464	-2.461	0.85	-1.904	1.999	1.313	-2.227	1.354	-0.317	-1.231	0.413	2.277	2.463	3.751	-1.91	-0.928
t34	0.399	0.534	-0.569	1.774	-0.57	0.292	-0.003	-1.054	-0.008	-0.338	0.071	-0.755	0.248	1.286	-0.472	-1.609	-0.06	0.059	1.299	1.992	-0.634	0.013	-1.459	0.04	0.219	1.161	0.758	1.465	-2.66	-1.421
t83	0.237	0.371	-1.839	2.099	-0.777	0.962	-0.018	-0.323	-0.026	0.008	0.626	-1.602	-0.137	1.72	-0.165	-0.52	-0.451	1.074	1.018	3.034	-0.065	-0.261	-1.962	0.583	0.103	0.616	-0.168	0.463	-3.059	-1.545
t177	0.691	0.526	1.226	1.361	-0.425	-0.755	0.685	-2.271	-0.099	-1.554	-0.508	-1.643	0.777	0.368	-1.153	-1.658	0.494	-1.024	1.738	2.068	-1.678	1.027	-0.772	-0.734	0.317	1.797	1.67	2.842	-2.252	-1.064
t172	0.972	0.506	2.938	0.969	-0.295	-1.759	1.375	-3.441	-0.192	-2.751	-1.051	-2.595	1.28	-0.524	-1.816	-1.631	1.023	-2.041	2.158	2.218	-2.687	2.025	-0.118	-1.474	0.408	2.396	2.519	4.154	-1.872	-0.713
t40	0.29	0.561	-1.201	1.914	-0.607	0.674	-0.314	-0.607	0.036	0.163	0.254	-0.234	0.064	1.64	-0.207	-1.739	-0.256	0.409	1.141	1.809	-0.242	-0.408	-1.699	0.313	0.188	0.95	0.477	0.983	-2.789	-1.566
t116	0.724	0.588	1.537	1.277	-0.361	-0.909	0.625	-2.432	-0.083	-1.569	-0.664	-1.236	0.873	0.29	-1.205	-2.066	0.589	-1.305	1.803	1.665	-1.794	1.034	-0.647	-0.867	0.351	1.943	1.934	3.091	-2.141	-1.051
t11	0.417	0.602	-0.351	1.71	-0.509	0.192	-0.11	-1.15	0.015	-0.277	-0.059	-0.265	0.316	1.261	-0.484	-2.044	0.007	-0.175	1.341	1.556	-0.691	-0.042	-1.369	-0.052	0.25	1.277	0.983	1.644	-2.566	-1.43
t16	0.15	0.61	-1.987	2.086	-0.642	1.151	-0.744	-0.039	0.099	0.836	0.468	0.555	-0.164	2.101	0.139	-2.003	-0.499	0.816	0.941	1.477	0.262	-0.973	-1.996	0.653	0.157	0.698	0.154	0.387	-2.938	-1.758
t43	0.675	0.808	1.588	1.222	-0.221	-0.847	0.03	-2.299	0.022	-0.934	-0.871	0.657	0.902	0.544	-0.996	-3.438	0.603	-1.659	1.778	0.242	-1.603	0.486	-0.606	-0.883	0.413	2.086	2.325	3.167	-1.986	-1.209
