feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t28	1.35	-0.538	-1.053	1.674	0.34	0.751	0.047	2.077	-0.916	-0.224	0.264	0.492	0.64	-0.909	0.036	1.635	1.963	1.529	-0.996	-1.183	-0.303	0.148	-1.047	-1.776	-0.027	0.194	-1.991	-1.142	-0.951	-0.101
t146	1.534	-1.821	-0.772	1.674	0.266	0.39	1.278	2.859	-1.176	-0.75	-0.111	-0.273	-0.406	-1.595	0.457	1.111	2.465	1.088	-1.166	-0.006	0.334	0.73	-1.111	-0.776	0.694	-0.438	-2.613	-1.365	-0.144	-0.379
t186	0.518	0.555	-0.655	1.37	0.23	0.245	-0.091	1.937	-1	0.026	0.314	-0.051	0.1	-1.106	-0.354	0.953	1.21	1.38	-1.306	-0.487	0.478	0.425	-0.953	-0.89	0.48	0.605	-1.85	-1.122	-0.963	-0.007
t152	0.748	-0.108	-0.206	1.974	0.269	0.783	0.349	1.561	-1.026	0.131	0.333	0.097	0.426	-1.043	-0.2	0.898	0.917	1.534	-0.616	-0.32	0.452	-0.242	-1.271	-2.105	0.423	-0.045	-1.437	-1.252	-0.967	-0.064
t134	0.403	-0.403	-0.172	1.258	0.278	0.737	0.581	1.687	-0.968	0.6	0.052	0.269	-0.079	-0.698	-0.344	0.965	0.845	1.489	-0.326	-0.58	0.655	-0.023	-1.611	-1.261	0.081	0.399	-1.569	-1.176	-0.939	-0.159
t40	0.368	-1.212	-0.53	0.981	0.301	0.737	1.275	2.153	-0.982	0.082	0.028	-0.165	-0.315	-1.115	0.137	0.818	1.724	1.28	-0.587	-0.1	0.506	0.034	-1.742	-0.478	0.764	-0.191	-2.012	-1.158	-0.414	-0.198
t83	1.032	-0.593	0.463	2.337	0.253	1.059	0.901	1.322	-1.18	0.336	0.195	0.098	0.346	-1.042	-0.203	0.48	0.332	1.513	-0.053	0.179	0.887	-0.574	-1.464	-2.972	0.337	-0.472	-1.027	-1.42	-0.879	-0.222
t18	0.901	-0.724	-0.477	1.994	0.159	0.552	0.926	2.243	-1.322	-0.74	0.134	-0.499	-0.177	-1.789	0.213	0.663	1.376	1.154	-1.125	0.482	1.217	0.411	-0.798	-1.503	1.107	-0.459	-1.78	-1.465	-0.447	-0.233
t16	1.091	-1.05	-0.484	1.736	0.201	0.657	0.908	2.306	-1.25	-0.671	0.044	-0.288	-0.077	-1.604	0.259	0.822	1.761	1.167	-1.003	0.054	0.902	0.385	-0.951	-1.344	0.885	-0.388	-2	-1.37	-0.475	-0.236
t58	0.133	0.464	-0.964	1.506	0.232	0.665	-0.04	1.761	-1.024	-0.186	0.362	0.075	0.335	-1.137	-0.183	1.202	1.098	1.487	-1.081	-0.696	0.688	0.223	-0.901	-1.341	0.592	0.365	-1.486	-1.177	-1.039	0.055
t123	0.593	-0.645	-0.995	1.678	0.279	0.577	0.485	2.292	-1.031	-0.228	-0.003	0.22	-0.054	-1.087	-0.002	1.406	1.623	1.372	-1.103	-0.907	0.5	0.68	-0.94	-1.13	0.034	0.433	-1.865	-1.26	-0.771	-0.163
t101	0.586	-0.809	-0.702	1.294	0.296	0.665	0.789	2.126	-0.981	-0.002	0.096	0.07	-0.1	-1.057	0.055	1.159	1.639	1.388	-0.773	-0.574	0.386	0.249	-1.408	-0.988	0.426	0.109	-1.946	-1.189	-0.651	-0.163
t144	0.487	0.99	-0.618	2.033	0.191	0.566	-0.305	1.495	-1.076	-0.293	0.581	-0.164	0.653	-1.338	-0.269	0.87	0.804	1.506	-1.219	-0.275	0.669	-0.092	-0.708	-1.963	0.864	0.174	-1.302	-1.242	-1.132	0.101
t161	0.729	-1.29	-0.397	1.826	0.371	1.209	1.319	1.719	-0.988	0.259	0.122	0.226	0.287	-0.92	0.172	0.932	1.204	1.537	-0.085	-0.253	0.208	-0.46	-1.733	-2.243	0.254	-0.538	-1.387	-1.262	-0.623	-0.202
t141	-0.116	0.667	-0.602	1.566	0.221	0.722	0.248	1.485	-1.063	0.014	0.393	-0.249	0.307	-1.214	-0.233	0.611	0.654	1.449	-0.824	0.06	0.813	-0.192	-1.125	-1.418	0.974	0.056	-1.186	-1.176	-0.947	0.096
t37	0.875	-0.098	-0.784	1.849	0.257	0.587	0.091	1.946	-1.043	-0.211	0.206	0.123	0.329	-1.111	-0.095	1.212	1.403	1.436	-0.958	-0.58	0.266	0.209	-0.965	-1.567	0.325	0.238	-1.728	-1.237	-0.926	-0.06
t60	0.614	0.413	-1.029	2.008	0.234	0.502	-0.191	1.909	-1.04	-0.418	0.359	-0.048	0.458	-1.262	-0.102	1.147	1.283	1.441	-1.32	-0.511	0.373	0.255	-0.69	-1.512	0.593	0.28	-1.605	-1.216	-0.983	0.048
t114	-0.034	0.264	0	0.861	0.256	0.559	0.684	1.596	-0.948	0.704	0.355	-0.156	-0.166	-0.949	-0.417	0.496	0.54	1.445	-0.607	-0.183	0.94	-0.081	-1.63	-0.921	0.69	0.241	-1.584	-1.088	-0.79	-0.086
t11	0.755	-0.19	-0.33	1.905	0.16	0.489	0.554	2.022	-1.265	-0.37	0.075	-0.367	-0.12	-1.504	-0.03	0.568	0.994	1.212	-0.924	0.012	1.173	0.413	-0.837	-1.419	0.865	-0.032	-1.636	-1.373	-0.649	-0.161
t30	0.883	-0.644	-1.003	1.244	0.274	0.36	0.578	2.516	-0.993	-0.477	0.256	-0.214	-0.052	-1.428	0.185	1.189	2.167	1.258	-1.452	-0.55	0.272	0.588	-0.994	-0.57	0.757	0.027	-2.419	-1.15	-0.48	-0.142
t195	1.449	-1.139	-0.425	1.944	0.237	0.551	0.905	2.39	-1.202	-0.592	0.112	-0.181	-0.021	-1.563	0.223	0.935	1.815	1.211	-1.111	-0.086	0.618	0.461	-0.921	-1.63	0.591	-0.348	-2.106	-1.381	-0.448	-0.293
t138	1.934	-1.776	-0.856	2.306	0.274	0.386	0.922	2.826	-1.171	-0.799	-0.017	-0.037	-0.129	-1.555	0.424	1.433	2.381	1.216	-1.352	-0.21	0.206	0.756	-0.795	-1.617	0.252	-0.33	-2.487	-1.464	-0.359	-0.396
t149	1.626	-1.159	-0.681	1.802	0.286	0.505	0.152	2.391	-0.999	-0.288	-0.005	0.413	0.142	-0.974	0.008	1.611	2.198	1.373	-1.034	-0.978	-0.052	0.498	-1.096	-1.29	-0.128	0.343	-2.349	-1.247	-0.85	-0.232
t57	0.467	-0.985	-0.219	1.61	0.246	1.291	0.752	1.486	-1.104	-0.074	0.09	0.25	0.294	-0.986	0.089	1.036	1.163	1.493	0.059	-0.378	0.752	-0.433	-1.691	-1.858	0.63	-0.3	-1.402	-1.294	-0.906	-0.084
t48	1.354	-1.032	-0.517	2.475	0.272	0.636	0.828	2.209	-1.145	-0.444	0.225	-0.066	0.168	-1.469	0.177	1.129	1.524	1.383	-1.085	-0.016	0.468	0.213	-0.889	-2.276	0.382	-0.423	-1.8	-1.454	-0.58	-0.259
t139	0.862	-1.102	-0.656	1.73	0.256	0.865	0.577	2.053	-1.078	-0.37	-0.009	0.24	0.111	-1.092	0.136	1.363	1.759	1.392	-0.614	-0.66	0.46	0.195	-1.294	-1.369	0.371	0.014	-1.889	-1.299	-0.802	-0.162
t115	0.129	0.126	-0.817	1.454	0.207	0.435	0.016	1.933	-1.032	-0.024	0.091	-0.001	-0.132	-1.029	-0.203	1.098	1.105	1.375	-0.895	-0.464	0.672	0.435	-1.131	-0.629	0.465	0.67	-1.737	-1.19	-0.947	0.013
t96	1.007	-0.428	-1.117	1.909	0.221	0.27	0.16	2.568	-1.132	-0.671	-0.033	-0.092	-0.073	-1.384	0.039	1.197	1.92	1.19	-1.596	-0.569	0.474	0.928	-0.536	-0.849	0.374	0.411	-2.075	-1.277	-0.701	-0.152
t2	0.933	-0.999	-0.848	1.435	0.286	0.686	0.713	2.317	-1.036	-0.215	0.005	0.193	-0.043	-1.11	0.114	1.338	1.801	1.348	-0.91	-0.866	0.449	0.509	-1.106	-1.211	0.176	0.187	-2.011	-1.239	-0.667	-0.241
t166	0.584	-0.245	0.006	1.159	0.219	0.673	0.747	1.676	-1.125	0.24	0.254	-0.179	-0.052	-1.161	-0.165	0.502	0.844	1.347	-0.42	0.164	0.938	-0.13	-1.532	-1.321	0.851	-0.159	-1.681	-1.213	-0.7	-0.133
t180	0.291	-0.323	0.163	1.143	0.296	0.672	0.791	1.554	-0.931	0.983	0.115	0.14	-0.263	-0.634	-0.418	0.67	0.5	1.511	-0.063	-0.184	0.565	-0.231	-1.963	-1.192	0.222	0.272	-1.57	-1.133	-0.843	-0.152
t168	0.598	-0.517	0.178	1.986	0.13	0.725	1.179	1.784	-1.385	-0.41	0.195	-0.71	-0.179	-1.792	0.092	0.027	0.67	1.156	-0.619	1.033	1.614	-0.058	-1.125	-1.789	1.425	-0.734	-1.383	-1.475	-0.434	-0.192
t45	0.443	-0.318	-0.211	1.736	0.203	0.81	0.807	1.68	-1.18	-0.238	0.276	-0.329	0.116	-1.424	0.013	0.543	0.97	1.345	-0.643	0.376	0.999	-0.196	-1.284	-1.641	1.117	-0.423	-1.45	-1.321	-0.689	-0.088
t157	0.617	1.004	-1.269	1.563	0.23	0.097	-0.896	2.136	-0.906	-0.303	0.466	0.136	0.414	-1.113	-0.372	1.553	1.593	1.464	-1.921	-1.143	0.154	0.724	-0.446	-0.831	0.25	1.006	-2.033	-1.076	-1.204	0.103
t38	0.589	-0.519	-0.321	1.415	0.24	0.726	0.431	1.836	-1.03	0.051	0.059	0.166	0.021	-0.96	-0.174	1.105	1.367	1.417	-0.607	-0.579	0.612	0.085	-1.403	-1.155	0.423	0.252	-1.777	-1.214	-0.937	-0.126
t47	0.512	0.297	-1.309	0.967	0.311	0.469	-0.453	2.055	-0.761	-0.159	0.398	0.303	0.512	-0.867	-0.14	1.672	2.142	1.524	-1.382	-1.508	-0.333	0.318	-1.084	-0.473	0.339	0.757	-2.242	-0.919	-1.097	0.12
t36	1.175	-1.459	-0.191	1.51	0.209	0.417	1.274	2.515	-1.23	-0.309	-0.114	-0.273	-0.581	-1.485	0.155	0.778	1.716	1.107	-0.881	0.09	0.999	0.656	-1.212	-0.906	0.605	-0.193	-2.283	-1.391	-0.314	-0.395
t153	0.633	-0.33	0.349	1.909	0.181	1.163	1.002	1.252	-1.284	-0.075	0.337	-0.352	0.364	-1.449	0.006	0.139	0.417	1.381	-0.087	0.635	1.316	-0.717	-1.418	-2.538	1.271	-0.859	-1.033	-1.39	-0.724	-0.118
t108	1.076	-1.096	-0.695	2.13	0.279	0.827	0.861	2.158	-1.123	-0.466	0.041	0.047	0.17	-1.301	0.235	1.148	1.627	1.363	-0.781	-0.369	0.406	0.215	-1.074	-1.85	0.426	-0.299	-1.766	-1.362	-0.617	-0.221
t119	0.182	0.013	-0.704	1.374	0.199	0.578	0.462	1.863	-1.126	-0.301	0.223	-0.294	0.006	-1.347	-0.015	0.773	1.149	1.306	-0.837	0.19	0.787	0.157	-1.201	-0.823	1.047	0.002	-1.733	-1.214	-0.727	0.001
t69	0.027	-0.171	-0.486	1.541	0.221	0.888	0.411	1.575	-1.056	0.086	0.157	0.097	0.08	-0.999	-0.164	1.031	0.872	1.486	-0.465	-0.382	0.922	-0.091	-1.369	-1.392	0.579	0.217	-1.33	-1.259	-1.003	-0.033
t154	0.254	0.078	-1.269	1.398	0.311	0.708	-0.027	1.977	-0.864	0.02	0.277	0.321	0.323	-0.872	-0.148	1.539	1.448	1.55	-1.132	-1.151	0.19	0.259	-1.002	-1.175	0.151	0.563	-1.627	-1.091	-1.032	0.009
t127	0.797	-1	-0.644	1.83	0.218	0.665	0.713	2.228	-1.206	-0.338	-0.196	0.135	-0.254	-1.176	0.052	1.136	1.407	1.263	-0.691	-0.354	0.833	0.616	-1.083	-1.255	0.2	0.209	-1.784	-1.386	-0.703	-0.243
t43	0.852	-0.842	-1.196	1.491	0.288	0.788	0.37	2.311	-1.048	-0.34	-0.086	0.389	0.127	-1.011	0.127	1.503	1.89	1.343	-0.872	-1.279	0.34	0.618	-0.945	-1.167	0	0.393	-1.894	-1.212	-0.786	-0.163
t55	0.048	-0.755	-0.551	0.986	0.322	0.904	0.922	1.789	-0.892	0.529	0.064	0.159	-0.129	-0.741	-0.075	1.006	1.179	1.48	-0.27	-0.347	0.428	-0.218	-1.875	-0.832	0.396	0.113	-1.658	-1.119	-0.749	-0.122
t88	0.35	-0.057	-0.648	1.153	0.267	0.608	0.423	1.926	-0.975	0.104	0.31	-0.028	0.078	-1.109	-0.155	0.967	1.266	1.407	-0.964	-0.461	0.568	0.166	-1.21	-1.026	0.556	0.229	-1.776	-1.115	-0.803	-0.06
t185	0.804	-0.843	-0.717	2.094	0.249	0.792	0.808	2.074	-1.156	-0.348	0.058	-0.012	0.063	-1.314	0.16	1.059	1.276	1.361	-0.787	-0.244	0.752	0.251	-0.979	-1.842	0.423	-0.154	-1.574	-1.393	-0.663	-0.208
t159	0.861	-0.801	-0.439	1.495	0.22	0.534	0.491	2.147	-1.112	-0.059	-0.018	0.044	-0.228	-1.102	-0.053	1.014	1.422	1.283	-0.743	-0.32	0.744	0.394	-1.249	-0.983	0.349	0.264	-1.961	-1.281	-0.725	-0.198
t79	1.633	-1.582	-0.048	2.618	0.214	0.813	1.241	2.172	-1.339	-0.543	-0.029	-0.136	-0.034	-1.574	0.289	0.792	1.332	1.254	-0.592	0.196	0.981	0.199	-1	-2.557	0.49	-0.698	-1.685	-1.601	-0.447	-0.403
t75	1.534	-1.124	-0.495	2.37	0.236	0.554	0.751	2.375	-1.244	-0.495	-0.072	0.052	-0.03	-1.382	0.09	1.096	1.549	1.259	-1.037	-0.227	0.682	0.6	-0.755	-2.023	0.131	-0.124	-1.846	-1.475	-0.616	-0.346
t184	0.968	-0.873	-0.031	1.914	0.239	0.809	0.621	1.757	-1.118	0.064	0.062	0.152	0.086	-1.032	-0.095	0.912	1.157	1.415	-0.295	-0.158	0.604	-0.096	-1.501	-1.787	0.356	-0.103	-1.669	-1.334	-0.847	-0.188
t172	0.742	-1.01	-0.571	1.334	0.247	0.824	0.852	2.042	-1.12	-0.194	0.012	0.059	-0.086	-1.154	0.124	1.053	1.547	1.319	-0.47	-0.263	0.641	0.157	-1.431	-1.156	0.594	-0.118	-1.878	-1.268	-0.644	-0.193
t150	0.72	-0.34	-0.342	1.835	0.259	0.446	0.862	1.98	-1.053	-0.142	0.487	-0.415	0.054	-1.507	-0.009	0.754	1.25	1.387	-1.171	0.474	0.578	-0.053	-1.192	-1.55	0.962	-0.447	-1.852	-1.306	-0.537	-0.142
t61	1.139	-0.801	-0.202	1.748	0.215	0.747	0.772	1.951	-1.217	-0.254	0.074	-0.075	0.054	-1.318	0.06	0.775	1.255	1.288	-0.514	0.038	0.765	0.096	-1.224	-1.72	0.646	-0.294	-1.784	-1.346	-0.649	-0.223
t25	0.971	-1.225	-0.277	1.977	0.363	1.065	0.981	1.725	-0.953	0.306	0.16	0.419	0.305	-0.803	0.026	1.223	1.192	1.611	-0.216	-0.433	0.117	-0.356	-1.687	-2.344	-0.013	-0.299	-1.541	-1.286	-0.797	-0.218
t199	0.413	-0.365	-0.436	1.547	0.202	0.88	0.815	1.767	-1.187	-0.414	0.239	-0.382	0.154	-1.486	0.158	0.533	1.164	1.287	-0.659	0.269	0.961	-0.164	-1.237	-1.389	1.285	-0.481	-1.537	-1.275	-0.613	-0.061
t121	0.483	-0.707	-0.513	1.175	0.308	0.909	0.729	1.862	-0.928	0.049	0.176	0.133	0.205	-0.968	-0.016	1.088	1.663	1.448	-0.664	-0.707	0.332	-0.135	-1.525	-1.131	0.529	-0.011	-1.789	-1.117	-0.79	-0.1
t165	0.842	0.13	-0.5	1.988	0.185	0.307	0.253	2.034	-1.163	-0.416	0.374	-0.379	0.088	-1.556	-0.084	0.787	1.15	1.308	-1.35	0.204	0.799	0.327	-0.758	-1.483	0.883	-0.028	-1.808	-1.332	-0.725	-0.087
t74	-0.118	0.416	0.1	1.366	0.178	0.686	0.606	1.368	-1.127	0.383	0.29	-0.319	-0.092	-1.157	-0.361	0.286	0.221	1.401	-0.409	0.242	1.323	-0.221	-1.453	-1.335	0.988	0.064	-1.198	-1.237	-0.87	-0.03
t140	0.886	-1.444	-0.351	1.747	0.215	1.02	0.993	2.011	-1.252	-0.319	-0.276	0.088	-0.13	-1.167	0.249	0.88	1.448	1.245	-0.134	-0.246	0.914	0.157	-1.405	-1.473	0.506	-0.215	-1.682	-1.392	-0.636	-0.246
t132	0.633	-0.312	-1.108	1.493	0.269	0.795	0.08	1.997	-0.998	-0.407	0.18	0.231	0.406	-1.071	0.063	1.426	1.799	1.439	-0.94	-0.917	0.213	0.211	-1.054	-1.204	0.47	0.23	-1.824	-1.155	-0.946	-0.006
t113	1.869	-2.392	-0.905	2.082	0.336	1.03	1.185	2.531	-1.121	-0.864	-0.128	0.324	0.271	-1.291	0.62	1.634	2.697	1.319	-0.552	-0.6	-0.206	0.238	-1.32	-1.852	0.25	-0.697	-2.336	-1.386	-0.415	-0.348
t124	0.414	0.366	-0.144	1.831	0.169	0.439	0.289	1.644	-1.158	0.048	0.198	-0.279	-0.039	-1.244	-0.287	0.501	0.595	1.348	-0.759	-0.009	1.032	0.152	-1.082	-1.404	0.748	0.289	-1.434	-1.293	-0.893	-0.05
t21	1.083	-0.913	0.003	2.286	0.245	0.689	0.872	1.879	-1.182	0.18	-0.031	-0.03	-0.113	-1.117	-0.075	0.611	0.726	1.343	-0.372	0.261	0.76	0.025	-1.319	-2.071	0.215	-0.149	-1.461	-1.426	-0.655	-0.275
t163	0.466	0.326	-0.437	1.626	0.283	0.728	0.209	1.564	-0.954	0.232	0.45	0.08	0.444	-1	-0.275	0.963	0.874	1.569	-0.825	-0.452	0.415	-0.231	-1.215	-1.831	0.492	0.09	-1.43	-1.162	-1.001	-0.007
t78	0.718	-0.172	-1.703	1.796	0.284	0.46	0.035	2.44	-0.999	-0.693	0.221	0.116	0.297	-1.316	0.169	1.688	2.038	1.391	-1.616	-1.016	0.102	0.763	-0.51	-1.13	0.284	0.398	-2.011	-1.215	-0.8	-0.039
t187	0.173	0.443	-0.384	1.308	0.165	0.339	0.102	1.776	-1.105	0.092	0.239	-0.27	-0.169	-1.198	-0.318	0.642	0.757	1.311	-0.778	0.145	0.899	0.237	-1.25	-0.61	0.887	0.37	-1.77	-1.181	-0.869	0.005
t73	0.498	-0.083	-0.574	1.347	0.292	0.651	0.332	1.815	-0.93	0.229	0.314	0.165	0.209	-0.94	-0.204	1.081	1.207	1.495	-0.855	-0.675	0.385	0.066	-1.307	-1.327	0.326	0.291	-1.709	-1.13	-0.907	-0.072
t59	-0.395	1.349	-0.55	1.065	0.221	0.492	-0.189	1.413	-0.913	0.274	0.634	-0.227	0.315	-1.096	-0.484	0.727	0.594	1.529	-1.159	-0.275	0.736	-0.133	-1.144	-0.905	0.997	0.463	-1.412	-1.014	-1.12	0.196
t182	0.837	-0.41	-0.317	1.525	0.255	0.53	0.693	2.062	-1.068	0.012	0.235	-0.186	-0.008	-1.27	-0.115	0.724	1.279	1.314	-1.068	-0.139	0.724	0.174	-1.091	-1.379	0.567	-0.039	-1.775	-1.235	-0.635	-0.191
t116	0.591	-0.233	-0.135	1.679	0.245	0.584	0.881	1.818	-1.096	-0.016	0.398	-0.355	0.045	-1.411	-0.083	0.555	1.003	1.373	-0.95	0.356	0.799	-0.078	-1.233	-1.65	0.89	-0.332	-1.638	-1.276	-0.617	-0.123
t71	0.224	-0.285	0.048	1.337	0.155	0.851	0.88	1.603	-1.235	-0.176	0.184	-0.409	-0.068	-1.424	-0.061	0.328	0.827	1.259	-0.426	0.398	1.375	-0.179	-1.415	-1.232	1.3	-0.354	-1.457	-1.294	-0.675	-0.093
t14	1.062	0.51	-0.729	2.182	0.203	0.385	-0.289	1.988	-1.113	-0.478	0.42	-0.151	0.489	-1.432	-0.153	0.957	1.247	1.377	-1.555	-0.554	0.58	0.38	-0.402	-1.887	0.582	0.248	-1.638	-1.264	-0.96	-0.017
t196	-0.448	1.072	-0.616	0.887	0.245	0.502	-0.268	1.439	-0.857	0.572	0.358	0.106	0.128	-0.695	-0.581	0.909	0.61	1.543	-0.777	-0.709	0.548	0.009	-1.435	-0.505	0.523	0.881	-1.456	-0.966	-1.21	0.163
t118	1.342	-1.538	0.427	2.032	0.153	0.639	1.516	2.163	-1.409	-0.424	-0.079	-0.518	-0.468	-1.71	0.192	0.263	1.213	1.075	-0.499	0.907	1.392	0.173	-1.308	-1.695	1.047	-0.798	-1.879	-1.554	-0.267	-0.41
t192	0.279	-0.057	0.086	1.988	0.195	0.734	0.68	1.453	-1.186	0.321	0.171	-0.222	-0.071	-1.148	-0.262	0.365	0.172	1.406	-0.301	0.617	1.16	-0.28	-1.417	-1.856	0.722	-0.14	-1.12	-1.371	-0.831	-0.105
t1	0.366	-0.027	-0.218	1.681	0.233	0.98	0.427	1.375	-1.074	-0.049	0.322	-0.066	0.446	-1.123	-0.105	0.681	0.892	1.476	-0.369	-0.06	0.628	-0.494	-1.462	-1.753	0.935	-0.23	-1.302	-1.214	-0.936	0.029
t97	0.295	0.322	-0.453	1.89	0.199	0.875	0.066	1.486	-1.145	-0.086	0.239	0.009	0.385	-1.134	-0.18	0.784	0.63	1.457	-0.608	-0.237	0.921	-0.124	-1.027	-1.893	0.655	0.107	-1.154	-1.274	-1.06	0.04
t194	0.729	-0.434	-0.652	1.704	0.261	0.924	0.183	1.721	-1.031	-0.109	0.187	0.364	0.399	-0.948	-0.033	1.345	1.315	1.522	-0.508	-0.778	0.392	-0.023	-1.267	-1.76	0.272	0.166	-1.625	-1.237	-1.034	-0.057
t136	1.491	-1.114	-0.812	1.935	0.226	0.608	0.444	2.444	-1.175	-0.856	0.068	0.035	0.191	-1.485	0.277	1.35	2.254	1.245	-1.169	-0.573	0.4	0.551	-0.808	-1.434	0.528	-0.162	-2.26	-1.35	-0.645	-0.22
t3	1.117	-0.714	-0.558	1.639	0.258	0.633	0.437	2.115	-1.051	-0.3	0.164	0.086	0.195	-1.2	0.026	1.177	1.822	1.358	-0.947	-0.693	0.367	0.252	-1.109	-1.388	0.426	0.052	-2.005	-1.241	-0.763	-0.165
t181	0.462	-0.693	-0.324	1.151	0.177	0.512	0.81	2.155	-1.168	-0.176	0.03	-0.322	-0.458	-1.367	0.009	0.731	1.382	1.188	-0.804	0.088	1.14	0.367	-1.307	-0.545	0.947	0.024	-2.002	-1.278	-0.556	-0.186
t189	0.802	-0.553	-0.489	1.664	0.178	0.542	0.502	2.192	-1.215	-0.35	-0.004	-0.105	-0.219	-1.354	-0.003	0.951	1.34	1.241	-0.946	-0.4	1.099	0.587	-0.894	-1.229	0.561	0.179	-1.825	-1.352	-0.709	-0.201
t35	-0.063	0.282	0.199	1.129	0.255	0.866	0.468	1.156	-0.961	0.824	0.276	0.069	0.111	-0.699	-0.473	0.481	0.261	1.548	0.022	-0.081	0.728	-0.565	-1.936	-1.319	0.633	0.172	-1.255	-1.094	-1.037	0.01
t70	1.921	-1.911	-0.664	2.089	0.245	0.611	0.838	2.681	-1.251	-0.725	-0.297	0.226	-0.149	-1.326	0.307	1.414	2.289	1.169	-0.881	-0.468	0.401	0.758	-0.928	-1.545	0.019	-0.122	-2.319	-1.464	-0.515	-0.418
t177	0.295	0.93	-0.657	1.743	0.207	0.303	-0.356	1.755	-1.002	0.109	0.381	0.025	0.179	-1.072	-0.477	1.094	0.75	1.497	-1.327	-0.706	0.742	0.394	-0.724	-1.361	0.328	0.776	-1.503	-1.196	-1.169	0.03
t191	1.116	-0.696	-0.478	1.435	0.224	0.354	0.5	2.372	-1.097	-0.202	0.071	-0.04	-0.215	-1.264	-0.052	1.067	1.697	1.25	-1.183	-0.584	0.722	0.662	-0.974	-0.988	0.354	0.296	-2.187	-1.262	-0.658	-0.255
t51	1.229	-0.912	-0.678	2.156	0.232	0.567	0.855	2.332	-1.232	-0.749	0.167	-0.193	0.095	-1.644	0.259	1.049	1.75	1.258	-1.234	-0.126	0.739	0.499	-0.732	-1.852	0.643	-0.388	-1.928	-1.443	-0.492	-0.243
t80	-0.083	0.378	-0.548	1.353	0.212	0.797	0.206	1.515	-1.043	0.168	0.296	-0.08	0.168	-1.055	-0.213	0.737	0.705	1.458	-0.608	-0.325	0.949	-0.136	-1.268	-1.263	0.815	0.243	-1.267	-1.167	-0.994	0.047
