V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t47	-4.385	-2.685	-5.325	-8.105	-7.211	-2.669	-1.817	-4.302	-4.403	-4.343	-2.838	-6.078	-4.438	-4.545	-4.883	-7.137	-5.753	-2.195	-4.874	-2.055	-3.781	-2.797	-3.071	-3.66	-3.048	-3.995	-2.882	-4.128	-5.845	-5.51
t64	-3.547	-5.561	-4.436	-2.179	-4.786	-3.068	-5.645	-6.445	-8.11	-6.064	-1.999	-5.876	-4.105	-1.616	-2.644	-2.731	-4.743	-5.721	-5.219	-6.235	-6.483	-6.106	-8.224	-5.803	-5.05	-2.932	-6.901	-6.499	-1.876	-3.03
t136	-2.943	-3.604	-4.056	-4.035	-4.902	-2.472	-3.399	-5.058	-5.632	-4.591	-1.554	-5.195	-3.455	-2.339	-2.858	-3.644	-4.421	-3.71	-4.299	-3.927	-4.615	-3.483	-5.348	-4.07	-3.443	-2.806	-4.545	-4.984	-3.178	-3.599
t103	-3.502	-4.817	-4.302	-2.993	-4.997	-2.569	-4.588	-4.927	-7.282	-5.434	-1.99	-5.645	-3.9	-1.655	-2.772	-3.264	-4.63	-4.88	-4.892	-5.088	-5.704	-5.562	-6.984	-5.083	-4.403	-2.51	-5.897	-5.641	-1.946	-2.957
t73	-3.37	-2.879	-4.492	-6.126	-5.847	-2.448	-2.312	-4.178	-4.585	-4.161	-2.081	-5.415	-3.722	-3.421	-3.735	-5.171	-4.882	-2.864	-4.322	-2.764	-3.897	-2.602	-3.799	-3.507	-2.944	-3.156	-3.461	-4.319	-4.413	-4.497
t67	-3.323	-4.74	-4.224	-2.761	-4.844	-2.535	-4.615	-3.99	-7.084	-5.334	-1.79	-5.536	-3.792	-1.734	-2.653	-2.992	-4.522	-5.023	-4.786	-5.271	-5.681	-5.173	-6.978	-5.073	-4.341	-2.626	-5.818	-5.685	-2.286	-3.694
t8	-3.891	-3.698	-4.453	-4.542	-5.816	-1.885	-3.043	-2.68	-6.173	-4.721	-2.014	-5.578	-3.898	-2.11	-3.319	-4.765	-4.815	-3.332	-4.7	-3.343	-4.682	-4.987	-5.206	-4.367	-3.64	-2.535	-4.219	-4.47	-2.985	-3.805
t159	-3.405	-3.548	-4.213	-4.15	-5.333	-2.108	-3.188	-4.611	-5.881	-4.662	-1.631	-5.336	-3.631	-2.191	-3.017	-4.266	-4.585	-3.24	-4.461	-3.546	-4.603	-4.22	-5.274	-4.257	-3.512	-2.82	-4.279	-4.698	-3.152	-3.617
t146	-3.952	-5.275	-4.527	-2.591	-5.258	-2.492	-5.032	-4.072	-8.021	-5.83	-2.106	-5.917	-4.187	-1.444	-2.846	-3.384	-4.83	-5.214	-5.245	-5.508	-6.192	-6.595	-7.673	-5.662	-4.864	-2.601	-6.281	-5.874	-1.867	-3.319
t38	-3.4	-4.218	-4.217	-3.662	-5.114	-2.35	-3.855	-4.869	-6.554	-5	-1.929	-5.469	-3.74	-1.868	-2.886	-3.673	-4.567	-4.166	-4.633	-4.277	-5.112	-4.863	-6.043	-4.553	-3.914	-2.429	-5.175	-5.115	-2.204	-2.849
