feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t153	-0.454	0.938	-0.876	-0.53	0.778	0.685	-1.04	1.168	-0.125	0.041	0.431	1.323	2.078	-3.798	-1.05	-0.987	-2.831	-0.292	0.452	-0.379	1.552	1.586	1.68	-1.62	-0.936	2.804	-0.276	-0.31	0.237	-0.281
t122	-0.453	0.926	-0.884	-0.543	0.815	0.699	-1.058	1.249	-0.026	0.078	0.407	1.383	2.007	-3.858	-1.041	-1.006	-2.93	-0.267	0.459	-0.588	1.567	1.603	1.694	-1.367	-0.89	2.852	-0.233	-0.473	0.242	-0.391
t8	-0.635	0.954	-0.979	-0.453	1.045	0.728	-1.139	1.245	0.196	0.326	-0.194	1.296	1.926	-4.011	-1.014	-0.958	-2.949	-0.251	0.537	-0.084	1.655	1.602	1.717	-2.134	-0.904	2.956	-0.146	-0.406	0.318	-0.265
t172	-0.004	0.993	-0.63	-0.697	0.223	0.612	-0.723	0.619	-0.623	-0.626	0.633	1.102	2.093	-2.597	-1.1	-1.039	-2.519	-0.375	0.269	0.027	1.294	1.239	1.934	-1.32	-0.998	2.453	-0.586	0.241	-0.055	0.154
t181	-0.242	1.085	-0.838	-0.599	0.586	0.656	-0.871	1.018	-0.404	-0.209	0.523	1.19	2.303	-3.412	-1.077	-0.933	-2.698	-0.305	0.398	-0.755	1.41	1.361	2.016	-1.655	-0.918	2.727	-0.388	0.014	0.08	-0.084
t155	-0.078	1.115	-0.81	-0.641	0.328	0.609	-0.797	0.838	-0.583	-0.459	0.73	1.156	2.36	-3.031	-1.122	-0.952	-2.426	-0.363	0.316	-0.711	1.31	1.29	1.974	-1.417	-0.992	2.54	-0.56	0.251	-0.016	0.12
t38	-0.133	1.107	-0.805	-0.627	0.349	0.618	-0.834	0.908	-0.79	-0.405	0.959	1.184	2.487	-3.253	-1.112	-0.952	-2.436	-0.356	0.332	-1.125	1.357	1.43	1.876	-1.234	-0.964	2.579	-0.533	0.178	0.054	0.102
t144	-0.139	0.904	-0.675	-0.669	0.417	0.642	-0.845	0.872	-0.326	-0.428	0.55	1.214	1.913	-2.923	-1.074	-1.069	-2.723	-0.335	0.322	0.027	1.394	1.367	1.822	-1.134	-0.966	2.574	-0.463	-0.142	0.021	-0.165
t189	-0.016	0.879	-0.494	-0.75	0.175	0.623	-0.71	0.605	-0.626	-0.693	0.47	1.197	1.818	-2.363	-1.078	-1.103	-2.574	-0.356	0.259	0.181	1.309	1.266	1.848	-0.788	-0.974	2.431	-0.529	-0.04	-0.124	0.12
t171	-0.65	0.941	-1.043	-0.441	1.134	0.729	-1.175	1.385	0.505	0.41	-0.247	1.413	1.866	-4.185	-1.022	-0.949	-3.017	-0.235	0.56	-0.205	1.65	1.579	1.705	-2.091	-0.899	2.989	-0.091	-0.517	0.325	-0.455
t25	-0.296	0.998	-0.844	-0.582	0.634	0.657	-0.926	0.996	-0.219	-0.155	0.402	1.27	2.07	-3.338	-1.076	-0.985	-2.727	-0.318	0.403	-0.18	1.434	1.367	1.854	-1.703	-0.964	2.691	-0.37	-0.082	0.101	-0.15
t69	-0.766	0.881	-1.037	-0.426	1.224	0.743	-1.265	1.542	0.671	0.529	-0.308	1.5	1.794	-4.439	-1.007	-0.97	-3.072	-0.216	0.583	-0.303	1.725	1.724	1.523	-1.823	-0.883	3.054	-0.047	-0.802	0.374	-0.612
t102	-0.457	0.996	-0.89	-0.54	0.813	0.691	-1.066	1.379	-0.112	0.114	0.644	1.523	2.222	-4.169	-1.06	-0.965	-2.867	-0.26	0.45	-1.333	1.548	1.684	1.626	-1.01	-0.864	2.865	-0.246	-0.545	0.228	-0.45
t91	-0.499	1.09	-1.02	-0.497	0.879	0.684	-1.094	1.41	0.007	0.208	0.464	1.507	2.32	-4.29	-1.078	-0.907	-2.757	-0.264	0.477	-1.454	1.537	1.637	1.69	-1.322	-0.883	2.887	-0.245	-0.418	0.232	-0.344
t39	-0.114	1.096	-0.715	-0.666	0.356	0.63	-0.779	0.835	-0.634	-0.436	0.611	1.238	2.247	-3.042	-1.1	-0.977	-2.535	-0.334	0.313	-0.754	1.322	1.32	1.954	-1.162	-0.931	2.573	-0.493	0.047	-0.047	0.142
t132	-0.355	0.942	-0.728	-0.581	0.689	0.69	-0.937	1.09	-0.321	-0.091	0.33	1.337	2.078	-3.575	-1.037	-0.991	-2.843	-0.275	0.427	-0.606	1.512	1.535	1.768	-1.367	-0.884	2.778	-0.264	-0.306	0.149	-0.186
t130	-0.017	1.03	-0.654	-0.698	0.294	0.625	-0.708	0.644	-0.507	-0.579	0.352	1.039	2.027	-2.523	-1.086	-1.008	-2.578	-0.349	0.302	0.134	1.292	1.123	2.124	-1.632	-0.973	2.524	-0.544	0.245	-0.094	0.158
t194	0.221	0.837	-0.359	-0.825	-0.126	0.594	-0.553	0.295	-1.113	-1.047	0.877	1.049	1.854	-1.789	-1.092	-1.164	-2.494	-0.405	0.174	0.437	1.213	1.158	1.925	-0.77	-1.009	2.246	-0.641	0.29	-0.183	0.359
t58	-0.201	1.073	-0.775	-0.666	0.408	0.635	-0.835	0.972	-0.456	-0.348	0.625	1.317	2.205	-3.246	-1.099	-0.965	-2.548	-0.31	0.341	-1.001	1.349	1.376	1.926	-0.955	-0.914	2.635	-0.435	-0.159	-0.032	0.048
t48	-0.709	1.036	-1.114	-0.435	1.148	0.723	-1.224	1.537	0.331	0.462	0.046	1.354	2.1	-4.415	-1.03	-0.901	-2.955	-0.234	0.568	-0.627	1.668	1.647	1.763	-2.021	-0.891	3.063	-0.159	-0.58	0.327	-0.526
t17	-0.782	0.86	-1.092	-0.43	1.312	0.754	-1.254	1.586	0.875	0.575	-0.374	1.452	1.665	-4.427	-0.996	-0.946	-3.22	-0.191	0.619	0.031	1.718	1.593	1.757	-2.222	-0.876	3.122	0.032	-0.826	0.355	-0.718
t158	-0.48	1.005	-0.927	-0.521	0.848	0.696	-1.056	1.234	0.124	0.127	0.092	1.326	2.028	-3.862	-1.045	-0.953	-2.822	-0.263	0.474	-0.533	1.556	1.533	1.778	-1.699	-0.898	2.875	-0.263	-0.367	0.206	-0.247
t170	0.045	0.951	-0.592	-0.711	0.193	0.614	-0.711	0.564	-0.636	-0.678	0.634	1.116	1.991	-2.472	-1.098	-1.086	-2.571	-0.382	0.245	0.166	1.29	1.247	1.882	-1.171	-0.998	2.408	-0.584	0.221	-0.054	0.139
t149	-0.24	0.88	-0.709	-0.636	0.536	0.659	-0.9	0.906	-0.09	-0.279	0.328	1.302	1.816	-3.076	-1.062	-1.071	-2.787	-0.318	0.359	0.142	1.433	1.388	1.73	-1.245	-0.956	2.628	-0.394	-0.243	0.071	-0.211
t12	-0.598	1.044	-1.14	-0.447	1.081	0.696	-1.171	1.492	0.436	0.371	0.146	1.355	2.132	-4.31	-1.059	-0.879	-2.917	-0.256	0.548	-0.544	1.592	1.506	1.87	-2.206	-0.937	2.998	-0.205	-0.372	0.279	-0.582
t116	-0.382	1.075	-0.885	-0.555	0.784	0.669	-1.013	1.252	0.219	0.037	0.11	1.417	2.087	-3.807	-1.078	-0.94	-2.775	-0.282	0.412	-0.666	1.47	1.467	1.793	-1.318	-0.912	2.809	-0.37	-0.366	0.09	-0.385
t45	-0.728	1.121	-1.243	-0.398	1.211	0.709	-1.275	1.711	0.554	0.571	0.234	1.45	2.296	-4.855	-1.063	-0.84	-2.912	-0.235	0.573	-1.138	1.652	1.684	1.743	-1.995	-0.901	3.098	-0.181	-0.57	0.356	-0.674
t21	0.122	1.016	-0.615	-0.73	0.136	0.588	-0.64	0.417	-0.487	-0.783	0.292	0.968	1.919	-2.021	-1.116	-1.049	-2.452	-0.407	0.234	0.789	1.204	0.978	2.122	-1.677	-1.059	2.352	-0.687	0.494	-0.179	0.235
t83	-0.294	1.043	-0.849	-0.572	0.617	0.661	-0.925	0.989	-0.388	-0.161	0.45	1.173	2.204	-3.397	-1.07	-0.964	-2.686	-0.319	0.402	-0.406	1.456	1.423	1.893	-1.741	-0.948	2.715	-0.399	-0.006	0.128	-0.065
t124	-0.698	0.763	-0.943	-0.459	1.187	0.752	-1.215	1.351	0.85	0.411	-0.672	1.39	1.422	-3.934	-0.983	-1.044	-3.173	-0.221	0.564	0.657	1.722	1.605	1.585	-1.992	-0.903	2.991	-0.038	-0.775	0.335	-0.578
t40	0.088	1.115	-0.648	-0.715	0.221	0.596	-0.684	0.713	-0.477	-0.645	0.592	1.204	2.226	-2.69	-1.13	-0.992	-2.5	-0.369	0.238	-0.502	1.213	1.151	2.042	-1.041	-0.972	2.45	-0.636	0.249	-0.154	0.026
t1	-0.949	0.897	-1.178	-0.354	1.498	0.771	-1.408	1.867	1.057	0.856	-0.341	1.675	1.846	-5.123	-0.998	-0.923	-3.234	-0.17	0.661	-0.763	1.812	1.856	1.44	-1.806	-0.837	3.233	0.084	-1.086	0.49	-0.937
t42	0.049	1.109	-0.717	-0.703	0.195	0.593	-0.72	0.73	-0.55	-0.63	0.799	1.131	2.28	-2.713	-1.13	-0.984	-2.425	-0.376	0.259	-0.512	1.24	1.187	2.029	-1.181	-0.996	2.468	-0.661	0.287	-0.102	0.062
t147	-0.318	0.914	-0.818	-0.59	0.621	0.662	-0.95	0.985	-0.044	-0.163	0.323	1.256	1.892	-3.281	-1.063	-1.02	-2.75	-0.315	0.403	0.132	1.466	1.403	1.779	-1.628	-0.975	2.69	-0.369	-0.18	0.125	-0.193
t187	-0.766	0.963	-1.051	-0.419	1.205	0.739	-1.262	1.692	0.183	0.554	0.401	1.578	2.241	-4.866	-1.02	-0.916	-3.065	-0.211	0.588	-1.345	1.721	1.859	1.514	-1.565	-0.841	3.105	-0.047	-0.794	0.428	-0.703
t109	-0.096	0.979	-0.68	-0.661	0.378	0.637	-0.805	0.776	-0.48	-0.457	0.601	1.166	2.06	-2.898	-1.082	-1.045	-2.665	-0.348	0.307	-0.099	1.363	1.334	1.865	-1.311	-0.965	2.55	-0.508	0.048	0.023	-0.024
t101	-0.522	1.094	-1.019	-0.496	0.868	0.693	-1.075	1.301	-0.231	0.182	0.511	1.32	2.339	-4.131	-1.06	-0.909	-2.779	-0.271	0.488	-1.072	1.557	1.607	1.795	-1.766	-0.89	2.903	-0.255	-0.296	0.259	-0.195
t2	-0.044	1.181	-0.796	-0.654	0.335	0.604	-0.784	0.884	-0.55	-0.464	0.779	1.148	2.423	-3.093	-1.129	-0.935	-2.475	-0.363	0.291	-0.771	1.282	1.257	2.055	-1.36	-0.978	2.562	-0.624	0.239	-0.059	0.002
t191	-0.404	0.988	-0.878	-0.556	0.793	0.675	-1.011	1.179	0.301	0.024	-0.092	1.379	1.914	-3.618	-1.065	-0.96	-2.795	-0.28	0.436	-0.255	1.489	1.424	1.815	-1.484	-0.934	2.797	-0.308	-0.359	0.097	-0.35
t198	-0.149	1.051	-0.77	-0.624	0.438	0.637	-0.831	0.834	-0.498	-0.361	0.595	1.154	2.217	-3.06	-1.088	-0.99	-2.603	-0.344	0.345	-0.323	1.371	1.322	1.913	-1.59	-0.967	2.604	-0.502	0.143	0.054	0.016
t112	-0.456	0.889	-0.834	-0.548	0.84	0.691	-1.047	1.168	0.339	0.056	-0.108	1.339	1.768	-3.579	-1.038	-1.01	-2.907	-0.276	0.453	0.174	1.55	1.476	1.719	-1.598	-0.94	2.816	-0.272	-0.444	0.162	-0.423
t10	-0.284	1.074	-0.916	-0.558	0.649	0.656	-0.936	1.027	-0.287	-0.129	0.494	1.171	2.268	-3.461	-1.08	-0.945	-2.684	-0.32	0.414	-0.472	1.443	1.38	1.932	-1.909	-0.957	2.73	-0.409	0.053	0.144	-0.124
t186	0.093	1.115	-0.59	-0.744	0.066	0.599	-0.633	0.565	-1.199	-0.768	1.1	1.074	2.408	-2.535	-1.116	-1.016	-2.423	-0.381	0.228	-0.725	1.223	1.235	2.039	-1.042	-0.952	2.419	-0.651	0.351	-0.112	0.338
t43	-0.097	0.897	-0.666	-0.669	0.386	0.636	-0.783	0.636	-0.208	-0.491	0.225	1.105	1.759	-2.545	-1.073	-1.077	-2.681	-0.356	0.319	0.792	1.349	1.179	1.907	-1.737	-1.01	2.507	-0.49	0.118	-0.008	0.039
t137	0.045	1.034	-0.617	-0.739	0.12	0.6	-0.657	0.607	-0.941	-0.748	0.859	1.042	2.241	-2.489	-1.108	-1.01	-2.438	-0.373	0.261	-0.417	1.249	1.208	2.082	-1.17	-0.978	2.435	-0.585	0.292	-0.117	0.277
t86	0.253	0.904	-0.366	-0.828	-0.136	0.586	-0.531	0.253	-0.945	-1.077	0.626	0.979	1.861	-1.682	-1.099	-1.144	-2.423	-0.41	0.156	0.544	1.182	1.087	1.987	-0.871	-1.013	2.232	-0.716	0.376	-0.231	0.413
t126	-0.457	1.035	-0.928	-0.531	0.869	0.694	-1.019	1.166	0.195	0.099	-0.188	1.228	1.943	-3.62	-1.042	-0.937	-2.847	-0.266	0.476	-0.075	1.524	1.383	1.964	-2.03	-0.913	2.877	-0.281	-0.267	0.136	-0.224
t119	-0.589	1.048	-0.984	-0.494	0.958	0.711	-1.105	1.372	0.118	0.273	0.002	1.395	2.081	-4.125	-1.038	-0.908	-2.831	-0.236	0.518	-0.842	1.592	1.579	1.805	-1.728	-0.87	2.965	-0.187	-0.498	0.211	-0.246
t105	-0.932	0.909	-1.166	-0.374	1.386	0.762	-1.383	1.748	0.587	0.76	-0.059	1.547	1.928	-4.975	-1.002	-0.936	-3.172	-0.194	0.638	-0.726	1.806	1.873	1.502	-1.885	-0.854	3.192	0.04	-0.973	0.481	-0.735
t16	-0.407	1.039	-0.928	-0.534	0.806	0.684	-0.992	1.097	0.128	0.044	-0.01	1.237	1.995	-3.576	-1.055	-0.937	-2.796	-0.282	0.457	-0.097	1.496	1.367	1.945	-2.025	-0.935	2.824	-0.308	-0.16	0.139	-0.187
t150	0.103	1.137	-0.661	-0.718	0.151	0.59	-0.643	0.531	-0.714	-0.73	0.501	1.008	2.193	-2.338	-1.126	-0.99	-2.395	-0.392	0.237	0.019	1.197	1.049	2.178	-1.546	-1.013	2.402	-0.677	0.473	-0.187	0.322
t129	0.033	1.132	-0.738	-0.69	0.238	0.602	-0.694	0.638	-0.695	-0.622	0.62	0.983	2.26	-2.566	-1.117	-0.965	-2.463	-0.377	0.28	-0.137	1.245	1.096	2.215	-1.724	-1.002	2.489	-0.627	0.44	-0.112	0.219
t167	-0.027	1.099	-0.751	-0.674	0.292	0.602	-0.765	0.789	-0.426	-0.524	0.67	1.174	2.239	-2.901	-1.125	-0.979	-2.473	-0.367	0.281	-0.454	1.272	1.227	1.974	-1.294	-0.992	2.503	-0.605	0.216	-0.066	0.046
t20	-0.788	0.728	-0.985	-0.41	1.336	0.776	-1.277	1.312	1.2	0.577	-1.247	1.373	1.11	-3.861	-0.96	-1.053	-3.256	-0.207	0.609	1.455	1.778	1.526	1.603	-2.521	-0.925	3.054	0.009	-0.793	0.358	-0.568
t200	-0.172	1.127	-0.786	-0.629	0.462	0.643	-0.835	0.951	-0.579	-0.308	0.546	1.215	2.304	-3.24	-1.09	-0.946	-2.574	-0.317	0.355	-0.887	1.369	1.347	2.002	-1.366	-0.915	2.668	-0.47	0.032	0.006	0.06
t31	0.11	0.929	-0.47	-0.777	0.029	0.599	-0.642	0.517	-0.821	-0.837	0.715	1.218	1.962	-2.249	-1.107	-1.103	-2.459	-0.381	0.204	-0.097	1.236	1.24	1.848	-0.591	-0.986	2.334	-0.615	0.112	-0.17	0.225
t84	-0.151	1.01	-0.772	-0.645	0.482	0.637	-0.85	0.918	-0.07	-0.34	0.362	1.219	2.013	-3.084	-1.091	-0.999	-2.684	-0.327	0.339	-0.192	1.362	1.277	1.942	-1.374	-0.961	2.623	-0.479	-0.04	0.003	-0.169
t13	-0.438	0.98	-0.934	-0.524	0.849	0.686	-1.041	1.193	0.234	0.077	0.096	1.231	1.991	-3.733	-1.049	-0.958	-2.875	-0.282	0.464	-0.077	1.538	1.451	1.852	-1.973	-0.941	2.849	-0.3	-0.251	0.202	-0.359
t68	0.145	1.021	-0.599	-0.744	0.093	0.58	-0.654	0.575	-0.531	-0.782	0.725	1.211	2.096	-2.434	-1.14	-1.048	-2.43	-0.398	0.204	-0.197	1.187	1.149	1.923	-0.896	-1.018	2.33	-0.658	0.299	-0.161	0.115
t104	-0.341	0.909	-0.767	-0.604	0.581	0.668	-0.946	0.972	-0.278	-0.193	0.296	1.247	1.917	-3.235	-1.054	-1.027	-2.714	-0.309	0.399	-0.095	1.488	1.475	1.767	-1.353	-0.952	2.69	-0.344	-0.257	0.101	-0.077
t65	-0.83	0.899	-1.119	-0.402	1.266	0.753	-1.296	1.583	0.448	0.604	0.017	1.484	1.966	-4.659	-1.004	-0.951	-3.104	-0.208	0.616	-0.675	1.757	1.805	1.537	-1.888	-0.86	3.107	0.015	-0.787	0.467	-0.587
t14	-0.638	0.986	-1.07	-0.464	1.033	0.707	-1.188	1.504	0.184	0.355	0.393	1.467	2.139	-4.384	-1.048	-0.93	-2.915	-0.249	0.537	-0.902	1.629	1.68	1.654	-1.641	-0.902	2.977	-0.158	-0.579	0.32	-0.538
t120	-0.475	1.021	-1.073	-0.501	0.929	0.675	-1.08	1.318	0.39	0.163	0.244	1.286	2.067	-3.95	-1.073	-0.916	-2.876	-0.283	0.488	-0.225	1.516	1.414	1.911	-2.114	-0.963	2.875	-0.27	-0.255	0.212	-0.492
t36	-0.011	1.021	-0.646	-0.69	0.312	0.622	-0.739	0.701	-0.388	-0.558	0.377	1.145	2.031	-2.665	-1.096	-1.031	-2.596	-0.356	0.276	0.019	1.297	1.211	1.969	-1.319	-0.973	2.498	-0.564	0.145	-0.077	0.045
t67	-0.423	1.066	-0.88	-0.578	0.697	0.681	-0.984	1.223	-0.326	-0.007	0.426	1.364	2.196	-3.753	-1.06	-0.932	-2.713	-0.262	0.444	-1.097	1.492	1.522	1.881	-1.284	-0.87	2.841	-0.29	-0.388	0.106	-0.108
t118	-0.032	1.133	-0.785	-0.669	0.27	0.603	-0.771	0.846	-0.662	-0.522	0.92	1.115	2.408	-3.001	-1.124	-0.951	-2.438	-0.364	0.296	-0.803	1.29	1.274	2.042	-1.317	-0.981	2.544	-0.613	0.257	-0.039	0.068
t49	-0.354	1.009	-0.885	-0.564	0.7	0.679	-0.962	1.053	-0.094	-0.066	0.222	1.213	2.029	-3.464	-1.054	-0.976	-2.767	-0.289	0.434	-0.272	1.486	1.412	1.886	-1.826	-0.921	2.776	-0.329	-0.164	0.15	-0.091
t127	-0.496	0.952	-0.914	-0.524	0.912	0.706	-1.061	1.216	0.318	0.15	-0.154	1.294	1.805	-3.703	-1.03	-0.975	-2.938	-0.256	0.486	0.101	1.567	1.445	1.849	-1.941	-0.914	2.892	-0.229	-0.418	0.183	-0.335
t179	-0.323	0.994	-0.808	-0.586	0.664	0.673	-0.96	1.09	-0.079	-0.098	0.313	1.312	2.021	-3.489	-1.06	-0.995	-2.788	-0.292	0.402	-0.37	1.475	1.451	1.797	-1.411	-0.918	2.758	-0.374	-0.275	0.116	-0.25
t113	-0.316	0.91	-0.724	-0.612	0.593	0.683	-0.923	1.052	-0.462	-0.177	0.671	1.35	2.087	-3.46	-1.042	-1.039	-2.82	-0.283	0.409	-0.708	1.492	1.551	1.689	-1.185	-0.879	2.731	-0.296	-0.332	0.171	-0.156
t139	-0.812	0.906	-1.138	-0.394	1.336	0.752	-1.298	1.592	0.969	0.639	-0.483	1.427	1.71	-4.504	-1	-0.936	-3.126	-0.202	0.623	0.085	1.74	1.624	1.668	-2.395	-0.895	3.129	-0.035	-0.757	0.393	-0.664
t177	-0.398	0.988	-0.927	-0.559	0.709	0.672	-0.991	1.171	-0.099	-0.025	0.497	1.358	2.138	-3.724	-1.069	-0.956	-2.725	-0.282	0.452	-0.796	1.487	1.497	1.79	-1.501	-0.919	2.779	-0.264	-0.271	0.177	-0.178
t176	-0.946	1.035	-1.281	-0.36	1.409	0.752	-1.384	1.882	0.44	0.804	0.098	1.509	2.235	-5.218	-1.02	-0.849	-3.08	-0.183	0.667	-1.498	1.784	1.861	1.662	-2.012	-0.83	3.259	0.043	-0.89	0.474	-0.688
t29	-0.205	0.984	-0.776	-0.621	0.518	0.651	-0.862	0.864	-0.297	-0.298	0.36	1.177	2.028	-3.022	-1.071	-1.011	-2.695	-0.327	0.373	-0.041	1.403	1.306	1.909	-1.65	-0.961	2.641	-0.429	0.013	0.064	-0.061
t76	-0.001	0.986	-0.57	-0.727	0.149	0.605	-0.733	0.755	-0.848	-0.667	1.016	1.24	2.282	-2.824	-1.109	-1.038	-2.482	-0.367	0.248	-0.861	1.3	1.408	1.803	-0.515	-0.961	2.456	-0.588	0.039	-0.063	0.025
