V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t41	-1.956	-5.608	-2.479	-2.994	-5.384	-4.873	-3.786	-4.251	-3.139	-4.993	-2.916	-4.907	-2.029	-2.942	-4.695	-3.187	-3.398	-4.474	-2.317	-5.544	-6.7	-3.865	-4.566	-5.668	-6.774	-4.506	-4.537	-2.721	-4.333	-3.214
t18	-2.325	-4.86	-3.162	-1.537	-6.752	-5.346	-3.04	-5.849	-2.234	-6.473	-5.028	-5.221	-1.97	-5.022	-4.567	-4.687	-4.963	-6.585	-1.942	-5.95	-7.943	-5.971	-4.914	-6.304	-6.402	-4.135	-4.908	-3.868	-3.541	-2.941
t59	-2.227	-4.968	-3.008	-1.595	-6.478	-5.229	-3.168	-5.888	-2.352	-6.172	-4.597	-5.131	-1.978	-4.622	-4.58	-4.393	-4.643	-6.166	-1.99	-5.849	-7.684	-5.585	-4.837	-6.156	-6.482	-4.103	-4.81	-3.639	-3.685	-2.92
t187	-2.299	-5	-3.096	-1.385	-6.597	-5.308	-3.224	-6.415	-2.347	-6.287	-4.723	-5.202	-2.067	-4.77	-4.658	-4.521	-4.758	-6.303	-2.046	-5.927	-7.79	-5.759	-4.93	-6.238	-6.575	-4.075	-4.883	-3.754	-3.747	-2.914
t127	-2.2	-5.008	-2.967	-1.61	-6.398	-5.2	-3.214	-5.908	-2.388	-6.084	-4.475	-5.112	-1.988	-4.5	-4.593	-4.306	-4.55	-6.038	-2.011	-5.824	-7.611	-5.476	-4.82	-6.117	-6.512	-4.108	-4.785	-3.573	-3.735	-2.903
t102	-1.96	-5.41	-2.536	-2.672	-5.562	-4.893	-3.589	-4.466	-2.924	-5.193	-3.229	-4.899	-1.953	-3.249	-4.607	-3.388	-3.613	-4.781	-2.185	-5.552	-6.857	-4.177	-4.564	-5.717	-6.639	-4.381	-4.539	-2.858	-4.126	-3.092
t190	-2	-5.866	-2.449	-3.051	-5.223	-4.885	-4.084	-4.73	-3.435	-4.801	-2.561	-4.944	-2.191	-2.657	-4.859	-3.007	-3.184	-4.138	-2.516	-5.573	-6.551	-3.606	-4.635	-5.641	-7.026	-4.56	-4.568	-2.612	-4.649	-3.294
t174	-2.126	-5.103	-2.837	-1.723	-6.163	-5.103	-3.321	-5.83	-2.521	-5.829	-4.104	-5.036	-1.984	-4.161	-4.597	-4.053	-4.28	-5.679	-2.052	-5.738	-7.391	-5.137	-4.752	-5.992	-6.568	-4.103	-4.704	-3.375	-3.851	-2.913
t126	-2.094	-6.242	-2.465	-3.692	-5.066	-4.954	-4.448	-4.331	-3.85	-4.618	-2.225	-5.054	-2.381	-2.317	-5.069	-2.815	-2.981	-3.803	-2.794	-5.657	-6.428	-3.248	-4.727	-5.67	-7.291	-4.872	-4.663	-2.51	-5.023	-3.583
t180	-3.314	-8.769	-3.297	-7.496	-5.072	-6.039	-6.936	-3.293	-6.641	-4.508	-1.387	-6.33	-4.041	-1.478	-6.821	-2.656	-2.776	-2.946	-4.865	-6.814	-6.597	-2.32	-5.922	-6.563	-9.274	-7.099	-5.871	-2.764	-7.548	-5.65
t14	-2.904	-4.843	-3.924	-0.91	-7.893	-5.99	-3.046	-7.519	-2.074	-7.664	-6.556	-5.779	-2.361	-6.546	-4.912	-5.905	-6.197	-8.123	-2.138	-6.563	-9.003	-7.54	-5.511	-7.037	-6.642	-4.243	-5.497	-4.897	-3.534	-3.129
t76	-2.747	-4.774	-3.745	-1.092	-7.654	-5.829	-2.956	-6.892	-2.035	-7.425	-6.286	-5.633	-2.214	-6.247	-4.777	-5.652	-5.954	-7.836	-2.031	-6.404	-8.784	-7.221	-5.341	-6.865	-6.5	-4.221	-5.344	-4.67	-3.439	-3.059
t71	-2.821	-4.768	-3.832	-1.036	-7.786	-5.902	-2.953	-7.069	-2.036	-7.564	-6.457	-5.694	-2.253	-6.432	-4.81	-5.793	-6.098	-8.015	-2.051	-6.472	-8.906	-7.399	-5.408	-6.947	-6.521	-4.227	-5.411	-4.787	-3.433	-3.092
t159	-2.039	-6.06	-2.451	-3.352	-5.131	-4.915	-4.276	-4.57	-3.641	-4.695	-2.377	-4.997	-2.292	-2.464	-4.971	-2.896	-3.067	-3.946	-2.658	-5.612	-6.477	-3.415	-4.679	-5.65	-7.164	-4.715	-4.611	-2.549	-4.846	-3.413
