V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t41	2.135	-1.517	1.613	1.098	-1.292	-0.781	0.306	-0.16	0.952	-0.902	1.176	-0.815	2.063	1.15	-0.603	0.905	0.694	-0.382	1.775	-1.452	-2.609	0.227	-0.475	-1.576	-2.683	-0.415	-0.445	1.371	-0.242	0.878
t18	2.29	-0.246	1.452	3.078	-2.138	-0.731	1.575	-1.234	2.38	-1.859	-0.414	-0.606	2.645	-0.407	0.048	-0.073	-0.348	-1.971	2.672	-1.336	-3.331	-1.357	-0.3	-1.69	-1.788	0.48	-0.294	0.747	1.073	1.674
t59	2.27	-0.47	1.489	2.903	-1.981	-0.732	1.33	-1.39	2.146	-1.675	-0.099	-0.634	2.52	-0.124	-0.082	0.105	-0.145	-1.669	2.508	-1.351	-3.189	-1.087	-0.34	-1.658	-1.985	0.394	-0.312	0.859	0.813	1.578
t187	2.288	-0.414	1.491	3.202	-2.011	-0.721	1.362	-1.829	2.24	-1.701	-0.137	-0.615	2.519	-0.184	-0.072	0.066	-0.172	-1.717	2.54	-1.341	-3.206	-1.173	-0.343	-1.652	-1.99	0.512	-0.297	0.833	0.839	1.673
t127	2.268	-0.541	1.5	2.857	-1.932	-0.733	1.253	-1.441	2.079	-1.618	-0.008	-0.645	2.48	-0.033	-0.126	0.161	-0.083	-1.571	2.456	-1.358	-3.146	-1.009	-0.353	-1.651	-2.045	0.359	-0.318	0.894	0.732	1.564
t102	2.161	-1.29	1.584	1.448	-1.442	-0.773	0.532	-0.346	1.196	-1.073	0.891	-0.779	2.167	0.872	-0.487	0.732	0.507	-0.661	1.935	-1.432	-2.738	-0.056	-0.443	-1.597	-2.519	-0.26	-0.419	1.262	-0.006	1.029
t190	2.11	-1.756	1.661	1.059	-1.113	-0.775	0.026	-0.62	0.675	-0.692	1.549	-0.835	1.918	1.453	-0.75	1.103	0.925	-0.028	1.594	-1.463	-2.442	0.504	-0.525	-1.532	-2.917	-0.45	-0.458	1.498	-0.539	0.816
t174	2.241	-0.736	1.53	2.645	-1.796	-0.736	1.047	-1.463	1.847	-1.462	0.263	-0.669	2.384	0.206	-0.229	0.315	0.087	-1.312	2.315	-1.371	-3.025	-0.769	-0.384	-1.625	-2.201	0.264	-0.337	0.993	0.517	1.454
t126	2.068	-2.08	1.697	0.471	-0.904	-0.791	-0.286	-0.168	0.313	-0.456	1.938	-0.892	1.782	1.845	-0.907	1.347	1.181	0.359	1.369	-1.495	-2.266	0.914	-0.564	-1.508	-3.13	-0.71	-0.501	1.653	-0.861	0.579
t180	1.855	-3.606	1.872	-2.328	0.098	-0.87	-1.768	1.877	-1.472	0.662	3.783	-1.161	1.128	3.692	-1.653	2.514	2.393	2.224	0.304	-1.646	-1.428	2.85	-0.753	-1.394	-4.115	-1.931	-0.702	2.406	-2.38	-0.481
t14	2.392	0.453	1.372	4.386	-2.599	-0.695	2.25	-2.225	3.222	-2.371	-1.26	-0.484	2.935	-1.251	0.384	-0.61	-0.902	-2.83	3.158	-1.268	-3.715	-2.245	-0.216	-1.742	-1.347	1.053	-0.202	0.399	1.762	2.167
t76	2.374	0.346	1.376	4.029	-2.536	-0.708	2.165	-1.772	3.086	-2.306	-1.166	-0.512	2.907	-1.126	0.343	-0.532	-0.834	-2.717	3.09	-1.283	-3.67	-2.102	-0.221	-1.745	-1.38	0.9	-0.223	0.45	1.681	2.062
t71	2.378	0.431	1.368	4.163	-2.589	-0.703	2.246	-1.872	3.163	-2.367	-1.259	-0.495	2.946	-1.233	0.389	-0.594	-0.899	-2.819	3.149	-1.274	-3.714	-2.202	-0.209	-1.749	-1.322	0.972	-0.212	0.412	1.766	2.107
t159	2.092	-1.929	1.68	0.779	-1	-0.784	-0.145	-0.44	0.49	-0.564	1.754	-0.866	1.838	1.667	-0.84	1.235	1.064	0.185	1.473	-1.481	-2.347	0.716	-0.548	-1.52	-3.035	-0.584	-0.48	1.582	-0.715	0.718
t16	2.216	-0.838	1.522	2.056	-1.749	-0.759	0.995	-0.542	1.718	-1.421	0.307	-0.709	2.382	0.315	-0.248	0.379	0.128	-1.247	2.258	-1.393	-3.003	-0.61	-0.376	-1.643	-2.187	0.027	-0.369	1.035	0.474	1.276
t141	2.196	-1.003	1.549	1.898	-1.634	-0.761	0.818	-0.6	1.526	-1.288	0.537	-0.73	2.297	0.519	-0.339	0.51	0.274	-1.025	2.137	-1.405	-2.9	-0.41	-0.403	-1.621	-2.322	-0.047	-0.384	1.12	0.288	1.196
t60	2.262	-0.523	1.492	2.767	-1.948	-0.738	1.284	-1.226	2.081	-1.641	-0.049	-0.647	2.503	-0.061	-0.105	0.144	-0.11	-1.607	2.473	-1.359	-3.165	-1.022	-0.344	-1.659	-2.007	0.326	-0.322	0.884	0.769	1.54
t185	2.089	-1.998	1.698	0.83	-0.95	-0.777	-0.23	-0.686	0.434	-0.498	1.879	-0.866	1.792	1.755	-0.884	1.289	1.139	0.281	1.418	-1.48	-2.294	0.798	-0.565	-1.5	-3.125	-0.557	-0.481	1.613	-0.813	0.682
t170	1.856	-3.814	1.928	-1.985	0.265	-0.85	-2.05	0.787	-1.657	0.871	4.16	-1.163	0.96	3.974	-1.814	2.692	2.627	2.571	0.135	-1.647	-1.258	3.056	-0.817	-1.337	-4.397	-1.831	-0.697	2.515	-2.692	-0.429
t86	2.005	-2.652	1.778	-0.219	-0.512	-0.807	-0.883	-0.087	-0.325	-0.008	2.687	-0.977	1.492	2.556	-1.219	1.796	1.67	1.109	0.958	-1.544	-1.924	1.61	-0.655	-1.446	-3.57	-1.039	-0.561	1.942	-1.483	0.301
t28	2.181	-1.149	1.568	1.707	-1.535	-0.765	0.669	-0.542	1.368	-1.176	0.722	-0.753	2.227	0.701	-0.417	0.623	0.396	-0.837	2.034	-1.417	-2.815	-0.234	-0.426	-1.607	-2.431	-0.141	-0.4	1.191	0.134	1.119
t9	2.12	-1.764	1.667	1.194	-1.105	-0.77	0.003	-0.874	0.702	-0.675	1.578	-0.831	1.896	1.472	-0.767	1.11	0.945	-0.008	1.584	-1.461	-2.428	0.502	-0.534	-1.524	-2.956	-0.403	-0.453	1.499	-0.57	0.849
t122	1.851	-3.82	1.921	-2.129	0.263	-0.859	-2.043	1.058	-1.67	0.863	4.134	-1.174	0.966	3.977	-1.81	2.694	2.617	2.563	0.135	-1.654	-1.267	3.07	-0.812	-1.348	-4.369	-1.895	-0.705	2.519	-2.678	-0.444
t134	2.063	-2.163	1.709	0.38	-0.845	-0.794	-0.378	-0.2	0.231	-0.389	2.044	-0.905	1.729	1.953	-0.958	1.415	1.255	0.472	1.308	-1.503	-2.215	1.015	-0.579	-1.5	-3.197	-0.75	-0.509	1.699	-0.956	0.564
t25	2.119	-1.716	1.654	1.121	-1.142	-0.775	0.066	-0.641	0.735	-0.723	1.492	-0.83	1.934	1.406	-0.731	1.071	0.891	-0.082	1.622	-1.461	-2.467	0.452	-0.52	-1.537	-2.89	-0.426	-0.454	1.477	-0.498	0.847
t128	2.415	0.691	1.333	4.575	-2.765	-0.695	2.507	-2.087	3.47	-2.565	-1.595	-0.455	3.063	-1.55	0.519	-0.797	-1.116	-3.147	3.333	-1.252	-3.865	-2.532	-0.174	-1.775	-1.139	1.147	-0.182	0.282	2.036	2.282
t124	2.099	-1.836	1.659	0.723	-1.073	-0.789	-0.029	-0.135	0.596	-0.651	1.597	-0.862	1.9	1.546	-0.777	1.156	0.967	0.037	1.546	-1.479	-2.417	0.615	-0.525	-1.541	-2.93	-0.592	-0.478	1.533	-0.59	0.725
t135	1.961	-2.964	1.815	-0.788	-0.308	-0.821	-1.184	0.335	-0.685	0.221	3.069	-1.03	1.362	2.932	-1.369	2.033	1.919	1.485	0.74	-1.573	-1.753	2.008	-0.693	-1.421	-3.775	-1.284	-0.601	2.092	-1.794	0.064
t158	2.275	-0.479	1.493	2.983	-1.971	-0.73	1.312	-1.545	2.147	-1.663	-0.081	-0.633	2.506	-0.109	-0.096	0.114	-0.132	-1.644	2.499	-1.351	-3.179	-1.09	-0.346	-1.655	-2.006	0.411	-0.31	0.864	0.793	1.612
t61	2.206	-1.01	1.556	2.057	-1.62	-0.756	0.789	-0.923	1.538	-1.269	0.565	-0.726	2.268	0.541	-0.363	0.523	0.295	-0.987	2.127	-1.404	-2.883	-0.42	-0.415	-1.614	-2.358	0	-0.378	1.129	0.256	1.272
t94	2.179	-1.309	1.602	1.788	-1.413	-0.759	0.468	-1.044	1.225	-1.028	0.973	-0.766	2.107	0.916	-0.532	0.758	0.559	-0.59	1.909	-1.426	-2.698	-0.061	-0.467	-1.576	-2.61	-0.135	-0.405	1.277	-0.083	1.138
t109	2.126	-1.632	1.638	1.138	-1.204	-0.777	0.162	-0.499	0.832	-0.796	1.363	-0.822	1.98	1.299	-0.68	1.002	0.811	-0.206	1.686	-1.457	-2.524	0.358	-0.502	-1.552	-2.808	-0.406	-0.449	1.435	-0.396	0.876
t49	2.351	0.222	1.383	3.654	-2.459	-0.723	2.06	-1.318	2.923	-2.227	-1.048	-0.544	2.869	-0.98	0.292	-0.438	-0.751	-2.577	3.008	-1.302	-3.614	-1.937	-0.229	-1.747	-1.424	0.733	-0.246	0.513	1.582	1.957
t130	2.377	0.404	1.364	4.025	-2.576	-0.711	2.232	-1.645	3.137	-2.357	-1.259	-0.509	2.941	-1.2	0.378	-0.577	-0.891	-2.796	3.134	-1.282	-3.711	-2.17	-0.209	-1.758	-1.315	0.899	-0.221	0.425	1.756	2.093
t137	2.146	-1.424	1.606	1.33	-1.348	-0.774	0.387	-0.411	1.05	-0.964	1.078	-0.795	2.095	1.039	-0.562	0.838	0.627	-0.481	1.837	-1.442	-2.654	0.105	-0.466	-1.579	-2.633	-0.317	-0.43	1.33	-0.158	0.967
t99	2.175	-1.198	1.568	1.509	-1.509	-0.773	0.634	-0.265	1.316	-1.149	0.755	-0.769	2.215	0.759	-0.436	0.657	0.423	-0.792	2.003	-1.427	-2.798	-0.166	-0.427	-1.612	-2.441	-0.226	-0.412	1.213	0.101	1.068
t148	2.094	-1.842	1.663	0.764	-1.064	-0.787	-0.042	-0.231	0.571	-0.641	1.623	-0.858	1.895	1.553	-0.782	1.164	0.979	0.057	1.539	-1.477	-2.407	0.622	-0.528	-1.535	-2.944	-0.575	-0.476	1.539	-0.604	0.726
t179	2.066	-2.075	1.691	0.387	-0.91	-0.797	-0.272	0.003	0.309	-0.467	1.91	-0.898	1.791	1.838	-0.9	1.342	1.168	0.346	1.375	-1.499	-2.277	0.912	-0.56	-1.516	-3.104	-0.748	-0.505	1.652	-0.842	0.577
t87	2.178	-1.205	1.582	1.74	-1.493	-0.762	0.597	-0.731	1.32	-1.123	0.819	-0.755	2.184	0.774	-0.456	0.67	0.456	-0.755	1.989	-1.419	-2.772	-0.167	-0.44	-1.593	-2.5	-0.127	-0.401	1.221	0.054	1.11
t29	2.057	-2.197	1.716	0.374	-0.821	-0.793	-0.415	-0.246	0.187	-0.36	2.099	-0.907	1.714	1.992	-0.975	1.441	1.287	0.518	1.283	-1.504	-2.192	1.055	-0.585	-1.492	-3.229	-0.756	-0.511	1.714	-0.997	0.539
t38	2.228	-0.781	1.521	2.281	-1.781	-0.751	1.038	-0.839	1.789	-1.454	0.258	-0.694	2.395	0.251	-0.23	0.339	0.093	-1.299	2.293	-1.385	-3.026	-0.694	-0.375	-1.641	-2.172	0.112	-0.356	1.009	0.515	1.352
t198	2.142	-1.496	1.617	1.278	-1.298	-0.775	0.308	-0.457	0.985	-0.905	1.176	-0.805	2.053	1.131	-0.606	0.894	0.691	-0.387	1.784	-1.447	-2.609	0.191	-0.48	-1.57	-2.698	-0.346	-0.437	1.365	-0.243	0.939
t83	2.261	-0.559	1.501	2.783	-1.923	-0.735	1.239	-1.345	2.059	-1.607	0.013	-0.648	2.474	-0.015	-0.129	0.172	-0.071	-1.561	2.445	-1.359	-3.138	-0.976	-0.353	-1.65	-2.053	0.342	-0.323	0.902	0.717	1.527
t197	2.156	-1.398	1.605	1.414	-1.365	-0.771	0.407	-0.524	1.105	-0.979	1.053	-0.789	2.096	1.011	-0.554	0.818	0.611	-0.516	1.854	-1.438	-2.665	0.074	-0.465	-1.578	-2.63	-0.273	-0.426	1.316	-0.142	0.991
t23	2.427	0.806	1.318	4.751	-2.841	-0.69	2.622	-2.186	3.594	-2.652	-1.736	-0.435	3.116	-1.693	0.579	-0.885	-1.21	-3.291	3.414	-1.241	-3.931	-2.674	-0.158	-1.785	-1.057	1.231	-0.168	0.226	2.155	2.35
t155	2.224	-0.741	1.503	2.052	-1.821	-0.761	1.11	-0.327	1.819	-1.507	0.157	-0.701	2.445	0.191	-0.186	0.3	0.033	-1.389	2.331	-1.388	-3.071	-0.72	-0.354	-1.661	-2.088	0.036	-0.364	0.985	0.597	1.293
t44	2.161	-1.352	1.595	1.434	-1.398	-0.773	0.459	-0.453	1.151	-1.02	0.977	-0.787	2.123	0.955	-0.529	0.782	0.566	-0.575	1.888	-1.437	-2.697	0.014	-0.457	-1.589	-2.581	-0.273	-0.423	1.294	-0.084	1.025
t178	2.165	-1.275	1.583	1.484	-1.451	-0.772	0.542	-0.404	1.225	-1.082	0.874	-0.776	2.166	0.856	-0.483	0.722	0.498	-0.679	1.945	-1.431	-2.744	-0.074	-0.442	-1.598	-2.514	-0.238	-0.416	1.257	0.005	1.052
t105	2.058	-2.115	1.692	0.215	-0.887	-0.803	-0.303	0.22	0.259	-0.445	1.94	-0.91	1.779	1.883	-0.914	1.372	1.191	0.383	1.35	-1.506	-2.261	0.972	-0.56	-1.519	-3.111	-0.811	-0.514	1.674	-0.87	0.534
t65	2.227	-0.854	1.532	2.249	-1.729	-0.753	0.955	-0.929	1.726	-1.393	0.352	-0.705	2.347	0.348	-0.279	0.398	0.159	-1.196	2.239	-1.392	-2.98	-0.614	-0.391	-1.633	-2.238	0.083	-0.362	1.047	0.428	1.352
t57	2.19	-1.16	1.577	1.877	-1.519	-0.759	0.635	-0.887	1.376	-1.152	0.763	-0.748	2.196	0.726	-0.443	0.638	0.423	-0.795	2.019	-1.416	-2.795	-0.237	-0.438	-1.597	-2.475	-0.086	-0.394	1.201	0.094	1.184
t7	2.437	0.899	1.304	4.85	-2.905	-0.689	2.72	-2.176	3.693	-2.726	-1.862	-0.423	3.165	-1.808	0.629	-0.958	-1.291	-3.411	3.481	-1.235	-3.987	-2.789	-0.143	-1.797	-0.982	1.275	-0.159	0.179	2.259	2.398
t111	2.205	-0.985	1.557	2.147	-1.637	-0.75	0.813	-1.024	1.563	-1.284	0.557	-0.715	2.284	0.505	-0.346	0.501	0.28	-1.022	2.143	-1.396	-2.893	-0.448	-0.412	-1.608	-2.356	0.048	-0.372	1.111	0.275	1.252
t30	2.28	-0.369	1.466	2.876	-2.059	-0.737	1.454	-1.101	2.263	-1.768	-0.271	-0.63	2.585	-0.253	-0.018	0.02	-0.249	-1.824	2.586	-1.349	-3.264	-1.204	-0.317	-1.682	-1.874	0.386	-0.31	0.805	0.947	1.603
t98	2.23	-0.79	1.525	2.334	-1.771	-0.749	1.019	-0.972	1.784	-1.441	0.279	-0.692	2.38	0.266	-0.242	0.349	0.107	-1.276	2.285	-1.384	-3.015	-0.688	-0.38	-1.637	-2.191	0.133	-0.354	1.016	0.495	1.376
t70	2.252	-0.634	1.507	2.6	-1.876	-0.741	1.172	-1.153	1.977	-1.556	0.09	-0.665	2.445	0.076	-0.164	0.228	-0.017	-1.476	2.394	-1.369	-3.101	-0.879	-0.36	-1.648	-2.092	0.261	-0.335	0.938	0.649	1.47
t150	1.846	-3.773	1.9	-2.398	0.215	-0.87	-1.955	1.673	-1.635	0.8	4.015	-1.182	1.029	3.906	-1.756	2.646	2.545	2.456	0.18	-1.658	-1.321	3.038	-0.787	-1.372	-4.269	-1.988	-0.714	2.488	-2.578	-0.52
t200	2.317	-0.105	1.443	3.493	-2.224	-0.717	1.694	-1.724	2.564	-1.95	-0.557	-0.574	2.687	-0.571	0.103	-0.177	-0.445	-2.124	2.765	-1.318	-3.397	-1.548	-0.291	-1.691	-1.731	0.653	-0.268	0.677	1.19	1.813
t113	2.259	-0.555	1.496	2.705	-1.93	-0.738	1.255	-1.172	2.057	-1.618	-0.01	-0.652	2.49	-0.024	-0.12	0.166	-0.084	-1.577	2.451	-1.361	-3.148	-0.978	-0.348	-1.656	-2.031	0.306	-0.326	0.897	0.736	1.503
t142	2.064	-2.195	1.724	0.54	-0.815	-0.786	-0.431	-0.565	0.201	-0.348	2.127	-0.898	1.697	1.997	-0.988	1.444	1.301	0.538	1.279	-1.499	-2.18	1.04	-0.594	-1.483	-3.261	-0.692	-0.503	1.716	-1.019	0.586
