feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t134	1.042	1.974	-0.007	-1.265	-1.353	-0.591	-0.259	0.026	-1.183	-0.273	1.456	0.856	-1.251	0.078	0.109	-0.644	0.603	1.569	1.098	0.195	0.167	-1.085	0.328	-0.763	-0.423	-1.404	-0.782	3.413	-0.859	-0.786
t199	0.951	2.588	0.001	-1.921	-1.215	-0.273	-0.45	0.135	-1.037	-0.387	1.007	0.739	-1.28	-0.076	0.42	-0.545	0.765	1.769	1.139	0.581	0.296	-1.194	0.417	-0.901	-0.385	-1.35	-1.191	3.253	-0.649	-1.225
t189	1.163	1.407	0.042	-1.097	-1.033	-0.058	-0.146	-0.089	-0.725	-1.244	1.162	0.826	-0.389	-0.183	-0.474	-0.366	0.704	0.952	1.257	-0.347	-0.028	-1.203	-0.019	-0.114	0.06	-2.328	-0.842	3.797	-0.392	-0.307
t187	0.885	1.591	0.019	-1.086	-0.951	-0.168	-0.351	0.017	-0.641	-0.844	1.379	0.71	-0.937	0.065	-0.271	-0.5	0.763	0.91	1.413	-0.046	0.091	-1.117	-0.086	-0.315	-0.263	-2.27	-0.731	3.61	-0.478	-0.411
t38	1.004	2.256	0.044	-1.566	-1.071	-0.043	-0.373	-0.218	-1.036	0.04	0.487	0.653	-1.293	-0.287	0.223	-0.568	0.912	1.612	1.396	0.127	0.269	-1.219	0.484	-0.709	-0.149	-1.858	-0.875	3.247	-0.637	-0.867
t159	1.08	1.781	-0.016	-0.487	-1.249	-0.624	-0.2	-0.042	-0.936	-0.387	0.958	0.654	-1.107	-0.015	-0.11	-0.519	0.672	1.047	1.23	-0.13	0.115	-1.074	0.186	-0.637	-0.219	-1.754	-0.367	3.491	-0.772	-0.588
t91	1.061	2.207	-0.142	0.442	-1.281	-0.605	-0.486	0.773	-0.915	-0.562	0.873	0.312	-1.664	0.26	-0.124	-0.539	0.354	0.708	0.813	0.965	0.181	-1.183	0.313	-1.1	0.202	-1.694	-1.316	3.592	-0.423	-1.04
t169	1.046	2.244	0.036	-2.602	-0.956	0.128	-0.287	-0.055	-0.556	-1.217	0.945	0.658	-0.59	-0.393	0.123	-0.34	0.854	1.435	1.393	0.444	0.03	-1.337	0.203	-0.27	-0.131	-1.976	-1.425	3.591	-0.296	-0.718
t73	0.803	1.983	-0.014	-1.445	-1.203	-0.926	-0.184	0.164	-0.682	-1.097	1.467	0.77	-1.04	0.255	0.103	-0.506	0.602	1.051	1.34	0.07	0.122	-1.003	-0.095	-0.63	-0.633	-1.467	-0.188	3.623	-0.747	-0.508
t193	0.906	2.541	-0.019	-1.894	-1.165	-0.411	-0.336	0.13	-1.021	-0.469	1.062	0.722	-0.9	-0.199	0.079	-0.474	0.62	1.526	1.017	0.545	0.179	-1.27	0.393	-0.635	0.134	-1.439	-1.401	3.39	-0.494	-1.132
t13	0.959	2.074	0.027	-1.968	-1.267	-0.614	-0.197	-0.1	-1.137	-0.447	1.453	1.012	-0.954	-0.034	0.177	-0.59	0.695	1.734	1.081	-0.058	0.154	-1.074	0.318	-0.627	-0.385	-1.236	-0.634	3.392	-0.879	-0.894
t101	0.678	2.517	-0.019	-1.423	-1.271	-0.805	-0.355	0.123	-1.181	0.165	1.049	0.86	-1.738	0.329	0.172	-0.672	0.506	1.414	1.329	0.215	0.422	-0.924	0.178	-0.972	-0.384	-1.155	-0.324	3.22	-0.828	-1.141
t183	1.171	2.194	0.024	-0.064	-1.255	0.039	-0.609	0.03	-1.626	0.657	0.528	0.772	-2.082	0.003	0.348	-0.791	0.853	1.891	0.982	0.224	0.489	-1.141	0.805	-1.325	-0.256	-1.84	-1.018	3.077	-0.854	-1.248
t34	1.025	1.805	0.031	-1.364	-1.166	-0.278	-0.263	-0.122	-1.113	-0.15	1.037	0.871	-1.353	0.006	0.036	-0.648	0.734	1.515	1.239	0.011	0.184	-1.071	0.34	-0.668	-0.333	-1.674	-0.596	3.404	-0.76	-0.694
t1	0.855	1.96	-0.004	-0.949	-0.966	-0.27	-0.353	0.064	-0.731	-0.486	0.797	0.652	-1.105	-0.016	-0.26	-0.48	0.652	0.913	1.411	0.051	0.194	-1.099	0.074	-0.518	-0.035	-1.996	-0.664	3.495	-0.465	-0.738
t181	1.024	2.085	-0.063	-0.621	-1.172	-0.392	-0.386	0.301	-0.95	-0.211	0.699	0.477	-1.657	0.103	0.031	-0.559	0.606	1.065	1.096	0.616	0.19	-1.129	0.366	-0.868	-0.037	-1.669	-0.965	3.436	-0.542	-0.888
t136	0.739	2.456	-0.043	-1.183	-1.132	-0.41	-0.42	0.352	-0.931	-0.17	0.929	0.49	-1.602	0.126	-0.074	-0.678	0.459	1.273	1.372	0.694	0.324	-1.147	0.225	-0.884	0.175	-1.59	-1.114	3.372	-0.481	-1.148
t67	0.998	1.959	0.07	-2.472	-0.961	-0.174	-0.204	-0.303	-0.467	-1.256	1.072	0.782	-0.453	-0.345	0.251	-0.359	1.015	1.462	1.568	-0.062	0.008	-1.225	0.08	-0.286	-0.671	-1.896	-0.633	3.567	-0.63	-0.454
t94	0.629	1.872	-0.053	-1.605	-1.132	-0.964	-0.203	0.348	-0.394	-1.086	1.829	0.553	-0.681	0.23	-0.202	-0.451	0.513	0.716	1.379	0.257	-0.016	-1.053	-0.382	-0.34	-0.272	-1.598	-0.525	3.707	-0.581	-0.506
t22	0.861	2.499	0.056	-3.208	-1.078	-0.35	-0.201	-0.308	-0.923	-0.959	1.639	1.007	-0.364	-0.444	0.208	-0.521	0.746	2.088	1.278	0.334	0.091	-1.328	0.399	-0.366	-0.268	-1.358	-1.391	3.416	-0.648	-0.941
t158	1.035	1.871	-0.077	0.149	-1.192	-0.681	-0.331	0.27	-0.771	-0.775	1.074	0.595	-1.021	0.114	-0.321	-0.43	0.465	0.576	1.098	0.191	0.094	-1.107	0.075	-0.674	-0.147	-1.91	-0.698	3.641	-0.541	-0.592
t155	0.789	2.18	-0.054	-1.277	-0.877	-0.331	-0.346	0.256	-0.406	-0.849	0.465	0.268	-1.074	-0.131	-0.162	-0.373	0.672	0.693	1.445	0.716	0.107	-1.257	0.095	-0.502	0.135	-1.968	-0.986	3.576	-0.192	-0.625
t167	0.921	2.284	-0.085	-0.325	-1.094	-0.636	-0.377	0.556	-0.589	-1.332	0.967	0.508	-0.971	0.137	-0.246	-0.353	0.385	0.558	1.111	0.5	0.144	-1.168	0.006	-0.708	0.058	-1.859	-1.014	3.739	-0.306	-0.831
t98	1.083	1.899	-0.046	-0.619	-1.003	-0.164	-0.362	0.272	-0.587	-1.015	0.817	0.417	-0.744	-0.198	-0.246	-0.35	0.692	0.766	1.073	0.464	-0.004	-1.327	0.175	-0.47	0.209	-2.211	-1.337	3.695	-0.265	-0.629
t174	1.12	1.89	0.042	-1.677	-0.941	0.32	-0.322	-0.087	-0.826	-0.645	0.622	0.656	-0.839	-0.352	-0.179	-0.394	0.815	1.286	1.33	0.135	0.097	-1.314	0.267	-0.276	0.232	-2.3	-1.363	3.575	-0.249	-0.64
t33	0.7	2.325	-0.068	-1.798	-1.289	-1.227	-0.162	0.125	-0.688	-0.294	1.278	0.606	-1.182	0.209	0.221	-0.409	0.56	0.828	1.299	0.165	0.067	-0.976	-0.092	-0.542	-0.397	-1.213	-0.164	3.489	-0.779	-0.605
t118	0.97	1.967	-0.058	-1.147	-1.234	-0.678	-0.179	0.314	-0.71	-1.051	1.34	0.603	-1.035	0.181	-0.209	-0.438	0.454	0.866	1.198	0.438	0.048	-1.099	-0.043	-0.492	-0.114	-1.608	-0.829	3.692	-0.493	-0.642
t46	1.058	1.714	-0.012	-0.475	-0.884	-0.077	-0.318	0.189	-0.662	-1.186	0.647	0.607	-0.87	-0.113	-0.408	-0.407	0.656	0.808	1.182	0.26	0.083	-1.245	0.206	-0.49	0.15	-2.252	-1.028	3.73	-0.258	-0.592
t43	1.01	2.335	-0.161	0.495	-1.679	-1.435	-0.287	0.731	-1.461	-0.25	1.463	0.773	-1.763	0.616	-0.097	-0.627	0.027	0.932	0.508	0.58	0.276	-0.934	0.307	-1.297	-0.041	-0.823	-0.715	3.512	-0.831	-1.183
t90	0.92	2.088	0.036	-2.139	-1.012	-0.33	-0.18	-0.324	-0.764	-0.61	0.953	0.851	-0.68	-0.245	-0.051	-0.396	0.803	1.249	1.419	-0.117	0.071	-1.161	0.149	-0.239	-0.199	-1.822	-0.644	3.496	-0.567	-0.571
t154	0.831	1.646	-0.03	-1.009	-0.983	-0.622	-0.237	0.136	-0.433	-0.927	1.251	0.511	-1.004	0.089	-0.189	-0.468	0.642	0.69	1.488	0.106	0.009	-1.07	-0.12	-0.401	-0.309	-1.964	-0.413	3.684	-0.583	-0.334
t141	0.857	1.912	0.024	-1.226	-0.963	-0.128	-0.43	0.196	-0.712	-0.919	1.281	0.688	-1.046	0.072	-0.077	-0.526	0.75	1.101	1.346	0.144	0.185	-1.153	0.022	-0.525	-0.223	-2.193	-0.947	3.583	-0.44	-0.627
t4	1.022	1.822	0.003	-0.629	-0.9	0.056	-0.433	0.009	-0.829	-0.392	0.391	0.677	-1.448	-0.07	-0.11	-0.566	0.797	1.146	1.341	0.249	0.223	-1.143	0.392	-0.783	-0.219	-2.059	-0.744	3.452	-0.495	-0.778
t78	0.916	2.241	-0.003	-1.506	-1.068	-0.446	-0.302	-0.021	-0.759	-0.762	0.869	0.719	-1.186	-0.039	0.161	-0.513	0.733	1.35	1.386	0.413	0.191	-1.138	0.261	-0.736	-0.541	-1.562	-0.664	3.438	-0.642	-0.806
t86	0.834	2.096	-0.109	0.366	-1.464	-1.075	-0.39	0.516	-1.123	0.115	1.175	0.521	-2.246	0.686	-0.001	-0.767	0.328	0.834	1.217	0.466	0.361	-0.863	0.063	-1.249	-0.41	-1.347	-0.175	3.383	-0.873	-0.89
t74	0.817	2.505	-0.097	-1.638	-1.402	-0.917	-0.231	0.436	-0.836	-0.513	1.432	0.547	-1.245	0.248	-0.05	-0.477	0.263	0.982	1.244	0.692	0.136	-1.082	-0.055	-0.633	-0.008	-1.239	-1.013	3.565	-0.53	-0.916
t162	0.77	2.174	0.018	-2.336	-1.172	-0.87	-0.138	-0.093	-0.577	-1.269	1.63	0.919	-0.501	0.021	0.145	-0.386	0.675	1.212	1.455	-0.117	0.075	-1.057	-0.173	-0.381	-0.728	-1.42	-0.264	3.591	-0.735	-0.508
t48	0.823	2.126	-0.081	-1.253	-1.235	-0.978	-0.153	0.279	-0.662	-0.747	1.23	0.507	-1.175	0.195	-0.106	-0.48	0.43	0.818	1.288	0.511	0.052	-1.063	-0.03	-0.578	-0.147	-1.409	-0.57	3.626	-0.596	-0.638
t32	0.828	2.037	0.006	-2.189	-1.058	-0.414	-0.133	0.013	-0.595	-1.073	1.211	0.691	-0.632	-0.086	-0.268	-0.421	0.589	1.088	1.481	0.246	0.047	-1.176	-0.078	-0.212	-0.034	-1.743	-0.852	3.652	-0.375	-0.566
t170	0.859	2.057	-0.014	-1.322	-0.942	-0.108	-0.409	0.309	-0.772	-0.515	0.763	0.608	-1.563	0.117	-0.072	-0.52	0.62	1.035	1.348	0.34	0.22	-1.082	0.151	-0.621	0.046	-1.928	-0.929	3.545	-0.365	-0.871
t132	0.984	2.098	-0.07	-0.447	-1.34	-0.865	-0.273	0.506	-0.959	-0.965	1.409	0.737	-1.236	0.347	-0.118	-0.508	0.346	0.891	0.927	0.289	0.156	-1.029	0.063	-0.808	-0.13	-1.478	-0.74	3.665	-0.613	-0.855
t81	0.875	2.49	-0.032	-2.276	-1.102	-0.606	-0.218	0.124	-0.543	-1.154	0.98	0.634	-0.679	-0.185	0.163	-0.319	0.62	1.226	1.33	0.551	0.064	-1.222	0.119	-0.514	-0.289	-1.378	-0.965	3.582	-0.469	-0.824
t176	0.904	2.599	-0.017	-1.754	-1.014	-0.208	-0.421	0.039	-0.826	-0.423	0.523	0.643	-1.17	-0.231	0.201	-0.435	0.717	1.383	1.304	0.554	0.236	-1.251	0.422	-0.742	-0.107	-1.643	-1.171	3.372	-0.438	-1.054
t111	0.896	2.31	0	-2.358	-1.286	-0.587	-0.198	0.117	-0.858	-1.02	1.751	0.75	-0.792	-0.031	0.095	-0.553	0.557	1.653	1.293	0.495	0.11	-1.206	0.1	-0.498	-0.265	-1.333	-1.168	3.524	-0.642	-0.874
t197	0.939	1.741	0.049	-1.102	-0.861	-0.011	-0.335	-0.15	-0.636	-0.468	0.439	0.59	-1.061	-0.184	-0.097	-0.442	0.955	0.981	1.539	-0.241	0.167	-1.132	0.13	-0.435	-0.161	-2.272	-0.415	3.462	-0.49	-0.515
t177	1.034	2.241	-0.01	-1.588	-1.28	-0.511	-0.192	-0.187	-1.018	-0.109	0.89	0.694	-0.975	-0.208	0.053	-0.467	0.686	1.362	1.245	0.161	0.119	-1.19	0.304	-0.537	-0.1	-1.573	-0.814	3.387	-0.68	-0.756
t175	0.888	2.402	0.043	-2.12	-0.878	0.233	-0.476	-0.123	-0.741	-0.286	0.446	0.531	-1.113	-0.382	0.221	-0.483	0.944	1.559	1.554	0.481	0.254	-1.323	0.371	-0.585	-0.106	-2.053	-1.293	3.298	-0.378	-0.899
t15	0.792	2.102	-0.046	-1.459	-0.97	-0.373	-0.263	0.248	-0.425	-0.952	0.891	0.37	-0.822	-0.062	-0.345	-0.354	0.561	0.651	1.457	0.531	0.049	-1.228	-0.124	-0.285	0.231	-2.026	-1.055	3.676	-0.19	-0.592
t2	0.765	2.662	-0.027	-1.496	-1.375	-1.081	-0.318	0.129	-1.168	-0.355	1.399	0.964	-1.596	0.311	0.426	-0.649	0.484	1.609	1.246	0.259	0.369	-0.957	0.268	-1.097	-0.749	-0.925	-0.332	3.304	-0.983	-1.104
t97	0.968	2.226	0.023	-2.312	-1.051	-0.28	-0.154	-0.285	-0.743	-0.698	0.902	0.786	-0.427	-0.443	-0.1	-0.341	0.729	1.399	1.415	0.036	0.047	-1.256	0.217	-0.235	-0.013	-1.676	-0.989	3.501	-0.492	-0.768
t3	0.792	2.423	0.01	-1.999	-0.766	0.187	-0.475	-0.018	-0.425	-0.686	0.509	0.432	-0.877	-0.374	-0.039	-0.39	0.807	1.135	1.705	0.558	0.172	-1.364	0.15	-0.411	0.063	-2.277	-1.388	3.49	-0.18	-0.785
t64	0.782	1.578	0.08	-2.345	-0.815	-0.056	-0.209	-0.323	-0.412	-0.816	1.189	0.695	-0.465	-0.265	-0.193	-0.458	0.974	1.196	1.737	-0.295	0.013	-1.18	-0.141	-0.035	-0.224	-2.208	-0.524	3.561	-0.528	-0.327
t153	0.883	1.735	0.028	-1.485	-1.038	-0.326	-0.261	-0.104	-0.783	-0.586	1.283	0.772	-0.921	-0.035	-0.15	-0.597	0.757	1.3	1.387	0.003	0.112	-1.109	0.109	-0.462	-0.269	-1.812	-0.623	3.473	-0.671	-0.622
t59	0.825	2.601	-0.05	-1.677	-1.363	-1.239	-0.171	0.017	-1.006	-0.617	1.454	0.937	-0.925	0.052	0.213	-0.48	0.445	1.409	1.113	0.214	0.17	-1.048	0.235	-0.79	-0.506	-0.867	-0.473	3.419	-0.914	-0.997
t124	0.9	2.209	0.093	-2.61	-0.951	0.239	-0.408	-0.349	-0.891	-0.156	1.059	0.787	-0.914	-0.391	0.238	-0.602	1.021	1.9	1.522	0.039	0.205	-1.271	0.346	-0.429	-0.187	-2.017	-1.171	3.263	-0.621	-0.873
t164	0.817	2.195	-0.017	-1.26	-1.032	-0.358	-0.353	-0.019	-0.76	0.025	0.618	0.409	-1.42	-0.096	0.051	-0.575	0.777	1.156	1.489	0.389	0.204	-1.158	0.245	-0.681	-0.072	-1.814	-0.72	3.32	-0.586	-0.788
t24	0.926	2.138	0.013	-1.652	-0.848	0.288	-0.4	-0.032	-0.824	0.07	0.161	0.421	-1.466	-0.283	-0.084	-0.531	0.851	1.301	1.428	0.528	0.207	-1.26	0.425	-0.522	0.364	-2.08	-1.275	3.335	-0.269	-0.944
t186	0.795	1.974	0.018	-2.042	-0.628	0.471	-0.429	-0.044	-0.13	-0.846	0.465	0.258	-0.669	-0.403	-0.364	-0.338	0.906	0.787	1.83	0.592	0.049	-1.381	-0.079	-0.057	0.223	-2.624	-1.407	3.564	0.027	-0.528
t191	0.987	1.872	-0.019	-1.053	-1.001	-0.058	-0.311	0.182	-0.706	-0.689	0.676	0.503	-1.158	-0.025	-0.345	-0.441	0.6	0.838	1.385	0.414	0.127	-1.193	0.072	-0.42	0.157	-2.154	-1.052	3.621	-0.239	-0.587
t104	1.045	1.637	-0.005	-1.319	-1.076	-0.24	-0.124	0.027	-0.698	-1.148	1.281	0.668	-0.458	-0.166	-0.533	-0.403	0.575	0.991	1.25	0.169	-0.046	-1.253	-0.005	-0.147	0.216	-2.049	-1.148	3.762	-0.332	-0.486
t180	0.996	2.221	-0.009	-1.906	-1.102	-0.066	-0.33	0.207	-0.868	-0.592	0.918	0.54	-1.075	-0.165	0.022	-0.495	0.673	1.421	1.17	0.668	0.13	-1.293	0.305	-0.544	0.201	-1.76	-1.509	3.499	-0.348	-0.896
t194	0.935	2.413	-0.077	-0.281	-1.333	-0.729	-0.395	0.373	-1.161	-0.103	0.906	0.508	-1.811	0.259	0.087	-0.636	0.49	1.143	1.008	0.652	0.309	-1.103	0.361	-1.076	-0.027	-1.476	-0.897	3.356	-0.645	-1.065
t89	1.024	2.032	-0.024	-0.878	-0.779	0.218	-0.422	0.101	-0.528	-0.49	-0.096	0.27	-1.239	-0.304	-0.187	-0.362	0.869	0.768	1.354	0.566	0.12	-1.303	0.336	-0.494	0.324	-2.326	-1.171	3.495	-0.137	-0.752
t63	0.738	2.302	0.009	-2.878	-1.158	-0.854	-0.082	-0.121	-0.82	-0.846	1.738	0.949	-0.421	-0.133	0.034	-0.417	0.609	1.48	1.166	0.096	0.014	-1.143	0.073	-0.218	-0.18	-1.188	-0.846	3.518	-0.672	-0.775
t35	0.829	1.912	-0.017	-1.496	-0.902	-0.194	-0.252	-0.107	-0.401	-0.42	0.583	0.339	-0.845	-0.225	-0.316	-0.374	0.787	0.709	1.644	0.249	0.031	-1.223	-0.071	-0.192	0.164	-2.185	-0.766	3.526	-0.324	-0.483
t9	1.016	1.469	-0.041	-0.768	-0.976	-0.337	-0.197	0.309	-0.672	-1.452	1.537	0.79	-0.523	-0.009	-0.693	-0.433	0.407	0.812	1.006	0.206	-0.079	-1.181	0.051	-0.25	0.262	-1.961	-1.255	3.89	-0.317	-0.63
t142	0.883	1.905	-0.006	-1.515	-0.976	-0.22	-0.265	0.211	-0.576	-1.237	1.248	0.586	-0.706	-0.073	-0.33	-0.458	0.622	1.064	1.307	0.46	0.06	-1.24	0.018	-0.351	0.081	-1.924	-1.2	3.665	-0.293	-0.691
t14	0.886	2.161	0.008	-1.832	-1.116	-0.696	-0.174	-0.203	-0.707	-0.885	1.259	0.856	-0.526	-0.139	0.029	-0.347	0.748	1.111	1.269	-0.085	0.048	-1.144	0.046	-0.336	-0.399	-1.65	-0.519	3.531	-0.656	-0.554
t84	0.84	2.106	0.027	-2.021	-0.985	-0.344	-0.292	-0.091	-0.644	-0.567	0.934	0.634	-1.016	-0.18	0.22	-0.496	0.878	1.375	1.459	0.147	0.122	-1.162	0.195	-0.538	-0.354	-1.715	-0.639	3.425	-0.639	-0.696
t7	1.237	2.339	-0.013	-0.312	-0.977	0.384	-0.589	0.184	-1.081	-0.524	0.103	0.642	-1.34	-0.293	-0.05	-0.501	0.718	1.428	1.004	0.652	0.333	-1.361	0.737	-1.015	0.184	-2.072	-1.697	3.383	-0.273	-1.253
t125	1.026	1.955	-0.001	-1.053	-1.005	0.059	-0.394	0.139	-0.88	-0.421	0.596	0.562	-1.427	-0.034	-0.074	-0.525	0.73	1.138	1.288	0.372	0.193	-1.201	0.285	-0.625	0.076	-2.132	-1.101	3.518	-0.356	-0.72
t110	0.889	2.343	-0.014	-1.626	-1.015	-0.272	-0.336	0.071	-0.752	-0.504	0.69	0.617	-1.199	-0.103	0.029	-0.463	0.656	1.197	1.387	0.413	0.184	-1.175	0.242	-0.611	-0.066	-1.739	-0.973	3.466	-0.458	-0.892
t79	0.933	2.613	0.003	-1.445	-0.96	-0.005	-0.498	-0.018	-0.866	0.054	0.02	0.534	-1.724	-0.17	0.363	-0.466	0.873	1.305	1.461	0.387	0.346	-1.169	0.469	-0.859	-0.174	-1.871	-0.864	3.245	-0.479	-1.054
t72	0.938	2.264	0.013	-1.739	-0.935	0.018	-0.342	-0.031	-0.707	-0.453	0.422	0.473	-1.088	-0.295	-0.003	-0.412	0.837	1.211	1.447	0.368	0.163	-1.279	0.272	-0.449	0.155	-2.056	-1.133	3.445	-0.311	-0.808
t147	0.866	2.555	0.063	-2.797	-0.992	0.039	-0.362	-0.255	-0.911	-0.188	0.635	0.787	-1.264	-0.279	0.372	-0.498	0.876	1.746	1.59	0.187	0.274	-1.188	0.341	-0.532	-0.304	-1.743	-0.975	3.276	-0.543	-0.941
t58	0.882	1.973	0.003	-1.982	-1.091	-0.444	-0.208	0.123	-0.656	-1.062	1.406	0.665	-0.921	0.022	0.014	-0.473	0.693	1.238	1.319	0.318	0.056	-1.143	0.006	-0.4	-0.257	-1.682	-0.855	3.607	-0.528	-0.639
t5	0.794	2.587	0.012	-2.552	-1.205	-0.672	-0.289	-0.237	-0.82	-0.095	1.021	0.64	-1.086	-0.208	0.604	-0.493	0.916	1.66	1.442	0.315	0.179	-1.173	0.27	-0.673	-0.614	-1.294	-0.59	3.207	-0.848	-0.82
t179	0.897	1.66	0.012	-1.661	-1.009	-0.51	-0.043	-0.241	-0.473	-0.733	0.881	0.524	-0.567	-0.208	-0.321	-0.368	0.78	0.765	1.565	-0.189	-0.061	-1.147	-0.118	-0.057	0.031	-1.999	-0.312	3.628	-0.507	-0.234
