feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t191	-0.228	0.511	-0.324	0.315	0.83	-1.62	-0.086	1.637	-0.3	0.77	1.761	0.559	0.635	-2.486	-1.505	-0.005	-0.816	0.187	1.033	0.799	-0.98	0.512	0.844	-1.016	-1.264	-0.607	0.465	0.375	0.215	-0.216
t3	-1.794	-0.251	0.247	1.143	-0.795	-2.199	-0.082	1.95	-2.757	0.865	0.803	1.847	1.81	-0.765	-1.704	-1.246	0.057	1.241	2.061	0.881	-0.85	0.374	1.228	-0.241	-2.333	-0.354	1.168	1.102	-1.267	-0.185
t76	-0.278	0.411	-0.161	0.579	0.848	-1.703	-0.273	1.705	-0.358	0.365	1.806	0.564	0.777	-2.351	-1.471	-0.106	-0.929	0.272	1.086	0.787	-0.998	0.356	0.862	-0.984	-1.192	-0.596	0.534	0.437	0.131	-0.127
t71	-0.743	0.379	-0.549	-0.026	-0.155	-1.679	-0.003	1.533	-1.173	0.954	1.285	1.281	0.922	-1.924	-1.819	-0.535	-0.058	0.681	1.383	0.831	-0.89	1.359	1.006	-0.773	-2.098	-0.512	1.087	0.68	-0.254	-0.196
t117	0.186	0.662	-0.481	0.094	1.131	-1.502	-0.304	1.559	0.294	0.082	2.055	0.407	0.444	-2.828	-1.537	0.182	-1.089	0.08	0.824	0.763	-1.024	0.881	0.776	-1.212	-1.051	-0.645	0.479	0.205	0.597	-0.035
t75	0.266	0.758	-0.519	0.289	1.041	-1.501	-1.24	1.661	0.122	0.09	2.011	0.819	0.629	-2.648	-1.528	0.086	-0.954	0.013	1.042	0.809	-0.986	-0.023	0.853	-1.104	-1.007	-0.572	0.799	-0.045	0.62	0.208
t113	-0.167	0.565	-0.506	0.167	0.754	-1.538	0.046	1.525	-0.2	0.871	1.738	0.615	0.539	-2.518	-1.566	0.015	-0.663	0.178	0.956	0.805	-0.967	0.622	0.852	-1.05	-1.414	-0.616	0.508	0.395	0.27	-0.222
t50	-0.459	0.233	-0.162	0.507	0.657	-1.731	0.816	1.58	-0.465	0.232	1.684	0.347	0.717	-2.453	-1.545	-0.16	-0.744	0.453	0.95	0.724	-1.043	1.453	0.817	-1.029	-1.394	-0.672	0.342	0.776	-0.091	-0.348
t123	-0.374	0.405	-0.255	0.393	0.676	-1.681	0.019	1.651	-0.486	0.513	1.7	0.638	0.751	-2.341	-1.542	-0.146	-0.777	0.347	1.098	0.785	-0.987	0.732	0.872	-0.97	-1.372	-0.594	0.576	0.505	0.06	-0.2
t120	-0.679	0.331	-0.322	0.263	0.079	-1.758	-0.323	1.682	-1.157	0.568	1.409	1.207	1.04	-1.905	-1.696	-0.512	-0.347	0.619	1.44	0.831	-0.917	0.941	1	-0.755	-1.797	-0.5	0.95	0.62	-0.225	-0.09
t185	-1.033	0.087	0.093	0.86	0.208	-1.931	0.108	1.845	-1.452	0.927	1.338	1.013	1.199	-1.623	-1.503	-0.551	-0.563	0.652	1.498	0.846	-0.928	0.158	1.018	-0.636	-1.672	-0.494	0.594	0.763	-0.535	-0.293
t187	-0.638	0.297	-0.206	0.475	0.475	-1.744	0.273	1.656	-0.822	0.807	1.549	0.737	0.853	-2.094	-1.545	-0.277	-0.651	0.458	1.201	0.812	-0.956	0.654	0.923	-0.859	-1.564	-0.564	0.529	0.659	-0.146	-0.295
t9	-0.531	0.498	-0.602	-0.089	0.19	-1.598	0.055	1.507	-0.789	1.149	1.458	1.025	0.721	-2.158	-1.727	-0.299	-0.277	0.467	1.228	0.837	-0.901	1.058	0.945	-0.879	-1.877	-0.544	0.859	0.529	-0.011	-0.248
t1	-1.282	0.082	-0.11	0.595	-0.462	-1.962	-0.423	1.788	-2.01	0.818	1.088	1.7	1.452	-1.211	-1.747	-0.939	-0.09	0.983	1.825	0.882	-0.842	0.531	1.156	-0.453	-2.191	-0.385	1.233	0.784	-0.734	-0.088
t66	-0.568	0.382	-0.398	0.31	0.201	-1.694	-0.125	1.604	-0.916	0.672	1.472	1.056	0.918	-2.038	-1.671	-0.414	-0.352	0.529	1.315	0.818	-0.93	0.794	0.964	-0.827	-1.762	-0.537	0.915	0.566	-0.141	-0.145
t21	-0.25	0.678	-0.619	0.01	0.363	-1.556	-1.139	1.665	-0.7	0.865	1.606	1.387	0.863	-2.076	-1.669	-0.273	-0.464	0.293	1.423	0.894	-0.872	-0.017	1.009	-0.827	-1.636	-0.455	1.093	0.057	0.242	0.098
t195	-0.22	0.506	-0.444	0.159	0.567	-1.618	-0.283	1.587	-0.412	0.28	1.728	0.845	0.724	-2.397	-1.651	-0.162	-0.658	0.366	1.11	0.79	-0.969	1.002	0.886	-0.998	-1.457	-0.578	0.737	0.393	0.199	-0.037
t79	-0.75	0.447	-0.64	0.075	-0.257	-1.661	-0.327	1.551	-1.345	1.206	1.233	1.548	1.004	-1.737	-1.809	-0.607	0.034	0.64	1.532	0.882	-0.845	0.668	1.069	-0.687	-2.194	-0.454	1.224	0.536	-0.237	-0.105
t77	0.216	0.938	-0.891	-0.315	0.64	-1.375	-1.259	1.529	-0.102	0.782	1.788	1.216	0.542	-2.57	-1.703	0.021	-0.474	0.046	1.16	0.869	-0.89	0.216	0.914	-1.029	-1.451	-0.524	1.013	-0.124	0.632	0.177
t28	0.264	0.861	-0.791	-0.314	0.948	-1.37	-0.559	1.481	0.245	0.688	1.949	0.714	0.354	-2.814	-1.626	0.203	-0.784	-0.01	0.907	0.822	-0.952	0.676	0.821	-1.173	-1.282	-0.602	0.646	-0.007	0.714	-0.02
t165	-0.372	0.524	-0.577	0.005	0.368	-1.569	0.143	1.52	-0.602	0.994	1.532	0.872	0.657	-2.34	-1.675	-0.19	-0.364	0.356	1.129	0.815	-0.938	1.001	0.9	-0.95	-1.705	-0.585	0.725	0.498	0.07	-0.244
t107	-0.311	0.516	-0.482	0.194	0.456	-1.616	-0.304	1.589	-0.58	0.63	1.623	0.956	0.761	-2.276	-1.645	-0.214	-0.52	0.356	1.186	0.818	-0.941	0.705	0.919	-0.932	-1.566	-0.556	0.785	0.401	0.122	-0.077
t26	-0.174	0.603	-0.647	0.011	0.401	-1.535	-0.209	1.506	-0.459	0.648	1.621	0.984	0.667	-2.401	-1.705	-0.182	-0.349	0.326	1.133	0.811	-0.937	0.888	0.9	-0.98	-1.652	-0.582	0.835	0.344	0.196	-0.066
t193	0.184	0.836	-0.74	-0.137	0.817	-1.414	-0.966	1.551	0.031	0.626	1.871	0.904	0.527	-2.629	-1.62	0.058	-0.693	0.035	1.065	0.835	-0.941	0.32	0.872	-1.083	-1.313	-0.562	0.902	-0.009	0.6	0.064
t167	0.189	0.761	-0.725	-0.049	0.872	-1.418	-0.247	1.462	0.149	0.485	1.874	0.598	0.403	-2.817	-1.616	0.116	-0.699	0.055	0.867	0.78	-0.993	0.861	0.8	-1.183	-1.304	-0.645	0.687	0.248	0.549	-0.067
t158	-0.735	0.334	-0.543	-0.023	-0.041	-1.673	0.697	1.441	-1.007	0.934	1.319	0.944	0.758	-2.122	-1.801	-0.432	-0.133	0.671	1.177	0.79	-0.927	1.853	0.931	-0.874	-2.068	-0.585	0.807	0.897	-0.252	-0.346
t92	0.037	0.863	-0.951	-0.402	0.459	-1.38	-0.812	1.429	-0.228	0.942	1.681	1.166	0.526	-2.483	-1.751	-0.069	-0.339	0.158	1.139	0.864	-0.88	0.634	0.927	-1.006	-1.684	-0.532	1.034	0.114	0.499	0.038
t72	0.358	1.102	-1.13	-0.611	0.595	-1.254	-1.367	1.464	-0.016	1.054	1.775	1.375	0.443	-2.633	-1.755	0.082	-0.338	-0.05	1.174	0.903	-0.854	0.09	0.929	-1.04	-1.565	-0.505	1.09	-0.313	0.783	0.204
t119	-0.794	0.281	-0.333	0.454	0.041	-1.747	0.237	1.579	-1.161	0.943	1.308	1.027	0.97	-1.919	-1.669	-0.507	-0.203	0.608	1.336	0.813	-0.922	0.844	0.982	-0.761	-1.911	-0.545	0.902	0.791	-0.366	-0.281
t19	-0.346	0.569	-0.595	0.045	0.15	-1.618	-0.824	1.616	-0.878	0.646	1.515	1.382	0.913	-2.094	-1.746	-0.383	-0.259	0.443	1.421	0.852	-0.892	0.627	0.993	-0.823	-1.754	-0.489	1.11	0.25	0.084	0.077
t152	-0.317	0.493	-0.321	0.342	0.662	-1.653	-0.475	1.693	-0.516	0.736	1.695	0.811	0.775	-2.255	-1.54	-0.148	-0.75	0.269	1.181	0.827	-0.956	0.309	0.908	-0.933	-1.376	-0.553	0.679	0.377	0.148	-0.118
t146	-0.111	0.708	-0.689	-0.197	0.496	-1.503	-0.594	1.526	-0.377	0.759	1.671	1.017	0.619	-2.446	-1.702	-0.107	-0.465	0.244	1.152	0.835	-0.913	0.829	0.905	-0.985	-1.574	-0.551	0.871	0.258	0.339	-0.021
t82	-0.621	0.4	-0.383	0.329	0.173	-1.714	-0.293	1.645	-1.051	0.846	1.426	1.186	0.959	-1.953	-1.661	-0.423	-0.34	0.514	1.389	0.845	-0.902	0.526	0.992	-0.772	-1.763	-0.505	0.894	0.519	-0.156	-0.109
t105	-0.226	0.507	-0.315	0.351	0.786	-1.636	-0.401	1.69	-0.38	0.613	1.785	0.746	0.734	-2.348	-1.513	-0.074	-0.844	0.228	1.135	0.82	-0.966	0.248	0.888	-0.971	-1.277	-0.565	0.577	0.272	0.228	-0.097
t49	-0.546	0.463	-0.542	-0.027	0.107	-1.649	-0.188	1.566	-0.926	0.784	1.451	1.195	0.844	-2.079	-1.762	-0.389	-0.293	0.553	1.324	0.832	-0.903	1.14	0.97	-0.841	-1.867	-0.517	0.957	0.499	-0.05	-0.112
t149	-0.668	0.379	-0.359	0.38	0.159	-1.734	-0.363	1.662	-1.082	0.862	1.433	1.197	0.988	-1.897	-1.661	-0.45	-0.395	0.54	1.412	0.846	-0.903	0.476	1.002	-0.763	-1.772	-0.492	0.958	0.513	-0.164	-0.108
t188	-1.005	0.143	0.008	0.775	-0.019	-1.939	-0.705	1.909	-1.676	0.719	1.311	1.489	1.391	-1.407	-1.587	-0.711	-0.415	0.726	1.743	0.887	-0.883	-0.095	1.107	-0.532	-1.773	-0.407	0.945	0.536	-0.501	-0.037
t141	-0.068	0.611	-0.471	0.115	0.862	-1.544	-0.414	1.606	-0.124	0.713	1.844	0.676	0.574	-2.542	-1.548	0.052	-0.801	0.136	1.013	0.815	-0.966	0.464	0.855	-1.055	-1.257	-0.59	0.557	0.204	0.391	-0.112
t197	-0.4	0.29	-0.19	0.6	0.757	-1.716	0.765	1.555	-0.339	0.319	1.707	0.246	0.625	-2.545	-1.526	-0.088	-0.814	0.383	0.851	0.715	-1.051	1.343	0.784	-1.084	-1.317	-0.694	0.329	0.855	-0.024	-0.342
t109	-0.604	0.508	-0.355	0.171	0.184	-1.712	-1.268	1.838	-1.243	1.078	1.453	1.659	1.132	-1.673	-1.628	-0.443	-0.42	0.45	1.69	0.945	-0.823	-0.436	1.099	-0.615	-1.704	-0.376	0.986	0.066	-0.049	0.085
t41	-1.101	0.135	-0.26	0.382	-0.411	-1.883	-0.055	1.659	-1.712	0.562	1.135	1.448	1.252	-1.545	-1.815	-0.834	-0.062	0.947	1.597	0.823	-0.894	1.407	1.073	-0.613	-2.182	-0.466	1.195	0.961	-0.614	-0.135
t174	-0.359	0.613	-0.677	-0.038	0.144	-1.567	-0.69	1.555	-0.816	0.873	1.461	1.336	0.822	-2.097	-1.755	-0.354	-0.208	0.41	1.338	0.863	-0.88	0.625	0.993	-0.841	-1.843	-0.499	1.101	0.394	0.084	0.011
t81	-0.85	0.284	-0.365	0.151	-0.105	-1.764	-0.103	1.638	-1.334	0.839	1.308	1.336	1.065	-1.747	-1.746	-0.588	-0.196	0.72	1.5	0.854	-0.881	1.018	1.042	-0.689	-2.015	-0.474	0.963	0.631	-0.335	-0.164
t51	-0.117	0.569	-0.377	0.294	0.797	-1.602	-0.603	1.678	-0.299	0.443	1.809	0.82	0.725	-2.404	-1.54	-0.054	-0.82	0.201	1.127	0.82	-0.964	0.265	0.889	-0.988	-1.254	-0.562	0.637	0.21	0.299	-0.007
t2	-0.366	0.53	-0.419	0.345	0.456	-1.646	-0.623	1.667	-0.721	0.779	1.599	1.105	0.867	-2.118	-1.594	-0.258	-0.536	0.333	1.316	0.854	-0.91	0.06	0.963	-0.845	-1.531	-0.511	0.844	0.293	0.082	-0.021
t137	-0.994	0.429	-0.662	-0.063	-0.625	-1.705	-0.723	1.633	-1.844	1.582	0.992	1.997	1.191	-1.41	-1.885	-0.803	0.339	0.763	1.795	0.939	-0.78	0.499	1.169	-0.509	-2.44	-0.372	1.443	0.536	-0.439	-0.067
t63	0.151	0.724	-0.777	-0.288	0.73	-1.429	-0.194	1.412	0.107	0.382	1.849	0.66	0.393	-2.858	-1.715	0.092	-0.582	0.157	0.858	0.766	-0.987	1.545	0.8	-1.19	-1.401	-0.647	0.678	0.269	0.542	-0.059
t121	-0.06	0.613	-0.498	0.11	0.792	-1.544	-0.352	1.571	-0.134	0.438	1.813	0.669	0.587	-2.557	-1.586	-0.012	-0.765	0.195	0.996	0.796	-0.978	0.747	0.848	-1.069	-1.314	-0.604	0.658	0.359	0.349	-0.074
t56	-0.689	0.216	-0.02	0.765	0.453	-1.848	-0.129	1.767	-0.97	0.51	1.547	0.815	1.027	-1.998	-1.522	-0.374	-0.705	0.517	1.306	0.796	-0.972	0.49	0.938	-0.809	-1.445	-0.548	0.652	0.643	-0.242	-0.18
t15	-1.028	0.046	0.056	0.937	0.147	-1.933	0.32	1.778	-1.431	0.764	1.336	0.955	1.187	-1.683	-1.535	-0.582	-0.483	0.7	1.446	0.813	-0.951	0.43	0.999	-0.672	-1.715	-0.523	0.651	0.835	-0.566	-0.304
t111	-0.001	0.804	-0.734	-0.312	0.592	-1.454	-0.949	1.575	-0.289	0.945	1.72	1.124	0.596	-2.434	-1.676	-0.03	-0.501	0.136	1.187	0.875	-0.887	0.399	0.924	-0.973	-1.51	-0.522	0.838	0.051	0.466	0.037
t87	-0.486	0.416	-0.442	0.174	0.254	-1.684	-0.336	1.601	-0.821	0.455	1.555	1.111	0.887	-2.103	-1.707	-0.362	-0.463	0.529	1.29	0.817	-0.93	1.024	0.962	-0.864	-1.699	-0.522	0.898	0.49	-0.007	-0.044
t52	-0.506	0.375	-0.255	0.378	0.415	-1.738	-0.357	1.696	-0.819	0.572	1.588	0.98	0.916	-2.102	-1.608	-0.306	-0.59	0.463	1.293	0.819	-0.939	0.634	0.944	-0.847	-1.524	-0.533	0.724	0.457	-0.046	-0.09
t166	-0.044	0.784	-0.89	-0.438	0.356	-1.423	-0.528	1.436	-0.339	0.936	1.609	1.099	0.529	-2.543	-1.792	-0.094	-0.252	0.231	1.116	0.832	-0.905	1.164	0.901	-1.021	-1.726	-0.563	0.982	0.223	0.394	-0.039
t89	-0.3	0.549	-0.624	-0.087	0.364	-1.564	-0.208	1.493	-0.485	0.73	1.617	0.937	0.659	-2.348	-1.731	-0.203	-0.419	0.395	1.119	0.809	-0.935	1.204	0.907	-0.98	-1.699	-0.569	0.874	0.435	0.176	-0.125
t16	-0.558	0.25	-0.102	0.698	0.579	-1.773	0.207	1.682	-0.696	0.451	1.614	0.625	0.882	-2.184	-1.513	-0.261	-0.721	0.449	1.138	0.775	-0.998	0.666	0.893	-0.903	-1.409	-0.598	0.531	0.672	-0.157	-0.245
t181	-0.633	0.37	-0.313	0.278	0.277	-1.728	-0.21	1.696	-1.012	0.874	1.483	1.101	0.938	-1.989	-1.629	-0.36	-0.488	0.498	1.376	0.843	-0.917	0.591	0.977	-0.791	-1.674	-0.505	0.767	0.454	-0.12	-0.161
t139	-0.051	0.514	-0.349	0.398	0.868	-1.627	-0.441	1.605	-0.104	-0.023	1.897	0.602	0.67	-2.586	-1.565	-0.032	-0.908	0.244	0.978	0.757	-1.015	0.861	0.83	-1.09	-1.157	-0.616	0.639	0.348	0.332	0.015
t55	-0.565	0.215	-0.139	0.661	0.451	-1.797	0.306	1.636	-0.737	0.119	1.596	0.636	0.894	-2.245	-1.593	-0.331	-0.653	0.559	1.12	0.737	-1.019	1.27	0.874	-0.936	-1.469	-0.618	0.631	0.78	-0.189	-0.198
t88	-0.401	0.128	0.051	0.758	1.002	-1.798	1.162	1.599	-0.161	-0.242	1.871	-0.14	0.631	-2.683	-1.448	-0.028	-1.144	0.426	0.728	0.655	-1.125	1.821	0.719	-1.166	-1.076	-0.747	0.077	0.968	-0.039	-0.411
t100	-0.308	0.426	-0.26	0.448	0.66	-1.697	-0.392	1.685	-0.506	0.185	1.749	0.801	0.836	-2.28	-1.559	-0.201	-0.819	0.372	1.171	0.794	-0.979	0.609	0.898	-0.949	-1.324	-0.563	0.685	0.428	0.114	-0.027
t118	-0.72	0.283	-0.315	0.396	0.214	-1.731	0.369	1.588	-0.961	0.748	1.439	0.897	0.89	-1.998	-1.648	-0.417	-0.447	0.592	1.241	0.805	-0.945	0.959	0.952	-0.837	-1.807	-0.556	0.769	0.755	-0.246	-0.276
t154	-0.73	0.229	-0.3	0.309	0.175	-1.762	0.558	1.556	-0.953	0.557	1.445	0.819	0.861	-2.113	-1.697	-0.41	-0.421	0.658	1.187	0.77	-0.967	1.605	0.917	-0.877	-1.797	-0.586	0.687	0.824	-0.259	-0.293
t59	-0.555	0.454	-0.333	0.316	0.303	-1.702	-0.746	1.77	-1.06	1.089	1.482	1.326	1.011	-1.859	-1.586	-0.352	-0.439	0.393	1.496	0.902	-0.874	-0.177	1.03	-0.711	-1.639	-0.455	0.775	0.247	-0.058	-0.056
t177	-0.956	0.155	-0.207	0.678	-0.16	-1.87	-0.037	1.653	-1.476	0.432	1.266	1.276	1.213	-1.655	-1.712	-0.735	-0.217	0.82	1.512	0.809	-0.919	0.899	1.04	-0.665	-1.974	-0.494	1.097	0.856	-0.526	-0.109
t80	-0.458	0.352	-0.287	0.37	0.509	-1.708	0.091	1.621	-0.608	0.49	1.639	0.701	0.791	-2.292	-1.606	-0.23	-0.668	0.442	1.127	0.774	-0.988	1.085	0.882	-0.955	-1.495	-0.592	0.661	0.56	-0.006	-0.206
t96	-0.437	0.532	-0.692	-0.138	-0.003	-1.584	-0.311	1.499	-0.869	0.772	1.405	1.278	0.803	-2.158	-1.831	-0.4	-0.08	0.53	1.289	0.824	-0.903	1.306	0.971	-0.872	-1.958	-0.533	1.115	0.518	-0.012	-0.065
t198	-0.874	0.236	-0.341	0.336	-0.12	-1.797	0.105	1.614	-1.349	0.742	1.285	1.223	1.045	-1.787	-1.748	-0.604	-0.194	0.749	1.417	0.824	-0.91	1.181	1.012	-0.728	-2.006	-0.51	0.927	0.836	-0.387	-0.181
t196	-0.16	0.765	-0.833	-0.495	0.313	-1.454	-0.835	1.512	-0.49	1.018	1.592	1.29	0.634	-2.316	-1.783	-0.157	-0.303	0.286	1.248	0.878	-0.865	0.84	0.964	-0.927	-1.767	-0.499	1.021	0.157	0.354	0.006
t10	-0.054	0.466	-0.378	0.422	0.892	-1.609	0.122	1.516	0.021	-0.088	1.91	0.336	0.568	-2.71	-1.563	-0.014	-0.919	0.267	0.834	0.715	-1.055	1.278	0.778	-1.173	-1.198	-0.677	0.576	0.547	0.302	-0.116
t175	-0.394	0.136	0.127	0.966	1.106	-1.814	1.108	1.653	-0.171	-0.043	1.874	-0.179	0.643	-2.678	-1.372	0.016	-1.203	0.337	0.743	0.663	-1.127	1.333	0.713	-1.15	-0.969	-0.748	0.008	0.89	-0.047	-0.433
t159	-0.341	0.378	-0.199	0.562	0.732	-1.697	0.038	1.672	-0.47	0.593	1.72	0.602	0.765	-2.359	-1.496	-0.115	-0.748	0.296	1.091	0.785	-0.993	0.45	0.864	-0.966	-1.296	-0.609	0.47	0.426	0.048	-0.208
t142	-0.327	0.429	-0.414	0.222	0.644	-1.618	0.526	1.485	-0.308	0.6	1.681	0.45	0.556	-2.566	-1.614	-0.063	-0.656	0.344	0.896	0.748	-1.003	1.41	0.815	-1.076	-1.468	-0.657	0.489	0.672	0.107	-0.309
t171	-0.255	0.476	-0.456	0.223	0.551	-1.614	0.053	1.537	-0.387	0.325	1.69	0.728	0.674	-2.462	-1.654	-0.153	-0.606	0.38	1.032	0.765	-0.988	1.182	0.859	-1.029	-1.491	-0.614	0.705	0.506	0.137	-0.121
t58	-0.832	0.226	-0.145	0.588	0.107	-1.843	-0.267	1.77	-1.323	0.664	1.388	1.216	1.153	-1.74	-1.622	-0.559	-0.434	0.652	1.513	0.838	-0.92	0.45	1.022	-0.689	-1.742	-0.482	0.893	0.588	-0.356	-0.121
t74	-0.457	0.463	-0.224	0.338	0.522	-1.714	-0.847	1.812	-0.835	0.751	1.625	1.12	0.974	-1.987	-1.541	-0.28	-0.719	0.359	1.42	0.873	-0.909	-0.072	0.986	-0.787	-1.437	-0.475	0.776	0.25	0.037	-0.029
t78	-0.484	0.45	-0.339	0.253	0.311	-1.705	-0.674	1.729	-0.944	0.697	1.524	1.202	0.971	-2.028	-1.633	-0.35	-0.472	0.434	1.415	0.853	-0.91	0.428	0.985	-0.789	-1.589	-0.493	0.857	0.35	-0.029	-0.026
t190	-0.016	0.7	-0.675	-0.27	0.676	-1.467	-0.361	1.496	-0.077	0.502	1.797	0.805	0.503	-2.579	-1.691	-0.008	-0.652	0.24	0.986	0.809	-0.948	1.086	0.861	-1.089	-1.487	-0.59	0.766	0.302	0.427	-0.053
t45	-0.449	0.429	-0.254	0.356	0.511	-1.707	-0.575	1.747	-0.772	0.659	1.625	1.046	0.929	-2.064	-1.561	-0.262	-0.658	0.384	1.338	0.85	-0.924	0.198	0.965	-0.823	-1.458	-0.506	0.703	0.31	0.018	-0.06
t54	-0.31	0.266	-0.019	0.775	0.955	-1.764	0.11	1.704	-0.274	-0.027	1.887	0.339	0.788	-2.441	-1.439	-0.079	-1.096	0.331	0.983	0.738	-1.054	0.753	0.822	-1.04	-1.07	-0.636	0.355	0.525	0.088	-0.177
t94	-0.485	0.562	-0.631	-0.042	0.03	-1.611	-0.741	1.575	-0.994	0.884	1.417	1.435	0.925	-1.951	-1.767	-0.452	-0.164	0.497	1.453	0.875	-0.858	0.615	1.029	-0.766	-1.927	-0.468	1.174	0.386	-0.012	0.008
t151	0.145	0.776	-0.806	-0.295	0.743	-1.392	-0.176	1.422	0.101	0.58	1.828	0.689	0.383	-2.804	-1.689	0.092	-0.586	0.119	0.89	0.787	-0.972	1.18	0.814	-1.169	-1.442	-0.633	0.736	0.224	0.539	-0.093
t23	-0.535	0.335	-0.347	0.38	0.214	-1.738	-0.051	1.605	-0.907	0.248	1.507	0.994	0.934	-2.155	-1.696	-0.416	-0.417	0.58	1.272	0.776	-0.965	1.244	0.931	-0.872	-1.672	-0.562	0.885	0.642	-0.139	-0.08
t131	-0.376	0.594	-0.756	-0.243	0.145	-1.523	0.009	1.439	-0.678	1.022	1.432	1.085	0.64	-2.32	-1.794	-0.258	-0.129	0.425	1.157	0.823	-0.905	1.335	0.927	-0.933	-1.909	-0.569	0.924	0.545	0.064	-0.182
t13	-0.354	0.375	-0.197	0.466	0.754	-1.71	0.088	1.674	-0.467	0.328	1.755	0.597	0.759	-2.378	-1.521	-0.115	-0.892	0.347	1.082	0.778	-0.999	0.784	0.858	-0.984	-1.277	-0.598	0.438	0.48	0.09	-0.166
t60	-0.694	0.272	-0.332	0.371	0.102	-1.759	0.266	1.585	-1.051	0.54	1.395	0.966	0.924	-2.063	-1.704	-0.459	-0.308	0.64	1.259	0.784	-0.954	1.347	0.941	-0.838	-1.807	-0.571	0.8	0.825	-0.277	-0.205
t31	-0.317	0.486	-0.54	0.026	0.406	-1.598	0.112	1.491	-0.487	0.474	1.615	0.778	0.662	-2.417	-1.705	-0.209	-0.471	0.425	1.062	0.777	-0.967	1.461	0.875	-1.006	-1.644	-0.606	0.761	0.611	0.103	-0.163
t67	0.042	0.801	-0.965	-0.38	0.495	-1.356	0.066	1.317	-0.079	0.975	1.652	0.801	0.356	-2.727	-1.751	0.01	-0.251	0.159	0.911	0.803	-0.935	1.232	0.839	-1.12	-1.709	-0.636	0.822	0.373	0.421	-0.172
t4	-0.358	0.435	-0.28	0.478	0.565	-1.704	-0.472	1.697	-0.651	0.474	1.673	0.923	0.881	-2.209	-1.564	-0.229	-0.68	0.355	1.252	0.814	-0.954	0.374	0.923	-0.89	-1.389	-0.544	0.706	0.335	0.069	-0.038
