V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t88	0.775	-2.779	-2.451	-1.102	-0.459	0.314	0.713	0.321	2.07	-0.437	-0.9	-1.266	-1.534	-0.029	0.91	0.985	0.041	1.4	1.633	1.548	1.236	-0.629	-0.248	1.16	0.94	-1.138	-0.664	1.279	-1.011	-0.678
t133	1.12	-3.091	-2.189	-1.376	-0.908	0.628	0.969	0.626	2.786	-0.623	-0.904	-1.74	-1.849	-0.152	0.569	0.796	0.008	1.665	2.049	2.192	1.702	-0.841	-0.549	1.544	0.574	-1.45	-0.929	1.523	-1.082	-1.074
t155	0.803	-2.732	-2.872	-1.083	-0.464	0.287	0.73	0.34	2.097	-0.426	-0.89	-1.214	-1.53	-0.019	0.916	0.986	0.051	1.416	1.652	1.574	1.253	-0.605	-0.269	1.177	0.943	-1.089	-0.665	1.293	-0.999	-0.664
t194	-0.359	-2.016	-1.615	-0.36	0.88	-0.545	-0.116	-0.66	-0.165	0.072	-0.927	-0.03	-0.615	0.293	1.899	1.534	0.095	0.546	0.326	-0.466	-0.219	-0.091	0.71	-0.055	2.017	-0.36	0.122	0.495	-0.847	0.456
t17	0.37	-2.522	-2.068	-0.841	0.017	0.013	0.415	-0.031	1.27	-0.258	-0.911	-0.846	-1.208	0.084	1.261	1.18	0.058	1.094	1.167	0.827	0.715	-0.438	0.095	0.723	1.325	-0.878	-0.384	0.997	-0.954	-0.276
t63	-0.349	-2.134	-1.009	-0.425	0.825	-0.443	-0.1	-0.64	-0.1	0.031	-0.936	-0.182	-0.661	0.264	1.845	1.511	0.079	0.565	0.361	-0.414	-0.172	-0.163	0.706	-0.02	1.968	-0.526	0.093	0.514	-0.87	0.379
t100	0.073	-2.34	-1.787	-0.668	0.356	-0.165	0.209	-0.276	0.717	-0.139	-0.916	-0.555	-0.98	0.159	1.502	1.32	0.071	0.881	0.84	0.325	0.36	-0.324	0.355	0.428	1.588	-0.732	-0.182	0.805	-0.917	-0.011
t108	0.21	-2.515	-1.329	-0.805	0.149	-0.024	0.311	-0.153	1.018	-0.23	-0.928	-0.788	-1.128	0.095	1.342	1.228	0.046	0.987	1.012	0.597	0.553	-0.44	0.22	0.585	1.418	-0.873	-0.31	0.902	-0.959	-0.194
t38	-1.15	-1.495	-1.058	0.158	1.822	-1.114	-0.689	-1.34	-1.722	0.428	-0.94	0.809	0.032	0.521	2.593	1.925	0.137	-0.045	-0.582	-1.875	-1.228	0.278	1.391	-0.896	2.776	0.114	0.681	-0.046	-0.729	1.243
t27	1.633	-3.324	-3.248	-1.648	-1.462	0.936	1.337	1.06	3.749	-0.812	-0.876	-2.165	-2.219	-0.266	0.175	0.574	0.004	2.042	2.617	3.06	2.327	-1.017	-0.982	2.072	0.137	-1.691	-1.252	1.869	-1.129	-1.517
t74	-0.539	-1.918	-1.411	-0.25	1.089	-0.647	-0.245	-0.813	-0.512	0.146	-0.929	0.123	-0.472	0.34	2.049	1.624	0.103	0.414	0.124	-0.78	-0.442	-0.013	0.884	-0.243	2.185	-0.293	0.25	0.374	-0.824	0.621
t153	-0.998	-1.58	-1.276	0.076	1.656	-1.024	-0.585	-1.217	-1.445	0.371	-0.935	0.664	-0.079	0.486	2.476	1.859	0.133	0.063	-0.418	-1.623	-1.049	0.228	1.271	-0.748	2.648	0.04	0.584	0.051	-0.745	1.113
t41	1.549	-3.355	-2.627	-1.651	-1.423	0.931	1.282	0.998	3.633	-0.813	-0.894	-2.168	-2.198	-0.274	0.192	0.584	-0.013	1.988	2.541	2.965	2.251	-1.036	-0.909	2.002	0.16	-1.673	-1.234	1.819	-1.145	-1.498
t132	0.253	-2.542	-1.384	-0.823	0.11	0.004	0.339	-0.12	1.089	-0.241	-0.926	-0.837	-1.153	0.09	1.316	1.215	0.048	1.017	1.057	0.656	0.599	-0.449	0.179	0.624	1.391	-0.929	-0.33	0.929	-0.96	-0.224
t70	1.737	-3.421	-3.142	-1.735	-1.608	1.022	1.413	1.151	3.968	-0.872	-0.881	-2.301	-2.321	-0.307	0.064	0.51	-0.01	2.122	2.741	3.266	2.468	-1.083	-1.067	2.187	0.017	-1.74	-1.342	1.941	-1.155	-1.641
t6	1.211	-3.09	-2.656	-1.407	-0.984	0.664	1.037	0.704	2.952	-0.646	-0.892	-1.769	-1.901	-0.163	0.513	0.766	0.016	1.733	2.147	2.34	1.811	-0.853	-0.625	1.639	0.509	-1.46	-0.974	1.586	-1.081	-1.137
t22	-0.43	-2.018	-1.33	-0.333	0.955	-0.55	-0.164	-0.718	-0.292	0.092	-0.93	-0.023	-0.566	0.306	1.949	1.567	0.095	0.497	0.254	-0.587	-0.298	-0.08	0.778	-0.122	2.077	-0.412	0.17	0.451	-0.842	0.503
t76	0.016	-2.286	-1.821	-0.609	0.438	-0.244	0.158	-0.336	0.573	-0.098	-0.917	-0.465	-0.918	0.186	1.572	1.355	0.077	0.829	0.76	0.196	0.263	-0.272	0.399	0.347	1.664	-0.664	-0.134	0.755	-0.901	0.077
t86	0.484	-2.566	-2.325	-0.899	-0.104	0.076	0.497	0.065	1.483	-0.297	-0.905	-0.929	-1.288	0.061	1.177	1.132	0.058	1.177	1.293	1.016	0.853	-0.476	-0.009	0.841	1.229	-0.93	-0.455	1.074	-0.963	-0.371
t107	0.122	-2.443	-1.378	-0.737	0.255	-0.087	0.247	-0.228	0.839	-0.184	-0.925	-0.682	-1.049	0.125	1.425	1.277	0.055	0.922	0.908	0.438	0.438	-0.39	0.309	0.49	1.509	-0.819	-0.242	0.843	-0.942	-0.098
t188	-0.742	-1.799	-1.145	-0.124	1.326	-0.796	-0.393	-0.988	-0.91	0.235	-0.937	0.331	-0.311	0.397	2.224	1.719	0.111	0.261	-0.108	-1.144	-0.702	0.074	1.039	-0.459	2.375	-0.181	0.387	0.234	-0.796	0.82
t5	0.796	-2.682	-3.211	-1.054	-0.425	0.27	0.725	0.332	2.071	-0.408	-0.879	-1.17	-1.504	-0.004	0.944	1.006	0.063	1.411	1.639	1.549	1.239	-0.571	-0.242	1.167	0.972	-1.066	-0.638	1.289	-0.986	-0.637
t65	1.252	-3.224	-2.012	-1.489	-1.086	0.763	1.068	0.744	3.068	-0.699	-0.907	-1.941	-1.975	-0.203	0.43	0.722	-0.006	1.768	2.212	2.445	1.886	-0.928	-0.662	1.695	0.426	-1.589	-1.034	1.619	-1.113	-1.237
t93	0.695	-2.693	-2.61	-1.029	-0.347	0.233	0.652	0.248	1.897	-0.388	-0.896	-1.146	-1.453	0.004	0.997	1.034	0.052	1.337	1.535	1.392	1.123	-0.567	-0.173	1.067	1.034	-1.059	-0.595	1.221	-0.991	-0.577
