V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t156	-4.454	-6.577	-3.628	-4.13	-6.095	-2.877	-3.413	-5.195	-5.134	-3.867	-3.988	-2.929	-2.555	-4.27	-2.455	-1.627	-4.144	-2.932	-2.617	-3.858	-5.502	-4.096	-4.302	-4.187	-5.696	-3.28	-3.029	-3.122	-3.625	-6.294
t34	-4.455	-5.183	-3.811	-3.883	-6.858	-4.475	-5.117	-7.267	-2.631	-3.539	-0.915	-4.785	-4.775	-4.661	-2.911	-1.769	-3.754	-5.149	-4.14	-5.111	-5.139	-5.804	-3.536	-6.288	-7.15	-3.052	-6.35	-5.615	-4.207	-4.718
t87	-7.169	-6.034	-5.939	-6.663	-7.981	-3.129	-4.073	-5.082	-2.183	-6.42	-2.518	-2.531	-2.359	-5.992	-4.306	-5.216	-2.945	-3.475	-2.513	-6.515	-5.754	-4.458	-6.899	-6.129	-5.887	-5.954	-1.267	-2.848	-5.123	-10.4
t157	-4.104	-5.475	-3.428	-3.621	-6.319	-3.774	-4.358	-6.44	-3.423	-3.302	-1.793	-4.044	-3.906	-4.249	-2.471	-1.319	-3.771	-4.235	-3.485	-4.368	-5.057	-5.062	-3.434	-5.325	-6.499	-2.776	-5.232	-4.665	-3.748	-4.775
t84	-5.205	-6.235	-4.23	-4.826	-6.525	-2.7	-3.375	-4.872	-3.988	-4.573	-3.384	-2.514	-2.196	-4.656	-2.884	-2.679	-3.533	-2.834	-2.317	-4.54	-5.401	-3.954	-5.041	-4.588	-5.503	-4.025	-2.077	-2.727	-3.925	-7.603
t124	-3.977	-5.682	-3.374	-3.499	-6.374	-4.131	-4.667	-6.889	-3.87	-3.169	-1.983	-4.514	-4.38	-4.295	-2.505	-1.083	-4.157	-4.606	-3.885	-4.359	-5.242	-5.413	-3.257	-5.49	-6.852	-2.635	-6.021	-5.174	-3.842	-4.312
t107	-5.647	-5.33	-4.626	-5.134	-7.009	-3.034	-3.854	-5.271	-2.063	-4.859	-1.657	-2.762	-2.624	-4.968	-3.252	-3.403	-2.797	-3.457	-2.53	-5.396	-5.061	-4.354	-5.188	-5.54	-5.772	-4.377	-2.465	-3.225	-4.242	-7.884
t193	-4.034	-5.771	-3.595	-3.48	-6.944	-5.412	-5.912	-8.454	-3.951	-3.11	-1.502	-6.043	-6.032	-4.731	-2.943	-1.026	-4.833	-6.106	-5.203	-4.995	-5.636	-6.72	-2.99	-6.65	-8.077	-2.597	-8.485	-6.964	-4.41	-3.367
t7	-4.746	-5.111	-3.914	-4.221	-6.609	-3.427	-4.142	-5.926	-2.323	-3.915	-1.256	-3.449	-3.35	-4.514	-2.774	-2.251	-3.093	-3.934	-3.021	-4.882	-4.878	-4.743	-4.101	-5.517	-6.143	-3.423	-4.039	-4.058	-3.919	-6.045
t93	-4.271	-5.332	-3.533	-3.782	-6.332	-3.527	-4.154	-6.115	-3.059	-3.471	-1.65	-3.698	-3.561	-4.266	-2.5	-1.586	-3.478	-3.981	-3.198	-4.444	-4.942	-4.821	-3.638	-5.251	-6.254	-2.954	-4.617	-4.291	-3.725	-5.227
t69	-4.856	-5.478	-3.946	-4.399	-6.437	-2.907	-3.611	-5.238	-2.908	-4.12	-2.093	-2.814	-2.612	-4.449	-2.696	-2.364	-3.112	-3.239	-2.504	-4.6	-4.968	-4.195	-4.444	-4.932	-5.664	-3.602	-2.874	-3.231	-3.783	-6.721
t146	-4.158	-5.377	-3.479	-3.66	-6.384	-3.831	-4.431	-6.507	-3.211	-3.337	-1.595	-4.094	-3.978	-4.293	-2.522	-1.404	-3.698	-4.328	-3.528	-4.477	-5.026	-5.127	-3.451	-5.45	-6.548	-2.819	-5.309	-4.747	-3.795	-4.799
t110	-3.915	-6.736	-3.314	-3.564	-6.165	-3.893	-4.315	-6.533	-5.785	-3.262	-3.848	-4.292	-3.981	-4.26	-2.421	-0.811	-4.94	-4.077	-3.737	-3.826	-5.759	-5.113	-3.511	-4.756	-6.679	-2.668	-5.477	-4.684	-3.773	-4.602
t149	-8.487	-7.228	-7.122	-8.032	-8.886	-3.45	-4.434	-5.175	-3.314	-7.821	-4.116	-2.645	-2.387	-6.996	-5.313	-6.65	-3.678	-3.639	-2.795	-7.397	-6.744	-4.762	-8.456	-6.587	-6.247	-7.344	-0.629	-2.767	-6.021	-12.307
t183	-5.842	-5.3	-4.803	-5.313	-7.175	-3.125	-3.972	-5.353	-1.861	-5.037	-1.531	-2.822	-2.705	-5.115	-3.409	-3.652	-2.756	-3.582	-2.6	-5.619	-5.103	-4.455	-5.357	-5.744	-5.856	-4.564	-2.483	-3.309	-4.381	-8.123
t20	-5.943	-5.799	-4.861	-5.479	-7.087	-2.84	-3.654	-4.949	-2.683	-5.224	-2.474	-2.477	-2.264	-5.125	-3.401	-3.708	-3	-3.131	-2.336	-5.397	-5.326	-4.14	-5.658	-5.305	-5.609	-4.725	-1.773	-2.797	-4.345	-8.614
t79	-4.722	-5.078	-3.92	-4.183	-6.681	-3.628	-4.338	-6.181	-2.272	-3.869	-1.108	-3.695	-3.621	-4.558	-2.82	-2.209	-3.171	-4.179	-3.229	-4.97	-4.908	-4.95	-4.014	-5.703	-6.334	-3.381	-4.461	-4.356	-3.989	-5.836
t173	-4.703	-5.138	-3.872	-4.187	-6.557	-3.373	-4.081	-5.864	-2.403	-3.883	-1.332	-3.397	-3.287	-4.473	-2.731	-2.195	-3.104	-3.864	-2.973	-4.81	-4.872	-4.686	-4.078	-5.433	-6.093	-3.386	-3.967	-3.989	-3.877	-6.024
