V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t146	-0.145	0.468	-0.353	1.131	-0.172	0.729	1.237	-0.377	0.954	-0.087	-0.614	0.898	-1.425	0.284	1.117	0.793	0.242	-0.373	-0.757	0.574	-0.399	-1.131	1.031	-0.267	0.586	0.69	-0.7	-0.976	-0.835	-2.124
t13	-0.126	0.238	-0.204	1.217	-0.143	0.742	1.417	-0.386	0.97	-0.198	-0.574	0.816	-1.48	0.382	1.13	0.985	0.317	-0.295	-0.912	0.349	-0.455	-1.125	1.043	-0.28	0.613	0.572	-0.771	-0.948	-0.751	-2.146
t165	-0.083	0.674	-0.648	1	-0.357	1.011	1.348	-0.21	0.962	0.344	-0.771	1.369	-1.736	-0.534	0.756	0.243	-0.043	-0.812	-0.032	1.446	-0.448	-1.146	0.931	-0.26	0.14	1.377	-0.307	-0.981	-1.27	-1.966
t100	0.168	0.092	-0.091	1.554	0.09	0.599	1.293	-0.414	1.107	-0.583	-0.555	0.245	-0.694	1.727	1.31	1.668	0.448	0.206	-2.384	-1.659	-0.546	-1.272	0.993	-0.298	1.569	-0.42	-1.05	-0.836	-0.139	-2.13
t131	-1.271	1.995	-0.582	0.217	0.031	-0.557	-0.918	-1.089	0.47	-0.364	-0.275	0.506	-1.002	0.797	2.487	0.331	0.608	0.087	0.132	2.503	0.597	-0.819	1.514	-0.109	0.688	0.378	-1.408	-1.479	-0.736	-2.735
t1	-0.902	1.306	-0.153	0.767	0.296	-0.601	-0.526	-1.101	0.654	-0.954	-0.184	-0.188	-0.363	2.22	2.608	1.387	0.888	0.692	-1.629	0.048	0.345	-0.96	1.471	-0.167	1.622	-0.785	-1.787	-1.288	0.016	-2.739
t161	-1.137	1.815	-0.317	0.515	0.323	-0.886	-1.15	-1.242	0.545	-0.936	-0.149	-0.224	-0.2	2.3	2.889	1.155	0.9	0.741	-1.363	0.564	0.598	-0.906	1.56	-0.123	1.658	-0.784	-1.884	-1.409	-0.012	-2.847
t37	0.506	-0.072	-0.621	1.404	-0.543	1.798	2.521	0.225	1.21	0.671	-1.006	1.787	-2.182	-1.186	-0.094	0.261	-0.352	-1.239	-0.114	0.906	-0.983	-1.298	0.647	-0.336	-0.144	1.859	0.219	-0.728	-1.526	-1.593
t90	1.036	-0.36	-0.5	1.953	-0.266	1.757	2.581	0.275	1.446	0.209	-1.033	1.083	-1.083	0.527	-0.037	1.163	-0.233	-0.651	-2.188	-1.993	-1.209	-1.544	0.516	-0.381	1.122	0.591	-0.044	-0.52	-0.731	-1.488
t32	-0.318	0.398	-0.087	1.176	0.023	0.341	0.967	-0.607	0.898	-0.532	-0.428	0.414	-1.086	1.094	1.585	1.28	0.557	0.087	-1.363	-0.067	-0.263	-1.086	1.173	-0.261	1.005	0.007	-1.141	-1.02	-0.412	-2.335
t144	-1.67	1.839	0.219	0.461	0.723	-1.827	-1.938	-1.802	0.353	-1.856	0.285	-1.214	0.426	3.872	4.007	2.042	1.595	1.696	-2.329	-0.285	1.006	-0.752	1.925	-0.091	2.411	-2.12	-2.864	-1.572	0.807	-3.367
t97	-0.274	0.918	-0.51	0.977	-0.092	0.449	0.627	-0.5	0.895	-0.13	-0.596	0.749	-1.091	0.688	1.402	0.732	0.252	-0.218	-0.873	0.547	-0.195	-1.126	1.086	-0.226	0.871	0.46	-0.831	-1.061	-0.728	-2.202
t40	2.5	-1.567	-0.904	2.739	-0.843	3.758	5.092	1.428	2.035	1.393	-1.763	2.417	-2.024	-1.487	-2.298	0.597	-1.258	-2.01	-1.933	-2.702	-2.428	-1.964	-0.257	-0.541	0.289	2.211	1.546	0.051	-1.655	-0.452
t98	0.452	0.107	-0.614	1.396	-0.421	1.547	2.142	0.107	1.19	0.479	-0.948	1.503	-1.805	-0.579	0.183	0.457	-0.247	-0.973	-0.558	0.408	-0.868	-1.309	0.701	-0.318	0.249	1.423	0.003	-0.76	-1.27	-1.679
t200	-1.014	1.592	-0.197	0.689	0.385	-0.864	-0.967	-1.229	0.604	-1.091	-0.129	-0.398	-0.022	2.647	2.88	1.442	0.974	0.886	-1.855	-0.133	0.505	-0.952	1.537	-0.146	1.892	-1.082	-1.966	-1.345	0.186	-2.834
t78	-1.17	1.559	-0.095	0.619	0.398	-0.972	-1.004	-1.313	0.543	-1.168	-0.052	-0.431	-0.157	2.582	3.019	1.468	1.074	0.934	-1.673	0.187	0.575	-0.886	1.612	-0.139	1.774	-1.075	-2.073	-1.393	0.183	-2.928
t62	-0.013	0.608	-0.415	1.243	-0.045	0.595	0.961	-0.408	1.01	-0.241	-0.628	0.606	-0.882	1.046	1.253	1.046	0.266	-0.116	-1.512	-0.424	-0.382	-1.219	1.002	-0.262	1.156	0.167	-0.83	-0.945	-0.528	-2.112
t181	-1.076	1.612	-0.345	0.509	0.164	-0.567	-0.683	-1.091	0.566	-0.672	-0.226	0.152	-0.69	1.507	2.536	0.881	0.757	0.392	-0.766	1.243	0.458	-0.89	1.492	-0.142	1.149	-0.209	-1.601	-1.375	-0.352	-2.736
t56	-0.581	0.727	-0.282	0.816	-0.14	0.369	0.754	-0.608	0.775	-0.174	-0.468	0.86	-1.657	0.162	1.536	0.668	0.39	-0.28	-0.165	1.585	-0.109	-0.971	1.217	-0.218	0.364	0.762	-0.929	-1.147	-0.904	-2.355
t43	-1.56	1.465	0.367	0.587	0.688	-1.635	-1.516	-1.716	0.406	-1.852	0.273	-1.142	0.165	3.685	3.829	2.163	1.585	1.631	-2.32	-0.382	0.851	-0.758	1.884	-0.115	2.272	-2.021	-2.796	-1.504	0.766	-3.315
t74	-1.115	1.202	-0.04	0.633	0.222	-0.602	-0.386	-1.15	0.566	-0.91	-0.115	-0.02	-0.818	1.663	2.63	1.231	0.948	0.559	-0.98	0.97	0.395	-0.85	1.549	-0.164	1.155	-0.431	-1.784	-1.349	-0.192	-2.822
t54	1.601	-0.879	-0.792	2.131	-0.715	2.883	3.936	0.891	1.662	1.086	-1.428	2.152	-2.1	-1.382	-1.316	0.421	-0.86	-1.679	-1.086	-1.04	-1.776	-1.664	0.147	-0.448	0.079	2.078	0.963	-0.302	-1.613	-0.96
t154	1.125	-0.41	-0.642	1.916	-0.442	2.088	2.934	0.449	1.473	0.548	-1.152	1.505	-1.488	-0.287	-0.425	0.774	-0.443	-1.051	-1.562	-1.282	-1.331	-1.55	0.423	-0.394	0.639	1.221	0.303	-0.489	-1.111	-1.343
t164	-1.173	1.676	-0.246	0.513	0.292	-0.831	-0.972	-1.234	0.534	-0.919	-0.129	-0.153	-0.408	2.079	2.845	1.144	0.921	0.684	-1.175	0.807	0.567	-0.875	1.572	-0.129	1.48	-0.656	-1.865	-1.41	-0.085	-2.857
t50	-3.231	3.421	0.182	-0.695	0.954	-3.444	-4.353	-2.753	-0.308	-2.31	0.807	-1.689	0.568	4.222	5.767	1.563	2.188	2.267	-0.919	2.559	2.234	-0.274	2.602	0.09	2.225	-2.4	-3.847	-2.224	0.877	-4.233
t23	-0.651	1.697	-0.597	0.744	0.168	-0.331	-0.591	-0.894	0.733	-0.554	-0.408	0.134	-0.163	1.883	2.221	0.913	0.547	0.354	-1.483	0.116	0.273	-1.081	1.299	-0.167	1.596	-0.4	-1.382	-1.24	-0.236	-2.504
t184	-1.226	1.421	-0.214	0.422	0.093	-0.514	-0.466	-1.105	0.509	-0.621	-0.178	0.324	-1.178	0.99	2.51	0.785	0.789	0.262	-0.2	2.009	0.458	-0.798	1.544	-0.141	0.722	0.122	-1.575	-1.411	-0.548	-2.789
t188	-1.514	1.879	0.087	0.504	0.681	-1.672	-1.874	-1.693	0.413	-1.707	0.188	-1.098	0.452	3.792	3.819	1.938	1.452	1.579	-2.362	-0.424	0.926	-0.812	1.839	-0.094	2.44	-2.005	-2.7	-1.528	0.732	-3.253
t151	2.37	-1.424	-0.699	2.824	-0.541	3.189	4.478	1.134	1.994	0.801	-1.565	1.672	-1.193	-0.056	-1.65	1.242	-0.891	-1.326	-3.091	-4.026	-2.219	-1.973	-0.107	-0.526	1.155	1.101	0.961	0.008	-0.977	-0.689
t60	-0.902	1.102	-0.069	0.783	0.241	-0.481	-0.26	-1.058	0.656	-0.904	-0.183	-0.065	-0.65	1.896	2.493	1.359	0.878	0.585	-1.379	0.335	0.277	-0.932	1.465	-0.178	1.38	-0.577	-1.72	-1.272	-0.1	-2.724
t99	-1.457	1.182	0.382	0.634	0.555	-1.313	-1.012	-1.561	0.449	-1.635	0.2	-0.825	-0.296	3.034	3.486	1.999	1.458	1.34	-1.887	0.06	0.681	-0.755	1.809	-0.137	1.859	-1.555	-2.545	-1.452	0.493	-3.2
