V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t146	-3.85	-3.236	-4.058	-2.574	-3.876	-2.976	-2.468	-4.082	-2.751	-3.792	-4.319	-2.807	-5.129	-3.42	-2.588	-2.911	-3.463	-4.078	-4.461	-3.131	-4.103	-4.836	-2.674	-3.971	-3.119	-3.014	-4.404	-4.681	-4.54	-5.828
t13	-3.849	-3.486	-3.928	-2.506	-3.867	-2.982	-2.307	-4.109	-2.753	-3.921	-4.298	-2.908	-5.204	-3.342	-2.593	-2.739	-3.406	-4.018	-4.635	-3.374	-4.178	-4.848	-2.681	-4.003	-3.11	-3.152	-4.495	-4.672	-4.474	-5.869
t165	-3.876	-3.118	-4.44	-2.792	-4.15	-2.781	-2.444	-4.002	-2.83	-3.448	-4.563	-2.423	-5.528	-4.326	-3.036	-3.549	-3.835	-4.604	-3.824	-2.346	-4.24	-4.938	-2.861	-4.052	-3.652	-2.415	-4.099	-4.773	-5.062	-5.757
t100	-3.75	-3.826	-4.009	-2.364	-3.828	-3.32	-2.625	-4.332	-2.812	-4.502	-4.473	-3.674	-4.612	-2.191	-2.609	-2.25	-3.471	-3.713	-6.302	-5.577	-4.464	-5.19	-2.925	-4.216	-2.349	-4.339	-4.969	-4.754	-4.058	-6.048
t131	-5.381	-2.115	-4.692	-3.893	-4.079	-4.666	-5.027	-5.199	-3.64	-4.473	-4.385	-3.604	-5.112	-3.313	-1.623	-3.779	-3.502	-4.023	-3.977	-1.607	-3.513	-4.929	-2.596	-4.219	-3.422	-3.732	-5.518	-5.588	-4.846	-6.844
t1	-5.014	-2.806	-4.265	-3.345	-3.816	-4.713	-4.638	-5.213	-3.459	-5.066	-4.296	-4.3	-4.475	-1.892	-1.504	-2.725	-3.224	-3.42	-5.741	-4.064	-3.768	-5.072	-2.641	-4.279	-2.49	-4.897	-5.899	-5.4	-4.096	-6.851
t161	-5.364	-2.413	-4.544	-3.713	-3.904	-5.113	-5.377	-5.469	-3.683	-5.163	-4.376	-4.452	-4.428	-1.928	-1.339	-3.073	-3.328	-3.486	-5.59	-3.664	-3.63	-5.134	-2.668	-4.35	-2.569	-5.012	-6.111	-5.636	-4.24	-7.074
t37	-3.569	-4.147	-4.696	-2.671	-4.618	-2.277	-1.554	-3.85	-2.865	-3.404	-5.081	-2.288	-6.257	-5.261	-4.169	-3.814	-4.427	-5.313	-4.189	-3.169	-5.058	-5.373	-3.428	-4.411	-4.219	-2.216	-3.856	-4.803	-5.6	-5.668
t90	-3.038	-4.434	-4.574	-2.121	-4.34	-2.317	-1.494	-3.799	-2.628	-3.866	-5.107	-2.991	-5.157	-3.548	-4.111	-2.912	-4.308	-4.725	-6.262	-6.067	-5.283	-5.618	-3.558	-4.455	-2.952	-3.483	-4.118	-4.594	-4.805	-5.562
t32	-4.086	-3.37	-3.855	-2.592	-3.745	-3.427	-2.801	-4.375	-2.87	-4.3	-4.196	-3.354	-4.854	-2.674	-2.183	-2.488	-3.211	-3.681	-5.131	-3.835	-4.031	-4.854	-2.595	-4.029	-2.763	-3.761	-4.909	-4.788	-4.18	-6.102
t144	-6.765	-3.257	-4.877	-4.635	-4.373	-6.922	-7.032	-6.897	-4.743	-6.951	-4.811	-6.309	-4.67	-1.224	-1.088	-3.054	-3.5	-3.4	-7.423	-5.381	-4.09	-5.848	-3.171	-5.186	-2.685	-7.214	-7.957	-6.667	-4.288	-8.458
