feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t90	0.232	-0.444	0.966	0.145	-1.952	-0.945	2.677	0.002	-0.132	-0.989	-0.52	0.073	-0.487	0.542	0.829	-0.605	-0.833	0.984	-1.37	0.061	0.714	-0.274	1.307	0.327	1.338	-0.232	0.334	-0.697	-0.294	-0.76
t185	0.211	-0.458	0.915	0.448	-2.443	-1.377	2.699	-0.372	-0.402	-1.421	-0.145	0.567	-0.242	1.024	1.076	-1.002	-0.684	0.931	-1.26	0.018	1.008	-0.05	1.475	0.184	1.19	-0.396	0.519	-0.689	-0.311	-1.021
t165	0.22	-0.209	0.942	0.155	-2.133	-1.034	2.653	-0.068	-0.229	-1.067	-0.593	0.494	0.037	0.564	0.811	-0.667	-0.703	0.974	-1.433	0.04	0.756	-0.256	1.256	0.585	1.131	-0.277	0.278	-0.757	-0.471	-0.999
t160	0.274	0.262	1.14	-0.18	-1.865	-0.563	2.681	0.436	0.248	-0.342	-1.064	0.726	-0.942	-0.071	0.439	0.006	-0.743	1.067	-1.706	0.148	0.35	-0.466	0.953	0.299	1.065	0.035	-0.174	-0.797	-0.184	-1.036
t175	0.203	-0.819	0.864	0.44	-2.304	-1.457	2.695	-0.499	-0.453	-1.605	-0.077	0.458	-0.284	1.128	1.199	-1.142	-0.58	0.911	-1.228	-0.001	1.084	-0.041	1.606	-0.074	1.25	-0.451	0.874	-0.682	-0.091	-0.93
t95	0.245	0.153	1.007	-0.082	-1.705	-0.836	2.677	0.232	0.057	-0.618	-0.682	0.602	-0.361	0.105	0.525	-0.252	-0.957	1.023	-1.489	0.109	0.513	-0.48	0.892	0.637	0.95	-0.089	-0.04	-0.557	-0.403	-1.181
t24	0.204	-1.163	0.953	0.309	-1.967	-1.153	2.64	-0.095	-0.26	-1.265	-0.269	0.199	0.124	0.748	0.913	-0.781	-1.173	0.95	-1.281	0.034	0.866	-0.18	1.386	-0.059	1.433	-0.354	0.431	-0.452	0.242	-0.984
t22	0.248	-0.735	1.039	-0.078	-1.811	-0.819	2.68	0.196	0.021	-0.633	-0.714	0.067	-0.484	0.277	0.602	-0.261	-1.133	1.016	-1.485	0.108	0.543	-0.436	1.234	0.861	1.325	-0.11	0.19	-0.646	-0.221	-0.841
t77	0.236	-0.833	1.006	0.086	-2.12	-1.031	2.689	-0.049	-0.066	-0.939	-0.596	-0.4	-0.386	0.601	0.831	-0.508	-0.74	0.976	-1.465	0.065	0.725	-0.281	1.533	0.66	1.675	-0.222	0.473	-0.469	-0.691	-0.762
t173	0.216	-0.022	0.897	0.301	-2.389	-1.152	2.68	-0.252	-0.335	-1.296	-0.399	0.16	-0.139	0.785	0.939	-0.827	-0.721	0.946	-1.342	0.022	0.88	-0.165	1.34	0.32	1.318	-0.33	0.291	-0.485	-0.239	-1.003
t187	0.208	-0.331	0.859	0.23	-2.03	-1.237	2.669	-0.245	-0.376	-1.359	-0.261	0.381	-0.383	0.781	0.961	-0.912	-0.68	0.934	-1.287	0.02	0.879	-0.236	1.335	0.483	1.154	-0.354	0.506	-0.625	-0.175	-0.912
t65	0.249	-0.612	1.086	-0.087	-1.857	-0.822	2.676	0.249	0.111	-0.531	-0.89	0.731	-0.681	0.187	0.531	-0.186	-0.83	1.024	-1.599	0.112	0.487	-0.422	1.218	0.683	1.162	-0.078	0.134	-0.834	-0.265	-0.952
t61	0.235	-0.641	1.024	0.001	-1.794	-1.042	2.685	0.094	-0.016	-0.745	-0.564	0.391	-0.448	0.397	0.643	-0.364	-1.04	0.985	-1.437	0.091	0.637	-0.397	1.279	0.798	1.248	-0.161	0.251	-0.643	-0.437	-1.033
t15	0.241	0.203	1	-0.104	-1.985	-0.828	2.669	0.159	-0.049	-0.651	-0.857	0.12	-0.53	0.27	0.59	-0.323	-0.689	0.995	-1.538	0.076	0.537	-0.437	1.211	1.304	1.294	-0.127	0.033	-0.797	-0.933	-0.86
t70	0.258	0.166	1.012	-0.205	-1.609	-0.575	2.662	0.363	0.169	-0.479	-1.067	0.379	-0.505	-0.069	0.453	-0.096	-0.814	1.044	-1.612	0.115	0.386	-0.539	1.013	0.527	1.086	-0.017	-0.076	-0.755	-0.264	-0.955
t117	0.223	-0.15	0.931	0.29	-2.276	-1.111	2.677	-0.185	-0.293	-1.261	-0.39	0.612	-0.344	0.724	0.934	-0.802	-0.723	0.965	-1.365	0.043	0.843	-0.163	1.258	-0.046	1.108	-0.304	0.329	-0.628	0.135	-1.034
t130	0.217	-1.034	0.942	0.357	-2.325	-1.261	2.69	-0.26	-0.295	-1.283	-0.24	-0.17	0.081	0.923	1.004	-0.835	-0.923	0.949	-1.294	0.033	0.942	-0.124	1.542	0.46	1.497	-0.359	0.528	-0.465	-0.437	-0.867
t50	0.217	-0.847	0.944	0.252	-2.244	-1.185	2.682	-0.164	-0.194	-1.152	-0.411	-0.179	0.126	0.724	0.859	-0.673	-0.859	0.96	-1.407	0.041	0.835	-0.212	1.462	0.6	1.481	-0.304	0.36	-0.314	-0.45	-0.951
t109	0.236	-0.401	0.919	0.104	-1.763	-0.817	2.661	0.062	-0.143	-1.04	-0.54	0.135	-0.289	0.423	0.807	-0.593	-1.046	1.003	-1.34	0.071	0.679	-0.328	1.169	-0.034	1.182	-0.212	0.299	-0.64	0.266	-0.834
t7	0.243	-0.612	0.977	-0.009	-1.72	-0.705	2.658	0.153	-0.016	-0.847	-0.767	0.136	-0.575	0.303	0.758	-0.455	-0.794	1.019	-1.451	0.081	0.575	-0.363	1.255	0.029	1.315	-0.159	0.405	-0.774	0.023	-0.685
t116	0.246	-0.967	1.014	-0.085	-1.777	-0.8	2.679	0.189	0.034	-0.643	-0.767	-0.031	-0.457	0.274	0.618	-0.286	-1.024	1.018	-1.485	0.101	0.532	-0.443	1.296	0.903	1.367	-0.117	0.285	-0.682	-0.283	-0.711
t31	0.225	-0.331	0.938	0.177	-1.936	-0.972	2.653	0.019	-0.15	-1.102	-0.523	0.279	-0.128	0.497	0.776	-0.608	-0.937	0.982	-1.42	0.061	0.725	-0.281	1.213	0.081	1.179	-0.244	0.157	-0.527	0.187	-0.992
t14	0.253	0.054	1.043	-0.097	-1.801	-0.674	2.665	0.347	0.15	-0.514	-0.964	0.161	-0.297	0.045	0.462	-0.133	-0.862	1.036	-1.604	0.109	0.443	-0.474	1.049	0.811	1.204	-0.055	-0.2	-0.632	-0.6	-0.93
t198	0.257	-0.526	1.009	-0.125	-2.016	-0.766	2.706	0.158	0.112	-0.498	-1.031	-0.318	-0.404	0.245	0.599	-0.218	-0.47	1.029	-1.625	0.091	0.498	-0.436	1.453	1.435	1.424	-0.08	0.267	-0.855	-1.334	-0.584
t85	0.206	-0.623	0.862	0.422	-2.356	-1.348	2.686	-0.357	-0.421	-1.441	-0.212	0.276	0.129	0.976	1.004	-0.973	-0.844	0.928	-1.258	0.008	0.992	-0.113	1.479	0.448	1.214	-0.403	0.428	-0.578	-0.162	-0.973
t163	0.222	-0.76	0.948	0.254	-2.206	-1.136	2.694	-0.137	-0.195	-1.146	-0.375	0.062	-0.376	0.69	0.825	-0.634	-1.02	0.964	-1.378	0.061	0.792	-0.227	1.385	0.246	1.403	-0.266	0.284	-0.284	0.28	-0.972
t11	0.213	-0.598	0.901	0.267	-1.975	-1.269	2.68	-0.201	-0.304	-1.278	-0.196	0.452	-0.192	0.755	0.87	-0.766	-1.206	0.938	-1.239	0.048	0.876	-0.25	1.296	0.215	1.175	-0.319	0.356	-0.419	0.321	-1.157
t2	0.236	-0.664	0.998	-0.047	-1.875	-0.776	2.67	0.154	-0.05	-0.638	-0.794	0.222	-0.339	0.291	0.616	-0.34	-1.018	1.012	-1.471	0.08	0.549	-0.406	1.247	0.914	1.244	-0.14	0.216	-0.864	-0.276	-0.754
t176	0.255	-0.033	1.069	-0.121	-1.717	-0.645	2.655	0.366	0.115	-0.579	-0.912	0.704	-0.884	0.048	0.492	-0.142	-0.975	1.037	-1.599	0.127	0.414	-0.462	1.03	0.154	1.101	-0.036	-0.087	-0.702	0.343	-1.019
t19	0.208	-0.675	0.889	0.342	-2.07	-1.323	2.686	-0.259	-0.32	-1.335	-0.172	-0.119	-0.162	0.899	0.957	-0.867	-0.951	0.92	-1.21	0.02	0.94	-0.19	1.498	0.541	1.465	-0.371	0.427	-0.443	-0.431	-0.899
t190	0.225	-0.409	0.916	0.144	-1.969	-0.995	2.658	-0.033	-0.21	-1.102	-0.537	0.036	-0.122	0.579	0.835	-0.674	-0.813	0.972	-1.383	0.045	0.749	-0.287	1.344	0.552	1.283	-0.268	0.31	-0.697	-0.346	-0.805
t51	0.226	-0.677	0.954	0.217	-1.97	-1.068	2.682	-0.098	-0.201	-1.14	-0.34	0.395	-0.574	0.658	0.921	-0.726	-0.853	0.974	-1.311	0.06	0.792	-0.221	1.31	-0.081	1.254	-0.275	0.499	-0.629	0.124	-0.908
t93	0.31	0.26	1.231	-0.566	-1.356	-0.175	2.679	0.879	0.661	0.229	-1.55	0.299	-1.189	-0.625	0.133	0.538	-0.678	1.137	-1.947	0.217	0.013	-0.736	0.904	0.774	1.131	0.265	-0.358	-0.9	-0.767	-0.82
t179	0.218	0.066	0.917	0.274	-2.29	-1.154	2.672	-0.176	-0.311	-1.272	-0.41	0.498	-0.383	0.731	0.911	-0.819	-0.56	0.951	-1.39	0.029	0.841	-0.18	1.309	0.336	1.178	-0.316	0.24	-0.621	-0.278	-1.013
t178	0.227	-0.633	0.939	0.165	-1.865	-0.996	2.68	-0.017	-0.114	-1.036	-0.498	0.074	-0.467	0.564	0.829	-0.614	-0.859	0.977	-1.362	0.063	0.719	-0.278	1.39	0.215	1.332	-0.238	0.398	-0.659	-0.174	-0.767
t124	0.229	-0.551	0.978	0.293	-2.183	-1.163	2.705	-0.139	-0.197	-1.126	-0.25	0.072	-0.327	0.767	0.942	-0.741	-0.859	0.972	-1.311	0.058	0.857	-0.168	1.37	0.367	1.32	-0.29	0.412	-0.579	-0.59	-0.871
t59	0.239	-0.726	1.054	-0.004	-1.73	-0.845	2.656	0.247	0.015	-0.729	-0.676	0.602	-0.506	0.278	0.602	-0.326	-1.131	1.013	-1.504	0.104	0.559	-0.386	1.182	0.377	1.138	-0.135	0.121	-0.76	0.197	-0.931
t184	0.233	-0.613	0.976	0.051	-1.834	-0.885	2.657	0.107	-0.092	-0.88	-0.617	0.098	-0.084	0.405	0.713	-0.471	-1.086	0.997	-1.419	0.076	0.652	-0.355	1.249	0.562	1.27	-0.198	0.223	-0.665	-0.191	-0.882
t122	0.23	-1.023	0.983	0.191	-2.214	-1.191	2.698	-0.099	-0.215	-1.072	-0.299	-0.274	-0.206	0.761	0.894	-0.695	-0.845	0.971	-1.381	0.061	0.823	-0.237	1.462	1.151	1.445	-0.287	0.432	-0.536	-0.812	-0.721
t99	0.207	-0.523	0.862	0.456	-2.573	-1.425	2.708	-0.492	-0.504	-1.531	-0.038	-0.262	0.07	1.164	1.189	-1.137	-0.592	0.917	-1.191	-0.009	1.095	-0.043	1.557	0.781	1.453	-0.458	0.654	-0.514	-1.015	-0.811
t155	0.274	-0.4	1.116	-0.251	-1.51	-0.523	2.676	0.513	0.301	-0.32	-1.013	0.472	-0.889	-0.132	0.431	0.035	-0.946	1.077	-1.661	0.161	0.313	-0.542	1.026	0.348	1.11	0.046	0.009	-0.788	-0.06	-0.876
t56	0.229	-0.061	0.937	0.073	-1.899	-0.921	2.66	0.075	-0.077	-0.865	-0.759	0.621	0.053	0.329	0.626	-0.438	-0.903	0.991	-1.48	0.067	0.629	-0.365	1.181	0.473	1.005	-0.181	0.032	-0.734	-0.182	-1.118
