V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t73	-5.53	-6.187	-3.944	-5.69	-1.312	-4.696	-4.615	-5.593	-6.826	-2.361	-5.766	-3.282	-4.214	-3.037	-5.154	-2.166	-4.006	-4.528	-5.934	-5.291	-4.841	-7.37	-6.006	-5.799	-5.554	-3.766	-2.225	-3.832	-2.162	-3.281
t124	-2.466	-4.333	-5.054	-4.876	-5.257	-4.919	-4.276	-2.624	-4.262	-3.391	-3.533	-4.771	-4.607	-4.381	-1.539	-3.67	-2.892	-5.339	-2.062	-2.994	-5.293	-3.827	-6.535	-5.198	-3.262	-5.15	-3.58	-2.668	-3.857	-4.961
t95	-4.031	-6.222	-5.774	-5.253	-2.548	-5.601	-4.441	-4.584	-5.728	-2.941	-5.103	-0.995	-4.294	-3.613	-2.99	-2.965	-3.47	-6.44	-4.053	-4.117	-5.168	-4.657	-6.254	-5.891	-3.914	-4.677	-2.705	-3.107	-3.347	-3.457
t11	-3.625	-5.142	-4.09	-4.843	-2.733	-4.616	-3.499	-3.732	-5.06	-2.451	-4.503	-3.412	-3.857	-3.181	-2.586	-2.376	-2.966	-4.817	-3.505	-3.765	-4.504	-4.764	-5.794	-5.353	-4.003	-4.046	-2.371	-2.831	-2.431	-3.507
t196	-2.611	-4.134	-4.331	-4.77	-4.742	-4.618	-4.246	-2.955	-4.335	-2.954	-3.476	-4.693	-4.426	-4.039	-1.654	-3.293	-2.793	-5.022	-2.205	-3.013	-4.981	-4.11	-6.332	-5.272	-3.55	-4.777	-3.292	-2.643	-3.51	-4.854
t109	-2.753	-5.526	-6.075	-5.114	-5.109	-5.955	-3.788	-3.029	-4.506	-3.766	-4.449	-3.323	-4.651	-4.518	-1.14	-3.864	-3.098	-6.786	-2.229	-3.308	-5.474	-2.999	-6.738	-5.966	-3.217	-5.61	-3.652	-2.863	-4.126	-4.618
t85	-2.433	-4.642	-5.936	-5.421	-6.978	-6.011	-5.193	-3.229	-4.405	-4.255	-3.703	-5.196	-5.552	-5.47	-0.986	-4.84	-3.316	-6.968	-1.639	-3.067	-6.079	-3.361	-7.557	-6.453	-3.684	-6.364	-4.751	-3.16	-5.327	-6.467
t5	-2.489	-4.442	-5.506	-4.77	-4.681	-4.661	-4.31	-2.288	-4.343	-3.309	-3.51	-3.889	-4.391	-4.187	-2.039	-3.501	-2.9	-4.993	-2.383	-3.003	-5.338	-4.033	-6.258	-4.468	-2.783	-4.9	-3.269	-2.486	-3.614	-4.255
t200	-2.518	-4.562	-5.296	-5.095	-5.842	-5.452	-4.499	-3.072	-4.338	-3.652	-3.719	-4.798	-4.944	-4.744	-1.151	-4.057	-3.037	-6.194	-1.868	-3.048	-5.517	-3.496	-6.937	-5.959	-3.557	-5.619	-3.997	-2.892	-4.395	-5.559
t101	-2.636	-4.387	-4.93	-4.724	-4.204	-4.801	-4.608	-3.276	-4.511	-2.882	-3.484	-3.128	-4.381	-3.933	-1.767	-3.274	-2.808	-5.513	-2.344	-2.965	-5.035	-3.955	-6.283	-5.287	-3.319	-4.761	-3.147	-2.538	-3.692	-4.557
t135	-2.623	-4.998	-5.979	-5.032	-4.869	-5.809	-5.15	-3.814	-4.685	-3.465	-3.779	-2.18	-4.891	-4.525	-1.326	-3.984	-3.068	-7.059	-2.149	-3.023	-5.521	-3.329	-6.879	-6.177	-3.375	-5.568	-3.755	-2.772	-4.697	-5.174
t7	-4.335	-5.768	-4.001	-5.142	-2.292	-4.68	-3.164	-4.028	-5.561	-2.476	-5.279	-3.781	-3.817	-3.074	-3.302	-2.184	-3.305	-4.621	-4.345	-4.405	-4.552	-5.451	-5.755	-5.421	-4.455	-3.923	-2.215	-3.188	-2.003	-3.102
t195	-2.564	-4.972	-5.73	-5.103	-5.656	-5.632	-4.157	-2.818	-4.366	-3.743	-4.059	-4.077	-4.815	-4.706	-1.181	-4.023	-3.077	-6.388	-2.01	-3.138	-5.581	-3.274	-6.836	-5.758	-3.249	-5.651	-3.877	-2.855	-4.286	-5.057
t141	-4.377	-5.314	-3.625	-5.141	-2.319	-4.216	-3.589	-3.966	-5.629	-2.355	-4.963	-4.401	-3.881	-3.069	-3.798	-2.149	-3.347	-3.931	-4.515	-4.407	-4.581	-6.129	-5.719	-5.041	-4.575	-3.738	-2.226	-3.207	-1.927	-3.264
t192	-3.776	-5.445	-4.491	-4.924	-2.567	-4.654	-3.579	-3.679	-5.238	-2.49	-4.754	-2.713	-3.85	-3.215	-2.909	-2.412	-3.112	-4.927	-3.796	-3.907	-4.692	-4.921	-5.761	-5.098	-3.815	-4.069	-2.32	-2.859	-2.426	-3.15
t103	-4.986	-5.743	-3.647	-5.396	-1.598	-4.598	-4.402	-5.378	-6.319	-2.185	-5.284	-3.287	-4.1	-2.975	-4.278	-2.119	-3.634	-4.665	-5.143	-4.787	-4.603	-6.637	-5.934	-5.914	-5.315	-3.75	-2.216	-3.531	-2.22	-3.517
t90	-2.757	-4.895	-5.587	-4.821	-4.017	-5.199	-4.666	-3.565	-4.685	-3.022	-3.77	-2.218	-4.432	-3.998	-1.709	-3.392	-2.922	-6.196	-2.46	-3.071	-5.185	-3.67	-6.378	-5.549	-3.234	-4.947	-3.166	-2.581	-3.9	-4.397
t153	-2.978	-4.866	-4.821	-4.735	-3.564	-4.777	-3.905	-3.272	-4.663	-2.735	-4.006	-3.017	-4.075	-3.605	-1.963	-2.888	-2.841	-5.34	-2.759	-3.268	-4.836	-4.034	-6.015	-5.203	-3.381	-4.482	-2.761	-2.58	-3.104	-3.882
t53	-3.896	-5.635	-4.847	-4.975	-2.344	-4.7	-3.607	-3.678	-5.377	-2.599	-4.849	-2.651	-3.836	-3.194	-3.174	-2.412	-3.197	-4.883	-4.03	-4.031	-4.758	-5.038	-5.742	-4.981	-3.76	-4.054	-2.264	-2.883	-2.392	-2.967
t24	-2.531	-5.02	-6.08	-5.123	-5.586	-5.813	-4.586	-3.155	-4.454	-3.809	-3.915	-3.573	-4.942	-4.783	-1.145	-4.171	-3.107	-6.788	-1.967	-3.075	-5.67	-3.169	-6.964	-5.984	-3.254	-5.773	-3.967	-2.842	-4.606	-5.248
t10	-2.523	-5.552	-7.213	-5.146	-5.337	-6.013	-4.416	-2.722	-4.525	-4.12	-4.158	-2.786	-4.845	-4.834	-1.373	-4.281	-3.212	-6.981	-2.187	-3.163	-5.925	-2.924	-6.879	-5.492	-2.65	-5.877	-3.866	-2.73	-4.616	-4.595
t66	-3.951	-5.769	-5.057	-5.033	-2.232	-4.983	-4.085	-4.231	-5.544	-2.584	-4.839	-1.806	-3.987	-3.26	-3.114	-2.545	-3.261	-5.495	-4.043	-4.021	-4.834	-4.937	-5.904	-5.406	-3.894	-4.199	-2.362	-2.933	-2.757	-3.187
t193	-2.446	-4.592	-5.718	-4.844	-4.863	-5.124	-4.561	-2.823	-4.385	-3.423	-3.524	-3.567	-4.588	-4.34	-1.591	-3.718	-2.912	-5.795	-2.143	-2.946	-5.382	-3.605	-6.522	-5.197	-3.004	-5.193	-3.496	-2.565	-4.06	-4.721
t190	-3.029	-5.027	-5.887	-4.847	-3.276	-5.067	-5.115	-3.82	-5.051	-2.92	-3.789	-1.436	-4.37	-3.807	-2.454	-3.251	-3.059	-5.985	-3.035	-3.253	-5.226	-4.209	-6.25	-5.241	-3.204	-4.716	-2.934	-2.585	-3.815	-4.012
t84	-6.766	-6.873	-4.067	-6.374	-0.947	-4.73	-5.241	-6.451	-7.913	-2.6	-6.635	-4.121	-4.597	-3.221	-6.891	-2.266	-4.8	-4.169	-7.478	-6.359	-5.293	-9.159	-6.286	-5.921	-6.515	-3.786	-2.367	-4.584	-2.057	-3.298
t4	-3.329	-5.234	-4.666	-4.812	-3.03	-4.961	-3.799	-3.817	-4.941	-2.572	-4.381	-2.506	-3.997	-3.398	-2.094	-2.677	-2.922	-5.609	-3.104	-3.517	-4.692	-4.141	-5.97	-5.596	-3.715	-4.366	-2.577	-2.714	-2.942	-3.699
t33	-4.259	-5.34	-3.97	-5.076	-2.127	-4.289	-4	-4.147	-5.67	-2.293	-4.811	-3.35	-3.909	-3.068	-3.764	-2.218	-3.321	-4.288	-4.45	-4.264	-4.655	-5.993	-5.727	-5.022	-4.369	-3.774	-2.208	-3.086	-2.173	-3.216
t99	-3.851	-5.668	-5.016	-4.986	-2.332	-4.818	-3.923	-3.749	-5.438	-2.646	-4.812	-2.037	-3.917	-3.265	-3.255	-2.527	-3.236	-5.084	-4.061	-4.001	-4.85	-5.063	-5.804	-4.962	-3.674	-4.143	-2.333	-2.875	-2.613	-3.001
t143	-4.048	-5.614	-5.114	-5.057	-2.077	-4.615	-4.348	-3.876	-5.683	-2.624	-4.746	-1.99	-3.975	-3.246	-3.857	-2.515	-3.376	-4.764	-4.444	-4.139	-4.957	-5.64	-5.788	-4.695	-3.739	-4.027	-2.291	-2.937	-2.598	-2.934
t34	-4.256	-5.519	-4.375	-5.091	-1.952	-4.535	-4.256	-4.279	-5.773	-2.394	-4.838	-2.483	-3.958	-3.1	-3.847	-2.317	-3.367	-4.634	-4.538	-4.262	-4.735	-5.889	-5.78	-5.074	-4.241	-3.876	-2.229	-3.074	-2.403	-3.143
t102	-2.896	-5.324	-5.854	-4.856	-3.787	-5.345	-4.161	-3.342	-4.731	-3.15	-4.148	-2.09	-4.285	-3.917	-1.79	-3.295	-2.972	-6.201	-2.676	-3.258	-5.169	-3.567	-6.269	-5.411	-3.093	-4.924	-3.018	-2.602	-3.648	-3.939
t106	-4.754	-6.237	-4.162	-5.33	-1.745	-5.2	-3.788	-5.286	-6.069	-2.348	-5.582	-2.431	-4.005	-3.027	-3.397	-2.218	-3.5	-5.633	-4.695	-4.639	-4.572	-5.504	-5.979	-6.362	-4.997	-4.042	-2.24	-3.417	-2.384	-3.335
t88	-2.726	-4.551	-4.456	-4.911	-5.075	-4.975	-3.625	-2.761	-4.298	-3.207	-3.974	-4.991	-4.437	-4.173	-1.406	-3.375	-2.875	-5.307	-2.199	-3.196	-5.038	-3.806	-6.422	-5.506	-3.595	-5.004	-3.405	-2.804	-3.448	-4.778
t107	-3.011	-4.574	-4.285	-4.737	-3.822	-4.318	-3.5	-2.636	-4.536	-2.783	-3.978	-4.546	-3.993	-3.589	-2.297	-2.767	-2.844	-4.316	-2.884	-3.379	-4.775	-4.562	-5.879	-4.634	-3.418	-4.293	-2.727	-2.626	-2.659	-3.803
t183	-4.725	-5.781	-4.119	-5.305	-1.863	-4.404	-3.904	-4.262	-6.039	-2.446	-5.303	-3.504	-3.937	-3.067	-4.385	-2.187	-3.596	-4.149	-5.084	-4.71	-4.77	-6.501	-5.746	-4.974	-4.589	-3.761	-2.164	-3.34	-1.998	-2.946
t111	-4.411	-5.937	-4.688	-5.21	-1.827	-5.112	-4.457	-5.17	-5.968	-2.411	-5.053	-1.743	-4.113	-3.157	-3.416	-2.442	-3.432	-5.732	-4.455	-4.32	-4.75	-5.402	-6.029	-6.048	-4.584	-4.129	-2.345	-3.201	-2.79	-3.464
t74	-3.255	-5.113	-4.845	-4.776	-2.956	-4.896	-4.145	-3.873	-4.958	-2.59	-4.14	-2.282	-4.051	-3.423	-2.213	-2.745	-2.916	-5.591	-3.094	-3.43	-4.747	-4.224	-5.99	-5.483	-3.621	-4.361	-2.596	-2.648	-3.086	-3.766
t116	-2.556	-4.729	-5.587	-4.856	-4.633	-5.292	-4.638	-3.219	-4.498	-3.277	-3.663	-2.87	-4.58	-4.252	-1.513	-3.643	-2.917	-6.157	-2.204	-2.983	-5.3	-3.531	-6.535	-5.53	-3.168	-5.181	-3.439	-2.611	-4.112	-4.719
