V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t162	-0.698	-0.778	-3.611	-2.736	2.604	4.076	0.097	-0.233	1.874	2.055	0.049	-2.253	2.661	-2.29	3.461	3.416	0.762	-3.478	-4.103	-4.537	3.076	3.427	3.229	-2.198	-1.026	-1.124	-4.5	1.192	-1.651	3.134
t149	-0.426	-1.891	-0.317	1.286	0.1	-1.334	0.87	1.298	-0.756	-2.524	1.127	0.318	-0.055	-0.452	1.137	-3.444	-2.176	2.908	0.312	2.143	-0.946	-0.753	-1.042	1.603	0.795	1.202	1.216	-0.051	1.225	-1.38
t192	-0.785	-1.283	-2.302	-1.033	1.374	1.732	0.301	0.348	0.716	-0.022	0.424	-1.196	1.434	-1.536	2.434	0.234	-0.518	0.017	-2.411	-1.859	1.371	1.489	1.506	-0.636	-0.318	-0.181	-1.99	0.637	-0.12	2.168
t98	-0.737	-1.507	-1.643	-0.228	0.871	0.645	0.454	0.653	0.188	-0.943	0.639	-0.683	0.887	-1.168	1.967	-1.146	-1.109	1.305	-1.528	-0.525	0.568	0.653	0.648	0.125	0.046	0.293	-0.85	0.386	0.454	1.284
t65	-0.991	-1.245	-2.589	-1.283	1.377	2.02	0.139	0.187	0.837	0.135	0.28	-1.389	1.53	-1.674	2.538	0.403	-0.37	0.309	-2.851	-2.42	1.625	1.603	1.854	-0.918	-0.491	-0.354	-2.27	0.686	-0.026	3.339
t86	-0.819	-1.709	-1.166	0.419	0.359	-0.262	0.501	0.858	-0.265	-1.769	0.761	-0.288	0.401	-0.888	1.563	-2.424	-1.607	2.836	-0.928	0.461	-0.087	-0.131	0.01	0.708	0.299	0.634	0.127	0.166	1.114	1.124
t112	-0.491	-1.509	-1.417	-0.079	0.969	0.505	0.627	0.793	0.144	-0.953	0.776	-0.546	0.878	-1.07	1.931	-1.076	-1.176	0.686	-1.156	-0.094	0.414	0.681	0.384	0.324	0.188	0.416	-0.736	0.375	0.218	-0.006
t182	-1.423	-1.406	-2.554	-0.979	0.817	1.506	-0.088	0.133	0.534	-0.516	0.167	-1.281	1.148	-1.597	2.267	-0.75	-0.668	2.395	-2.933	-2.281	1.328	0.927	1.761	-0.75	-0.504	-0.263	-1.63	0.525	0.867	5.227
t197	-0.74	-1.484	-1.711	-0.313	0.919	0.759	0.438	0.623	0.244	-0.847	0.617	-0.734	0.946	-1.207	2.015	-0.998	-1.047	1.208	-1.623	-0.659	0.645	0.73	0.735	0.046	0.007	0.226	-0.965	0.413	0.407	1.346
t168	-0.275	-1.461	-1.353	-0.111	1.173	0.611	0.752	0.853	0.215	-0.764	0.854	-0.532	0.985	-1.058	1.999	-0.72	-1.109	-0.211	-1.004	0.01	0.453	0.896	0.334	0.343	0.241	0.439	-0.876	0.419	-0.136	-0.968
t94	-0.108	-1.544	-0.972	0.279	1.051	0.124	0.915	1.05	-0.007	-1.109	1.018	-0.261	0.777	-0.862	1.806	-1.188	-1.368	-0.148	-0.45	0.762	0.069	0.614	-0.14	0.745	0.463	0.7	-0.389	0.319	-0.081	-2.066
t118	0.229	-1.964	0.477	1.924	0.207	-2.038	1.368	1.755	-1.035	-2.835	1.551	0.832	-0.25	-0.082	0.899	-3.688	-2.534	1.653	1.558	3.675	-1.586	-0.925	-1.997	2.357	1.28	1.685	1.856	-0.159	0.766	-5.006
t132	-0.832	-1.5	-1.746	-0.31	0.841	0.729	0.384	0.594	0.221	-0.913	0.581	-0.747	0.908	-1.217	1.993	-1.128	-1.067	1.561	-1.697	-0.72	0.641	0.653	0.767	0.028	-0.02	0.213	-0.923	0.398	0.544	1.761
t61	-0.676	-1.386	-1.919	-0.611	1.175	1.183	0.432	0.538	0.458	-0.449	0.571	-0.911	1.18	-1.333	2.206	-0.375	-0.813	0.408	-1.876	-1.092	0.946	1.111	1.019	-0.216	-0.101	0.072	-1.424	0.518	0.066	1.296
t47	-0.526	-1.19	-2.322	-1.201	1.7	2.03	0.434	0.377	0.888	0.354	0.49	-1.256	1.654	-1.579	2.59	0.893	-0.346	-1.243	-2.36	-1.931	1.538	1.878	1.568	-0.729	-0.309	-0.235	-2.343	0.73	-0.638	1.079
t195	-0.761	-1.329	-2.155	-0.857	1.275	1.501	0.342	0.417	0.604	-0.213	0.475	-1.083	1.32	-1.455	2.335	-0.051	-0.644	0.239	-2.21	-1.56	1.196	1.317	1.318	-0.468	-0.235	-0.077	-1.744	0.584	-0.013	1.925
t193	-0.633	-1.074	-2.732	-1.669	1.927	2.633	0.3	0.177	1.176	0.832	0.336	-1.565	1.939	-1.801	2.842	1.587	-0.021	-1.676	-2.933	-2.757	2.001	2.299	2.084	-1.186	-0.542	-0.516	-2.976	0.862	-0.856	1.933
t14	-0.449	-1.583	-1.177	0.208	0.809	0.129	0.693	0.906	-0.038	-1.263	0.859	-0.361	0.694	-0.938	1.771	-1.536	-1.379	1.045	-0.829	0.393	0.129	0.401	0.081	0.597	0.323	0.578	-0.334	0.291	0.392	-0.413
t96	-0.267	-1.332	-1.691	-0.561	1.479	1.213	0.694	0.705	0.517	-0.231	0.756	-0.805	1.303	-1.256	2.263	0.104	-0.781	-0.992	-1.45	-0.688	0.892	1.385	0.766	-0.064	0.055	0.186	-1.536	0.562	-0.508	-0.721
t136	-0.47	-1.684	-0.917	0.542	0.566	-0.337	0.734	1.022	-0.267	-1.674	0.934	-0.153	0.45	-0.789	1.567	-2.162	-1.634	1.743	-0.493	0.921	-0.206	0.021	-0.267	0.905	0.463	0.773	0.153	0.179	0.687	-0.611
t160	-0.087	-1.675	-0.596	0.734	0.751	-0.501	0.998	1.225	-0.309	-1.642	1.138	0.035	0.464	-0.654	1.536	-1.98	-1.708	0.682	0.047	1.526	-0.4	0.117	-0.638	1.179	0.669	0.951	0.268	0.175	0.276	-2.583
t13	-0.961	-1.415	-2.106	-0.673	0.989	1.205	0.243	0.406	0.435	-0.565	0.433	-1.007	1.113	-1.4	2.185	-0.661	-0.813	1.268	-2.204	-1.43	1.019	0.962	1.234	-0.351	-0.223	-0.006	-1.388	0.496	0.431	2.777
t78	-0.626	-1.398	-1.841	-0.539	1.171	1.1	0.474	0.58	0.422	-0.498	0.609	-0.858	1.15	-1.294	2.176	-0.432	-0.857	0.337	-1.757	-0.941	0.877	1.077	0.924	-0.138	-0.054	0.127	-1.345	0.503	0.043	1.007
t63	-1.029	-1.297	-2.477	-1.13	1.237	1.794	0.141	0.234	0.725	-0.076	0.305	-1.295	1.407	-1.608	2.437	0.077	-0.494	0.781	-2.719	-2.189	1.463	1.396	1.697	-0.78	-0.435	-0.279	-2.031	0.63	0.162	3.346
t43	-1.19	-1.014	-3.401	-2.214	1.839	3.225	-0.12	-0.207	1.413	1.096	-0.021	-2.002	2.104	-2.114	3.042	1.805	0.279	-0.605	-3.982	-4.053	2.544	2.451	2.878	-1.825	-0.953	-0.92	-3.537	0.95	-0.484	4.957
