feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t45	-0.08	-0.828	0.257	0.518	0.307	-0.757	0.443	0.65	-0.517	-0.03	0.089	-0.066	-0.453	-1.398	0.523	-0.365	1.747	0.218	0.193	0.791	-0.029	0.247	-0.134	0.02	-0.556	-0.269	0.613	-0.769	-0.138	-0.228
t20	0.447	-0.444	-0.521	0.795	-0.226	-0.976	0.027	0.591	0.158	0.686	-1.087	-0.195	-0.399	0.718	1.601	-1.128	-1.629	-0.052	0.136	0.881	-0.578	0.988	0.227	-0.539	0.542	-0.069	0.668	-0.034	0.092	-0.681
t27	-0.138	0.375	-0.441	0.879	0.182	-1.335	0.286	0.377	-0.461	0.1	-0.142	0.006	0.035	0.35	1.737	0.833	0.537	0.866	0.664	0.245	-0.497	0.193	-0.107	-5.077	0.027	-0.117	-0.884	0.951	0.111	0.445
t28	-0.444	-0.139	0.312	-0.429	0.011	1.625	0.486	-0.375	0.104	0.041	-0.003	-0.171	0.625	0.062	0.938	-0.36	-0.876	0.882	0.744	-0.342	-0.705	-0.049	0.09	-1.755	-0.49	-0.287	0.12	0.483	-0.451	0.353
t9	-0.48	1.726	-0.791	-0.07	0.199	-1.009	0.498	-0.124	-0.546	-0.693	0.354	-0.011	0.218	0.311	0.636	-0.457	-0.55	-0.462	0.195	0.001	-0.491	0.441	-0.07	1.719	0.684	-0.694	0.817	-0.919	0.902	-1.335
t37	0.121	0.238	-0.719	0.993	0.039	-1.125	-0.591	-0.087	0.136	0.144	-0.204	-0.105	-0.337	0.924	-0.564	0.528	0.103	-0.321	1.429	-0.17	-0.841	-0.703	0.159	-0.175	-0.75	0.061	-0.176	0.856	0.76	0.377
t40	0.399	0.757	-0.118	0.975	0.261	-2.113	0.245	0.486	-0.561	0.545	0.092	-0.101	0.02	-0.173	-0.597	-1.756	0.296	1.05	1.216	-0.982	0.049	0.848	0.147	0.782	-0.411	0.275	-0.317	-0.959	-0.094	-0.262
t5	-0.231	1.069	0.836	-0.84	-0.211	0.823	-0.394	0.623	0.232	1.264	-0.011	-0.018	-0.288	-0.885	0.342	0.303	0.456	1.276	-0.985	0.128	-1.76	0.079	0.104	-1.891	-0.225	-0.009	0.374	0.823	0.073	-1.057
t39	0.31	2.678	-0.571	0.235	-0.362	1.041	-0.955	0.244	-0.447	1.062	-0.431	-0.164	0.195	-0.16	1.693	-0.789	-1.312	0.556	-0.958	0.276	-1.15	-0.585	0.133	-0.92	0.037	-0.076	0.066	-0.648	1.585	-0.584
t48	-0.059	-0.218	-0.541	0.115	-0.032	-1.881	-0.531	0.295	0.161	-0.033	-0.572	-0.053	-0.319	0.225	3.003	-0.645	0.519	-1.412	1.086	0.494	-0.128	-0.048	-0.166	1.302	-0.197	0.049	1.169	-0.711	-1.258	0.386
t4	-0.079	0.769	0.132	0.329	-0.504	0.383	0.844	0.172	0.774	-0.952	-1.095	-0.093	-1.951	-1.408	2.043	-0.209	-0.598	-0.646	0.47	0.125	-0.866	0.202	0.293	1.787	-0.438	0.051	-1.691	1.485	0.344	0.328
t10	0.286	0.54	-0.73	0.791	-0.639	-0.044	0.507	-1.146	0.537	0.017	-0.083	0.039	-0.073	0.656	-0.108	-0.346	-0.554	-0.687	1.741	-0.189	-0.412	0.36	0.251	-0.091	-0.728	0.175	-0.833	1.097	-0.147	-0.184
t19	-0.301	0.343	-0.77	-0.817	-0.496	0.725	0.229	1.194	-0.001	0.211	0.96	-0.35	-0.747	0.182	-0.261	-0.734	0.352	0	-0.304	1.051	-0.339	-0.45	-0.615	1.898	-0.141	0.02	0.442	-0.092	-0.009	-1.181
t17	-0.028	-0.638	-0.146	0.336	-0.307	1.112	0.074	1.021	0.135	-0.325	-0.591	0.074	-0.241	-0.684	-1.222	0.085	1.486	0.587	1.148	0.148	-0.325	-0.499	0.207	-1.031	-1.168	0.188	0.773	0.669	-0.476	-0.361
t30	-0.246	3.269	0.116	0.673	-0.091	-3.351	-0.207	-0.391	-0.276	0.928	-0.497	-0.119	1.219	0.401	-0.991	-0.728	-0.377	1.197	0.299	0.068	-1.649	0.179	0.075	-1.573	0.082	0.285	-0.17	0.723	1.115	0.038
t24	0.186	-0.071	0.635	-0.187	0.453	-2.161	0.75	0.449	-0.163	0.055	0.472	-0.175	1.222	0.241	0.581	-0.579	-0.22	-0.412	-0.134	-0.824	-0.72	-0.513	-0.197	0.307	0.804	0.324	-0.053	0.366	-0.798	0.36
t36	-0.549	0.92	-0.255	-0.643	-0.74	1.855	1.004	0.747	-0.758	0.398	0.422	-0.247	-0.711	0.221	2.922	-0.405	0.531	-0.093	0.238	-0.2	-1.481	-1.166	0.045	0.333	-1.313	-0.062	-0.557	0.656	-0.483	-0.625
t42	-0.001	-0.259	-0.437	-1.62	0.162	-0.319	-0.555	-0.313	-0.423	-0.198	-0.57	-0.169	1.016	0.911	-0.654	0.283	-0.186	0.962	1.25	-0.023	-2.07	0.899	-0.165	1.554	0.239	-0.234	0.297	0.499	0.09	0.034
t18	-0.129	1.134	-0.674	-1.274	-0.113	1.362	0.581	0.118	-0.841	-0.559	-0.569	-0.127	2.599	0.883	-0.472	-0.019	-0.474	0.325	1.42	-0.542	-1.603	0.516	-0.266	0.996	-0.322	-0.099	-0.146	0.176	-1.104	-0.777
t23	0.534	-0.14	-0.311	1.159	0.798	-1.683	-0.686	0.078	-0.371	-0.973	0.453	0.077	-0.316	-0.398	0.333	0.163	0.859	0.365	0.959	-0.137	-1.159	0.693	-0.303	-1.02	0.248	0.39	-0.547	-0.945	1.356	0.526
t12	-0.04	0.352	-0.697	0.366	-0.198	-0.097	-0.749	1.023	0.044	-0.611	0.131	0.235	0.448	0.159	-0.565	0.174	0.946	0.756	1.755	-0.354	-0.604	-0.101	0.085	-5.077	0.769	0.238	0.512	-0.862	1.537	0.425
t21	-0.339	-0.704	-0.489	-0.102	0.754	-0.389	-0.687	-0.733	0.022	-0.41	0.019	-0.084	-1.012	-1.815	2.322	-0.386	0.183	-0.136	0.442	0.952	-0.971	0.731	0.419	2.204	1.118	0.275	0.298	-0.132	-0.162	-1.189
t1	0.358	-1.809	-0.572	0.378	0.255	-0.654	0.878	-0.323	0.277	-0.586	-0.72	0.052	-0.08	0.556	-0.346	-0.629	1.869	-0.151	1.108	0.263	-0.857	0.724	-0.136	0.87	0.16	-0.08	0.507	-0.496	-0.244	-0.573
t8	0.598	3.019	0.152	-0.268	0.045	-0.468	1.318	0.247	0.212	-0.725	0.889	-0.079	-0.746	0.586	0.094	-0.869	-1.13	-0.048	-0.923	-0.568	1.253	1.122	0.292	-1.886	-0.199	-0.497	-0.521	-0.316	0.108	-0.693
t14	-0.136	-0.807	-0.117	0.767	0.471	-0.665	0.478	-0.39	-0.614	-0.623	0.399	-0.214	-0.294	1.176	0.218	0.042	1.397	1.309	1.063	1.444	-2.095	0.327	-0.293	-1.454	-0.244	0.393	-0.864	-0.948	0.477	-0.205
t7	0.709	1.188	-0.411	1.555	0.401	-0.127	-0.856	-0.192	0.319	-0.923	0.468	0.118	0.886	-0.115	-0.447	0.003	1.724	0.667	1.605	-0.195	-1.132	1.046	-0.038	-5.857	0.388	0.328	-0.064	-1.171	1.137	-1.013
t33	0.075	3.791	-0.475	-0.328	0.064	-0.625	0.102	0.246	-0.546	-0.258	0.412	-0.071	0.745	-1.014	1.716	-0.941	-1.303	0.227	-1.26	-1.399	-0.344	0.248	0.05	0.61	0.554	-0.808	0.489	-0.145	1.35	-1.163
t50	0.197	3.422	0.146	-0.118	0.078	-1.063	-0.612	0.968	-0.267	-0.418	0.498	-0.184	-2.068	0.718	0.96	0.307	-1.19	0.207	-2.158	-0.589	-0.308	-0.697	0.285	2.428	-0.527	-0.321	-0.22	1.355	-0.265	-0.567
t25	-0.19	0.537	0.671	0.52	0.242	-0.741	-0.41	-0.096	0	0.983	0.047	-0.282	1.231	0.574	-1.099	-0.957	-0.023	0.804	-0.705	0.161	-0.906	0.331	-0.151	0.715	-0.595	0.35	-0.479	0.669	-1.096	-0.103
t38	-0.059	0.36	0.328	-0.012	0.315	0.277	0.44	0.001	-0.129	1.082	0.115	-0.035	-0.13	-0.023	-0.173	-0.916	0.369	0.609	1.183	-0.091	-1.072	-1.096	0.006	-1.997	-0.237	0.664	-0.128	0.862	-1.151	0.641
t34	0.269	-0.972	0.209	0.238	-0.096	0.861	0.973	-0.349	0.285	0.099	-0.606	0.035	1.984	0.628	-0.585	-0.652	-0.309	-0.533	-0.352	0.32	-0.511	0.024	0.186	0.104	-0.945	0.203	-1.459	0.128	1.397	-0.57
t31	0.625	0.11	0.006	0.351	-0.018	-0.224	-0.708	-0.25	0.249	-0.329	1.045	-0.052	1.771	1.644	0.021	0.653	-0.518	0.727	-1.682	-0.292	-0.891	-0.652	-0.098	-1.753	0.087	0.219	-0.527	0.139	1.228	-0.881
t2	0.15	0.526	-0.543	0.438	-0.468	-0.432	0.877	0.118	-0.452	-0.846	-0.114	0.017	-0.958	0.14	0.922	0.455	0.532	-0.791	0.101	-0.208	0.109	-0.332	0.019	2.189	-0.863	0.303	-1.213	1.049	-1.209	0.483
t13	-0.473	0.599	-0.816	0.242	-0.746	-0.778	-0.005	-0.589	0.019	0.141	-0.422	-0.137	-1.056	1.033	2.196	-0.688	0.999	0.051	2.248	-0.869	-1.151	0.588	0.128	0.253	0.189	0.378	-0.507	0.779	-0.904	-0.703
t6	0.273	-0.035	-0.34	-0.8	-0.338	1.922	0.69	0.951	-0.816	0.138	-1.094	-0.309	0.453	-1.163	0.242	-0.689	0.408	0.048	0.216	0.806	-0.674	0.129	-0.27	1.203	-1.047	-0.084	1.037	0.014	-0.818	-0.052
t47	0.229	-0.407	0.098	0.525	-0.059	-0.1	0.504	0.822	-0.072	0.486	-1.282	0.045	-0.517	-0.114	2.442	0.8	-0.31	0.867	0.28	-0.663	-1.029	0.057	0.023	-2.346	-0.552	-0.024	0.599	0.9	-0.121	-1.082
t35	-0.447	1.596	-0.829	-0.197	0.275	-0.195	-0.134	-0.25	0.273	-0.317	-0.177	-0.277	1.271	0.784	1.014	-1.262	0.783	-0.759	0.148	0.784	-0.358	-0.181	-0.201	1.302	-0.738	-0.377	-0.095	0.311	-1.217	-0.53
t43	-0.116	0.268	-0.266	0.307	0.424	-0.577	-0.187	0.843	0.225	0.224	-0.658	0.02	1.12	0.65	-0.233	-0.827	1.145	-0.401	1.247	0.002	-0.85	0.332	0.042	-2.438	-0.594	-0.113	-0.94	-0.519	1.932	-0.059
t15	0.367	0.045	0.066	0.324	0.028	2.564	-0.919	-0.315	-0.081	0.306	-1.164	-0.021	0.434	0.135	1.842	-0.077	0.08	-0.378	-0.902	-0.066	-1.439	0.505	-0.131	-1.975	-0.07	0.193	-0.471	-0.131	1.179	0.069
t3	0.014	0.289	-1.734	0.44	0.105	0.832	-0.028	-0.542	0.125	-0.48	-0.036	0.016	0.183	0.566	1.152	0.78	1.383	0.247	-0.132	-0.383	-0.777	-0.754	-0.215	-1.857	-0.14	0.26	-0.414	-0.539	0.649	0.989
