V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t163	-0.735	-0.431	-0.517	0.504	-1.81	-1.661	-1.237	-0.826	2.02	1.945	-2.849	-0.854	1.174	-1.107	1.671	-0.026	0.305	1.593	-0.71	1.926	-1.173	0.727	-1.096	-0.931	-0.007	-0.018	0.431	-0.562	1.442	2.809
t69	-1.53	-0.294	0.263	2.284	-1.227	-2.019	0.177	-0.812	2.725	1.183	-0.36	0.916	1.521	-0.122	1.411	-2.398	0.445	-1.903	0.766	-1.463	-2.321	2.266	-0.408	-3.736	-0.182	0.721	-1.178	1.955	0.876	2.436
t37	-0.955	-0.317	0.292	1.484	-1.468	-1.547	-0.077	-0.316	1.74	0.935	-1.754	0.662	0.433	0.267	0.816	-1.412	0.644	0.072	-0.313	-0.553	-1.697	-0.091	-0.607	-1.666	0.753	2.077	-0.309	1.006	0.575	1.325
t145	-0.012	-0.966	0.767	1.441	-2.2	-1.525	-0.422	-0.037	2.364	0.042	-1.727	0.468	-0.067	-0.498	1.762	-1.766	0.64	1.193	-0.025	-0.176	-1.218	1.06	-0.707	-2.669	0.796	1.164	-0.96	0.177	0.927	2.17
t41	1.461	-0.699	0.4	1.396	-1.714	-1.447	-1.47	-0.158	2.496	-0.374	-2.765	-0.39	0.331	-0.619	3.144	-2.072	0.447	1.6	-0.072	0.781	-1.229	0.696	-0.921	-2.354	0.529	-0.183	-0.528	-0.719	1.737	2.691
t189	0.193	0.309	-1.533	2.21	-0.616	-1.729	-1.391	-1.493	2.164	1.997	-2.615	-0.689	1.63	-0.303	2.146	-0.524	0.499	-1.237	0.228	0.513	-2.143	0.525	-1.122	-2.078	0.041	-0.77	0.404	0.434	2.793	2.154
t153	-0.762	-0.582	-1.154	3.967	-2.029	-1.755	1.985	-1.237	1.826	1.015	-1.994	0.262	0.543	0.332	1.566	-0.975	-0.288	-0.903	0.392	0.387	-1.147	-0.639	-1.197	-1.753	-0.044	0.114	-0.347	1.663	1.477	1.271
t137	1.503	0.48	-0.718	0.454	-0.263	-1.225	-1.838	-0.531	1.904	0.147	-3.815	-0.609	1.113	0.088	2.566	-1.091	0.288	1.873	-0.261	0.728	-1.818	-0.832	-0.991	-1.085	0.58	-0.465	0.302	-0.58	1.755	2.334
t10	-0.631	0.156	-0.906	3.824	-1.109	-1.806	-0.432	-1.594	2.015	1.646	-1.752	0.415	1.524	0.156	1.567	-1.762	-0.15	-1.25	0.232	-0.084	-1.854	0.059	-1.042	-1.846	-0.237	0.007	-0.648	1.665	1.813	2.017
t52	0.781	0.017	0.714	-0.214	-0.089	-1.114	-0.833	-0.389	2.14	-1.222	-1.472	0.804	0.406	0.399	1.279	-1.493	0.527	1.604	0.277	-1.257	-1.809	-0.093	-0.483	-2.495	-0.085	1.256	0.187	0.783	0.675	1.197
