feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t176	0.474	0.168	-1.745	-1.634	1.38	0.265	0.324	0.915	-0.041	0.467	-0.477	0.083	0.117	-0.047	-0.728	3.496	-1.558	-1.589	0.066	0.951	-0.489	0.135	0.777	-0.402	-1.542	-0.253	-0.291	0.86	-0.117	0.421
t77	0.812	0.445	-2.139	-1.334	1.581	1.038	-0.065	1.1	-0.277	0.325	-0.111	0.126	-0.284	-0.721	-1.477	3.95	-1.184	-1.628	-0.148	0.316	-0.752	0.507	0.413	-0.744	-0.731	-0.63	0.529	1.243	-0.563	0.387
t171	0.806	0.27	-1.929	-1.484	1.488	0.461	0.194	1.302	-0.134	0.283	-0.423	-0.187	-0.124	-0.818	-1.099	3.607	-1.503	-1.545	0.328	0.795	-0.462	0.226	0.708	-0.334	-1.164	-0.374	-0.157	1.117	-0.313	0.451
t93	1.34	0.274	-1.412	-1.467	1.481	0.442	0.189	1.717	-0.218	0.057	-0.233	-0.364	-0.675	-2.061	-1.404	3.968	-2.055	-1.36	0.984	0.702	-0.228	0.347	0.511	-0.093	-0.948	-0.574	0.229	0.951	-0.524	0.401
t98	1.269	0.508	-1.566	-1.251	1.56	0.994	-0.057	1.454	-0.261	0.234	-0.261	-0.04	-0.822	-1.805	-1.651	3.986	-1.631	-1.522	0.348	0.251	-0.443	0.632	0.267	-0.356	-0.574	-0.629	0.563	0.768	-0.369	0.384
t146	0.705	0.501	-2.12	-1.306	1.613	1.246	-0.154	0.799	-0.287	0.44	0.093	0.35	-0.387	-0.451	-1.653	4.487	-1.39	-1.646	-0.366	0.041	-0.91	0.65	0.421	-0.792	-0.653	-0.715	0.547	1.222	-0.701	0.383
t173	0.926	0.425	-2.03	-1.327	1.545	0.624	0.185	1.098	-0.076	0.306	-0.534	-0.096	-0.112	-1.219	-1.093	3.308	-1.459	-1.528	0.29	0.611	-0.321	0.356	0.614	-0.272	-0.948	-0.157	-0.195	0.569	-0.041	0.536
t159	0.631	0.38	-1.995	-1.388	1.518	0.603	0.191	0.994	-0.064	0.496	-0.61	-0.048	0.14	-0.282	-0.877	2.767	-0.943	-1.628	-0.225	0.897	-0.494	0.242	0.543	-0.767	-1.148	-0.206	-0.144	0.774	0.157	0.475
t15	1.314	0.616	-1.914	-1.097	1.61	1.025	-0.009	1.243	-0.213	-0.005	-0.629	-0.052	-0.536	-2.082	-1.501	3.904	-1.526	-1.596	0.575	0.121	-0.318	0.653	0.275	-0.099	-0.499	-0.327	0.189	0.313	0.037	0.507
t21	0.59	0.626	-2.322	-1.177	1.618	1.296	-0.118	0.566	-0.201	0.519	-0.32	0.481	-0.127	-0.319	-1.365	3.825	-0.923	-1.752	-0.63	-0.032	-0.806	0.679	0.349	-0.787	-0.591	-0.342	0.328	0.606	-0.144	0.455
t54	0.845	0.474	-2.239	-1.283	1.582	0.597	0.226	0.847	0.044	0.494	-0.619	-0.034	0.112	-0.962	-0.952	2.619	-1.476	-1.45	-0.027	0.743	-0.309	0.325	0.745	-0.346	-1.016	0.053	-0.351	0.597	0.126	0.625
t113	0.925	0.751	-2.093	-1.06	1.69	1.611	-0.271	0.619	-0.254	0.576	-0.026	0.543	-0.562	-0.827	-1.782	3.861	-1.239	-1.607	-0.75	-0.197	-0.835	0.907	0.128	-0.973	-0.296	-0.604	0.897	0.775	-0.351	0.424
t175	0.667	0.52	-2.237	-1.276	1.595	1.06	-0.01	0.838	-0.133	0.502	-0.272	0.188	-0.253	-0.836	-1.382	3.837	-1.286	-1.627	-0.134	0.18	-0.599	0.529	0.605	-0.371	-0.726	-0.322	0.031	0.713	-0.319	0.503
t57	0.787	0.618	-2.337	-1.134	1.651	0.947	0.147	0.915	-0.074	0.367	-0.699	-0.072	0.014	-1.35	-1.094	2.814	-0.836	-1.555	0.109	0.336	-0.326	0.438	0.493	-0.357	-0.607	0.065	-0.299	0.179	0.234	0.61
t45	1.009	0.715	-2.075	-1.05	1.643	1.44	-0.192	1.082	-0.318	0.25	-0.411	0.25	-0.596	-1.442	-1.664	4.033	-0.903	-1.734	-0.129	-0.218	-0.639	0.807	0.086	-0.551	-0.246	-0.482	0.6	0.433	-0.131	0.416
t61	0.985	0.436	-2.052	-1.31	1.55	0.459	0.284	1.051	-0.018	0.293	-0.675	-0.135	0.046	-1.416	-0.906	2.821	-1.471	-1.444	0.397	0.683	-0.2	0.312	0.658	-0.204	-0.939	0.091	-0.352	0.314	0.133	0.594
t33	1.07	0.348	-1.662	-1.43	1.529	0.59	0.221	1.238	-0.195	0.222	-0.131	-0.095	-0.331	-1.482	-1.215	3.666	-1.647	-1.397	0.485	0.618	-0.37	0.382	0.437	-0.483	-0.888	-0.423	0.237	0.697	-0.435	0.433
t17	0.829	0.399	-1.498	-1.369	1.464	0.408	0.403	0.875	0.059	0.323	-0.934	-0.009	-0.155	-1.346	-0.784	2.896	-1.84	-1.406	0.542	0.725	-0.168	0.281	0.674	0.158	-1.239	0.087	-0.553	0.147	0.461	0.559
t87	0.726	0.196	-1.633	-1.554	1.43	0.191	0.389	1.007	0.019	0.281	-0.681	-0.238	0.164	-0.565	-0.701	3.007	-1.664	-1.488	0.484	1.224	-0.275	0.056	0.74	-0.339	-1.563	-0.201	-0.466	0.759	0.186	0.495
t130	0.758	0.306	-1.693	-1.45	1.446	0.492	0.236	1.084	-0.079	0.268	-0.652	-0.072	-0.084	-0.609	-0.939	3.447	-1.475	-1.628	0.229	0.929	-0.413	0.248	0.541	-0.395	-1.34	-0.363	-0.17	0.779	0.146	0.441
t66	0.435	0.167	-1.841	-1.637	1.393	-0.007	0.532	0.763	0.144	0.6	-0.68	-0.021	0.37	-0.233	-0.408	2.648	-1.696	-1.431	0.157	1.195	-0.258	-0.009	1.028	-0.159	-1.685	0.165	-0.818	0.554	0.151	0.566
t25	0.931	0.72	-2.092	-1.058	1.666	1.366	-0.167	0.674	-0.119	0.554	-0.43	0.281	-0.311	-0.906	-1.472	3.19	-1.035	-1.661	-0.479	0.134	-0.573	0.731	0.246	-0.808	-0.452	-0.325	0.407	0.337	0.128	0.507
t125	0.636	0.53	-2.06	-1.248	1.551	0.74	0.206	0.705	0.059	0.562	-0.883	0.068	0.071	-0.872	-0.844	2.595	-1.067	-1.581	-0.02	0.521	-0.283	0.359	0.651	-0.221	-0.923	0.181	-0.513	0.008	0.459	0.601
t71	0.824	0.746	-2.251	-1.061	1.683	1.374	-0.125	0.546	-0.103	0.671	-0.291	0.407	-0.303	-0.915	-1.475	3.32	-1.141	-1.587	-0.597	-0.054	-0.586	0.775	0.351	-0.707	-0.388	-0.198	0.297	0.273	-0.046	0.547
t19	0.427	0.686	-2.394	-1.129	1.632	1.321	-0.066	0.318	-0.055	0.712	-0.521	0.478	0.039	-0.197	-1.181	3.197	-0.743	-1.758	-0.756	0.074	-0.673	0.631	0.43	-0.722	-0.647	-0.1	0.016	0.207	0.215	0.544
t120	0.843	0.654	-2.144	-1.145	1.637	1.475	-0.217	0.566	-0.301	0.352	-0.07	0.56	-0.319	-0.609	-1.611	4.163	-1.167	-1.711	-0.543	-0.117	-0.878	0.817	0.104	-0.99	-0.47	-0.638	0.915	0.768	-0.332	0.387
t105	1.46	0.7	-1.85	-1.028	1.652	1.162	-0.089	1.377	-0.208	0.155	-0.521	-0.05	-0.844	-2.479	-1.724	3.782	-1.624	-1.509	0.468	-0.037	-0.285	0.772	0.274	-0.031	-0.254	-0.335	0.326	0.31	-0.105	0.518
t42	0.928	0.382	-1.748	-1.364	1.447	0.447	0.283	1.216	-0.11	0.168	-0.801	0.033	-0.199	-1.182	-0.943	3.432	-1.636	-1.571	0.306	0.646	-0.357	0.352	0.522	-0.097	-1.174	-0.15	-0.145	0.637	0.193	0.468
t106	0.776	0.668	-2.336	-1.132	1.688	1.469	-0.177	0.773	-0.288	0.418	-0.031	0.374	-0.419	-0.989	-1.721	4.191	-1.146	-1.628	-0.363	-0.243	-0.826	0.762	0.332	-0.68	-0.338	-0.517	0.54	0.883	-0.525	0.455
t154	0.822	0.438	-1.7	-1.353	1.536	0.908	0.092	0.708	-0.141	0.295	-0.288	0.192	-0.238	-0.904	-1.237	3.78	-1.601	-1.528	0.198	0.423	-0.526	0.486	0.399	-0.508	-0.937	-0.454	0.278	0.56	-0.148	0.437
t10	0.537	0.385	-1.978	-1.392	1.475	0.236	0.542	0.568	0.217	0.52	-1.061	-0.035	0.426	-0.87	-0.359	2.07	-1.43	-1.429	0.287	0.983	-0.039	0.096	0.882	0.037	-1.412	0.487	-1.012	-0.152	0.72	0.687
t195	0.881	0.379	-1.491	-1.421	1.49	0.833	0.082	0.988	-0.168	0.321	-0.234	0.128	-0.547	-1.174	-1.364	4.182	-1.824	-1.508	0.396	0.336	-0.481	0.49	0.48	-0.23	-0.934	-0.536	0.236	0.638	-0.357	0.393
t5	0.89	0.48	-1.966	-1.301	1.578	0.827	0.085	0.916	-0.064	0.491	-0.341	0.069	-0.285	-1.054	-1.298	3.367	-1.685	-1.448	0.015	0.458	-0.45	0.474	0.629	-0.357	-0.867	-0.274	0.013	0.773	-0.213	0.525
t197	0.758	0.385	-2.019	-1.373	1.499	0.775	0.066	1.345	-0.227	0.248	-0.528	0.023	-0.342	-0.898	-1.289	3.958	-1.284	-1.683	0.119	0.397	-0.623	0.395	0.564	-0.223	-0.947	-0.447	0.069	1.145	-0.283	0.403
t31	1.184	0.696	-1.853	-1.079	1.638	1.173	-0.037	0.877	-0.108	0.427	-0.422	0.204	-0.579	-1.801	-1.512	3.321	-1.619	-1.443	0.032	0.037	-0.346	0.748	0.316	-0.319	-0.428	-0.218	0.355	0.204	0.001	0.535
t183	0.946	0.458	-1.441	-1.337	1.539	0.853	0.129	0.696	-0.012	0.491	-0.267	0.061	-0.362	-1.013	-1.237	3.389	-1.86	-1.438	0.159	0.695	-0.301	0.475	0.413	-0.563	-1.059	-0.438	0.125	0.341	0.058	0.488
t192	1.247	0.301	-1.417	-1.438	1.486	0.491	0.21	1.484	-0.218	-0.009	-0.352	-0.236	-0.532	-1.804	-1.306	3.954	-1.998	-1.399	0.895	0.664	-0.323	0.364	0.452	-0.149	-0.999	-0.541	0.217	0.892	-0.359	0.402
t185	0.672	0.744	-2.616	-1.055	1.735	1.808	-0.387	0.666	-0.343	0.473	0.106	0.438	-0.431	-0.587	-1.952	4.634	-0.833	-1.813	-0.669	-0.428	-0.974	0.88	0.239	-0.919	-0.189	-0.72	0.704	0.943	-0.634	0.435
t172	1.027	0.497	-1.573	-1.269	1.56	0.891	0.101	0.803	-0.103	0.238	-0.394	0.041	-0.383	-1.348	-1.305	3.859	-1.794	-1.498	0.455	0.396	-0.331	0.54	0.377	-0.33	-0.867	-0.384	0.045	0.217	0.026	0.492
t9	0.886	0.598	-2.054	-1.193	1.622	1.219	-0.132	0.909	-0.205	0.527	-0.212	0.284	-0.426	-0.783	-1.537	3.686	-1.215	-1.629	-0.457	0.147	-0.707	0.678	0.336	-0.763	-0.557	-0.496	0.495	0.83	-0.3	0.435
t103	0.842	0.217	-2.004	-1.508	1.456	0.181	0.336	1.501	-0.058	0.204	-0.718	-0.434	0.069	-1.091	-0.819	3.134	-1.321	-1.575	0.637	1.066	-0.214	0.053	0.81	-0.112	-1.289	-0.125	-0.543	0.806	-0.03	0.515
t39	0.733	0.387	-2.049	-1.397	1.532	0.492	0.272	0.81	0.03	0.551	-0.498	0.033	0.087	-0.768	-0.884	2.918	-1.551	-1.449	0.021	0.717	-0.336	0.287	0.787	-0.337	-1.105	0.023	-0.393	0.514	-0.019	0.576
t8	1.282	0.524	-1.543	-1.238	1.575	0.738	0.197	1.09	-0.064	0.228	-0.477	-0.095	-0.559	-2.318	-1.305	3.374	-1.991	-1.304	0.8	0.338	-0.098	0.53	0.485	0.076	-0.666	-0.132	-0.028	0.042	-0.031	0.556
t81	0.46	0.506	-2.518	-1.297	1.601	0.901	0.147	0.505	-0.072	0.55	-0.425	0.358	0.272	-0.337	-0.977	2.954	-1.045	-1.557	-0.483	0.356	-0.691	0.403	0.664	-0.603	-0.886	-0.026	-0.016	0.809	-0.114	0.551
t90	1.1	0.779	-1.969	-1.005	1.685	1.591	-0.24	0.839	-0.282	0.333	-0.243	0.426	-0.776	-1.596	-1.854	4.17	-1.392	-1.608	-0.206	-0.385	-0.694	0.941	0.125	-0.47	-0.162	-0.534	0.733	0.504	-0.268	0.443
t188	0.826	0.119	-1.532	-1.648	1.391	-0.191	0.61	1.03	0.154	0.407	-0.644	-0.29	0.189	-0.938	-0.489	2.545	-2.204	-1.248	0.651	1.454	-0.033	-0.052	0.984	-0.047	-1.758	0.067	-0.747	0.653	0.136	0.579
t96	0.934	0.531	-2.08	-1.253	1.572	1.067	-0.106	1.199	-0.255	0.483	-0.219	0.227	-0.428	-0.779	-1.477	3.646	-1.094	-1.666	-0.489	0.273	-0.696	0.622	0.303	-0.822	-0.622	-0.537	0.634	1.022	-0.387	0.384
t49	1.028	0.673	-2.151	-1.097	1.683	1.348	-0.154	0.916	-0.279	0.306	-0.182	0.192	-0.385	-1.239	-1.607	3.835	-0.992	-1.641	-0.172	-0.012	-0.637	0.745	0.15	-0.825	-0.293	-0.484	0.578	0.506	-0.279	0.454
t139	0.814	0.563	-2.025	-1.253	1.609	1.006	-0.008	0.564	-0.06	0.723	-0.178	0.329	-0.103	-0.488	-1.227	2.984	-1.301	-1.51	-0.6	0.414	-0.566	0.586	0.427	-0.962	-0.729	-0.246	0.333	0.509	-0.121	0.501
t23	0.626	0.109	-1.656	-1.628	1.364	-0.008	0.537	1.313	-0.034	0.071	-0.89	-0.357	0.163	-0.87	-0.545	3.254	-1.515	-1.547	0.863	1.227	-0.217	-0.079	0.804	0.064	-1.673	-0.117	-0.728	0.759	0.201	0.475
t56	0.893	0.726	-1.95	-1.069	1.645	1.632	-0.313	0.684	-0.264	0.488	-0.182	0.481	-0.604	-0.7	-1.765	4.134	-1.102	-1.767	-0.627	-0.141	-0.798	0.89	0.046	-0.932	-0.392	-0.707	0.841	0.608	-0.158	0.383
t26	1.35	0.716	-1.853	-1.021	1.626	1.159	-0.042	1.281	-0.226	0.102	-0.627	0.046	-0.753	-2.417	-1.592	3.881	-1.435	-1.58	0.49	-0.137	-0.282	0.785	0.191	-0.001	-0.252	-0.237	0.249	-0.005	0.059	0.509
t59	0.691	0.427	-1.923	-1.337	1.513	0.525	0.292	0.972	0.033	0.473	-0.851	-0.072	0.013	-0.868	-0.828	2.678	-1.282	-1.535	0.091	0.794	-0.296	0.254	0.691	-0.204	-1.142	0.042	-0.514	0.437	0.348	0.564
t196	1.026	0.165	-1.5	-1.582	1.396	0.055	0.443	1.389	-0.052	0.132	-0.588	-0.226	-0.216	-1.417	-0.87	3.382	-2.224	-1.331	0.823	1.038	-0.213	0.126	0.791	0.114	-1.472	-0.233	-0.261	0.993	-0.171	0.47
t148	1.052	0.456	-2.011	-1.293	1.581	0.755	0.089	1.134	-0.162	0.251	-0.335	-0.091	-0.164	-1.206	-1.246	3.444	-1.361	-1.534	0.203	0.573	-0.406	0.442	0.427	-0.608	-0.797	-0.344	0.161	0.671	-0.186	0.489
t198	0.9	0.264	-1.616	-1.465	1.418	0.252	0.358	1.544	-0.141	0.061	-0.876	-0.312	-0.135	-1.281	-0.818	3.267	-1.275	-1.589	0.696	0.922	-0.256	0.152	0.528	-0.109	-1.237	-0.189	-0.314	0.628	0.192	0.432
t72	1.188	0.528	-1.832	-1.234	1.608	0.92	0.009	1.129	-0.115	0.407	-0.26	-0.047	-0.487	-1.522	-1.473	3.332	-1.67	-1.437	0.127	0.478	-0.368	0.554	0.44	-0.481	-0.683	-0.411	0.315	0.712	-0.238	0.5
t63	0.906	0.643	-2.345	-1.123	1.661	1.007	0.051	0.839	-0.048	0.509	-0.486	0.091	-0.139	-1.241	-1.277	2.993	-1.256	-1.523	-0.2	0.302	-0.406	0.558	0.55	-0.429	-0.605	-0.045	-0.087	0.445	0.032	0.612
t167	0.645	0.539	-2.163	-1.262	1.603	0.788	0.225	0.587	0.034	0.645	-0.478	0.158	0.082	-0.756	-0.964	2.677	-1.305	-1.447	-0.273	0.543	-0.4	0.407	0.649	-0.504	-0.918	0.061	-0.285	0.36	0.126	0.61
t129	0.835	0.438	-1.774	-1.323	1.522	0.541	0.332	0.802	0.023	0.341	-0.749	-0.038	0.061	-1.117	-0.813	2.602	-1.492	-1.421	0.283	0.805	-0.217	0.287	0.542	-0.327	-1.144	0.015	-0.27	0.282	0.399	0.563
t101	0.638	0.751	-2.324	-1.021	1.7	1.373	0.003	0.304	-0.049	0.418	-0.651	0.252	0.05	-0.969	-1.225	3.017	-0.888	-1.621	-0.17	0.057	-0.485	0.616	0.354	-0.525	-0.541	-0.032	-0.071	-0.011	0.42	0.616
t82	0.437	0.716	-2.592	-1.105	1.671	1.284	-0.012	0.202	-0.052	0.714	-0.465	0.558	0.176	-0.338	-1.12	3.038	-0.782	-1.662	-0.785	-0.059	-0.688	0.645	0.501	-0.701	-0.535	0.087	-0.034	0.168	0.124	0.595
t37	0.684	0.6	-2.35	-1.229	1.684	1.114	-0.043	0.495	-0.051	0.871	0.004	0.309	0.003	-0.32	-1.314	2.868	-1.145	-1.474	-0.816	0.347	-0.66	0.578	0.558	-1.09	-0.608	-0.212	0.255	0.713	-0.34	0.553
t121	0.613	0.517	-1.866	-1.344	1.615	1.07	0.088	0.424	-0.056	0.741	0.011	0.343	-0.249	-0.881	-1.284	3.267	-1.493	-1.348	-0.167	0.199	-0.561	0.535	0.578	-0.562	-0.671	-0.243	0.214	0.411	-0.422	0.508
t12	0.814	0.303	-1.582	-1.474	1.454	0.323	0.324	1.123	0.023	0.515	-0.654	-0.15	-0.101	-0.853	-0.812	2.704	-1.523	-1.437	0.219	1.004	-0.227	0.196	0.672	-0.333	-1.264	-0.102	-0.327	0.517	0.141	0.494
t119	1.338	0.462	-1.211	-1.304	1.573	0.959	0.048	1.072	-0.222	0.049	-0.1	-0.114	-0.725	-2.108	-1.579	4.146	-1.986	-1.354	0.961	0.315	-0.269	0.591	0.193	-0.346	-0.632	-0.659	0.522	0.283	-0.334	0.409
t156	0.683	0.419	-2.271	-1.351	1.567	0.606	0.18	0.796	0.008	0.518	-0.54	0.011	0.176	-0.603	-0.953	2.938	-1.345	-1.528	-0.06	0.66	-0.437	0.297	0.807	-0.396	-1.026	-0.006	-0.381	0.679	-0.027	0.585
t65	0.729	0.269	-1.833	-1.477	1.429	0.049	0.492	1.384	0.089	0.452	-1.033	-0.37	0.086	-1.052	-0.55	2.284	-1.326	-1.467	0.396	1.19	-0.066	0.012	0.873	0.032	-1.418	0.204	-0.879	0.493	0.398	0.577
t174	0.573	0.133	-1.651	-1.636	1.361	-0.178	0.632	1.027	0.11	0.349	-0.921	-0.255	0.392	-0.693	-0.27	2.454	-1.535	-1.436	0.606	1.348	-0.08	-0.102	0.889	-0.066	-1.712	0.224	-0.897	0.317	0.416	0.55
t95	0.732	0.232	-1.632	-1.537	1.421	0.272	0.411	1.175	-0.06	0.235	-0.621	-0.178	-0.029	-1.006	-0.77	3.223	-1.536	-1.472	0.576	0.968	-0.255	0.126	0.646	-0.172	-1.379	-0.186	-0.312	0.625	0.043	0.464
t78	0.682	0.566	-1.891	-1.253	1.565	1.081	-0.003	0.722	-0.073	0.723	-0.37	0.323	-0.311	-0.544	-1.272	3.115	-1.228	-1.574	-0.556	0.351	-0.581	0.574	0.419	-0.694	-0.803	-0.311	0.284	0.586	-0.003	0.462
t7	0.759	0.287	-1.982	-1.464	1.495	0.265	0.388	1.028	0.02	0.318	-0.626	-0.277	0.23	-0.914	-0.723	2.938	-1.429	-1.48	0.488	1.018	-0.172	0.11	0.772	-0.285	-1.296	0.008	-0.624	0.43	0.128	0.576
t163	1.044	0.6	-1.976	-1.161	1.637	0.951	0.072	0.781	-0.016	0.445	-0.478	0.003	-0.234	-1.41	-1.281	3.021	-1.554	-1.442	0.124	0.427	-0.278	0.542	0.493	-0.396	-0.695	-0.137	-0.048	0.244	0.109	0.595
t80	0.32	0.573	-2.497	-1.253	1.653	0.915	0.173	0.146	0.142	0.92	-0.438	0.226	0.444	-0.071	-0.839	2.332	-0.949	-1.508	-0.61	0.543	-0.445	0.359	0.803	-0.736	-0.918	0.224	-0.559	0.128	0.22	0.685
t14	1.365	0.587	-1.722	-1.194	1.633	1.229	-0.162	1.288	-0.335	0.235	0.081	0.129	-0.901	-2.011	-1.885	4.315	-1.713	-1.449	0.272	-0.087	-0.547	0.803	0.19	-0.494	-0.249	-0.703	0.9	0.758	-0.734	0.385
t186	1.209	0.652	-2.024	-1.064	1.641	1.021	0.096	1.189	-0.158	0.031	-0.724	-0.106	-0.457	-2.266	-1.411	3.56	-1.449	-1.528	0.625	0.142	-0.252	0.593	0.362	0.061	-0.505	-0.155	-0.056	0.231	0.158	0.576
t44	1.042	0.342	-1.855	-1.415	1.501	0.416	0.227	1.285	-0.07	0.369	-0.439	-0.127	-0.218	-1.225	-1.078	3.224	-1.747	-1.43	0.266	0.777	-0.295	0.316	0.675	-0.292	-1.07	-0.209	-0.099	0.82	-0.207	0.502
t142	0.876	0.619	-1.955	-1.173	1.616	1.21	-0.083	0.949	-0.158	0.538	-0.341	0.136	-0.415	-1.047	-1.435	3.371	-0.971	-1.635	-0.248	0.222	-0.501	0.631	0.273	-0.7	-0.519	-0.387	0.352	0.369	-0.067	0.46
t83	0.905	0.474	-1.886	-1.296	1.546	0.97	0.004	1.214	-0.276	0.217	-0.35	0.118	-0.45	-1.119	-1.426	3.97	-1.286	-1.628	0.072	0.275	-0.648	0.543	0.325	-0.468	-0.731	-0.55	0.447	0.952	-0.313	0.381
t166	1.146	0.527	-1.837	-1.236	1.611	1.003	-0.053	1.053	-0.193	0.308	-0.209	0.059	-0.487	-1.35	-1.541	3.814	-1.636	-1.502	0.142	0.28	-0.515	0.617	0.382	-0.528	-0.606	-0.502	0.404	0.741	-0.357	0.457
