V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t88	0.577	-1.001	-1.093	1.305	0.356	0.23	-0.024	-1.322	-0.386	0.294	0.564	1.893	1.007	0.658	-0.847	-0.063	-2.063	0.061	-2.421	1.529	-0.577	-0.315	-0.206	0.992	0.381	0.661	0.535	1.123	-0.645	-1.204
t100	1.756	-0.498	-0.738	-1.141	1.445	0.215	0.991	-0.588	-0.463	-0.499	-0.396	0.68	-0.002	1.961	0.238	-0.849	-1.083	-1.17	-1.299	0.532	-0.088	0.439	0.406	-0.019	-1.066	0.689	0.052	-0.848	0.475	0.865
t86	1.868	-0.459	-0.69	-1.365	1.549	0.215	1.086	-0.521	-0.469	-0.569	-0.485	0.557	-0.09	2.076	0.387	-1.02	-0.986	-1.281	-1.178	0.451	-0.034	0.513	0.465	-0.116	-1.215	0.698	0.006	-1	0.578	1.027
t72	1.352	-0.668	-0.862	-0.306	1.073	0.22	0.642	-0.839	-0.437	-0.231	-0.067	1.097	0.342	1.516	-0.145	-0.554	-1.418	-0.75	-1.687	0.87	-0.257	0.18	0.196	0.328	-0.567	0.677	0.218	-0.18	0.093	0.161
t179	2.559	-0.173	-0.469	-2.788	2.186	0.207	1.68	-0.094	-0.512	-1.025	-1.045	-0.159	-0.674	2.831	1.068	-1.579	-0.409	-1.995	-0.508	-0.119	0.259	0.956	0.824	-0.709	-2.074	0.722	-0.278	-2.121	1.229	2.207
t73	0.768	-0.917	-1.038	0.905	0.533	0.227	0.14	-1.202	-0.399	0.162	0.408	1.697	0.842	0.871	-0.683	-0.163	-1.903	-0.141	-2.243	1.364	-0.499	-0.193	-0.107	0.828	0.149	0.664	0.457	0.796	-0.462	-0.862
t21	0.323	-1.108	-1.171	1.828	0.123	0.233	-0.243	-1.479	-0.37	0.461	0.77	2.154	1.223	0.378	-1.089	0.127	-2.272	0.324	-2.665	1.741	-0.683	-0.478	-0.337	1.209	0.693	0.654	0.639	1.543	-0.884	-1.646
t161	-0.841	-1.556	-1.591	4.186	-0.947	0.242	-1.238	-2.187	-0.304	1.208	1.701	3.383	2.176	-0.857	-2.391	1.392	-3.26	1.503	-3.84	2.646	-1.201	-1.229	-0.945	2.209	2.177	0.588	1.118	3.297	-1.967	-3.504
t55	1.536	-0.592	-0.803	-0.684	1.242	0.218	0.801	-0.725	-0.449	-0.351	-0.217	0.906	0.187	1.718	0.04	-0.713	-1.266	-0.94	-1.507	0.719	-0.178	0.299	0.292	0.17	-0.797	0.684	0.142	-0.478	0.266	0.477
t110	1.508	-0.605	-0.81	-0.627	1.217	0.218	0.777	-0.742	-0.447	-0.333	-0.194	0.934	0.211	1.686	0.016	-0.696	-1.287	-0.911	-1.533	0.743	-0.19	0.281	0.278	0.193	-0.764	0.684	0.154	-0.429	0.24	0.425
t58	0.08	-1.19	-1.275	2.309	-0.1	0.234	-0.449	-1.623	-0.358	0.61	0.962	2.42	1.413	0.132	-1.416	0.509	-2.484	0.563	-2.927	1.912	-0.8	-0.637	-0.465	1.42	1.018	0.631	0.74	1.864	-1.106	-1.99
t14	-0.633	-1.488	-1.499	3.778	-0.757	0.241	-1.062	-2.065	-0.313	1.082	1.539	3.155	2.016	-0.649	-2.101	1.048	-3.077	1.3	-3.613	2.504	-1.1	-1.093	-0.835	2.03	1.898	0.609	1.032	3.031	-1.779	-3.219
t140	2.459	-0.196	-0.528	-2.603	2.096	0.206	1.596	-0.149	-0.509	-0.975	-0.969	-0.043	-0.605	2.74	0.878	-1.302	-0.498	-1.905	-0.631	-0.066	0.202	0.889	0.77	-0.621	-1.927	0.704	-0.235	-2.029	1.145	2.103
t78	2.962	0.008	-0.362	-3.634	2.559	0.201	2.028	0.16	-0.54	-1.304	-1.376	-0.567	-1.027	3.285	1.393	-1.751	-0.078	-2.422	-0.138	-0.475	0.419	1.212	1.032	-1.054	-2.557	0.724	-0.442	-2.83	1.617	2.947
t25	0.029	-1.187	-1.326	2.388	-0.144	0.232	-0.49	-1.646	-0.359	0.626	0.995	2.489	1.435	0.102	-1.58	0.79	-2.537	0.599	-3.009	1.916	-0.838	-0.672	-0.493	1.466	1.11	0.611	0.763	1.853	-1.142	-1.987
t30	0.285	-1.101	-1.214	1.883	0.09	0.231	-0.273	-1.495	-0.371	0.471	0.794	2.209	1.237	0.36	-1.23	0.377	-2.314	0.348	-2.732	1.738	-0.715	-0.505	-0.359	1.244	0.767	0.636	0.656	1.519	-0.91	-1.628
t167	1.234	-0.718	-0.898	-0.06	0.963	0.221	0.542	-0.912	-0.429	-0.149	0.028	1.219	0.443	1.387	-0.251	-0.482	-1.518	-0.626	-1.798	0.97	-0.305	0.105	0.135	0.429	-0.423	0.675	0.266	0.016	-0.02	-0.042
t69	1.876	-0.451	-0.695	-1.386	1.556	0.214	1.094	-0.514	-0.47	-0.576	-0.492	0.553	-0.101	2.089	0.372	-0.981	-0.982	-1.292	-1.177	0.438	-0.034	0.517	0.468	-0.122	-1.219	0.695	0.003	-1.031	0.587	1.059
t38	1.132	-0.767	-0.921	0.156	0.869	0.223	0.453	-0.977	-0.422	-0.079	0.113	1.32	0.535	1.268	-0.323	-0.461	-1.599	-0.516	-1.889	1.064	-0.345	0.04	0.082	0.516	-0.304	0.676	0.308	0.208	-0.119	-0.243
t129	1.485	-0.61	-0.824	-0.582	1.195	0.218	0.758	-0.755	-0.446	-0.318	-0.176	0.962	0.227	1.666	-0.026	-0.638	-1.311	-0.889	-1.561	0.756	-0.202	0.266	0.265	0.214	-0.729	0.68	0.163	-0.409	0.219	0.404
t148	2.349	-0.252	-0.549	-2.364	1.993	0.208	1.501	-0.221	-0.501	-0.892	-0.877	0.065	-0.504	2.61	0.82	-1.323	-0.589	-1.783	-0.724	0.041	0.164	0.82	0.714	-0.528	-1.802	0.708	-0.191	-1.813	1.035	1.88
t103	1.182	-0.727	-0.932	0.032	0.917	0.221	0.5	-0.939	-0.428	-0.124	0.066	1.281	0.476	1.344	-0.362	-0.313	-1.567	-0.582	-1.866	0.992	-0.336	0.071	0.107	0.474	-0.344	0.663	0.288	0.05	-0.063	-0.082
t190	0.828	-0.871	-1.05	0.759	0.591	0.224	0.195	-1.158	-0.407	0.109	0.353	1.651	0.773	0.96	-0.726	0.003	-1.864	-0.217	-2.214	1.28	-0.489	-0.158	-0.077	0.779	0.1	0.649	0.434	0.613	-0.396	-0.676
t81	0.697	-0.944	-1.065	1.048	0.468	0.228	0.08	-1.245	-0.395	0.207	0.464	1.772	0.899	0.797	-0.765	-0.08	-1.964	-0.069	-2.315	1.418	-0.531	-0.239	-0.144	0.889	0.24	0.659	0.486	0.899	-0.527	-0.972
t119	1.495	-0.592	-0.84	-0.62	1.207	0.217	0.769	-0.744	-0.449	-0.336	-0.189	0.96	0.206	1.692	-0.082	-0.504	-1.307	-0.909	-1.57	0.725	-0.208	0.271	0.269	0.206	-0.726	0.669	0.16	-0.48	0.236	0.473
t154	0.701	-0.923	-1.09	1.02	0.474	0.226	0.086	-1.236	-0.399	0.193	0.455	1.783	0.88	0.821	-0.85	0.104	-1.971	-0.085	-2.337	1.385	-0.543	-0.239	-0.143	0.888	0.258	0.645	0.486	0.818	-0.516	-0.892
t7	0.763	-0.908	-1.055	0.903	0.53	0.226	0.137	-1.201	-0.401	0.157	0.408	1.71	0.837	0.877	-0.738	-0.053	-1.912	-0.143	-2.262	1.351	-0.509	-0.198	-0.11	0.833	0.167	0.655	0.46	0.762	-0.461	-0.83
t97	1.054	-0.78	-0.973	0.297	0.799	0.222	0.389	-1.019	-0.42	-0.039	0.171	1.415	0.585	1.203	-0.489	-0.208	-1.674	-0.448	-1.991	1.098	-0.391	-0.012	0.04	0.585	-0.184	0.659	0.341	0.259	-0.184	-0.303
t76	2.451	-0.204	-0.524	-2.58	2.087	0.207	1.589	-0.156	-0.508	-0.965	-0.961	-0.037	-0.594	2.727	0.893	-1.346	-0.505	-1.893	-0.633	-0.052	0.202	0.885	0.766	-0.615	-1.922	0.707	-0.232	-1.999	1.134	2.074
t133	2.93	-0.029	-0.338	-3.542	2.526	0.203	1.997	0.132	-0.534	-1.266	-1.342	-0.55	-0.98	3.225	1.473	-1.964	-0.095	-2.373	-0.136	-0.41	0.422	1.195	1.017	-1.028	-2.545	0.741	-0.431	-2.686	1.575	2.804
t116	1.695	-0.555	-0.711	-0.981	1.386	0.218	0.934	-0.637	-0.453	-0.435	-0.337	0.721	0.077	1.861	0.333	-1.131	-1.121	-1.084	-1.313	0.633	-0.09	0.405	0.377	0.03	-1.029	0.711	0.075	-0.624	0.402	0.641
t186	0.967	-0.804	-1.017	0.463	0.72	0.222	0.315	-1.069	-0.417	0.009	0.238	1.512	0.648	1.12	-0.631	-0.017	-1.75	-0.367	-2.092	1.152	-0.437	-0.07	-0.006	0.661	-0.062	0.647	0.378	0.356	-0.259	-0.41
t62	0.432	-1.037	-1.173	1.576	0.226	0.229	-0.146	-1.403	-0.381	0.37	0.674	2.058	1.109	0.524	-1.104	0.302	-2.191	0.193	-2.595	1.61	-0.656	-0.412	-0.283	1.118	0.589	0.638	0.596	1.266	-0.769	-1.365
t70	0.573	-0.987	-1.116	1.296	0.354	0.228	-0.026	-1.319	-0.389	0.285	0.563	1.908	0.998	0.669	-0.923	0.095	-2.073	0.054	-2.446	1.508	-0.589	-0.32	-0.209	0.996	0.404	0.649	0.538	1.07	-0.642	-1.153
t39	0.132	-1.162	-1.267	2.196	-0.051	0.232	-0.403	-1.589	-0.362	0.572	0.917	2.37	1.364	0.196	-1.393	0.525	-2.444	0.505	-2.884	1.86	-0.782	-0.604	-0.439	1.375	0.96	0.628	0.719	1.756	-1.054	-1.878
t197	1.145	-0.754	-0.928	0.121	0.882	0.222	0.465	-0.967	-0.424	-0.092	0.1	1.312	0.517	1.29	-0.346	-0.395	-1.592	-0.535	-1.887	1.041	-0.345	0.048	0.089	0.505	-0.311	0.671	0.303	0.156	-0.103	-0.191
t42	2.928	-0.001	-0.38	-3.57	2.528	0.201	2	0.141	-0.539	-1.285	-1.35	-0.529	-1.003	3.254	1.336	-1.675	-0.109	-2.391	-0.177	-0.455	0.401	1.19	1.014	-1.024	-2.509	0.719	-0.428	-2.795	1.587	2.909
t63	0.826	-0.873	-1.047	0.764	0.589	0.225	0.193	-1.159	-0.406	0.111	0.355	1.651	0.776	0.955	-0.718	-0.015	-1.864	-0.214	-2.213	1.285	-0.488	-0.158	-0.078	0.78	0.1	0.65	0.435	0.625	-0.398	-0.688
t149	0.606	-0.972	-1.107	1.225	0.386	0.228	0.003	-1.298	-0.391	0.261	0.535	1.874	0.968	0.707	-0.9	0.089	-2.044	0.018	-2.416	1.478	-0.577	-0.299	-0.192	0.968	0.364	0.649	0.524	1.01	-0.609	-1.091
t102	1.082	-0.769	-0.962	0.239	0.825	0.222	0.414	-1.002	-0.422	-0.057	0.148	1.384	0.561	1.234	-0.455	-0.245	-1.65	-0.477	-1.961	1.077	-0.378	0.007	0.055	0.56	-0.221	0.661	0.329	0.216	-0.158	-0.257
t89	1.9	-0.414	-0.725	-1.464	1.581	0.211	1.119	-0.49	-0.477	-0.611	-0.52	0.548	-0.144	2.144	0.269	-0.729	-0.974	-1.335	-1.191	0.375	-0.043	0.529	0.479	-0.14	-1.217	0.675	-0.005	-1.176	0.622	1.202
t191	2.024	-0.359	-0.691	-1.724	1.696	0.21	1.226	-0.412	-0.485	-0.696	-0.622	0.422	-0.252	2.284	0.372	-0.79	-0.872	-1.466	-1.076	0.266	0.007	0.608	0.543	-0.246	-1.366	0.676	-0.056	-1.391	0.741	1.428
t196	1.186	-0.747	-0.901	0.046	0.919	0.223	0.499	-0.944	-0.425	-0.113	0.07	1.261	0.491	1.325	-0.258	-0.527	-1.553	-0.572	-1.833	1.023	-0.32	0.076	0.111	0.469	-0.374	0.68	0.285	0.127	-0.068	-0.157
t65	-0.158	-1.304	-1.33	2.816	-0.321	0.238	-0.656	-1.776	-0.34	0.778	1.159	2.655	1.627	-0.144	-1.578	0.546	-2.676	0.819	-3.137	2.133	-0.89	-0.787	-0.588	1.622	1.295	0.635	0.837	2.31	-1.337	-2.455
t174	0.434	-1.037	-1.171	1.573	0.227	0.229	-0.143	-1.402	-0.381	0.372	0.672	2.057	1.108	0.527	-1.097	0.286	-2.192	0.192	-2.591	1.61	-0.654	-0.41	-0.281	1.116	0.585	0.638	0.595	1.263	-0.769	-1.359
t67	1.136	-0.752	-0.939	0.133	0.874	0.222	0.458	-0.97	-0.424	-0.092	0.106	1.324	0.52	1.286	-0.383	-0.327	-1.601	-0.53	-1.904	1.04	-0.353	0.041	0.083	0.514	-0.293	0.666	0.307	0.15	-0.108	-0.187
t171	1.208	-0.704	-0.941	-0.035	0.942	0.219	0.523	-0.919	-0.432	-0.149	0.042	1.263	0.444	1.385	-0.393	-0.214	-1.55	-0.616	-1.857	0.952	-0.334	0.085	0.12	0.453	-0.362	0.655	0.278	-0.038	-0.032	0.006
t155	0.745	-0.898	-1.086	0.922	0.515	0.225	0.125	-1.207	-0.403	0.159	0.418	1.742	0.837	0.876	-0.839	0.137	-1.936	-0.136	-2.304	1.338	-0.529	-0.212	-0.121	0.851	0.211	0.641	0.469	0.722	-0.471	-0.794
t35	2.157	-0.344	-0.591	-1.955	1.814	0.212	1.334	-0.344	-0.486	-0.755	-0.718	0.255	-0.33	2.387	0.695	-1.304	-0.743	-1.576	-0.891	0.221	0.092	0.699	0.615	-0.365	-1.58	0.712	-0.114	-1.45	0.848	1.503
t99	1.354	-0.672	-0.854	-0.305	1.074	0.22	0.645	-0.839	-0.436	-0.226	-0.068	1.091	0.344	1.515	-0.115	-0.618	-1.416	-0.748	-1.676	0.876	-0.251	0.183	0.198	0.325	-0.578	0.682	0.216	-0.165	0.092	0.15
t24	1.475	-0.605	-0.841	-0.572	1.187	0.217	0.751	-0.758	-0.447	-0.319	-0.171	0.979	0.228	1.665	-0.081	-0.535	-1.323	-0.885	-1.584	0.749	-0.213	0.258	0.259	0.223	-0.706	0.672	0.168	-0.429	0.214	0.422
t126	1.808	-0.468	-0.732	-1.257	1.494	0.214	1.036	-0.553	-0.468	-0.539	-0.44	0.632	-0.052	2.026	0.251	-0.811	-1.044	-1.229	-1.26	0.476	-0.072	0.472	0.432	-0.062	-1.12	0.684	0.032	-0.964	0.528	0.984
t183	1.186	-0.738	-0.913	0.037	0.92	0.222	0.5	-0.942	-0.426	-0.119	0.067	1.268	0.484	1.334	-0.299	-0.442	-1.557	-0.577	-1.845	1.009	-0.326	0.075	0.11	0.47	-0.364	0.673	0.286	0.095	-0.064	-0.126
t150	1.095	-0.771	-0.948	0.22	0.836	0.222	0.423	-0.996	-0.421	-0.061	0.14	1.366	0.557	1.239	-0.409	-0.326	-1.636	-0.486	-1.939	1.078	-0.368	0.016	0.063	0.548	-0.245	0.667	0.323	0.225	-0.149	-0.263
t166	1.44	-0.633	-0.831	-0.486	1.154	0.219	0.72	-0.784	-0.442	-0.285	-0.139	1.004	0.269	1.612	-0.047	-0.651	-1.346	-0.84	-1.597	0.8	-0.218	0.238	0.242	0.251	-0.68	0.682	0.181	-0.319	0.175	0.31
t66	0.22	-1.142	-1.216	2.032	0.028	0.233	-0.329	-1.54	-0.365	0.527	0.851	2.267	1.303	0.275	-1.227	0.284	-2.364	0.425	-2.775	1.813	-0.732	-0.544	-0.391	1.298	0.831	0.644	0.681	1.675	-0.979	-1.787
t46	1.191	-0.746	-0.898	0.037	0.923	0.223	0.503	-0.942	-0.425	-0.116	0.066	1.256	0.487	1.329	-0.25	-0.538	-1.548	-0.576	-1.827	1.02	-0.317	0.079	0.113	0.465	-0.381	0.681	0.283	0.123	-0.064	-0.153
t184	1.606	-0.572	-0.768	-0.82	1.306	0.218	0.86	-0.685	-0.451	-0.392	-0.271	0.826	0.135	1.784	0.15	-0.855	-1.203	-1.006	-1.427	0.675	-0.143	0.345	0.329	0.109	-0.895	0.693	0.113	-0.557	0.328	0.562
t43	0.859	-0.856	-1.041	0.692	0.62	0.224	0.223	-1.138	-0.409	0.087	0.327	1.619	0.745	0.996	-0.7	-0.01	-1.839	-0.25	-2.185	1.252	-0.476	-0.137	-0.061	0.752	0.063	0.649	0.421	0.557	-0.365	-0.617
t22	1.16	-0.746	-0.925	0.088	0.896	0.222	0.479	-0.956	-0.425	-0.102	0.087	1.297	0.503	1.309	-0.335	-0.398	-1.581	-0.552	-1.873	1.026	-0.338	0.058	0.097	0.492	-0.329	0.67	0.296	0.124	-0.088	-0.157
t153	0.76	-0.904	-1.064	0.905	0.527	0.226	0.136	-1.201	-0.402	0.158	0.409	1.718	0.835	0.88	-0.767	0.004	-1.919	-0.143	-2.273	1.344	-0.514	-0.2	-0.112	0.836	0.179	0.651	0.461	0.743	-0.463	-0.811
t3	2.162	-0.322	-0.618	-1.986	1.821	0.21	1.341	-0.334	-0.49	-0.773	-0.728	0.263	-0.352	2.413	0.605	-1.106	-0.747	-1.595	-0.914	0.185	0.08	0.699	0.616	-0.367	-1.562	0.697	-0.114	-1.536	0.862	1.587
t156	1.21	-0.72	-0.916	-0.02	0.943	0.221	0.522	-0.924	-0.429	-0.14	0.045	1.249	0.457	1.369	-0.312	-0.383	-1.541	-0.607	-1.832	0.977	-0.321	0.089	0.122	0.45	-0.384	0.668	0.277	0.025	-0.038	-0.055
t96	1.908	-0.433	-0.692	-1.456	1.586	0.213	1.121	-0.493	-0.473	-0.602	-0.519	0.524	-0.131	2.129	0.379	-0.953	-0.956	-1.328	-1.154	0.404	-0.025	0.536	0.484	-0.149	-1.252	0.692	-0.01	-1.1	0.62	1.129
t23	-0.06	-1.226	-1.35	2.573	-0.226	0.233	-0.566	-1.702	-0.353	0.687	1.068	2.579	1.512	0.002	-1.652	0.832	-2.61	0.692	-3.091	1.993	-0.874	-0.729	-0.539	1.541	1.216	0.61	0.799	2.007	-1.227	-2.148
t54	1.125	-0.762	-0.934	0.161	0.864	0.222	0.448	-0.979	-0.423	-0.079	0.116	1.331	0.534	1.269	-0.363	-0.382	-1.608	-0.515	-1.905	1.058	-0.352	0.035	0.079	0.522	-0.287	0.67	0.311	0.189	-0.121	-0.225
t87	0.935	-0.842	-0.993	0.553	0.689	0.225	0.284	-1.097	-0.411	0.046	0.27	1.527	0.695	1.06	-0.547	-0.235	-1.765	-0.318	-2.088	1.216	-0.433	-0.087	-0.02	0.685	-0.052	0.665	0.389	0.502	-0.3	-0.555
t141	0.391	-1.065	-1.169	1.673	0.187	0.23	-0.182	-1.432	-0.377	0.408	0.71	2.094	1.153	0.468	-1.087	0.209	-2.223	0.244	-2.618	1.663	-0.664	-0.436	-0.303	1.152	0.625	0.645	0.612	1.376	-0.814	-1.474
t5	0.47	-1.047	-1.125	1.527	0.257	0.231	-0.116	-1.389	-0.379	0.366	0.651	2.003	1.099	0.539	-0.944	0.005	-2.152	0.173	-2.523	1.62	-0.621	-0.383	-0.261	1.083	0.512	0.658	0.579	1.303	-0.747	-1.392
t51	1.228	-0.72	-0.9	-0.049	0.958	0.221	0.537	-0.915	-0.429	-0.146	0.033	1.225	0.448	1.38	-0.259	-0.473	-1.523	-0.62	-1.804	0.974	-0.308	0.101	0.132	0.434	-0.416	0.674	0.269	0.025	-0.025	-0.052
t178	0.462	-1.046	-1.132	1.538	0.251	0.231	-0.122	-1.392	-0.379	0.368	0.656	2.013	1.102	0.535	-0.967	0.046	-2.159	0.178	-2.534	1.621	-0.626	-0.389	-0.265	1.09	0.524	0.656	0.582	1.301	-0.752	-1.392
t28	0.778	-0.895	-1.06	0.864	0.545	0.225	0.152	-1.189	-0.403	0.144	0.394	1.699	0.818	0.902	-0.756	0.004	-1.903	-0.163	-2.257	1.327	-0.507	-0.189	-0.103	0.821	0.157	0.65	0.454	0.708	-0.444	-0.775
t177	0.645	-0.97	-1.075	1.161	0.42	0.229	0.034	-1.279	-0.391	0.246	0.508	1.824	0.947	0.735	-0.795	-0.085	-2.007	-0.012	-2.359	1.468	-0.55	-0.272	-0.17	0.933	0.3	0.661	0.507	1.001	-0.579	-1.077
t18	1.403	-0.629	-0.872	-0.43	1.121	0.218	0.689	-0.801	-0.444	-0.276	-0.114	1.058	0.284	1.591	-0.18	-0.417	-1.385	-0.814	-1.662	0.799	-0.248	0.211	0.221	0.286	-0.609	0.665	0.199	-0.333	0.149	0.319
t162	0.943	-0.838	-0.992	0.537	0.696	0.225	0.292	-1.091	-0.411	0.041	0.264	1.52	0.688	1.07	-0.542	-0.238	-1.76	-0.327	-2.082	1.208	-0.43	-0.082	-0.016	0.678	-0.061	0.664	0.386	0.485	-0.293	-0.537
t107	1.652	-0.541	-0.77	-0.927	1.35	0.216	0.901	-0.652	-0.456	-0.431	-0.311	0.788	0.087	1.847	0.137	-0.767	-1.169	-1.062	-1.399	0.618	-0.132	0.372	0.352	0.071	-0.937	0.685	0.095	-0.677	0.378	0.684
t37	1.587	-0.572	-0.784	-0.788	1.289	0.217	0.845	-0.694	-0.452	-0.383	-0.258	0.852	0.145	1.772	0.097	-0.768	-1.223	-0.991	-1.455	0.679	-0.155	0.332	0.319	0.125	-0.863	0.687	0.121	-0.556	0.313	0.559
t29	2.068	-0.377	-0.626	-1.775	1.732	0.212	1.258	-0.398	-0.481	-0.699	-0.646	0.351	-0.258	2.293	0.584	-1.184	-0.82	-1.486	-0.985	0.287	0.05	0.641	0.568	-0.287	-1.463	0.705	-0.076	-1.323	0.765	1.367
t164	1.754	-0.497	-0.74	-1.139	1.444	0.215	0.99	-0.588	-0.463	-0.498	-0.395	0.683	-0.002	1.961	0.232	-0.839	-1.086	-1.169	-1.302	0.531	-0.089	0.438	0.405	-0.017	-1.063	0.688	0.053	-0.851	0.474	0.868
t15	2.318	-0.235	-0.6	-2.333	1.968	0.206	1.479	-0.229	-0.504	-0.893	-0.861	0.118	-0.503	2.608	0.65	-1	-0.626	-1.772	-0.794	0.019	0.129	0.796	0.695	-0.499	-1.729	0.684	-0.176	-1.878	1.02	1.938
t47	3.259	0.139	-0.279	-4.257	2.833	0.196	2.284	0.346	-0.561	-1.507	-1.62	-0.87	-1.286	3.619	1.645	-1.907	0.166	-2.736	0.139	-0.734	0.538	1.402	1.185	-1.309	-2.917	0.727	-0.564	-3.346	1.901	3.486
t137	2.959	0.006	-0.362	-3.627	2.556	0.201	2.025	0.158	-0.54	-1.301	-1.373	-0.564	-1.024	3.282	1.394	-1.758	-0.081	-2.419	-0.14	-0.471	0.418	1.211	1.03	-1.051	-2.554	0.724	-0.441	-2.823	1.613	2.94
t115	1.292	-0.69	-0.885	-0.185	1.018	0.22	0.591	-0.875	-0.434	-0.193	-0.02	1.161	0.391	1.454	-0.216	-0.481	-1.469	-0.69	-1.748	0.915	-0.285	0.141	0.165	0.38	-0.49	0.673	0.243	-0.092	0.038	0.069
