V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t9	-0.117	0.412	1.846	0.464	1.628	-2.019	1.026	-1.227	-0.486	-2.868	0.278	0.112	0.432	0.696	0.198	-1.75	0.522	1.95	-0.682	-0.703	-0.154	-0.043	0.019	-0.514	-1.032	0.87	-0.28	-2.032	2.201	1.249
t155	1.692	0.428	0.891	-0.465	2.296	-1.964	3.036	0.379	-0.428	-1.337	0.502	-1.107	-0.983	-1.744	-1.058	-1.735	1.741	1.926	-0.448	-2.345	0.39	0.519	0.397	0.801	-1.787	0.378	0.05	-3.226	2.885	0.308
t123	0.016	-0.65	3.325	0.023	2.882	-3.223	2.564	-0.279	-2.439	-3.658	2.772	-0.776	-1.449	-0.632	-2.609	-1.754	1.18	3.258	0.227	-1.222	0.405	-1.323	0.955	0.637	-0.437	2.478	1.493	-3.947	2.185	-0.028
t13	0.683	0.285	1.62	0.004	2.074	-2.148	2.084	-0.411	-0.71	-2.304	0.696	-0.525	-0.41	-0.532	-0.707	-1.745	1.134	2.107	-0.465	-1.474	0.154	0.04	0.302	0.195	-1.285	0.864	0.087	-2.792	2.496	0.678
t44	-1.906	-0.022	3.397	1.239	1.442	-2.547	-0.407	-2.492	-1.309	-4.738	1.021	1.003	1.123	2.665	0.38	-1.767	-0.463	2.484	-0.563	0.758	-0.491	-1.12	0	-1.392	-0.028	1.999	0.08	-1.567	1.497	1.708
t151	1.66	1.362	-0.451	-0.137	1.218	-0.908	1.749	-0.369	1.273	-0.561	-1.644	-0.378	0.646	-0.729	1.308	-1.735	1.231	0.789	-1.235	-1.939	-0.065	1.682	-0.401	-0.178	-2.358	-1.038	-1.492	-1.608	2.935	1.367
t156	0.44	1.463	0.027	0.533	0.645	-0.815	0.262	-1.541	1.446	-1.499	-2.071	0.524	1.769	1.048	2.454	-1.743	0.346	0.662	-1.487	-0.801	-0.49	1.439	-0.755	-1.163	-1.914	-0.888	-1.9	-0.608	2.479	2.134
t120	0.296	1.482	0.073	0.618	0.564	-0.798	0.068	-1.69	1.48	-1.609	-2.136	0.644	1.918	1.274	2.609	-1.744	0.234	0.637	-1.524	-0.66	-0.546	1.417	-0.803	-1.292	-1.864	-0.878	-1.96	-0.475	2.425	2.234
t98	2.339	2.362	-2.262	-0.143	0.338	0.242	1.194	-0.541	3.121	0.863	-3.872	-0.087	1.788	-0.581	3.366	-1.726	1.159	-0.444	-1.984	-2.176	-0.345	3.133	-1.109	-0.68	-3.255	-2.759	-3.007	-0.349	3.254	2.138
t150	1.389	0.699	0.654	-0.222	1.872	-1.663	2.33	-0.097	0.058	-1.354	-0.158	-0.696	-0.269	-1.06	-0.169	-1.738	1.397	1.6	-0.716	-1.955	0.171	0.771	0.103	0.297	-1.835	0.045	-0.455	-2.561	2.79	0.768
t25	2.485	2.432	-2.44	-0.193	0.319	0.326	1.279	-0.463	3.255	1.046	-4.024	-0.14	1.775	-0.703	3.447	-1.725	1.22	-0.532	-2.023	-2.293	-0.336	3.262	-1.139	-0.63	-3.358	-2.911	-3.093	-0.328	3.314	2.143
t159	0.61	0.703	1.048	0.184	1.574	-1.673	1.457	-0.798	0.056	-2.005	-0.287	-0.165	0.35	0.007	0.407	-1.744	0.864	1.594	-0.827	-1.25	-0.071	0.542	-0.07	-0.274	-1.515	0.236	-0.616	-2.026	2.496	1.188
t189	3.302	1.154	-0.994	-1.056	2.077	-1.111	3.865	1.261	0.917	0.637	-0.925	-1.652	-1.016	-3.178	-0.395	-1.722	2.455	1.04	-0.836	-3.516	0.535	1.912	0.131	1.238	-2.904	-1.143	-0.826	-3.075	3.541	0.262
t134	-0.088	0.05	2.359	0.318	2.05	-2.43	1.529	-0.915	-1.156	-3.147	1.133	-0.18	-0.188	0.255	-0.758	-1.752	0.739	2.4	-0.374	-0.86	0.034	-0.48	0.337	-0.138	-0.826	1.426	0.322	-2.675	2.191	0.818
t33	-0.124	0.852	1.209	0.615	1.125	-1.521	0.434	-1.572	0.316	-2.495	-0.735	0.449	1.188	1.164	1.308	-1.75	0.287	1.413	-1.052	-0.521	-0.367	0.507	-0.356	-0.965	-1.304	0.199	-1.005	-1.274	2.227	1.744
t62	-3.404	0.224	3.795	2.098	0.587	-2.296	-2.413	-4.03	-0.873	-5.784	0.212	2.205	2.723	4.967	2.092	-1.781	-1.617	2.172	-0.983	2.206	-1.075	-1.261	-0.543	-2.741	0.431	1.991	-0.632	-0.128	0.943	2.782
t59	0.957	0.931	0.537	0.087	1.441	-1.411	1.536	-0.671	0.479	-1.527	-0.76	-0.221	0.461	-0.21	0.737	-1.74	0.975	1.312	-0.971	-1.474	-0.077	0.927	-0.189	-0.253	-1.794	-0.199	-0.921	-1.867	2.639	1.261
t187	0.876	-0.632	2.858	-0.419	3.189	-3.186	3.503	0.48	-2.397	-2.919	2.862	-1.35	-2.097	-1.792	-3.19	-1.748	1.758	3.237	0.331	-1.995	0.661	-1.041	1.128	1.247	-0.805	2.231	1.634	-4.501	2.512	-0.468
t3	3.913	2.078	-2.659	-1.052	1.259	-0.048	3.34	1.087	2.627	1.939	-2.992	-1.375	0.047	-3.018	1.522	-1.714	2.376	-0.101	-1.53	-3.725	0.271	3.247	-0.527	0.768	-3.727	-2.733	-2.23	-1.901	3.83	0.985
t8	2.574	1.678	-1.384	-0.498	1.205	-0.53	2.36	0.201	1.87	0.474	-2.25	-0.761	0.446	-1.627	1.46	-1.726	1.682	0.396	-1.376	-2.653	0.059	2.349	-0.474	0.18	-2.927	-1.764	-1.833	-1.681	3.3	1.241
t83	-1.15	0.424	2.359	1.005	1.221	-2.026	-0.149	-2.164	-0.478	-3.726	0.096	0.827	1.273	2.119	0.973	-1.758	-0.188	1.935	-0.834	0.242	-0.477	-0.339	-0.217	-1.284	-0.613	1.118	-0.505	-1.311	1.81	1.812
t122	0.456	-0.183	2.419	-0.039	2.519	-2.685	2.446	-0.251	-1.574	-2.895	1.751	-0.722	-1.019	-0.722	-1.734	-1.748	1.229	2.683	-0.103	-1.447	0.31	-0.612	0.652	0.497	-0.902	1.645	0.813	-3.442	2.38	0.269
t127	0.812	1.317	0.048	0.293	0.948	-0.974	0.866	-1.099	1.185	-1.316	-1.678	0.166	1.229	0.394	1.82	-1.74	0.673	0.839	-1.315	-1.193	-0.307	1.367	-0.55	-0.746	-1.975	-0.757	-1.586	-1.107	2.609	1.774
t94	2.202	0.387	0.689	-0.743	2.532	-2.002	3.654	0.866	-0.498	-0.947	0.677	-1.48	-1.452	-2.48	-1.533	-1.731	2.109	1.977	-0.343	-2.821	0.565	0.62	0.544	1.212	-1.971	0.313	0.219	-3.642	3.075	-0.011
t63	-0.685	0.704	1.712	0.858	1.082	-1.699	0.007	-1.962	0.041	-3.094	-0.483	0.718	1.375	1.778	1.345	-1.754	-0.019	1.592	-1.005	-0.074	-0.469	0.151	-0.353	-1.222	-0.979	0.567	-0.873	-1.147	2.005	1.879
t135	-0.638	0.256	2.341	0.679	1.608	-2.206	0.647	-1.571	-0.781	-3.437	0.565	0.35	0.585	1.235	0.172	-1.755	0.252	2.143	-0.623	-0.287	-0.237	-0.392	0.039	-0.742	-0.722	1.246	-0.126	-1.947	1.994	1.348
t78	-0.044	0.937	1.041	0.608	1.057	-1.422	0.412	-1.572	0.479	-2.359	-0.929	0.462	1.262	1.159	1.477	-1.748	0.292	1.304	-1.113	-0.565	-0.387	0.634	-0.413	-0.988	-1.386	0.044	-1.13	-1.179	2.261	1.803
t121	-2.818	-0.147	4.042	1.673	1.233	-2.708	-1.267	-3.219	-1.546	-5.616	1.164	1.533	1.63	3.787	0.731	-1.775	-1.023	2.631	-0.587	1.534	-0.715	-1.553	-0.096	-1.935	0.427	2.419	0.101	-1.16	1.14	2.056
t166	0.572	2.169	-1.072	0.707	-0.11	-0.011	-0.523	-1.973	2.745	-0.785	-3.693	0.966	2.856	1.621	4.154	-1.741	0.059	-0.207	-2.064	-0.651	-0.793	2.36	-1.33	-1.774	-2.406	-2.012	-3.038	0.515	2.574	2.862
t191	-2.063	0.31	2.992	1.438	1.008	-2.172	-1.012	-2.891	-0.698	-4.587	0.218	1.356	1.797	3.238	1.345	-1.766	-0.748	2.074	-0.865	1.021	-0.702	-0.754	-0.319	-1.833	-0.167	1.522	-0.499	-0.889	1.458	2.17
t199	-0.939	0.32	2.403	0.856	1.423	-2.139	0.229	-1.889	-0.668	-3.632	0.37	0.6	0.931	1.71	0.552	-1.758	0.014	2.065	-0.717	0.01	-0.36	-0.402	-0.081	-1.024	-0.639	1.222	-0.292	-1.634	1.885	1.581
t93	-1.094	-0.266	3.335	0.74	2.025	-2.809	0.822	-1.58	-1.743	-4.271	1.704	0.271	0.063	1.312	-0.817	-1.76	0.214	2.781	-0.247	-0.075	-0.127	-1.184	0.384	-0.551	-0.208	2.166	0.642	-2.532	1.786	1.004
t179	-1.595	0.502	2.473	1.26	0.963	-1.946	-0.753	-2.622	-0.342	-4.031	-0.148	1.189	1.762	2.804	1.488	-1.762	-0.531	1.84	-0.961	0.679	-0.65	-0.373	-0.379	-1.692	-0.479	1.113	-0.721	-0.876	1.647	2.135
t152	-1.115	0.72	1.91	1.083	0.899	-1.69	-0.503	-2.358	0.061	-3.439	-0.577	1.024	1.753	2.374	1.688	-1.758	-0.317	1.575	-1.077	0.329	-0.606	0.045	-0.459	-1.561	-0.814	0.657	-0.984	-0.83	1.844	2.122
t15	1.035	1.85	-0.847	0.367	0.429	-0.362	0.425	-1.318	2.175	-0.676	-2.9	0.413	1.933	0.673	3.032	-1.736	0.536	0.177	-1.733	-1.204	-0.503	2.095	-0.96	-1.103	-2.393	-1.647	-2.422	-0.339	2.726	2.265
t200	-0.252	0.801	1.348	0.666	1.135	-1.58	0.361	-1.648	0.224	-2.647	-0.641	0.497	1.199	1.289	1.277	-1.751	0.225	1.474	-1.028	-0.428	-0.382	0.404	-0.341	-1.006	-1.218	0.308	-0.947	-1.273	2.175	1.757
t77	-1.937	0.329	2.899	1.381	1.032	-2.148	-0.899	-2.796	-0.659	-4.468	0.191	1.289	1.729	3.094	1.306	-1.765	-0.675	2.049	-0.864	0.915	-0.674	-0.694	-0.308	-1.762	-0.229	1.46	-0.505	-0.938	1.506	2.126
