V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t145	0.017	1.221	-1.964	-1.536	2.302	-1.79	0.423	1.043	-1.236	-1.116	-2.19	-1.046	2.282	-0.908	-0.266	0.754	1.203	0.091	-2.938	0.228	1.874	1.39	-0.571	3.76	1.377	-0.138	-1.783	-2.221	-0.981	2.707
t188	-0.189	0.857	-1.203	-0.381	1.789	-1.775	-0.701	1.276	-1.549	-1.061	-1.23	-0.578	2.066	0.213	-0.177	0.653	1.095	-0.455	-0.973	0.341	0.543	1.797	-1.064	1.403	0.178	0.139	0.004	-1.191	-1.607	1.778
t6	1.047	1.728	-0.88	-1.035	1.273	0.964	-1.028	0.476	-2.312	-1.461	-0.221	1.148	1.085	0.168	0.189	-1	-0.367	-0.319	-1.252	1.165	0.439	0.267	0.206	0.904	0.079	-0.712	0.292	-0.231	-1.677	1.063
t105	0.928	1.745	0.363	0.362	0.479	1.724	-2.646	0.687	-2.873	-1.348	1.329	2.096	0.678	1.505	0.46	-1.47	-0.682	-1.036	1.334	1.533	-1.648	0.228	-0.044	-2.85	-1.292	-0.381	2.796	0.855	-2.44	-0.399
t97	0.316	0.683	-0.818	-0.355	1.56	-0.857	-1.194	0.974	-1.858	-1.284	-0.366	0.824	1.389	0.889	-0.035	-0.263	0.266	-0.548	-0.28	0.752	0.585	1.623	-1.157	0.45	-1.188	-0.316	0.531	0.275	-1.932	1.333
t189	-0.216	0.722	-0.348	0.532	1.25	-1.332	-1.97	1.264	-1.905	-1.07	-0.194	0.187	1.792	1.181	0.005	0.35	0.763	-0.917	0.843	0.584	-0.862	2	-1.107	-1.333	-0.96	0.303	2.226	-0.411	-2.264	0.883
t196	0.113	1.093	-0.54	0.021	1.26	-0.776	-1.75	0.911	-1.998	-1.19	-0.384	0.169	1.788	0.698	0.145	0.077	0.471	-0.755	0.121	0.686	-0.555	1.572	-0.674	-0.637	-0.304	0.012	2.078	-0.598	-2.084	1.029
t180	0.234	1.042	-0.204	0.273	1.05	-0.301	-2.127	0.872	-2.164	-1.22	0.221	0.735	1.412	1.202	0.236	-0.277	0.163	-0.928	0.929	0.898	-0.892	1.541	-0.827	-1.692	-0.981	-0.026	2.815	-0.193	-2.447	0.653
t110	0.014	0.898	-1.527	-0.855	1.991	-1.283	-0.008	1.369	-1.509	-1.03	-1.326	-0.448	1.884	-0.141	-0.353	0.535	1.105	-0.147	-1.873	0.46	1.183	1.252	-0.731	2.698	0.551	-0.039	-1.62	-1.704	-1.378	2.031
t200	0.78	1.532	-0.998	-1.061	1.469	0.282	-0.801	0.668	-2.072	-1.371	-0.605	0.581	1.338	-0.026	0.094	-0.632	0.031	-0.263	-1.466	0.946	0.674	0.612	0.102	1.185	0.387	-0.515	-0.272	-0.501	-1.488	1.389
t185	-0.282	0.851	-1.149	-0.318	1.715	-1.502	-0.654	1.349	-1.556	-0.953	-1.168	-0.812	2.177	0.11	-0.157	0.786	1.26	-0.463	-0.933	0.391	0.265	1.58	-0.913	1.251	0.569	0.257	0.258	-1.989	-1.7	1.729
t14	0.091	0.956	-0.699	-0.069	1.382	-0.713	-1.287	1.198	-1.928	-1.122	-0.363	0.281	1.632	0.719	-0.065	0.087	0.621	-0.65	-0.11	0.708	-0.158	1.392	-0.868	0.049	-0.465	0.009	0.874	-0.631	-1.942	1.071
t80	-0.346	0.666	-1.463	-0.557	2.006	-2.087	-0.262	1.417	-1.33	-0.959	-1.563	-0.966	2.29	-0.104	-0.261	0.938	1.428	-0.3	-1.524	0.225	0.965	1.806	-1.24	2.148	0.514	0.208	-0.627	-1.75	-1.411	2.136
t4	-0.358	0.641	-1.455	-0.589	1.968	-2.104	-0.285	1.328	-1.321	-0.963	-1.635	-1.159	2.409	-0.198	-0.158	0.951	1.441	-0.33	-1.546	0.207	0.975	1.819	-1.289	2.114	0.715	0.221	-0.285	-1.878	-1.411	2.169
t165	-0.546	0.627	-0.464	0.667	1.389	-1.952	-1.786	1.5	-1.725	-0.945	-0.487	-0.282	2.114	1.102	-0.097	0.788	1.177	-0.946	0.797	0.371	-0.831	2.269	-1.487	-1.009	-0.817	0.514	1.939	-0.76	-2.159	1.035
t33	-0.138	0.762	-0.456	0.281	1.329	-1.373	-1.844	1.087	-1.882	-1.152	-0.36	0.268	1.822	1.086	0.071	0.215	0.614	-0.877	0.613	0.567	-0.516	2.011	-1.201	-0.876	-0.978	0.109	2.108	-0.17	-2.158	1.035
t52	0.671	1.333	-0.162	-0.126	0.878	0.434	-2.27	0.403	-2.382	-1.409	0.294	0.929	1.193	0.918	0.509	-0.84	-0.343	-0.855	0.575	1.104	-0.737	1.1	-0.248	-1.673	-0.525	-0.363	3.168	0.19	-2.387	0.615
t85	0.532	1.226	-0.243	0.045	0.985	0.311	-1.992	0.777	-2.325	-1.292	0.358	1.018	1.169	1.053	0.257	-0.652	-0.088	-0.812	0.543	1.072	-0.677	1.071	-0.477	-1.29	-0.79	-0.238	2.141	0.067	-2.32	0.57
t47	0.314	0.691	-0.108	0.398	0.988	-0.55	-2.446	0.7	-2.187	-1.336	0.336	0.873	1.298	1.471	0.349	-0.476	-0.06	-1.012	1.245	0.898	-0.687	1.931	-1.13	-1.943	-1.468	-0.174	3.293	0.744	-2.618	0.662
t103	0.504	1.587	-1.578	-1.466	1.896	-0.507	-0.151	0.638	-1.68	-1.263	-1.469	-0.335	1.794	-0.654	0.018	0.009	0.495	-0.02	-2.447	0.645	1.304	0.849	-0.007	2.715	1.284	-0.418	-0.726	-1.851	-1.361	2.192
t153	0.602	1.532	-1.433	-1.444	1.79	-0.454	-0.468	0.497	-1.776	-1.355	-1.288	-0.033	1.683	-0.477	0.101	-0.146	0.269	-0.125	-2.125	0.688	1.182	0.916	-0.029	2.244	0.932	-0.512	-0.102	-1.221	-1.456	2.005
t149	0.211	1.628	-1.425	-1.023	1.739	-0.74	-0.354	0.908	-1.72	-1.112	-1.435	-0.744	2.082	-0.591	-0.01	0.4	0.864	-0.2	-2.067	0.534	0.639	0.86	-0.096	2.23	1.515	-0.063	-0.286	-2.253	-1.382	1.889
t48	0.057	1.015	-1.82	-1.319	2.204	-1.727	0.134	0.976	-1.317	-1.13	-1.907	-0.856	2.158	-0.631	-0.169	0.639	1.056	-0.015	-2.521	0.3	1.694	1.496	-0.746	3.241	1.053	-0.173	-1.192	-1.854	-1.223	2.569
t171	-0.133	0.632	-0.877	-0.137	1.547	-1.708	-1.374	0.933	-1.67	-1.17	-0.885	-0.302	2.049	0.612	0.096	0.468	0.758	-0.699	-0.155	0.425	0.179	2.116	-1.309	0.296	-0.364	0.066	1.876	-0.757	-2.071	1.555
t25	-0.582	1.665	-0.596	0.404	1.105	-1.641	-1.95	0.997	-1.843	-0.907	-1.126	-1.9	2.678	0.077	0.283	1.257	1.341	-0.978	0.191	0.247	-1.547	1.863	-0.389	-0.623	1.693	0.722	3.703	-2.985	-2.338	1.169
t146	0.427	1.145	-0.823	-0.506	1.465	-0.682	-1.286	0.775	-1.945	-1.352	-0.557	0.532	1.486	0.55	0.057	-0.296	0.191	-0.531	-0.542	0.734	0.422	1.498	-0.669	0.434	-0.519	-0.307	0.78	0.033	-1.837	1.32
t29	1.264	1.985	-0.637	-1.076	1.11	1.635	-1.264	0.348	-2.482	-1.475	0.151	1.363	0.863	0.129	0.348	-1.344	-0.613	-0.368	-1.06	1.372	0.163	-0.056	0.472	0.138	0.241	-0.771	0.644	-0.125	-1.76	0.804
t91	0.565	0.925	-0.847	-0.599	1.43	-0.194	-1.091	0.748	-1.983	-1.337	-0.357	0.668	1.356	0.551	0.11	-0.508	0.09	-0.465	-0.654	0.896	0.632	1.217	-0.716	0.635	-0.495	-0.419	0.624	-0.202	-1.914	1.332
t34	0.357	1.028	-1.989	-1.956	2.373	-1.451	0.361	0.686	-1.282	-1.256	-2.079	-0.595	1.932	-0.958	-0.123	0.357	0.78	0.232	-3.182	0.397	2.228	1.229	-0.108	3.707	1.325	-0.458	-1.683	-1.746	-1.051	2.917
t84	0.324	1.409	-1.993	-1.958	2.291	-1.478	0.235	0.54	-1.309	-1.277	-2.22	-0.94	2.06	-1.121	-0.027	0.444	0.769	0.167	-3.18	0.338	2.08	1.286	-0.077	3.759	1.716	-0.43	-1.104	-2.082	-1.141	2.909
t179	0.215	0.63	-0.378	0.089	1.242	-0.823	-1.935	0.839	-2.008	-1.305	-0.073	0.897	1.603	1.183	0.185	-0.255	0.192	-0.853	0.629	0.77	-0.309	1.838	-1.23	-1.202	-1.442	-0.14	2.414	0.489	-2.161	0.9
t10	0.328	1.493	-1.22	-0.99	1.653	-0.44	-0.62	0.831	-1.801	-1.171	-1.073	-0.325	1.828	-0.331	0.034	0.133	0.602	-0.284	-1.598	0.671	0.543	0.91	-0.188	1.613	1.041	-0.226	0.112	-1.651	-1.577	1.699
t72	0.392	0.962	-1.168	-0.87	1.66	-0.607	-0.669	0.843	-1.788	-1.219	-0.918	-0.054	1.703	-0.045	0.082	-0.1	0.501	-0.298	-1.441	0.707	0.853	1.098	-0.531	1.448	0.469	-0.298	-0.03	-0.848	-1.556	1.72
t27	0.099	1.058	-0.237	0.455	1.024	-0.626	-2.09	1.019	-2.143	-1.176	0.022	0.384	1.668	1.116	0.168	-0.078	0.41	-0.942	0.78	0.774	-0.901	1.646	-0.911	-1.361	-0.794	0.123	2.427	-0.249	-2.301	0.635
t95	1.84	1.71	-0.716	-1.697	1.228	1.917	-1.321	-0.249	-2.533	-1.838	0.22	2.321	0.351	0.27	0.498	-2.143	-1.434	-0.183	-1.359	1.568	1.089	0.049	0.715	0.411	-0.53	-1.404	0.558	1.307	-1.767	1.117
t143	2.105	1.963	-0.301	-1.462	0.892	2.674	-1.855	-0.401	-2.868	-1.951	0.831	3.08	0.027	0.694	0.625	-2.679	-1.909	-0.359	-0.678	1.83	0.527	-0.208	0.921	-0.717	-1.107	-1.525	1.278	1.984	-1.964	0.544
t89	-1.02	1.098	-1.412	-0.089	1.841	-3.026	-0.722	1.409	-1.199	-0.726	-2.198	-2.8	3.179	-0.541	-0.094	2.068	2.163	-0.579	-1.186	-0.202	-0.162	2.298	-1.001	1.782	2.152	0.844	1.433	-3.776	-1.776	2.23
t7	-0.289	0.72	-0.756	0.207	1.525	-1.793	-1.349	1.348	-1.684	-1.061	-0.721	-0.212	2.005	0.828	-0.129	0.572	0.999	-0.753	0.119	0.399	-0.097	2.13	-1.456	0.018	-0.684	0.277	1.103	-0.607	-1.952	1.289
t140	1.245	2.111	-2.353	-2.939	2.245	0.75	1.311	0.435	-1.662	-1.378	-1.999	-0.386	1.458	-1.983	-0.074	-0.562	0.243	0.695	-4.904	0.892	2.88	-0.498	1.024	5.44	2.855	-0.971	-3.857	-2.426	-0.484	2.808
t112	-1.56	0.544	-1.467	0.321	2.03	-4.063	-0.584	1.9	-0.899	-0.53	-2.368	-3.12	3.494	-0.256	-0.32	2.709	2.773	-0.678	-0.795	-0.483	-0.198	2.869	-1.814	1.694	1.615	1.217	1.285	-3.933	-1.75	2.343
t184	-0.287	1.428	-1.259	-0.51	1.7	-1.311	-0.598	1.272	-1.621	-0.882	-1.379	-1.224	2.336	-0.397	-0.061	0.961	1.362	-0.423	-1.399	0.363	-0.02	1.124	-0.461	1.564	1.567	0.317	0.323	-2.647	-1.564	1.72
t135	-0.308	0.403	-1.439	-0.516	2.052	-2.056	-0.24	1.489	-1.316	-0.967	-1.353	-0.648	2.059	0.181	-0.351	0.857	1.339	-0.297	-1.287	0.288	1.099	1.91	-1.38	2.114	0.017	0.143	-0.854	-1.496	-1.575	2.126
t107	0.592	1.189	-0.205	0.058	1.003	0.281	-2.028	0.751	-2.337	-1.348	0.423	1.322	1.119	1.208	0.259	-0.836	-0.223	-0.831	0.628	1.095	-0.528	1.158	-0.716	-1.317	-1.249	-0.346	2.018	0.593	-2.257	0.52
t178	0.674	1.362	-0.332	-0.182	1.059	0.412	-1.843	0.694	-2.32	-1.341	0.253	1.137	1.158	0.889	0.274	-0.815	-0.194	-0.721	0.189	1.101	-0.394	0.944	-0.455	-0.95	-0.767	-0.37	1.71	0.3	-2.118	0.643
t150	-0.609	0.751	-1.337	-0.184	1.927	-2.527	-0.611	1.481	-1.292	-0.909	-1.554	-1.237	2.424	0.145	-0.277	1.259	1.572	-0.497	-0.915	0.092	0.527	2.241	-1.545	1.692	0.31	0.385	0.315	-1.929	-1.719	2.017
t198	0.101	1.485	-1.249	-0.855	1.665	-0.77	-0.598	0.932	-1.72	-1.087	-1.282	-0.73	2.099	-0.417	0.028	0.447	0.88	-0.324	-1.579	0.537	0.319	1.02	-0.219	1.553	1.338	-0.023	0.357	-2.144	-1.532	1.763
t61	-0.766	0.358	-0.698	0.656	1.576	-2.702	-1.502	1.651	-1.496	-0.892	-0.897	-0.768	2.404	0.969	-0.189	1.161	1.523	-0.913	0.536	0.139	-0.421	2.642	-1.945	-0.36	-0.745	0.655	1.526	-0.822	-2.001	1.317
t132	-0.043	1.085	-1.552	-0.933	1.905	-1.4	-0.172	1.108	-1.499	-1.032	-1.667	-1.063	2.317	-0.569	-0.104	0.727	1.2	-0.182	-2.112	0.36	0.924	1.234	-0.549	2.549	1.373	0.045	-0.566	-2.223	-1.297	2.131
t175	-0.654	0.652	-1.062	0.164	1.741	-2.544	-0.98	1.534	-1.407	-0.907	-1.302	-1.129	2.456	0.434	-0.236	1.234	1.561	-0.672	-0.356	0.112	0.103	2.377	-1.607	0.896	0.03	0.53	0.778	-1.608	-1.845	1.703
t169	-0.681	0.222	-1.184	0.107	1.936	-2.991	-0.819	1.62	-1.258	-0.944	-1.361	-0.894	2.355	0.63	-0.351	1.244	1.572	-0.622	-0.359	0.038	0.577	2.708	-1.994	1.126	-0.584	0.468	0.307	-0.991	-1.78	1.898
t193	0.72	1.507	-2.02	-2.172	2.149	-0.269	0.682	0.623	-1.54	-1.28	-1.884	-0.58	1.797	-1.313	-0.04	-0.103	0.558	0.324	-3.668	0.663	2.276	0.397	0.214	4.226	2.018	-0.63	-2.334	-2.111	-0.865	2.638
t77	0.748	1.416	-1.928	-2.023	2.113	-0.247	0.583	0.676	-1.585	-1.315	-1.686	-0.266	1.654	-1.027	-0.093	-0.224	0.456	0.27	-3.369	0.701	2.249	0.516	0.053	3.97	1.519	-0.649	-2.37	-1.717	-0.944	2.51
t134	1.057	1.623	-1.332	-1.668	1.723	0.492	-0.418	0.44	-2.008	-1.466	-0.754	0.94	1.047	-0.298	0.097	-0.874	-0.247	-0.023	-2.179	1.029	1.375	0.325	0.259	2.083	0.432	-0.865	-0.894	-0.272	-1.361	1.734
t163	0.266	1.047	-0.969	-0.47	1.538	-0.691	-0.941	0.963	-1.817	-1.201	-0.673	0.041	1.625	0.374	-0.018	-0.018	0.517	-0.45	-0.782	0.701	0.53	1.437	-0.771	0.935	-0.064	-0.151	0.425	-0.988	-1.906	1.511
t158	-0.571	0.465	-1.179	-0.113	1.877	-2.303	-0.684	1.56	-1.369	-0.912	-1.291	-0.762	2.319	0.395	-0.306	1.103	1.493	-0.523	-0.647	0.197	0.349	2.091	-1.424	1.219	-0.094	0.375	0.199	-1.617	-1.688	1.839
t133	0.797	1.651	-1.227	-1.296	1.561	0.386	-0.496	0.619	-2.021	-1.34	-0.839	0.334	1.408	-0.316	0.059	-0.473	0.12	-0.125	-1.946	0.933	0.811	0.402	0.406	1.848	0.935	-0.507	-0.519	-1.303	-1.483	1.618
t192	0.373	0.911	0.267	0.748	0.704	-0.014	-2.819	0.78	-2.455	-1.332	0.8	1.383	1.208	1.823	0.368	-0.736	-0.213	-1.186	1.835	1.066	-1.373	1.642	-0.951	-2.865	-1.85	-0.098	3.585	0.98	-2.68	0.092
t40	0.267	1.155	-1.47	-1.04	1.834	-0.838	-0.219	1.064	-1.675	-1.156	-1.269	-0.296	1.882	-0.326	-0.17	0.283	0.795	-0.167	-1.977	0.561	1.043	0.997	-0.488	2.474	0.768	-0.21	-0.961	-1.407	-1.321	1.865
t159	0.058	1.073	-1.611	-1.001	1.958	-1.259	0.015	1.232	-1.533	-1.082	-1.537	-0.614	2.097	-0.415	-0.264	0.558	1.083	-0.137	-2.15	0.41	1.165	1.146	-0.683	2.867	0.893	-0.08	-1.348	-1.704	-1.177	2.037
t32	-0.165	1.203	-1.224	-0.607	1.719	-1.67	-0.832	0.967	-1.532	-1.076	-1.477	-1.156	2.27	-0.246	0.046	0.775	1.089	-0.445	-1.212	0.306	0.373	1.734	-0.681	1.268	1.076	0.167	1.038	-1.965	-1.68	1.934
t99	-0.34	1.119	-1.088	-0.275	1.641	-1.9	-1.075	1.056	-1.537	-1.011	-1.377	-1.264	2.366	-0.029	0.067	0.932	1.211	-0.588	-0.767	0.257	0.034	1.935	-0.925	0.803	0.904	0.316	1.571	-1.982	-1.851	1.797
t152	0.276	1.509	-1.251	-0.87	1.698	-0.541	-0.559	1.007	-1.801	-1.099	-1.057	-0.292	1.803	-0.301	-0.041	0.214	0.732	-0.252	-1.685	0.654	0.444	0.8	-0.151	1.638	1.015	-0.118	-0.324	-1.643	-1.467	1.66
t24	0.147	1.574	-1.02	-0.547	1.52	-0.736	-1.034	0.94	-1.863	-1.104	-0.983	-0.448	1.983	-0.134	0.062	0.344	0.75	-0.452	-1.138	0.592	-0.086	1.078	-0.221	0.856	0.945	0.032	0.787	-1.627	-1.666	1.447
t92	1	1.03	-0.117	-0.282	0.973	0.599	-2.267	0.325	-2.434	-1.592	0.612	1.983	0.742	1.346	0.423	-1.418	-0.811	-0.786	0.669	1.269	-0.131	1.199	-0.507	-1.636	-1.755	-0.722	2.37	1.684	-2.335	0.565
t31	0.997	1.07	0.056	-0.093	0.844	0.661	-2.566	0.314	-2.519	-1.607	0.773	2.07	0.731	1.488	0.451	-1.448	-0.869	-0.882	0.998	1.294	-0.472	1.256	-0.447	-2.183	-1.906	-0.68	2.87	1.861	-2.428	0.36
t67	-0.829	0.226	-1.354	0.032	2.029	-2.763	-0.323	1.915	-1.208	-0.799	-1.496	-1.009	2.527	0.415	-0.545	1.47	1.89	-0.485	-0.781	0.037	0.522	2.278	-1.797	1.803	-0.188	0.546	-0.646	-1.88	-1.544	1.954
t139	0.082	1.087	-1.267	-0.721	1.732	-1.194	-0.626	1.009	-1.669	-1.167	-1.214	-0.345	1.921	0.006	-0.075	0.309	0.777	-0.344	-1.37	0.49	0.729	1.378	-0.659	1.814	0.422	-0.148	0.007	-1.222	-1.546	1.803
t122	0.621	1.504	-1.612	-1.573	1.889	-0.454	-0.179	0.594	-1.691	-1.294	-1.449	-0.442	1.671	-0.769	0.031	-0.032	0.434	0.022	-2.584	0.666	1.431	0.834	0.134	2.792	1.459	-0.489	-0.766	-1.601	-1.367	2.216
t28	2.766	2.339	0.034	-1.625	0.584	3.823	-2.362	-0.942	-3.265	-2.254	1.487	4.16	-0.61	1.017	0.911	-3.753	-2.885	-0.426	-0.306	2.244	0.54	-0.535	1.179	-1.521	-1.778	-2.043	1.945	3.291	-2.172	0.126
t35	2.457	2.263	-0.596	-2.025	1.025	3.17	-1.352	-0.568	-2.898	-2.05	0.633	3.215	-0.178	0.268	0.619	-3.059	-2.15	-0.083	-1.617	1.947	1.213	-0.69	1.301	0.417	-0.675	-1.838	0.063	2.022	-1.634	0.79
t114	-0.165	1.038	-1.311	-0.568	1.729	-1.528	-0.642	1.133	-1.562	-0.998	-1.438	-1.259	2.271	-0.324	-0.057	0.867	1.234	-0.376	-1.45	0.34	0.418	1.507	-0.578	1.755	1.321	0.193	0.372	-2.183	-1.655	1.912
t120	0.265	1.646	-1.473	-1.173	1.768	-0.772	-0.401	0.785	-1.668	-1.14	-1.508	-1.008	2.013	-0.771	0.038	0.42	0.817	-0.16	-2.184	0.519	0.791	0.982	0	2.309	1.808	-0.146	-0.048	-2.278	-1.479	2.044
t182	-0.823	0.214	-0.812	0.622	1.702	-2.687	-1.279	1.788	-1.429	-0.835	-0.861	-0.601	2.319	1.043	-0.333	1.264	1.597	-0.827	0.44	0.153	-0.309	2.58	-1.984	-0.009	-0.931	0.62	1.083	-1.091	-2.046	1.429
t82	-0.247	0.818	-0.076	0.859	0.966	-1.101	-2.44	1.143	-2.079	-1.083	0.098	0.179	1.822	1.454	0.153	0.328	0.63	-1.159	1.544	0.645	-1.475	2.058	-1.175	-2.096	-1.046	0.361	3.555	-0.534	-2.635	0.525
t156	-0.205	0.846	0.122	1.069	0.845	-0.972	-2.682	1.211	-2.192	-1.088	0.369	0.422	1.709	1.65	0.176	0.148	0.543	-1.258	1.874	0.715	-1.678	2.027	-1.293	-2.608	-1.358	0.365	3.544	0.09	-2.636	0.24
t19	0.071	0.873	-0.289	0.345	1.133	-0.823	-2.074	1.002	-2.066	-1.197	-0.002	0.498	1.577	1.182	0.14	-0.051	0.376	-0.929	0.837	0.743	-0.725	1.79	-1.013	-1.307	-1.013	0.044	2.418	0.036	-2.336	0.756
t154	0.44	0.991	-0.699	-0.429	1.366	-0.347	-1.425	0.749	-2.022	-1.319	-0.312	0.714	1.414	0.694	0.116	-0.332	0.123	-0.573	-0.267	0.849	0.074	1.305	-0.489	-0.028	-0.568	-0.307	1.372	-0.265	-2.022	1.193
t12	-0.101	0.909	-0.505	0.183	1.259	-1.102	-1.83	0.986	-1.922	-1.129	-0.425	-0.019	1.905	0.851	0.12	0.359	0.65	-0.843	0.445	0.595	-0.746	1.799	-0.797	-0.818	-0.374	0.177	2.567	-0.98	-2.272	1.058
t26	0.531	1.364	-1.882	-1.825	2.046	-0.458	0.543	0.846	-1.585	-1.218	-1.8	-0.552	1.983	-1.091	-0.112	0.07	0.755	0.192	-3.311	0.599	1.887	0.452	0.033	3.876	1.753	-0.436	-2.22	-2.017	-0.803	2.372
t22	0.143	1.396	-2.306	-1.924	2.397	-1.264	1.167	1.189	-1.228	-1.022	-2.447	-1.464	2.373	-1.558	-0.353	0.757	1.415	0.366	-4.02	0.289	2.302	0.689	-0.225	5.09	2.43	-0.178	-3.329	-3.055	-0.559	2.89
