feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t189	0.187	1.055	-0.706	-0.216	1.389	-0.701	-1.378	0.986	-1.931	-1.184	-0.456	0.249	1.651	0.582	0.059	-0.008	0.491	-0.616	-0.263	0.716	-0.091	1.406	-0.68	-0.034	-0.279	-0.055	1.178	-0.609	-1.937	1.189
t196	0.358	1.247	-0.805	-0.481	1.394	-0.413	-1.264	0.804	-1.979	-1.246	-0.554	0.24	1.649	0.332	0.131	-0.149	0.34	-0.532	-0.637	0.768	0.067	1.185	-0.456	0.326	0.06	-0.205	1.101	-0.706	-1.844	1.265
t180	0.39	1.213	-0.662	-0.353	1.316	-0.251	-1.416	0.819	-2.038	-1.248	-0.3	0.47	1.494	0.552	0.156	-0.282	0.239	-0.605	-0.291	0.849	-0.072	1.189	-0.548	-0.135	-0.246	-0.203	1.347	-0.513	-1.983	1.107
t110	0.385	1.208	-1.028	-0.695	1.562	-0.443	-0.837	0.923	-1.893	-1.221	-0.707	0.224	1.582	0.185	-0.007	-0.127	0.433	-0.376	-1.108	0.752	0.523	1.056	-0.438	1.145	0.164	-0.25	0.04	-0.852	-1.677	1.468
t200	0.452	1.272	-0.951	-0.706	1.503	-0.382	-0.99	0.82	-1.932	-1.273	-0.665	0.277	1.542	0.197	0.064	-0.241	0.317	-0.407	-1.01	0.776	0.465	1.096	-0.388	0.852	0.127	-0.293	0.351	-0.61	-1.688	1.419
t185	0.224	1.169	-0.87	-0.451	1.449	-0.594	-1.115	0.921	-1.893	-1.176	-0.672	-0.001	1.749	0.278	0.082	0.03	0.54	-0.517	-0.696	0.703	0.109	1.229	-0.534	0.506	0.215	-0.096	0.916	-1.05	-1.821	1.36
t14	0.43	1.227	-0.622	-0.314	1.266	-0.158	-1.464	0.838	-2.099	-1.269	-0.227	0.603	1.448	0.614	0.133	-0.356	0.187	-0.621	-0.241	0.878	-0.124	1.125	-0.509	-0.157	-0.356	-0.233	1.256	-0.3	-1.954	0.997
t80	0.188	1.038	-0.83	-0.337	1.471	-0.77	-1.201	0.987	-1.878	-1.186	-0.586	0.186	1.684	0.477	0.028	0.028	0.526	-0.553	-0.499	0.684	0.127	1.396	-0.727	0.367	-0.197	-0.099	0.886	-0.673	-1.858	1.317
t4	0.182	1.024	-0.825	-0.354	1.45	-0.78	-1.213	0.938	-1.873	-1.188	-0.626	0.079	1.75	0.425	0.085	0.036	0.534	-0.569	-0.511	0.674	0.132	1.403	-0.754	0.347	-0.085	-0.092	1.076	-0.745	-1.858	1.336
t165	0.146	1.111	-0.783	-0.277	1.44	-0.766	-1.253	1.015	-1.889	-1.157	-0.581	0.088	1.736	0.449	0.04	0.081	0.584	-0.582	-0.441	0.673	-0.025	1.38	-0.68	0.204	-0.074	-0.029	0.98	-0.807	-1.859	1.268
t33	0.376	1.187	-0.779	-0.494	1.406	-0.44	-1.286	0.783	-1.977	-1.274	-0.51	0.397	1.572	0.44	0.135	-0.241	0.267	-0.543	-0.544	0.784	0.153	1.235	-0.519	0.279	-0.164	-0.257	1.074	-0.475	-1.858	1.269
t52	0.436	1.287	-0.694	-0.475	1.297	-0.209	-1.426	0.699	-2.052	-1.282	-0.411	0.353	1.543	0.399	0.223	-0.308	0.196	-0.58	-0.455	0.842	-0.043	1.123	-0.364	-0.027	0.024	-0.245	1.501	-0.588	-1.936	1.168
t85	0.357	1.226	-0.74	-0.378	1.358	-0.279	-1.267	0.912	-2.02	-1.216	-0.375	0.404	1.529	0.476	0.079	-0.2	0.341	-0.555	-0.473	0.824	-0.009	1.106	-0.495	0.191	-0.127	-0.175	0.915	-0.658	-1.898	1.142
t47	0.233	0.921	-0.663	-0.177	1.36	-0.77	-1.526	0.868	-1.941	-1.241	-0.388	0.322	1.602	0.715	0.132	-0.1	0.357	-0.669	-0.073	0.725	-0.015	1.596	-0.867	-0.181	-0.514	-0.138	1.572	-0.272	-2.068	1.194
t103	0.457	1.322	-0.989	-0.778	1.523	-0.311	-0.953	0.745	-1.92	-1.27	-0.714	0.239	1.58	0.127	0.097	-0.222	0.302	-0.381	-1.091	0.788	0.463	1.049	-0.313	0.93	0.267	-0.312	0.508	-0.91	-1.737	1.497
t153	0.404	1.371	-1.081	-0.835	1.561	-0.402	-0.837	0.782	-1.876	-1.233	-0.859	0.003	1.695	-0.042	0.08	-0.069	0.429	-0.353	-1.286	0.732	0.493	1.007	-0.299	1.192	0.549	-0.256	0.409	-1.176	-1.669	1.56
t149	0.291	1.348	-0.898	-0.522	1.429	-0.436	-1.074	0.899	-1.946	-1.184	-0.69	0.009	1.742	0.165	0.083	-0.002	0.509	-0.486	-0.868	0.727	0.076	1.051	-0.36	0.642	0.399	-0.109	0.768	-1.138	-1.751	1.319
t48	0.202	0.992	-1.128	-0.694	1.7	-1.009	-0.79	0.938	-1.712	-1.195	-0.964	-0.056	1.787	0.142	-0.01	0.136	0.621	-0.378	-1.132	0.592	0.689	1.421	-0.738	1.23	0.13	-0.173	0.242	-0.906	-1.659	1.714
t171	0.261	0.944	-0.817	-0.41	1.46	-0.782	-1.27	0.849	-1.881	-1.25	-0.58	0.259	1.659	0.51	0.104	-0.075	0.396	-0.57	-0.451	0.698	0.256	1.489	-0.793	0.307	-0.31	-0.18	1.163	-0.439	-1.907	1.355
t25	0.294	1.434	-0.589	-0.216	1.187	-0.29	-1.612	0.783	-2.098	-1.218	-0.388	0.103	1.677	0.45	0.215	-0.101	0.341	-0.688	-0.188	0.791	-0.484	1.18	-0.31	-0.327	0.206	-0.064	1.892	-0.938	-2.055	1.007
t146	0.695	1.389	-0.747	-0.694	1.32	0.156	-1.307	0.601	-2.136	-1.383	-0.314	0.771	1.306	0.393	0.19	-0.632	-0.076	-0.478	-0.704	0.963	0.249	0.922	-0.199	0.286	-0.162	-0.463	0.925	-0.182	-1.85	1.155
t29	0.68	1.376	-0.832	-0.798	1.383	0.13	-1.159	0.614	-2.081	-1.355	-0.418	0.622	1.374	0.24	0.187	-0.555	0.005	-0.43	-0.903	0.939	0.364	0.88	-0.208	0.493	0.051	-0.443	0.769	-0.405	-1.783	1.258
t91	0.437	1.136	-0.931	-0.668	1.484	-0.338	-1.003	0.817	-1.936	-1.262	-0.595	0.334	1.556	0.27	0.084	-0.235	0.312	-0.432	-0.905	0.799	0.436	1.089	-0.482	0.784	0.031	-0.292	0.544	-0.672	-1.76	1.394
t34	0.347	1.106	-1.134	-0.874	1.683	-0.673	-0.746	0.846	-1.774	-1.223	-0.93	0.058	1.688	0.012	0.023	-0.011	0.502	-0.304	-1.338	0.683	0.698	1.155	-0.38	1.275	0.347	-0.255	0.112	-1.006	-1.609	1.716
t84	0.327	1.334	-1.136	-0.876	1.633	-0.69	-0.822	0.759	-1.79	-1.235	-1.015	-0.149	1.765	-0.086	0.08	0.041	0.495	-0.343	-1.337	0.648	0.61	1.189	-0.362	1.307	0.582	-0.238	0.46	-1.207	-1.663	1.711
t179	0.025	0.994	-0.864	-0.266	1.504	-1.032	-1.157	1.076	-1.806	-1.124	-0.742	-0.07	1.914	0.403	0.005	0.277	0.74	-0.581	-0.511	0.581	0.018	1.484	-0.837	0.397	-0.048	0.038	0.982	-0.964	-1.796	1.354
t10	0.49	1.34	-0.907	-0.72	1.45	-0.176	-1.071	0.745	-1.983	-1.271	-0.576	0.313	1.526	0.179	0.124	-0.277	0.247	-0.433	-0.938	0.832	0.327	0.988	-0.323	0.705	0.219	-0.324	0.688	-0.75	-1.786	1.354
t72	0.465	1.153	-0.832	-0.592	1.429	-0.306	-1.183	0.764	-1.975	-1.281	-0.494	0.389	1.497	0.35	0.144	-0.325	0.229	-0.483	-0.72	0.828	0.323	1.147	-0.486	0.433	-0.057	-0.308	0.837	-0.446	-1.829	1.322
t27	0.15	1.155	-0.783	-0.26	1.401	-0.754	-1.288	0.986	-1.909	-1.16	-0.608	-0.001	1.791	0.408	0.06	0.119	0.592	-0.594	-0.461	0.665	-0.086	1.368	-0.638	0.232	0.036	-0.01	1.133	-0.917	-1.88	1.245
t95	0.469	1.209	-0.985	-0.794	1.53	-0.347	-0.976	0.75	-1.915	-1.274	-0.688	0.27	1.559	0.138	0.101	-0.218	0.295	-0.384	-1.076	0.788	0.49	1.06	-0.33	0.884	0.217	-0.324	0.532	-0.747	-1.727	1.489
t143	0.631	1.364	-0.732	-0.65	1.324	0.115	-1.302	0.657	-2.12	-1.343	-0.315	0.734	1.362	0.397	0.179	-0.546	0.005	-0.491	-0.66	0.948	0.147	0.903	-0.205	0.196	-0.135	-0.397	0.971	-0.334	-1.847	1.139
t89	0.062	1.109	-1.08	-0.539	1.627	-1.071	-0.87	1.011	-1.722	-1.121	-1.018	-0.396	1.953	0.073	-0.006	0.346	0.8	-0.44	-1.037	0.537	0.37	1.413	-0.651	1.129	0.476	-0.016	0.504	-1.378	-1.713	1.641
t7	0.301	1.16	-0.705	-0.296	1.349	-0.445	-1.345	0.919	-1.996	-1.221	-0.398	0.366	1.59	0.549	0.088	-0.157	0.368	-0.602	-0.332	0.782	-0.048	1.263	-0.63	0.042	-0.253	-0.14	1.11	-0.541	-1.914	1.131
t140	0.621	1.446	-1.106	-1.039	1.55	-0.036	-0.729	0.688	-1.946	-1.301	-0.787	0.23	1.523	-0.127	0.109	-0.358	0.227	-0.27	-1.522	0.844	0.715	0.772	-0.125	1.366	0.575	-0.418	0.022	-0.926	-1.561	1.553
t112	-0.371	0.853	-1.027	-0.12	1.647	-1.76	-0.963	1.318	-1.573	-0.961	-1.12	-0.825	2.266	0.254	-0.101	0.881	1.262	-0.589	-0.597	0.329	0.012	1.804	-1.085	0.808	0.358	0.331	0.901	-1.756	-1.805	1.614
t184	0.134	1.266	-0.918	-0.454	1.479	-0.71	-1.086	0.953	-1.857	-1.123	-0.784	-0.241	1.862	0.143	0.081	0.213	0.671	-0.517	-0.784	0.643	0.01	1.215	-0.494	0.598	0.503	-0.017	0.981	-1.369	-1.811	1.407
t135	0.201	0.938	-0.954	-0.467	1.579	-0.881	-1.006	0.994	-1.797	-1.188	-0.696	0.13	1.674	0.402	-0.004	0.045	0.555	-0.479	-0.72	0.657	0.439	1.445	-0.825	0.753	-0.182	-0.143	0.521	-0.686	-1.804	1.489
t107	0.349	1.131	-0.597	-0.215	1.275	-0.319	-1.511	0.868	-2.064	-1.248	-0.228	0.556	1.505	0.695	0.137	-0.285	0.244	-0.657	-0.112	0.842	-0.161	1.258	-0.651	-0.263	-0.464	-0.186	1.403	-0.317	-2.006	1.014
t178	0.402	1.242	-0.678	-0.369	1.31	-0.235	-1.393	0.832	-2.053	-1.243	-0.336	0.438	1.531	0.491	0.147	-0.271	0.263	-0.587	-0.393	0.846	-0.075	1.121	-0.485	-0.028	-0.156	-0.201	1.206	-0.505	-1.917	1.092
t150	0.131	1.143	-0.925	-0.403	1.515	-0.924	-1.12	0.952	-1.815	-1.174	-0.774	-0.085	1.797	0.326	0.046	0.15	0.606	-0.535	-0.659	0.613	0.214	1.457	-0.772	0.646	0.052	-0.077	0.953	-0.945	-1.843	1.443
t198	0.355	1.326	-0.92	-0.636	1.458	-0.374	-1.064	0.805	-1.935	-1.221	-0.691	0.084	1.68	0.139	0.121	-0.095	0.408	-0.459	-0.913	0.754	0.195	1.059	-0.35	0.652	0.375	-0.205	0.843	-1.026	-1.765	1.391
t61	0.019	0.946	-0.658	-0.02	1.372	-0.977	-1.455	1.095	-1.891	-1.121	-0.49	0.046	1.826	0.642	0.057	0.186	0.673	-0.704	-0.062	0.631	-0.262	1.565	-0.917	-0.223	-0.298	0.086	1.393	-0.652	-1.948	1.134
t132	0.208	1.237	-1.079	-0.653	1.587	-0.786	-0.861	0.918	-1.794	-1.17	-0.965	-0.235	1.867	0.012	0.031	0.173	0.651	-0.402	-1.163	0.616	0.398	1.227	-0.491	1.146	0.514	-0.109	0.478	-1.291	-1.664	1.592
t175	0.093	1.141	-0.898	-0.344	1.48	-0.871	-1.111	1.018	-1.833	-1.131	-0.756	-0.191	1.86	0.289	0.027	0.233	0.698	-0.545	-0.65	0.613	0.082	1.39	-0.693	0.604	0.213	0.003	0.901	-1.17	-1.845	1.388
t169	0.075	0.856	-0.978	-0.382	1.609	-1.166	-1.005	1.075	-1.734	-1.156	-0.795	-0.035	1.793	0.419	-0.049	0.24	0.705	-0.512	-0.653	0.565	0.396	1.609	-0.949	0.756	-0.193	-0.038	0.589	-0.762	-1.802	1.517
t193	0.516	1.332	-1.001	-0.862	1.508	-0.207	-0.932	0.698	-1.938	-1.282	-0.718	0.215	1.563	0.044	0.137	-0.275	0.26	-0.364	-1.183	0.814	0.507	0.956	-0.24	0.979	0.398	-0.352	0.513	-0.882	-1.706	1.497
t77	0.534	1.272	-0.94	-0.763	1.484	-0.193	-0.998	0.733	-1.968	-1.305	-0.587	0.423	1.468	0.234	0.101	-0.355	0.193	-0.4	-0.984	0.839	0.489	1.034	-0.347	0.809	0.067	-0.365	0.49	-0.621	-1.758	1.413
t134	0.952	1.464	-0.991	-1.199	1.489	0.432	-0.934	0.433	-2.098	-1.469	-0.454	0.978	1.108	0.116	0.188	-0.88	-0.287	-0.259	-1.353	1.044	0.845	0.659	0.027	1.031	0.001	-0.732	0.211	-0.093	-1.669	1.434
t163	0.294	1.246	-0.985	-0.602	1.526	-0.544	-0.932	0.926	-1.867	-1.19	-0.747	0.008	1.688	0.164	0.019	0.007	0.526	-0.423	-0.98	0.709	0.349	1.164	-0.461	0.925	0.297	-0.15	0.432	-1.116	-1.754	1.465
t158	0.303	1.206	-0.859	-0.525	1.457	-0.511	-1.146	0.868	-1.92	-1.215	-0.613	0.2	1.649	0.309	0.091	-0.087	0.422	-0.501	-0.711	0.742	0.175	1.181	-0.495	0.496	0.068	-0.177	0.872	-0.815	-1.809	1.342
t133	0.484	1.273	-0.66	-0.422	1.291	-0.106	-1.411	0.772	-2.103	-1.299	-0.284	0.652	1.43	0.567	0.137	-0.399	0.129	-0.575	-0.37	0.89	-0.051	1.077	-0.346	-0.02	-0.29	-0.274	1.154	-0.372	-1.932	1.066
t192	0.327	1.058	-0.458	-0.068	1.194	-0.367	-1.762	0.829	-2.109	-1.263	-0.108	0.641	1.497	0.867	0.19	-0.301	0.189	-0.753	0.223	0.851	-0.389	1.375	-0.671	-0.739	-0.652	-0.15	1.898	-0.124	-2.13	0.897
t40	0.387	1.198	-0.932	-0.616	1.479	-0.375	-1.012	0.886	-1.942	-1.229	-0.614	0.267	1.605	0.24	0.042	-0.129	0.396	-0.441	-0.909	0.773	0.305	1.058	-0.432	0.781	0.116	-0.231	0.49	-0.775	-1.738	1.346
t159	0.242	1.141	-1.03	-0.589	1.565	-0.667	-0.849	1.004	-1.843	-1.178	-0.801	0.046	1.755	0.178	-0.024	0.062	0.596	-0.419	-1.029	0.668	0.39	1.162	-0.567	1.054	0.203	-0.141	0.221	-0.982	-1.638	1.465
t32	0.495	1.263	-0.882	-0.703	1.457	-0.273	-1.108	0.739	-1.965	-1.3	-0.573	0.39	1.508	0.253	0.124	-0.316	0.22	-0.441	-0.869	0.818	0.374	1.095	-0.375	0.562	0.034	-0.322	0.73	-0.545	-1.757	1.365
t99	0.373	1.205	-0.787	-0.472	1.402	-0.434	-1.277	0.802	-1.968	-1.254	-0.504	0.315	1.575	0.404	0.139	-0.207	0.304	-0.541	-0.559	0.783	0.137	1.235	-0.546	0.239	-0.086	-0.218	1.101	-0.556	-1.876	1.269
t152	0.292	1.226	-0.957	-0.579	1.526	-0.506	-0.962	0.962	-1.889	-1.169	-0.685	0.103	1.659	0.189	0.026	-0.012	0.526	-0.433	-0.942	0.73	0.254	1.075	-0.444	0.781	0.256	-0.151	0.407	-0.981	-1.714	1.405
t24	0.202	1.271	-0.796	-0.354	1.403	-0.642	-1.294	0.915	-1.932	-1.173	-0.634	-0.005	1.784	0.305	0.098	0.079	0.539	-0.572	-0.561	0.687	-0.116	1.268	-0.492	0.235	0.207	-0.046	1.182	-0.969	-1.852	1.257
t92	0.233	1.006	-0.709	-0.269	1.389	-0.673	-1.387	0.916	-1.937	-1.213	-0.44	0.306	1.621	0.6	0.101	-0.085	0.413	-0.623	-0.252	0.735	0.01	1.422	-0.752	0	-0.344	-0.124	1.255	-0.451	-1.961	1.207
t31	0.231	1.034	-0.588	-0.137	1.298	-0.63	-1.596	0.909	-1.996	-1.224	-0.327	0.367	1.613	0.699	0.122	-0.106	0.372	-0.69	-0.022	0.752	-0.229	1.462	-0.71	-0.382	-0.45	-0.094	1.605	-0.327	-2.026	1.063
t67	0.128	1.047	-0.977	-0.425	1.56	-0.821	-0.901	1.11	-1.812	-1.138	-0.751	0.033	1.79	0.322	-0.072	0.162	0.692	-0.476	-0.801	0.634	0.291	1.305	-0.748	0.892	0.005	-0.061	0.295	-0.996	-1.711	1.418
t139	0.259	1.107	-0.964	-0.55	1.531	-0.647	-0.97	0.948	-1.861	-1.198	-0.728	0.113	1.694	0.269	0.019	-0.011	0.519	-0.449	-0.88	0.695	0.347	1.22	-0.563	0.85	0.089	-0.172	0.478	-0.87	-1.727	1.446
t122	0.624	1.306	-1.039	-0.947	1.552	-0.14	-0.886	0.672	-1.947	-1.33	-0.672	0.431	1.427	0.082	0.1	-0.401	0.145	-0.31	-1.277	0.853	0.686	0.948	-0.221	1.094	0.202	-0.448	0.241	-0.601	-1.678	1.527
t28	0.973	1.543	-0.515	-0.69	1.14	0.708	-1.641	0.36	-2.339	-1.508	0.073	1.328	1.018	0.623	0.345	-1.122	-0.53	-0.557	-0.356	1.169	0.103	0.779	-0.112	-0.364	-0.566	-0.666	1.477	0.421	-2.001	0.886
t35	0.754	1.489	-0.963	-0.974	1.452	0.244	-0.924	0.626	-2.078	-1.363	-0.533	0.657	1.325	0.092	0.138	-0.629	-0.008	-0.313	-1.288	0.959	0.581	0.669	-0.026	1.012	0.217	-0.521	0.141	-0.481	-1.619	1.358
t114	0.067	0.974	-0.826	-0.235	1.439	-0.902	-1.214	1.054	-1.855	-1.121	-0.663	-0.146	1.852	0.399	0.037	0.235	0.711	-0.592	-0.471	0.623	-0.031	1.426	-0.727	0.358	0.1	0.035	1.047	-1.009	-1.882	1.311
t120	0.376	1.41	-0.942	-0.669	1.467	-0.359	-1.042	0.805	-1.931	-1.223	-0.713	0.034	1.666	0.079	0.106	-0.086	0.412	-0.437	-0.998	0.751	0.237	1.049	-0.312	0.756	0.449	-0.208	0.746	-1.077	-1.756	1.407
t182	-0.066	0.921	-1.013	-0.308	1.633	-1.242	-0.914	1.211	-1.696	-1.063	-0.875	-0.243	1.931	0.33	-0.101	0.448	0.914	-0.506	-0.72	0.515	0.236	1.534	-0.934	0.856	0.038	0.084	0.46	-1.205	-1.758	1.525
t82	0.088	1.085	-0.532	0.073	1.231	-0.712	-1.672	0.999	-2.006	-1.157	-0.305	0.158	1.725	0.763	0.116	0.069	0.515	-0.779	0.203	0.709	-0.51	1.516	-0.802	-0.547	-0.349	0.052	1.903	-0.676	-2.134	0.966
t156	0.184	1.134	-0.525	0.002	1.222	-0.547	-1.657	0.965	-2.048	-1.184	-0.251	0.302	1.649	0.74	0.13	-0.064	0.421	-0.752	0.126	0.762	-0.457	1.399	-0.731	-0.54	-0.374	-0.016	1.742	-0.493	-2.077	0.93
t19	0.383	1.154	-0.822	-0.523	1.431	-0.439	-1.217	0.813	-1.956	-1.263	-0.519	0.358	1.554	0.401	0.104	-0.208	0.3	-0.513	-0.624	0.782	0.232	1.227	-0.529	0.402	-0.124	-0.249	0.927	-0.532	-1.86	1.303
t154	0.586	1.21	-0.981	-0.858	1.52	-0.164	-0.939	0.714	-1.965	-1.328	-0.599	0.547	1.429	0.215	0.089	-0.41	0.147	-0.355	-1.105	0.856	0.61	0.971	-0.306	0.947	-0.005	-0.432	0.325	-0.478	-1.691	1.448
t12	0.191	1.15	-0.84	-0.411	1.442	-0.716	-1.235	0.887	-1.892	-1.189	-0.682	0.012	1.787	0.329	0.092	0.094	0.532	-0.553	-0.586	0.671	0.011	1.332	-0.531	0.369	0.136	-0.079	1.197	-1.001	-1.874	1.349
t26	0.453	1.242	-0.874	-0.65	1.413	-0.229	-1.085	0.786	-2.001	-1.271	-0.589	0.346	1.612	0.237	0.12	-0.26	0.291	-0.46	-0.886	0.814	0.249	0.976	-0.327	0.635	0.144	-0.274	0.701	-0.693	-1.709	1.291
