V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t33	-7.503	-4.397	-3.351	-6.588	-8.208	-4.792	-5.988	-3.465	-8.362	-7.248	-4.382	-5.607	-5.324	-5.249	-5.665	-4.902	-2.326	-5.273	-6.798	-1.401	-1.58	-5.051	-4.158	-3.396	-2.066	-2.651	-6.072	-5.638	-2.912	-7.045
t172	-8.971	-5.965	-3.567	-8.337	-10.342	-5.37	-6.573	-3.865	-10.052	-9.134	-5.086	-6.594	-6.131	-6.698	-6.418	-5.265	-2.134	-6.901	-8.765	-0.913	-1.503	-6.163	-4.72	-4.162	-2.963	-2.877	-7.776	-6.33	-3.128	-9.667
t94	-6.429	-3.236	-3.41	-5.262	-6.515	-4.52	-5.712	-3.355	-7.079	-5.794	-4	-4.967	-4.85	-4.196	-5.238	-4.826	-2.751	-4.062	-5.275	-2.095	-1.899	-4.303	-3.905	-2.958	-1.511	-2.694	-4.789	-5.267	-2.97	-4.924
t138	-5.397	-2.045	-4.439	-3.773	-4.352	-4.941	-6.128	-4.071	-5.664	-4.069	-4.225	-4.722	-4.907	-3.204	-5.379	-5.609	-4.446	-2.805	-3.424	-4.278	-3.396	-3.862	-4.366	-3.084	-1.422	-3.685	-3.376	-5.514	-3.994	-1.987
t137	-5.786	-2.52	-3.714	-4.409	-5.353	-4.543	-5.734	-3.515	-6.261	-4.834	-3.934	-4.686	-4.707	-3.571	-5.134	-5.016	-3.359	-3.304	-4.256	-2.931	-2.418	-3.931	-3.947	-2.847	-1.302	-2.982	-3.971	-5.211	-3.272	-3.406
t152	-5.613	-2.144	-6.214	-3.642	-3.715	-6.266	-7.441	-5.62	-5.591	-3.763	-5.39	-5.537	-5.948	-3.447	-6.484	-7.198	-6.722	-2.831	-3.026	-6.931	-5.536	-4.527	-5.713	-4.176	-2.352	-5.449	-3.307	-6.697	-5.765	-0.766
t79	-5.695	-2.21	-6.483	-3.682	-3.693	-6.481	-7.654	-5.857	-5.637	-3.78	-5.588	-5.688	-6.128	-3.534	-6.671	-7.444	-7.055	-2.914	-3.031	-7.297	-5.842	-4.662	-5.929	-4.363	-2.519	-5.707	-3.353	-6.894	-6.033	-0.674
t180	-5.447	-2.015	-5.542	-3.59	-3.826	-5.736	-6.919	-5.016	-5.518	-3.767	-4.918	-5.175	-5.513	-3.275	-6.029	-6.585	-5.888	-2.732	-3.058	-5.969	-4.738	-4.215	-5.178	-3.726	-1.955	-4.772	-3.233	-6.217	-5.095	-1.066
t73	-5.586	-2.285	-3.94	-4.111	-4.913	-4.648	-5.83	-3.675	-5.982	-4.483	-3.99	-4.64	-4.731	-3.375	-5.169	-5.191	-3.73	-3.125	-3.886	-3.392	-2.739	-3.853	-4.058	-2.888	-1.292	-3.193	-3.693	-5.275	-3.49	-2.816
t56	-5.399	-2.047	-4.431	-3.777	-4.36	-4.928	-6.122	-4.065	-5.67	-4.075	-4.219	-4.719	-4.903	-3.205	-5.375	-5.601	-4.433	-2.796	-3.43	-4.27	-3.388	-3.862	-4.362	-3.081	-1.419	-3.679	-3.381	-5.51	-3.987	-2.001
t31	-5.655	-2.368	-3.846	-4.219	-5.077	-4.603	-5.788	-3.608	-6.08	-4.612	-3.963	-4.654	-4.715	-3.444	-5.151	-5.118	-3.58	-3.172	-4.021	-3.207	-2.61	-3.876	-4.008	-2.864	-1.29	-3.108	-3.792	-5.243	-3.401	-3.032
