V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t99	-3.993	-2.596	-2.082	-3.836	-5.247	-4.807	-4.071	-3.681	-3.093	-4.635	-4.396	-4.176	-2.701	-6.401	-5.865	-4.939	-3.212	-2.261	-3.692	-4.293	-4.061	-3.648	-3.732	-4.114	-2.249	-2.788	-3.094	-3.418	-4.181	-4.113
t41	-7.336	-7.788	-5.491	-8.053	-7.799	-2.955	-8.091	-4.308	-0.574	-2.351	-7.034	-3.863	-5.334	-3.481	-6.263	-5.905	-7.053	-8.124	-3.027	-3.866	-5.188	-3.376	-3.397	-3.838	-3.881	-7.601	-6.223	-6.372	-8.01	-4.053
t173	-4.873	-0.751	-3.164	-5.106	-5.651	-6.689	-5.15	-4.063	-4.421	-5.524	-3.955	-4.333	-3.287	-6.381	-6.931	-5.689	-4.428	-3.127	-5.029	-5.573	-4.372	-4.36	-5.024	-5.086	-2.584	-3.301	-2.284	-4.677	-3.851	-5.572
t128	-4.557	-1.369	-2.794	-4.857	-5.349	-5.394	-4.799	-3.474	-3.2	-4.403	-3.881	-3.654	-2.92	-5.385	-6.124	-5.032	-4.072	-3.163	-4.008	-4.583	-3.87	-3.635	-4.06	-4.224	-2.145	-3.283	-2.453	-4.2	-3.996	-4.583
t122	-4.301	-1.507	-2.494	-4.369	-5.284	-5.558	-4.467	-3.666	-3.461	-4.815	-4.025	-4.032	-2.83	-6.072	-6.193	-5.114	-3.704	-2.612	-4.144	-4.705	-4.012	-3.809	-4.175	-4.396	-2.226	-2.893	-2.58	-3.923	-3.923	-4.646
t113	-4.475	-0.94	-2.66	-4.367	-5.66	-7.202	-4.453	-4.559	-5.49	-6.599	-4.225	-5.132	-3.178	-7.999	-7.217	-5.941	-3.744	-2.073	-5.482	-5.993	-4.776	-5.005	-5.396	-5.574	-2.84	-2.731	-2.6	-4.207	-3.808	-5.789
t8	-4.623	-2.257	-2.837	-4.989	-5.376	-4.411	-4.96	-3.191	-2.232	-3.551	-4.066	-3.258	-2.931	-4.603	-5.679	-4.742	-4.16	-3.648	-3.335	-3.968	-3.686	-3.126	-3.446	-3.678	-2.038	-3.679	-2.768	-4.13	-4.352	-3.991
t190	-4.656	-2.866	-2.838	-4.979	-5.459	-3.989	-5.016	-3.192	-1.928	-3.325	-4.292	-3.251	-2.995	-4.538	-5.554	-4.701	-4.164	-3.804	-3.109	-3.773	-3.726	-2.998	-3.24	-3.525	-2.097	-3.864	-3.043	-4.073	-4.558	-3.769
t37	-5.108	-2.691	-3.354	-5.707	-5.647	-4.157	-5.526	-3.106	-1.665	-3.006	-4.281	-2.984	-3.224	-3.771	-5.627	-4.747	-4.766	-4.58	-3.138	-3.78	-3.672	-2.985	-3.311	-3.524	-2.122	-4.326	-3.107	-4.606	-4.894	-3.922
t165	-4.018	-2.999	-2.077	-3.865	-5.28	-4.547	-4.02	-3.627	-2.675	-4.365	-4.616	-4.126	-2.7	-6.16	-5.692	-4.832	-3.213	-2.395	-3.453	-4.03	-4.019	-3.576	-3.531	-3.968	-2.235	-2.813	-3.483	-3.398	-4.518	-3.895
t43	-5.494	-6.086	-3.552	-5.719	-6.437	-2.925	-5.895	-3.745	-0.957	-2.805	-5.939	-3.766	-3.877	-4.493	-5.562	-5.077	-4.897	-5.251	-2.677	-3.427	-4.437	-3.078	-2.93	-3.454	-2.917	-5.244	-5.062	-4.568	-6.382	-3.414
t54	-4.427	-2.378	-2.6	-4.661	-5.313	-4.411	-4.674	-3.27	-2.356	-3.744	-4.153	-3.443	-2.833	-4.999	-5.657	-4.733	-3.875	-3.275	-3.345	-3.965	-3.737	-3.214	-3.443	-3.723	-2.052	-3.421	-2.886	-3.9	-4.318	-3.936
t170	-3.871	-3.019	-1.833	-3.3	-5.619	-5.926	-3.568	-4.683	-4.925	-6.426	-5.044	-5.548	-2.932	-8.84	-6.648	-5.652	-2.745	-1.283	-4.715	-5.264	-4.935	-4.869	-4.645	-5.149	-2.933	-2.407	-3.768	-3.227	-4.389	-4.827
t68	-5.273	-1.744	-3.606	-5.983	-5.629	-4.797	-5.804	-3.123	-2.049	-3.258	-3.94	-2.938	-3.297	-3.681	-5.926	-4.918	-5.077	-4.706	-3.558	-4.179	-3.651	-3.101	-3.713	-3.79	-2.105	-4.303	-2.566	-4.937	-4.519	-4.399
t152	-5.335	-0.408	-3.644	-5.471	-6.199	-8.336	-5.489	-4.984	-6.15	-7.112	-4.34	-5.399	-3.839	-7.951	-8.002	-6.596	-4.837	-3.084	-6.356	-6.844	-5.185	-5.532	-6.275	-6.279	-3.298	-3.431	-2.532	-5.272	-4.048	-6.791
t17	-3.958	-2.194	-2.041	-3.715	-5.313	-5.494	-3.933	-4.002	-3.973	-5.394	-4.38	-4.598	-2.75	-7.236	-6.247	-5.224	-3.109	-1.872	-4.23	-4.803	-4.316	-4.124	-4.212	-4.574	-2.43	-2.582	-2.998	-3.436	-4.009	-4.551
t14	-4.289	-3.609	-2.365	-4.311	-5.42	-3.798	-4.472	-3.406	-2.047	-3.649	-4.665	-3.699	-2.858	-5.371	-5.461	-4.694	-3.572	-3.131	-3.016	-3.676	-3.91	-3.16	-3.132	-3.566	-2.209	-3.48	-3.54	-3.575	-4.739	-3.547
t71	-5.597	-0.454	-3.975	-6.126	-6.09	-7.31	-5.965	-4.275	-4.771	-5.666	-4.028	-4.335	-3.79	-6.051	-7.408	-6.079	-5.331	-4.101	-5.518	-6.051	-4.606	-4.683	-5.525	-5.463	-2.877	-4.026	-2.309	-5.517	-4.163	-6.16
