V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t159	0.202	-0.717	-1.841	-1.17	-0.955	1.483	1.269	-0.843	-2.95	-0.34	1.31	0.019	-0.67	0.424	0.976	1.135	-0.087	0.163	-0.007	-1.193	0.088	2.195	-0.381	-0.104	1.341	1.141	1.627	0.086	-0.336	-1.867
t52	-0.588	0.797	-1.355	-0.203	-3.369	2.16	1.049	0.365	-0.963	-1.302	-0.11	1.35	-1.381	-0.237	1.342	-0.449	-0.242	0.847	-1.299	1.162	-0.202	1.722	-1.652	-0.056	0.685	0.175	2.542	0.514	-0.814	-0.491
t10	-0.559	0.219	-1.694	-0.804	-2.367	1.943	1.091	-0.333	-2.801	-0.705	0.706	0.661	-1.03	0.44	1.181	0.236	-0.151	0.576	-0.531	-0.105	-0.1	2.01	-1.234	0.199	1.314	0.606	2.104	0.152	-0.547	-0.48
t96	0.468	-0.132	-1.419	-0.507	-1.706	1.53	0.881	-0.012	-0.634	-1.175	0.29	0.743	-0.958	0.561	1.131	0.303	-0.17	0.396	-0.873	0.022	0.016	1.907	-0.382	-1.159	0.515	0.666	2.057	0.624	-0.576	-2.41
t39	0.171	0.043	-1.427	-0.479	-2.046	1.696	0.92	0.05	-1.082	-1.114	0.273	0.84	-1.03	0.136	1.192	0.179	-0.166	0.523	-0.862	0.25	-0.016	1.907	-0.684	-0.771	0.648	0.607	2.168	0.566	-0.598	-1.896
t90	-0.192	0.438	-1.396	-0.348	-2.699	1.907	0.96	0.191	-0.917	-1.243	0.067	1.092	-1.204	0.223	1.253	-0.156	-0.212	0.663	-1.111	0.661	-0.119	1.805	-1.142	-0.509	0.652	0.366	2.338	0.541	-0.711	-1.2
t75	-0.075	0.473	-1.287	-0.204	-2.733	1.902	0.841	0.409	-0.648	-1.368	-0.125	1.22	-1.228	-0.172	1.309	-0.275	-0.201	0.739	-1.198	0.942	-0.09	1.786	-1.05	-0.725	0.486	0.345	2.444	0.688	-0.723	-1.483
t36	-0.198	0.552	-1.347	-0.275	-2.807	1.921	0.845	0.306	-0.758	-1.354	-0.072	1.189	-1.233	0.364	1.282	-0.308	-0.216	0.71	-1.204	0.807	-0.13	1.781	-1.133	-0.683	0.584	0.292	2.403	0.606	-0.731	-1.197
t109	0.094	-0.054	-1.517	-0.622	-1.901	1.689	0.966	-0.119	-1.616	-0.949	0.477	0.694	-0.969	0.204	1.164	0.325	-0.147	0.482	-0.679	-0.007	-0.004	1.971	-0.681	-0.582	0.836	0.694	2.084	0.452	-0.544	-1.742
t198	-0.5	1.745	-0.782	0.754	-4.777	2.398	0.674	1.547	1.981	-2.381	-1.516	2.446	-1.875	-0.638	1.602	-1.665	-0.369	1.271	-2.521	3.087	-0.342	1.297	-2.022	-1.01	-0.362	-0.536	3.233	1.185	-1.193	-0.753
