V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t112	-3.334	-6.284	-3.378	-4.381	-5.704	-4.039	-7.923	-2.54	-4.524	-5.89	-4.994	-2.315	-0.784	-6.474	-4.633	-5.425	-7.757	-8.06	-2.563	-7.047	-3.676	-5.349	-3.36	-4.284	-3.823	-4.432	-5.858	-5.813	-4.384	-4.218
t70	-2.974	-6.614	-3.548	-4.756	-7.499	-5.215	-9.736	-1.735	-5.641	-7.83	-6.357	-2.648	-0.729	-8.619	-5.12	-5.974	-10.144	-10.286	-2.867	-8.515	-4.249	-6.668	-3.569	-5.42	-4.054	-3.811	-8.184	-5.715	-5.107	-5.187
t130	-7.558	-7.949	-5.837	-6.196	-2.602	-3.104	-4.652	-8.355	-3.78	-3.194	-3.414	-4.305	-3.966	-2.411	-6.246	-6.97	-2.688	-3.182	-4.554	-5.364	-4.649	-3.948	-5.644	-3.445	-6.186	-8.831	-0.854	-8.949	-4.867	-3.979
t95	-3.731	-6.151	-3.398	-4.26	-4.544	-3.335	-6.733	-3.271	-3.862	-4.863	-4.154	-2.242	-0.958	-5.107	-4.454	-5.259	-6.181	-6.596	-2.512	-6.186	-3.392	-4.544	-3.353	-3.599	-3.824	-4.87	-4.281	-5.914	-3.978	-3.66
t46	-3.324	-6.536	-3.368	-4.326	-5.833	-4.066	-8.116	-2.403	-4.552	-5.205	-5.038	-2.234	-0.801	-6.419	-4.407	-5.116	-7.834	-8.495	-2.668	-6.856	-3.806	-5.357	-3.404	-4.341	-3.71	-5.127	-6.075	-5.852	-4.485	-4.232
t14	-3.319	-6.371	-3.378	-4.371	-5.778	-4.071	-8.025	-2.483	-4.559	-5.784	-5.037	-2.307	-0.783	-6.49	-4.559	-5.333	-7.825	-8.332	-2.573	-7.017	-3.734	-5.378	-3.384	-4.326	-3.796	-4.595	-5.981	-5.83	-4.429	-4.242
t190	-5.375	-6.789	-4.226	-4.76	-2.898	-2.621	-5.051	-5.566	-3.237	-2.788	-3.154	-2.796	-2.14	-2.889	-4.751	-5.445	-3.588	-4.298	-3.186	-4.97	-3.625	-3.603	-4.128	-2.952	-4.533	-7.095	-1.827	-7.14	-3.976	-3.261
t66	-4.746	-6.241	-3.84	-4.512	-3.145	-2.671	-5.253	-4.845	-3.256	-3.974	-3.274	-2.564	-1.628	-3.497	-4.712	-5.563	-4.18	-4.551	-2.82	-5.379	-3.308	-3.735	-3.717	-2.949	-4.283	-5.664	-2.207	-6.465	-3.73	-3.221
t59	-6.784	-7.399	-5.253	-5.688	-2.588	-2.877	-4.644	-7.436	-3.531	-3.409	-3.252	-3.796	-3.297	-2.556	-5.793	-6.584	-2.908	-3.354	-4.04	-5.282	-4.201	-3.773	-5.073	-3.196	-5.641	-7.857	-1.002	-8.185	-4.458	-3.676
t196	-3.062	-6.559	-3.478	-4.612	-6.964	-4.846	-9.217	-1.933	-5.293	-7.034	-5.937	-2.511	-0.729	-7.915	-4.894	-5.687	-9.415	-9.722	-2.741	-7.994	-4.088	-6.252	-3.501	-5.074	-3.936	-4.143	-7.53	-5.796	-4.902	-4.881
