V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t13	-1.885	-0.748	1.414	-0.093	-0.71	-1.536	-1.222	-0.19	2.361	-1.109	-0.417	-0.903	0.477	1.073	-1.742	1.359	0.222	1.043	1.132	-0.275	1.045	-0.529	0.05	0.271	0.186	-1.295	0.636	-1.096	1.047	1.431
t158	-2.264	-0.947	0.696	0.358	-0.49	-1.183	-1.831	-0.301	2.691	-1.567	-0.877	-1.312	0.918	1.097	-1.589	1.409	0.473	1.043	2.401	0.617	0.347	-1.025	-0.21	0.002	0.793	-0.565	0.109	-0.965	0.85	1.316
t55	-1.953	-0.807	1.438	-0.165	-0.694	-1.486	-1.337	-0.254	2.413	-1.194	-0.483	-0.998	0.55	1.051	-1.748	1.337	0.236	1.015	0.594	-0.182	0.925	-0.623	-0.023	0.215	0.255	-0.538	1.394	-1.136	1.005	1.189
t9	-1.939	-0.782	1.055	-0.072	-0.629	-1.469	-1.32	-0.271	2.507	-1.202	-0.579	-1.109	0.631	1.07	-1.687	1.378	0.275	1.039	1.508	-0.058	1.022	-0.639	-0.058	0.163	0.262	-0.17	0.145	-1.079	0.999	1.006
t123	-1.527	-0.713	1.622	-0.767	-1.233	-2.223	0.612	-0.391	1.69	-0.491	0.079	-0.811	-0.317	0.76	-2.309	1.05	-0.429	0.801	0.146	-1.497	1.48	0.044	0.313	0.556	-1.317	2.588	2.019	-1.742	1.439	0.562
t101	-1.119	-0.53	1.705	-0.964	-1.378	-2.56	1.395	-0.254	1.466	-0.167	0.433	-0.455	-0.721	0.753	-2.458	1.042	-0.574	0.824	0.76	-2.374	2.141	0.551	0.568	0.785	-1.976	1.35	1.31	-1.826	1.634	0.634
t197	-1.95	-0.83	1.376	0.089	-0.684	-1.465	-1.269	-0.139	2.398	-1.296	-0.443	-0.81	0.483	1.083	-1.785	1.36	0.325	1.043	1.559	-0.282	0.749	-0.586	0.058	0.273	0.295	-2.504	1.285	-1.077	1.008	1.733
t182	-1.448	-0.631	1.563	-0.585	-1.094	-2.113	0.322	-0.246	1.87	-0.572	0.05	-0.694	-0.202	0.883	-2.152	1.176	-0.247	0.913	1.01	-1.446	1.664	0.079	0.342	0.567	-1.095	0.318	1.02	-1.524	1.379	0.889
t130	-2.24	-0.944	1.007	0.295	-0.551	-1.196	-1.736	-0.3	2.642	-1.519	-0.81	-1.291	0.842	1.079	-1.623	1.385	0.404	1.03	1.885	0.534	0.358	-0.992	-0.167	0.078	0.698	-0.919	0.823	-1.004	0.859	1.369
t108	-1.394	-0.549	1.737	-0.247	-1.036	-2.014	0.133	-0.031	1.908	-0.615	0.118	-0.447	-0.217	1	-2.045	1.281	-0.113	1.023	2.093	-1.424	1.68	0.142	0.475	0.68	-0.897	-3.341	0.265	-1.314	1.355	1.792
t132	-1.694	-0.768	1.163	-0.329	-0.925	-1.881	-0.229	-0.274	2.081	-0.923	-0.214	-0.827	0.095	0.921	-2.059	1.216	-0.015	0.924	1.479	-0.961	1.186	-0.232	0.169	0.37	-0.584	0.434	1.112	-1.419	1.239	0.942
t2	-1.869	-0.854	0.891	-0.23	-0.774	-1.687	-0.696	-0.336	2.305	-1.159	-0.455	-1.032	0.381	0.952	-1.941	1.257	0.145	0.936	1.486	-0.532	0.949	-0.488	-0.005	0.202	-0.186	1.187	1.039	-1.324	1.112	0.723
t88	-2.117	-0.935	0.951	0.002	-0.651	-1.406	-1.293	-0.366	2.504	-1.375	-0.69	-1.249	0.667	1.001	-1.775	1.308	0.273	0.965	1.362	0.109	0.571	-0.819	-0.141	0.102	0.323	0.816	1.168	-1.176	0.958	0.911
t12	-2.028	-0.882	0.922	-0.136	-0.715	-1.519	-1.008	-0.413	2.429	-1.208	-0.634	-1.305	0.576	0.963	-1.81	1.281	0.149	0.944	1.291	-0.025	0.802	-0.714	-0.112	0.138	0.073	1.811	0.716	-1.248	1.026	0.633
t54	-2.147	-0.929	0.804	-0.001	-0.667	-1.408	-1.216	-0.448	2.508	-1.311	-0.759	-1.44	0.7	0.97	-1.752	1.294	0.196	0.945	1.569	0.291	0.598	-0.869	-0.176	0.075	0.25	1.904	0.606	-1.209	0.969	0.648
t166	-1.979	-0.867	0.927	-0.046	-0.735	-1.567	-0.936	-0.321	2.351	-1.211	-0.536	-1.095	0.479	0.983	-1.857	1.287	0.185	0.961	1.734	-0.212	0.773	-0.618	-0.027	0.184	0.039	0.55	0.716	-1.238	1.064	1.011
t179	-2.175	-0.964	0.294	0.04	-0.544	-1.367	-1.367	-0.468	2.654	-1.468	-0.897	-1.503	0.851	0.993	-1.712	1.33	0.341	0.959	2.158	0.355	0.585	-0.934	-0.283	-0.062	0.409	2.682	-0.041	-1.157	0.925	0.364
t192	-0.947	-0.355	2.481	-0.966	-1.409	-2.568	1.17	-0.026	1.38	0.019	0.696	-0.068	-0.847	0.869	-2.361	1.126	-0.563	0.934	0.253	-2.592	2.475	0.756	0.768	0.98	-1.92	-2.188	1.431	-1.668	1.656	1.478
t125	-1.885	-0.87	1.239	-0.347	-0.91	-1.755	-0.478	-0.398	2.149	-1.026	-0.364	-1.062	0.246	0.882	-2.033	1.179	-0.029	0.877	0.714	-0.578	0.879	-0.469	0.043	0.279	-0.398	1.769	1.948	-1.458	1.162	0.694
t63	-2.03	-0.95	0.679	0.056	-0.727	-1.541	-0.827	-0.353	2.388	-1.356	-0.607	-1.161	0.488	0.952	-1.917	1.264	0.223	0.931	2.315	-0.19	0.552	-0.677	-0.056	0.151	-0.004	0.666	1.061	-1.288	1.044	0.91
t131	-1.777	-0.816	1.186	-0.305	-0.903	-1.806	-0.351	-0.312	2.136	-1.002	-0.292	-0.927	0.172	0.913	-2.038	1.21	0.005	0.912	1.243	-0.798	1.046	-0.341	0.112	0.336	-0.468	0.751	1.45	-1.412	1.192	0.881
t189	-2.347	-0.982	0.655	0.502	-0.369	-1.028	-2.208	-0.255	2.856	-1.749	-0.988	-1.307	1.087	1.161	-1.491	1.47	0.637	1.089	2.539	0.824	0.204	-1.153	-0.275	-0.061	1.127	-1.457	0.098	-0.831	0.755	1.492
t159	-2.394	-1.057	0.684	0.397	-0.461	-1.096	-1.955	-0.349	2.749	-1.732	-0.969	-1.369	0.999	1.075	-1.619	1.381	0.528	1.01	2.032	0.744	0.037	-1.167	-0.288	-0.062	0.951	-0.135	1.001	-0.992	0.795	1.261
t85	-1.734	-0.772	1.419	-0.3	-0.951	-1.838	-0.27	-0.27	2.065	-0.9	-0.204	-0.844	0.088	0.921	-2.043	1.211	-0.052	0.924	1.127	-0.87	1.117	-0.272	0.185	0.416	-0.537	0.034	1.411	-1.404	1.225	1.113
t169	-1.683	-0.716	1.291	-0.238	-0.915	-1.844	-0.296	-0.223	2.088	-0.865	-0.2	-0.804	0.103	0.959	-1.991	1.253	-0.017	0.963	1.657	-0.871	1.254	-0.222	0.209	0.417	-0.512	-0.454	0.541	-1.336	1.237	1.211
t121	-1.468	-0.713	1.609	-0.677	-1.176	-2.186	0.55	-0.292	1.768	-0.616	0.102	-0.659	-0.316	0.811	-2.3	1.096	-0.302	0.844	0.591	-1.65	1.486	0.094	0.347	0.582	-1.256	0.978	2.226	-1.668	1.406	0.784
t89	-1.439	-0.615	1.599	-0.506	-1.054	-2.081	0.19	-0.17	1.894	-0.618	0.068	-0.578	-0.187	0.927	-2.12	1.212	-0.168	0.95	1.173	-1.475	1.662	0.092	0.363	0.578	-0.964	-0.712	0.885	-1.446	1.361	1.175
t46	-0.54	-0.255	2.988	-1.654	-1.937	-3.26	2.884	-0.142	0.672	0.715	1.285	0.176	-1.677	0.601	-2.885	0.847	-1.208	0.732	-1.091	-3.889	3.039	1.395	1.092	1.329	-3.347	0.598	2.754	-2.242	2.056	0.944
t8	-0.955	-0.445	2.257	-1.147	-1.535	-2.741	1.689	-0.17	1.226	0.07	0.723	-0.163	-1.003	0.735	-2.57	0.998	-0.722	0.815	-0.014	-2.836	2.368	0.799	0.745	0.963	-2.285	0.304	2.096	-1.912	1.743	0.96
t164	-1.189	-0.552	2.071	-0.997	-1.418	-2.531	1.253	-0.247	1.396	-0.148	0.48	-0.39	-0.737	0.748	-2.468	1.017	-0.606	0.811	-0.12	-2.316	1.997	0.503	0.58	0.808	-1.869	1.101	2.152	-1.84	1.626	0.878
t98	-0.829	-0.394	2.411	-1.404	-1.655	-2.923	2.087	-0.212	1.064	0.284	0.871	-0.121	-1.187	0.674	-2.676	0.936	-0.892	0.771	-0.66	-3.172	2.621	0.976	0.809	1.036	-2.634	1.411	2.307	-2.05	1.846	0.696
t35	-2.005	-0.891	0.868	0.083	-0.65	-1.461	-1.095	-0.276	2.486	-1.359	-0.613	-1.096	0.573	1.028	-1.8	1.335	0.305	0.997	2.087	-0.132	0.699	-0.679	-0.056	0.168	0.214	-0.392	0.676	-1.142	0.998	1.128
t84	-1.382	-0.614	1.672	-0.642	-1.136	-2.187	0.476	-0.204	1.792	-0.527	0.148	-0.562	-0.31	0.876	-2.213	1.159	-0.27	0.909	0.82	-1.693	1.736	0.182	0.397	0.623	-1.188	-0.005	1.261	-1.552	1.419	1.013
t177	-0.307	-0.078	3.304	-1.774	-1.932	-3.34	2.859	0.005	0.652	0.904	1.473	0.419	-1.769	0.687	-2.806	0.924	-1.202	0.821	-1.208	-4.2	3.563	1.637	1.22	1.446	-3.437	-1.159	2.121	-2.131	2.097	1.188
t33	0.279	0.212	3.901	-2.348	-2.223	-3.905	3.991	0.147	0.207	1.568	2.081	0.959	-2.416	0.639	-3.049	0.858	-1.556	0.818	-2.078	-5.562	4.651	2.402	1.582	1.807	-4.42	-1.653	1.703	-2.32	2.417	1.178
t28	-2.577	-1.142	0.344	0.286	-0.384	-0.987	-2.248	-0.555	2.901	-1.833	-1.231	-1.789	1.262	1.028	-1.541	1.359	0.529	0.958	1.535	1.231	-0.108	-1.439	-0.513	-0.267	1.134	2.93	0.948	-1.033	0.708	0.487
t24	-2.199	-0.974	0.851	-0.021	-0.62	-1.365	-1.447	-0.423	2.54	-1.422	-0.769	-1.338	0.761	0.99	-1.754	1.298	0.292	0.948	1.096	0.275	0.467	-0.918	-0.216	0.019	0.443	1.745	1.251	-1.188	0.932	0.743
t16	-2.211	-1.002	0.559	0.006	-0.647	-1.407	-1.235	-0.489	2.519	-1.422	-0.816	-1.461	0.738	0.944	-1.803	1.267	0.243	0.912	1.667	0.302	0.419	-0.929	-0.234	-0.006	0.292	2.666	0.925	-1.26	0.958	0.501
t102	-1.979	-0.837	1.103	-0.117	-0.779	-1.586	-0.949	-0.347	2.299	-1.107	-0.504	-1.136	0.458	0.971	-1.843	1.274	0.105	0.953	1.327	-0.152	0.837	-0.616	-0.014	0.208	-0.007	0.877	0.759	-1.261	1.081	0.98
t80	-1.784	-0.766	1.05	-0.123	-0.751	-1.653	-0.734	-0.237	2.346	-1.101	-0.408	-0.953	0.365	1.017	-1.856	1.323	0.17	1.004	1.953	-0.54	1.134	-0.414	0.074	0.29	-0.168	-0.556	0.372	-1.205	1.107	1.042
t97	-0.013	0.006	3.462	-2.104	-2.116	-3.675	3.712	0.019	0.403	1.199	1.767	0.642	-2.155	0.606	-3.03	0.839	-1.419	0.77	-1.604	-5.024	4.022	2.037	1.387	1.624	-4.092	-0.539	2.32	-2.327	2.283	0.94
t64	0.306	0.182	3.929	-2.469	-2.338	-4.026	4.344	0.083	0.065	1.645	2.156	0.944	-2.568	0.559	-3.185	0.777	-1.688	0.75	-2.319	-5.757	4.618	2.47	1.617	1.846	-4.711	-0.71	2.319	-2.48	2.483	0.985
t26	-1.803	-0.789	1.077	0.035	-0.7	-1.583	-0.87	-0.146	2.395	-1.229	-0.408	-0.816	0.389	1.063	-1.841	1.358	0.287	1.039	2.295	-0.557	0.998	-0.429	0.097	0.302	-0.005	-2.094	0.564	-1.126	1.072	1.421
t48	-0.539	-0.242	2.605	-1.324	-1.753	-3.115	2.581	0	0.886	0.493	1.174	0.287	-1.513	0.719	-2.755	0.97	-0.942	0.834	0.393	-3.774	2.999	1.358	1.078	1.272	-3.017	-1.547	1.561	-2.017	1.979	1.337
t186	-1.809	-0.746	1.164	-0.334	-0.837	-1.751	-0.614	-0.344	2.212	-0.896	-0.374	-1.062	0.318	0.953	-1.89	1.26	-0.003	0.951	1.016	-0.504	1.229	-0.41	0.048	0.277	-0.284	1.556	0.25	-1.309	1.17	0.758
t11	-0.644	-0.286	2.285	-1.292	-1.62	-2.983	2.247	-0.066	1.082	0.339	0.97	0.086	-1.273	0.744	-2.646	1.01	-0.825	0.848	0.477	-3.449	2.925	1.18	0.927	1.121	-2.743	-0.504	1.143	-1.944	1.89	0.992
t103	-1.922	-0.836	1.035	-0.107	-0.876	-1.688	-0.499	-0.38	2.196	-1.01	-0.448	-1.178	0.303	0.912	-1.942	1.226	-0.022	0.914	1.819	-0.302	0.863	-0.526	0.053	0.287	-0.329	1.182	0.583	-1.362	1.151	0.898
t29	-1.294	-0.533	1.775	-0.839	-1.259	-2.342	0.808	-0.284	1.638	-0.238	0.244	-0.659	-0.446	0.815	-2.253	1.109	-0.493	0.871	0.487	-1.776	2.016	0.298	0.449	0.687	-1.53	1.433	0.753	-1.664	1.518	0.708
t126	-2.54	-1.152	0.435	0.528	-0.407	-0.98	-2.082	-0.421	2.854	-1.901	-1.142	-1.568	1.135	1.057	-1.596	1.376	0.584	0.987	2.383	1.049	-0.25	-1.357	-0.391	-0.152	1.102	0.521	1.068	-0.986	0.725	1.115
t190	-0.786	-0.31	2.615	-1.209	-1.592	-2.843	1.798	-0.044	1.105	0.279	0.93	0.088	-1.161	0.781	-2.558	1.029	-0.777	0.868	-0.174	-3.127	2.703	1.019	0.895	1.1	-2.413	-1.237	1.7	-1.864	1.817	1.361
t44	-0.643	-0.217	2.773	-1.599	-1.704	-3.04	2.129	-0.142	0.969	0.587	1.052	0.014	-1.294	0.716	-2.611	0.972	-0.998	0.824	-1.188	-3.376	3.139	1.185	0.917	1.144	-2.782	0.922	1.536	-2.001	1.918	0.788
t171	-0.928	-0.351	2.415	-1.214	-1.484	-2.7	1.402	-0.147	1.279	0.177	0.72	-0.18	-0.906	0.793	-2.432	1.057	-0.713	0.87	-0.429	-2.682	2.611	0.797	0.731	0.948	-2.132	0.21	1.393	-1.806	1.724	0.972
t105	-1.713	-0.719	1.461	-0.424	-0.939	-1.844	-0.387	-0.311	2.089	-0.801	-0.219	-0.931	0.146	0.929	-1.976	1.225	-0.092	0.934	0.739	-0.769	1.304	-0.278	0.153	0.387	-0.531	0.825	1.036	-1.39	1.223	0.869
t41	-2.327	-0.949	0.878	0.378	-0.374	-1.031	-2.343	-0.254	2.846	-1.689	-0.948	-1.278	1.101	1.173	-1.46	1.475	0.619	1.098	1.826	0.814	0.313	-1.138	-0.277	-0.057	1.167	-1.361	0.416	-0.825	0.751	1.452
t86	-2.233	-0.999	0.284	0.178	-0.509	-1.284	-1.494	-0.438	2.703	-1.575	-0.942	-1.492	0.902	1.015	-1.688	1.349	0.41	0.973	2.457	0.475	0.411	-1.003	-0.288	-0.074	0.535	1.859	0.127	-1.114	0.885	0.568
t157	-1.839	-0.828	0.736	-0.219	-0.793	-1.715	-0.525	-0.377	2.304	-1.094	-0.484	-1.16	0.365	0.932	-1.933	1.255	0.082	0.93	1.963	-0.483	1.048	-0.47	-0.002	0.213	-0.328	1.696	0.405	-1.346	1.134	0.531
t136	-1.798	-0.734	1.21	-0.072	-0.781	-1.658	-0.79	-0.198	2.27	-1.024	-0.355	-0.888	0.329	1.03	-1.838	1.328	0.138	1.018	1.903	-0.488	1.122	-0.404	0.12	0.328	-0.126	-1.102	0.158	-1.178	1.126	1.353
t184	-1.146	-0.545	1.822	-0.964	-1.305	-2.46	1.156	-0.234	1.588	-0.27	0.377	-0.463	-0.615	0.793	-2.392	1.079	-0.484	0.853	0.4	-2.294	2.12	0.484	0.522	0.761	-1.788	0.878	1.668	-1.749	1.564	0.639
t73	-1.433	-0.659	1.565	-0.792	-1.254	-2.301	0.745	-0.354	1.64	-0.411	0.153	-0.725	-0.391	0.768	-2.326	1.059	-0.449	0.814	0.47	-1.659	1.645	0.159	0.37	0.589	-1.448	2.289	1.605	-1.75	1.488	0.588
t180	-1.683	-0.761	1.306	-0.497	-1.003	-1.954	-0.065	-0.347	1.992	-0.798	-0.172	-0.903	0.029	0.867	-2.107	1.164	-0.145	0.88	0.794	-1.012	1.261	-0.205	0.168	0.392	-0.74	1.654	1.418	-1.515	1.281	0.699
t10	-0.968	-0.362	2.366	-1.147	-1.396	-2.594	1.219	-0.142	1.423	0.085	0.617	-0.255	-0.778	0.831	-2.348	1.102	-0.627	0.902	-0.356	-2.525	2.595	0.713	0.671	0.911	-1.946	0.015	1.101	-1.711	1.658	0.941
t83	-0.71	-0.245	2.683	-1.273	-1.528	-2.815	1.689	-0.012	1.213	0.311	0.921	0.088	-1.097	0.831	-2.469	1.085	-0.734	0.917	-0.326	-3.152	2.957	1.059	0.883	1.108	-2.355	-1.533	1.218	-1.77	1.79	1.258
t65	-1.573	-0.589	1.665	-0.297	-0.927	-1.872	-0.39	-0.129	2.053	-0.687	-0.077	-0.671	0.051	1.019	-1.907	1.304	-0.05	1.026	1.316	-0.958	1.576	-0.106	0.294	0.517	-0.504	-1.629	0.008	-1.235	1.256	1.511
t170	-1.711	-0.719	1.428	-0.138	-0.888	-1.768	-0.472	-0.171	2.131	-0.928	-0.207	-0.762	0.139	0.995	-1.946	1.283	0.041	0.992	1.754	-0.779	1.171	-0.267	0.223	0.437	-0.388	-1.593	0.74	-1.268	1.193	1.476
t70	-2.751	-1.219	0.275	0.73	-0.218	-0.715	-2.792	-0.424	3.104	-2.165	-1.388	-1.707	1.475	1.136	-1.41	1.455	0.805	1.038	2.427	1.606	-0.538	-1.655	-0.554	-0.319	1.69	0.257	0.872	-0.804	0.568	1.214
t141	-2.578	-1.119	0.484	0.546	-0.352	-0.918	-2.36	-0.405	2.906	-1.888	-1.183	-1.585	1.237	1.099	-1.499	1.416	0.626	1.021	2.179	1.229	-0.203	-1.416	-0.425	-0.189	1.307	0.448	0.616	-0.897	0.693	1.204
t18	-0.76	-0.282	2.633	-1.208	-1.588	-2.831	1.797	-0.046	1.132	0.31	0.923	0.038	-1.149	0.79	-2.524	1.046	-0.792	0.881	-0.031	-3.08	2.785	1.025	0.902	1.116	-2.451	-1.383	1.468	-1.844	1.81	1.306
t40	-1.165	-0.46	2.047	-0.849	-1.286	-2.389	0.787	-0.156	1.576	-0.188	0.409	-0.4	-0.557	0.863	-2.259	1.14	-0.464	0.916	0.538	-2.032	2.17	0.453	0.571	0.782	-1.604	-0.552	1.106	-1.63	1.545	1.084
t198	-2.291	-0.945	0.881	0.345	-0.456	-1.122	-2.071	-0.275	2.735	-1.599	-0.88	-1.266	0.98	1.129	-1.54	1.431	0.521	1.065	1.935	0.689	0.326	-1.067	-0.226	-0.01	0.953	-1.025	0.454	-0.912	0.812	1.426
t151	-2.896	-1.264	0.005	0.92	-0.058	-0.509	-3.321	-0.434	3.328	-2.382	-1.603	-1.853	1.754	1.2	-1.255	1.529	0.987	1.082	2.924	2.072	-0.737	-1.882	-0.681	-0.463	2.092	0.014	0.442	-0.662	0.445	1.196
t135	-1.11	-0.444	2.006	-0.979	-1.342	-2.495	1.049	-0.202	1.502	-0.08	0.455	-0.427	-0.644	0.819	-2.322	1.102	-0.559	0.884	0.344	-2.197	2.302	0.532	0.582	0.803	-1.801	0.517	0.961	-1.708	1.6	0.846
t91	-2.358	-1.065	0.833	0.326	-0.478	-1.109	-1.974	-0.325	2.734	-1.766	-0.911	-1.28	0.961	1.075	-1.654	1.372	0.545	1.005	1.699	0.606	0.033	-1.128	-0.265	-0.042	0.91	-0.614	1.823	-1.022	0.79	1.274
t31	-2.355	-1.044	0.699	0.455	-0.396	-1.038	-2.148	-0.27	2.836	-1.838	-0.964	-1.257	1.048	1.132	-1.574	1.432	0.65	1.055	2.28	0.703	0.056	-1.151	-0.273	-0.067	1.059	-1.502	1.216	-0.915	0.752	1.414
t138	-1.511	-0.624	1.489	-0.565	-1.078	-2.069	0.218	-0.302	1.902	-0.54	-0.034	-0.859	-0.119	0.878	-2.088	1.182	-0.278	0.912	1.031	-1.194	1.661	-0.013	0.29	0.527	-1.021	1.097	0.485	-1.503	1.36	0.762
t92	-2.425	-1.051	0.331	0.248	-0.487	-1.162	-1.806	-0.525	2.739	-1.597	-1.075	-1.685	1.056	1.004	-1.612	1.339	0.39	0.955	2.045	0.95	0.156	-1.225	-0.383	-0.159	0.78	2.805	0.099	-1.094	0.831	0.554
t106	-3.09	-1.375	-0.572	0.948	0	-0.429	-3.352	-0.646	3.45	-2.486	-1.886	-2.296	1.963	1.129	-1.228	1.491	0.965	1.016	3.222	2.538	-0.973	-2.138	-0.883	-0.651	2.179	3.138	-0.21	-0.725	0.395	0.49
t82	-1.807	-0.763	1.508	-0.137	-0.819	-1.656	-0.819	-0.179	2.223	-1.055	-0.288	-0.789	0.278	1.02	-1.887	1.3	0.132	1.001	1.19	-0.6	1.029	-0.394	0.144	0.366	-0.115	-1.583	1.31	-1.218	1.121	1.483
t49	-2.06	-0.858	1.213	0.088	-0.628	-1.372	-1.496	-0.234	2.495	-1.343	-0.597	-1.045	0.652	1.077	-1.703	1.368	0.336	1.033	1.432	0.073	0.67	-0.749	-0.056	0.166	0.451	-1.227	1.002	-1.063	0.954	1.419
t188	-2.756	-1.192	0.098	0.737	-0.101	-0.63	-3.127	-0.416	3.261	-2.242	-1.487	-1.764	1.648	1.194	-1.288	1.522	0.923	1.085	2.594	1.779	-0.435	-1.718	-0.628	-0.41	1.896	0.252	0.338	-0.7	0.506	1.053
t74	-1.36	-0.518	1.94	-0.654	-1.096	-2.137	0.173	-0.148	1.824	-0.415	0.176	-0.514	-0.239	0.944	-2.078	1.221	-0.258	0.972	0.434	-1.543	1.933	0.188	0.417	0.641	-1.015	-0.756	0.661	-1.428	1.403	1.229
t67	-0.726	-0.316	2.585	-1.389	-1.692	-2.969	2.245	-0.147	1.018	0.408	0.966	-0.042	-1.287	0.695	-2.663	0.958	-0.943	0.803	-0.438	-3.307	2.824	1.096	0.902	1.142	-2.762	0.42	1.835	-2.012	1.883	0.906
t139	-2.919	-1.241	-0.023	0.91	0.036	-0.42	-3.638	-0.428	3.455	-2.431	-1.685	-1.907	1.906	1.25	-1.14	1.583	1.074	1.123	2.737	2.245	-0.657	-1.953	-0.749	-0.529	2.315	0.041	0.097	-0.563	0.385	1.113
t3	-1.214	-0.558	1.39	-0.877	-1.252	-2.435	1.084	-0.295	1.644	-0.298	0.248	-0.624	-0.504	0.787	-2.344	1.091	-0.459	0.849	1.099	-2.051	2.075	0.392	0.445	0.657	-1.714	1.979	0.635	-1.732	1.555	0.423
