feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t179	-0.51	-0.159	0.178	-0.031	0.079	-0.937	1.715	0.22	0.078	0.664	-1.958	-1.108	0.28	-0.069	-0.11	-2.335	-0.58	0.581	0.543	-1.021	2.279	-0.703	-0.165	0.231	-0.297	0.15	0.284	2.081	0.377	0.232
t151	-0.976	0.439	-0.112	0.966	0.065	-0.998	2.562	0.368	0.164	0.44	-0.586	-1.623	0.456	-0.357	0.989	-2.222	-1.669	0.005	0.634	-1.081	1.818	-1.641	1.245	0.466	-0.368	-0.092	0.815	1.154	-0.601	-0.267
t106	0.448	0.477	0.46	-0.286	-0.182	-1.239	1.536	0.478	-0.026	0.539	-1.245	-1.362	0.404	-0.492	0.36	-2.192	-0.937	0.283	0.543	-0.907	2.174	-0.75	0.101	0.127	0.012	0.203	0.388	1.741	-1.219	0.555
t137	0.424	0.549	0.098	0.325	-0.65	-0.496	1.751	0.351	-0.069	0.425	-0.529	-1.657	0.371	-0.745	0.016	-1.902	-1.59	0.234	0.538	-0.874	2.051	-0.935	0.65	0.077	-0.32	-0.231	1.749	1.411	-1.478	0.447
t7	-0.438	0.069	-0.114	0.397	-0.378	-1.071	2.177	0.446	0.029	0.473	-0.606	-1.407	0.426	-0.576	0.056	-2.222	-1.418	0.045	0.637	-0.824	1.932	-0.964	0.408	0.226	0.171	0.087	1.817	1.555	-1.033	0.095
t105	0.417	0.077	0.149	0.078	-0.382	-1.057	1.848	0.427	-0.02	0.488	-0.981	-1.428	0.385	-0.502	-0.286	-2.15	-1.219	0.214	0.572	-0.826	2.067	-0.705	0.284	0.123	0.006	0.064	1.307	1.713	-1.041	0.368
t156	-0.608	-0.111	0.222	-0.16	0.086	-1.237	1.549	0.4	0.015	0.719	-1.701	-0.995	0.341	-0.096	-0.446	-2.438	-0.515	0.609	0.605	-0.881	2.203	-0.481	-0.201	0.228	0.078	0.359	0.487	2.067	-0.312	0.202
t13	0.615	0.079	-0.064	0.472	-1.121	-0.361	1.935	0.473	-0.235	0.237	0.188	-1.772	0.357	-1.085	0.293	-1.916	-1.976	0.218	0.508	-0.666	1.714	-0.8	0.69	0.055	-0.432	0.127	2.557	1.281	-1.717	0.306
t195	0.421	0.423	0.085	0.437	-0.396	-0.778	1.979	0.353	0.004	0.446	-0.769	-1.601	0.364	-0.369	-0.688	-1.961	-1.544	0.243	0.561	-0.837	2.015	-0.805	0.676	0.155	-0.282	-0.162	1.328	1.524	-1.043	0.217
t170	-0.447	0.237	0.161	0.063	-0.314	-1.3	1.902	0.474	-0.047	0.549	-0.83	-1.214	0.409	-0.612	0.22	-2.387	-1.041	0.334	0.599	-0.772	2.04	-0.751	-0.029	0.182	0.126	0.456	1.119	1.679	-0.975	0.162
t146	0.639	0.624	0.404	0.169	-0.352	-0.759	1.811	0.43	-0.116	0.391	-0.701	-1.663	0.382	-0.734	1.288	-2.093	-1.311	0.103	0.44	-0.989	1.981	-1.304	0.5	0.103	-0.404	0.102	0.691	1.317	-1.459	0.504
t41	-0.43	0.562	0.228	0.508	0.294	-1.16	2.253	0.223	0.221	0.597	-1.475	-1.432	0.4	-0.015	0.493	-2.18	-1.117	0.191	0.577	-1.168	2.186	-1.48	0.679	0.363	-0.305	-0.189	-0.11	1.522	-0.192	-0.049
t144	1.093	0.773	0.289	0.268	-0.666	-0.912	1.927	0.488	-0.081	0.348	-0.355	-1.754	0.429	-0.837	0.296	-1.991	-1.752	0.102	0.509	-0.792	1.985	-0.99	0.581	0.067	-0.168	-0.062	1.183	1.309	-1.704	0.413
t101	-0.306	0.15	0.128	0.164	-0.315	-1.213	1.96	0.391	0.007	0.572	-0.962	-1.255	0.363	-0.435	-0.533	-2.227	-1.148	0.484	0.614	-0.767	2.094	-0.54	-0.004	0.203	-0.086	0.256	1.306	1.751	-0.712	0.052
t27	0.916	-0.035	0.243	-0.136	-0.505	-0.883	1.596	0.446	-0.183	0.453	-1.089	-1.376	0.326	-0.547	-0.04	-2.256	-0.953	0.258	0.48	-0.809	2.006	-0.57	-0.014	0.006	-0.07	0.311	1.235	1.766	-1.17	0.586
t46	-0.073	0.447	0.285	0.059	-0.161	-0.946	1.717	0.381	0.014	0.587	-1.163	-1.418	0.378	-0.476	0.208	-2.136	-1.087	0.396	0.561	-0.975	2.222	-0.836	0.221	0.165	-0.236	-0.041	0.924	1.636	-1.049	0.392
t200	-0.089	-0.322	-0.217	0.917	-0.559	0.169	2.179	0.206	-0.11	0.302	-0.49	-1.752	0.29	-0.575	1.106	-2.004	-1.605	0.082	0.43	-1.064	1.739	-1.655	1.164	0.167	-0.79	-0.198	1.815	1.284	-0.586	0.161
t30	0.649	-0.206	0.098	-0.074	-0.664	-0.649	1.534	0.456	-0.194	0.453	-0.935	-1.392	0.317	-0.668	-0.227	-2.192	-1.105	0.355	0.506	-0.76	2.003	-0.439	0.003	0.01	-0.094	0.21	1.765	1.8	-1.142	0.573
t79	-1.579	0.454	-0.071	0.681	0.121	-1.297	2.507	0.334	0.186	0.568	-0.848	-1.321	0.429	-0.345	0.398	-2.343	-1.308	0.224	0.678	-0.996	2.01	-1.256	0.605	0.429	-0.21	0.138	1.001	1.439	-0.321	-0.316
t178	-0.367	0.18	0.126	0.22	-0.194	-0.796	1.884	0.353	0.015	0.515	-1.131	-1.406	0.342	-0.313	0.243	-2.145	-1.185	0.433	0.545	-0.96	2.053	-0.892	0.399	0.232	-0.375	0.1	0.82	1.675	-0.534	0.156
t93	0.622	0.335	0.261	-0.038	-0.226	-1.264	1.619	0.502	-0.057	0.578	-1.073	-1.362	0.401	-0.451	-0.642	-2.275	-0.994	0.298	0.604	-0.839	2.108	-0.478	0.203	0.106	0.097	0.078	1.209	1.668	-1.481	0.483
t186	0.939	0.157	0.404	-0.443	-0.482	-0.906	1.245	0.397	-0.133	0.556	-1.469	-1.254	0.315	-0.441	-0.573	-2.166	-0.785	0.518	0.49	-0.764	2.258	-0.293	-0.278	-0.029	-0.002	0.221	0.696	2.04	-0.937	0.711
t145	0.191	-0.285	0.258	-0.505	-0.506	-1.051	1.447	0.352	-0.106	0.616	-1.698	-0.965	0.27	-0.301	-1.032	-2.317	-0.602	0.773	0.521	-0.66	2.294	0.004	-0.759	0.014	0.086	0.522	0.872	2.347	-0.158	0.367
t194	-0.111	-0.119	0.332	-0.262	-0.182	-1.123	1.587	0.465	-0.067	0.565	-1.364	-1.201	0.352	-0.524	0.553	-2.394	-0.727	0.473	0.535	-0.891	2.123	-0.649	-0.197	0.174	-0.082	0.427	0.607	1.908	-0.592	0.375
t76	0.028	0.776	0.151	0.48	-0.494	-1.373	2.363	0.566	0.047	0.382	0.039	-1.725	0.514	-0.87	0.408	-1.987	-1.983	0.014	0.654	-0.785	1.895	-1.072	0.806	0.26	-0.05	0.013	1.767	1.128	-1.97	0.011
t163	0.74	0.271	0.018	0.647	-0.626	-0.385	2.071	0.277	-0.029	0.319	-0.582	-1.785	0.342	-0.577	0.026	-1.925	-1.8	0.208	0.484	-0.878	1.925	-1.129	0.978	0.133	-0.614	-0.248	1.201	1.406	-0.714	0.241
t122	-0.042	0.406	0.325	-0.102	-0.083	-1.402	1.723	0.421	0.018	0.61	-1.319	-1.184	0.376	-0.184	-0.631	-2.259	-0.865	0.399	0.59	-0.787	2.172	-0.518	-0.072	0.171	0.084	0.322	0.549	1.878	-0.82	0.218
t128	-0.935	-0.022	0.103	0.133	0.215	-0.932	1.905	0.191	0.178	0.721	-2.064	-1.11	0.304	0.179	-0.362	-2.263	-0.718	0.602	0.585	-1.065	2.368	-0.779	-0.047	0.31	-0.239	-0.04	0.224	2.069	0.491	-0.01
t187	-0.545	0.25	0.032	0.65	-0.058	-0.941	2.409	0.367	0.061	0.424	-0.725	-1.555	0.398	-0.383	0.697	-2.218	-1.425	0.076	0.56	-1.015	1.86	-1.416	0.892	0.323	-0.346	0.093	0.89	1.353	-0.623	-0.091
t94	-0.028	0.557	0.291	0.109	-0.113	-1.322	1.794	0.454	0.057	0.569	-1.095	-1.339	0.41	-0.266	-0.54	-2.184	-1.2	0.407	0.607	-0.781	2.125	-0.618	0.252	0.226	-0.011	0.167	0.442	1.731	-0.865	0.157
t107	0.129	0.042	0.23	0.079	-0.525	-0.258	1.591	0.277	-0.119	0.45	-1.045	-1.502	0.301	-0.684	1.13	-2.022	-1.14	0.361	0.435	-0.997	2.111	-1.136	0.24	0.091	-0.517	0.015	1.109	1.644	-0.777	0.481
t174	0.328	0.567	0.175	0.579	-0.68	-0.338	2.13	0.309	-0.076	0.272	-0.219	-1.85	0.376	-0.889	1.455	-1.866	-1.853	0.084	0.438	-0.962	1.889	-1.608	0.958	0.139	-0.66	-0.092	1.181	1.162	-1.202	0.247
t153	1.32	0.449	0.314	-0.027	-0.698	-0.678	1.635	0.405	-0.117	0.377	-0.811	-1.639	0.372	-0.71	0.297	-1.969	-1.409	0.122	0.457	-0.843	2.087	-0.929	0.343	-0.019	-0.122	-0.076	1.07	1.581	-1.434	0.646
t197	0.196	0.678	0.111	0.173	-0.693	-1.013	1.822	0.552	-0.081	0.405	-0.167	-1.599	0.445	-0.933	0.002	-2.01	-1.708	0.147	0.612	-0.7	1.963	-0.669	0.449	0.106	-0.026	0.083	2.025	1.389	-1.971	0.401
t161	0.505	0.608	0.232	0.174	-0.543	-0.977	1.902	0.455	-0.045	0.424	-0.653	-1.552	0.406	-0.628	0.051	-2.074	-1.547	0.275	0.539	-0.773	2.04	-0.805	0.359	0.117	-0.118	0.092	0.986	1.523	-1.258	0.282
t2	0.385	0.41	0.006	0.363	-0.707	-0.352	1.864	0.352	-0.087	0.353	-0.578	-1.655	0.356	-0.594	0.26	-1.906	-1.655	0.121	0.493	-0.851	1.955	-1.055	0.592	0.088	-0.212	-0.111	1.511	1.476	-1.187	0.357
t31	-0.009	0.303	-0.004	0.599	-0.338	-0.407	2.153	0.228	0.075	0.405	-0.82	-1.723	0.356	-0.513	0.468	-1.925	-1.595	0.101	0.517	-1.068	2.05	-1.404	0.97	0.19	-0.55	-0.399	1.253	1.424	-0.609	0.264
t97	0.059	0.362	-0.021	0.63	-0.223	-0.457	1.958	0.234	0.05	0.47	-1.059	-1.588	0.34	-0.25	0.02	-2.082	-1.405	0.274	0.526	-1.03	2.024	-1.208	0.92	0.215	-0.507	-0.297	0.76	1.5	-0.409	0.188
t85	0.518	1.379	0.491	0.189	-0.358	-1.18	1.835	0.475	0.049	0.464	-0.464	-1.729	0.47	-0.687	0.034	-1.833	-1.749	0.253	0.578	-0.83	2.173	-0.941	0.682	0.164	-0.243	-0.173	0.7	1.284	-1.89	0.33
t115	0.662	-0.4	0.103	0.007	-0.626	-0.544	1.704	0.295	-0.103	0.438	-1.195	-1.398	0.278	-0.465	-0.165	-2.065	-1.104	0.378	0.472	-0.835	2.058	-0.665	0.063	0.048	-0.263	0.092	1.34	1.906	-0.46	0.436
t88	0.29	0.103	0.077	0.44	-0.357	-0.451	1.976	0.306	-0.041	0.41	-0.908	-1.609	0.333	-0.368	0.368	-2.048	-1.372	0.186	0.471	-0.986	1.955	-1.233	0.765	0.137	-0.417	-0.098	0.997	1.524	-0.729	0.274
t69	0.381	0.523	0.118	0.359	-0.504	-0.889	2.084	0.449	-0.03	0.394	-0.477	-1.644	0.43	-0.745	0.506	-2.06	-1.612	0.004	0.547	-0.881	1.972	-1.152	0.586	0.136	-0.07	-0.069	1.496	1.336	-1.498	0.303
t40	0.007	-0.013	0.134	0.219	-0.198	-1.162	2.071	0.45	0.02	0.476	-1.013	-1.397	0.387	-0.311	0.158	-2.24	-1.24	0.261	0.567	-0.869	1.943	-0.877	0.365	0.249	-0.091	0.235	0.784	1.671	-0.66	0.069
t166	-0.421	0.344	0.206	0.35	0.182	-0.68	1.829	0.239	0.082	0.621	-1.49	-1.413	0.335	-0.167	0.353	-2.199	-0.889	0.344	0.528	-1.171	2.2	-1.257	0.567	0.239	-0.451	-0.215	0.415	1.622	-0.384	0.277
t75	1.041	0.877	0.307	0.299	-0.272	-0.31	1.364	0.199	0.061	0.56	-1.278	-1.735	0.359	-0.409	-0.325	-1.802	-1.363	0.336	0.507	-1.09	2.362	-1.105	0.943	0.064	-0.527	-0.821	0.586	1.528	-1.103	0.741
t65	0.533	0.44	0.315	-0.15	-0.706	-0.809	1.6	0.413	-0.142	0.462	-0.873	-1.37	0.358	-0.673	0.123	-2.069	-1.216	0.359	0.491	-0.727	2.142	-0.674	-0.166	0.021	0.048	0.262	1.098	1.734	-1.242	0.415
t134	0.877	0.424	0.114	0.463	-0.642	-0.263	1.856	0.284	-0.11	0.342	-0.591	-1.773	0.338	-0.683	0.46	-1.917	-1.579	0.082	0.441	-0.952	1.979	-1.264	0.825	0.029	-0.519	-0.263	1.435	1.351	-1.262	0.513
t181	0.178	0.287	0.252	-0.111	-0.58	-1.084	1.895	0.476	-0.091	0.43	-0.846	-1.358	0.366	-0.632	0.243	-2.188	-1.279	0.355	0.511	-0.714	2.052	-0.605	-0.191	0.093	-0.036	0.449	1.022	1.764	-0.922	0.259
t108	-0.726	0.149	0.219	0.17	0.235	-1.09	1.788	0.339	0.079	0.676	-1.577	-1.178	0.362	-0.094	-0.004	-2.397	-0.71	0.496	0.589	-1.023	2.172	-0.93	0.298	0.293	-0.15	0.142	0.177	1.814	-0.228	0.102
t120	-0.185	0.314	0.189	0.163	-0.022	-0.854	1.748	0.277	0.101	0.64	-1.483	-1.384	0.354	-0.263	-0.274	-2.119	-1.019	0.463	0.585	-1.045	2.307	-0.825	0.382	0.204	-0.33	-0.263	0.763	1.754	-0.528	0.346
t60	0.039	0.478	0.295	0.254	-0.092	-1.179	1.904	0.422	0.036	0.545	-0.937	-1.462	0.421	-0.412	0.258	-2.18	-1.221	0.285	0.582	-0.934	2.073	-1.017	0.534	0.238	-0.174	0.05	0.601	1.494	-1.108	0.202
t83	0.349	0.221	0.159	0.286	-0.468	-0.61	1.722	0.363	-0.076	0.466	-0.8	-1.517	0.348	-0.477	0.044	-2.038	-1.338	0.36	0.515	-0.87	1.994	-0.924	0.545	0.125	-0.31	-0.012	1.148	1.559	-1.068	0.298
t173	0.54	0.057	0.079	0.237	-0.751	-0.82	2.087	0.467	-0.166	0.29	-0.393	-1.551	0.369	-0.878	0.84	-2.228	-1.485	0.045	0.471	-0.757	1.798	-1.03	0.238	0.072	-0.125	0.392	1.492	1.483	-1.088	0.306
t142	0.034	0.104	0.14	0.303	-0.348	-0.877	2.008	0.344	-0.015	0.443	-0.867	-1.461	0.369	-0.545	0.691	-2.177	-1.265	0.207	0.524	-0.921	1.97	-1.171	0.427	0.204	-0.251	0.15	0.899	1.561	-0.66	0.173
t32	-0.043	-0.177	0.265	-0.203	-0.262	-1.233	1.715	0.443	-0.083	0.544	-1.21	-1.148	0.352	-0.386	0.176	-2.298	-0.747	0.304	0.547	-0.816	2.025	-0.672	-0.188	0.145	0.116	0.519	1.058	1.883	-0.9	0.267
t198	0.758	-0.395	0.183	-0.141	-0.656	-0.559	1.409	0.388	-0.233	0.448	-1.146	-1.307	0.261	-0.502	-0.222	-2.203	-0.92	0.538	0.455	-0.748	1.961	-0.406	-0.057	0.019	-0.264	0.398	1.228	1.927	-0.717	0.497
t5	0.251	-0.317	0.155	-0.087	-0.502	-0.901	1.731	0.427	-0.136	0.458	-1.062	-1.277	0.321	-0.579	0.293	-2.291	-0.963	0.342	0.506	-0.79	1.969	-0.638	-0.155	0.11	-0.065	0.44	1.225	1.85	-0.669	0.346
t45	-0.464	0.491	0.159	0.293	0.167	-0.8	1.625	0.35	0.002	0.684	-1.463	-1.278	0.362	-0.087	-0.068	-2.322	-0.793	0.397	0.576	-1.068	2.165	-0.965	0.386	0.242	-0.107	-0.058	0.561	1.608	-0.854	0.252
t64	-0.039	0.383	0.189	0.233	-0.402	-0.908	1.905	0.438	-0.039	0.473	-0.619	-1.506	0.389	-0.503	0.081	-2.004	-1.425	0.275	0.558	-0.827	1.998	-0.891	0.441	0.164	-0.178	0.1	1.368	1.513	-1.369	0.197
t57	0.336	0.894	0.143	0.483	-0.47	-0.592	2.173	0.259	0.085	0.401	-0.782	-1.758	0.386	-0.485	0.182	-1.832	-1.803	0.168	0.505	-0.963	2.182	-1.226	0.737	0.133	-0.453	-0.39	0.932	1.407	-0.896	0.237
t169	-0.083	0.351	0.126	0.132	-0.37	-0.841	1.824	0.327	0.025	0.534	-0.994	-1.45	0.367	-0.568	-0.06	-2.042	-1.254	0.321	0.581	-0.928	2.195	-0.798	0.297	0.139	-0.244	-0.119	1.498	1.651	-0.996	0.373
t19	-0.095	0.634	-0.06	1.121	0.315	-0.626	2.203	0.209	0.208	0.543	-1.074	-1.774	0.402	-0.023	-0.118	-2.082	-1.516	0.049	0.602	-1.239	1.998	-1.647	1.69	0.373	-0.62	-0.727	0.49	1.19	-0.526	0.087
t158	0.581	-0.147	-0.036	0.397	-0.494	-0.329	1.862	0.293	-0.132	0.402	-0.999	-1.545	0.297	-0.499	0.149	-2.186	-1.21	0.193	0.461	-0.956	1.935	-1.007	0.553	0.07	-0.399	-0.047	1.455	1.586	-0.69	0.433
t102	0.066	0.166	-0.06	0.652	-0.342	-0.641	2.055	0.348	0.003	0.448	-0.649	-1.613	0.381	-0.424	0.171	-2.046	-1.545	0.12	0.571	-0.955	1.889	-1.197	0.872	0.235	-0.275	-0.196	1.51	1.367	-1.048	0.129
t180	1.17	0.006	0.328	-0.263	-0.65	-1.059	1.577	0.423	-0.094	0.482	-1.121	-1.404	0.348	-0.599	-0.586	-2.081	-1.161	0.44	0.522	-0.709	2.188	-0.317	-0.108	0.006	-0.076	0.142	1.168	1.909	-1.044	0.555
t117	0.292	-0.333	-0.023	0.153	-0.388	-0.551	1.554	0.263	-0.061	0.578	-1.437	-1.281	0.277	-0.247	-1.125	-2.181	-0.936	0.537	0.554	-0.841	2.143	-0.413	0.196	0.094	-0.218	-0.057	1.417	1.973	-0.346	0.396
t135	0.129	0.232	0.23	0.073	-0.317	-1.032	1.847	0.331	0.032	0.569	-1.254	-1.34	0.359	-0.367	-0.519	-2.144	-1.153	0.527	0.567	-0.839	2.246	-0.623	0.149	0.154	-0.192	0.036	0.847	1.826	-0.562	0.181
t124	-0.201	0.325	0.337	0.059	0.01	-1.153	1.951	0.38	0.055	0.539	-1.347	-1.361	0.38	-0.255	0.662	-2.231	-1.018	0.319	0.535	-1.004	2.129	-1.042	0.254	0.259	-0.236	0.206	0.159	1.69	-0.553	0.147
t29	0.598	0.022	0.103	0.619	-0.342	-0.409	2.017	0.323	-0.115	0.388	-0.715	-1.691	0.335	-0.456	0.831	-2.094	-1.373	0.097	0.445	-1.042	1.827	-1.433	0.89	0.144	-0.523	-0.081	1.163	1.284	-1.106	0.288
t109	0.308	0.544	0.065	0.462	-0.434	-0.709	2.038	0.367	-0.031	0.42	-0.624	-1.646	0.381	-0.614	0.018	-2.069	-1.536	0.147	0.538	-0.915	2.004	-1.035	0.699	0.121	-0.32	-0.143	1.47	1.378	-1.216	0.324
t24	-0.426	0.456	-0.118	0.914	-0.21	-0.824	2.4	0.356	0.057	0.428	-0.419	-1.626	0.414	-0.468	0.085	-2.175	-1.668	0.077	0.603	-0.938	1.836	-1.341	1.082	0.296	-0.312	-0.117	1.398	1.223	-0.882	-0.105
t177	0.511	0.668	0.071	0.793	-0.521	-0.606	2.229	0.382	-0.062	0.32	-0.177	-1.844	0.401	-0.697	0.304	-1.977	-1.893	0.079	0.519	-0.893	1.83	-1.286	1.146	0.175	-0.539	-0.16	1.453	1.08	-1.453	0.138
t82	0.003	1.176	0.195	0.702	-0.107	-1.348	2.372	0.507	0.17	0.477	-0.286	-1.798	0.534	-0.565	0.201	-1.971	-1.976	0.015	0.671	-0.95	2.013	-1.303	1.122	0.337	-0.1	-0.361	1.025	1.035	-1.79	-0.012
t49	0.542	0.508	0.169	0.487	-0.524	-1.145	2.213	0.533	-0.039	0.326	-0.158	-1.727	0.44	-0.716	0.001	-2.048	-1.856	0.156	0.577	-0.742	1.796	-0.893	0.881	0.205	-0.29	0.135	1.349	1.257	-1.532	0.084
t89	0.868	0.103	0.12	0.412	-0.529	-0.445	1.757	0.371	-0.153	0.373	-0.622	-1.694	0.325	-0.651	0.044	-2.055	-1.415	0.256	0.481	-0.906	1.872	-0.92	0.858	0.076	-0.6	-0.074	1.516	1.403	-1.265	0.488
