V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t91	2.21	1.372	-1.119	-0.588	3.255	0.629	-0.142	-2.648	-0.232	-1.08	-2.604	0.33	-0.02	0.313	-1.346	1.553	-0.125	-1.209	1.385	-2.179	-1.41	-0.091	0.82	-0.198	1.102	1.688	-3.726	1.106	2.574	0.37
t12	0.802	-1.351	-0.334	0.851	2.54	0.803	0.566	-2.913	0.271	-1.95	-2.06	0.469	1.721	0.256	-2.045	1.567	-0.164	-1.53	0.608	-1.922	0.144	0.337	-0.069	-0.006	1.911	1.67	-3.665	0.624	2.614	0.248
t156	0.333	0.528	-0.729	-0.37	1.659	0.62	0.156	-2.811	-0.645	-0.743	-1.567	0.05	1.603	0.544	-1.421	1.831	-0.173	-1.518	0.422	-1.956	-1.107	0.601	0.242	1.394	0.716	1.477	-1.835	0.42	2.051	0.222
t27	0.44	-0.755	-0.796	-0.371	1.789	0.71	0.232	-2.816	-0.38	-0.913	-1.829	0.166	1.936	0.485	-1.818	1.748	-0.226	-1.37	0.977	-2.028	-0.901	0.291	-0.422	0.811	1.066	1.371	-2.449	0.602	4.239	0.201
t87	-0.06	-1.405	-0.071	0.163	0.777	0.303	-0.02	-2.543	-0.439	-0.857	-0.276	0.044	3.579	0.114	-1.286	1.597	-0.253	-2.113	-0.937	-0.959	-0.825	0.656	-0.47	1.012	0.276	1.146	-0.441	0.886	2.039	0.356
t25	0.091	-0.918	0.141	0.698	1.125	0.286	0.079	-2.52	-0.252	-1.161	-0.131	0.086	2.968	0.009	-1.414	1.466	-0.257	-2.166	-1.896	-0.594	-0.586	0.729	-0.164	1.405	0.624	1.258	-0.777	1.073	0.433	0.362
t116	1.62	-0.114	-0.53	0.664	3.146	0.724	0.281	-2.756	0.267	-1.826	-2.202	0.478	0.886	0.203	-1.738	1.477	-0.099	-1.589	0.696	-2.072	-0.219	0.074	0.412	-0.263	1.798	1.756	-4.036	0.878	1.727	0.349
t20	1.092	-2.985	1.713	1.757	-0.56	-1.366	-1.499	-1.451	0.146	-1.34	3.707	-0.238	4.647	-1.257	0.51	0.61	-0.575	-3.824	-4.482	2.098	-0.699	0.342	-0.531	-1.165	-1.016	0.632	1.346	2.171	1.304	0.873
t111	0.005	-1.501	-0.414	1.139	2.197	0.995	0.82	-2.95	0.095	-1.526	-1.721	0.35	2.88	0.524	-2.338	1.77	-0.087	-1.679	-0.613	-2.432	0.22	0.574	-0.103	0.953	1.906	1.573	-3.086	0.503	1.73	0.21
t60	1.71	-3.011	1	1.79	1.754	-0.284	-0.463	-2.28	0.729	-2.569	0.263	0.366	2.475	-0.964	-0.878	0.768	-0.449	-2.303	-2.017	0.84	0.155	0.388	0.199	-1.415	0.927	1.327	-2.074	1.853	1.58	0.574
