feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t152	-0.776	-0.061	-1.645	-0.956	1.092	-0.333	-0.03	0.58	-0.083	-0.598	0.576	0.098	-1.268	0.687	-1.595	0.283	2.153	-0.84	-0.652	-0.088	-0.629	0.456	-0.1	0.857	-0.225	0.439	0.352	1.966	-0.254	0.583
t117	-0.767	-0.227	-1.04	-1.288	0.373	1.442	0.393	0.563	0.462	-0.871	-1.436	-0.294	-0.767	0.091	-0.973	0.342	2.588	1.057	-0.869	0.94	-0.157	-0.689	-0.034	1.124	-0.169	-0.154	0.976	0.182	-0.801	0.003
t41	-0.723	-0.802	-1.496	-0.261	0.177	1.774	0.679	0.82	1.283	-1.016	-1.84	0.442	-0.327	-0.809	-1.697	0.841	3.428	1.194	-0.849	1.139	-1.094	-1.421	0.228	0.884	0.178	-1.006	1.108	0.534	-1.1	-0.338
t2	-0.853	0.299	-1.08	-2.026	0.208	0.983	0.245	0.278	0.092	-0.526	-0.626	-0.319	-1.049	0.747	-1.364	0.114	2.65	1.472	-0.832	0.54	0.208	-0.408	-0.235	1.091	-0.406	0.074	0.549	0.285	-0.425	0.307
t73	-0.733	-0.125	-1.363	-0.996	0.419	1.274	0.424	0.586	0.347	-0.791	-0.971	-0.173	-0.633	0.1	-1.511	0.589	2.334	0.813	-0.826	0.669	-0.399	-0.48	0.011	1.079	-0.142	-0.083	0.78	0.736	-1.035	0.096
t16	-0.813	-0.047	-1.401	-1.548	0.632	-0.067	0.071	0.447	0.035	-0.58	0.233	-0.197	-1.421	0.454	-1.071	0.169	2.731	-0.136	-0.707	0.303	-0.178	-0.131	-0.221	0.953	-0.059	0.433	0.494	1.282	-0.179	0.511
t6	-0.764	0.19	-1.069	-1.594	0.647	1.177	0.261	0.49	-0.221	-0.672	-0.717	-0.335	-0.776	0.618	-1.242	0.399	1.485	0.911	-0.858	0.42	-0.02	-0.135	-0.141	0.835	-0.282	0.355	0.629	0.95	-0.756	0.209
t97	-0.781	-0.419	-1.186	-0.912	0.043	1.447	0.554	0.464	0.822	-0.844	-1.443	0.128	-0.488	-0.696	-1.162	0.87	3.389	1.394	-0.851	0.909	-0.746	-0.8	-0.085	0.609	0.003	-0.738	0.859	0.466	-0.679	-0.146
t45	-0.751	-0.116	-1.303	-1.153	0.529	1.096	0.401	0.564	0.211	-0.762	-0.894	-0.027	-0.696	-0.013	-1.141	0.668	2.145	0.65	-0.83	0.553	-0.395	-0.226	-0.063	0.626	-0.121	-0.064	0.745	0.97	-0.661	0.054
t11	-0.826	-0.366	-0.695	-1.657	0.267	1.528	0.34	0.405	0.399	-0.856	-1.689	-0.205	-0.863	0.432	-0.211	0.587	2.172	1.31	-0.878	0.497	0.028	-0.684	-0.138	0.616	-0.088	-0.248	0.854	0.158	-0.091	-0.107
t85	-0.811	-0.093	-1.089	-1.564	0.687	0.61	0.156	0.484	-0.084	-0.653	-0.231	-0.082	-1.014	0.465	-1.139	0.238	1.991	0.385	-0.8	0.296	-0.089	-0.124	-0.143	0.753	-0.19	0.306	0.529	1.219	-0.367	0.349
t70	-0.746	0.16	-0.993	-1.146	0.922	0.793	0.187	0.571	-0.275	-0.805	-0.441	-0.159	-0.779	0.267	-1.514	0.327	1.79	0.174	-0.828	0.338	-0.18	0.381	-0.07	0.955	-0.471	0.322	0.557	1.126	-0.815	0.344
t93	-0.724	0.097	-0.985	-1.179	0.29	1.954	0.556	0.62	0.359	-0.912	-1.885	-0.233	-0.508	0.035	-1.309	0.61	2.302	1.616	-0.922	0.895	-0.287	-0.652	0.003	1.015	-0.296	-0.302	0.989	0.025	-0.975	-0.206
t171	-0.752	0.037	-1.006	-1.362	0.296	1.714	0.396	0.531	0.305	-0.821	-1.568	-0.384	-0.731	0.658	-1.316	0.466	2.109	1.53	-0.874	0.627	-0.087	-0.716	-0.018	1.285	-0.261	-0.085	0.85	0.042	-0.838	-0.034
t124	-0.711	-0.13	-1.604	-0.982	0.916	0.847	0.412	0.776	-0.011	-0.756	-0.361	0.256	-0.677	-0.104	-1.575	0.638	1.623	-0.072	-0.806	0.469	-0.403	-0.158	0.08	0.464	-0.012	0.194	0.647	1.862	-1.028	0.201
t30	-0.748	0.119	-1.028	-1.64	0.104	1.655	0.444	0.472	0.381	-0.859	-1.773	-0.697	-1.046	0.778	-0.86	0.449	2.47	1.39	-0.853	0.733	0.415	-0.864	-0.039	1.546	-0.221	0.003	0.939	-0.484	-0.812	0.016
t34	-0.747	-0.116	-1.072	-1.211	0.199	1.689	0.505	0.6	0.51	-0.909	-1.713	-0.325	-0.698	0.181	-0.787	0.547	2.303	1.293	-0.881	0.796	-0.332	-0.498	-0.026	1.175	-0.248	-0.232	1.083	-0.146	-0.773	-0.173
t164	-0.712	-0.17	-1.086	-1.05	0.141	1.966	0.537	0.667	0.618	-0.969	-2.054	-0.441	-0.627	0.288	-0.875	0.608	2.221	1.521	-0.893	0.871	-0.447	-0.795	0.035	1.384	-0.132	-0.256	1.191	-0.389	-0.856	-0.302
t181	-0.699	-0.035	-1.456	-0.456	0.582	1.218	0.42	0.755	0.441	-0.821	-0.973	0.114	-0.463	-0.199	-2.137	0.544	2.637	0.854	-0.823	0.754	-1.154	-0.36	0.06	1.033	-0.258	-0.301	0.839	0.907	-0.986	-0.045
t66	-0.758	-0.169	-1.326	-1.286	0.426	1.032	0.45	0.547	0.267	-0.796	-0.972	-0.084	-0.838	-0.006	-0.594	0.788	2.059	0.426	-0.816	0.457	-0.25	-0.089	-0.088	0.605	-0.065	-0.044	0.815	0.797	-0.527	0.031
t92	-0.729	0.034	-1.239	-1.375	0.355	1.854	0.613	0.591	0.298	-0.832	-1.618	-0.155	-0.459	-0.144	-1.089	0.731	2.011	1.368	-0.914	0.965	-0.099	-0.573	-0.025	0.634	-0.175	-0.202	0.956	0.475	-1.15	-0.112
t32	-0.731	0.11	-1.368	-0.948	0.488	1.155	0.371	0.544	0.233	-0.801	-0.928	-0.279	-0.671	0.48	-1.513	0.573	2.06	0.656	-0.801	0.416	-0.363	0.274	-0.006	1.352	-0.515	-0.037	0.751	0.362	-1.034	0.165
t76	-0.703	-0.004	-1.52	-0.632	1.263	0.215	0.079	0.644	-0.339	-0.767	0.225	-0.14	-0.772	0.367	-1.912	0.3	1.628	-0.934	-0.75	0.234	-0.3	0.632	0.091	1.145	-0.36	0.54	0.43	1.742	-0.965	0.55
t155	-0.761	-0.572	-1.436	-0.971	0.676	0.941	0.424	0.811	0.411	-0.781	-0.601	0.478	-0.686	-0.354	-1.3	0.546	2.157	0.315	-0.818	0.618	-0.709	-0.698	0.065	0.332	0.169	-0.133	0.785	1.7	-0.634	0.016
t3	-0.705	-0.206	-1.461	-0.96	0.207	1.559	0.594	0.699	0.744	-0.887	-1.654	-0.065	-0.79	-0.148	-1.289	0.816	2.912	1.164	-0.826	0.905	-0.51	-1.24	0.046	0.95	0.187	-0.392	1.007	0.4	-0.877	-0.189
t13	-0.712	-0.001	-1.507	-0.717	0.537	1.111	0.397	0.594	0.405	-0.861	-1.088	-0.159	-0.718	0.262	-1.658	0.63	2.562	0.415	-0.787	0.554	-0.394	-0.191	0.097	1.24	-0.304	-0.198	0.748	0.547	-0.922	0.112
t98	-0.749	0.059	-1.434	-0.961	0.503	0.826	0.398	0.591	0.171	-0.696	-0.503	0.042	-0.636	-0.303	-1.395	0.557	2.401	0.535	-0.82	0.593	-0.901	0.219	-0.113	0.705	-0.259	-0.06	0.76	1.014	-0.607	0.057
t111	-0.743	-0.251	-1.328	-0.868	0.538	0.926	0.302	0.672	0.46	-0.852	-0.911	-0.151	-0.899	0.159	-1.392	0.272	2.75	0.382	-0.801	0.724	-0.516	-0.593	0.065	1.305	-0.099	-0.058	0.87	0.58	-0.647	0.095
t21	-0.732	-0.18	-1.293	-1.588	0.55	1.299	0.446	0.691	-0.004	-0.775	-0.801	-0.153	-0.899	0.566	-0.998	0.636	1.212	0.521	-0.825	0.325	0.265	-0.638	0.044	0.823	0.087	0.39	0.703	1.159	-1.011	0.174
t112	-0.798	-0.349	-1.141	-1.658	0.495	1.075	0.371	0.649	0.195	-0.733	-0.79	0.046	-0.95	0.193	-0.807	0.325	1.927	0.668	-0.852	0.579	0.017	-0.745	-0.028	0.599	0.076	0.137	0.783	1.052	-0.427	0.084
t129	-0.709	-0.212	-1.247	-1.448	0.241	1.897	0.701	0.727	0.424	-0.926	-1.836	-0.166	-0.673	-0.281	-0.603	0.804	1.99	1.147	-0.919	0.996	0.097	-1.091	0.054	0.649	0.208	-0.129	1.107	0.398	-0.957	-0.253
t106	-0.728	0.188	-1.266	-1.189	0.452	1.573	0.414	0.59	0.148	-0.77	-1.131	-0.324	-0.566	0.55	-1.9	0.353	1.972	1.196	-0.872	0.691	-0.088	-0.383	0.068	1.432	-0.402	0.029	0.763	0.311	-1.228	0.109
t31	-0.729	-0.565	-1.563	-1.168	0.775	1.328	0.509	0.985	0.453	-0.809	-1.06	0.459	-0.758	-0.183	-1.251	0.394	1.895	0.509	-0.861	0.942	-0.473	-1.487	0.192	0.229	0.417	-0.043	0.997	1.664	-0.655	-0.151
t116	-0.751	-0.138	-1.403	-1.004	0.456	1.262	0.383	0.502	0.283	-0.777	-1.023	-0.213	-0.567	0.474	-1.252	0.612	1.889	0.612	-0.827	0.444	-0.249	-0.013	0.06	1.109	-0.313	-0.103	0.734	0.52	-0.793	0.08
t29	-0.791	0.209	-1.426	-1.888	0.066	1.427	0.551	0.346	0.352	-0.638	-1.346	-0.303	-0.897	0.282	-0.72	0.709	2.464	1.39	-0.851	0.75	0.259	-0.583	-0.161	0.645	-0.14	-0.168	0.809	0.221	-0.596	0.021
t101	-0.789	0.327	-1.202	-1.7	0.457	0.791	0.275	0.423	0.014	-0.616	-0.665	-0.337	-1.047	0.307	-0.958	0.312	2.447	0.916	-0.816	0.634	-0.232	0.008	-0.285	0.792	-0.348	0.185	0.75	0.534	-0.375	0.192
t200	-0.737	-0.105	-1.147	-1.352	0.333	1.598	0.557	0.677	0.234	-0.848	-1.236	-0.074	-0.613	-0.014	-1.012	0.665	1.726	1.058	-0.883	0.614	-0.175	-0.357	-0.003	0.84	-0.144	-0.016	0.897	0.577	-1.015	-0.05
t149	-0.775	0.081	-1.283	-1.704	0.264	1.284	0.456	0.493	0.154	-0.695	-1.129	-0.297	-0.909	0.444	-0.619	0.564	1.904	0.961	-0.853	0.524	0.055	-0.374	-0.101	0.734	-0.145	0.084	0.831	0.445	-0.394	-0.008
t138	-0.744	0.023	-1.346	-1.344	0.562	0.994	0.352	0.507	-0.034	-0.711	-0.723	-0.208	-0.825	0.428	-1.057	0.696	1.692	0.453	-0.813	0.301	-0.045	-0.121	-0.053	0.726	-0.113	0.205	0.612	1.019	-0.596	0.158
t163	-0.728	-0.05	-1.055	-1.165	0.636	1.462	0.379	0.706	0.105	-0.877	-1.074	-0.158	-0.666	0.345	-1.52	0.395	1.717	0.843	-0.865	0.583	-0.163	-0.379	0.051	1.175	-0.275	0.122	0.807	0.689	-1.165	0.115
t105	-0.703	-0.262	-1.441	-0.976	0.671	1.124	0.45	0.786	0.126	-0.831	-0.689	0.003	-0.65	0.02	-1.157	0.686	1.42	0.223	-0.821	0.458	-0.481	-0.15	0.053	0.807	-0.006	0.206	0.837	1.247	-1.023	0.067
t39	-0.787	0.462	-1.009	-1.504	0.207	1.167	0.339	0.362	0.071	-0.672	-0.856	-0.417	-0.783	0.412	-1.412	0.417	2.434	1.48	-0.838	0.48	-0.307	0.376	-0.268	1.288	-0.682	-0.003	0.692	-0.011	-0.827	0.181
t5	-0.754	-0.415	-1.469	-0.908	0.627	0.757	0.349	0.719	0.489	-0.802	-0.639	0.238	-0.884	-0.122	-1.352	0.513	2.635	0.257	-0.769	0.597	-0.649	-0.633	0.023	0.698	0.068	-0.138	0.765	1.287	-0.621	0.125
t119	-0.861	-0.001	-1.068	-1.73	0.492	0.336	0.057	0.328	0.127	-0.595	-0.27	-0.257	-1.268	0.714	-0.858	0.043	2.659	0.548	-0.761	0.334	-0.157	0.082	-0.276	1.026	-0.384	0.178	0.587	0.577	0.004	0.388
t49	-0.762	-0.256	-0.979	-1.353	0.328	1.967	0.5	0.556	0.409	-0.852	-1.883	-0.157	-0.467	0.03	-0.967	0.544	2.189	1.576	-0.944	0.992	-0.145	-1.132	0.025	0.63	-0.002	-0.318	0.964	0.375	-0.637	-0.24
t142	-0.797	-0.002	-1.281	-1.404	0.458	0.736	0.298	0.558	0.172	-0.669	-0.368	-0.005	-0.951	0.295	-1.279	0.325	2.251	0.617	-0.789	0.367	-0.409	0.055	-0.127	0.953	-0.311	0.108	0.67	0.869	-0.593	0.247
t167	-0.815	0.107	-1.395	-1.861	0.684	0.126	0.116	0.477	-0.187	-0.572	0.128	-0.241	-1.487	1.036	-0.756	0.179	1.795	-0.243	-0.721	-0.009	0.261	0.159	-0.15	0.951	-0.233	0.628	0.487	1.155	-0.141	0.513
t198	-0.684	-0.055	-1.39	-0.712	0.753	1.019	0.252	0.706	0.097	-0.835	-0.75	-0.324	-0.749	0.571	-1.721	0.447	1.867	0.308	-0.789	0.448	-0.555	-0.345	0.08	1.371	-0.145	0.261	0.74	0.894	-0.924	0.157
t71	-0.711	-0.451	-1.334	-0.715	0.779	1.029	0.369	0.739	0.348	-0.924	-1.07	0.04	-0.692	-0.283	-1.125	0.613	2.336	0.099	-0.829	0.771	-0.53	-0.633	0.09	0.657	0.139	-0.091	0.872	1.193	-0.671	-0.024
t14	-0.762	-0.277	-1.118	-0.632	0.221	1.332	0.443	0.479	0.511	-0.785	-1.062	0.007	-0.198	-0.628	-1.398	0.789	2.712	1.328	-0.868	0.75	-1.254	0.07	-0.155	0.782	-0.276	-0.518	0.838	0.566	-0.765	-0.138
t196	-0.656	0.145	-1.706	-0.989	0.591	1.575	0.513	0.743	0.1	-0.778	-1.064	-0.353	-0.555	0.559	-1.868	0.6	1.435	0.724	-0.843	0.682	-0.099	-0.53	0.181	1.311	-0.14	0.247	0.831	0.768	-1.506	0.076
t153	-0.748	-0.148	-1.321	-1.279	0.77	0.79	0.218	0.605	0.141	-0.805	-0.775	-0.164	-1.187	0.811	-1.217	0.447	2.107	0.074	-0.756	0.285	0.133	-0.683	0.054	0.999	0.006	0.227	0.604	1.071	-0.545	0.281
t87	-0.75	-0.034	-1.411	-1.289	0.464	0.853	0.423	0.601	0.236	-0.734	-0.704	-0.025	-0.923	-0.191	-1.083	0.573	2.525	0.513	-0.807	0.661	-0.362	-0.359	-0.098	0.63	-0.026	0.024	0.778	0.988	-0.584	0.104
t141	-0.82	-0.219	-0.823	-2.064	0.417	1.231	0.294	0.483	-0.027	-0.721	-0.79	-0.298	-1.01	0.486	-0.677	0.224	1.741	0.992	-0.878	0.554	0.502	-0.799	-0.129	0.853	0.017	0.37	0.698	0.782	-0.64	0.245
t28	-0.724	-0.145	-1.38	-0.796	0.643	1.167	0.376	0.606	0.293	-0.838	-0.961	-0.108	-0.549	-0.053	-1.547	0.539	2.309	0.485	-0.836	0.751	-0.458	-0.224	0.051	1.016	-0.203	-0.118	0.794	0.817	-1.013	0.101
t185	-0.733	-0.422	-1.521	-0.883	0.549	1.204	0.451	0.755	0.534	-0.835	-1.071	0.129	-0.686	-0.089	-1.391	0.463	2.501	0.485	-0.83	0.85	-0.494	-0.98	0.158	0.78	0.121	-0.192	0.889	0.996	-0.701	-0.045
t148	-0.755	-0.02	-1.094	-1.236	0.466	1.249	0.461	0.602	0.174	-0.823	-1.018	-0.031	-0.615	-0.37	-0.984	0.57	2.21	0.856	-0.876	0.741	-0.498	-0.047	-0.118	0.627	-0.239	-0.081	0.874	0.739	-0.764	-0.004
t188	-0.792	-0.067	-0.944	-1.761	0.729	0.44	0.142	0.44	-0.252	-0.705	-0.388	-0.274	-1.268	0.361	-0.318	0.5	1.886	0.055	-0.786	0.201	0.053	-0.117	-0.269	0.408	0.047	0.496	0.566	1.327	-0.016	0.298
t192	-0.803	-0.409	-1.085	-1.498	0.27	1.288	0.428	0.643	0.621	-0.806	-1.429	0.036	-0.981	-0.01	-0.443	0.39	2.644	1.145	-0.857	0.834	-0.459	-1.034	-0.098	0.559	0.106	-0.263	1.06	0.425	-0.08	-0.2
t80	-0.716	0.199	-1.696	-1.297	0.674	1.056	0.426	0.694	0.09	-0.686	-0.694	-0.118	-0.85	0.298	-1.633	0.344	2.08	0.478	-0.82	0.782	-0.148	-0.553	0.061	0.869	-0.126	0.211	0.783	1.077	-0.955	0.168
t60	-0.788	0.137	-1.346	-1.326	0.06	1.381	0.431	0.351	0.552	-0.712	-1.313	-0.379	-0.745	0.389	-1.435	0.455	3.012	1.422	-0.836	0.788	-0.091	-0.415	-0.063	1.389	-0.412	-0.347	0.794	-0.229	-0.814	0.079
t35	-0.768	-0.456	-1.364	-1.194	0.122	1.039	0.5	0.483	0.671	-0.835	-1.16	-0.146	-0.894	-0.434	-0.492	0.828	3.039	0.594	-0.808	0.785	-0.283	-0.78	-0.088	0.731	0.249	-0.297	0.898	0.552	-0.487	-0.017
t187	-0.769	-0.007	-1.382	-0.986	0.662	0.909	0.246	0.542	0.292	-0.758	-0.745	-0.148	-0.788	0.468	-1.716	0.193	2.545	0.438	-0.801	0.627	-0.293	-0.132	0.046	1.278	-0.458	-0.065	0.705	0.636	-0.802	0.26
t43	-0.766	0.171	-1.217	-1.55	0.672	1.12	0.281	0.529	-0.095	-0.672	-0.809	-0.201	-0.859	0.686	-1.256	0.382	1.667	0.797	-0.838	0.427	-0.033	-0.245	-0.08	0.724	-0.28	0.238	0.652	0.959	-0.579	0.17
t46	-0.729	0.237	-1.057	-1.197	0.594	1.597	0.348	0.682	0.034	-0.814	-1.293	-0.342	-0.583	0.667	-1.461	0.194	1.539	1.216	-0.896	0.654	-0.431	-0.016	0.009	1.316	-0.574	0.135	0.951	0.145	-0.889	-0.043
t89	-0.694	-0.364	-1.369	-0.719	0.681	1.397	0.457	0.733	0.351	-0.934	-1.383	-0.076	-0.531	-0.141	-1.095	0.66	2.061	0.343	-0.863	0.827	-0.468	-0.636	0.148	0.732	0.055	-0.136	0.961	0.867	-0.735	-0.136
t174	-0.795	-0.589	-0.909	-1.517	0.57	0.76	0.321	0.556	0.175	-0.882	-0.815	-0.021	-1.057	-0.23	0.074	0.687	2.068	0.004	-0.819	0.413	-0.043	-0.372	-0.15	0.32	0.244	0.125	0.786	1.172	-0.173	0.093
t150	-0.724	-0.541	-1.659	-0.925	0.513	1.116	0.565	0.74	0.428	-0.788	-0.778	0.321	-0.564	-0.611	-1.16	0.872	2.185	0.291	-0.833	0.733	-0.51	-0.877	0.1	0.248	0.386	-0.165	0.795	1.661	-0.775	-0.051
t33	-0.785	-0.032	-0.899	-1.419	0.119	1.667	0.479	0.434	0.275	-0.79	-1.37	-0.221	-0.493	0.006	-1.032	0.621	2.217	1.604	-0.908	0.647	-0.268	-0.253	-0.126	0.904	-0.311	-0.24	0.815	0.159	-0.733	-0.073
t156	-0.739	0.342	-1.083	-1.634	0.612	1.102	0.295	0.415	-0.418	-0.681	-0.545	-0.566	-0.731	0.338	-1.209	0.447	1.524	0.705	-0.872	0.535	0.211	0.111	-0.169	1.005	-0.258	0.528	0.602	0.811	-0.985	0.303
t173	-0.791	0.142	-0.991	-1.348	0.445	1.225	0.249	0.364	0.076	-0.708	-0.989	-0.353	-0.654	0.55	-1.258	0.379	2.113	1.16	-0.855	0.481	-0.272	0.096	-0.149	1.093	-0.512	-0.032	0.68	0.304	-0.589	0.142
t25	-0.69	-0.113	-1.773	-1.036	0.584	1.371	0.543	0.8	0.337	-0.752	-0.92	0.026	-0.63	-0.041	-1.867	0.521	2.151	0.685	-0.84	0.958	-0.263	-1.092	0.167	0.836	0.142	0.035	0.848	1.231	-1.274	0.049
t81	-0.788	-0.166	-1.158	-1.067	0.537	0.878	0.219	0.545	0.326	-0.773	-0.823	-0.152	-0.851	0.377	-1.298	0.207	2.53	0.555	-0.813	0.54	-0.466	-0.149	-0.028	1.205	-0.338	-0.064	0.763	0.532	-0.417	0.131
t103	-0.712	0.047	-1.626	-1.384	0.577	1.2	0.521	0.684	0.007	-0.723	-0.731	-0.083	-0.749	0.299	-1.101	0.749	1.291	0.392	-0.82	0.42	-0.047	-0.138	0.032	0.661	-0.076	0.273	0.755	1.188	-1.032	0.118
t38	-0.77	-0.072	-1.325	-1.234	0.257	1.184	0.447	0.436	0.394	-0.762	-1.139	-0.159	-0.763	0.129	-0.99	0.742	2.526	0.849	-0.82	0.539	-0.224	-0.288	-0.064	0.834	-0.173	-0.237	0.744	0.468	-0.571	0.036
t160	-0.728	0.09	-1.341	-1.006	0.735	1.011	0.339	0.604	0.068	-0.77	-0.681	-0.104	-0.658	0.02	-1.755	0.431	2.281	0.484	-0.83	0.705	-0.371	-0.141	-0.01	0.959	-0.272	0.059	0.692	1.022	-1.055	0.214
t177	-0.742	0.151	-1.313	-1.323	0.482	1.004	0.258	0.502	0.124	-0.751	-0.991	-0.539	-1.057	0.964	-1.048	0.387	2.006	0.589	-0.79	0.375	-0.036	-0.195	-0.041	1.385	-0.286	0.238	0.769	0.201	-0.485	0.156
t91	-0.721	0.216	-1.077	-1.605	0.215	2.226	0.617	0.574	0.195	-0.821	-1.972	-0.403	-0.496	0.361	-1.032	0.7	1.574	1.897	-0.947	0.85	0.095	-0.707	-0.028	0.88	-0.23	-0.081	1.002	0.006	-1.081	-0.218
t54	-0.716	0.148	-1.618	-1.141	0.132	1.637	0.615	0.526	0.458	-0.762	-1.469	-0.357	-0.518	0.099	-1.265	0.711	2.366	1.204	-0.866	0.893	-0.27	-0.346	0.034	1.117	-0.253	-0.244	0.966	0.012	-0.99	-0.113
t94	-0.745	0.324	-0.702	-1.126	0.29	1.38	0.323	0.43	0.09	-0.892	-1.301	-0.685	-0.6	0.136	-1.115	0.371	2.364	1.286	-0.883	0.678	-0.444	0.654	-0.228	1.656	-0.784	-0.002	0.927	-0.523	-0.951	0.064
t72	-0.804	-0.046	-1.333	-1.637	0.302	1.255	0.372	0.525	0.352	-0.604	-0.851	-0.054	-0.853	0.522	-1.464	0.305	2.319	1.397	-0.832	0.652	-0.207	-0.786	-0.085	0.913	-0.135	-0.051	0.739	0.678	-0.706	0.113
t121	-0.695	0.295	-1.14	-0.92	0.703	1.265	0.379	0.654	-0.107	-0.867	-0.96	-0.252	-0.564	0.149	-1.53	0.551	1.705	0.586	-0.857	0.483	-0.477	0.392	-0.021	1.101	-0.508	0.159	0.78	0.654	-1.052	0.086
t161	-0.649	-0.238	-1.257	-0.541	0.375	2.01	0.712	0.759	0.387	-1.004	-1.626	-0.054	-0.069	-0.772	-1.579	1.055	2.019	1.095	-0.92	0.966	-0.646	-0.533	0.123	0.853	-0.003	-0.325	0.981	0.708	-1.607	-0.23
t118	-0.761	-0.174	-1.089	-1.47	0.732	1.022	0.333	0.649	-0.051	-0.81	-0.73	-0.068	-0.872	0.162	-0.801	0.435	1.616	0.308	-0.846	0.49	-0.027	-0.274	-0.047	0.588	-0.072	0.287	0.746	1.206	-0.654	0.164
t42	-0.779	-0.133	-1.229	-1.122	0.602	0.812	0.234	0.635	0.198	-0.726	-0.493	-0.022	-0.847	0.368	-1.462	0.197	2.181	0.555	-0.804	0.438	-0.58	-0.112	-0.043	1.076	-0.305	0.094	0.723	0.902	-0.545	0.181
t123	-0.778	-0.059	-1.422	-1.693	0.795	0.593	0.28	0.642	-0.282	-0.591	0.119	0.024	-0.968	0.278	-1.215	0.237	1.433	0.027	-0.815	0.395	0.056	-0.208	-0.048	0.534	0	0.599	0.547	1.802	-0.668	0.381
t191	-0.711	-0.556	-1.364	-0.578	0.614	1.159	0.474	0.904	0.43	-0.861	-0.546	0.358	-0.43	-0.728	-1.979	0.481	2.39	0.581	-0.843	0.874	-0.977	-0.817	0.117	0.818	0.142	-0.105	0.836	1.557	-1.289	0.041
t169	-0.701	-0.543	-1.615	-0.818	0.512	1.45	0.624	0.776	0.507	-0.88	-1.146	0.206	-0.454	-0.577	-1.237	0.867	2.136	0.423	-0.861	0.902	-0.378	-1.015	0.185	0.482	0.332	-0.234	0.903	1.344	-1.105	-0.093
