V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t86	-3.32	-6.32	-3.62	-4.799	-3.629	-4.473	-4.362	-3.508	-4.782	-5.27	-5.501	-3.571	-3.056	-5.968	-1.793	-4.052	-4.782	-5.447	-3.993	-1.71	-4.581	-4.978	-2.479	-3.67	-5.363	-3.998	-3.199	-2.591	-3.025	-3.188
t46	-3.925	-8.241	-4.232	-5.746	-3.911	-5.394	-3.941	-3.309	-4.762	-5.34	-7.25	-4.225	-2.629	-7.483	-3.072	-2.474	-6.627	-7.492	-5.269	-2.623	-6.009	-5.053	-0.874	-5.199	-6.24	-5.028	-3.091	-2.791	-4.694	-4.277
t38	-3.684	-6.446	-3.177	-4.673	-4.022	-3.924	-4.155	-3.162	-4.552	-4.411	-6.716	-3.348	-3.779	-5.567	-1.78	-3.929	-4.005	-5.869	-3.898	-2.353	-4.516	-4.292	-2.759	-2.644	-5.211	-3.388	-4.471	-1.999	-2.995	-3.87
t165	-4.455	-8.204	-3.103	-5.187	-4.618	-3.748	-3.567	-2.991	-3.995	-3.721	-9.415	-3.541	-4.554	-5.939	-2.713	-2.952	-4.632	-7.916	-4.729	-3.805	-5.548	-2.985	-2.167	-2.29	-5.834	-3.321	-5.941	-1.384	-4.23	-5.518
t20	-3.941	-4.616	-4.178	-4.864	-4.693	-4.843	-6.493	-4.793	-6.6	-6.373	-4.196	-4.073	-4.782	-5.496	-1.303	-7.465	-3.298	-3.682	-3.519	-1.68	-3.806	-7.039	-6.001	-3.214	-5.317	-4.074	-4.615	-3.863	-1.911	-2.876
t68	-3.894	-5.361	-5.281	-5.765	-4.265	-6.868	-6.443	-4.161	-7.462	-7.129	-3.361	-4.885	-2.478	-7.892	-2.18	-5.483	-5.522	-4.296	-4.543	-1.093	-4.77	-9.419	-3.485	-6.679	-5.767	-6.048	-2.056	-5.039	-3.047	-2.322
t124	-4.768	-4.477	-3.746	-4.89	-5.479	-4.792	-6.485	-3.584	-7.076	-4.906	-5.758	-3.964	-5.292	-5.735	-1.377	-6.736	-1.979	-4.019	-3.498	-2.518	-3.681	-7.589	-6.023	-2.584	-4.922	-3.671	-6.202	-3.409	-1.878	-3.739
t137	-3.636	-6.208	-3.379	-4.763	-3.923	-4.409	-4.3	-2.904	-4.947	-4.555	-6.146	-3.473	-3.21	-6.039	-1.778	-3.653	-4.154	-5.558	-3.936	-2.028	-4.478	-5.189	-2.407	-3.364	-5.132	-3.778	-3.837	-2.34	-2.963	-3.517
t69	-4.372	-6.265	-3.064	-4.73	-4.843	-3.716	-4.706	-3.261	-5.024	-4.058	-7.635	-3.429	-5.045	-5.271	-1.793	-4.837	-2.995	-5.861	-3.838	-3.092	-4.389	-4.441	-4.128	-1.722	-5.207	-3.009	-6.186	-1.951	-2.821	-4.579
t92	-3.687	-6.453	-3.383	-4.843	-3.923	-4.448	-4.141	-2.786	-4.856	-4.427	-6.453	-3.497	-3.118	-6.189	-1.918	-3.31	-4.348	-5.883	-4.074	-2.153	-4.644	-5.083	-2.071	-3.491	-5.192	-3.839	-3.833	-2.265	-3.167	-3.672
t13	-4.299	-4.46	-4.077	-4.864	-5.127	-4.694	-6.759	-4.786	-6.843	-6.091	-4.702	-4.085	-5.438	-5.309	-1.277	-7.909	-2.686	-3.684	-3.45	-2.067	-3.699	-7.122	-6.69	-2.693	-5.259	-3.83	-5.547	-3.799	-1.776	-3.239
t130	-3.307	-5.987	-3.611	-4.692	-3.723	-4.307	-4.653	-3.853	-4.89	-5.475	-5.213	-3.55	-3.457	-5.615	-1.602	-4.792	-4.453	-5.074	-3.8	-1.655	-4.361	-4.964	-3.209	-3.303	-5.324	-3.83	-3.473	-2.68	-2.729	-3.086
t114	-4.236	-4.48	-4.008	-4.85	-4.978	-4.843	-6.514	-4.293	-6.825	-5.805	-4.688	-4.02	-4.924	-5.592	-1.289	-7.196	-2.737	-3.716	-3.47	-1.941	-3.705	-7.347	-6.014	-3.001	-5.121	-3.923	-5.163	-3.711	-1.838	-3.137
t89	-4.601	-5.006	-3.51	-4.775	-5.302	-4.244	-6.019	-3.828	-6.319	-4.826	-6.298	-3.768	-5.552	-5.272	-1.438	-6.632	-2.234	-4.52	-3.526	-2.727	-3.846	-6.26	-5.883	-1.973	-5.076	-3.308	-6.411	-2.928	-2.078	-4.022
t162	-3.47	-6.8	-3.398	-4.818	-3.712	-4.236	-3.965	-3.206	-4.422	-4.77	-6.409	-3.464	-3.184	-5.951	-1.972	-3.469	-4.782	-6.051	-4.128	-2.114	-4.787	-4.345	-2.076	-3.341	-5.403	-3.783	-3.639	-2.165	-3.313	-3.667
t6	-4.054	-4.698	-3.885	-4.771	-4.766	-4.612	-6.187	-4.308	-6.413	-5.73	-4.812	-3.894	-4.809	-5.431	-1.292	-6.926	-2.95	-3.951	-3.471	-1.916	-3.772	-6.751	-5.669	-2.862	-5.14	-3.794	-4.996	-3.469	-1.93	-3.147
t104	-4.659	-7.739	-3.09	-5.199	-4.791	-4.117	-3.758	-2.332	-4.565	-3.332	-9.266	-3.567	-4.244	-6.34	-2.619	-2.59	-4.117	-7.538	-4.64	-3.714	-5.331	-4.057	-2.01	-2.611	-5.536	-3.457	-5.928	-1.538	-4.029	-5.391
t183	-3.392	-6.04	-3.833	-4.907	-3.703	-4.868	-4.666	-3.447	-5.25	-5.447	-5.088	-3.734	-2.852	-6.297	-1.791	-4.152	-4.777	-5.163	-4.02	-1.544	-4.53	-5.814	-2.54	-4.164	-5.327	-4.302	-2.953	-2.956	-2.95	-2.979
t198	-4.074	-4.794	-3.71	-4.758	-4.65	-4.772	-5.778	-3.46	-6.368	-5.116	-5.102	-3.775	-4.178	-5.838	-1.35	-5.769	-2.898	-4.129	-3.524	-1.893	-3.807	-6.995	-4.673	-3.158	-4.926	-3.847	-4.699	-3.23	-2.068	-3.175
t151	-4.496	-6.593	-3.086	-4.808	-4.992	-3.56	-4.727	-3.588	-4.867	-4.178	-8.067	-3.486	-5.493	-5.112	-1.94	-5.138	-3.124	-6.178	-3.961	-3.391	-4.567	-3.963	-4.453	-1.431	-5.424	-2.921	-6.626	-1.88	-3.002	-4.905
t105	-3.264	-6.684	-3.432	-4.72	-3.584	-4.034	-4.072	-3.713	-4.265	-5.169	-6.005	-3.435	-3.387	-5.586	-1.838	-4.072	-4.866	-5.835	-4.006	-1.946	-4.692	-3.996	-2.514	-3.12	-5.473	-3.685	-3.54	-2.228	-3.155	-3.472
t5	-5.544	-12.271	-6.038	-7.989	-5.17	-6.996	-4.197	-5.095	-4.937	-6.987	-10.905	-6.062	-3.796	-9.793	-5.908	-2.129	-10.622	-11.628	-8.08	-5.112	-9.199	-4.5	-0.281	-7.526	-8.862	-7.103	-4.295	-3.802	-8.174	-7.052
t25	-3.695	-6.194	-3.307	-4.735	-3.994	-4.325	-4.292	-2.854	-4.93	-4.436	-6.309	-3.436	-3.345	-5.96	-1.762	-3.678	-4	-5.579	-3.906	-2.12	-4.447	-5.103	-2.506	-3.177	-5.104	-3.673	-4.053	-2.257	-2.937	-3.614
t42	-3.464	-6.264	-3.449	-4.745	-3.774	-4.346	-4.295	-3.228	-4.791	-4.867	-5.886	-3.483	-3.203	-5.906	-1.761	-3.89	-4.419	-5.531	-3.933	-1.896	-4.509	-4.938	-2.485	-3.389	-5.234	-3.807	-3.599	-2.398	-2.971	-3.382
t193	-4.564	-10.067	-4.534	-6.419	-4.409	-5.475	-3.653	-3.79	-4.337	-5.44	-9.352	-4.658	-3.378	-7.958	-4.098	-2.08	-7.83	-9.402	-6.235	-3.864	-7.189	-3.932	-0.58	-5.312	-7.147	-5.324	-4.102	-2.618	-6.022	-5.681
t81	-3.488	-5.683	-3.523	-4.606	-4.021	-4.068	-4.967	-4.082	-5.056	-5.424	-5.34	-3.524	-4.11	-5.237	-1.453	-5.524	-3.877	-4.852	-3.622	-1.847	-4.15	-4.928	-4.074	-2.717	-5.259	-3.546	-4.205	-2.668	-2.452	-3.234
t123	-3.64	-7.098	-4.066	-5.357	-3.745	-5.313	-4.254	-3.132	-5.113	-5.302	-6.056	-3.998	-2.414	-7.129	-2.447	-2.975	-5.76	-6.302	-4.673	-1.977	-5.275	-5.762	-1.358	-5	-5.712	-4.807	-2.743	-2.931	-3.847	-3.519
t154	-3.963	-9.543	-4.998	-6.398	-3.857	-5.939	-4.02	-4.412	-4.597	-6.584	-7.478	-4.828	-2.629	-8.098	-3.866	-2.683	-8.501	-8.529	-6.11	-2.885	-7.01	-4.689	-0.624	-6.283	-7.202	-5.883	-2.546	-3.345	-5.736	-4.609
t91	-4.022	-8.747	-3.87	-5.635	-4.009	-4.768	-3.529	-3.329	-4.129	-4.897	-8.274	-4.003	-3.198	-7	-3.147	-2.339	-6.454	-8.066	-5.28	-3.127	-6.134	-3.778	-0.941	-4.273	-6.315	-4.498	-3.898	-2.175	-4.867	-4.859
t107	-3.423	-6.262	-3.553	-4.796	-3.721	-4.493	-4.345	-3.27	-4.87	-5.023	-5.687	-3.549	-3.049	-6.04	-1.792	-3.872	-4.583	-5.479	-3.979	-1.795	-4.547	-5.129	-2.401	-3.638	-5.273	-3.958	-3.362	-2.53	-3.008	-3.273
t190	-3.514	-7.527	-3.427	-4.98	-3.686	-4.129	-3.637	-3.37	-4.002	-4.777	-7.096	-3.52	-3.27	-6.021	-2.299	-3.122	-5.364	-6.815	-4.439	-2.445	-5.213	-3.613	-1.678	-3.357	-5.701	-3.823	-3.745	-1.967	-3.802	-4.071
t97	-4.178	-4.407	-4.111	-4.924	-4.839	-5.219	-6.443	-3.897	-7.027	-5.737	-4.404	-4.079	-4.299	-6.052	-1.334	-6.609	-2.931	-3.652	-3.544	-1.709	-3.736	-7.966	-5.377	-3.644	-5.028	-4.231	-4.572	-3.867	-1.908	-2.902
t58	-3.691	-7.134	-3.152	-4.778	-3.963	-3.764	-3.805	-3.294	-4.086	-4.41	-7.343	-3.352	-3.868	-5.561	-2.052	-3.598	-4.508	-6.521	-4.151	-2.641	-4.88	-3.487	-2.408	-2.544	-5.479	-3.36	-4.57	-1.751	-3.424	-4.238
t80	-4.128	-8.233	-3.492	-5.361	-4.174	-4.439	-3.534	-2.879	-4.203	-4.262	-8.447	-3.741	-3.455	-6.649	-2.828	-2.367	-5.491	-7.706	-4.923	-3.194	-5.712	-3.815	-1.255	-3.579	-5.919	-4.024	-4.487	-1.865	-4.427	-4.901
t115	-4.203	-8.494	-3.724	-5.575	-4.197	-4.758	-3.589	-2.942	-4.341	-4.484	-8.476	-3.936	-3.28	-7.022	-3.055	-2.211	-5.928	-7.929	-5.167	-3.234	-5.964	-4.094	-1.023	-4.082	-6.107	-4.358	-4.26	-2.083	-4.704	-4.953
t30	-3.553	-5.471	-3.681	-4.735	-3.998	-4.634	-5.033	-3.517	-5.527	-5.288	-5.032	-3.648	-3.438	-5.885	-1.512	-4.895	-3.94	-4.691	-3.712	-1.627	-4.149	-6.001	-3.461	-3.528	-5.114	-3.959	-3.662	-2.948	-2.493	-2.997
t172	-3.345	-6.931	-3.833	-5.069	-3.534	-4.785	-4.128	-3.462	-4.668	-5.398	-5.809	-3.751	-2.677	-6.466	-2.169	-3.427	-5.562	-6.052	-4.385	-1.819	-5.035	-4.947	-1.738	-4.312	-5.637	-4.385	-2.8	-2.669	-3.558	-3.357
t128	-3.735	-6.047	-5.504	-5.956	-4.044	-6.925	-6.225	-4.633	-7.069	-7.633	-3.46	-5.026	-2.356	-8.011	-2.49	-5.379	-6.476	-4.836	-4.873	-1.129	-5.215	-8.82	-3.125	-7.022	-6.179	-6.306	-1.632	-5.095	-3.528	-2.417
t21	-4.315	-5.703	-3.341	-4.701	-4.971	-3.744	-5.433	-4.147	-5.431	-4.877	-6.739	-3.597	-5.597	-4.9	-1.563	-6.349	-2.822	-5.146	-3.637	-2.847	-4.126	-4.815	-5.448	-1.592	-5.304	-3.063	-6.289	-2.47	-2.403	-4.227
t156	-4.235	-5.42	-3.297	-4.66	-4.814	-4.026	-5.295	-3.506	-5.632	-4.548	-6.44	-3.538	-4.913	-5.276	-1.478	-5.622	-2.719	-4.943	-3.573	-2.563	-3.996	-5.483	-4.746	-2.077	-5.032	-3.227	-5.749	-2.504	-2.312	-3.934
t19	-3.854	-8.208	-3.491	-5.254	-3.933	-4.267	-3.471	-3.209	-3.945	-4.565	-8.055	-3.671	-3.413	-6.383	-2.717	-2.627	-5.69	-7.564	-4.827	-2.966	-5.655	-3.426	-1.336	-3.484	-5.961	-3.96	-4.166	-1.854	-4.337	-4.667
