feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t190	1.426	0.729	-0.528	2.507	-0.98	1.176	-1.846	0.048	0.552	0.269	1.045	-0.08	-1.813	-0.226	-1.813	-1.362	-0.128	2.42	-0.958	-0.051	0.529	-1.19	0.221	0.567	-1.342	-1.097	-0.608	2.884	-0.064	-0.324
t181	1.575	0.407	-0.486	2.522	-0.722	1.133	-1.985	-0.065	0.534	0.341	0.705	-0.044	-0.865	-0.445	-0.782	-1.594	-0.756	2.266	-0.39	0.01	0.346	-0.846	0.129	0.594	-1.544	-0.782	-0.646	1.582	0.037	-0.285
t117	1.575	0.635	-0.512	2.648	-0.863	1.278	-1.846	0.066	0.566	0.208	0.988	-0.089	-1.465	-0.288	-1.495	-1.372	-0.22	2.404	-0.399	0.021	0.629	-1.157	0.223	0.604	-1.413	-1.046	-0.564	1.855	-0.093	-0.932
t134	1.861	0.671	-0.549	3.3	-0.849	1.057	-1.992	0.137	0.203	0.259	0.865	-0.004	-0.391	-0.206	-1.588	-1.492	-0.596	2.446	-0.395	0.154	0.819	-0.902	0.333	0.74	-1.681	-1.311	0.007	1.198	-0.227	-1.918
t60	1.321	0.548	-0.611	2.503	-0.896	1.275	-1.757	0.154	0.785	0.106	1.118	0.041	-1.457	-0.281	-1.274	-1.407	-0.136	2.335	-0.35	-0.062	0.32	-1.149	0.265	0.504	-1.276	-0.936	-0.853	1.962	-0.159	-0.689
t68	0.924	0.377	-0.785	2.156	-1.01	1.088	-1.682	0.276	1.05	-0.092	1.382	0.175	-1.384	-0.227	-0.862	-1.54	-0.105	2.207	-0.468	-0.221	-0.182	-1.004	0.31	0.319	-1.191	-0.862	-1.243	2.608	-0.191	0.122
t155	1.507	0.999	-0.473	2.936	-0.936	1.416	-1.686	0.102	0.486	0.16	1.195	-0.085	-2.205	-0.15	-2.905	-1.129	0.278	2.597	-0.721	0.03	0.826	-1.575	0.293	0.645	-1.161	-1.431	-0.406	2.647	0.119	-1.436
t161	1.738	0.845	-0.268	2.776	-0.737	1.418	-1.844	-0.165	0.44	0.422	0.656	-0.175	-1.908	-0.403	-2.279	-1.235	-0.164	2.541	-0.658	0.104	0.714	-1.368	0.104	0.735	-1.28	-1.035	-0.413	2.137	0.366	-1.128
t51	1.975	0.17	-0.508	2.902	-0.646	0.685	-2.332	-0.11	0.106	0.508	0.302	-0.015	0.766	-0.48	0.176	-1.941	-1.668	2.17	-0.377	0.141	0.358	-0.22	0.139	0.736	-2.076	-0.754	-0.088	0.573	-0.148	-0.422
t156	2.052	0.59	-0.343	3.106	-0.657	1.058	-2.134	-0.132	0.091	0.514	0.422	-0.155	-0.263	-0.417	-1.286	-1.569	-0.975	2.411	-0.467	0.205	0.837	-0.837	0.147	0.83	-1.804	-1.021	0.047	0.933	0.002	-1.231
t42	1.337	1.122	-0.829	3.421	-1.307	1.271	-1.563	0.564	0.497	-0.253	1.889	0.065	-1.991	0.197	-3.249	-1.108	0.68	2.613	-0.896	-0.026	0.989	-1.714	0.62	0.518	-1.201	-1.92	-0.217	2.928	-0.478	-2.124
t4	1.702	0.715	-0.476	3.031	-0.803	1.161	-1.924	0.028	0.324	0.294	0.844	-0.106	-1.041	-0.285	-1.871	-1.441	-0.416	2.43	-0.63	0.081	0.776	-1.141	0.241	0.689	-1.536	-1.213	-0.223	1.816	-0.037	-1.015
t3	2.102	0.831	-0.569	3.912	-0.851	0.928	-2.08	0.148	-0.184	0.223	0.92	-0.078	-0.341	-0.133	-2.209	-1.525	-0.755	2.51	-0.753	0.221	1.147	-1.083	0.396	0.808	-1.844	-1.705	0.522	1.33	-0.101	-1.954
t131	1.583	0.427	-0.455	2.456	-0.738	1.162	-1.957	-0.06	0.607	0.327	0.681	-0.082	-1.048	-0.446	-0.822	-1.552	-0.614	2.288	-0.424	0.011	0.351	-0.919	0.122	0.599	-1.503	-0.746	-0.678	1.63	0.024	-0.274
t108	1.427	0.375	-0.623	2.506	-0.852	1.039	-1.943	0.083	0.629	0.209	0.911	0.032	-0.748	-0.342	-0.664	-1.627	-0.633	2.237	-0.475	-0.04	0.248	-0.798	0.232	0.527	-1.532	-0.831	-0.71	1.747	-0.173	-0.261
t186	1.945	0.645	-0.165	2.643	-0.534	1.347	-1.998	-0.338	0.315	0.572	0.314	-0.253	-1.372	-0.581	-1.537	-1.396	-0.707	2.466	-0.345	0.155	0.668	-1.147	-0.04	0.802	-1.487	-0.783	-0.355	1.389	0.482	-0.761
t114	1.859	0.585	-0.404	2.996	-0.681	1.09	-2.034	-0.09	0.25	0.391	0.582	-0.118	-0.614	-0.406	-1.395	-1.551	-0.791	2.389	-0.532	0.13	0.695	-0.962	0.158	0.741	-1.647	-1.031	-0.17	1.35	0.092	-0.938
t175	1.542	0.391	-0.614	2.712	-0.839	0.93	-2.002	0.074	0.494	0.206	0.866	0.023	-0.596	-0.334	-0.759	-1.678	-0.781	2.249	-0.625	-0.01	0.253	-0.787	0.242	0.554	-1.619	-0.931	-0.52	1.776	-0.075	-0.195
t87	1.554	0.31	-0.7	2.728	-0.869	0.935	-2.051	0.145	0.486	0.222	0.917	0.042	-0.188	-0.308	-0.382	-1.736	-0.872	2.186	-0.446	-0.01	0.365	-0.638	0.288	0.543	-1.733	-0.894	-0.497	1.359	-0.426	-0.382
t92	1.176	0.334	-0.583	1.904	-0.898	1.279	-1.765	0.037	1.009	0.121	1.014	0.054	-1.441	-0.402	-0.622	-1.457	-0.253	2.259	-0.143	-0.123	-0.112	-0.938	0.162	0.432	-1.223	-0.53	-1.246	1.92	0.01	-0.028
t86	1.41	0.349	-0.52	2.14	-0.799	1.236	-1.884	-0.021	0.8	0.264	0.822	0.011	-1.108	-0.434	-0.565	-1.513	-0.52	2.261	-0.158	-0.051	0.091	-0.864	0.134	0.528	-1.384	-0.574	-0.977	1.555	-0.048	-0.232
t98	1.467	0.549	-0.77	2.995	-1.005	0.979	-1.883	0.309	0.499	0.003	1.298	0.057	-0.794	-0.141	-1.208	-1.579	-0.414	2.3	-0.677	-0.039	0.521	-1.04	0.403	0.503	-1.555	-1.258	-0.415	1.985	-0.386	-0.751
t96	1.471	0.648	-0.638	2.857	-0.973	1.086	-1.861	0.199	0.519	0.137	1.13	0.022	-1.104	-0.174	-1.575	-1.464	-0.269	2.377	-0.732	-0.01	0.538	-1.074	0.342	0.567	-1.457	-1.195	-0.449	2.175	-0.246	-0.897
t105	0.872	0.603	-0.962	2.534	-1.198	1.245	-1.534	0.553	1.048	-0.333	1.912	0.234	-1.794	0.027	-1.647	-1.343	0.439	2.321	-0.443	-0.219	0.165	-1.295	0.539	0.281	-1.061	-1.294	-1.099	2.694	-0.452	-0.846
t9	1.717	0.743	-0.534	3.154	-0.767	1.236	-1.891	0.046	0.291	0.227	0.974	-0.032	-1.359	-0.267	-2.097	-1.409	-0.404	2.466	-0.517	0.082	0.66	-1.198	0.279	0.661	-1.43	-1.317	-0.212	1.867	0.26	-1.278
t109	1.573	0.695	-0.667	3.07	-0.98	0.977	-1.941	0.2	0.307	0.185	1.109	0.025	-0.83	-0.129	-1.757	-1.515	-0.417	2.392	-0.86	0.021	0.645	-0.963	0.366	0.61	-1.575	-1.358	-0.208	2.285	-0.277	-1.034
