feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t109	0.218	1.124	1.993	1.195	0.466	1.314	-0.374	1.347	0.216	0.588	-1.234	0.887	-0.031	-0.454	0.041	-0.148	0.669	-0.802	-1.205	1.687	-1.212	-1.315	0.947	0.344	-0.931	-0.058	-3.05	-2.201	-1.856	1.838
t100	-0.089	0.492	2.088	0.699	0.693	1.124	0.121	1.052	0.536	0.343	-1.022	0.92	-0.384	-0.371	0.031	0.047	1.162	-0.584	-0.978	1.279	-0.639	-1.215	1.41	-0.346	-0.702	-0.058	-2.098	-3.11	-1.845	1.362
t78	-0.375	0.627	1.886	1.178	0.521	0.929	0.199	0.918	0.445	-0.017	-1.08	0.654	-0.307	-0.402	0	-0.145	0.454	-0.247	-1.26	1.472	-1.082	-1.056	0.9	0.705	-0.672	0.494	-1.941	-1.589	-2.13	0.918
t2	0.363	1.283	2.011	1.266	0.317	1.977	-0.2	1.592	0.055	0.688	-1.437	1.303	0.215	-0.178	-0.031	-0.422	0.561	-1.384	-1.289	2.303	-1.653	-1.209	0.134	0.346	-0.861	-0.532	-2.858	-2.476	-1.861	1.955
t85	-0.461	1.101	1.74	1.421	0.388	0.799	0.08	1.179	0.224	0.017	-1.156	0.506	-0.069	-0.672	0.027	-0.208	0.267	-0.625	-1.276	1.391	-1.766	-0.97	0.618	1.252	-0.751	0.469	-1.985	-0.626	-2.144	1.222
t79	-0.225	1.118	1.863	1.407	0.431	0.929	0.24	1.413	0.147	0.068	-1.217	0.622	0.183	-0.501	-0.023	-0.081	0.172	-0.529	-1.476	1.486	-1.369	-1.23	0.798	0.88	-0.878	0.275	-2.226	-1.601	-2.079	1.394
t57	-0.222	1.236	1.777	1.106	0.411	1.391	0.128	1.398	0.113	0.512	-1.29	0.906	-0.446	-0.61	0.066	-0.43	0.55	-1.258	-0.953	1.508	-1.888	-1.225	0.563	0.513	-0.676	-0.063	-1.64	-1.166	-1.907	1.586
t183	-0.427	1.756	1.537	1.34	0.237	1.175	0.067	0.927	-0.065	0.382	-1.283	0.841	0.11	-0.211	-0.023	-0.795	0.102	-1.019	-1.037	1.488	-2.525	-0.972	0.13	1.13	-0.541	0.092	-1.75	-0.036	-1.954	1.32
t151	-0.159	1.312	1.822	1.159	0.288	1.408	-0.285	0.927	0.224	0.344	-1.253	1.002	0.087	-0.216	0.134	-0.41	0.401	-1.225	-1.186	1.969	-1.76	-0.947	0.149	0.586	-0.651	-0.007	-2.465	-0.791	-1.903	1.436
t39	-0.122	1.061	1.862	1.097	0.374	1.553	-0.363	1.311	0.307	0.688	-1.259	1.033	-0.479	-0.459	0.159	-0.175	0.786	-1.441	-0.843	1.943	-1.514	-1.225	0.543	0.285	-0.728	-0.307	-2.344	-1.275	-1.857	1.38
t56	0.046	1.286	1.966	1.306	0.28	1.709	-0.192	1.44	0.169	0.734	-1.379	1.172	-0.016	-0.161	0.094	-0.204	0.452	-1.311	-1.206	2.289	-1.447	-1.301	0.389	0.211	-0.859	-0.397	-2.657	-1.83	-1.887	1.294
t6	-0.296	1.778	1.625	1.035	0.198	1.418	-0.435	0.74	0.097	0.519	-1.279	1.188	0.124	-0.077	0.107	-0.734	0.571	-1.332	-0.806	2.196	-2.446	-0.713	-0.102	0.664	-0.488	-0.254	-2.316	-0.416	-1.778	1.204
t119	-0.147	1.054	1.881	1.115	0.417	1.257	-0.122	1.093	0.296	0.232	-1.215	0.894	-0.046	-0.527	0.009	-0.29	0.645	-0.792	-1.127	1.763	-1.785	-0.99	0.364	0.752	-0.67	0.155	-2.173	-1.445	-1.996	1.391
t59	-0.324	1.259	1.779	1.583	0.382	0.776	0.248	1.42	0.01	-0.206	-1.209	0.451	0.452	-0.544	-0.068	-0.173	-0.116	-0.413	-1.723	1.162	-1.624	-0.978	0.547	1.537	-0.91	0.525	-2.248	-1.017	-2.138	1.554
t9	-0.2	1.81	1.634	1.135	0.185	1.631	-0.397	0.762	-0.021	0.653	-1.35	1.243	0.154	0.128	0.009	-0.699	0.252	-1.485	-1.014	2.172	-2.14	-0.915	-0.039	0.685	-0.629	-0.302	-2.548	-0.395	-1.763	1.436
t176	-0.61	1.747	1.475	0.971	0.264	1.333	-0.19	0.473	0.063	0.45	-1.216	1.037	-0.207	-0.161	0.047	-0.854	0.434	-1.305	-0.72	1.655	-2.565	-0.706	0.072	0.879	-0.418	0.046	-1.632	0.317	-1.826	1.139
t31	-0.363	1.039	1.689	1.407	0.436	0.72	0.1	1.657	0.148	-0.323	-1.224	0.387	-0.299	-1.25	0.043	-0.273	0.209	-0.66	-1.224	1.518	-2.039	-1.035	0.147	1.707	-0.675	0.698	-1.668	-0.5	-2.264	1.885
t106	-0.17	0.788	1.858	1.014	0.45	1.514	-0.198	0.915	0.352	0.26	-1.235	1.006	-0.568	-0.308	0.039	-0.39	0.478	-0.96	-1.116	2.192	-1.236	-1.036	0.416	0.49	-0.619	0.14	-2.287	-1.391	-1.984	1.578
t138	0.221	1.66	1.85	1.398	0.262	1.529	-0.32	1.565	-0.124	0.502	-1.382	1.001	0.581	-0.297	0.019	-0.383	0.248	-1.109	-1.343	1.982	-1.738	-1.209	0.278	0.675	-0.945	-0.252	-3.004	-1.817	-1.845	1.982
t1	-0.167	1.31	1.805	1.335	0.383	1.239	-0.098	1.231	0.092	0.252	-1.283	0.828	0.12	-0.319	-0.039	-0.341	0.25	-0.872	-1.322	1.649	-1.754	-1.023	0.395	0.973	-0.776	0.162	-2.395	-1.273	-1.981	1.615
t118	-0.2	1.699	1.712	1.174	0.25	1.567	-0.278	1.369	0.043	0.776	-1.307	1.161	-0.096	-0.329	0.176	-0.467	0.633	-1.665	-0.766	2.027	-2.116	-1.102	0.254	0.385	-0.682	-0.559	-2.278	-0.962	-1.781	1.359
t90	0.017	1.708	1.756	1.679	0.247	1.439	0.049	1.573	-0.292	0.496	-1.472	0.742	0.449	-0.324	-0.122	-0.418	-0.258	-0.971	-1.619	1.581	-1.839	-1.339	0.497	1.097	-1.039	0.058	-2.548	-1.179	-1.957	1.979
t30	-0.136	1.094	1.865	0.975	0.411	1.453	-0.354	0.896	0.356	0.704	-1.161	1.13	-0.342	-0.036	0.12	-0.297	0.735	-1.303	-0.867	1.953	-1.334	-1.129	0.779	0.069	-0.673	-0.336	-2.569	-1.436	-1.79	1.217
t180	-0.313	1.13	1.723	1.067	0.392	1.349	-0.184	1.147	0.232	0.382	-1.234	0.915	-0.524	-0.631	0.086	-0.462	0.644	-1.299	-0.849	1.849	-1.959	-1.018	0.352	0.721	-0.578	0.021	-1.85	-0.736	-1.951	1.572
t152	-0.188	1.461	1.845	0.936	0.352	1.414	-0.269	1.106	0.297	0.689	-1.174	1.191	-0.036	-0.298	0.191	-0.308	1.031	-1.439	-0.714	1.771	-2.014	-0.984	0.412	0.165	-0.62	-0.489	-2.258	-1.354	-1.757	1.038
t115	-0.499	0.756	1.736	1.146	0.535	1.089	0.18	0.812	0.202	-0.01	-1.15	0.628	-0.458	-0.298	-0.115	-0.351	0.11	-0.473	-1.344	1.335	-1.117	-0.988	0.933	0.915	-0.683	0.563	-1.757	-1.148	-2.044	1.492
t121	-0.203	1.576	1.784	1.185	0.332	1.487	-0.078	1.432	0.016	0.708	-1.293	1.085	0.065	-0.284	0.051	-0.301	0.632	-1.426	-0.978	1.606	-1.874	-1.138	0.602	0.383	-0.807	-0.481	-2.169	-1.531	-1.769	1.382
t5	-0.057	1.526	1.894	1.19	0.239	1.543	-0.302	1.152	0.177	0.735	-1.287	1.309	0.369	0.139	0.106	-0.256	0.594	-1.492	-1.096	2.225	-1.626	-1.062	0.382	0.129	-0.772	-0.609	-2.763	-1.647	-1.761	1.013
t117	-0.34	1.726	1.695	0.921	0.346	1.333	-0.269	0.841	0.124	0.576	-1.185	1.111	0.012	-0.201	0.12	-0.495	0.689	-1.373	-0.794	1.725	-2.16	-0.946	0.324	0.399	-0.56	-0.26	-2.142	-0.803	-1.753	1.334
t58	-0.234	1.312	1.82	1.251	0.38	1.226	0.109	1.569	0.091	0.309	-1.219	0.878	0.138	-0.484	0.056	-0.158	0.597	-0.988	-1.155	1.512	-1.709	-1.043	0.527	0.741	-0.797	-0.219	-2.098	-1.726	-1.927	1.231
t190	0.056	1.366	1.833	1.309	0.329	1.406	-0.089	1.658	0.022	0.211	-1.397	0.945	0.026	-0.723	0.005	-0.387	0.286	-1.172	-1.276	2.243	-1.989	-1.124	-0.099	1.069	-0.767	0.034	-2.361	-1.378	-2.047	2.003
t33	-0.266	1.292	1.734	1.1	0.38	1.449	-0.181	0.93	0.138	0.612	-1.209	0.942	-0.333	-0.271	0.032	-0.503	0.507	-1.158	-0.986	1.507	-1.776	-1.089	0.738	0.558	-0.726	-0.046	-2.122	-0.856	-1.839	1.437
t135	-0.318	1.802	1.609	1.166	0.239	1.361	-0.202	0.968	-0.019	0.442	-1.278	1.041	0.239	-0.157	0.037	-0.625	0.372	-1.209	-0.976	1.835	-2.307	-0.889	0.08	0.835	-0.628	-0.156	-2.212	-0.552	-1.838	1.334
t65	-0.468	1.298	1.716	1.599	0.469	0.713	0.307	1.511	-0.039	0.147	-1.198	0.28	0.055	-0.686	-0.094	-0.023	-0.025	-0.408	-1.488	0.567	-1.525	-1.278	1.279	1.335	-1.05	0.521	-1.959	-0.941	-2.058	1.437
t178	-0.258	1.597	1.685	1.397	0.251	1.417	-0.162	1.216	-0.006	0.214	-1.399	0.886	0.017	-0.659	0.011	-0.574	0.174	-1.176	-1.21	2.069	-2.433	-0.864	-0.301	1.346	-0.665	0.26	-2.084	-0.397	-2.078	1.716
t198	0.129	1.889	1.891	1.437	0.278	1.394	-0.106	1.797	-0.128	0.638	-1.413	0.993	0.53	-0.376	0.068	-0.211	0.248	-1.372	-1.323	1.839	-2.027	-1.36	0.28	0.616	-0.95	-0.32	-2.629	-1.709	-1.866	1.751
t32	0.045	1.176	1.878	1.217	0.407	1.339	0.014	1.635	0.044	0.492	-1.344	0.83	-0.091	-0.647	-0.011	-0.258	0.482	-1.13	-1.133	1.67	-1.581	-1.353	0.723	0.475	-0.857	-0.091	-2.167	-1.854	-1.906	1.988
t149	-0.166	1.563	1.671	1.351	0.292	1.19	-0.082	1.287	-0.062	0.261	-1.346	0.778	-0.013	-0.627	-0.012	-0.63	0.122	-0.981	-1.206	1.728	-2.237	-1.091	0.134	1.181	-0.694	0.271	-2.03	-0.547	-2.006	1.894
t124	-0.101	1.587	1.677	1.045	0.326	1.479	-0.155	1.608	-0.052	0.66	-1.367	1.03	-0.313	-0.705	0.094	-0.569	0.67	-1.679	-0.689	1.788	-2.339	-1.278	0.219	0.476	-0.596	-0.373	-1.637	-1.033	-1.793	2.012
t195	-0.122	1.602	1.765	1.142	0.193	1.684	-0.548	1.041	0.168	0.452	-1.365	1.265	0.095	-0.167	0.134	-0.634	0.539	-1.527	-0.984	2.491	-2.435	-0.801	-0.521	0.753	-0.516	-0.256	-2.476	-0.617	-1.869	1.505
t23	-0.23	1.562	1.731	1.179	0.383	1.251	-0.176	1.181	0.063	0.481	-1.226	0.855	0.007	-0.42	0.033	-0.345	0.408	-1.09	-1.027	1.498	-1.954	-1.173	0.568	0.763	-0.799	-0.002	-2.306	-0.917	-1.881	1.576
t141	0.042	1.389	1.838	1.212	0.244	1.782	-0.251	1.519	0.097	0.758	-1.415	1.212	-0.164	-0.435	0.149	-0.466	0.623	-1.563	-0.863	2.491	-1.913	-1.305	0.136	0.128	-0.671	-0.511	-2.157	-1.613	-1.871	1.568
t52	-0.237	1.411	1.796	0.949	0.389	1.463	-0.272	1.187	0.191	0.695	-1.206	1.112	-0.29	-0.229	0.169	-0.346	0.781	-1.384	-0.768	1.731	-1.734	-1.161	0.62	0.087	-0.648	-0.408	-2.131	-1.372	-1.728	1.324
t67	-0.061	1.254	1.872	1.273	0.311	1.664	-0.282	1.408	0.162	0.447	-1.41	1.061	-0.328	-0.475	0.074	-0.372	0.358	-1.324	-1.209	2.5	-1.876	-1.132	-0.014	0.735	-0.733	-0.035	-2.354	-1.195	-2.008	1.679
t120	-0.527	1.233	1.702	0.881	0.327	1.53	-0.39	0.532	0.355	0.298	-1.167	1.262	-0.243	0.025	0.1	-0.539	0.617	-1.485	-0.821	2.22	-1.955	-0.675	-0.174	0.561	-0.358	-0.115	-1.906	-0.478	-1.885	1.067
t62	-0.05	1.343	1.863	0.999	0.412	1.329	-0.255	1.115	0.206	0.535	-1.172	1.022	0.033	-0.205	0.126	-0.312	0.767	-1.056	-0.991	1.621	-1.525	-1.095	0.698	0.16	-0.731	-0.255	-2.496	-1.807	-1.772	1.488
t53	-0.21	1.172	1.862	0.967	0.495	0.966	-0.138	1.294	0.264	0.242	-1.098	0.892	-0.022	-0.493	0.123	-0.066	0.786	-1.012	-0.96	1.336	-1.383	-1.122	0.59	0.417	-0.612	-0.105	-2.128	-1.7	-1.849	1.482
t165	-0.188	1.089	1.812	0.895	0.437	1.32	-0.115	1.114	0.273	0.318	-1.159	0.946	-0.231	-0.527	0.104	-0.43	0.793	-1.029	-0.791	1.718	-1.817	-1.09	0.439	0.344	-0.555	-0.021	-1.797	-1.46	-1.902	1.506
t189	0.058	0.94	1.981	0.993	0.398	1.439	-0.407	1.311	0.4	0.591	-1.221	1.097	-0.263	-0.382	0.178	-0.122	0.944	-1.326	-0.921	2.155	-1.266	-1.157	0.664	0.021	-0.756	-0.357	-2.696	-1.93	-1.82	1.443
t150	-0.183	1.398	1.747	1.06	0.27	1.498	-0.51	0.858	0.225	0.484	-1.239	1.134	-0.007	-0.1	0.142	-0.505	0.544	-1.344	-0.916	2.223	-1.842	-0.95	0.11	0.455	-0.584	-0.199	-2.563	-0.768	-1.83	1.385
t136	-0.184	1.046	1.873	0.703	0.461	1.579	-0.455	0.74	0.441	0.618	-1.143	1.205	-0.521	-0.299	0.144	-0.361	1.105	-1.407	-0.661	1.97	-1.692	-0.896	0.429	0.094	-0.514	-0.24	-2.215	-1.383	-1.781	1.338
t142	-0.218	1.036	1.898	1.099	0.401	1.287	-0.405	0.963	0.36	0.352	-1.138	0.966	-0.041	-0.21	0.1	-0.094	0.662	-0.944	-1.142	1.91	-1.247	-0.896	0.68	0.521	-0.794	-0.095	-2.859	-1.452	-1.868	1.16
t148	0.236	1.511	1.951	1.479	0.277	1.554	-0.2	2.028	-0.007	0.737	-1.458	1.01	0.188	-0.547	0.065	-0.117	0.44	-1.374	-1.214	2.267	-1.748	-1.418	0.445	0.54	-1.051	-0.458	-2.941	-2.056	-1.909	1.756
t41	-0.152	1.407	1.667	1.251	0.3	1.536	-0.297	1.432	-0.013	0.462	-1.394	0.842	-0.295	-0.786	0.002	-0.544	0.497	-1.126	-0.87	1.902	-2.278	-1.137	0.12	0.985	-0.701	0.04	-1.976	-0.815	-1.949	1.884
t80	-0.42	0.992	1.702	0.803	0.371	1.506	-0.322	0.71	0.422	0.463	-1.161	1.147	-0.684	-0.32	0.171	-0.562	0.966	-1.245	-0.51	2.1	-1.757	-0.887	0.265	0.174	-0.365	-0.158	-1.737	-0.869	-1.86	1.056
t107	-0.178	1.615	1.699	1.248	0.305	1.268	0.033	1.207	-0.086	0.397	-1.26	0.889	0.324	-0.207	0.017	-0.501	0.229	-1.046	-1.155	1.597	-1.838	-1.09	0.502	0.648	-0.76	-0.075	-2.124	-1.277	-1.876	1.486
t172	-0.314	1.568	1.711	1.206	0.292	1.28	-0.314	1.13	0.13	0.459	-1.266	0.965	-0.013	-0.309	0.111	-0.383	0.439	-1.355	-0.954	2.037	-2.101	-0.971	0.215	0.731	-0.671	-0.098	-2.251	-0.711	-1.912	1.341
t51	-0.259	0.87	1.753	0.901	0.436	1.398	-0.122	0.74	0.282	0.371	-1.196	0.936	-0.52	-0.296	-0.023	-0.566	0.692	-0.866	-0.922	1.725	-1.523	-0.935	0.701	0.426	-0.577	0.13	-1.896	-1.26	-1.882	1.475
t91	-0.26	0.583	1.919	0.912	0.548	1.315	0.071	1.265	0.421	0.441	-1.166	0.789	-0.775	-0.731	0.107	-0.059	0.94	-0.918	-0.812	1.441	-1.109	-1.319	1.082	0.022	-0.686	0.048	-1.561	-1.903	-1.931	1.314
