V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t115	1.181	1.075	-1.029	-0.793	-2.422	-1.032	-0.132	1.256	3.185	0.493	3.231	-0.33	-1.354	1.867	-0.781	-0.917	-0.568	-2.102	-1.383	-1.203	0.01	1.373	0.478	-2.721	1.033	-0.299	-0.692	0.419	0.234	1.915
t111	0.303	0.291	-1.52	-0.18	-1.538	0.176	-0.049	1.646	2.701	0.515	2.882	-0.071	-1.321	0.147	-0.224	0.471	-1.132	-1.79	-0.084	0.044	-1.496	0.227	0.519	-2.662	0.022	0.148	0.394	-0.445	0.486	1.536
t20	-0.377	-0.161	-1.78	0.269	-1.838	1.229	0.065	1.452	1.776	0.598	2.698	0.501	-1.361	-1.676	0.129	1.021	-1.339	-1.311	0.834	0.832	-2.151	-0.146	0.599	-2.595	-0.295	0.234	1.161	-0.514	0.864	1.277
t117	0.649	2.226	-1.157	-1.526	0.223	-0.245	-1.304	-0.738	2.352	0.72	2.976	0.568	-1.942	1.481	-1.211	-0.81	-0.281	-1.595	-1.645	-2.029	1.058	1.916	0.626	-1.979	2.367	-1.352	-0.659	-0.299	-0.437	2.04
t107	0.159	3.182	-1.24	-2.106	2.047	0.44	-2.231	-2.612	1.337	0.942	2.805	1.513	-2.456	0.822	-1.607	-0.927	0.046	-1.03	-1.831	-2.72	2.076	2.574	0.773	-1.367	3.676	-2.326	-0.636	-0.579	-0.891	2.151
t57	1.404	-0.83	-1.153	0.459	-5.062	-1.419	1.38	4.135	4.162	0.194	3.344	-1.449	-0.573	1.614	0.082	-0.179	-1.294	-2.66	-0.358	0.536	-2.242	-0.064	0.295	-3.637	-1.329	1.344	-0.146	0.69	1.163	1.547
t79	-1.443	-0.27	-2.24	0.483	-0.249	2.817	-0.39	0.662	0.703	0.753	2.284	1.326	-1.636	-3.676	0.426	2.138	-1.632	-0.682	1.881	1.521	-2.829	-0.737	0.728	-2.177	-0.42	0.041	2.167	-1.415	0.866	0.993
t170	2.008	2.193	-0.564	-1.66	-2.326	-2.218	-0.556	0.459	3.682	0.506	3.521	-0.504	-1.527	3.837	-1.494	-2.247	0.054	-2.392	-2.861	-2.741	1.778	2.612	0.455	-2.597	2.357	-0.987	-1.865	0.985	-0.291	2.358
t195	1.095	1.265	-1.063	-0.925	-1.827	-0.922	-0.347	0.965	3.114	0.524	3.178	-0.222	-1.45	1.879	-0.853	-0.841	-0.543	-2.047	-1.429	-1.336	0.141	1.411	0.497	-2.593	1.218	-0.455	-0.687	0.222	0.089	1.937
t119	2.492	1.301	-0.506	-1.156	-3.691	-3.008	0.274	2.26	4.742	0.287	3.684	-1.465	-1.045	4.645	-1.173	-2.091	-0.268	-2.972	-2.733	-2.124	0.782	1.952	0.305	-3.172	1.128	-0.062	-1.946	1.177	0.054	2.277
t169	0.358	0.968	-1.407	-0.638	-0.941	0.086	-0.499	0.681	2.405	0.608	2.916	0.267	-1.563	0.41	-0.585	-0.01	-0.809	-1.638	-0.58	-0.661	-0.57	0.879	0.572	-2.404	0.933	-0.431	0.057	-0.307	0.192	1.708
t129	-0.213	1.564	-1.587	-0.966	0.767	0.983	-1.238	-0.618	1.64	0.774	2.668	0.993	-1.953	-0.384	-0.72	0.321	-0.724	-1.184	-0.435	-0.922	-0.161	1.033	0.689	-1.892	1.619	-1.056	0.357	-0.909	-0.142	1.693
t116	-0.383	0.177	-1.75	0.041	-1.368	1.261	-0.196	1.001	1.681	0.641	2.681	0.646	-1.487	-1.534	-0.021	0.896	-1.219	-1.251	0.625	0.51	-1.762	0.088	0.624	-2.444	0.088	-0.034	1.044	-0.59	0.687	1.346
t124	0.373	1.302	-1.328	-0.833	-0.978	0.158	-0.683	0.164	2.164	0.662	2.933	0.497	-1.683	0.384	-0.724	-0.307	-0.631	-1.521	-0.795	-0.994	-0.063	1.249	0.607	-2.279	1.39	-0.73	-0.069	-0.162	0.119	1.776
t71	0.476	2.029	-1.244	-1.369	0.197	-0.032	-1.232	-0.665	2.174	0.728	2.931	0.655	-1.924	1.041	-1.102	-0.607	-0.372	-1.502	-1.367	-1.754	0.77	1.74	0.637	-1.995	2.191	-1.26	-0.449	-0.335	-0.331	1.964
t16	-0.471	1.479	-1.693	-0.867	0.948	1.367	-1.285	-0.768	1.336	0.81	2.582	1.203	-2	-0.956	-0.627	0.559	-0.795	-1.016	-0.145	-0.703	-0.355	0.898	0.721	-1.823	1.561	-1.073	0.617	-1.039	-0.082	1.614
t52	-1.208	0.151	-2.104	0.166	-0.028	2.522	-0.601	0.342	0.877	0.764	2.346	1.287	-1.72	-3.028	0.2	1.778	-1.442	-0.772	1.403	0.995	-2.244	-0.366	0.726	-2.09	0.018	-0.214	1.816	-1.361	0.648	1.132
