feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t60	1.799	-1.327	0.672	0.183	-0.535	1.266	1.436	-2.078	-0.248	-0.479	-0.708	-0.675	0.283	-1.068	1.077	-1.731	2.224	-0.742	-0.107	0.032	0.882	0.273	0.677	-0.009	-0.01	1.098	-0.006	-2.484	-0.184	0.475
t18	1.872	-1.211	0.501	0.246	-0.506	1.335	1.087	-2.147	-0.271	-0.286	-0.614	-0.542	-0.386	-0.916	1.149	-1.855	2.355	-0.702	-0.028	0.102	1.159	0.455	0.873	-0.26	-0.051	0.931	0.058	-2.387	-0.4	0.445
t52	2.162	-1.118	0.774	0.494	-0.196	1.687	-0.233	-1.328	-0.41	0.056	-0.789	-0.384	-1.04	-0.85	1.42	-3.351	2.797	-0.306	-0.025	-0.619	1.33	-0.214	1.303	0.196	-0.335	1.21	0.444	-2.375	-0.489	0.168
t56	2.036	-1.198	0.601	0.411	-0.313	1.614	0.292	-1.619	-0.277	-0.073	-0.768	-0.44	-0.619	-1.023	1.293	-3.03	2.636	-0.445	0.089	-0.252	1.316	-0.009	1.269	0.107	-0.387	0.874	0.317	-2.385	-0.306	0.273
t176	1.853	-1.216	0.616	0.275	-0.47	1.444	1.019	-2.006	-0.231	-0.295	-0.701	-0.6	-0.296	-1.084	1.167	-2.031	2.389	-0.667	-0.017	0.055	1.101	0.219	0.96	-0.155	-0.187	0.881	0.101	-2.439	-0.144	0.446
t144	2.009	-1.255	1.045	0.471	-0.147	1.456	0.998	-1.477	-0.938	-0.243	-0.772	-0.722	-0.895	-1.065	1.358	-2.875	2.587	-0.18	-0.052	-0.273	0.881	-0.133	0.47	0.598	-0.358	1.935	0.444	-2.609	-0.483	0.211
t134	1.922	-1.254	1.112	0.417	-0.223	1.47	1.221	-1.624	-1.039	-0.311	-0.76	-0.85	-0.928	-0.996	1.339	-2.742	2.411	-0.135	-0.203	-0.171	0.781	-0.026	0.707	0.342	-0.424	2.07	0.377	-2.584	-0.164	0.251
t198	1.982	-1.213	0.556	0.286	-0.446	1.454	0.593	-1.983	-0.521	-0.193	-0.608	-0.585	-0.811	-0.761	1.182	-2.257	2.472	-0.701	0.136	0.015	1.436	0.285	1.143	-0.305	-0.139	1.159	0.159	-2.327	-0.368	0.348
t38	1.995	-1.184	0.466	0.343	-0.387	1.524	0.38	-1.777	-0.064	-0.101	-0.727	-0.434	-0.313	-0.927	1.242	-2.649	2.636	-0.626	0.079	-0.35	1.386	0.148	1.1	-0.047	-0.151	0.723	0.232	-2.314	-0.555	0.337
t21	1.601	-1.219	0.854	0.239	-0.542	1.549	1.041	-2.083	0.012	-0.328	-0.855	-1.024	0.243	-1.066	1.296	-1.706	2.086	-0.277	-0.546	-0.406	0.879	0.435	1.092	-0.299	-0.597	1.221	0.063	-2.403	0.436	0.29
t17	1.884	-1.318	0.426	0.191	-0.508	1.05	1.629	-2.181	-0.28	-0.474	-0.558	-0.392	0.089	-1.155	0.97	-1.438	2.314	-0.97	0.103	0.404	0.932	0.303	0.428	0.062	0.298	0.736	-0.037	-2.574	-0.586	0.638
t89	1.903	-1.201	-0.004	0.103	-0.649	1.034	0.919	-2.458	0.135	-0.341	-0.437	-0.207	0.37	-0.805	0.951	-1.302	2.389	-1.214	0.031	0.315	1.374	0.846	0.651	-0.608	0.612	0.289	-0.138	-2.272	-1.024	0.723
t3	1.927	-1.188	0.943	0.413	-0.29	1.638	0.724	-1.59	-0.508	-0.146	-0.827	-0.799	-0.81	-0.92	1.373	-3.068	2.581	-0.227	-0.172	-0.656	1.142	0.043	1.216	0.078	-0.427	1.529	0.381	-2.38	-0.203	0.203
t46	1.797	-1.049	1.29	0.563	-0.194	2.26	-0.346	-1.2	-0.06	0.188	-1.154	-1.073	-1.344	-1.023	1.706	-3.632	2.615	0.338	-0.374	-1.41	1.302	-0.455	2.183	0.01	-1.401	1.356	0.577	-2.249	0.705	-0.137
t138	1.762	-1.222	0.634	0.251	-0.485	1.414	0.919	-2.042	-0.039	-0.31	-0.745	-0.71	0.082	-1.14	1.19	-1.513	2.261	-0.617	-0.177	-0.065	1.027	0.232	0.778	-0.15	-0.274	0.898	0.046	-2.473	0.033	0.422
t36	2.156	-1.29	0.089	0.229	-0.445	0.981	1.143	-2.079	-0.476	-0.354	-0.421	0.022	-0.171	-0.924	0.948	-2.138	2.592	-1.151	0.34	0.558	1.23	0.481	0.377	0.039	0.66	0.665	0.035	-2.465	-1.307	0.66
t13	1.891	-1.151	0.693	0.299	-0.449	1.474	0.539	-1.874	-0.147	-0.189	-0.729	-0.588	-0.28	-0.809	1.298	-2.333	2.404	-0.435	-0.363	-0.434	1.062	0.39	1.115	-0.217	-0.14	1.149	0.152	-2.333	-0.322	0.318
t197	1.736	-1.167	0.878	0.362	-0.388	1.828	0.45	-1.761	-0.15	-0.116	-0.913	-0.995	-0.409	-0.986	1.403	-2.594	2.405	-0.224	-0.229	-0.655	1.264	0.091	1.513	-0.217	-0.781	1.221	0.281	-2.3	0.305	0.156
t146	1.841	-1.271	1.039	0.438	-0.16	1.423	1.474	-1.594	-0.66	-0.382	-0.836	-0.821	-0.231	-1.39	1.284	-2.274	2.484	-0.265	-0.037	-0.045	0.597	-0.38	0.043	0.759	-0.383	1.578	0.378	-2.737	-0.288	0.4
t192	1.958	-1.26	0.688	0.316	-0.374	1.428	0.647	-1.785	-0.292	-0.236	-0.73	-0.553	-0.421	-1.074	1.198	-2.062	2.417	-0.599	0.105	-0.059	1.158	-0.079	0.831	0.133	-0.287	1.016	0.17	-2.476	-0.144	0.352
t11	1.924	-1.269	0.739	0.308	-0.363	1.377	1.323	-1.939	-0.951	-0.358	-0.633	-0.734	-0.61	-0.91	1.17	-2.342	2.392	-0.567	0.027	0.18	1.036	0.177	0.757	-0.023	-0.14	1.635	0.211	-2.51	-0.32	0.398
t79	1.717	-1.289	1.855	0.632	0.081	1.732	1.624	-1.123	-1.213	-0.36	-1.11	-1.439	-0.778	-1.56	1.596	-2.888	2.378	0.59	-0.445	-0.591	0.152	-0.797	0.074	1.277	-1.239	2.791	0.688	-2.94	0.511	0.031
t113	1.824	-1.144	0.637	0.254	-0.552	1.491	0.955	-2.12	-0.268	-0.262	-0.657	-0.679	-0.601	-0.815	1.228	-2.333	2.374	-0.566	-0.286	-0.134	1.168	0.683	1.326	-0.582	-0.137	1.13	0.098	-2.283	-0.172	0.409
t135	2.081	-1.232	0.823	0.42	-0.227	1.441	0.76	-1.607	-0.878	-0.211	-0.686	-0.564	-0.797	-1.018	1.241	-2.613	2.569	-0.453	0.095	0.035	1.05	-0.273	0.701	0.298	-0.243	1.496	0.346	-2.6	-0.318	0.348
t12	1.555	-1.257	0.904	0.138	-0.652	1.336	1.81	-2.373	-0.307	-0.527	-0.703	-1.11	-0.148	-0.918	1.166	-1.501	2.028	-0.512	-0.497	-0.171	0.866	0.856	1.024	-0.563	-0.205	1.554	-0.04	-2.362	0.173	0.42
t189	1.655	-1.262	0.53	0.148	-0.622	1.322	1.46	-2.374	-0.012	-0.426	-0.667	-0.802	0.082	-1.085	1.066	-1.193	2.135	-0.805	-0.067	0.166	1.1	0.481	0.887	-0.433	-0.174	0.749	-0.075	-2.396	0.062	0.537
t86	1.985	-1.205	0.57	0.305	-0.417	1.378	0.736	-1.878	-0.374	-0.199	-0.652	-0.439	-0.586	-0.84	1.23	-2.4	2.466	-0.571	-0.087	-0.185	1.18	0.37	1.025	-0.102	-0.051	1.133	0.158	-2.369	-0.53	0.334
t130	1.991	-1.179	0.682	0.407	-0.27	1.565	0.491	-1.642	-0.397	-0.131	-0.772	-0.573	-0.456	-0.975	1.329	-2.65	2.595	-0.405	-0.013	-0.296	1.148	-0.043	0.748	0.18	-0.322	1.235	0.323	-2.434	-0.428	0.279
t106	1.884	-1.183	0.811	0.386	-0.326	1.586	0.988	-1.799	-0.602	-0.23	-0.751	-0.783	-0.645	-1.046	1.288	-2.585	2.496	-0.38	-0.075	-0.084	1.047	0.048	0.917	-0.009	-0.415	1.371	0.304	-2.484	-0.095	0.35
t112	1.773	-1.304	0.971	0.319	-0.349	1.438	1.099	-1.788	-0.368	-0.352	-0.839	-0.876	-0.137	-1.244	1.252	-1.699	2.226	-0.367	-0.137	-0.19	0.841	-0.147	0.617	0.319	-0.522	1.402	0.167	-2.605	0.207	0.29
t90	1.934	-1.168	0.979	0.463	-0.255	1.844	-0.137	-1.376	-0.067	-0.019	-0.973	-0.686	-0.51	-1.139	1.455	-3.031	2.553	-0.12	-0.146	-0.693	1.171	-0.33	1.432	0.238	-0.838	1.059	0.39	-2.401	0.247	0.107
t109	1.711	-1.233	0.506	0.155	-0.645	1.467	0.774	-2.227	0.119	-0.249	-0.717	-0.686	-0.121	-0.837	1.183	-1.638	2.12	-0.649	-0.22	-0.268	1.284	0.6	1.602	-0.571	-0.313	0.723	-0.078	-2.228	0.11	0.313
t84	2.063	-1.306	0.555	0.3	-0.365	1.292	0.947	-1.809	-0.699	-0.263	-0.62	-0.445	-0.602	-0.825	1.153	-2.477	2.482	-0.676	0.149	-0.053	1.216	0.172	0.855	0.13	0.028	1.354	0.18	-2.437	-0.638	0.328
t50	1.753	-1.287	0.742	0.333	-0.323	1.316	1.503	-1.921	-0.212	-0.436	-0.783	-0.757	0.349	-1.511	1.154	-1.603	2.373	-0.558	0.026	0.215	0.744	-0.08	-0.025	0.461	-0.288	0.97	0.187	-2.694	-0.198	0.535
t66	1.645	-1.251	0.57	0.168	-0.575	1.337	1.458	-2.23	0.082	-0.427	-0.728	-0.722	0.32	-1.148	1.094	-1.449	2.157	-0.719	-0.197	0.006	0.922	0.33	0.954	-0.286	-0.135	0.677	-0.039	-2.419	0.021	0.572
t175	1.877	-1.025	1.381	0.603	-0.106	2.199	-0.756	-1.021	-0.029	0.165	-1.158	-1.01	-0.835	-1.046	1.725	-3.58	2.716	0.337	-0.474	-1.416	1.146	-0.636	1.674	0.264	-1.201	1.495	0.64	-2.344	0.465	-0.075
t35	1.9	-1.194	1.125	0.499	-0.158	1.776	0.334	-1.366	-0.54	-0.069	-0.954	-0.952	-0.755	-1.111	1.492	-2.773	2.508	0.028	-0.208	-0.733	1.058	-0.401	1.004	0.378	-0.886	1.724	0.468	-2.524	0.254	0.059
t92	1.939	-1.284	1.099	0.433	-0.181	1.412	0.968	-1.505	-0.655	-0.274	-0.821	-0.794	-0.571	-1.169	1.332	-2.328	2.471	-0.196	-0.08	-0.364	0.821	-0.304	0.339	0.675	-0.437	1.759	0.378	-2.646	-0.257	0.228
t129	1.611	-1.167	1.225	0.351	-0.441	1.959	0.502	-1.741	-0.149	-0.114	-1.007	-1.3	-0.744	-0.849	1.507	-2.775	2.235	0.108	-0.518	-1.052	1.164	0.163	2.025	-0.35	-1.106	1.588	0.307	-2.212	0.761	0.003
t162	1.781	-1.232	1.019	0.363	-0.314	1.578	0.631	-1.62	-0.12	-0.253	-0.92	-0.856	-0.049	-1.19	1.358	-2.268	2.392	-0.242	-0.28	-0.599	0.918	-0.082	0.817	0.289	-0.524	1.334	0.268	-2.479	0.028	0.238
t24	1.948	-1.296	0.259	0.167	-0.547	1.033	1.36	-2.248	-0.268	-0.411	-0.514	-0.359	0.173	-0.912	1.007	-1.327	2.314	-1.008	0.049	0.294	1.072	0.572	0.26	-0.099	0.384	0.894	-0.083	-2.478	-0.791	0.54
t37	2.09	-1.219	0.21	0.215	-0.541	1.239	0.738	-2.113	-0.382	-0.195	-0.475	-0.147	-0.601	-0.59	1.068	-2.548	2.527	-0.921	0.124	0.077	1.457	0.629	1.37	-0.411	0.375	0.712	0.048	-2.23	-0.983	0.466
t93	1.779	-1.182	0.942	0.355	-0.395	1.759	0.358	-1.765	-0.292	-0.097	-0.863	-0.986	-0.758	-0.806	1.42	-2.65	2.366	-0.15	-0.287	-0.749	1.319	0.221	1.645	-0.262	-0.737	1.476	0.286	-2.256	0.209	0.087
t179	1.735	-1.296	0.852	0.256	-0.431	1.248	1.733	-2.039	-0.393	-0.496	-0.726	-0.779	-0.02	-1.281	1.137	-1.491	2.206	-0.554	-0.169	0.143	0.672	0.156	0.363	0.196	-0.161	1.274	0.072	-2.636	-0.08	0.496
t104	1.907	-1.193	0.183	0.209	-0.529	1.239	0.864	-2.181	0.158	-0.304	-0.592	-0.336	0.387	-1.026	1.055	-1.628	2.499	-1.03	0.08	0.18	1.232	0.455	0.438	-0.248	0.295	0.386	0	-2.375	-0.772	0.631
t6	1.705	-1.219	1.033	0.365	-0.314	1.557	1.052	-1.7	-0.14	-0.315	-0.928	-0.939	0.089	-1.324	1.339	-1.897	2.34	-0.259	-0.337	-0.475	0.729	-0.167	0.566	0.32	-0.528	1.33	0.236	-2.595	0.154	0.31
t27	1.843	-1.204	1.238	0.514	-0.121	1.666	0.699	-1.351	-0.392	-0.155	-0.983	-0.954	-0.457	-1.36	1.462	-2.351	2.482	0.049	-0.246	-0.635	0.74	-0.627	0.524	0.707	-0.842	1.573	0.461	-2.691	0.235	0.166
t115	2.071	-1.207	0.799	0.409	-0.28	1.584	0.568	-1.585	-0.82	-0.133	-0.723	-0.61	-0.947	-0.744	1.329	-3.296	2.632	-0.342	-0.038	-0.38	1.221	0.08	1.202	0.077	-0.253	1.641	0.376	-2.376	-0.485	0.199
t81	1.821	-1.196	0.909	0.376	-0.31	1.594	0.802	-1.665	-0.175	-0.212	-0.865	-0.797	-0.363	-1.206	1.304	-2.196	2.487	-0.403	-0.092	-0.46	1.032	-0.256	0.896	0.177	-0.453	1.112	0.274	-2.501	0.028	0.333
t161	1.847	-1.222	0	0.071	-0.757	1.201	0.942	-2.52	0.311	-0.305	-0.5	-0.308	0.17	-0.77	0.966	-1.398	2.326	-1.223	0.101	0.177	1.523	0.928	1.16	-0.772	0.37	0.125	-0.207	-2.17	-0.67	0.59
t5	1.957	-1.11	0.628	0.349	-0.439	1.794	-0.144	-1.716	-0.042	0.02	-0.802	-0.595	-0.723	-0.724	1.37	-2.976	2.601	-0.452	-0.124	-0.707	1.563	0.228	1.848	-0.434	-0.421	0.906	0.248	-2.155	-0.132	0.168
t34	1.827	-1.128	0.946	0.36	-0.411	1.894	-0.09	-1.673	-0.222	0.02	-0.887	-0.961	-0.982	-0.588	1.497	-2.993	2.426	-0.099	-0.348	-1.05	1.473	0.268	2.045	-0.432	-0.768	1.493	0.309	-2.11	0.186	-0.021
t158	1.583	-1.237	0.96	0.271	-0.457	1.523	1.49	-2.018	-0.203	-0.424	-0.857	-1.039	0.059	-1.179	1.278	-2.003	2.19	-0.295	-0.408	-0.277	0.742	0.342	0.881	-0.057	-0.472	1.363	0.143	-2.455	0.165	0.374
t194	1.723	-1.195	0.518	0.165	-0.643	1.38	1.367	-2.349	-0.277	-0.345	-0.612	-0.715	-0.293	-0.727	1.159	-1.953	2.198	-0.643	-0.341	-0.067	1.104	0.883	1.378	-0.673	-0.026	1.087	-0.033	-2.263	-0.244	0.426
t180	2.004	-1.077	0.835	0.454	-0.29	1.905	-0.477	-1.491	-0.271	0.107	-0.846	-0.701	-1.07	-0.694	1.488	-3.353	2.695	-0.185	-0.128	-0.812	1.555	-0.019	1.772	-0.238	-0.652	1.254	0.44	-2.181	-0.125	0.083
t183	1.928	-1.181	0.712	0.344	-0.405	1.722	0.187	-1.739	-0.291	-0.079	-0.796	-0.69	-0.736	-0.834	1.335	-2.785	2.482	-0.413	-0.053	-0.457	1.432	0.152	1.605	-0.274	-0.531	1.149	0.247	-2.257	0.033	0.18
t181	2.103	-1.165	0.878	0.496	-0.202	1.72	0.443	-1.461	-0.861	-0.046	-0.764	-0.625	-1.401	-0.794	1.423	-3.64	2.723	-0.178	0.033	-0.39	1.242	0.001	1.238	0.18	-0.486	1.686	0.489	-2.375	-0.411	0.124
t25	1.596	-1.25	0.932	0.269	-0.479	1.51	1.32	-2.036	-0.083	-0.366	-0.86	-0.985	0.102	-1.288	1.246	-1.55	2.09	-0.313	-0.37	-0.192	0.779	0.105	1.021	-0.053	-0.641	1.062	0.082	-2.542	0.52	0.359
t185	1.916	-1.122	1.203	0.562	-0.103	1.979	-0.128	-1.219	-0.607	0.064	-1.003	-1.04	-0.928	-0.899	1.62	-3.453	2.648	0.22	-0.326	-1.088	1.191	-0.374	1.382	0.276	-0.991	1.909	0.605	-2.4	0.13	-0.067
t108	1.719	-1.309	0.75	0.223	-0.486	1.331	1.488	-2.095	-0.211	-0.475	-0.749	-0.822	0.174	-1.277	1.102	-1.397	2.21	-0.693	-0.029	0.153	0.888	0.107	0.494	0.037	-0.245	1.055	0.033	-2.564	0.079	0.496
t170	1.761	-1.248	0.733	0.278	-0.474	1.539	0.963	-1.923	0.017	-0.21	-0.817	-0.771	-0.415	-1.095	1.242	-1.892	2.289	-0.472	-0.069	-0.421	1.177	0.062	1.299	-0.08	-0.532	0.84	0.113	-2.386	0.202	0.278
t173	1.939	-1.304	0.517	0.247	-0.435	1.094	1.63	-2.104	-0.407	-0.406	-0.559	-0.428	-0.363	-1.131	1.023	-1.345	2.362	-0.871	0.256	0.418	0.946	0.052	0.206	0.246	0.131	0.866	0.042	-2.61	-0.596	0.565
t23	2.092	-1.214	0.481	0.353	-0.357	1.47	0.36	-1.734	-0.337	-0.103	-0.664	-0.308	-0.711	-0.897	1.211	-2.706	2.616	-0.655	0.212	-0.104	1.391	0.051	1.174	0.034	-0.13	0.819	0.23	-2.364	-0.555	0.329
t32	1.924	-1.201	0.604	0.286	-0.451	1.49	0.614	-1.965	-0.525	-0.216	-0.657	-0.625	-0.596	-0.742	1.25	-2.59	2.411	-0.516	-0.137	-0.121	1.293	0.546	1.249	-0.361	-0.185	1.354	0.172	-2.283	-0.341	0.307
t167	1.945	-1.187	0.785	0.36	-0.365	1.565	0.664	-1.736	-0.456	-0.133	-0.749	-0.625	-0.819	-0.83	1.32	-2.727	2.46	-0.322	-0.164	-0.42	1.144	0.104	1.356	-0.055	-0.362	1.292	0.263	-2.366	-0.194	0.238
t87	1.825	-1.233	0.619	0.289	-0.433	1.44	1.009	-1.913	-0.002	-0.271	-0.774	-0.594	-0.003	-1.162	1.187	-2.033	2.398	-0.592	-0.047	-0.187	1.04	0.056	0.896	0.044	-0.233	0.721	0.129	-2.448	-0.172	0.433
t73	1.6	-1.237	1.111	0.35	-0.381	1.796	0.807	-1.732	0.041	-0.23	-1.027	-1.14	-0.115	-1.224	1.404	-2.169	2.219	-0.085	-0.295	-0.7	0.934	-0.166	1.295	0.135	-0.985	1.199	0.242	-2.423	0.623	0.143
t82	1.745	-1.302	0.87	0.274	-0.432	1.384	1.41	-1.913	-0.336	-0.398	-0.797	-0.813	-0.011	-1.124	1.228	-2.043	2.223	-0.374	-0.283	-0.235	0.774	0.244	0.796	0.171	-0.329	1.372	0.127	-2.515	-0.049	0.324
t41	1.868	-1.141	0.579	0.302	-0.472	1.64	0.135	-1.953	-0.176	-0.085	-0.719	-0.697	-0.494	-0.647	1.335	-2.712	2.454	-0.411	-0.213	-0.452	1.471	0.602	1.542	-0.51	-0.364	1.123	0.211	-2.144	-0.309	0.222
t137	1.934	-1.27	0.55	0.24	-0.479	1.308	0.817	-2.006	-0.299	-0.285	-0.634	-0.534	-0.312	-0.834	1.147	-1.975	2.384	-0.733	0.041	-0.086	1.241	0.363	0.878	-0.095	-0.005	1.086	0.074	-2.37	-0.513	0.354
t49	1.859	-1.254	0.767	0.335	-0.342	1.393	1.103	-1.847	-0.343	-0.324	-0.744	-0.685	-0.251	-1.242	1.194	-1.823	2.408	-0.569	0.06	0.057	0.949	-0.094	0.456	0.267	-0.282	1.092	0.188	-2.59	-0.175	0.421
t125	1.869	-1.272	0.776	0.322	-0.362	1.289	1.289	-1.877	-0.343	-0.349	-0.718	-0.624	-0.155	-1.271	1.154	-1.668	2.35	-0.552	-0.029	0.083	0.82	-0.138	0.441	0.33	-0.204	1.027	0.152	-2.662	-0.157	0.463
t26	2.064	-1.121	0.678	0.392	-0.323	1.728	-0.454	-1.585	-0.299	0.004	-0.757	-0.592	-0.864	-0.739	1.367	-2.848	2.692	-0.528	0.049	-0.505	1.627	0.052	1.332	-0.27	-0.355	1.232	0.328	-2.233	-0.279	0.197
t42	1.939	-1.193	0.303	0.233	-0.503	1.388	0.35	-2.058	-0.071	-0.153	-0.621	-0.469	-0.146	-0.77	1.167	-1.751	2.418	-0.823	0.012	-0.145	1.462	0.375	1.006	-0.392	-0.023	0.772	0.045	-2.293	-0.455	0.381
t76	1.757	-1.174	0.795	0.268	-0.517	1.674	0.574	-1.998	-0.33	-0.15	-0.767	-0.983	-0.751	-0.646	1.357	-2.351	2.288	-0.328	-0.334	-0.629	1.38	0.573	1.665	-0.596	-0.542	1.509	0.159	-2.184	0.133	0.134
t39	1.741	-1.279	0.774	0.234	-0.481	1.321	1.581	-2.089	-0.467	-0.463	-0.71	-0.833	0.023	-1.046	1.158	-1.964	2.224	-0.527	-0.274	-0.008	0.817	0.434	0.718	-0.093	-0.124	1.413	0.086	-2.49	-0.138	0.451
t100	1.92	-1.223	1.125	0.467	-0.218	1.816	0.351	-1.401	-0.628	-0.08	-0.924	-0.91	-1.04	-0.935	1.469	-3.281	2.507	0.011	-0.131	-0.719	1.154	-0.228	1.482	0.271	-0.85	1.729	0.457	-2.395	0.162	0.019
t116	1.84	-1.117	0.456	0.224	-0.592	1.685	-0.072	-2.033	0.249	-0.046	-0.741	-0.612	-0.36	-0.638	1.276	-2.325	2.442	-0.665	-0.159	-0.626	1.665	0.516	1.905	-0.78	-0.263	0.62	0.07	-2.049	-0.146	0.267
t28	1.91	-1.231	0.488	0.276	-0.453	1.399	0.827	-2.02	-0.179	-0.242	-0.667	-0.508	-0.221	-0.981	1.16	-1.89	2.387	-0.687	0.101	0.099	1.173	0.147	0.801	-0.045	-0.175	0.775	0.097	-2.419	-0.338	0.414
t200	1.612	-1.235	0.478	0.101	-0.685	1.149	1.641	-2.549	0.069	-0.507	-0.596	-0.829	0.39	-0.985	1.058	-0.883	2.103	-0.835	-0.316	0.133	0.985	0.941	0.445	-0.567	0.105	0.947	-0.137	-2.376	-0.268	0.597
t154	1.731	-1.124	1.355	0.495	-0.227	1.92	0.518	-1.422	-0.238	-0.109	-1.06	-1.169	-0.635	-1.19	1.571	-2.843	2.484	0.195	-0.488	-0.98	0.875	-0.257	1.124	0.235	-1.026	1.7	0.473	-2.467	0.478	0.067
t91	1.955	-1.248	0.522	0.309	-0.402	1.416	0.944	-1.881	-0.299	-0.244	-0.691	-0.442	-0.366	-1.038	1.164	-2.378	2.517	-0.699	0.154	-0.019	1.197	0.127	0.944	0.073	-0.084	0.836	0.157	-2.425	-0.501	0.399
t117	1.877	-1.136	0.642	0.319	-0.473	1.74	0.18	-1.827	0	-0.053	-0.8	-0.658	-0.7	-0.772	1.347	-2.875	2.524	-0.443	-0.145	-0.653	1.499	0.394	1.804	-0.458	-0.423	0.918	0.213	-2.14	-0.116	0.203
t132	1.757	-1.234	1.082	0.398	-0.309	1.748	0.71	-1.596	-0.235	-0.221	-0.968	-0.972	-0.392	-1.287	1.372	-2.429	2.35	-0.178	-0.169	-0.463	0.959	-0.277	1.164	0.212	-0.86	1.294	0.298	-2.512	0.543	0.201
t43	1.735	-1.271	1.068	0.359	-0.326	1.535	1.121	-1.748	-0.444	-0.335	-0.879	-0.945	-0.229	-1.27	1.312	-2.021	2.197	-0.174	-0.29	-0.198	0.722	-0.137	0.825	0.27	-0.7	1.5	0.228	-2.618	0.422	0.274
t48	1.817	-1.226	0.678	0.264	-0.471	1.428	0.927	-2.029	-0.394	-0.266	-0.681	-0.72	-0.535	-0.884	1.221	-2.07	2.296	-0.516	-0.169	-0.147	1.173	0.433	1.207	-0.278	-0.245	1.237	0.113	-2.366	-0.141	0.338
t40	2.007	-1.261	0.41	0.268	-0.437	1.208	1.004	-2.008	-0.208	-0.269	-0.572	-0.353	-0.472	-1.04	1.054	-1.75	2.543	-0.951	0.337	0.163	1.312	0.118	0.594	0.057	0.158	0.64	0.092	-2.465	-0.711	0.518
