feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t176	-0.707	-0.195	1.835	-1.854	2.079	0.487	-1.829	-0.236	0.409	0.394	-0.316	1.428	-0.589	-0.424	-0.739	1.162	1.283	0.265	-0.495	0	-0.967	-0.032	0.401	0.021	0.295	-0.09	0.245	-1.878	0.228	-0.188
t45	-0.68	-0.232	1.883	-1.487	1.95	0.899	-1.613	0.023	0.416	0.031	-0.058	1.436	-0.553	-0.759	-0.861	1.238	1.003	0.301	-0.544	0.014	-0.919	-0.263	0.797	-0.132	0.639	-0.435	0.006	-1.694	0.266	-0.677
t85	-0.665	-0.187	1.815	-1.583	1.873	0.16	-1.06	-0.271	0.382	0.176	-0.087	1.397	-0.539	-0.421	-0.499	1.113	0.883	0.248	-0.611	-0.061	-0.932	-0.473	0.43	0.237	0.462	-0.436	0.131	-1.672	0.226	-0.043
t190	-0.628	-1.14	1.784	-1.441	2.328	0.346	-1.932	0.786	0.465	-0.418	0.115	1.242	-0.571	-1.021	-0.57	1.325	1.286	0.242	-0.373	-0.037	-0.979	-0.192	1.381	-0.1	0.494	-0.544	0.004	-1.541	0.437	-0.755
t27	-0.675	-0.214	1.951	-2.086	2.197	0.245	-1.678	-0.528	0.27	0.672	-0.312	1.513	-0.615	-0.252	-0.422	1.119	1.013	0.16	-0.156	-0.122	-1.023	-0.582	0.585	0.683	0.278	0.014	-0.043	-2.19	-0.143	0.334
t108	-0.725	0.341	1.579	-1.539	1.819	-0.362	-0.99	-0.419	0.365	0.259	-0.721	1.111	-0.588	-0.389	-1.01	1.089	1.686	0.282	-0.443	0.068	-0.98	0.033	-0.223	0.114	0.279	0.171	0.52	-1.865	0.179	0.349
t26	-0.662	-0.403	1.795	-1.89	2.04	-0.204	-1.324	-0.248	0.351	0.395	-0.273	1.299	-0.597	-0.505	-0.606	1.132	1.257	0.207	-0.289	-0.08	-0.996	-0.147	0.74	0.335	0.336	-0.085	0.133	-1.903	0.078	0.106
t140	-0.664	0.397	1.875	-2.053	1.889	0.281	-1.85	-0.434	0.312	0.698	-0.811	1.266	-0.602	-0.474	-1.247	1.195	1.508	0.23	-0.378	-0.002	-1.005	0.03	0.566	0.602	0.628	0.268	-0.036	-2.199	-0.309	0.311
t118	-0.745	-0.229	1.829	-1.323	1.859	0.883	-0.985	-0.325	0.432	0.116	0.266	1.599	-0.534	-0.437	-0.316	1.106	0.607	0.315	-0.767	-0.017	-0.886	-0.546	0.025	-0.484	0.259	-0.604	0.364	-1.515	0.612	-0.564
t2	-0.644	-0.288	1.825	-1.983	2.5	0.81	-2.589	0.201	0.335	0.09	-0.235	1.225	-0.596	-1.232	-0.744	1.459	1.45	0.222	0.074	-0.002	-1.053	-0.421	1.221	0.403	0.54	0.34	-0.226	-2.408	-0.097	-0.185
t136	-0.702	-0.091	1.816	-1.662	2.074	0.748	-1.91	-0.277	0.371	0.304	-0.339	1.269	-0.579	-0.872	-0.999	1.289	1.372	0.285	-0.332	0.035	-0.984	-0.109	0.661	0.058	0.52	0.14	0.085	-2.058	0.093	-0.212
t134	-0.69	-0.325	1.908	-1.957	2.109	0.466	-2.265	-0.272	0.376	0.59	-0.653	1.268	-0.628	-0.642	-1.311	1.217	1.688	0.266	-0.259	0.025	-1.013	0.353	1.036	0.24	0.458	0.294	0.097	-2.185	-0.065	-0.133
t162	-0.707	0.278	1.608	-1.414	2.09	0.766	-1.698	-0.293	0.358	-0.059	-0.184	1.103	-0.535	-1.313	-0.862	1.394	1.349	0.327	-0.156	0.097	-0.979	-0.469	0.403	0.006	0.579	0.322	0.124	-2.157	0.163	-0.148
t62	-0.643	-0.813	1.982	-1.576	2.411	0.903	-1.964	0.833	0.439	-0.508	0.291	1.681	-0.582	-0.662	-0.328	1.276	0.835	0.239	-0.361	-0.043	-0.919	-0.616	1.264	-0.184	0.523	-1.062	-0.165	-1.485	0.442	-1.217
t10	-0.607	-1.527	2.361	-2.353	2.427	0.745	-2.539	0.687	0.42	0.605	-0.095	1.867	-0.666	0.208	-0.388	1.093	0.893	0.105	-0.675	-0.227	-1.011	-0.149	1.587	0.33	0.228	-0.785	-0.279	-1.739	0.101	-0.635
t24	-0.667	-0.218	2.073	-1.869	2.111	1.244	-2.363	0.277	0.424	0.178	-0.266	1.563	-0.595	-0.726	-1.182	1.304	1.228	0.299	-0.465	0.038	-0.93	0.02	1.244	-0.095	0.753	-0.369	-0.202	-1.899	0.079	-0.997
t193	-0.725	-0.226	1.913	-1.39	2.017	1.207	-1.913	-0.009	0.479	-0.023	-0.094	1.521	-0.564	-0.761	-1.058	1.24	1.176	0.378	-0.572	0.109	-0.878	0.027	0.717	-0.587	0.552	-0.482	0.201	-1.67	0.485	-1.077
t93	-0.611	-1.354	1.681	-1.186	2.601	1.013	-2.904	1.069	0.502	-0.609	0.151	0.92	-0.534	-1.751	-0.541	1.6	1.551	0.261	-0.308	0.027	-1.041	-0.34	1.439	-0.099	0.573	-0.043	-0.113	-1.846	0.47	-0.586
t63	-0.706	0.115	1.764	-1.426	1.842	0.631	-0.828	-0.502	0.356	0.158	0.192	1.542	-0.508	-0.418	0.026	1.114	0.45	0.238	-0.671	-0.078	-0.915	-0.996	-0.285	0.095	0.343	-0.514	0.16	-1.615	0.352	0.076
t55	-0.714	0.333	1.969	-1.82	1.783	0.868	-1.273	-0.697	0.335	0.527	-0.126	1.628	-0.568	-0.531	-0.912	1.143	0.792	0.303	-0.426	-0.009	-0.901	-0.306	0.631	0.017	0.619	-0.276	0.003	-1.944	0.033	-0.487
t31	-0.666	0.419	1.695	-1.675	2.066	0.368	-1.533	-0.469	0.293	0.124	-0.317	1.212	-0.544	-0.951	-0.703	1.298	1.184	0.248	-0.111	0.012	-0.985	-0.664	0.421	0.556	0.632	0.147	-0.05	-2.167	-0.098	0.251
t52	-0.648	-0.299	1.796	-1.545	2.286	0.761	-1.827	0.397	0.395	-0.33	0.12	1.447	-0.539	-0.769	-0.197	1.305	0.869	0.223	-0.417	-0.038	-0.957	-0.838	0.558	0.158	0.498	-0.557	-0.083	-1.698	0.296	-0.374
t112	-0.672	-0.515	1.951	-1.691	1.824	0.339	-1.745	-0.139	0.443	0.499	-0.53	1.305	-0.591	-0.428	-1.34	1.125	1.461	0.288	-0.73	-0.001	-0.951	0.428	0.962	0.062	0.561	-0.163	0.163	-1.741	0.138	-0.319
t18	-0.707	0.101	1.884	-1.615	1.794	1.155	-2.052	-0.653	0.397	0.593	-0.37	1.317	-0.546	-0.837	-1.157	1.247	1.19	0.318	-0.569	0.044	-0.941	0.044	0.523	0.092	0.691	0.128	0.038	-1.997	0.037	-0.154
t58	-0.652	-1.282	1.918	-1.654	2.277	0.726	-2.642	0.568	0.51	0.185	-0.269	1.151	-0.61	-1.073	-1.177	1.36	1.759	0.29	-0.482	0.024	-1.009	0.533	1.594	-0.293	0.467	-0.004	0.066	-1.875	0.34	-0.773
t173	-0.649	-0.63	1.823	-1.802	2.293	0.322	-2.219	0.396	0.44	0.151	-0.385	1.249	-0.594	-0.61	-0.67	1.269	1.547	0.223	-0.505	-0.013	-1.016	-0.062	0.703	0.137	0.3	-0.066	0.128	-1.905	0.236	-0.097
t196	-0.657	-0.607	1.784	-1.404	2.413	1.076	-2.29	0.656	0.458	-0.528	0.121	1.287	-0.553	-1.343	-0.659	1.459	1.285	0.31	-0.229	0.071	-0.956	-0.375	1.214	-0.303	0.61	-0.363	-0.083	-1.828	0.415	-0.99
t137	-0.73	0.054	1.836	-1.557	1.518	0.637	-1.381	-0.78	0.428	0.737	-0.39	1.307	-0.555	-0.579	-1.249	1.109	1.227	0.336	-0.787	0.03	-0.911	0.402	0.334	-0.172	0.585	-0.042	0.301	-1.709	0.188	-0.194
t199	-0.684	-0.091	1.656	-1.321	2.341	0.796	-1.626	0.025	0.338	-0.285	0.162	1.279	-0.528	-1.124	-0.166	1.388	0.912	0.244	-0.203	-0.006	-0.989	-1.122	0.271	0.103	0.404	-0.111	0.042	-1.957	0.31	-0.064
t64	-0.62	-0.811	1.948	-1.751	2.378	0.398	-2.329	1.066	0.487	-0.248	-0.421	1.451	-0.602	-0.141	-0.634	1.202	1.436	0.2	-0.772	-0.024	-0.983	-0.162	0.754	0.127	0.341	-0.685	0.048	-1.54	0.348	-0.47
t159	-0.736	0.734	1.583	-1.466	1.761	0.724	-1.85	-0.985	0.359	0.493	-0.706	0.921	-0.535	-1.375	-1.545	1.358	1.753	0.386	-0.229	0.179	-0.972	0.192	0.22	0.075	0.723	0.84	0.256	-2.358	-0.054	0.247
t143	-0.63	-0.421	1.717	-1.525	2.34	0.787	-2.603	0.818	0.463	-0.3	-0.366	1.058	-0.553	-1.14	-0.9	1.461	1.65	0.262	-0.518	0.061	-1.02	-0.198	0.797	0.097	0.591	0.038	-0.017	-1.902	0.232	-0.289
t116	-0.705	0.004	1.821	-1.818	2.503	1.02	-2.609	0.313	0.372	-0.01	-0.425	1.302	-0.619	-1.048	-1.038	1.442	1.677	0.289	-0.07	0.104	-1.02	-0.231	0.77	-0.079	0.441	0.265	0.041	-2.303	0.111	-0.508
t98	-0.715	0.701	1.817	-1.674	1.576	0.673	-1.496	-1.115	0.309	0.679	-0.672	1.187	-0.563	-1.072	-1.754	1.236	1.46	0.363	-0.166	0.109	-0.93	0.269	0.82	0.252	0.961	0.427	-0.027	-2.233	-0.284	-0.144
t17	-0.633	-0.283	2.061	-1.861	2.078	1.257	-2.1	0.073	0.4	0.202	0.108	1.634	-0.543	-0.746	-0.552	1.293	0.688	0.244	-0.547	-0.066	-0.925	-0.526	1.108	0.196	0.733	-0.555	-0.334	-1.834	0.075	-0.651
t151	-0.66	-1.087	1.919	-1.955	2.035	0.153	-2.183	-0.202	0.43	0.877	-0.46	1.157	-0.617	-0.531	-0.993	1.162	1.591	0.211	-0.59	-0.094	-1.048	0.5	1.101	0.281	0.267	0.286	0.191	-2.013	0.077	0.186
t133	-0.772	0.651	1.849	-1.725	1.538	0.561	-1.323	-0.981	0.379	0.75	-0.686	1.408	-0.6	-0.402	-1.64	1.062	1.461	0.383	-0.496	0.122	-0.892	0.534	0.245	-0.231	0.593	0.065	0.387	-1.924	0.059	-0.383
t37	-0.678	-0.404	2.006	-1.981	2.085	0.766	-2.742	-0.073	0.419	0.674	-0.863	1.246	-0.64	-0.673	-1.732	1.262	1.917	0.292	-0.388	0.068	-1.006	0.716	1.262	0.144	0.627	0.322	0.007	-2.16	-0.105	-0.379
t40	-0.677	-0.642	1.811	-1.264	2.057	1.311	-2.029	0.18	0.477	-0.175	0.32	1.325	-0.515	-1.325	-0.625	1.381	0.935	0.327	-0.511	0.023	-0.919	-0.28	1.034	-0.37	0.68	-0.418	-0.037	-1.637	0.465	-0.909
t122	-0.723	0.515	2.034	-2.126	1.581	0.258	-1.499	-1.007	0.333	1.009	-1.009	1.456	-0.646	-0.317	-2.026	1.039	1.7	0.345	-0.27	0.094	-0.916	0.842	1.024	0.146	0.756	0.179	0.103	-2.178	-0.314	-0.394
t61	-0.657	-0.685	1.954	-1.637	2.194	0.878	-2.059	0.461	0.469	-0.002	-0.002	1.552	-0.566	-0.451	-0.44	1.217	0.97	0.24	-0.735	-0.044	-0.94	-0.325	0.712	-0.112	0.395	-0.684	0.036	-1.555	0.417	-0.608
t70	-0.697	0.897	1.584	-1.205	1.756	0.89	-0.791	-0.789	0.317	-0.176	0.272	1.323	-0.447	-1.227	-0.341	1.312	0.47	0.335	-0.348	0.04	-0.881	-1.209	-0.064	0.133	0.759	-0.231	0.033	-1.887	0.202	-0.038
t11	-0.682	-0.544	1.904	-1.856	2.173	0.727	-2.641	0.037	0.43	0.516	-0.615	1.173	-0.617	-0.885	-1.291	1.322	1.834	0.274	-0.39	0.047	-1.023	0.457	1.012	0.05	0.497	0.358	0.064	-2.149	0.043	-0.235
t8	-0.71	0.628	2.066	-2.289	1.791	0.408	-1.468	-1.15	0.241	1.038	-0.672	1.644	-0.63	-0.194	-1.266	1.047	1.134	0.252	-0.102	-0.024	-0.945	-0.034	0.73	0.598	0.64	0.095	-0.097	-2.308	-0.426	-0.005
t71	-0.692	-0.081	1.877	-1.791	2.15	0.496	-1.542	-0.105	0.346	0.259	-0.221	1.522	-0.581	-0.223	-0.369	1.146	0.962	0.208	-0.513	-0.06	-0.982	-0.675	0.148	0.278	0.257	-0.254	0.119	-1.9	0.166	0.048
t80	-0.688	0.384	1.832	-1.84	1.727	0.191	-0.985	-0.581	0.352	0.537	-0.296	1.564	-0.547	0.114	-0.322	0.991	0.738	0.211	-0.803	-0.086	-0.929	-0.555	-0.317	0.408	0.31	-0.449	0.22	-1.688	0.111	0.388
t38	-0.645	-1.011	1.835	-1.455	2.467	1.115	-2.357	1.022	0.503	-0.439	0.261	1.376	-0.549	-0.954	-0.203	1.41	1.072	0.242	-0.662	-0.025	-0.984	-0.562	0.833	-0.32	0.334	-0.534	0.011	-1.62	0.599	-0.766
t68	-0.659	-0.836	1.891	-1.774	2.222	0.158	-1.498	0.214	0.405	0.104	0.075	1.519	-0.588	-0.306	-0.105	1.126	0.928	0.182	-0.502	-0.124	-0.974	-0.463	0.669	0.13	0.196	-0.602	0.108	-1.624	0.354	-0.232
t69	-0.645	-0.458	2.126	-2.058	1.993	0.482	-1.534	0.084	0.385	0.46	-0.101	1.8	-0.599	0.202	-0.44	1.021	0.675	0.175	-0.78	-0.155	-0.936	-0.391	0.756	0.305	0.373	-0.838	-0.058	-1.594	0.121	-0.377
t167	-0.635	-0.848	2.01	-2.171	2.475	0.705	-3.012	0.811	0.459	0.271	-0.547	1.367	-0.647	-0.496	-1.031	1.32	1.749	0.201	-0.529	-0.022	-1.046	0.302	1.24	0.141	0.362	-0.035	-0.035	-2.009	0.092	-0.459
t132	-0.675	0.196	1.827	-1.83	2.13	0.724	-2.211	-0.335	0.34	0.412	-0.567	1.247	-0.573	-0.785	-1.005	1.309	1.435	0.253	-0.317	0.031	-1.008	-0.276	0.488	0.464	0.568	0.33	-0.018	-2.249	-0.112	0.201
t195	-0.649	-0.517	1.856	-1.587	2.305	0.996	-2.051	0.708	0.448	-0.425	0.169	1.452	-0.552	-0.972	-0.493	1.369	1.027	0.267	-0.441	0.001	-0.946	-0.49	1.036	-0.159	0.586	-0.584	-0.122	-1.678	0.369	-0.929
t155	-0.634	-0.908	1.539	-1.411	2.358	-0.117	-1.808	0.475	0.438	-0.296	-0.105	0.876	-0.551	-1.209	-0.481	1.373	1.617	0.234	-0.311	-0.011	-1.051	-0.28	0.838	0.138	0.274	0.178	0.247	-1.917	0.386	0.116
t47	-0.67	-0.79	2.176	-1.993	2.083	0.94	-2.712	0.294	0.477	0.6	-0.636	1.522	-0.655	-0.413	-1.56	1.198	1.686	0.287	-0.588	0.032	-0.957	0.777	1.491	-0.189	0.585	-0.265	-0.036	-1.843	0.093	-0.944
t66	-0.665	-0.546	1.769	-1.103	2.089	1.053	-1.737	0.818	0.546	-0.775	0.283	1.393	-0.51	-1.098	-0.627	1.344	1.033	0.366	-0.678	0.094	-0.864	-0.292	0.898	-0.677	0.669	-0.929	0.083	-1.311	0.722	-1.357
t179	-0.752	0.802	1.712	-1.36	1.549	0.627	-0.998	-1.048	0.343	0.375	-0.458	1.262	-0.541	-0.864	-1.447	1.165	1.253	0.396	-0.347	0.135	-0.887	-0.002	0.236	-0.106	0.75	0.109	0.265	-1.969	0.064	-0.269
t42	-0.651	-1.086	1.869	-1.775	2.485	0.672	-2.6	0.964	0.505	-0.052	-0.197	1.279	-0.609	-0.707	-0.643	1.347	1.587	0.233	-0.628	-0.011	-1.03	0.016	0.947	-0.226	0.202	-0.16	0.156	-1.822	0.457	-0.55
t138	-0.716	0.435	1.838	-1.687	1.901	0.35	-1.082	-0.726	0.293	0.43	-0.331	1.537	-0.573	-0.15	-0.597	1.058	0.868	0.244	-0.419	-0.031	-0.941	-0.662	-0.033	0.351	0.358	-0.256	0.201	-1.924	0.047	0.21
t111	-0.703	-0.253	1.897	-1.488	1.983	0.963	-1.687	-0.012	0.421	0.091	-0.105	1.491	-0.56	-0.517	-0.762	1.189	0.98	0.289	-0.664	0.006	-0.926	-0.291	0.476	-0.145	0.498	-0.424	0.12	-1.664	0.323	-0.531
t25	-0.719	-0.203	1.842	-1.301	1.967	1.068	-1.988	0.181	0.503	-0.06	-0.307	1.372	-0.562	-0.746	-1.202	1.253	1.411	0.376	-0.705	0.135	-0.894	0.192	0.528	-0.585	0.567	-0.399	0.27	-1.586	0.501	-0.915
t113	-0.674	-0.17	1.626	-1.325	2.272	1.197	-2.484	0.279	0.427	-0.28	-0.041	1.023	-0.523	-1.666	-0.821	1.55	1.443	0.314	-0.25	0.095	-0.996	-0.354	0.767	-0.109	0.695	0.214	-0.031	-2.027	0.255	-0.411
t15	-0.694	-0.354	1.881	-1.676	2.006	0.619	-1.921	0.12	0.467	0.164	-0.378	1.392	-0.594	-0.552	-1.163	1.194	1.476	0.313	-0.602	0.058	-0.934	0.305	0.764	-0.255	0.489	-0.269	0.218	-1.711	0.312	-0.679
t182	-0.709	0.104	1.683	-1.267	2.07	1.183	-2.087	0.005	0.442	-0.119	-0.191	1.18	-0.517	-1.143	-0.819	1.391	1.304	0.341	-0.544	0.114	-0.949	-0.368	0.154	-0.195	0.586	0.03	0.157	-1.879	0.36	-0.32
t36	-0.662	-0.531	1.836	-1.604	2.24	1.052	-2.297	0.196	0.431	-0.099	0.102	1.324	-0.558	-1.255	-0.76	1.393	1.184	0.296	-0.227	0.023	-0.956	-0.185	1.286	-0.113	0.648	-0.229	-0.101	-1.903	0.252	-0.79
t150	-0.665	0.153	2.068	-2.415	2.033	0.345	-1.881	-0.724	0.23	1.025	-0.692	1.484	-0.646	-0.306	-1.135	1.147	1.281	0.175	-0.095	-0.093	-1.033	-0.117	1.033	0.865	0.57	0.321	-0.235	-2.453	-0.531	0.277
t30	-0.65	-0.357	2.025	-1.87	2.023	0.899	-2.108	0.035	0.401	0.32	-0.236	1.488	-0.584	-0.686	-1.002	1.249	1.14	0.26	-0.462	-0.023	-0.948	-0.019	1.229	0.146	0.704	-0.318	-0.195	-1.875	0.014	-0.608
t4	-0.695	-0.152	1.841	-1.704	2.067	0.51	-2.193	0.148	0.439	0.236	-0.751	1.212	-0.618	-0.67	-1.498	1.253	1.91	0.321	-0.435	0.118	-0.98	0.44	0.752	-0.12	0.507	0.148	0.217	-2	0.139	-0.448
t43	-0.668	-0.722	1.736	-1.26	2.208	0.906	-2.117	0.769	0.546	-0.518	0.06	1.242	-0.539	-1.101	-0.789	1.37	1.374	0.338	-0.661	0.085	-0.926	-0.005	0.892	-0.58	0.521	-0.494	0.193	-1.507	0.652	-1.015
t84	-0.646	0.024	1.627	-1.637	2.137	0.355	-2.091	-0.033	0.374	-0.035	-0.446	0.959	-0.554	-1.425	-1.191	1.429	1.718	0.292	-0.08	0.081	-1.008	-0.018	1.048	0.305	0.749	0.38	-0.029	-2.17	-0.044	-0.078
t91	-0.639	-0.411	1.82	-1.799	2.167	0.587	-2.209	0.181	0.404	0.144	-0.282	1.192	-0.571	-1.022	-0.949	1.349	1.432	0.253	-0.337	-0.003	-1.005	-0.067	1.137	0.254	0.611	0.083	-0.08	-2.034	0.044	-0.257
t74	-0.671	0.247	1.864	-1.729	1.858	0.552	-0.931	-0.617	0.301	0.309	0.115	1.577	-0.528	-0.478	-0.25	1.138	0.454	0.223	-0.454	-0.103	-0.925	-0.935	0.339	0.399	0.534	-0.444	-0.068	-1.851	0.046	0.024
t104	-0.715	0.518	1.902	-1.763	1.376	-0.238	-0.404	-0.851	0.338	0.547	-0.663	1.508	-0.606	-0.013	-1.655	0.89	1.219	0.34	-0.488	0.038	-0.862	0.414	0.733	0.071	0.696	-0.433	0.277	-1.671	-0.05	-0.464
t107	-0.695	-0.325	1.621	-1.405	2.11	0.436	-2.305	0.133	0.459	0.039	-0.679	0.845	-0.581	-1.336	-1.5	1.4	2.16	0.349	-0.296	0.162	-1.015	0.509	0.82	-0.168	0.562	0.531	0.275	-2.083	0.214	-0.244
t35	-0.708	0.283	1.941	-2.114	1.637	-0.28	-0.873	-1.19	0.27	1.178	-0.712	1.513	-0.611	0.357	-0.807	0.873	1.046	0.183	-0.591	-0.122	-0.978	-0.122	-0.061	0.741	0.259	0.037	0.256	-1.992	-0.216	0.793
t29	-0.705	-0.137	1.931	-1.778	1.993	0.73	-1.787	-0.44	0.354	0.474	-0.314	1.424	-0.604	-0.754	-1.157	1.212	1.267	0.299	-0.212	0.022	-0.955	0.035	1.039	0.004	0.569	-0.013	0.025	-2.057	0.027	-0.501
t75	-0.715	0.331	1.791	-1.644	1.829	0.543	-1.68	-0.573	0.362	0.409	-0.597	1.232	-0.586	-0.859	-1.455	1.226	1.576	0.339	-0.253	0.105	-0.947	0.223	0.656	0.029	0.677	0.223	0.142	-2.091	-0.024	-0.277
t92	-0.685	-0.133	2.034	-1.896	1.997	0.904	-2.062	0.057	0.426	0.391	-0.41	1.613	-0.599	-0.233	-0.967	1.153	1.187	0.268	-0.683	0.005	-0.931	0.027	0.614	-0.01	0.511	-0.429	0.025	-1.761	0.143	-0.561
t135	-0.693	0.522	1.624	-1.608	1.923	0.239	-1.423	-0.64	0.301	0.272	-0.509	1.079	-0.546	-0.972	-0.947	1.274	1.404	0.277	-0.182	0.05	-0.995	-0.391	0.224	0.465	0.592	0.428	0.116	-2.216	-0.102	0.426
t96	-0.705	0.269	1.862	-2.147	1.892	-0.023	-1.534	-1.002	0.267	0.955	-0.717	1.329	-0.631	-0.424	-1.228	1.099	1.466	0.236	-0.083	-0.026	-1.004	0.165	0.698	0.559	0.463	0.39	0.118	-2.285	-0.306	0.337
t44	-0.712	-0.437	1.653	-0.978	2.072	1.526	-2.398	0.588	0.603	-0.455	0.12	1.149	-0.501	-1.497	-0.939	1.479	1.426	0.424	-0.828	0.182	-0.893	0.148	0.537	-1.031	0.593	-0.339	0.325	-1.487	0.828	-1.171
t142	-0.671	-0.012	1.893	-1.817	1.901	0.596	-1.884	-0.404	0.369	0.499	-0.378	1.347	-0.577	-0.724	-1.119	1.219	1.244	0.275	-0.383	-0.002	-0.953	0.06	0.938	0.239	0.679	-0.08	-0.032	-1.943	-0.047	-0.234
t121	-0.672	-0.463	1.964	-1.979	2.136	0.326	-1.989	0.117	0.402	0.387	-0.492	1.422	-0.638	-0.444	-1.189	1.177	1.541	0.259	-0.359	0	-0.98	0.295	1.175	0.028	0.437	-0.157	0.087	-1.932	0.08	-0.541
t59	-0.669	-0.389	1.881	-1.804	2.165	0.808	-2.297	-0.233	0.353	0.334	-0.296	1.157	-0.603	-1.45	-1.422	1.413	1.603	0.309	0.095	0.05	-1.005	0.2	1.741	0.113	0.775	0.417	-0.181	-2.354	-0.122	-0.595
t200	-0.674	-0.418	1.808	-1.548	2.147	0.755	-2.163	0.286	0.445	0.024	-0.364	1.196	-0.578	-0.998	-1.115	1.342	1.587	0.303	-0.443	0.069	-0.983	0.069	0.905	-0.124	0.549	0.027	0.081	-1.921	0.239	-0.512
t191	-0.69	0.16	1.954	-2.01	1.903	0.433	-1.436	-0.61	0.291	0.655	-0.351	1.495	-0.609	-0.476	-1.085	1.144	1.078	0.248	-0.254	-0.049	-0.967	-0.172	0.905	0.34	0.556	-0.013	-0.008	-2.113	-0.162	-0.163
t88	-0.724	-0.121	1.792	-1.313	1.814	0.845	-1.424	-0.405	0.438	0.194	-0.018	1.373	-0.535	-0.783	-0.853	1.195	1.019	0.344	-0.636	0.044	-0.9	-0.146	0.377	-0.341	0.503	-0.28	0.283	-1.672	0.421	-0.498
t16	-0.634	-1.43	2.003	-1.69	2.159	0.583	-2.202	0.762	0.535	0.163	-0.016	1.468	-0.584	-0.174	-0.405	1.139	1.105	0.193	-1.049	-0.125	-0.977	0.045	0.861	-0.071	0.232	-0.716	0.139	-1.361	0.519	-0.477
t185	-0.647	-0.939	1.995	-1.967	2.495	0.603	-1.953	0.327	0.353	0.154	0.175	1.581	-0.608	-0.493	-0.113	1.243	0.844	0.158	-0.278	-0.15	-1.022	-0.739	1.1	0.26	0.212	-0.373	-0.112	-1.968	0.195	-0.343
t175	-0.714	0.189	1.781	-1.898	2.145	0.646	-2.172	-0.434	0.352	0.509	-0.581	1.212	-0.599	-0.945	-1.198	1.322	1.647	0.298	-0.17	0.077	-1.009	0.063	0.611	0.123	0.467	0.526	0.147	-2.339	-0.035	-0.027
