V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t173	0.655	1.061	-1.73	-0.421	0.86	0.666	0.875	-2.811	1.242	-0.876	-1.471	0.491	-1.651	1.584	-0.778	0.726	0.853	0.847	-0.794	0.531	-0.512	0.015	0.513	0.306	1.414	-0.406	0.536	-1.302	0.918	-1.343
t197	0.438	-1.005	-2.531	0.902	0.932	-0.562	0.413	-5.623	-1.456	-0.391	-0.782	1.968	-2.64	2.1	0.593	1.644	1.925	2.119	-2.072	0.976	0.622	0.162	-1.002	-0.05	1.118	0.124	3.02	-0.589	1.295	-1.677
t100	-0.045	-0.217	-2.515	0.76	2.688	-1.78	0.983	-5.733	-0.394	-0.889	-1.328	2.546	-2.695	1.518	0.637	0.763	3.39	2.542	-2.048	0.172	1.339	-1.817	-0.606	-0.901	0.124	0.313	4.227	-0.932	1.942	-2.111
t34	0.269	0.036	-2.219	-1.633	0.748	0.674	0.134	-3.075	1.169	-0.021	-1.271	-0.97	-1.073	1.942	-0.674	0.662	1.369	0.751	-0.216	0.76	-0.469	0.891	0.604	0.15	1.033	0.057	0.304	-0.96	2.18	-1.155
t132	0.636	2.197	-2.695	2.658	0.969	-0.733	2.384	-4.536	-0.687	-0.952	-1.183	3.774	-3.418	0.951	-1.746	1.324	0.29	2.144	-2.805	0.345	0.116	1.407	-0.497	0.245	2.132	-1.402	2.03	-1.432	-0.306	-1.234
t184	0.972	-1.437	-1.483	-0.536	0.306	0.582	-2.233	-4.333	-0.35	-0.756	-0.732	-0.14	-1.403	2.599	0.958	1.881	2.55	1.58	-0.974	1.422	-0.139	-2.144	-0.287	0.084	1.204	1.21	2.115	-0.315	1.547	-1.761
t178	0.757	0.398	-2.98	0.802	-0.535	0.331	1.525	-4	-0.725	0.636	-0.938	0.7	-2.401	1.786	-1.03	0.928	0.448	1.305	-1.459	0.811	-0.444	2.561	-0.131	0.527	1.91	-0.745	0.574	-0.933	1.323	-1.008
t42	0.299	-0.138	-1.531	-1.29	1.09	0.179	-0.123	-3.417	1.638	-0.858	-1.702	-0.37	-1.016	1.979	0.603	0.385	2.524	0.491	-0.136	0.441	0.042	-1.572	0.596	-0.349	0.233	0.734	1.667	-0.898	2.329	-1.835
t191	0.317	1.403	-1.845	-0.209	0.475	0.564	3.091	-2.189	1.537	-0.103	-1.868	0.453	-1.837	0.975	-1.274	0.825	0.456	0.519	-0.805	0.119	-0.513	1.399	0.881	0.067	1.131	-1.049	-0.386	-1.638	0.825	-1.328
t189	-0.116	3.247	-3.337	0.774	2.659	-1.792	2.692	-4.551	0.314	-0.433	-1.346	2.406	-3.114	0.767	-2.454	-0.486	1.445	2.833	-1.854	-0.194	0.533	1.142	0.216	-0.196	1.221	-1.441	2.022	-1.709	1.886	-1.156
t49	0.772	-0.317	-2.435	0.313	0.575	0.289	0.025	-4.614	0.055	-0.481	-1.116	0.726	-1.886	2.22	0.134	0.561	1.343	0.876	-1.075	0.814	-0.104	0.496	-0.273	0.288	1.288	0.233	1.675	-0.788	1.777	-1.377
t196	0.707	-0.802	-2.278	1.438	0.468	-0.658	0.73	-5.285	-1.193	-0.332	-1.115	2.045	-2.692	1.897	0.866	1.662	2.342	1.946	-2.238	0.783	0.503	-0.752	-0.728	-0.295	1.012	0.365	2.762	-0.605	1.322	-1.896
t124	1.265	-0.564	-1.018	1.592	-0.345	0.836	1.024	-3.442	-0.072	-0.951	-1.504	1.764	-2.203	1.682	0.765	2.641	1.198	0.84	-2.119	0.917	-0.52	-1.144	-0.187	0.053	1.579	0.174	0.91	-0.964	-0.325	-1.887
t200	0.819	0.092	-1.931	1.701	0.203	0.108	1.307	-4.361	-1.039	-0.724	-1.016	2.424	-2.847	1.581	-0.277	2.414	0.77	1.785	-2.363	0.939	0.003	0.505	-0.621	0.25	1.828	-0.564	1.663	-0.946	-0.188	-1.524
t8	0.472	1.869	-2.268	-0.219	0.583	0.146	1.584	-3.054	0.937	-0.356	-1.404	0.606	-2.003	1.386	-1.472	0.191	0.604	1.052	-0.766	0.364	-0.376	1.275	0.539	0.357	1.402	-0.875	0.483	-1.266	1.41	-1.205
t51	0.565	0.195	-2.398	0.525	1.444	-0.537	0.195	-4.967	-0.219	-0.893	-1.174	1.728	-2.359	1.931	0.254	0.742	1.692	1.566	-1.578	0.697	0.313	0	-0.391	-0.06	1.094	-0.002	2.404	-0.817	1.574	-1.537
t37	0.738	1.355	-1.838	1.589	1.119	-0.114	2.504	-3.644	0.82	-1.159	-1.852	2.556	-2.621	1.076	-0.272	0.899	0.855	0.801	-1.811	0.088	-0.057	0.051	0.132	-0.146	1.269	-0.783	1.445	-1.548	0.163	-1.621
t198	0.611	-0.453	-1.368	0.9	-0.365	0.939	3.241	-2.632	0.71	-0.132	-1.832	0.954	-1.943	1.337	0.172	1.612	0.773	0.222	-1.238	0.306	-0.31	0.404	0.3	0.023	0.917	-0.435	0.324	-1.418	0.25	-1.875
t78	0.594	-0.448	-0.692	-1.997	0.955	1.193	-0.683	-2.312	2.346	-1.355	-1.705	-1.188	-0.488	2.153	0.747	0.626	2.211	0.048	0.439	0.619	-0.367	-2.607	0.883	-0.038	0.35	0.93	0.91	-0.969	1.778	-1.936
t20	0.849	0.019	-0.022	-1.817	0.426	1.563	0.559	-1.208	3.034	-1.309	-2.245	-1.138	-0.462	1.769	0.878	0.874	1.831	-0.468	0.396	0.378	-0.747	-2.929	1.345	-0.126	0.292	0.654	-0.223	-1.264	1.205	-2.123
t62	0.401	2.216	-1.729	1.302	2.122	-0.899	2.62	-3.613	0.703	-1.488	-1.757	2.987	-2.895	0.764	-0.797	0.917	1.655	2.084	-2.185	-0.071	0.272	-1.397	0.205	-0.396	1.125	-0.905	2.097	-1.732	0.205	-1.821
t5	0.587	-0.245	-2.455	0.228	0.544	-0.023	0.884	-4.442	-0.118	-0.034	-1.232	0.736	-2.062	1.959	-0.067	0.946	1.499	1.255	-1.353	0.738	-0.015	0.755	-0.184	0.077	1.082	0.016	1.261	-0.811	1.913	-1.447
t134	0.213	-0.217	-3.203	0.637	1.349	-1.009	0.779	-5.631	-0.593	-0.061	-1.068	1.424	-2.453	1.974	0.07	0.145	2.093	1.657	-1.412	0.483	0.709	0.906	-0.527	-0.214	0.717	0.023	2.909	-0.758	2.523	-1.493
t54	0.979	-0.07	-0.169	-2.908	-0.382	2.267	-0.897	-1.022	3.271	-0.864	-1.893	-2.692	0.24	2.228	0.382	0.641	1.611	-0.832	1.198	0.767	-1.255	-2.334	1.514	0.314	0.639	1.033	-0.92	-0.977	1.873	-1.75
t35	0.85	0.462	-1.249	-0.048	0.892	1.256	0.691	-2.578	1.52	-1.519	-1.603	0.775	-1.441	1.757	-0.05	0.913	0.724	0.281	-0.771	0.54	-0.641	-0.84	0.446	0.362	1.481	-0.204	0.868	-1.501	0.125	-1.501
t180	0.391	0.059	-3.052	0.815	0.98	-0.95	0.671	-5.671	-1.631	-0.147	-0.701	2.138	-2.979	1.943	-0.225	1.153	1.534	2.547	-2.07	0.861	0.671	1.089	-0.918	0.095	1.374	-0.438	2.93	-0.631	1.534	-1.403
t111	0.653	0.243	-1.075	0.123	-0.923	1.528	3.672	-1.495	1.629	0.085	-2.122	0.027	-1.526	1.137	-0.48	1.65	0.091	-0.425	-0.752	0.3	-0.893	1.261	0.912	0.21	1.056	-0.686	-1.396	-1.514	0.342	-1.636
t157	1.077	1.19	-1.249	1.615	-0.89	1.055	2.956	-2.392	0.054	-0.615	-1.427	1.812	-2.624	1.117	-0.989	2.288	-0.277	0.886	-1.878	0.662	-0.765	0.86	0.137	0.551	2.07	-1.173	-0.245	-1.374	-0.916	-1.521
t154	1.303	-3.537	-1.552	-0.987	0.262	1.701	-4.32	-4.981	-0.894	-1.344	-0.33	-0.666	-0.82	3.803	2.503	1.894	2.22	0.884	-0.698	2.116	-0.397	-2.073	-0.879	0.641	1.628	1.914	2.705	-0.008	1.434	-1.562
t190	0.735	-1.683	-1.112	-1.194	2.112	-0.313	-3.943	-5.509	-0.491	-2.38	-0.688	1.037	-1.564	3.017	2.626	1.412	3.639	2.084	-0.949	1.434	0.81	-4.59	-0.794	-0.307	0.593	1.759	4.797	-0.074	1.662	-2.235
t24	1.468	-3.444	-1.858	-0.798	-0.05	1.32	-4.076	-5.358	-1.145	-0.933	-0.409	-0.663	-1.047	3.839	2.719	1.588	2.559	0.993	-0.883	2.05	-0.333	-2.045	-0.944	0.513	1.504	2.053	2.634	0.196	2.114	-1.613
t181	1.105	-0.246	-2.398	1.838	-0.45	0.813	1.825	-4.178	-0.978	-0.185	-1.028	1.822	-2.659	1.925	-0.327	1.832	-0.032	1.048	-2.115	0.958	-0.504	1.953	-0.615	0.675	2.151	-0.793	0.814	-1.068	0.018	-1.212
t52	0.325	-1.358	-2.353	-0.066	1.455	-0.326	0.358	-5.08	-0.412	-0.443	-1.134	0.863	-1.971	2.293	1.064	0.807	2.468	1.615	-1.35	0.747	0.509	-0.646	-0.497	-0.2	0.559	0.532	2.649	-0.766	2.163	-1.82
t89	0.512	0.911	-2.887	0.964	0.341	-1.047	1.309	-5.008	-1.264	0.272	-0.913	1.778	-2.986	1.571	-0.821	1.038	1.737	2.606	-2.066	0.663	0.388	0.736	-0.448	-0.001	1.385	-0.455	2.083	-0.714	1.775	-1.476
t91	-0.043	1.338	-1.563	-0.656	1.328	-0.573	1.103	-3.273	1.504	-0.831	-1.685	0.749	-1.685	1.158	-0.716	0.811	2.212	1.231	-0.731	0.187	0.251	-1.045	0.648	-0.562	0.368	0.056	1.61	-1.109	1.757	-1.846
t113	0.103	1.882	-1.499	-0.516	1.761	-0.061	1.055	-2.915	2.098	-1.442	-1.774	1.034	-1.574	1.128	-1.068	0.453	1.378	0.775	-0.597	0.112	-0.064	-0.662	0.773	-0.229	0.808	-0.306	1.34	-1.497	1.083	-1.583
t87	0.224	2.227	-3.275	1.126	1.546	-1.637	2.192	-5.105	-0.755	-0.11	-1.099	2.671	-3.312	1.143	-1.662	0.263	1.398	2.866	-2.203	0.191	0.633	1.238	-0.37	-0.047	1.345	-1.147	2.422	-1.147	1.689	-1.329
t11	0.177	1.54	-3.311	1.011	1.489	-2.097	1.08	-5.721	-0.534	-0.059	-1.121	1.822	-2.917	1.541	-0.88	-0.492	2.792	2.595	-1.604	0.13	0.956	-0.13	-0.271	-0.449	0.549	-0.078	3.206	-0.748	3.186	-1.708
t153	0.106	0.928	-2.138	0.085	1.235	-1.133	1.487	-4.251	0.719	-0.374	-1.663	1.193	-2.22	1.269	-0.12	0.431	2.516	1.408	-1.029	0.09	0.648	-0.639	0.288	-0.705	0.177	0.029	2.216	-0.928	2.267	-1.898
t43	0.295	0.025	-2.095	0.204	1.121	-0.688	0.104	-4.652	0.223	-0.717	-1.266	1.181	-2.044	1.749	0.381	0.816	2.444	1.31	-1.032	0.51	0.57	-0.873	-0.107	-0.489	0.504	0.389	2.818	-0.719	1.854	-1.824
t115	0.62	-0.813	-1.728	-0.352	0.229	0.129	-0.288	-4.219	-0.329	-0.378	-0.985	0.153	-1.826	2.275	0.632	1.277	2.116	1.472	-0.781	0.985	0.229	-0.961	-0.174	0.032	0.77	0.479	1.985	-0.523	1.818	-1.851
t71	0.292	1.627	-2.999	0.978	1.462	-1.579	1.477	-5.072	-0.124	-0.203	-1.294	1.81	-2.786	1.41	-1.007	-0.291	2.271	2.3	-1.597	0.095	0.646	-0.025	-0.07	-0.294	0.779	-0.293	2.56	-1.017	2.578	-1.653
t98	0.093	1.528	-2.441	0.591	1.687	-1.113	2.029	-4.017	1.143	-0.446	-1.724	1.27	-2.168	1.151	-0.999	-0.352	2.455	1.576	-1.102	-0.242	0.465	-0.812	0.475	-0.512	0.363	-0.145	2.136	-1.389	2.327	-1.836
t108	0.5	1.14	-2.407	-0.424	1.745	-0.301	0.544	-3.805	0.678	-0.456	-1.364	0.616	-1.938	1.589	-0.818	0.408	1.95	2.003	-1.37	0.496	-0.236	-0.501	0.407	-0.058	1.327	-0.146	1.087	-1.304	1.909	-1.276
t27	0.418	1.315	-2.441	2.355	1.053	-1.495	2.578	-5.159	-1.259	-0.684	-1.219	3.706	-3.667	1.064	-0.522	1.491	1.489	2.574	-2.754	0.309	0.841	0.191	-0.712	-0.302	1.2	-0.939	2.959	-1.062	0.467	-1.829
t50	0.481	1.595	-1.647	1.977	1.058	-1.093	2.315	-4.37	-0.438	-1.291	-1.453	3.685	-3.325	0.89	-0.394	1.899	1.355	2.097	-2.485	0.289	0.661	-0.69	-0.429	-0.376	1.12	-0.845	2.689	-1.138	-0.182	-1.973
t70	0.429	1.79	-2.401	3.049	1.44	-1.052	3.038	-4.66	-0.47	-1.322	-1.536	4.518	-3.548	0.684	-0.876	1.498	0.764	1.866	-3.031	0.061	0.499	0.651	-0.529	-0.245	1.635	-1.253	2.747	-1.567	-0.648	-1.57
t161	0.129	1.507	-2.314	0.791	1.588	-0.962	2.701	-4.257	0.253	-0.72	-1.589	2.43	-2.823	1.071	-0.639	0.571	1.308	1.689	-1.656	0.035	0.598	0.526	-0.055	-0.252	0.807	-0.969	2.189	-1.353	1.051	-1.664
t9	0.108	1.124	-2.524	0.484	1.633	-1.072	2.097	-4.627	0.464	-0.611	-1.628	1.82	-2.51	1.369	-0.246	-0.064	1.876	1.424	-1.303	0.024	0.65	0.233	0.009	-0.338	0.5	-0.426	2.37	-1.176	2.029	-1.701
t46	0.138	1.197	-2.515	0.491	1.533	-1.159	1.263	-4.549	-0.284	-0.379	-1.07	1.711	-2.653	1.382	-1.045	0.709	2.082	2.581	-1.569	0.328	0.632	-0.37	-0.135	-0.252	0.895	-0.472	2.628	-1.084	1.633	-1.68
t119	0.901	-0.961	-1.467	-1.983	0.928	0.888	-2.624	-3.709	1.254	-1.139	-1.154	-1.358	-0.589	2.857	1.194	0.286	2.608	0.555	0.187	1.133	-0.404	-2.288	0.35	0.154	0.756	1.429	1.585	-0.43	2.679	-1.647
t183	0.962	-1.596	-2.006	-2.044	0.579	0.808	-3.497	-4.476	0.038	-0.678	-0.577	-1.548	-0.799	3.266	1.196	0.621	2.64	1.197	-0.043	1.585	-0.311	-1.599	-0.144	0.387	1.1	1.493	1.95	-0.027	2.944	-1.437
t105	0.663	0.024	-1.833	1.005	0.533	-0.097	1.413	-4.118	0.082	-0.703	-1.422	1.592	-2.316	1.612	0.193	1.324	1.73	1.203	-1.607	0.504	0.17	-0.646	-0.185	-0.146	0.956	0.022	1.843	-0.951	0.992	-1.844
t162	0.718	-0.228	-0.367	-1.857	1.2	1.106	-1.092	-2.389	2.841	-1.894	-1.979	-0.893	-0.399	2.135	1.354	0.345	2.553	-0.33	0.517	0.474	-0.374	-3.622	1.03	-0.249	0.223	1.234	1.365	-1.049	1.718	-2.099
t125	0.684	-1.395	-2.429	0.229	-1.522	1.269	2.485	-3.302	-0.337	1.277	-1.231	-0.683	-1.734	2.039	-0.144	1.316	0.559	0.307	-0.887	0.861	-0.605	2.601	0.054	0.532	1.283	-0.21	-0.527	-0.856	1.705	-1.343
t109	0.966	0.127	-1.835	0.273	0.116	0.866	0.651	-3.559	-0.29	-0.657	-1.041	0.999	-2.126	1.996	-0.27	1.732	0.507	1.299	-1.591	1.09	-0.604	0.596	-0.201	0.61	1.962	-0.416	0.652	-0.968	0.425	-1.312
t58	1.096	-1.53	-1.719	-0.426	-0.316	1.642	-0.805	-3.553	-0.255	-0.453	-0.844	-0.336	-1.32	2.656	0.579	2.034	0.873	0.696	-1.122	1.544	-0.938	0.381	-0.242	0.688	1.883	0.421	0.384	-0.629	0.879	-1.272
t140	0.849	-0.564	-2.195	0.598	-1.412	1.26	2.878	-2.911	-0.016	0.968	-1.422	-0.185	-1.906	1.761	-0.46	1.353	0.303	0.344	-1.14	0.716	-0.812	2.274	0.231	0.532	1.511	-0.49	-0.818	-1.107	1.202	-1.347
t29	0.623	0.457	-1.947	0.964	0.415	0.013	2.332	-3.572	0.496	-0.291	-1.673	1.415	-2.291	1.28	-0.2	1.211	1.36	0.924	-1.587	0.304	-0.099	0.207	0.161	-0.197	1.021	-0.358	0.981	-1.21	0.924	-1.667
t149	0.585	1.059	-1.992	1.27	0.562	-0.018	2.096	-3.674	0.342	-0.671	-1.47	1.996	-2.47	1.186	-0.816	1.429	0.905	1.139	-1.792	0.388	-0.116	0.543	-0.006	-0.009	1.395	-0.675	1.231	-1.273	0.353	-1.498
t2	0.696	-1.063	-2	-0.985	1.048	0.242	-1.383	-4.532	0.25	-0.811	-1.048	-0.327	-1.343	2.718	1.105	0.318	2.527	1.176	-0.481	0.994	0.097	-1.53	-0.114	0.089	0.719	1.027	2.202	-0.517	2.632	-1.717
t133	0.766	-0.28	-2.341	-0.008	1.052	-0.075	-0.615	-4.812	-0.406	-0.867	-0.938	0.879	-2.074	2.429	0.602	0.376	1.817	1.6	-1.086	0.914	0.202	-0.588	-0.384	0.257	1.197	0.268	2.468	-0.693	1.865	-1.538
t136	0.743	-0.895	-1.083	-1.707	1.34	0.92	-2.815	-3.746	1.498	-1.976	-1.167	-0.681	-0.599	2.81	1.329	0.441	2.523	0.35	0.266	1.046	-0.149	-2.979	0.224	0.109	0.672	1.446	2.475	-0.57	1.992	-1.827
t12	0.784	-1.207	-1.199	0.153	-1.081	1.621	2.322	-2.476	0.677	-0.022	-1.682	-0.146	-1.466	1.862	0.549	1.82	0.627	-0.245	-0.775	0.731	-0.637	0.65	0.31	0.327	1.02	-0.022	-0.335	-1.062	0.666	-1.771
t101	0.498	-0.821	-2.265	-2.656	1.108	0.05	-1.468	-4.316	1.677	0.033	-1.556	-2.101	-0.554	2.735	1.295	-1.004	3.336	0.345	0.633	0.63	-0.039	-1.389	0.635	-0.307	-0.094	1.558	1.418	-0.427	4.656	-1.634
t73	0.404	-0.143	-2.484	-2.587	1.156	0.192	-0.969	-3.993	2.005	0.029	-1.621	-2.001	-0.539	2.512	0.613	-1.276	2.797	0.16	0.648	0.489	-0.261	-0.541	0.814	-0.145	0.198	1.153	1.017	-0.688	4.408	-1.361
t74	0.482	0.558	-2.683	1.377	0.904	-0.848	1.009	-4.918	-0.821	-0.256	-1.029	2.197	-2.812	1.471	-0.543	1.362	1.642	2.114	-2.07	0.583	0.386	0.53	-0.438	-0.208	1.334	-0.442	2.488	-0.922	1.019	-1.479
t152	0.84	-0.144	-1.877	0.925	-0.312	0.953	2.315	-3.148	0.782	-0.123	-1.755	0.747	-1.857	1.547	-0.064	1.303	0.648	0.013	-1.275	0.472	-0.612	1.12	0.275	0.16	1.312	-0.305	0.041	-1.269	0.727	-1.443
t7	0.565	0.892	-2.446	1.42	0.528	-0.493	2.361	-4.41	-0.112	-0.23	-1.535	2.214	-2.754	1.234	-0.442	1.119	1.095	1.266	-1.998	0.332	0.129	1.143	-0.184	-0.131	1.251	-0.648	1.469	-1.125	0.957	-1.477
t94	0.755	0.529	-2.395	2.287	-0.631	0.008	3.266	-4.163	-0.862	0.181	-1.309	2.389	-3.059	1.27	-0.748	1.839	0.301	1.194	-2.279	0.512	-0.078	2.059	-0.457	0.205	1.638	-1.043	0.992	-1.119	0.179	-1.474
t166	0.71	1.423	-1.917	2.651	-0.254	-0.219	4.063	-3.719	-0.607	-0.379	-1.567	3.39	-3.423	0.755	-0.956	2.175	0.112	1.447	-2.639	0.257	0.051	1.398	-0.333	0.062	1.678	-1.498	1.155	-1.427	-0.765	-1.644
t164	0.201	2.101	-2.929	1.273	1.523	-1.367	2.762	-4.617	-0.508	-0.332	-1.283	2.79	-3.273	0.978	-1.485	0.564	1.313	2.623	-2.227	0.079	0.581	0.921	-0.241	-0.11	1.291	-1.272	2.301	-1.347	1.112	-1.443
t68	0.224	-0.087	-2.316	-0.551	1.047	-0.877	0.263	-4.621	0.439	-0.055	-1.416	0.077	-1.77	1.947	0.402	0.135	2.991	1.441	-0.637	0.424	0.544	-0.936	0.207	-0.544	0.087	0.653	2.212	-0.64	3.219	-1.873
t147	0.927	-1.502	-1.499	-0.069	-1.374	2.092	1.673	-2.475	0.648	0.274	-1.531	-0.674	-1.18	2.086	0.41	1.865	0.18	-0.577	-0.661	0.992	-1.048	1.702	0.32	0.563	1.424	0.012	-0.922	-0.994	0.724	-1.389
t175	0.62	0.644	-2.954	1.861	1.461	-1.262	0.104	-5.828	-1.815	-0.756	-0.597	3.077	-3.34	1.755	-0.483	1.401	1.666	3.018	-2.577	0.841	0.678	0.159	-0.979	-0.027	1.715	-0.534	3.545	-0.8	0.783	-1.432
t21	0.609	0.036	-3.163	1.408	0.973	-0.833	0.161	-5.664	-1.774	-0.202	-0.558	2.177	-2.996	1.986	-0.484	1.348	1.583	2.686	-2.284	0.952	0.45	0.837	-0.906	0.121	1.714	-0.383	2.927	-0.712	1.245	-1.286
t15	1.055	-1.629	-2.001	0.091	-1.644	1.983	1.875	-2.806	0.13	0.867	-1.309	-1.054	-1.355	2.304	0.123	1.364	0.353	-0.118	-0.691	0.993	-1.024	1.854	0.187	0.767	1.518	0.039	-0.972	-0.941	1.387	-1.35
t176	0.054	1.492	-3.511	1.489	1.952	-1.98	1.913	-5.868	-1.339	-0.339	-0.937	3.182	-3.521	1.299	-1.039	0.343	1.834	3.067	-2.408	0.219	1.108	1.003	-0.776	-0.232	1.135	-0.987	3.605	-1.019	1.639	-1.443
t110	0.19	1.971	-3.315	1.598	1.728	-1.631	2.928	-5.142	-0.762	-0.212	-1.238	3.039	-3.476	1.073	-1.375	-0.018	1.349	2.715	-2.252	-0.034	0.824	1.197	-0.422	-0.074	1.204	-1.285	2.741	-1.36	1.458	-1.45
t86	1.109	-0.802	-2.252	1.551	-0.066	0.139	0.371	-5.095	-1.808	-0.525	-0.718	2.066	-2.873	2.27	0.625	1.849	1.071	1.929	-2.211	1.215	0.127	0.254	-0.994	0.457	1.826	-0.143	2.249	-0.596	0.535	-1.576
t160	1.003	-0.022	-2.574	1.797	0.113	-0.141	0.805	-5.124	-1.745	-0.51	-0.736	2.427	-3.083	2.043	-0.018	1.627	0.791	2.04	-2.358	1.065	0.116	0.945	-0.946	0.463	1.965	-0.539	2.183	-0.723	0.513	-1.397
t155	0.441	0.75	-3.061	0.395	1.697	-0.909	0.433	-5.298	-0.527	-0.543	-0.981	1.736	-2.58	1.96	-0.425	0.039	1.699	2.197	-1.588	0.556	0.485	0.443	-0.481	0.105	1.224	-0.32	2.732	-0.912	2.066	-1.353
