feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t129	0.755	-0.013	-2.212	-0.043	0.125	0.352	0.136	-4.104	-0.087	-0.311	-1.035	0.437	-1.907	2.132	-0.136	0.934	1.252	1.142	-1.02	0.929	-0.214	0.459	-0.13	0.33	1.364	0.058	1.25	-0.709	1.643	-1.397
t33	0.696	-0.082	-1.756	-0.146	0.498	0.435	0.221	-3.624	0.458	-0.69	-1.277	0.48	-1.71	1.94	0.107	1.125	1.61	1.04	-0.987	0.764	-0.2	-0.616	0.105	0.104	1.142	0.211	1.346	-0.885	1.292	-1.609
t72	0.744	0.574	-1.584	0.213	0.314	0.72	1.238	-2.997	1.058	-0.826	-1.581	0.744	-1.729	1.607	-0.278	1.046	0.984	0.476	-0.976	0.516	-0.47	-0.112	0.361	0.171	1.269	-0.21	0.708	-1.208	0.756	-1.536
t182	0.663	0.124	-2.001	-0.291	0.525	0.346	0.219	-3.736	0.436	-0.457	-1.22	0.28	-1.719	1.971	-0.147	0.828	1.52	1.103	-0.863	0.752	-0.221	-0.153	0.141	0.165	1.173	0.098	1.229	-0.899	1.605	-1.484
t104	0.775	0.258	-2.117	0.088	-0.1	0.822	1.059	-3.385	0.261	-0.171	-1.197	0.38	-1.849	1.897	-0.587	1.075	0.569	0.813	-1.037	0.818	-0.579	1.186	0.105	0.494	1.621	-0.392	0.406	-1.048	1.069	-1.248
t173	0.704	0.657	-1.884	-0.044	0.702	0.387	0.603	-3.487	0.641	-0.779	-1.319	0.734	-1.858	1.78	-0.405	0.779	1.193	1.093	-1.001	0.63	-0.279	-0.202	0.197	0.247	1.34	-0.177	1.151	-1.098	1.149	-1.463
t197	0.664	-0.043	-1.974	0.026	0.533	0.292	0.311	-3.993	0.048	-0.574	-1.122	0.748	-1.931	1.981	-0.026	1.137	1.427	1.285	-1.161	0.831	-0.11	-0.146	-0.112	0.194	1.268	0.043	1.523	-0.871	1.27	-1.532
t100	0.431	0.349	-1.979	-0.017	1.379	-0.307	0.597	-4.06	0.54	-0.812	-1.38	1.054	-1.974	1.692	-0.02	0.719	2.126	1.503	-1.168	0.443	0.24	-1.078	0.07	-0.216	0.8	0.123	2.115	-1.037	1.57	-1.737
t34	0.514	0.196	-2.16	-0.574	0.643	0.369	0.301	-3.641	0.562	-0.343	-1.214	0.083	-1.619	1.935	-0.398	0.756	1.405	1.072	-0.763	0.737	-0.257	0.316	0.225	0.178	1.184	0.007	1.037	-0.941	1.735	-1.354
t132	0.763	0.927	-2.046	0.467	0.372	0.373	1.063	-3.477	0.411	-0.576	-1.298	1.019	-2.075	1.644	-0.791	0.925	0.849	1.143	-1.26	0.615	-0.381	0.426	0.154	0.327	1.572	-0.445	0.9	-1.155	0.907	-1.361
t184	0.913	-0.369	-1.526	-0.344	0.273	0.87	-0.549	-3.501	0.405	-0.819	-1.123	0.16	-1.501	2.172	0.255	1.381	1.503	0.973	-0.891	1.027	-0.443	-0.928	0.068	0.296	1.395	0.41	1.168	-0.805	1.075	-1.556
t178	0.651	0.545	-2.199	0.212	0.246	0.287	1.228	-3.593	0.329	-0.208	-1.309	0.631	-2.009	1.712	-0.531	0.771	1.098	1.057	-1.083	0.588	-0.278	0.643	0.172	0.219	1.321	-0.327	0.904	-1.059	1.37	-1.401
t42	0.586	0.05	-1.804	-0.428	0.725	0.366	0.301	-3.612	0.835	-0.715	-1.419	0.256	-1.548	1.964	0.154	0.657	1.725	0.838	-0.695	0.616	-0.144	-0.651	0.257	0.048	0.92	0.247	1.39	-0.975	1.659	-1.616
t191	0.544	0.789	-1.912	-0.009	0.515	0.369	1.611	-3.161	0.814	-0.417	-1.511	0.649	-1.908	1.512	-0.62	0.819	1.021	0.921	-0.963	0.441	-0.287	0.403	0.387	0.139	1.189	-0.455	0.698	-1.253	1.129	-1.463
t189	0.408	1.164	-2.44	0.029	1.056	-0.241	1.114	-3.939	0.41	-0.443	-1.244	0.919	-2.155	1.619	-0.944	0.323	1.284	1.513	-1.062	0.45	0.008	0.539	0.154	0.144	1.205	-0.48	1.422	-1.15	1.67	-1.353
t49	0.752	0.265	-1.87	-0.149	0.461	0.635	0.467	-3.468	0.779	-0.643	-1.351	0.353	-1.638	1.921	-0.177	0.712	1.191	0.715	-0.792	0.675	-0.389	-0.055	0.233	0.27	1.276	0.022	0.965	-1.045	1.331	-1.451
t196	0.655	-0.085	-1.99	0.052	0.56	0.119	0.454	-3.988	0.213	-0.487	-1.284	0.67	-1.894	1.925	0.205	0.922	1.809	1.222	-1.132	0.685	-0.039	-0.535	0.009	0.007	1.046	0.211	1.606	-0.876	1.565	-1.64
t124	0.959	0.044	-1.303	0.136	0.117	0.932	0.615	-2.983	0.824	-0.824	-1.496	0.517	-1.627	1.807	0.15	1.455	1.186	0.619	-1.068	0.758	-0.596	-0.749	0.304	0.196	1.354	0.107	0.597	-1.072	0.668	-1.636
t200	0.758	0.227	-1.768	0.135	0.343	0.634	0.64	-3.456	0.331	-0.67	-1.237	0.724	-1.887	1.82	-0.295	1.344	1.01	1.052	-1.156	0.806	-0.366	0.059	0.083	0.308	1.481	-0.185	0.942	-1.035	0.8	-1.447
t8	0.546	0.703	-1.924	-0.241	0.752	0.176	0.88	-3.467	0.788	-0.582	-1.431	0.586	-1.822	1.675	-0.365	0.623	1.41	1.048	-0.876	0.503	-0.172	-0.132	0.322	0.074	1.076	-0.163	1.159	-1.097	1.464	-1.526
t51	0.603	0.574	-2.02	0.036	0.899	0.141	0.733	-3.746	0.561	-0.723	-1.363	0.9	-1.945	1.749	-0.237	0.703	1.301	1.091	-1.077	0.581	-0.147	0.028	0.146	0.106	1.191	-0.185	1.329	-1.076	1.314	-1.478
t37	0.738	0.643	-1.633	0.11	0.798	0.421	0.992	-3.27	1.081	-0.955	-1.623	0.873	-1.806	1.644	-0.009	0.721	1.279	0.673	-0.951	0.442	-0.295	-0.547	0.365	0.041	1.121	-0.133	1.101	-1.233	1.007	-1.604
t198	0.62	0.377	-1.629	0.297	0.634	0.361	1.304	-3.321	0.717	-0.778	-1.511	1.043	-1.924	1.583	-0.081	1.054	1.297	0.91	-1.12	0.47	-0.15	-0.463	0.211	0.027	1.081	-0.197	1.279	-1.21	0.797	-1.688
t78	0.657	-0.031	-1.497	-0.693	0.76	0.579	-0.105	-3.363	1.038	-0.969	-1.381	0.039	-1.382	2.04	0.239	0.74	1.79	0.788	-0.494	0.683	-0.187	-1.259	0.312	0.101	0.892	0.401	1.389	-0.936	1.54	-1.703
t20	0.808	0.244	-1.102	-0.587	0.448	0.797	0.627	-2.712	1.443	-0.942	-1.7	0.068	-1.367	1.814	0.316	0.887	1.566	0.484	-0.519	0.541	-0.411	-1.449	0.585	0.049	0.858	0.239	0.721	-1.109	1.203	-1.813
t62	0.662	0.543	-1.606	0.01	0.842	0.312	0.784	-3.415	0.755	-0.987	-1.443	0.927	-1.87	1.709	-0.053	0.95	1.449	1.048	-1.058	0.555	-0.177	-0.818	0.21	0.06	1.126	-0.094	1.389	-1.139	0.976	-1.657
t5	0.68	0.301	-1.835	-0.205	0.405	0.522	0.896	-3.325	0.703	-0.426	-1.414	0.339	-1.715	1.788	-0.279	0.961	1.243	0.899	-0.939	0.653	-0.376	0.049	0.289	0.177	1.194	-0.088	0.686	-1.055	1.355	-1.488
t134	0.457	0.318	-2.282	0.039	0.885	-0.067	0.834	-4.035	0.419	-0.443	-1.316	0.75	-1.949	1.797	-0.197	0.483	1.598	1.139	-0.975	0.501	0.056	0.139	0.084	0.003	0.976	-0.084	1.67	-1.024	1.719	-1.516
t54	0.669	0.718	-1.574	-0.484	0.317	0.607	0.925	-2.888	1.273	-0.552	-1.565	0.077	-1.522	1.664	-0.412	0.713	1.265	0.618	-0.554	0.505	-0.422	-0.327	0.57	0.14	1.042	-0.061	0.533	-1.117	1.396	-1.561
t35	0.792	0.444	-1.628	-0.105	0.466	0.798	0.873	-3.024	0.912	-0.75	-1.456	0.504	-1.671	1.766	-0.273	0.981	0.993	0.753	-0.917	0.629	-0.504	-0.232	0.338	0.287	1.367	-0.194	0.676	-1.214	0.86	-1.479
t180	0.707	-0.337	-1.921	-0.225	0.319	0.48	0.057	-3.919	0.054	-0.492	-1.117	0.443	-1.789	2.108	0.206	1.222	1.382	1.088	-0.998	0.935	-0.182	-0.015	-0.084	0.221	1.256	0.145	1.37	-0.77	1.347	-1.505
t111	0.634	0.819	-1.468	-0.132	0.354	0.673	1.551	-2.684	1.248	-0.678	-1.679	0.568	-1.701	1.449	-0.478	1.084	0.891	0.551	-0.862	0.461	-0.475	0.05	0.557	0.125	1.169	-0.361	0.317	-1.273	0.822	-1.542
t157	0.82	0.514	-1.597	0.192	-0.002	0.778	1.126	-2.986	0.611	-0.596	-1.374	0.586	-1.85	1.676	-0.424	1.29	0.857	0.796	-1.05	0.702	-0.532	0.083	0.284	0.314	1.457	-0.288	0.487	-1.105	0.717	-1.497
t154	0.883	-0.644	-1.804	-0.146	0.125	1.045	-0.212	-3.6	0.246	-0.599	-1.105	0.141	-1.515	2.256	0.215	1.305	1.122	0.752	-0.921	1.046	-0.521	-0.012	-0.012	0.43	1.517	0.247	0.973	-0.871	1.057	-1.404
t190	0.535	0.491	-1.534	-0.273	1.257	-0.187	0.018	-3.923	0.493	-1.234	-1.324	1.184	-1.97	1.775	0.29	1.01	1.991	1.486	-1.074	0.629	0.218	-1.553	0.04	-0.149	0.884	0.152	2.253	-0.912	1.197	-1.816
t24	0.968	-0.549	-1.978	-0.034	-0.039	0.802	-0.03	-3.809	0.122	-0.364	-1.165	0.165	-1.656	2.254	0.327	1.117	1.319	0.815	-1.03	0.992	-0.476	0.009	-0.038	0.344	1.433	0.312	0.929	-0.762	1.45	-1.437
t181	0.859	0.033	-1.896	0.134	0.302	0.791	0.556	-3.516	0.317	-0.632	-1.217	0.588	-1.818	2.01	-0.135	1.099	0.902	0.889	-1.079	0.831	-0.463	0.217	0.033	0.414	1.536	-0.161	0.918	-1.042	0.919	-1.397
t52	0.599	-0.14	-1.854	-0.399	0.833	0.363	0.379	-3.695	0.61	-0.64	-1.335	0.29	-1.631	2.019	0.205	0.72	1.722	1.04	-0.833	0.673	-0.144	-0.632	0.157	0.082	0.966	0.224	1.375	-0.987	1.65	-1.63
t89	0.646	0.514	-2.125	0.117	0.501	0.039	0.631	-3.932	0.13	-0.427	-1.212	0.841	-2.061	1.793	-0.345	0.907	1.444	1.397	-1.224	0.692	-0.121	0.036	0.027	0.135	1.282	-0.117	1.379	-0.923	1.441	-1.482
t91	0.503	0.458	-1.653	-0.424	0.59	0.238	0.651	-3.318	0.892	-0.623	-1.447	0.37	-1.649	1.687	-0.203	0.969	1.674	0.984	-0.805	0.577	-0.172	-0.603	0.37	-0.055	0.921	0.098	1.13	-0.985	1.471	-1.654
t113	0.595	0.799	-1.614	-0.337	0.862	0.559	0.62	-3.094	1.265	-1.006	-1.503	0.549	-1.579	1.668	-0.424	0.745	1.15	0.698	-0.721	0.529	-0.371	-0.363	0.449	0.154	1.197	-0.13	0.961	-1.229	1.048	-1.489
t87	0.616	0.936	-2.036	-0.065	0.644	0.094	0.931	-3.566	0.593	-0.474	-1.357	0.729	-1.967	1.644	-0.631	0.697	1.301	1.257	-1.061	0.545	-0.218	0.056	0.249	0.14	1.238	-0.259	1.046	-1.072	1.445	-1.463
t11	0.575	0.607	-2.212	0.097	0.707	-0.247	0.514	-4.165	0.227	-0.507	-1.236	0.827	-2.071	1.828	-0.254	0.545	1.751	1.399	-1.075	0.588	0.069	-0.23	0.032	0.018	1.033	0.01	1.73	-0.859	1.842	-1.572
t153	0.534	0.646	-1.84	-0.119	0.666	0.095	1.046	-3.512	0.804	-0.613	-1.505	0.698	-1.873	1.625	-0.209	0.724	1.501	0.954	-0.903	0.466	-0.081	-0.239	0.302	-0.03	0.939	-0.108	1.216	-1.046	1.466	-1.614
t43	0.653	0.075	-1.813	-0.045	0.594	0.376	0.172	-3.765	0.49	-0.83	-1.254	0.691	-1.761	1.929	0.107	0.967	1.455	0.892	-0.905	0.731	-0.13	-0.387	0.052	0.106	1.146	0.12	1.596	-0.914	1.205	-1.567
t115	0.778	-0.097	-1.643	-0.16	0.158	0.73	0.408	-3.439	0.286	-0.651	-1.187	0.381	-1.758	2.03	0.052	1.199	1.155	0.957	-0.864	0.864	-0.294	-0.246	0.06	0.345	1.295	-0.013	1.092	-0.91	1.034	-1.573
t71	0.648	0.66	-2.018	0.078	0.688	0.077	0.759	-3.762	0.477	-0.595	-1.342	0.821	-1.992	1.747	-0.333	0.673	1.422	1.217	-1.074	0.569	-0.125	-0.16	0.155	0.117	1.181	-0.125	1.326	-1.026	1.46	-1.536
t98	0.522	0.597	-1.664	-0.168	0.831	0.373	1.11	-3.092	1.282	-0.75	-1.615	0.478	-1.599	1.583	-0.328	0.634	1.539	0.757	-0.759	0.355	-0.24	-0.66	0.501	-0.022	0.916	-0.031	1.056	-1.262	1.301	-1.652
t108	0.723	-0.007	-2.052	-0.632	0.525	0.503	-0.084	-3.663	0.474	-0.358	-1.193	-0.086	-1.554	2.11	-0.094	0.744	1.568	1.135	-0.788	0.844	-0.364	-0.195	0.205	0.242	1.26	0.212	0.984	-0.884	1.811	-1.394
t27	0.551	0.816	-2.085	0.476	0.774	-0.207	1.289	-3.917	0.177	-0.602	-1.329	1.351	-2.313	1.578	-0.411	0.824	1.402	1.472	-1.358	0.484	0.069	-0.055	0.023	0.029	1.156	-0.365	1.618	-1.085	1.207	-1.595
t50	0.593	0.997	-1.571	0.231	0.777	0.054	1.119	-3.406	0.709	-0.994	-1.48	1.338	-2.092	1.465	-0.328	1.088	1.316	1.163	-1.184	0.471	-0.047	-0.626	0.206	-0.019	1.104	-0.304	1.443	-1.134	0.788	-1.688
t70	0.697	0.58	-1.96	0.638	0.438	0.326	1.391	-3.509	0.48	-0.613	-1.448	1.186	-2.081	1.583	-0.362	0.977	1.041	0.935	-1.312	0.506	-0.259	0.215	0.145	0.142	1.351	-0.345	1.106	-1.2	0.833	-1.497
t161	0.543	1.129	-1.868	0.066	0.793	0.137	1.413	-3.344	0.754	-0.727	-1.468	1.058	-2.068	1.48	-0.648	0.76	1.054	1.131	-1.051	0.42	-0.141	0.095	0.291	0.125	1.202	-0.524	1.117	-1.235	1.007	-1.508
t9	0.528	0.867	-2.011	-0.143	0.825	0.062	1.001	-3.596	0.898	-0.653	-1.494	0.643	-1.855	1.683	-0.38	0.327	1.441	0.951	-0.81	0.412	-0.106	-0.104	0.334	0.067	0.993	-0.154	1.24	-1.114	1.673	-1.533
t46	0.514	0.738	-2.219	0.09	0.771	-0.015	0.877	-3.87	0.215	-0.499	-1.178	0.913	-2.102	1.731	-0.666	0.725	1.306	1.495	-1.147	0.595	-0.045	0.211	0.044	0.187	1.27	-0.326	1.477	-1.05	1.391	-1.448
t119	0.7	0.153	-1.675	-0.427	0.721	0.486	0.012	-3.5	0.871	-0.886	-1.364	0.283	-1.532	1.99	0.119	0.739	1.605	0.833	-0.703	0.699	-0.256	-0.799	0.258	0.125	1.057	0.256	1.295	-0.95	1.476	-1.596
t183	0.742	-0.282	-2.045	-0.468	0.481	0.431	-0.587	-4.026	0.036	-0.57	-0.968	0.153	-1.677	2.27	0.12	0.969	1.627	1.274	-0.86	1.009	-0.192	-0.326	-0.081	0.284	1.293	0.3	1.546	-0.674	1.658	-1.452
t105	0.706	-0.148	-1.627	-0.217	0.491	0.417	0.301	-3.593	0.628	-0.734	-1.366	0.348	-1.643	1.982	0.311	0.945	1.804	0.924	-0.837	0.69	-0.142	-1.015	0.158	0.046	0.938	0.351	1.403	-0.879	1.491	-1.745
t162	0.688	0.536	-1.241	-0.472	0.542	0.661	0.926	-2.725	1.561	-0.885	-1.755	0.197	-1.433	1.631	0.049	0.792	1.503	0.438	-0.546	0.423	-0.388	-1.085	0.66	-0.016	0.866	0.099	0.703	-1.2	1.197	-1.738
t125	0.615	-0.141	-2.208	-0.092	0.08	0.46	0.846	-3.759	0.145	-0.042	-1.188	0.209	-1.819	1.948	-0.209	0.905	1.246	0.973	-0.935	0.765	-0.251	0.704	0.062	0.252	1.227	-0.05	0.926	-0.883	1.615	-1.413
t109	0.749	0.622	-1.916	0.26	0.526	0.306	0.894	-3.673	0.212	-0.7	-1.26	1.074	-2.125	1.765	-0.363	1.047	1.056	1.289	-1.3	0.697	-0.239	0.027	0.019	0.284	1.458	-0.319	1.186	-1.059	0.952	-1.481
t58	0.84	-0.529	-1.835	-0.225	0.225	0.845	-0.118	-3.669	0.236	-0.558	-1.123	0.147	-1.566	2.224	0.227	1.257	1.311	0.87	-0.974	1.012	-0.471	-0.122	-0.01	0.339	1.403	0.263	1	-0.824	1.268	-1.453
t140	0.728	0.436	-2.045	0.164	0.158	0.45	1.12	-3.489	0.369	-0.257	-1.321	0.556	-1.938	1.754	-0.427	0.932	1.071	0.998	-1.111	0.664	-0.393	0.476	0.185	0.25	1.383	-0.244	0.727	-1.058	1.267	-1.417
t29	0.679	0.147	-1.707	-0.244	0.41	0.492	0.934	-3.221	0.909	-0.448	-1.538	0.227	-1.627	1.754	0.044	0.867	1.55	0.733	-0.824	0.553	-0.327	-0.427	0.395	0.011	0.982	0.089	0.812	-1.056	1.447	-1.624
t149	0.652	0.568	-1.739	-0.03	0.513	0.47	0.769	-3.292	0.801	-0.715	-1.396	0.634	-1.752	1.688	-0.387	1.019	1.231	0.884	-0.967	0.612	-0.339	-0.192	0.278	0.143	1.244	-0.133	0.987	-1.101	1.046	-1.505
t2	0.621	0.205	-1.876	-0.34	0.584	0.341	0.608	-3.543	0.716	-0.506	-1.382	0.224	-1.664	1.896	-0.092	0.69	1.587	0.962	-0.787	0.624	-0.21	-0.35	0.266	0.102	0.996	0.114	1.061	-0.977	1.705	-1.579
t133	0.67	0.754	-2.116	0.345	0.588	0.119	1.146	-3.74	0.255	-0.545	-1.305	1.07	-2.177	1.694	-0.445	0.731	1.09	1.26	-1.211	0.568	-0.137	0.31	0.077	0.219	1.332	-0.418	1.247	-1.1	1.167	-1.454
t136	0.707	0.075	-1.731	-0.369	0.634	0.536	-0.261	-3.656	0.637	-0.943	-1.197	0.34	-1.568	2.098	0.034	0.859	1.481	0.903	-0.717	0.818	-0.234	-0.645	0.106	0.232	1.175	0.247	1.464	-0.869	1.384	-1.551
t12	0.708	-0.057	-1.627	-0.061	0.231	0.733	0.744	-3.342	0.577	-0.702	-1.369	0.506	-1.703	1.898	0.072	1.21	1.124	0.684	-0.921	0.75	-0.329	-0.1	0.147	0.234	1.215	-0.011	0.948	-0.993	0.993	-1.572
t101	0.632	0.047	-1.992	-0.529	0.682	0.162	0.28	-3.862	0.679	-0.415	-1.388	0.112	-1.641	2.008	0.216	0.491	1.878	0.961	-0.706	0.632	-0.107	-0.488	0.222	-0.005	0.851	0.306	1.315	-0.858	2.097	-1.598
t73	0.565	0.529	-2.148	-0.48	0.716	0.263	0.634	-3.633	0.912	-0.418	-1.434	0.183	-1.63	1.849	-0.268	0.298	1.495	0.83	-0.696	0.531	-0.265	0.114	0.35	0.11	1.059	0.018	1.03	-1.044	1.922	-1.405
t74	0.642	0.353	-1.942	0.165	0.501	0.301	0.78	-3.616	0.52	-0.553	-1.347	0.768	-1.876	1.721	-0.246	0.993	1.34	0.975	-1.078	0.609	-0.209	-0.014	0.148	0.083	1.207	-0.102	1.248	-1.031	1.163	-1.511
t152	0.751	0.051	-1.586	-0.284	0.227	0.975	0.939	-2.866	1.24	-0.553	-1.603	-0.023	-1.388	1.807	-0.033	0.887	1.155	0.276	-0.631	0.584	-0.581	-0.133	0.515	0.186	1.134	0.058	0.371	-1.167	1.201	-1.515
t7	0.552	0.8	-1.998	0.074	0.835	-0.072	0.972	-3.779	0.593	-0.631	-1.444	1.039	-2.037	1.581	-0.306	0.753	1.478	1.183	-1.154	0.483	-0.045	-0.116	0.182	-0.025	1.09	-0.19	1.404	-1.062	1.368	-1.539
t94	0.657	0.412	-1.934	0.34	0.181	0.334	1.299	-3.546	0.379	-0.376	-1.362	0.816	-2.009	1.675	-0.357	1.059	1.134	0.955	-1.132	0.591	-0.224	0.306	0.122	0.147	1.223	-0.253	1.014	-1.042	1.116	-1.537
t166	0.624	1.066	-1.585	0.606	0.457	0.168	1.881	-3.222	0.566	-0.785	-1.55	1.547	-2.275	1.298	-0.508	1.304	0.996	1.139	-1.395	0.405	-0.129	-0.177	0.212	0.042	1.252	-0.585	1.133	-1.268	0.427	-1.661
t164	0.633	0.785	-1.726	-0.072	0.559	0.375	1.196	-3.157	0.824	-0.63	-1.487	0.682	-1.859	1.572	-0.455	0.952	1.232	1.018	-1.019	0.512	-0.317	-0.213	0.366	0.114	1.209	-0.284	0.853	-1.184	1.061	-1.54
t68	0.534	0.337	-2.049	-0.237	0.637	0.115	0.768	-3.722	0.694	-0.429	-1.427	0.361	-1.75	1.838	-0.122	0.502	1.654	0.96	-0.802	0.53	-0.1	-0.139	0.265	0.015	0.909	0.069	1.242	-0.98	1.881	-1.568
t147	0.828	-0.28	-1.663	-0.282	-0.041	1.112	0.405	-3.145	0.712	-0.526	-1.346	0.017	-1.443	2.027	0.079	1.227	0.932	0.385	-0.75	0.877	-0.621	0.272	0.249	0.359	1.385	0.077	0.473	-0.964	1.042	-1.41
t175	0.73	0.526	-2.045	0.492	0.852	0.037	0.345	-4.09	-0.029	-0.894	-1.125	1.385	-2.229	1.829	-0.241	1.04	1.308	1.523	-1.412	0.736	-0.043	-0.268	-0.145	0.181	1.443	-0.214	1.837	-0.994	0.932	-1.497
t21	0.721	0.058	-2.206	0.143	0.477	0.367	0.389	-3.964	0.003	-0.468	-1.096	0.693	-1.964	2.006	-0.241	0.998	1.245	1.268	-1.188	0.821	-0.218	0.253	-0.09	0.294	1.442	-0.098	1.361	-0.927	1.286	-1.384
t15	0.859	-0.326	-1.892	-0.197	0.004	0.942	0.423	-3.422	0.491	-0.334	-1.258	-0.043	-1.545	2.123	0.017	0.952	1.131	0.653	-0.794	0.851	-0.53	0.163	0.159	0.388	1.36	0.146	0.633	-0.937	1.403	-1.432
t176	0.524	0.321	-2.159	0.085	0.878	-0.082	0.537	-4.099	0.194	-0.638	-1.222	0.973	-2.042	1.818	-0.118	0.8	1.625	1.353	-1.157	0.624	0.077	-0.156	-0.039	0.023	1.095	-0.065	1.835	-0.932	1.453	-1.539
t110	0.63	0.696	-2.006	0.17	0.702	0.192	1.333	-3.531	0.646	-0.539	-1.458	0.861	-2.007	1.641	-0.381	0.517	1.245	1.077	-1.035	0.426	-0.146	-0.004	0.239	0.148	1.15	-0.299	1.158	-1.199	1.311	-1.545
t86	0.854	-0.205	-1.775	0.097	0.277	0.553	0.295	-3.77	0.078	-0.639	-1.185	0.654	-1.895	2.055	0.244	1.18	1.326	1.105	-1.117	0.874	-0.236	-0.381	-0.06	0.276	1.337	0.091	1.31	-0.876	1.103	-1.582
t160	0.771	0.408	-2.028	0.29	0.418	0.333	0.635	-3.792	0.128	-0.627	-1.199	0.937	-2.06	1.877	-0.261	1.006	1.107	1.192	-1.232	0.756	-0.244	0.162	-0.023	0.281	1.446	-0.22	1.258	-0.975	1.086	-1.441
t155	0.699	0.062	-2.066	-0.462	0.726	0.415	-0.121	-3.832	0.61	-0.604	-1.232	0.165	-1.577	2.124	-0.003	0.516	1.524	0.946	-0.721	0.763	-0.255	-0.209	0.144	0.219	1.164	0.223	1.296	-0.895	1.806	-1.437
t179	0.737	0.743	-1.55	0.125	0.724	0.416	1.157	-3.216	0.721	-0.994	-1.495	1.103	-1.987	1.644	-0.157	1	1.128	1.068	-1.154	0.531	-0.251	-0.625	0.225	0.171	1.265	-0.328	1.151	-1.23	0.708	-1.635
