feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t75	-0.131	-0.231	0.112	-1.06	-0.525	1.606	1.628	2.899	-1.36	-0.238	1.347	-1.129	0.691	-0.327	-1.016	0.036	0.408	-0.413	-0.209	1.256	-0.174	-1.279	-0.932	-0.552	0.488	0.158	-1.315	0.713	-0.367	-0.114
t173	-0.42	-0.138	-0.197	-1.495	-0.956	1.289	1.555	2.953	-1.169	0.104	0.72	-1.078	0.971	0.514	-1.164	-0.111	0.562	0.612	-0.749	1.335	0.068	-1.649	-0.588	-0.357	0.518	-0.217	-1.079	0.067	-0.26	0.329
t71	-0.3	-0.211	-0.19	-1.392	-0.787	1.374	1.581	2.97	-1.145	0.042	0.918	-1.089	0.702	0.256	-1.092	-0.095	0.513	0.327	-0.461	1.315	0.031	-1.611	-0.708	-0.426	0.542	-0.086	-1.186	0.315	-0.306	0.22
t50	-0.307	-0.305	-0.073	-1.028	-0.512	1.639	1.672	2.888	-1.409	-0.099	1.332	-1.174	0.826	-0.259	-0.937	0.118	0.419	-0.607	-0.312	1.334	-0.135	-1.493	-0.974	-0.492	0.628	0.103	-1.278	0.855	-0.319	-0.127
t52	-0.932	0.04	0.398	-0.548	-0.332	0.999	1.57	2.413	-2.007	-0.257	1.439	-1.323	1.649	-0.468	-0.815	0.198	0.018	-0.607	-0.794	1.519	0.134	-0.622	-1.265	-0.623	0.767	0.236	-1.241	1.092	-0.204	-0.462
t189	0.1	0.057	-0.423	-1.802	-1.197	0.675	1.481	3.17	-0.881	0.174	0.52	-0.894	0.842	1.098	-1.338	-0.416	0.831	0.553	-0.18	0.945	0.096	-2.132	-0.244	-0.184	0.339	-0.34	-1.175	-0.146	-0.379	0.823
t196	0.137	-0.058	-1.169	-2.226	-1.498	0.252	1.446	3.4	-0.567	0.52	0.269	-0.733	0.912	1.745	-1.438	-0.58	1.213	1.072	0.101	0.657	0.26	-2.971	-0.014	0.055	0.374	-0.564	-1.203	-0.331	-0.415	1.296
t59	0.014	-0.221	-0.291	-1.638	-0.877	1.584	1.621	3.181	-0.836	0.125	0.74	-0.99	0.434	0.449	-1.161	-0.197	0.683	-0.206	-0.426	1.317	-0.055	-1.73	-0.447	-0.366	0.444	-0.167	-1.11	0.098	-0.317	0.325
t182	-0.046	0.132	0.027	-1.103	-0.822	0.643	1.495	2.826	-1.525	-0.23	1.115	-1.046	1.303	0.349	-1.183	-0.166	0.551	0.134	-0.134	0.953	-0.02	-1.515	-0.682	-0.348	0.37	-0.041	-1.317	0.443	-0.39	0.2
t36	0.045	0.088	-0.719	-1.854	-1.358	0.25	1.442	3.187	-0.945	0.242	0.483	-0.824	1.291	1.392	-1.393	-0.427	1.055	0.731	-0.06	0.713	0.166	-2.491	-0.174	-0.037	0.328	-0.424	-1.203	-0.164	-0.393	1.02
t131	-0.329	-0.033	-0.229	-0.982	-0.778	0.36	1.467	2.743	-1.706	-0.198	1.403	-1.079	1.478	0.176	-1.1	-0.061	0.559	0.767	0.236	0.722	0.058	-1.891	-0.998	-0.356	0.517	0.06	-1.528	0.859	-0.45	0.287
t195	-0.232	0.221	-0.177	-1.399	-1.075	0.061	1.364	2.823	-1.373	-0.048	0.81	-0.984	1.318	0.84	-1.288	-0.367	0.586	1.308	-0.107	0.824	0.25	-1.748	-0.58	-0.289	0.384	-0.178	-1.34	0.153	-0.402	0.616
t108	0.343	-0.105	-0.777	-2.265	-1.489	1.053	1.531	3.474	-0.421	0.43	0.135	-0.8	0.438	1.589	-1.457	-0.489	1.111	0.721	-0.271	0.978	0.013	-2.713	0.119	-0.024	0.276	-0.589	-1.044	-0.572	-0.373	1.143
t124	-0.875	0.011	0.563	-0.034	-0.056	0.566	1.503	2.192	-2.466	-0.639	2.155	-1.383	1.706	-1.132	-0.73	0.287	-0.137	-0.016	0.024	1.103	0.058	-0.576	-1.773	-0.782	0.751	0.581	-1.67	1.789	-0.387	-0.705
t44	-0.144	-0.031	0.267	-0.557	-0.354	0.718	1.51	2.606	-1.878	-0.54	1.823	-1.176	1.042	-0.603	-0.963	0.012	0.248	0.235	0.404	0.88	-0.088	-1.171	-1.276	-0.627	0.481	0.373	-1.647	1.226	-0.494	-0.297
t159	0.361	0.006	-0.92	-2.219	-1.592	0.47	1.464	3.436	-0.584	0.394	0.218	-0.746	0.931	1.797	-1.518	-0.514	1.248	0.781	0.033	0.655	0.067	-2.987	0.112	0.104	0.236	-0.597	-1.156	-0.464	-0.427	1.378
t134	-0.546	-0.262	-0.113	-1.25	-0.669	1.618	1.641	2.89	-1.272	0.085	0.994	-1.167	0.832	0.052	-0.975	0.046	0.401	-0.116	-0.732	1.509	0.02	-1.441	-0.834	-0.477	0.677	-0.045	-1.118	0.517	-0.234	0.003
t10	-0.354	0.052	-0.492	-1.497	-1.038	0.295	1.451	2.931	-1.226	0.185	0.762	-0.98	1.275	0.898	-1.189	-0.294	0.678	0.702	-0.186	0.945	0.281	-2.002	-0.567	-0.228	0.547	-0.222	-1.271	0.293	-0.344	0.629
t19	-0.419	-0.14	0.315	-0.944	-0.512	1.586	1.611	2.739	-1.531	-0.243	1.265	-1.217	0.903	-0.34	-0.976	0.098	0.239	-0.233	-0.604	1.455	-0.094	-0.987	-0.989	-0.595	0.556	0.138	-1.22	0.669	-0.286	-0.226
t54	-0.214	-0.241	-0.392	-1.202	-0.657	1.312	1.648	2.976	-1.274	0.073	1.137	-1.085	0.918	0.194	-0.997	-0.021	0.583	-0.612	-0.272	1.248	-0.018	-1.758	-0.763	-0.344	0.63	-0.045	-1.239	0.714	-0.312	0.03
t82	-0.469	0.215	0.36	-0.503	-0.453	0.253	1.443	2.429	-2.09	-0.478	1.635	-1.202	1.707	-0.295	-0.979	0.011	0.17	0.017	-0.009	0.96	0.101	-0.911	-1.222	-0.544	0.536	0.29	-1.527	1.147	-0.396	-0.226
t168	-0.12	-0.292	0.073	-0.926	-0.319	1.711	1.651	2.86	-1.367	-0.275	1.477	-1.146	0.445	-0.579	-0.932	0.012	0.325	-0.446	-0.188	1.374	-0.122	-1.014	-1.032	-0.656	0.538	0.245	-1.336	0.829	-0.36	-0.46
t190	0.008	0.161	-0.595	-1.846	-1.311	0.182	1.418	3.135	-0.924	0.257	0.437	-0.847	1.117	1.381	-1.37	-0.501	0.907	0.835	-0.118	0.809	0.239	-2.273	-0.191	-0.106	0.36	-0.406	-1.202	-0.16	-0.383	0.96
t154	-0.352	-0.201	-0.347	-1.405	-0.874	1.383	1.629	3.002	-1.185	0.179	0.839	-1.09	1.025	0.484	-1.072	-0.018	0.615	-0.348	-0.623	1.342	-0.003	-1.84	-0.608	-0.285	0.608	-0.19	-1.103	0.4	-0.256	0.265
t60	-0.385	-0.191	-0.108	-1.336	-0.842	1.397	1.583	2.915	-1.254	0.035	0.899	-1.142	0.805	0.29	-1.088	-0.033	0.464	0.493	-0.581	1.344	-0.012	-1.679	-0.726	-0.41	0.56	-0.127	-1.169	0.326	-0.292	0.232
t146	-0.536	0.094	0.04	-1.403	-0.893	1.024	1.51	2.806	-1.2	0.156	0.555	-1.137	0.889	0.635	-1.1	-0.211	0.3	0.323	-1.007	1.581	0.241	-1.182	-0.55	-0.419	0.595	-0.213	-1.019	0.106	-0.198	0.188
t183	0	-0.128	-0.602	-1.491	-0.87	0.908	1.58	3.11	-1.039	0.162	0.875	-0.946	0.858	0.652	-1.139	-0.256	0.797	-0.217	-0.108	1.057	0.08	-2	-0.49	-0.252	0.51	-0.183	-1.225	0.357	-0.353	0.323
t37	-0.345	0.008	-0.101	-1.046	-0.735	0.683	1.53	2.788	-1.567	-0.095	1.233	-1.1	1.395	0.203	-1.047	-0.034	0.487	-0.273	-0.11	1.007	0.037	-1.619	-0.877	-0.362	0.564	0.038	-1.369	0.829	-0.364	0.217
t114	0.69	-0.066	-0.972	-2.205	-1.422	0.548	1.479	3.545	-0.445	0.263	0.443	-0.658	0.522	1.475	-1.514	-0.626	1.323	0.733	0.48	0.509	0.002	-2.881	0.072	-0.008	0.136	-0.452	-1.283	-0.397	-0.521	1.2
t106	0.581	-0.063	-1.694	-2.692	-1.849	-0.065	1.397	3.688	-0.19	0.687	-0.076	-0.551	0.709	2.436	-1.659	-0.862	1.618	1.393	0.409	0.337	0.253	-3.709	0.404	0.27	0.195	-0.841	-1.206	-0.789	-0.508	1.717
t80	0.398	-0.232	-0.782	-2.011	-1.242	1.24	1.583	3.448	-0.614	0.228	0.559	-0.794	0.616	1.07	-1.394	-0.363	1.161	0.416	-0.027	0.858	-0.098	-2.571	-0.112	-0.093	0.256	-0.398	-1.139	-0.296	-0.409	0.854
t151	0.101	-0.031	-0.685	-1.709	-1.136	0.464	1.482	3.173	-0.949	0.181	0.731	-0.859	0.955	1.017	-1.292	-0.388	0.938	0.519	0.146	0.76	0.122	-2.345	-0.358	-0.154	0.389	-0.271	-1.307	0.141	-0.428	0.768
t135	-0.207	-0.208	-0.153	-1.112	-0.623	1.368	1.635	2.922	-1.381	-0.087	1.234	-1.109	0.97	-0.016	-1.015	0.023	0.531	-0.504	-0.252	1.21	-0.098	-1.593	-0.841	-0.419	0.559	0.031	-1.268	0.705	-0.334	0.005
t86	0.102	-0.16	-0.629	-1.735	-1.024	1.024	1.568	3.238	-0.836	0.206	0.705	-0.895	0.697	0.814	-1.234	-0.318	0.897	0.108	-0.101	1.006	0.039	-2.187	-0.352	-0.219	0.422	-0.263	-1.19	0.074	-0.372	0.585
t105	-0.236	-0.23	-0.076	-1.092	-0.586	1.328	1.595	2.877	-1.39	-0.15	1.312	-1.122	0.767	-0.166	-1.019	-0.02	0.435	0.154	-0.134	1.17	-0.067	-1.502	-0.95	-0.513	0.545	0.094	-1.352	0.708	-0.375	-0.032
t14	-0.383	0.056	-0.387	-1.564	-1.081	0.625	1.496	2.958	-1.184	0.232	0.618	-1.011	1.305	0.951	-1.2	-0.243	0.652	0.32	-0.533	1.129	0.207	-1.913	-0.467	-0.207	0.544	-0.3	-1.125	0.143	-0.28	0.613
t38	0.315	-0.178	-0.653	-1.813	-1.055	1.021	1.551	3.317	-0.728	0.159	0.76	-0.84	0.51	0.795	-1.292	-0.382	0.955	0.211	0.163	0.865	-0.022	-2.267	-0.318	-0.218	0.331	-0.229	-1.277	0.065	-0.442	0.67
t144	0.307	-0.159	-0.852	-1.778	-1.108	0.72	1.543	3.316	-0.82	0.207	0.802	-0.821	0.803	0.966	-1.292	-0.367	1.062	0.088	0.333	0.704	0.009	-2.575	-0.318	-0.105	0.366	-0.267	-1.328	0.195	-0.459	0.797
t119	-0.836	0.039	0.694	-0.642	-0.448	1.393	1.576	2.455	-1.945	-0.364	1.336	-1.345	1.531	-0.512	-0.906	0.262	0.004	-0.454	-0.987	1.585	-0.038	-0.539	-1.178	-0.647	0.627	0.212	-1.17	0.825	-0.204	-0.351
t156	0.55	-0.085	-0.764	-2.101	-1.379	0.863	1.519	3.471	-0.544	0.232	0.425	-0.748	0.531	1.338	-1.464	-0.506	1.2	0.645	0.154	0.72	-0.063	-2.701	0.023	-0.059	0.179	-0.455	-1.191	-0.4	-0.461	1.046
t103	-0.351	0.158	-0.081	-1.602	-1.207	0.728	1.464	2.926	-1.175	0.146	0.452	-1.04	1.249	1.028	-1.275	-0.233	0.586	0.593	-0.76	1.214	0.143	-1.746	-0.364	-0.229	0.435	-0.34	-1.059	-0.108	-0.268	0.689
t28	-0.286	0.109	-0.786	-1.857	-1.312	0.261	1.481	3.128	-0.951	0.469	0.33	-0.889	1.45	1.519	-1.273	-0.38	0.934	0.113	-0.437	0.983	0.312	-2.392	-0.183	-0.012	0.539	-0.483	-1.071	-0.045	-0.276	0.976
t178	-0.544	-0.083	-0.161	-1.093	-0.711	0.925	1.565	2.778	-1.512	0.029	1.118	-1.156	1.294	0.217	-0.99	0.015	0.416	-0.22	-0.403	1.231	0.095	-1.593	-0.893	-0.378	0.675	-0.015	-1.268	0.775	-0.291	0.16
t155	-0.426	0.035	-0.14	-1.402	-0.951	0.835	1.511	2.886	-1.285	0.082	0.781	-1.056	1.245	0.588	-1.149	-0.153	0.548	0.213	-0.571	1.199	0.134	-1.598	-0.606	-0.331	0.527	-0.164	-1.151	0.264	-0.283	0.409
t48	-0.622	0.046	0.224	-0.923	-0.707	0.927	1.538	2.643	-1.769	-0.186	1.224	-1.199	1.682	0.009	-1.029	0.11	0.327	-0.257	-0.563	1.202	0.001	-1.261	-0.976	-0.428	0.58	0.058	-1.255	0.759	-0.284	0.1
t139	-0.249	0.02	-0.329	-1.465	-0.972	0.77	1.522	2.965	-1.194	0.141	0.737	-1.021	1.149	0.764	-1.171	-0.219	0.63	0.088	-0.431	1.149	0.137	-1.809	-0.508	-0.25	0.516	-0.228	-1.161	0.233	-0.302	0.459
t137	-0.123	0.087	-0.299	-1.657	-1.16	0.527	1.449	3.034	-1.06	0.114	0.6	-0.955	0.995	0.963	-1.29	-0.353	0.721	0.899	-0.225	0.954	0.146	-2.013	-0.395	-0.247	0.388	-0.28	-1.218	-0.03	-0.371	0.77
t100	-0.165	0.076	-0.164	-1.118	-0.808	0.447	1.479	2.824	-1.537	-0.166	1.197	-1.022	1.434	0.346	-1.154	-0.159	0.602	0.155	0.031	0.841	0.062	-1.657	-0.773	-0.327	0.439	-0.004	-1.39	0.606	-0.406	0.281
t118	-0.817	-0.118	0.193	-0.369	-0.066	1.095	1.604	2.4	-2.016	-0.284	1.736	-1.329	1.264	-0.78	-0.708	0.175	-0.043	-0.657	-0.511	1.534	0.163	-0.531	-1.444	-0.711	0.852	0.364	-1.372	1.437	-0.25	-0.884
t177	0.258	-0.087	-0.625	-1.785	-1.147	0.997	1.56	3.268	-0.812	0.204	0.579	-0.871	0.733	1.058	-1.312	-0.352	0.964	0.105	-0.185	0.996	-0.006	-2.26	-0.185	-0.133	0.343	-0.363	-1.138	-0.09	-0.37	0.625
t171	0.762	-0.007	-1.146	-2.431	-1.718	0.332	1.445	3.632	-0.362	0.379	0.169	-0.606	0.682	1.992	-1.647	-0.7	1.504	1.258	0.437	0.376	0.009	-3.351	0.308	0.163	0.07	-0.671	-1.222	-0.721	-0.525	1.556
t49	-0.015	-0.024	-0.177	-1.503	-0.989	0.872	1.492	3.024	-1.134	-0.053	0.855	-0.984	0.873	0.562	-1.257	-0.253	0.672	0.674	-0.123	0.966	0.008	-1.837	-0.541	-0.329	0.349	-0.145	-1.274	0.117	-0.4	0.543
t186	-1.511	-0.013	0.749	0.008	-0.073	1.146	1.603	2.051	-2.616	-0.423	1.874	-1.557	2.231	-1.083	-0.603	0.592	-0.324	-0.985	-1.068	1.685	0.086	-0.253	-1.778	-0.742	0.984	0.456	-1.308	1.747	-0.137	-0.835
t166	-0.606	-0.049	-0.315	-1.392	-0.957	0.861	1.528	2.86	-1.33	0.185	0.763	-1.094	1.356	0.65	-1.106	-0.091	0.548	0.337	-0.692	1.262	0.19	-1.748	-0.656	-0.283	0.629	-0.216	-1.124	0.319	-0.244	0.399
t24	-0.515	-0.008	-0.104	-1.117	-0.743	0.745	1.513	2.751	-1.493	-0.02	1.059	-1.128	1.257	0.276	-1.036	-0.067	0.407	0.135	-0.395	1.2	0.159	-1.459	-0.853	-0.405	0.614	-0.015	-1.278	0.637	-0.304	0.169
t81	0.07	-0.124	-0.13	-1.679	-0.975	1.669	1.614	3.17	-0.837	0.109	0.579	-1.006	0.454	0.607	-1.226	-0.22	0.648	-0.132	-0.675	1.407	-0.096	-1.635	-0.314	-0.338	0.377	-0.258	-1.011	-0.127	-0.288	0.337
t125	-0.361	-0.064	-0.162	-1.636	-1.021	1.373	1.574	3.026	-0.995	0.227	0.511	-1.059	0.866	0.717	-1.168	-0.16	0.563	-0.001	-0.918	1.468	0.076	-1.595	-0.414	-0.319	0.526	-0.282	-0.979	-0.015	-0.22	0.412
t23	0.71	-0.178	-1.522	-2.82	-1.831	0.687	1.495	3.828	0.034	0.699	-0.183	-0.558	0.364	2.301	-1.663	-0.78	1.628	1	0.119	0.59	0.082	-3.564	0.523	0.229	0.148	-0.856	-1.047	-0.999	-0.454	1.649
t152	-0.971	-0.061	0.701	-0.257	-0.096	1.495	1.648	2.321	-2.221	-0.445	1.762	-1.431	1.669	-1.016	-0.71	0.43	-0.148	-1.294	-0.854	1.647	-0.059	-0.318	-1.509	-0.733	0.799	0.419	-1.27	1.428	-0.194	-0.766
t109	-0.208	-0.166	-0.31	-1.128	-0.631	1.061	1.593	2.894	-1.357	-0.009	1.182	-1.095	0.864	0.163	-1.012	-0.094	0.502	-0.09	-0.156	1.183	0.043	-1.662	-0.823	-0.401	0.606	-0.013	-1.31	0.707	-0.347	-0.013
t2	0.245	-0.23	-0.616	-1.603	-0.957	0.972	1.56	3.238	-0.964	0.019	1.021	-0.876	0.748	0.529	-1.251	-0.264	0.964	0.305	0.334	0.733	-0.082	-2.327	-0.515	-0.248	0.344	-0.131	-1.368	0.278	-0.473	0.588
t184	-0.21	0.037	-0.389	-1.425	-0.984	0.542	1.496	2.961	-1.279	0.072	0.866	-0.975	1.373	0.736	-1.203	-0.223	0.725	0.14	-0.204	0.939	0.13	-1.909	-0.554	-0.223	0.472	-0.183	-1.244	0.312	-0.348	0.524
t91	-0.232	0.092	-0.047	-1.254	-0.902	0.667	1.489	2.844	-1.396	-0.062	0.93	-1.069	1.213	0.523	-1.163	-0.162	0.513	0.224	-0.289	1.068	0.074	-1.623	-0.654	-0.327	0.462	-0.103	-1.267	0.394	-0.348	0.377
t17	-0.171	-0.058	-0.565	-1.72	-1.082	0.832	1.533	3.119	-0.918	0.313	0.566	-0.953	0.905	0.99	-1.204	-0.299	0.758	0.114	-0.376	1.138	0.17	-2.071	-0.364	-0.195	0.525	-0.311	-1.135	0.108	-0.308	0.64
t104	-0.713	-0.134	0.159	-0.697	-0.411	1.293	1.634	2.601	-1.827	-0.168	1.448	-1.284	1.44	-0.376	-0.841	0.24	0.198	-0.838	-0.587	1.425	-0.014	-1.11	-1.18	-0.523	0.751	0.177	-1.268	1.126	-0.246	-0.305
t162	-0.004	0.254	-0.618	-1.646	-1.273	-0.169	1.408	3.045	-1.141	0.234	0.598	-0.872	1.488	1.425	-1.324	-0.438	0.881	0.307	0.077	0.681	0.253	-2.366	-0.275	-0.017	0.415	-0.356	-1.298	0.186	-0.402	0.978
t107	-0.013	-0.028	-0.671	-1.884	-1.332	0.707	1.496	3.212	-0.915	0.257	0.465	-0.861	1.191	1.266	-1.382	-0.346	1.019	0.734	-0.328	0.879	0.086	-2.41	-0.184	-0.068	0.345	-0.449	-1.108	-0.26	-0.347	0.897
t191	-0.153	-0.013	-0.083	-1.423	-0.929	1.136	1.545	2.975	-1.197	-0.029	0.798	-1.025	1.039	0.498	-1.203	-0.157	0.626	0.081	-0.541	1.207	-0.004	-1.547	-0.514	-0.341	0.401	-0.161	-1.122	0.103	-0.306	0.312
t13	-0.023	-0.063	0.113	-0.808	-0.423	1.024	1.572	2.785	-1.621	-0.407	1.59	-1.094	1.064	-0.394	-1.015	-0.02	0.433	-0.572	0.149	1.001	-0.12	-1.18	-1.021	-0.535	0.439	0.259	-1.458	0.945	-0.428	-0.222
t116	0.202	0.044	-0.94	-1.623	-1.153	-0.151	1.435	3.162	-1.095	0.159	0.897	-0.797	1.307	1.166	-1.311	-0.452	1.083	0.538	0.624	0.408	0.185	-2.698	-0.397	-0.039	0.382	-0.26	-1.467	0.351	-0.505	0.915
t136	0.166	0.099	-0.027	-1.472	-1.075	0.782	1.467	3.016	-1.197	-0.17	0.835	-0.955	0.961	0.642	-1.342	-0.294	0.716	0.791	-0.115	0.877	-0.074	-1.78	-0.433	-0.307	0.217	-0.175	-1.268	-0.019	-0.429	0.533
t163	-0.621	0.123	0.559	-0.269	-0.269	0.61	1.517	2.347	-2.286	-0.575	1.881	-1.302	1.821	-0.729	-0.858	0.224	0.049	-0.567	-0.089	1.07	-0.03	-0.753	-1.447	-0.629	0.62	0.424	-1.537	1.469	-0.37	-0.427
t112	-0.928	-0.102	0.498	-0.382	-0.187	1.284	1.582	2.358	-2.12	-0.439	1.714	-1.358	1.492	-0.907	-0.788	0.291	-0.041	-0.184	-0.706	1.505	0.038	-0.442	-1.468	-0.75	0.731	0.375	-1.327	1.205	-0.244	-0.74
t200	-0.537	-0.036	-0.313	-1.381	-0.902	0.838	1.539	2.876	-1.267	0.228	0.772	-1.1	1.119	0.642	-1.061	-0.14	0.488	0.161	-0.584	1.296	0.204	-1.747	-0.657	-0.315	0.674	-0.194	-1.159	0.441	-0.259	0.348
t11	-0.695	-0.139	0.537	-0.46	-0.193	1.676	1.677	2.507	-1.946	-0.359	1.638	-1.364	1.262	-0.841	-0.759	0.349	0.004	-1.287	-0.711	1.614	-0.133	-0.613	-1.327	-0.686	0.739	0.34	-1.262	1.289	-0.232	-0.66
t9	-0.111	0.059	-0.389	-1.557	-1.002	0.661	1.501	3.029	-1.085	0.134	0.693	-0.947	1.093	0.837	-1.223	-0.32	0.721	0.093	-0.326	1.068	0.161	-1.785	-0.413	-0.243	0.442	-0.234	-1.167	0.115	-0.327	0.493
t143	-0.563	-0.094	-0.231	-1.104	-0.642	1.01	1.585	2.797	-1.502	0.013	1.122	-1.104	1.434	0.133	-0.997	-0.016	0.496	-0.394	-0.565	1.277	0.129	-1.367	-0.858	-0.403	0.65	-0.015	-1.177	0.636	-0.25	-0.028
t164	1.084	-0.104	-1.248	-2.857	-1.894	0.757	1.464	3.899	0.085	0.459	-0.131	-0.506	0.189	2.189	-1.793	-0.842	1.682	1.182	0.375	0.404	-0.111	-3.503	0.608	0.187	-0.099	-0.803	-1.118	-1.198	-0.551	1.753
t55	0.441	-0.201	-0.431	-1.468	-0.864	1.04	1.557	3.211	-0.986	-0.128	1.151	-0.883	0.446	0.336	-1.24	-0.286	0.885	0.48	0.487	0.737	-0.151	-2.125	-0.549	-0.338	0.277	-0.038	-1.44	0.345	-0.52	0.389
t57	-0.161	-0.426	-0.778	-1.846	-0.985	1.683	1.661	3.293	-0.685	0.409	0.619	-0.966	0.389	0.685	-1.138	-0.195	0.836	0.216	-0.497	1.33	0.025	-2.236	-0.409	-0.269	0.587	-0.318	-1.062	0.061	-0.285	0.432
t76	-0.128	-0.213	-0.303	-1.212	-0.718	1.192	1.61	2.983	-1.302	-0.026	1.201	-1.065	0.901	0.147	-1.053	-0.046	0.614	-0.209	-0.049	1.069	-0.078	-1.864	-0.79	-0.368	0.543	-0.012	-1.33	0.692	-0.379	0.163
t78	-0.165	-0.259	-0.744	-1.679	-1.006	1.007	1.566	3.163	-0.932	0.282	0.78	-0.952	0.804	0.754	-1.171	-0.226	0.832	0.4	-0.143	1.031	0.105	-2.293	-0.512	-0.219	0.549	-0.246	-1.231	0.261	-0.354	0.578
t179	-0.128	0.033	-0.173	-1.158	-0.745	0.671	1.532	2.892	-1.424	-0.118	1.165	-1.014	1.344	0.288	-1.112	-0.13	0.622	-0.52	-0.033	0.951	0.032	-1.59	-0.732	-0.333	0.464	0.016	-1.33	0.632	-0.376	0.254
t172	0.028	-0.294	-0.065	-1.042	-0.555	1.439	1.618	2.958	-1.409	-0.311	1.526	-1.076	0.785	-0.356	-1.06	0.036	0.577	-0.147	0.207	0.958	-0.245	-1.644	-0.978	-0.497	0.424	0.184	-1.452	0.809	-0.455	0.005
