V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t71	-0.415	-3.113	-1.97	1.398	1.442	-4.01	0.03	-2.34	3.911	0.994	0.576	1.148	-0.636	3.18	1.668	2.163	4.186	-2.489	-1.041	-1.715	-2.419	-1.673	0.223	-1.015	5.12	0.133	-0.83	-2.291	-0.842	0.573
t62	0.862	-0.395	-1.092	-0.739	-0.033	0.806	-0.601	-0.153	-0.59	-0.614	-0.879	0.154	0.348	-0.826	0.178	0.974	0.39	-0.814	0.689	-0.368	1.031	0.507	-1.427	0.459	0.721	-0.675	0.904	0.029	0.537	0.612
t144	2.514	-0.474	-1.199	-1.086	0.438	-0.38	0.422	0.062	-0.544	-1.167	-1.049	-0.157	1.058	-1.03	-0.581	0.932	0.265	-0.589	0.96	0.2	0.717	0.34	-0.901	0.562	-0.176	-0.839	1.575	-0.792	0.449	0.467
t103	-0.412	-0.95	-1.264	0.014	0.143	0.545	-1.408	-0.634	0.061	0.108	-0.53	0.541	-0.147	-0.294	0.374	1.353	1.308	-1.256	0.147	0.666	0.33	0.317	-1.539	0.081	2.111	-0.599	-0.055	0.012	0.302	0.674
t170	0.74	0.55	-0.771	-1.275	-0.573	2.773	-1.281	0.536	-2.276	-0.91	-1.306	-0.057	0.502	-2.269	-0.593	0.683	-0.675	-0.278	1.195	0.671	2.423	1.336	-2.154	0.946	-0.711	-1.083	1.124	1.003	1.043	0.681
t161	1.338	-1.141	-1.375	-0.411	0.503	-0.968	0.152	-0.613	0.694	-0.461	-0.595	0.235	0.399	0.148	0.612	1.207	1.173	-1.169	0.354	-0.975	-0.124	-0.136	-0.781	0.097	1.677	-0.451	0.883	-0.929	0.13	0.522
t84	3.124	-0.164	-1.125	-1.572	0.208	0.037	0.806	0.402	-0.898	-1.517	-1.309	-0.423	1.291	-1.545	-0.008	0.631	-0.604	-0.389	1.207	-0.653	0.78	0.598	-1.065	0.709	-0.374	-0.748	2.202	-0.597	0.582	0.411
t187	2.57	0.042	-1.025	-1.482	0.068	0.711	0.232	0.46	-1.366	-1.413	-1.318	-0.326	1.151	-1.795	-0.522	0.669	-0.551	-0.315	1.246	0.133	1.314	0.797	-1.308	0.813	-0.734	-0.916	1.886	-0.222	0.715	0.484
t13	2.847	0.1	-1.018	-1.622	0.063	0.719	0.398	0.563	-1.46	-1.592	-1.398	-0.414	1.277	-1.946	-0.491	0.588	-0.766	-0.249	1.33	0.12	1.299	0.848	-1.3	0.861	-0.884	-0.908	2.081	-0.242	0.737	0.457
t65	2.992	-0.115	-1.054	-1.415	0.315	-0.037	0.572	0.298	-1.048	-1.604	-1.229	-0.306	1.276	-1.334	-0.953	0.703	-0.194	-0.336	1.267	0.083	1.267	0.491	-0.879	0.826	-1.163	-0.84	1.921	-0.589	0.613	0.468
t25	3.452	-0.972	-1.396	-1.031	0.88	-1.835	1.187	-0.141	0.292	-1.481	-0.989	-0.243	1.38	-0.481	-0.309	0.913	0.441	-0.756	0.857	0.048	-0.378	-0.079	-0.344	0.389	0.194	-0.482	1.875	-1.492	0.151	0.346
t105	-0.638	-1.273	-1.321	0.345	0.368	-0.254	-1.173	-1.055	0.732	0.32	-0.22	0.76	-0.368	0.638	0.154	1.578	2.202	-1.456	-0.032	-0.077	0.415	-0.181	-1.069	-0.046	2.174	-0.598	-0.357	-0.426	0.138	0.718
t49	4.482	-0.391	-1.139	-1.625	0.787	-1.909	2.194	0.045	-0.149	-1.971	-1.066	-0.433	1.619	-0.294	-1.191	0.737	0.376	-0.312	1.414	-2.089	1.315	-0.277	0.197	0.838	-1.942	-0.827	2.572	-1.76	0.403	0.385
t96	1.214	-1.231	-1.4	-0.313	0.534	-1.033	0.059	-0.679	0.8	-0.429	-0.559	0.279	0.359	0.227	0.68	1.225	1.243	-1.235	0.286	-0.809	-0.301	-0.161	-0.782	0.049	1.877	-0.378	0.781	-0.915	0.088	0.524
t156	3.47	-0.158	-1.137	-1.589	0.366	-0.115	0.74	0.507	-1.117	-1.774	-1.404	-0.486	1.546	-1.798	-0.612	0.603	-0.683	-0.298	1.298	0.606	0.65	0.671	-1.018	0.784	-0.818	-0.772	2.227	-0.652	0.581	0.379
t35	0.954	-0.638	-1.232	-0.587	0.187	0.498	-0.775	-0.128	-0.505	-0.573	-0.915	0.135	0.509	-1.077	0.057	1.067	0.414	-0.895	0.562	1.107	0.292	0.577	-1.509	0.326	1.191	-0.669	0.778	-0.125	0.421	0.553
t20	1.746	-1.368	-1.47	-0.324	0.798	-1.755	0.497	-0.731	1.031	-0.479	-0.515	0.235	0.545	0.427	0.273	1.327	1.541	-1.213	0.314	-0.769	-0.379	-0.385	-0.447	0.031	1.585	-0.501	0.905	-1.406	0.001	0.484
t145	4.229	0.397	-0.972	-2.161	0.171	0.481	1.043	0.98	-1.948	-2.219	-1.718	-0.775	1.902	-2.544	-1.036	0.349	-1.443	0.111	1.741	0.46	1.413	1	-1.137	1.121	-2.018	-0.997	2.826	-0.463	0.844	0.354
t115	2.447	-0.999	-1.384	-0.83	0.599	-1.153	0.644	-0.256	0.368	-1.055	-0.889	-0.077	0.941	-0.43	0.47	0.961	0.459	-0.938	0.633	-0.426	-0.422	0.045	-0.727	0.249	1.129	-0.396	1.515	-1.061	0.17	0.411
t129	2.029	0.489	-0.864	-1.679	-0.397	2.096	-0.417	0.765	-2.133	-1.428	-1.524	-0.379	1.021	-2.513	-0.22	0.467	-1.274	-0.166	1.371	0.368	1.752	1.315	-1.928	0.968	-0.781	-0.913	1.879	0.59	0.965	0.534
t88	2.45	-0.018	-1.042	-1.409	0.078	0.703	0.125	0.421	-1.308	-1.402	-1.299	-0.293	1.118	-1.745	-0.488	0.684	-0.504	-0.363	1.194	0.348	1.186	0.788	-1.331	0.778	-0.591	-0.864	1.799	-0.191	0.689	0.486
t184	1.03	-0.282	-1.106	-0.929	-0.133	1.206	-0.694	0.11	-0.91	-0.721	-1.074	0.004	0.507	-1.445	0.493	0.851	-0.187	-0.733	0.751	0.168	0.738	0.821	-1.741	0.477	0.961	-0.665	1.113	0.229	0.597	0.563
t23	2.193	-1.203	-1.453	-0.572	0.747	-1.448	0.451	-0.425	0.6	-0.836	-0.767	0.041	0.852	-0.222	0.286	1.121	0.86	-1.06	0.476	0.094	-0.645	-0.068	-0.667	0.138	1.405	-0.415	1.207	-1.192	0.076	0.424
t102	3.3	-0.111	-1.15	-1.619	0.274	0.269	0.504	0.636	-1.325	-1.73	-1.49	-0.521	1.549	-2.163	-0.438	0.581	-0.939	-0.288	1.28	1.131	0.49	0.88	-1.288	0.763	-0.533	-0.801	2.209	-0.461	0.619	0.367
t104	3.354	-0.503	-1.262	-1.361	0.544	-0.688	0.867	0.276	-0.567	-1.589	-1.248	-0.391	1.449	-1.38	-0.33	0.741	-0.285	-0.504	1.085	0.462	0.148	0.429	-0.847	0.587	-0.179	-0.687	2.069	-0.958	0.407	0.36
t127	4.42	-0.092	-1.083	-1.915	0.469	-0.895	1.859	0.443	-0.783	-2.134	-1.356	-0.61	1.723	-1.198	-0.677	0.504	-0.549	-0.174	1.534	-1.526	1.183	0.253	-0.381	0.921	-1.693	-0.785	2.814	-1.2	0.567	0.353
t94	0.39	1.099	-0.561	-1.519	-0.919	3.901	-1.591	0.806	-3.119	-0.862	-1.419	-0.081	0.388	-2.798	-1.073	0.63	-0.926	-0.002	1.448	0.495	3.66	1.664	-2.474	1.21	-1.592	-1.476	1.127	1.465	1.347	0.768
t110	1.779	-2.381	-1.797	0.271	1.331	-3.74	1.116	-1.481	2.821	-0.237	-0.07	0.475	0.354	1.958	1.242	1.568	2.569	-1.812	-0.238	-1.839	-1.956	-1.228	0.282	-0.483	3.206	0.062	0.642	-2.301	-0.54	0.416
t54	-1.761	-2.755	-1.811	1.56	0.992	-2.364	-1.267	-2.19	3.096	1.289	0.508	1.313	-1.022	2.565	1.534	2.153	3.935	-2.452	-1.082	-0.442	-1.854	-1.146	-0.534	-0.926	5.232	0.025	-1.415	-1.304	-0.602	0.696
t136	1.558	-0.663	-1.188	-0.703	0.347	-0.345	0.111	-0.337	-0.069	-0.735	-0.753	0.138	0.545	-0.299	-0.201	1.086	0.889	-0.848	0.693	-0.777	0.882	0.088	-0.847	0.414	0.409	-0.723	1.064	-0.677	0.374	0.566
t39	2.334	-0.856	-1.34	-0.817	0.63	-0.864	0.385	-0.144	-0.053	-1.033	-0.927	-0.062	0.99	-0.777	-0.245	1.033	0.546	-0.815	0.718	0.573	0.003	0.193	-0.824	0.35	0.619	-0.685	1.356	-0.994	0.263	0.44
t169	3.966	-0.585	-1.266	-1.429	0.746	-1.484	1.514	0.136	-0.217	-1.785	-1.16	-0.418	1.581	-0.856	-0.606	0.748	0.024	-0.476	1.174	-0.466	0.323	0.074	-0.337	0.635	-0.73	-0.667	2.299	-1.42	0.334	0.343
t147	3.171	0.481	-0.918	-1.986	-0.169	1.481	0.243	0.975	-2.172	-1.934	-1.709	-0.631	1.531	-2.743	-0.501	0.332	-1.623	-0.006	1.583	0.714	1.413	1.282	-1.662	1.057	-1.306	-0.891	2.439	0.192	0.925	0.424
t43	1.763	-1.179	-1.419	-0.452	0.667	-1.174	0.143	-0.488	0.541	-0.713	-0.713	0.138	0.685	-0.161	0.234	1.159	0.987	-1.101	0.42	0.23	-0.476	-0.041	-0.765	0.133	1.46	-0.422	0.976	-1.006	0.103	0.468
t116	-0.245	-2.523	-1.779	1.02	1.182	-2.853	-0.383	-1.829	2.747	0.595	0.236	0.96	-0.373	2.127	0.942	1.93	3.399	-2.103	-0.662	-0.383	-1.686	-1.11	-0.204	-0.668	4.007	-0.091	-0.617	-1.704	-0.53	0.589
t9	-0.46	-1.026	-1.257	0.093	0.205	0.232	-1.182	-0.81	0.328	0.177	-0.39	0.626	-0.258	0.148	0.294	1.429	1.69	-1.307	0.118	-0.094	0.584	0.079	-1.289	0.066	1.981	-0.637	-0.115	-0.191	0.261	0.703
t56	3.135	-0.059	-1.081	-1.548	0.265	0.107	0.648	0.447	-1.166	-1.555	-1.322	-0.404	1.355	-1.655	-0.709	0.687	-0.459	-0.289	1.291	0.072	1.133	0.633	-1.038	0.807	-0.948	-0.921	2.088	-0.591	0.641	0.435
t173	2.145	0.317	-0.915	-1.539	-0.18	1.498	-0.196	0.589	-1.825	-1.336	-1.384	-0.306	1.019	-2.119	-0.599	0.623	-0.762	-0.221	1.315	0.296	1.798	1.045	-1.619	0.917	-0.937	-1.016	1.769	0.208	0.873	0.538
t112	3.656	-0.869	-1.393	-1.17	0.873	-1.695	1.259	0.023	0.053	-1.534	-1.085	-0.333	1.507	-0.826	-0.431	0.895	0.244	-0.654	0.946	0.327	-0.298	0.055	-0.433	0.439	0.034	-0.632	2.019	-1.511	0.206	0.324
t139	0.8	0.802	-0.688	-1.45	-0.67	3.1	-1.188	0.678	-2.629	-0.903	-1.355	-0.103	0.518	-2.48	-0.938	0.692	-0.719	-0.114	1.354	0.395	3.082	1.42	-2.191	1.079	-1.277	-1.367	1.234	1.027	1.177	0.707
t95	4.037	-0.368	-1.194	-1.625	0.569	-1.05	1.499	0.303	-0.514	-1.896	-1.278	-0.505	1.62	-1.135	-0.453	0.618	-0.365	-0.367	1.295	-0.727	0.531	0.249	-0.499	0.733	-0.909	-0.659	2.488	-1.188	0.441	0.344
t190	2.322	-0.073	-1.04	-1.329	0.083	0.562	0.156	0.287	-1.105	-1.264	-1.203	-0.227	0.994	-1.471	-0.367	0.726	-0.302	-0.426	1.132	-0.195	1.249	0.664	-1.236	0.74	-0.49	-0.823	1.708	-0.24	0.657	0.508
t58	2.613	-0.043	-1.059	-1.447	0.105	0.583	0.22	0.429	-1.245	-1.435	-1.318	-0.331	1.17	-1.763	-0.354	0.649	-0.59	-0.365	1.196	0.242	1.039	0.781	-1.302	0.766	-0.523	-0.802	1.88	-0.234	0.667	0.466
t75	1.951	0.92	-0.668	-1.853	-0.546	2.56	-0.344	0.851	-2.65	-1.395	-1.499	-0.35	0.931	-2.522	-1.096	0.515	-1.043	0.09	1.633	-0.332	3.182	1.312	-1.831	1.235	-2.058	-1.36	1.887	0.652	1.193	0.63
t106	5.039	-0.199	-1.156	-2.013	0.668	-1.463	2.291	0.482	-0.625	-2.298	-1.397	-0.72	1.973	-1.19	-0.794	0.505	-0.563	-0.141	1.584	-1.445	0.893	0.145	-0.164	0.906	-1.813	-0.799	3.067	-1.567	0.493	0.289
t162	2.711	-0.979	-1.425	-0.872	0.707	-1.172	0.549	-0.089	0.11	-1.133	-1.007	-0.164	1.17	-0.847	0.052	0.986	0.313	-0.851	0.689	0.774	-0.625	0.201	-0.825	0.274	0.974	-0.52	1.558	-1.115	0.182	0.371
t68	3.785	-0.555	-1.265	-1.486	0.585	-1.2	1.479	0.168	-0.184	-1.676	-1.184	-0.437	1.473	-0.93	0.003	0.693	-0.207	-0.52	1.126	-1.053	0.2	0.161	-0.516	0.583	-0.266	-0.582	2.365	-1.257	0.351	0.341
t3	0.523	-1.349	-1.43	0.017	0.568	-0.783	-0.615	-0.782	0.731	-0.169	-0.478	0.448	0.179	0.147	0.406	1.369	1.527	-1.35	0.107	0.5	-0.445	-0.066	-0.992	-0.038	2.218	-0.419	0.255	-0.708	0.061	0.568
t150	-1.051	-2.399	-1.707	1.184	0.978	-2.178	-0.983	-1.87	2.511	0.909	0.299	1.11	-0.678	2.063	0.889	2.01	3.529	-2.136	-0.741	-0.196	-1.293	-0.967	-0.495	-0.664	4.137	-0.189	-1.006	-1.311	-0.437	0.672
t107	-0.24	-2.418	-1.735	0.941	1.097	-2.716	-0.324	-1.803	2.678	0.608	0.226	0.945	-0.407	2.135	1.004	1.9	3.334	-2.059	-0.61	-0.869	-1.456	-1.097	-0.215	-0.622	3.874	-0.115	-0.543	-1.646	-0.48	0.603
t37	-1.531	-1.973	-1.528	0.993	0.556	-1.106	-1.295	-1.7	1.973	0.982	0.216	1.108	-0.893	1.772	1.071	1.892	3.169	-1.996	-0.602	-0.941	-0.487	-0.697	-0.846	-0.503	3.844	-0.292	-0.98	-0.757	-0.205	0.748
t48	1.635	-1.032	-1.318	-0.49	0.553	-1.131	0.328	-0.602	0.599	-0.607	-0.601	0.21	0.5	0.265	0.124	1.193	1.265	-1.062	0.487	-1.107	0.241	-0.227	-0.585	0.215	1.009	-0.514	0.981	-1.032	0.171	0.533
t85	0.653	-0.468	-1.096	-0.644	-0.036	0.727	-0.597	-0.282	-0.395	-0.485	-0.781	0.231	0.205	-0.577	0.332	1.02	0.595	-0.892	0.613	-0.82	1.08	0.398	-1.362	0.409	0.894	-0.649	0.79	-0.003	0.504	0.635
t158	0.432	-1.332	-1.387	-0.026	0.444	-0.848	-0.326	-0.921	1.019	-0.085	-0.374	0.492	-0.012	0.616	0.864	1.346	1.648	-1.406	0.093	-1.132	-0.179	-0.264	-0.843	-0.052	2.299	-0.331	0.354	-0.748	0.058	0.598
t31	0.279	-1.427	-1.454	0.119	0.565	-0.794	-0.679	-0.863	0.859	-0.018	-0.407	0.515	0.062	0.279	0.506	1.444	1.703	-1.424	0.021	0.386	-0.472	-0.119	-1.007	-0.104	2.468	-0.446	0.126	-0.734	0.031	0.583
t92	3.158	-0.848	-1.304	-1.035	0.739	-1.651	1.255	-0.253	0.332	-1.334	-0.875	-0.152	1.142	-0.152	-0.264	0.94	0.673	-0.748	0.881	-1.155	0.266	-0.2	-0.257	0.443	-0.048	-0.563	1.811	-1.434	0.217	0.414
t159	5.49	-0.329	-1.258	-2.161	0.686	-1.647	2.502	0.606	-0.456	-2.456	-1.544	-0.89	2.18	-1.466	0.008	0.348	-1.12	-0.191	1.544	-1.428	-0.005	0.263	-0.28	0.801	-1.113	-0.514	3.403	-1.59	0.406	0.19
t177	4.799	-1.04	-1.474	-1.463	1.055	-2.732	2.365	-0.016	0.651	-1.902	-1.113	-0.539	1.809	-0.403	0.19	0.736	0.051	-0.659	1.036	-1.356	-0.785	-0.28	0.07	0.405	0.053	-0.363	2.703	-2.086	0.061	0.217
t119	2.26	-1.394	-1.5	-0.434	0.935	-1.967	0.657	-0.602	0.916	-0.839	-0.641	0.116	0.841	0.158	0.072	1.215	1.268	-1.138	0.414	0.007	-0.69	-0.31	-0.384	0.086	1.352	-0.427	1.115	-1.491	-0.022	0.425
t87	0.405	-1.973	-1.619	0.476	0.948	-2.092	-0.264	-1.321	1.844	0.121	-0.118	0.671	-0.011	1.247	0.628	1.639	2.491	-1.714	-0.244	-0.161	-1.113	-0.676	-0.454	-0.344	2.993	-0.234	-0.059	-1.364	-0.264	0.56
t70	3.081	-0.448	-1.23	-1.3	0.467	-0.512	0.7	0.234	-0.609	-1.425	-1.203	-0.328	1.322	-1.3	-0.389	0.798	-0.164	-0.513	1.059	0.29	0.363	0.431	-0.908	0.59	-0.186	-0.74	1.937	-0.86	0.442	0.397
t83	0.164	-0.453	-1.103	-0.445	-0.041	1.114	-1.232	-0.243	-0.693	-0.293	-0.794	0.319	0.143	-0.891	-0.101	1.134	0.685	-0.903	0.535	0.635	1.045	0.6	-1.644	0.391	0.992	-0.773	0.411	0.236	0.539	0.666
t165	3.097	-0.835	-1.358	-1.06	0.701	-1.255	0.892	-0.033	0.014	-1.345	-1.042	-0.236	1.276	-0.803	-0.135	0.898	0.233	-0.727	0.855	0.161	-0.233	0.142	-0.643	0.404	0.381	-0.563	1.804	-1.202	0.24	0.371
t47	3.432	-1.212	-1.509	-0.933	0.974	-2.115	1.255	-0.211	0.608	-1.369	-0.953	-0.236	1.372	-0.448	0.156	0.958	0.462	-0.895	0.702	0.109	-0.975	-0.115	-0.365	0.227	0.91	-0.388	1.852	-1.637	0.032	0.306
t193	0.337	-1.045	-1.284	-0.111	0.37	-0.369	-0.555	-0.761	0.472	-0.08	-0.438	0.484	0.014	0.259	0.147	1.377	1.642	-1.217	0.253	-0.563	0.533	-0.087	-0.964	0.118	1.557	-0.645	0.279	-0.588	0.219	0.644
t80	-1.643	-2.015	-1.528	1.075	0.583	-1.162	-1.371	-1.77	2.036	1.006	0.263	1.159	-0.944	1.894	0.987	1.92	3.307	-2.031	-0.637	-0.856	-0.467	-0.749	-0.805	-0.515	3.833	-0.271	-1.09	-0.758	-0.224	0.762
t57	2.018	-0.967	-1.347	-0.643	0.629	-1.014	0.318	-0.348	0.237	-0.84	-0.784	0.062	0.79	-0.354	-0.123	1.117	0.878	-0.935	0.598	0.072	0.023	0.019	-0.728	0.276	0.839	-0.612	1.156	-1.023	0.208	0.476
t93	2.547	-0.661	-1.257	-0.97	0.567	-0.75	0.515	-0.065	-0.262	-1.169	-0.976	-0.113	1.055	-0.804	-0.513	0.969	0.453	-0.685	0.873	0.227	0.438	0.202	-0.756	0.485	0.038	-0.748	1.511	-0.956	0.351	0.454
t149	3.191	-1.171	-1.478	-0.878	0.927	-2.007	1.186	-0.269	0.6	-1.235	-0.886	-0.167	1.244	-0.309	0.032	1.028	0.665	-0.901	0.688	-0.151	-0.669	-0.167	-0.354	0.236	0.812	-0.487	1.733	-1.619	0.061	0.344
