V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t71	-6.261	-8.951	-7.814	-4.449	-4.404	-9.837	-5.816	-8.183	-1.935	-4.852	-5.27	-4.698	-6.481	-2.666	-4.178	-3.683	-1.66	-8.331	-6.886	-7.56	-8.261	-7.518	-5.623	-6.861	-0.726	-5.713	-6.675	-8.134	-6.688	-5.273
t62	-2.758	-4.015	-4.712	-4.359	-3.653	-2.814	-4.221	-3.773	-4.21	-4.235	-4.5	-3.467	-3.272	-4.447	-3.442	-2.647	-3.23	-4.435	-2.931	-3.988	-2.59	-3.113	-5.047	-3.161	-2.899	-4.296	-2.716	-3.592	-3.083	-3.008
t144	-1.355	-4.343	-5.068	-4.955	-3.431	-4.249	-3.447	-3.807	-4.413	-5.036	-4.918	-4.026	-2.811	-4.899	-4.45	-2.937	-3.604	-4.458	-2.909	-3.669	-3.152	-3.53	-4.77	-3.307	-4.045	-4.708	-2.294	-4.661	-3.42	-3.402
t103	-4.165	-4.703	-5.017	-3.739	-3.61	-3.208	-5.161	-4.387	-3.692	-3.645	-4.283	-3.212	-3.899	-4.047	-3.379	-2.4	-2.445	-5.008	-3.605	-3.087	-3.423	-3.436	-5.291	-3.672	-1.642	-4.352	-3.808	-3.74	-3.451	-3.079
t170	-3.432	-3.623	-4.944	-5.448	-4.745	-1.4	-5.453	-3.637	-6.448	-5.083	-5.479	-4.229	-3.67	-6.442	-4.765	-3.49	-4.848	-4.45	-2.978	-3.502	-1.749	-2.837	-6.326	-3.226	-4.884	-5.256	-3.049	-3.17	-3.129	-3.492
t161	-2.385	-4.863	-5.097	-4.133	-3.219	-4.69	-3.57	-4.335	-3.028	-4.183	-4.317	-3.487	-3.323	-3.574	-3.11	-2.515	-2.55	-4.891	-3.368	-4.698	-3.846	-3.858	-4.503	-3.625	-2.045	-4.173	-2.839	-4.652	-3.592	-3.2
t84	-1.033	-4.322	-5.282	-5.73	-3.949	-4.12	-3.352	-3.756	-5.056	-5.675	-5.466	-4.58	-2.866	-5.702	-4.166	-3.527	-4.761	-4.546	-2.95	-4.81	-3.377	-3.559	-5.223	-3.449	-4.532	-4.905	-1.955	-4.755	-3.576	-3.747
t187	-1.425	-3.953	-5.02	-5.477	-3.927	-3.284	-3.764	-3.536	-5.361	-5.408	-5.313	-4.321	-2.844	-5.79	-4.517	-3.326	-4.546	-4.31	-2.75	-3.862	-2.681	-3.198	-5.303	-3.182	-4.729	-4.911	-2.11	-4.217	-3.28	-3.511
t13	-1.261	-4.008	-5.125	-5.729	-4.044	-3.389	-3.71	-3.544	-5.568	-5.7	-5.506	-4.521	-2.831	-6.054	-4.599	-3.519	-4.874	-4.357	-2.777	-3.988	-2.809	-3.26	-5.408	-3.247	-4.992	-5.016	-2.027	-4.35	-3.37	-3.651
t65	-1.108	-4.215	-5.153	-5.514	-3.785	-4.136	-3.528	-3.802	-5.148	-5.703	-5.329	-4.406	-2.824	-5.433	-5.052	-3.397	-4.294	-4.435	-2.833	-4.016	-2.833	-3.609	-4.979	-3.274	-5.262	-4.94	-2.179	-4.689	-3.487	-3.632
t25	-0.799	-5.223	-5.647	-5.282	-3.371	-6.086	-3.064	-4.392	-3.959	-5.732	-5.24	-4.494	-2.871	-4.732	-4.56	-3.338	-3.81	-5.007	-3.394	-4.203	-4.629	-4.33	-4.595	-3.862	-4.057	-4.733	-2.376	-5.743	-4.1	-3.905
t105	-4.531	-5.166	-5.214	-3.548	-3.525	-4.147	-5.066	-4.949	-3.161	-3.573	-4.113	-3.133	-4.261	-3.255	-3.74	-2.315	-1.691	-5.349	-3.925	-3.97	-3.478	-4.074	-4.962	-3.939	-1.719	-4.491	-4.25	-4.319	-3.756	-3.175
t49	-0.484	-5.357	-6.104	-6.59	-4.178	-6.874	-2.772	-4.921	-5.115	-6.936	-6.032	-5.398	-3.346	-5.26	-6.157	-4.229	-4.59	-5.277	-3.552	-7.054	-3.651	-5.242	-4.769	-4.128	-6.907	-5.793	-2.394	-6.725	-4.563	-4.581
t96	-2.531	-4.976	-5.145	-4.059	-3.211	-4.778	-3.687	-4.424	-2.945	-4.174	-4.304	-3.466	-3.387	-3.518	-3.066	-2.521	-2.502	-4.98	-3.46	-4.555	-4.047	-3.906	-4.527	-3.696	-1.868	-4.123	-2.964	-4.661	-3.657	-3.221
t156	-0.851	-4.48	-5.459	-5.91	-3.955	-4.437	-3.581	-3.815	-5.438	-6.095	-5.725	-4.808	-2.776	-6.119	-4.933	-3.719	-5.005	-4.619	-3.023	-3.715	-3.672	-3.65	-5.34	-3.537	-5.139	-5.093	-2.095	-4.973	-3.741	-3.943
t35	-2.694	-4.286	-4.879	-4.235	-3.461	-3.15	-4.423	-3.776	-4.153	-4.221	-4.563	-3.512	-3.139	-4.725	-3.59	-2.581	-3.234	-4.542	-3.086	-2.541	-3.356	-3.071	-5.157	-3.322	-2.457	-4.317	-2.87	-3.773	-3.227	-3.095
t20	-2.077	-5.191	-5.293	-4.147	-3.025	-5.578	-3.326	-4.555	-2.792	-4.302	-4.338	-3.588	-3.278	-3.396	-3.55	-2.496	-2.282	-5.036	-3.509	-4.592	-4.202	-4.208	-4.27	-3.793	-2.238	-4.324	-2.919	-5.229	-3.822	-3.339
t145	-0.631	-4.463	-5.832	-7.02	-4.688	-4.379	-3.817	-3.88	-6.808	-7.078	-6.577	-5.635	-2.958	-7.403	-5.895	-4.511	-6.302	-4.749	-3.119	-4.4	-3.447	-3.86	-5.996	-3.739	-6.877	-5.857	-2.034	-5.323	-4.016	-4.506
t115	-1.41	-4.855	-5.24	-4.687	-3.258	-5.01	-3.212	-4.113	-3.489	-4.912	-4.746	-3.934	-2.915	-4.286	-3.387	-2.896	-3.397	-4.795	-3.223	-4.283	-4.278	-3.812	-4.583	-3.607	-2.728	-4.253	-2.341	-4.918	-3.687	-3.446
t129	-2.07	-3.61	-4.963	-5.778	-4.496	-2.003	-4.517	-3.334	-6.232	-5.527	-5.623	-4.478	-3.078	-6.612	-4.32	-3.633	-5.373	-4.265	-2.728	-3.732	-2.348	-2.784	-6.027	-3.131	-4.88	-5.012	-2.22	-3.509	-3.134	-3.565
t88	-1.495	-3.963	-4.987	-5.354	-3.867	-3.242	-3.82	-3.524	-5.253	-5.347	-5.244	-4.238	-2.827	-5.69	-4.433	-3.261	-4.449	-4.308	-2.751	-3.597	-2.759	-3.157	-5.276	-3.167	-4.536	-4.809	-2.146	-4.136	-3.256	-3.46
t184	-2.658	-3.97	-4.794	-4.617	-3.822	-2.483	-4.382	-3.579	-4.598	-4.409	-4.762	-3.685	-3.182	-5.133	-3.195	-2.838	-3.876	-4.421	-2.938	-3.521	-2.95	-2.868	-5.429	-3.212	-2.727	-4.354	-2.576	-3.459	-3.091	-3.126
