V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t75	-0.611	1.833	1.182	-0.592	-2.415	-1.221	-0.65	0.302	0.946	-0.335	1.106	-1.629	-1.61	-1.618	-0.005	2.886	-0.052	-1.507	-0.232	1.811	-0.175	0.603	2.203	1.237	-0.943	1.127	-1.075	-0.483	1.625	-1.711
t125	0.647	0.756	2.388	-0.277	-1.283	-0.698	-0.226	-0.262	-0.553	-0.068	-0.299	-1.273	-0.631	-0.352	-1.808	1.448	0.788	-0.161	-1.339	-0.587	-0.191	0.461	0.221	1.084	1.374	-0.104	-1.797	0.288	3.028	-0.576
t72	0.802	-0.926	2.377	-0.517	0.763	-0.597	0.811	-0.619	-2.066	0.071	-1.273	-1.975	1.275	-1.545	1.512	0.243	0.905	0.078	-0.989	-2.506	0.058	0.474	0.755	1.697	1.309	-2.436	-0.923	1.575	1.201	0.463
t38	0.337	0.59	2.417	-0.553	-4.223	-0.951	-1.584	-1.199	1.872	-0.23	0.642	-0.325	-3.336	-0.76	-5.227	2.811	0.639	0.213	-0.302	2.927	-0.633	0.391	-0.031	1.91	1.492	2.798	-1.206	-1.552	4.126	-1.106
t146	0.318	2.631	2.522	0.379	0.599	-1.861	0.782	0.918	0.77	-0.329	-0.655	-1.474	-1.214	0.222	-0.977	0.133	1.349	-0.897	-1.424	0.171	0.355	-0.405	1.591	0.71	-1.094	-2.164	-1.361	0.155	1.403	-1.159
t116	-0.482	0.609	0.868	-0.202	1.581	-1.801	0.479	0.482	-0.137	0.016	0.525	-1.517	-1.142	-0.986	1.396	2.621	0.959	-1.789	-1.008	0.104	2.079	-0.459	1.778	0.448	-1.196	-1.873	-0.159	0.068	-0.116	-1.147
t55	0.245	2.962	1.791	-0.085	-2.292	-1.771	-0.732	0.761	1.942	-0.483	1.11	-1.104	-3.083	-1.808	-2.243	2.436	0.584	-1.574	-0.637	2.299	0.196	0.153	2.83	0.859	-1.329	1.589	-1.617	-1.145	2.146	-2.008
t65	1.196	0.241	2.37	-0.175	2.064	-1.377	0.576	-0.635	-0.839	0.701	-0.525	-1.53	-0.652	-1.879	-0.217	1.024	1.27	-0.462	-1.138	-0.857	1.596	-0.025	0.742	-0.531	0.081	-1.611	-0.506	0.632	0.756	-0.295
t49	-0.474	1.475	1.62	-0.231	-0.93	-1.907	0.388	0.579	1.553	-0.815	-0.17	-1.772	-1.438	-2.266	0.918	1.373	0.635	-1.389	-0.148	1.2	-0.146	-0.033	3.668	2.006	-1.49	-1.355	-0.09	-0.047	0.422	-1.143
t164	0.853	-0.303	2.642	-0.268	1.402	-0.857	0.914	-0.806	-1.497	0.245	-1.414	-1.712	0.731	-0.124	0.336	-0.092	1.245	0.186	-1.228	-2.26	0.221	0.078	0.16	1.133	1.021	-2.863	-0.899	1.352	1.521	0.279
t54	-0.339	3.525	1.315	-0.08	-0.668	-1.752	0.342	1.67	0.867	-0.592	0.586	-2.151	-0.968	-1.539	1.577	1.679	0.232	-2.089	-0.781	0.73	0.149	0.277	3.516	0.643	-2.37	-0.794	-1.61	0.069	0.558	-2.013
t73	-0.398	2.034	1.703	-0.401	-2.406	-1.529	-0.143	0.466	1.845	-0.827	0.251	-1.724	-1.558	-1.845	0.001	1.832	0.196	-1.223	-0.041	1.727	-0.893	0.4	3.13	1.79	-1.131	-0.04	-0.862	-0.252	1.413	-1.52
t152	0.236	-0.665	1.911	-0.698	-1.599	-0.761	-0.234	-1.228	-0.213	-0.261	-0.186	-1	-0.765	-0.537	-0.938	1.799	0.755	0.036	-0.844	-0.101	0.027	0.228	-0.075	2.645	1.688	-0.493	-0.711	-0.08	2.379	-0.32
t113	0.694	-0.874	2.663	-0.722	-1.245	-0.506	0.377	-1.097	-0.918	-0.288	-1.229	-1.733	0.652	-1.567	0.421	0.191	0.654	0.494	-0.494	-1.091	-1.1	0.684	0.641	2.664	1.661	-1.494	-0.841	1.088	2.001	0.311
t195	0.355	0.174	2.499	-0.349	-0.54	-1.02	0.581	-0.2	-0.395	-0.4	-1.027	-1.883	0.147	-1.529	0.272	0.181	0.851	-0.062	-0.614	-0.907	-0.674	0.354	1.767	2.176	0.492	-1.893	-0.818	0.951	1.571	-0.063
t166	-0.148	0.974	1.677	-0.065	0.61	-1.589	0.971	0.706	-0.062	-0.711	-0.707	-1.788	-0.187	-0.735	1.682	0.836	0.954	-1.114	-1.119	-0.982	0.494	-0.203	2.351	1.924	-0.569	-3.012	-0.602	0.636	0.483	-0.709
t192	-0.063	-0.283	1.151	-0.717	-0.224	-0.813	0.536	-0.237	-1.404	-0.586	-0.284	-1.874	0.799	-1.116	2.804	1.655	0.397	-0.911	-1.009	-2.035	0.4	0.396	1.539	2.608	0.779	-2.219	-0.687	0.881	0.859	-0.346
t30	1.321	-0.446	3.008	-0.303	0.794	-0.988	0.464	-1.097	-0.855	0.438	-1.202	-1.514	-0.276	-1.766	-1.01	0.195	1.302	0.425	-0.802	-1.077	0.262	0.197	0.485	0.805	1.008	-1.568	-0.68	0.877	1.699	0.303
t33	1.507	-0.365	3.27	0.002	0.663	-1.001	-0.083	-1.114	-0.407	0.767	-0.529	-0.788	-1.481	-0.726	-4.064	0.923	1.688	0.581	-1.481	-0.204	1.08	-0.081	-1.037	-0.285	1.741	-0.251	-1.228	0.15	2.813	-0.068
t149	-0.306	3.088	1.044	0.012	-0.311	-1.627	-0.191	0.977	0.648	-0.08	1.007	-1.294	-1.807	-0.08	-0.264	2.897	0.568	-2.067	-1.634	0.791	1.347	-0.084	1.623	-0.109	-1.296	0.007	-1.642	-0.608	1.542	-2.155
t23	-0.007	0.582	2.241	-0.209	-0.407	-1.734	0.443	-0.261	1.118	-0.389	-0.577	-1.415	-1.448	-1.564	-0.456	0.782	1.067	-0.45	-0.261	0.918	0.207	-0.178	2.067	1.896	-0.66	-1.535	0.004	-0.06	0.923	-0.637
t76	-0.083	1.299	1.812	-0.081	0.293	-1.445	0.51	-0.068	0.111	-0.285	-0.343	-1.266	-0.75	0.72	-0.186	1.084	1.118	-0.811	-1.521	-0.545	0.649	-0.324	0.817	1.516	-0.018	-2.058	-0.953	0.124	1.557	-0.876
t199	-0.1	0.956	2.758	-0.357	-3.112	-1.207	-0.405	-0.022	1.584	-0.602	-0.35	-1.44	-1.781	-1.822	-2.329	1.009	0.639	0.023	0.177	2.248	-1.659	0.437	1.992	2.382	-0.087	0.581	-1.061	-0.244	2.542	-0.76
t182	-0.55	2.717	1.864	0.188	-1.261	-2.033	-0.212	1.123	2.375	-0.476	0.584	-1.12	-2.888	-0.203	-2.298	2.162	0.946	-1.403	-0.806	2.737	0.303	-0.395	2.074	0.611	-1.666	0.095	-1.211	-0.991	1.697	-1.971
t92	0.377	-0.774	1.716	-0.443	0.708	-0.995	0.171	-0.536	-1.068	0.27	-0.163	-1.513	-0.369	-1.713	0.274	2.021	0.91	-0.556	-0.975	-0.96	1.225	0.152	0.825	0.767	0.791	-1.246	-0.458	0.614	1.153	-0.204
t59	1.126	-2.276	2.085	-1.079	-0.602	-0.229	-0.495	-2.011	-2.068	0.719	-0.072	-1.395	-0.047	-2.928	-0.107	2.033	0.559	0.349	-0.261	-0.998	0.754	0.873	-0.328	1.373	2.113	0.379	-0.459	0.661	1.888	0.44
t37	1.043	0.215	3.353	-0.745	-3.413	-0.549	-0.589	-1.536	0.662	-0.135	-0.818	-1.408	-1.024	-2.173	-2.813	0.296	0.482	0.952	0.312	0.967	-2.115	1	0.873	2.353	1.404	1.102	-1.166	0.153	3.409	-0.102
t119	0.749	-0.015	2.754	-0.223	-1.201	-1.31	-0.386	-0.942	0.888	0.14	-0.331	-0.684	-2.283	-1.202	-3.317	1.385	1.292	0.187	-0.608	1.547	0.363	-0.07	0.172	1.262	0.793	0.304	-0.678	-0.572	2.489	-0.506
t32	-0.15	0.86	0.834	-0.285	0.783	-1.548	-0.204	0.029	-0.047	0.242	1.073	-1.162	-1.806	-0.958	-0.035	3.552	0.781	-1.74	-1.327	0.407	2.171	-0.221	1.15	-0.199	-0.423	-0.384	-0.534	-0.385	0.902	-1.381
t111	-0.008	1.269	2.434	-0.246	-3.193	-1.258	-0.752	-0.039	1.893	-0.648	0.253	-1.005	-2.498	-0.836	-3.242	1.769	0.715	-0.346	-0.425	2.237	-1.248	0.224	1.682	2.172	0.216	0.961	-1.417	-0.658	3.09	-1.105
t48	0.679	0.131	2.668	-0.491	-3.608	-0.699	-1.337	-1.108	0.998	-0.081	0.322	-0.48	-2.621	-0.789	-4.728	2.241	0.745	0.42	-0.447	2.052	-0.709	0.436	-0.419	2.053	1.792	2.156	-1.542	-0.96	4.062	-0.761
t89	-0.145	3.651	2.107	0.311	-0.046	-1.9	0.641	1.696	1.37	-0.39	-0.079	-1.959	-1.137	-0.46	-0.041	0.704	0.782	-1.555	-1.125	0.775	-0.001	-0.048	2.918	0.099	-2.347	-1.328	-1.823	0.145	1.021	-1.84
t68	0.281	1.933	3.291	0.028	-2.259	-1.738	0.03	0.237	2.678	-0.558	-0.887	-1.491	-2.311	-1.869	-2.649	0.117	0.912	-0.07	0.169	2.641	-1.678	0.173	2.828	1.494	-1.157	-0.109	-0.861	-0.274	2.084	-0.995
t97	-0.211	3.632	2.166	0.125	-2.205	-1.888	-0.266	0.926	2.865	-0.694	0.496	-1.349	-2.763	-0.197	-2.113	1.476	0.534	-1.375	-0.636	2.59	-0.863	0.032	2.839	0.828	-1.873	0.319	-1.586	-0.787	2.132	-2.163
t94	0.977	-0.204	3.253	-0.461	-2.531	-0.543	-0.366	-0.885	-0.112	-0.172	-0.979	-1.232	-0.782	-1.216	-2.631	0.376	0.856	0.856	-0.389	0.387	-1.472	0.647	0.14	2.441	1.712	0.162	-1.548	0.328	3.332	0.05
t115	0.834	1.303	2.58	-0.163	-1.178	-1.283	0.013	-0.377	0.836	-0.372	-0.34	-1.21	-1.385	-0.731	-1.958	0.81	0.939	-0.314	-1.01	0.279	-0.325	0.169	1.223	1.309	0.584	-0.659	-1.246	0.031	2.434	-0.795
t101	0.605	-1.248	2.318	-0.59	-0.639	-0.738	0.197	-1.49	-0.761	-0.262	-0.863	-1.073	-0.269	-0.477	-0.97	1.012	1.11	0.414	-1.059	-1.132	-0.169	0.111	-0.149	2.592	2.36	-1.722	-0.431	0.583	2.402	0.334
t198	0.775	-0.772	1.973	-0.571	1.715	-0.961	0.915	-0.611	-2.02	0.397	-0.856	-2.056	0.921	-2.409	2.509	0.66	0.86	-0.404	-0.751	-1.824	1.027	0.341	0.997	0.995	0.314	-2.528	-0.309	1.38	0.101	0.186
