feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t76	0.257	0.941	2.134	-0.221	-0.492	-1.203	0.175	-0.221	0.101	-0.18	-0.321	-1.333	-0.861	-0.302	-0.799	1.163	0.937	-0.504	-1.111	-0.122	0.149	0.043	0.885	1.399	0.307	-1.088	-1.111	0.166	1.932	-0.727
t199	0.196	0.477	2.362	-0.427	-1.991	-1.055	-0.275	-0.409	0.624	-0.35	-0.212	-1.33	-1.305	-1.334	-1.585	1.356	0.702	-0.162	-0.377	0.914	-0.698	0.355	1.286	2.002	0.507	0.016	-0.99	-0.034	2.349	-0.619
t182	-0.024	1.335	1.927	-0.161	-1.09	-1.458	-0.181	0.148	1.01	-0.289	0.243	-1.174	-1.844	-0.545	-1.569	1.918	0.851	-0.857	-0.856	1.153	0.258	-0.051	1.326	1.138	-0.263	-0.221	-1.063	-0.398	1.938	-1.209
t92	0.405	0.013	2.19	-0.386	-0.574	-1.017	0.072	-0.438	-0.264	-0.063	-0.387	-1.451	-0.666	-1.347	-0.619	1.333	0.851	-0.272	-0.749	-0.213	0.141	0.253	0.98	1.436	0.659	-0.848	-0.845	0.382	1.797	-0.378
t59	0.593	-0.4	2.189	-0.613	-1.162	-0.802	-0.322	-0.991	-0.365	0.115	-0.125	-1.31	-0.882	-1.71	-1.036	1.69	0.692	-0.096	-0.521	0.052	0.101	0.477	0.623	1.466	1.06	0.059	-0.803	0.189	2.133	-0.31
t37	0.65	0.554	2.664	-0.341	-1.092	-1.018	0.032	-0.551	0.146	-0.072	-0.618	-1.448	-0.834	-1.291	-1.384	0.728	0.858	0.021	-0.588	0.161	-0.481	0.36	0.984	1.455	0.573	-0.518	-1.07	0.311	2.219	-0.416
t119	0.39	0.535	2.471	-0.24	-1.145	-1.234	-0.107	-0.458	0.671	-0.143	-0.349	-1.137	-1.5	-0.854	-1.958	1.205	0.999	-0.155	-0.693	0.81	-0.088	0.073	0.82	1.495	0.443	-0.391	-0.907	-0.131	2.213	-0.641
t32	0.142	0.798	1.752	-0.313	-0.544	-1.286	-0.112	-0.163	0.231	-0.08	0.218	-1.279	-1.367	-0.988	-0.759	2.091	0.785	-0.851	-0.914	0.458	0.603	0.072	1.141	0.977	0.07	-0.428	-0.874	-0.106	1.67	-0.951
t111	0.158	0.837	2.099	-0.339	-1.685	-1.184	-0.331	-0.26	0.723	-0.315	0.1	-1.194	-1.594	-0.952	-1.657	1.755	0.75	-0.509	-0.7	0.928	-0.258	0.196	1.249	1.668	0.345	0.052	-1.094	-0.23	2.313	-0.878
t48	0.494	0.48	2.357	-0.326	-1.374	-1.124	-0.285	-0.517	0.476	-0.133	-0.15	-1.141	-1.522	-1.117	-1.921	1.461	0.875	-0.216	-0.651	0.694	-0.066	0.199	0.869	1.526	0.611	-0.039	-0.998	-0.151	2.329	-0.652
t89	0.282	1.435	2.377	-0.116	-0.769	-1.366	0.13	0.117	0.726	-0.17	-0.288	-1.453	-1.233	-0.845	-1.243	1.025	0.885	-0.546	-0.809	0.628	-0.108	0.118	1.45	0.975	-0.322	-0.653	-1.2	0.061	1.855	-0.95
t68	0.318	0.809	2.537	-0.236	-1.126	-1.328	0.086	-0.203	0.831	-0.249	-0.555	-1.437	-1.293	-1.436	-1.287	0.906	0.891	-0.248	-0.441	0.872	-0.443	0.175	1.605	1.478	-0.066	-0.632	-0.805	0.079	1.841	-0.648
t97	0.048	1.74	1.92	-0.184	-1.097	-1.411	-0.076	0.174	0.933	-0.324	0.203	-1.359	-1.541	-0.52	-0.994	1.65	0.684	-0.964	-0.882	0.843	0.004	0.098	1.611	1.113	-0.459	-0.397	-1.202	-0.201	1.867	-1.287
t94	0.533	0.608	2.536	-0.249	-0.754	-1.093	0.188	-0.27	0.028	-0.173	-0.674	-1.468	-0.695	-0.939	-0.95	0.693	0.934	-0.156	-0.804	-0.077	-0.324	0.226	1.053	1.54	0.456	-1.028	-1.12	0.397	2.013	-0.432
t115	0.511	1.146	2.391	-0.216	-1.096	-1.276	-0.041	-0.213	0.71	-0.224	-0.21	-1.325	-1.357	-1.003	-1.523	1.14	0.846	-0.438	-0.781	0.575	-0.153	0.194	1.318	1.189	0.152	-0.414	-1.141	-0.011	2.098	-0.854
t101	0.385	-0.264	2.246	-0.452	-0.798	-0.975	0.061	-0.828	-0.172	-0.163	-0.5	-1.249	-0.741	-0.863	-0.977	1.252	0.94	-0.036	-0.808	-0.204	-0.066	0.162	0.56	1.898	1.133	-1.001	-0.691	0.294	2.08	-0.23
t198	0.428	0.329	2.076	-0.367	0.031	-1.139	0.332	-0.317	-0.42	-0.008	-0.435	-1.599	-0.419	-1.352	0.207	1.14	0.844	-0.5	-0.843	-0.432	0.357	0.204	1.161	1.202	0.243	-1.306	-0.775	0.509	1.303	-0.458
t162	0.095	0.929	2.018	-0.237	-0.851	-1.377	0.001	-0.173	0.747	-0.263	-0.054	-1.264	-1.433	-0.903	-1.081	1.623	0.857	-0.695	-0.83	0.637	0.219	0.035	1.403	1.25	0.016	-0.575	-0.81	-0.129	1.773	-0.935
t79	0.19	0.715	2.061	-0.35	-1.131	-1.168	-0.154	-0.36	0.465	-0.163	-0.022	-1.263	-1.308	-0.806	-1.186	1.666	0.772	-0.513	-0.792	0.598	-0.022	0.167	1.044	1.408	0.286	-0.31	-0.985	-0.079	2.06	-0.821
t88	0.628	0.668	2.337	-0.239	-0.12	-1.197	0.16	-0.467	-0.015	0.07	-0.328	-1.348	-0.935	-0.931	-1.064	1.067	1.012	-0.358	-0.992	-0.175	0.373	0.095	0.852	0.964	0.357	-0.909	-1.004	0.245	1.829	-0.581
t190	0.94	0.954	2.771	-0.125	-0.097	-1.292	0.185	-0.573	0.271	0.192	-0.638	-1.261	-1.198	-1.075	-1.818	0.63	1.185	-0.094	-1.012	0.13	0.24	0.066	0.752	0.681	0.333	-0.755	-1.032	0.131	2.03	-0.528
t170	0.382	1.135	2.38	-0.233	-1.635	-1.28	-0.281	-0.181	0.907	-0.269	-0.042	-1.211	-1.757	-1.158	-2.054	1.376	0.838	-0.416	-0.627	1.047	-0.289	0.196	1.408	1.468	0.117	0.129	-1.144	-0.27	2.364	-0.904
t78	0.354	0.351	2.379	-0.267	-0.947	-1.187	0.072	-0.316	0.415	-0.296	-0.411	-1.305	-1.075	-0.836	-1.262	1.065	0.956	-0.215	-0.723	0.275	-0.124	0.1	1.043	1.731	0.482	-0.892	-0.937	0.135	1.958	-0.531
t133	0.497	0.263	2.399	-0.252	-0.24	-1.05	0.331	-0.397	-0.231	-0.126	-0.645	-1.413	-0.463	-0.382	-0.792	0.774	1.015	-0.138	-1.023	-0.604	0.049	0.11	0.651	1.45	0.691	-1.467	-1.071	0.5	1.932	-0.375
t5	0.433	0.311	2.262	-0.274	-0.248	-1.045	0.337	-0.338	-0.314	-0.165	-0.616	-1.419	-0.379	-0.497	-0.468	0.92	0.977	-0.259	-1.075	-0.66	0.121	0.104	0.688	1.538	0.707	-1.494	-1.07	0.496	1.837	-0.418
t117	0.154	0.498	1.982	-0.459	-1.222	-1.102	-0.079	-0.437	0.272	-0.222	-0.137	-1.378	-0.971	-1.163	-0.492	1.572	0.664	-0.525	-0.648	0.398	-0.092	0.277	1.224	1.679	0.321	-0.431	-0.855	0.06	1.826	-0.72
t3	0.095	1.075	2.05	-0.163	-0.354	-1.358	0.343	0.048	0.324	-0.356	-0.375	-1.436	-0.862	-0.437	-0.376	1.099	0.934	-0.703	-1.061	-0.065	0.082	-0.031	1.416	1.465	-0.008	-1.447	-0.951	0.232	1.601	-0.788
t112	0.417	0.297	2.138	-0.325	-0.43	-1.248	0.086	-0.385	0.021	-0.126	-0.246	-1.373	-1.04	-1.399	-0.715	1.277	0.948	-0.449	-0.671	0.013	0.385	0.096	1.268	1.47	0.299	-0.875	-0.691	0.175	1.574	-0.499
t19	0.732	0.106	2.45	-0.401	-0.18	-0.988	0.316	-0.64	-0.54	0.008	-0.705	-1.602	-0.248	-1.456	-0.24	0.661	0.909	-0.108	-0.759	-0.769	-0.006	0.321	1.042	1.405	0.661	-1.262	-0.878	0.674	1.661	-0.17
t1	0.383	0.936	2.171	-0.207	-0.3	-1.364	0.151	-0.159	0.285	-0.067	-0.225	-1.379	-1.161	-1.15	-0.804	1.25	0.955	-0.576	-0.847	0.297	0.418	0.039	1.251	1.08	-0.083	-0.864	-0.893	0.071	1.554	-0.77
t165	0.325	0.779	2.336	-0.25	-1.422	-1.186	-0.229	-0.314	0.676	-0.227	-0.147	-1.141	-1.551	-0.738	-2.008	1.453	0.895	-0.297	-0.778	0.81	-0.185	0.129	0.897	1.506	0.489	-0.169	-1.103	-0.18	2.398	-0.776
t197	0.137	0.364	2.02	-0.378	-0.822	-1.149	0.085	-0.261	0.151	-0.28	-0.223	-1.427	-0.852	-0.92	-0.438	1.411	0.785	-0.484	-0.696	0.101	0.043	0.158	1.204	1.698	0.299	-0.911	-0.854	0.191	1.673	-0.631
t104	0.234	0.666	2.08	-0.339	-1.35	-1.277	-0.236	-0.307	0.65	-0.27	0.014	-1.177	-1.645	-1.225	-1.494	1.752	0.827	-0.508	-0.649	0.913	0.026	0.128	1.291	1.568	0.294	-0.12	-0.839	-0.253	2.052	-0.81
t160	0.564	0.073	2.363	-0.448	-1.253	-0.886	-0.265	-0.811	0.01	0.02	-0.215	-1.179	-1.06	-0.986	-1.73	1.49	0.841	-0.03	-0.734	0.216	-0.098	0.31	0.405	1.465	1.023	-0.065	-1.116	0.082	2.471	-0.467
t102	0.28	1.745	2.404	-0.044	-0.643	-1.48	0.189	0.288	0.787	-0.182	-0.409	-1.482	-1.328	-1.073	-1.182	0.976	0.946	-0.649	-0.818	0.75	-0.14	0.051	1.714	0.903	-0.549	-0.71	-1.168	0.036	1.772	-0.992
t128	0.493	1.189	2.298	-0.141	-0.752	-1.396	-0.013	-0.075	0.692	-0.183	-0.119	-1.26	-1.535	-1.084	-1.527	1.287	0.97	-0.59	-0.915	0.567	0.218	0.05	1.415	1.06	-0.011	-0.451	-1.101	-0.12	1.933	-0.904
t130	0.211	1.471	2.348	-0.13	-1.196	-1.49	0	0.069	1.114	-0.317	-0.18	-1.315	-1.674	-0.96	-1.582	1.096	0.904	-0.573	-0.634	1.133	-0.201	0.045	1.642	1.372	-0.405	-0.437	-1.017	-0.212	1.924	-1.016
t31	0.157	0.497	1.836	-0.423	-0.931	-1.176	-0.182	-0.357	0.117	-0.094	0.129	-1.29	-1.287	-1.338	-0.756	2.002	0.726	-0.661	-0.68	0.526	0.366	0.198	1.139	1.312	0.245	-0.203	-0.782	-0.078	1.781	-0.798
t154	0.4	0.841	2.284	-0.223	-1.126	-1.199	-0.12	-0.258	0.535	-0.225	-0.17	-1.204	-1.359	-0.726	-1.685	1.39	0.896	-0.407	-0.908	0.425	0.007	0.14	1.018	1.305	0.465	-0.381	-1.135	-0.062	2.262	-0.785
t62	0.355	0.12	2.13	-0.232	0.082	-1.273	0.195	-0.474	-0.054	-0.008	-0.389	-1.168	-1.064	-0.636	-1.063	1.399	1.166	-0.339	-1.039	-0.109	0.738	-0.14	0.553	1.232	0.586	-1.239	-0.642	0.099	1.676	-0.464
t168	0.328	0.255	2.31	-0.327	-0.848	-1.005	0.005	-0.426	-0.09	-0.107	-0.447	-1.366	-0.806	-0.899	-1.131	1.278	0.87	-0.203	-0.874	-0.035	-0.062	0.255	0.787	1.388	0.791	-0.678	-0.932	0.26	2.145	-0.44
t183	0.322	1.116	2.304	-0.163	-1.213	-1.224	-0.228	-0.257	0.741	-0.148	-0.075	-1.061	-1.643	-0.226	-2.191	1.519	0.935	-0.399	-1.017	0.764	0.037	0.047	0.651	1.191	0.392	-0.161	-1.26	-0.292	2.489	-0.957
t127	0.063	0.394	1.941	-0.384	-0.883	-1.162	0.044	-0.356	0.261	-0.299	-0.136	-1.366	-0.927	-0.704	-0.536	1.495	0.765	-0.533	-0.733	0.134	0.072	0.132	1.123	1.728	0.371	-0.91	-0.783	0.134	1.729	-0.678
t34	0.141	0.853	2.206	-0.252	-1.298	-1.252	-0.059	-0.144	0.685	-0.348	-0.192	-1.287	-1.336	-0.896	-1.347	1.379	0.837	-0.466	-0.711	0.656	-0.204	0.123	1.316	1.654	0.217	-0.485	-0.988	-0.06	2.067	-0.815
t123	0.626	0.767	2.585	-0.185	-0.007	-1.229	0.486	-0.212	-0.054	-0.075	-0.83	-1.642	-0.47	-1.206	-0.509	0.399	1.023	-0.248	-0.875	-0.436	-0.099	0.171	1.378	1.109	0.153	-1.487	-0.951	0.601	1.604	-0.393
t180	0.1	0.405	1.972	-0.38	-1.664	-1.215	-0.536	-0.398	0.782	-0.186	0.299	-1.03	-2.011	-1.23	-1.987	2.302	0.776	-0.519	-0.59	1.344	0.135	0.136	1.071	1.471	0.42	0.452	-0.819	-0.479	2.254	-0.884
t179	0.346	0.824	2.654	-0.093	-0.44	-1.31	0.424	-0.051	0.478	-0.251	-0.866	-1.511	-0.8	-0.75	-1.014	0.415	1.077	-0.191	-0.796	0.144	-0.397	0.034	1.345	1.446	0.041	-1.484	-0.98	0.42	1.775	-0.499
t188	0.455	0.286	2.231	-0.366	-0.979	-1.042	-0.14	-0.479	0.069	-0.083	-0.176	-1.275	-1.086	-1.019	-1.312	1.489	0.838	-0.261	-0.767	0.214	0.115	0.235	0.756	1.4	0.672	-0.388	-1.014	0.078	2.122	-0.576
t121	0.733	0.011	2.606	-0.282	-0.403	-0.982	0.265	-0.617	-0.316	-0.118	-0.804	-1.368	-0.497	-0.772	-1.107	0.585	1.058	0.083	-0.917	-0.692	-0.066	0.182	0.616	1.598	1.046	-1.315	-0.974	0.523	2.079	-0.164
t21	0.253	0.634	2.216	-0.279	-0.758	-1.292	0.102	-0.172	0.405	-0.212	-0.255	-1.417	-1.147	-1.308	-0.937	1.259	0.879	-0.438	-0.624	0.472	0.048	0.125	1.378	1.43	0.082	-0.757	-0.794	0.104	1.677	-0.676
t147	0.372	0.475	2.13	-0.363	-1.185	-1.111	-0.415	-0.535	0.455	0.059	0.196	-1.107	-1.657	-1.076	-1.96	2.037	0.799	-0.408	-0.789	0.898	0.291	0.214	0.666	0.954	0.55	0.334	-1.001	-0.273	2.279	-0.834
t74	0.415	0.526	2.201	-0.301	-0.514	-1.185	0.084	-0.353	0.09	-0.069	-0.285	-1.374	-0.972	-1.097	-0.84	1.276	0.895	-0.409	-0.812	0.109	0.239	0.144	1.019	1.252	0.327	-0.801	-0.892	0.18	1.753	-0.611
t194	0.206	1.154	2.244	-0.151	-0.934	-1.328	0.077	0.017	0.731	-0.294	-0.245	-1.321	-1.264	-0.55	-1.268	1.203	0.894	-0.536	-0.82	0.55	-0.063	0.041	1.253	1.346	-0.052	-0.774	-1.151	0.006	1.952	-0.929
t2	0.041	0.336	2.058	-0.453	-2.09	-1.107	-0.473	-0.517	0.82	-0.362	0.105	-1.08	-1.725	-1.006	-1.812	1.976	0.696	-0.347	-0.519	1.213	-0.336	0.222	1.028	2.009	0.633	0.262	-0.848	-0.371	2.412	-0.79
t105	0.22	0.075	1.96	-0.459	-0.862	-0.972	-0.068	-0.598	-0.194	-0.104	-0.177	-1.282	-0.798	-0.754	-0.65	1.682	0.762	-0.376	-0.832	-0.004	0.151	0.217	0.57	1.595	0.817	-0.693	-0.848	0.193	1.967	-0.534
t172	0.258	0.309	2.017	-0.334	-0.464	-1.126	-0.03	-0.356	-0.029	0.004	-0.107	-1.338	-1.013	-0.971	-0.819	1.707	0.843	-0.497	-0.825	0.145	0.454	0.139	0.824	1.079	0.39	-0.643	-0.856	0.137	1.754	-0.659
t39	0.4	1.081	2.366	-0.225	-0.563	-1.328	0.155	-0.09	0.437	-0.093	-0.344	-1.561	-1.059	-1.427	-0.822	0.988	0.858	-0.509	-0.608	0.427	-0.049	0.193	1.606	1.028	-0.269	-0.711	-0.958	0.212	1.606	-0.746
t71	0.362	0.897	2.38	-0.231	-0.905	-1.316	0.032	-0.164	0.562	-0.16	-0.307	-1.419	-1.299	-1.511	-1.136	1.124	0.867	-0.458	-0.591	0.713	-0.104	0.19	1.535	1.217	-0.055	-0.483	-0.866	0.078	1.773	-0.732
t66	0.506	0.763	2.299	-0.267	-0.733	-1.234	-0.028	-0.347	0.359	-0.067	-0.175	-1.306	-1.261	-1.119	-1.37	1.276	0.905	-0.416	-0.764	0.381	0.166	0.154	1.086	1.113	0.259	-0.444	-0.986	0.033	1.933	-0.719
t24	0.76	-0.12	2.598	-0.332	-0.368	-0.9	0.192	-0.822	-0.405	0.057	-0.752	-1.316	-0.467	-0.708	-1.226	0.74	1.047	0.163	-0.985	-0.645	0.029	0.215	0.264	1.412	1.163	-1.129	-1.007	0.496	2.196	-0.157
t83	0.183	0.644	2.039	-0.319	-0.312	-1.171	0.349	-0.106	-0.138	-0.184	-0.475	-1.614	-0.432	-1.09	0.204	1.148	0.8	-0.569	-0.89	-0.26	0.058	0.179	1.338	1.44	0.117	-1.362	-0.884	0.457	1.437	-0.594
t186	0.344	0.534	2.126	-0.391	-0.948	-1.069	0.003	-0.384	0.036	-0.175	-0.292	-1.445	-0.817	-1.23	-0.602	1.365	0.735	-0.426	-0.76	0.029	-0.083	0.295	1.199	1.503	0.478	-0.646	-0.931	0.235	1.906	-0.594
t81	0.393	0.609	2.334	-0.303	-0.811	-1.198	0.038	-0.45	0.327	-0.117	-0.373	-1.341	-1.1	-1.142	-1.152	1.164	0.907	-0.305	-0.736	0.303	-0.045	0.167	1.134	1.394	0.348	-0.636	-0.863	0.109	1.93	-0.584
t56	0.407	0.408	2.27	-0.456	-1.919	-1.149	-0.473	-0.721	0.864	-0.205	0.042	-1.111	-1.797	-1.486	-1.981	1.701	0.718	-0.267	-0.388	1.196	-0.238	0.308	1.142	1.656	0.561	0.422	-0.778	-0.34	2.328	-0.733
t184	0.936	-0.004	2.882	-0.336	-0.998	-1.007	-0.153	-1.067	0.154	0.126	-0.635	-1.072	-1.292	-1.203	-2.52	0.826	1.133	0.368	-0.691	0.314	-0.119	0.219	0.274	1.366	1.165	-0.186	-0.898	0.039	2.572	-0.198
t41	0.428	0.682	2.107	-0.393	-1.121	-1.145	-0.324	-0.431	0.35	0.063	0.175	-1.266	-1.477	-1.525	-1.427	1.865	0.73	-0.508	-0.634	0.832	0.246	0.288	1.005	0.969	0.237	0.262	-1.011	-0.148	2.019	-0.85
t11	0.082	0.855	2.011	-0.336	-1.302	-1.238	-0.139	-0.171	0.654	-0.299	0.028	-1.351	-1.349	-1.134	-1.033	1.707	0.693	-0.636	-0.651	0.708	-0.064	0.213	1.479	1.429	0.098	-0.256	-0.916	-0.09	1.917	-0.915
t181	0.768	-0.23	2.611	-0.423	-0.811	-0.895	-0.047	-0.999	-0.187	0.086	-0.559	-1.238	-0.837	-1.08	-1.634	0.968	0.976	0.209	-0.701	-0.137	-0.082	0.288	0.346	1.473	1.145	-0.539	-0.898	0.296	2.312	-0.186
t122	0.197	1.013	2.093	-0.306	-1.447	-1.224	-0.235	-0.177	0.709	-0.253	0.062	-1.246	-1.514	-0.956	-1.446	1.693	0.754	-0.57	-0.72	0.842	-0.121	0.174	1.279	1.457	0.118	-0.053	-1.135	-0.204	2.168	-0.96
t17	0.215	0.87	2.087	-0.214	-0.264	-1.321	0.305	0.02	0.126	-0.216	-0.381	-1.51	-0.825	-0.937	-0.29	1.151	0.91	-0.632	-0.868	0.013	0.172	0.045	1.416	1.338	-0.081	-1.309	-0.899	0.293	1.488	-0.706
t22	0.118	0.956	1.858	-0.301	-0.706	-1.171	0.102	-0.084	0.169	-0.279	-0.102	-1.395	-0.819	-0.397	-0.42	1.575	0.751	-0.721	-1.037	-0.089	0.162	0.114	1.097	1.406	0.23	-0.952	-1.147	0.141	1.828	-0.893
t139	0.576	0.295	2.538	-0.38	-1.108	-0.906	0.03	-0.619	-0.074	-0.125	-0.582	-1.379	-0.651	-0.862	-1.257	0.865	0.848	0.038	-0.767	-0.125	-0.42	0.341	0.639	1.657	0.917	-0.679	-1.132	0.353	2.332	-0.369
t189	0.382	0.99	2.288	-0.238	-1.276	-1.346	-0.29	-0.294	0.908	-0.108	-0.002	-1.121	-1.905	-1.246	-2.016	1.629	0.904	-0.469	-0.654	1.205	0.079	0.094	1.214	1.154	0.064	0.159	-0.968	-0.369	2.146	-0.923
t110	0.661	0.387	2.709	-0.28	-0.914	-1.007	0.135	-0.601	0.144	-0.171	-0.715	-1.371	-0.749	-0.85	-1.473	0.599	0.963	0.066	-0.812	-0.186	-0.466	0.264	0.854	1.55	0.859	-0.889	-1.08	0.4	2.302	-0.334
t82	0.662	0.432	2.396	-0.246	0.373	-1.156	0.477	-0.56	-0.372	0.038	-0.694	-1.447	-0.403	-0.604	-0.487	0.639	1.095	-0.212	-1.073	-0.799	0.367	0.037	0.627	1.153	0.535	-1.711	-0.885	0.544	1.611	-0.349
t58	0.225	0.531	2.207	-0.306	-0.868	-1.09	0.103	-0.172	0.126	-0.234	-0.345	-1.463	-0.75	-0.826	-0.747	1.221	0.81	-0.382	-0.814	0.045	-0.163	0.217	1.121	1.521	0.384	-0.875	-1.086	0.3	1.917	-0.613
t135	0.353	0.66	2.126	-0.383	-1.054	-1.199	-0.181	-0.371	0.325	-0.071	-0.011	-1.361	-1.339	-1.642	-1.046	1.611	0.747	-0.519	-0.559	0.686	0.08	0.266	1.332	1.274	0.158	-0.105	-0.846	-0.029	1.829	-0.738
