V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t140	-0.943	1.487	1.983	-0.013	-0.508	-0.414	1.335	-0.652	0.153	-2.438	0.702	-0.477	-0.278	1.58	0.357	-1.603	-0.075	-0.365	-0.921	1.72	-0.311	-1.115	-0.406	-1.092	-1.029	0.099	1.515	-0.459	1.125	1.038
t143	-0.98	0.918	1.537	-0.07	-0.911	0.089	1.455	-0.834	0.205	-3.073	1.117	0.868	-2.226	-1.23	-1.157	-1.36	0.99	-0.169	0.334	0.894	-0.309	-1.475	1.159	-0.423	-1.185	-0.119	2.508	-0.749	2.117	2.074
t85	-0.05	0.953	1.511	0.096	-0.177	0.628	1.246	-0.599	0.272	-2.424	0.659	0.811	-0.935	-0.906	-0.845	-1.821	-0.148	-0.427	-0.643	0.783	-0.254	-0.591	-0.485	-0.19	-1.631	-0.87	2.062	-0.623	2.678	1.915
t191	-1.222	1.714	0.214	0.038	0.364	0.93	0.972	-0.913	0.715	-1.849	1.155	1.442	-1.939	-0.495	-1.269	-1.004	0.81	-0.674	-0.759	-0.674	-1.128	-0.095	1.505	-0.161	-0.805	-1.732	1.097	0.266	-0.072	3.565
t142	-0.372	1.834	1.753	0.092	0.091	-0.539	1.235	-0.323	-0.018	-2.109	0.28	-1.125	1.429	2.782	0.822	-1.631	-0.866	-0.449	-1.892	2.158	0.032	-0.756	-1.811	-1.487	-1.147	0.239	1.032	-0.329	0.932	0.14
t31	0.112	1.534	1.056	0.145	1.016	2.421	0.375	-0.656	0.917	-1.421	0.671	2.173	-1.193	-1.746	-1.824	-2.113	0.052	-1.27	-1.962	-1.919	-1.396	1.293	0.139	0.99	-1.781	-3.431	0.962	0.094	2.109	4.637
t115	-0.32	1.397	1.804	0.091	0.331	0.647	1.02	-0.722	0.416	-1.963	0.438	0.629	-0.283	0.548	-0.245	-1.88	-0.552	-0.725	-1.452	0.424	-0.563	-0.062	-0.769	-0.145	-1.551	-1.293	1.138	-0.264	1.688	2.216
t123	-0.651	1.802	0.581	0.06	0.548	0.937	0.82	-0.369	0.521	-1.769	0.976	1.027	-0.728	-0.133	-1.111	-1.515	0.147	-0.823	-1.437	-0.278	-1.052	0.12	0.356	-0.143	-1.034	-1.802	1.104	0.058	0.662	3.122
t79	1.07	1.277	1.631	0.379	1.192	1.156	0.903	-0.279	0.482	-0.979	-0.174	0.176	1.654	1.226	0.6	-2.571	-2.377	-0.917	-2.621	1.009	-0.391	1.059	-3.597	-0.113	-2.13	-2.119	0.636	-0.156	2.511	1.456
t162	0.372	2.14	-3.285	0.452	1.741	-0.145	1.405	1.622	0.09	-0.029	1.599	-0.207	2.081	1.079	-0.27	-1.207	-2.592	-0.392	-1.618	2.328	-0.847	-0.023	-2.419	-1.493	0.012	-1.396	1.103	0.664	-1.406	0.634
t125	-1.014	0.57	1.664	0.037	-0.675	-0.138	1.741	-1.196	0.357	-2.642	0.836	0.917	-2.232	-0.411	-0.183	-1.402	0.008	-0.063	0.555	1.444	-0.275	-1.297	0.347	-0.314	-1.365	-0.276	2.062	-0.612	1.742	1.812
t148	-1.689	1.834	0.261	-0.1	-0.629	-1.086	1.525	0.026	-0.053	-2.536	1.611	-0.44	-0.766	1.175	-0.362	-0.911	0.569	-0.106	-0.161	2.114	-0.592	-1.839	0.964	-1.574	-0.052	0.588	1.93	-0.286	-0.507	1.088
t76	-1.478	1.779	-1.863	0.015	0.233	0.746	1.161	-0.004	0.585	-1.734	2.227	1.849	-2.739	-2.114	-2.414	-0.576	1.313	-0.424	0.226	-0.552	-1.487	-0.764	2.787	-0.357	0.016	-1.669	1.901	0.385	-0.909	3.853
t97	0.187	0.599	0.198	0.213	0.019	1.234	1.386	-0.95	0.463	-2.46	0.705	1.822	-2.118	-2.693	-1.813	-1.168	0.475	-0.188	0.093	0.123	-0.05	-0.441	0.319	0.013	-1.78	-1.278	2.348	-0.454	2.68	2.508
t107	1.115	1.112	-1.103	0.405	1.422	2.851	0.637	-0.128	0.895	-1.137	0.83	2.625	-1.195	-3.599	-2.645	-1.727	-0.195	-0.894	-1.437	-1.457	-1.007	1.543	-0.591	0.811	-1.882	-3.729	1.562	0.14	2.534	4.224
t119	1.318	1.186	-3.141	0.524	1.779	2.584	0.878	0.695	0.771	-0.622	1.388	2.631	-0.868	-4.087	-2.989	-1.386	-0.728	-0.665	-1.051	-0.789	-1.093	1.384	-0.792	0.447	-1.32	-3.74	1.856	0.383	1.6	3.826
t179	1.78	1.408	-3.393	0.683	1.942	1.28	1.269	1.288	0.351	-0.096	1.019	0.628	1.702	-1.185	-1.078	-1.459	-2.464	-0.369	-1.698	1.687	-0.429	0.985	-3.362	-0.906	-1.064	-2.433	1.512	0.415	0.878	1.102
t41	1.331	0.96	0.162	0.473	1.048	1.084	1.242	-0.23	0.346	-1.415	0.004	0.478	1.031	-0.258	-0.266	-1.828	-1.73	-0.422	-1.714	1.461	0.162	0.69	-3.214	-0.49	-2.065	-1.591	1.369	-0.272	2.653	0.999
t51	-0.852	1.83	0.426	0.04	-0.072	-0.342	1.252	-0.086	0.071	-2.325	1.009	-0.342	0.048	1.117	-0.396	-1.13	0.23	-0.306	-1.058	1.702	-0.386	-0.868	-0.205	-1.354	-0.668	-0.105	1.528	-0.249	0.298	1.191
t168	0.013	1.852	-0.78	0.175	0.786	0.908	0.871	0.555	0.292	-1.584	1.263	0.767	0.102	-0.813	-1.581	-1.481	-0.146	-0.667	-1.513	0.42	-0.895	0.145	-0.443	-0.527	-0.847	-1.742	1.566	0.001	0.835	2.469
t153	-1.885	2.105	1.352	-0.184	0.253	1.555	0.439	-1.182	0.965	-1.964	1.344	2.052	-2.807	-0.754	-1.831	-1.337	1.746	-1.207	-1.169	-2.471	-1.884	0.115	3.129	0.582	-0.769	-2.505	0.743	0.378	-0.125	5.291
t50	-0.499	1.27	-1.738	0.272	0.131	-0.7	1.879	0.419	0.058	-1.722	1.487	-0.093	-0.257	0.18	-0.343	-0.787	-0.797	0.207	0.101	3.011	-0.291	-1.07	-0.911	-1.608	-0.321	-0.107	2.065	-0.11	-0.249	0.519
t150	-0.556	1.661	-1.845	0.185	0.486	-0.104	1.476	0.524	0.125	-1.59	1.689	0.586	-0.431	-0.556	-1.247	-0.841	-0.402	-0.172	-0.333	1.529	-0.68	-0.824	0.069	-1.077	-0.23	-0.748	1.957	0.093	-0.368	1.62
t182	-0.597	0.561	2.448	0.032	-0.638	0.644	1.391	-1.54	0.487	-2.839	0.425	1.186	-2.281	-0.963	-0.577	-1.632	0.512	-0.303	0.006	0.498	-0.187	-0.793	0.356	0.042	-1.906	-0.764	1.973	-0.713	2.799	2.366
t194	-0.737	1.026	0.55	0.102	0.509	1.715	0.99	-1.131	0.947	-1.716	1.07	2.64	-2.905	-2.22	-1.719	-1.48	0.394	-0.773	-0.3	-1.412	-1.289	0.297	1.384	0.9	-1.428	-2.706	1.366	0.099	1.297	4.517
t78	-0.267	0.967	-0.788	0.253	-0.283	-0.64	1.913	0.032	-0.007	-2.318	1.14	-0.209	-0.419	-0.141	-0.339	-0.912	-0.422	0.307	0.192	3.15	0.142	-1.182	-1.148	-1.598	-0.774	0.312	2.392	-0.492	0.966	0.169
t106	-0.284	1.582	-3.485	0.321	0.269	-0.781	1.888	1.296	-0.123	-1.591	2.048	-0.29	0.169	-0.508	-1.125	-0.454	-0.589	0.346	0.156	3.354	-0.344	-1.208	-0.734	-2.101	0.231	0.013	2.498	0.008	-0.814	0.247
t139	-0.03	1.122	2.45	0.081	0.391	2.524	0.46	-1.676	0.984	-2.284	0.128	2.261	-2.143	-1.978	-1.734	-1.946	1.041	-1.099	-1.565	-2.162	-0.844	1	0.639	1.031	-2.371	-2.864	1.109	-0.245	3.162	4.541
t88	-2.015	1.581	0.862	-0.195	-0.327	1.147	0.89	-1.293	0.81	-2.497	1.62	2.302	-3.86	-1.914	-2.222	-0.94	2.182	-0.732	0.108	-1.851	-1.5	-0.742	3.799	0.416	-0.686	-1.746	1.611	0.09	0.223	4.854
t170	-0.324	0.073	2.902	0.041	-0.663	1.763	1.205	-2.117	0.829	-3.012	0.307	2.488	-3.731	-2.998	-1.49	-1.839	1.094	-0.469	0.342	-0.955	-0.361	-0.283	1.109	1.041	-2.51	-1.777	2.215	-0.816	4.105	3.805
t45	-0.95	1.688	-0.052	0.02	0.085	0.371	1.092	0.006	0.334	-2.069	1.474	0.812	-1.134	-0.565	-1.32	-1.29	0.474	-0.508	-0.671	0.574	-1.03	-0.51	0.767	-0.524	-0.605	-1.195	1.728	-0.127	0.413	2.71
t196	-0.919	1.896	0.554	-0.01	0.251	0.655	0.843	-0.179	0.415	-1.985	1.243	0.817	-0.847	-0.156	-1.233	-1.481	0.462	-0.765	-1.249	-0.019	-1.136	-0.187	0.733	-0.327	-0.766	-1.489	1.369	-0.046	0.513	3.039
t77	-1.607	1.857	0.945	-0.074	-0.578	-1.361	1.595	-0.267	-0.088	-2.44	1.183	-0.962	-0.089	2.414	0.487	-1.014	0.007	-0.117	-0.518	2.486	-0.307	-1.871	0.205	-1.789	-0.233	0.962	1.561	-0.265	-0.508	0.383
t40	0.227	1.029	-0.481	0.274	-0.063	-0.467	1.772	0.212	-0.125	-2.284	0.868	-0.329	0.351	-0.032	-0.358	-1.159	-0.758	0.181	-0.33	3.036	0.346	-1.065	-1.769	-1.524	-1.065	0.274	2.34	-0.581	1.577	-0.1
t13	-0.822	1.756	1.092	0.063	-0.112	-0.996	1.473	-0.016	-0.054	-2.023	0.819	-1.073	0.926	2.598	0.813	-1.516	-0.965	-0.278	-1.21	2.711	-0.266	-1.13	-1.373	-1.574	-0.664	0.375	1.317	-0.309	0.244	0.19
t43	-0.936	2.225	1.697	-0.026	0.287	0.034	0.836	-0.408	0.241	-1.966	0.632	-0.376	0.598	2.236	0.089	-1.592	-0.078	-0.82	-2.098	0.655	-0.689	-0.378	-0.361	-0.945	-0.888	-0.636	0.711	-0.028	0.244	1.739
t62	-0.11	1.629	3.528	0.073	0.404	0.925	0.645	-0.997	0.549	-1.671	-0.153	-0.035	0.744	2.126	0.769	-2.619	-1.087	-1.157	-2.666	0.167	-0.707	0.524	-1.802	-0.028	-1.961	-1.66	0.421	-0.258	2.219	2.182
t176	1.52	1.941	0.664	0.463	2.035	1.975	0.401	0.185	0.66	-0.125	-0.135	0.249	2.572	1.321	0.174	-2.619	-2.536	-1.351	-3.784	-0.121	-0.796	1.89	-3.735	-0.074	-1.964	-3.152	0.012	0.404	1.818	2.095
t138	0.243	1.194	0.483	0.232	0.718	2.267	0.704	-0.963	0.889	-1.78	0.549	2.048	-1.671	-2.207	-1.879	-1.567	0.556	-0.833	-1.298	-1.329	-0.822	0.947	0.184	0.493	-1.872	-2.801	1.313	0.004	2.256	3.934
t127	-0.832	0.925	0.815	0.041	-0.396	0.985	1.247	-1.156	0.602	-2.644	1.033	1.641	-2.806	-1.978	-1.618	-1.142	1.262	-0.323	0.145	-0.148	-0.613	-0.571	1.47	-0.033	-1.338	-1.25	2.07	-0.365	1.772	3.199
t121	-1.083	1.716	0.354	0.005	-0.219	-0.511	1.363	0.215	0.11	-1.957	1.452	-0.224	-0.311	0.975	-0.212	-1.46	-0.278	-0.352	-0.648	1.822	-0.823	-1.178	0.025	-1.129	-0.372	-0.29	1.715	-0.206	0.087	1.412
t199	-1.149	1.033	3.763	-0.072	-0.993	-0.3	1.39	-1.812	0.294	-3.145	0.026	-0.301	-1.153	1.739	0.778	-1.612	0.552	-0.295	-0.676	1.451	0.105	-1.155	-0.203	-0.823	-1.733	0.398	1.389	-0.772	2.126	1.145
t117	-0.122	1.286	0.88	0.205	0.244	0.527	1.234	-0.641	0.417	-1.834	0.497	0.281	-0.254	0.461	-0.126	-1.542	-0.49	-0.436	-1.151	1.093	-0.319	-0.168	-1.059	-0.697	-1.403	-1.022	1.312	-0.181	1.409	1.597
t87	0.894	-0.161	3.289	0.295	-0.551	0.318	1.79	-1.591	0.2	-2.874	-0.621	0.197	-0.443	-0.128	0.754	-2.162	-1.225	0.023	-0.37	2.409	1.018	-0.636	-2.991	-0.365	-2.901	0.015	2.159	-1.24	4.857	0.02
t3	0.28	1.178	-0.019	0.266	0.152	0.283	1.4	-0.113	0.146	-2.182	0.654	0.063	0.127	-0.251	-0.628	-1.324	-0.379	-0.14	-0.891	1.964	0.049	-0.337	-1.508	-1.087	-1.335	-0.563	1.928	-0.445	1.804	0.907
t186	-0.337	1.509	-0.975	0.15	0.493	0.449	1.213	0.602	0.255	-1.605	1.622	0.99	-0.604	-1.139	-1.451	-1.48	-0.468	-0.458	-0.621	0.974	-1.024	-0.35	-0.136	-0.403	-0.619	-1.512	1.948	-0.105	0.655	2.426
t47	-0.197	1.313	-0.416	0.138	0.439	0.785	1.157	0.208	0.326	-1.82	1.375	1.365	-0.997	-1.636	-1.649	-1.546	-0.247	-0.508	-0.58	0.445	-0.877	-0.275	0.042	-0.073	-0.989	-1.634	1.995	-0.211	1.349	2.716
t146	-0.039	1.978	-2.885	0.301	1.396	1	1.059	0.74	0.426	-0.793	1.738	1.379	-0.244	-1.428	-2.017	-0.89	-0.599	-0.57	-1.066	0.069	-1.126	0.2	0.105	-0.55	-0.278	-2.151	1.503	0.596	-0.642	2.782
t4	-0.007	0.672	1.475	0.146	-0.323	0.858	1.302	-0.804	0.428	-2.507	0.621	1	-1.482	-1.392	-0.883	-1.805	0.09	-0.329	-0.366	0.885	-0.292	-0.328	-0.526	-0.102	-1.796	-1.147	2.145	-0.694	2.973	2.185
t128	-2.002	1.796	0.895	-0.194	-0.859	-0.888	1.39	-0.082	0.072	-2.635	1.752	-0.153	-1.382	0.906	-0.49	-1.186	0.864	-0.27	-0.072	1.635	-0.976	-1.796	1.562	-1.175	-0.076	0.23	1.937	-0.359	-0.294	1.847
t136	0.817	1.078	-1.72	0.393	0.953	1.252	1.237	0.601	0.384	-1.334	1.241	1.407	-0.335	-2.383	-1.817	-1.538	-0.937	-0.374	-0.76	0.909	-0.637	0.406	-1.357	-0.205	-1.222	-2.146	2.11	-0.123	1.807	2.291
t122	0.671	0.87	0.032	0.291	0.437	0.992	1.246	0.06	0.291	-2.003	0.762	1.055	-0.35	-1.717	-1.286	-1.8	-0.701	-0.362	-0.828	1.187	-0.306	0.175	-1.567	-0.163	-1.677	-1.582	2.124	-0.543	2.744	1.942
t32	0.491	-0.028	1.74	0.287	-0.312	0.538	1.797	-1.355	0.329	-2.675	0.022	1.049	-1.437	-1.341	-0.242	-1.656	-0.698	0.06	0.205	1.747	0.556	-0.607	-1.641	-0.152	-2.385	-0.511	2.303	-0.919	3.78	1.049
t96	0.594	0.133	2.337	0.288	-0.021	0.757	1.609	-1.515	0.414	-2.418	-0.268	1.013	-0.998	-0.707	0.097	-1.896	-1.018	-0.186	-0.385	1.274	0.495	-0.306	-1.993	0.039	-2.584	-0.792	1.821	-0.789	3.82	1.177
t89	0.763	0.735	-1.281	0.413	0.647	0.949	1.481	0.308	0.369	-1.565	1.035	1.186	-0.546	-2.073	-1.3	-1.516	-1.013	-0.153	-0.379	1.584	-0.367	0.178	-1.696	-0.36	-1.416	-1.748	2.184	-0.308	2.087	1.797
t118	-1.456	2.164	-0.896	-0.057	-0.044	-0.444	1.21	0.771	0.095	-1.83	2.102	0.079	-0.595	0.349	-1.109	-1.128	0.314	-0.425	-0.57	1.308	-1.287	-1.236	1.153	-1.177	0.25	-0.562	1.807	0.049	-0.951	2.112
t120	-1.157	2.107	-1.254	0.049	0.182	-0.395	1.268	0.831	0.141	-1.509	1.966	-0.097	-0.196	0.611	-0.785	-1.125	-0.112	-0.375	-0.723	1.638	-1.194	-0.986	0.439	-1.341	0.186	-0.698	1.645	0.158	-1.054	1.779
t200	-0.995	1.804	-0.899	0.141	0.543	0.638	1.151	-0.422	0.626	-1.331	1.369	0.986	-1.307	-0.121	-0.975	-0.867	0.194	-0.521	-0.717	0.044	-1.082	-0.28	0.975	-0.665	-0.445	-1.554	1.144	0.478	-0.754	2.839
t113	0.539	1.257	-0.912	0.339	1.241	1.921	0.907	-0.155	0.723	-1.144	0.905	2.011	-0.902	-2.166	-1.823	-1.538	-0.544	-0.739	-1.208	-0.659	-0.896	0.852	-0.554	0.34	-1.492	-2.852	1.392	0.202	1.552	3.399
t160	0.931	0.873	-1.555	0.411	1.251	2.623	0.921	-0.302	0.87	-1.272	0.964	2.854	-1.87	-4.032	-2.755	-1.351	0.009	-0.632	-0.699	-1.311	-0.797	1.016	-0.04	0.694	-1.777	-3.325	1.826	0.16	2.29	4.005
t178	-1.021	1.181	-0.202	0.018	-0.327	0.62	1.312	-0.543	0.439	-2.445	1.558	1.521	-2.609	-2.061	-1.892	-0.957	1.181	-0.257	0.335	0.151	-0.806	-0.924	1.809	-0.306	-0.764	-1.059	2.308	-0.236	0.939	3.035
t56	-0.633	0.613	-0.261	0.099	-0.782	0.136	1.785	-0.644	0.218	-2.862	1.366	1.142	-2.619	-2.333	-1.593	-0.802	0.965	0.226	1.071	1.39	-0.065	-1.556	1.129	-0.745	-1.006	-0.104	2.949	-0.607	1.779	1.738
t164	0.651	0.878	2.585	0.226	0.617	1.976	0.75	-1.325	0.742	-1.961	-0.253	1.477	-0.691	-0.879	-0.648	-2.283	-0.42	-0.926	-1.822	-0.723	-0.337	0.902	-1.446	0.653	-2.627	-2.349	1.046	-0.404	3.617	2.966
t9	0.32	1.054	2.028	0.192	0.59	1.702	0.789	-1.01	0.695	-1.916	0.103	1.395	-0.752	-0.778	-0.768	-2.134	-0.315	-0.88	-1.659	-0.475	-0.576	0.767	-1.088	0.492	-2.229	-2.291	1.089	-0.327	2.913	3.062
t173	-1.297	1.231	1.408	-0.061	-0.227	1.315	0.939	-1.36	0.822	-2.388	1.115	2	-3.166	-1.67	-1.625	-1.348	1.462	-0.7	-0.23	-1.247	-1.17	-0.304	2.215	0.43	-1.247	-1.867	1.55	-0.117	1.289	4.236
t1	-1.321	1.758	0.159	0.031	-0.473	-1.595	1.817	-0.028	-0.175	-2.213	1.217	-1.232	0.3	2.499	0.688	-0.851	-0.452	0.095	-0.341	3.185	-0.075	-2.003	-0.386	-2.15	-0.127	1.214	1.691	-0.21	-0.71	-0.316
t98	-1.209	0.937	2.28	-0.075	-0.464	1.356	0.998	-1.871	0.818	-2.829	0.702	2.052	-3.427	-1.708	-1.474	-1.362	1.698	-0.617	-0.11	-1.24	-0.799	-0.381	2.108	0.532	-1.703	-1.602	1.602	-0.36	2.067	4.068
t82	-0.748	1.473	2.22	0.006	0.607	2.391	0.385	-1.722	1.133	-1.898	0.428	2.463	-2.489	-1.327	-1.581	-1.784	1.077	-1.268	-1.579	-2.688	-1.372	0.973	1.498	1.141	-1.914	-3.156	0.59	0.147	1.764	5.204
t59	1.045	1.277	-1.362	0.454	1.33	0.993	1.259	0.612	0.347	-0.693	0.857	0.75	0.876	-0.668	-0.703	-1.754	-2.047	-0.5	-1.416	1.191	-0.48	0.337	-2.382	-0.475	-1.28	-1.968	1.462	0.14	1.349	1.448
t100	0.106	1.669	2.118	0.169	1.122	2.137	0.359	-1.058	0.941	-1.265	0.067	1.407	-0.283	0.159	-0.597	-2.274	-0.48	-1.355	-2.638	-1.522	-1.146	1.442	-0.869	0.683	-2.026	-3.112	0.24	0.169	1.932	3.896
t156	-0.322	2.003	1.875	0.102	0.957	1.249	0.496	-0.551	0.68	-1.257	0.38	0.591	0.421	1.362	-0.113	-2.203	-0.756	-1.249	-2.655	-0.503	-1.216	0.933	-1.013	0.095	-1.457	-2.395	0.249	0.163	0.996	3.134
t151	0.31	2.278	-2.662	0.32	2.165	2.505	0.297	0.841	0.872	-0.292	1.627	2.378	-0.33	-2.329	-2.839	-1.438	-0.335	-1.256	-2.21	-1.848	-1.97	1.786	0.179	0.505	-0.69	-4.223	0.806	0.856	-0.238	4.904
t18	-1.182	0.594	2.975	-0.109	-1.134	0.403	1.429	-2.005	0.428	-3.512	0.466	1.252	-3.097	-1.094	-0.853	-1.278	1.546	-0.194	0.434	0.209	-0.023	-1.344	1.555	-0.062	-1.819	-0.13	2.181	-0.849	2.725	2.48
t102	-1.191	1.381	0.194	0.018	0.031	0.97	1.131	-0.979	0.691	-2.071	1.298	1.734	-2.665	-1.404	-1.58	-0.975	1.092	-0.514	-0.116	-0.725	-1.006	-0.566	2.007	-0.047	-0.887	-1.535	1.569	0.105	0.457	3.577
t72	-0.706	1.98	-1.685	0.145	0.312	-0.495	1.426	0.785	0	-1.663	1.702	-0.224	0.269	0.488	-0.85	-0.866	-0.334	-0.17	-0.707	2.103	-0.664	-0.972	-0.188	-1.601	0.004	-0.315	1.827	0.072	-0.743	1.07
t23	-1.545	1.626	0.688	-0.131	-0.351	0.534	1.005	-0.337	0.486	-2.289	1.718	1.255	-2.325	-1.032	-1.563	-1.404	1.165	-0.634	-0.255	-0.249	-1.403	-0.852	2.132	-0.119	-0.533	-1.337	1.836	-0.153	0.468	3.592
t64	-1.164	1.031	0.612	0.029	-0.534	0.082	1.561	-1	0.398	-2.535	1.149	0.914	-2.319	-0.733	-0.835	-0.944	0.793	-0.1	0.386	0.883	-0.42	-1.248	1.191	-0.647	-0.931	-0.356	2.019	-0.302	0.895	2.122
t189	0.911	0.566	-0.496	0.392	0.345	0.71	1.541	0.153	0.202	-2.148	0.709	0.829	-0.268	-1.87	-1.126	-1.593	-0.834	-0.025	-0.424	2.152	0.059	0.076	-2.23	-0.517	-1.745	-1.197	2.381	-0.693	2.925	1.213
t29	0.703	1.086	-1.287	0.387	0.816	0.922	1.293	0.506	0.322	-1.546	1.016	0.922	0.013	-1.533	-1.312	-1.515	-0.918	-0.285	-0.902	1.528	-0.47	0.402	-1.806	-0.499	-1.303	-1.805	1.921	-0.24	1.742	1.839
t8	-0.84	2.267	-0.872	0.09	0.592	0.182	0.954	0.628	0.286	-1.417	1.568	0.074	0.227	0.74	-0.874	-1.272	-0.11	-0.641	-1.502	0.959	-1.222	-0.211	0.011	-1.065	-0.182	-1.299	1.182	0.248	-0.732	2.228
t133	0.087	1.338	-2.978	0.355	0.444	-0.996	2.067	1.299	-0.249	-1.232	1.813	-0.331	0.69	-0.086	-0.496	-0.813	-1.731	0.324	0.172	3.534	-0.077	-1.622	-1.505	-1.915	-0.018	0.266	2.478	-0.022	-0.355	-0.449
t2	0.017	0.923	-0.821	0.234	-0.297	-0.14	1.756	0.16	0.029	-2.265	1.254	0.194	-0.688	-1.118	-0.939	-1.113	-0.267	0.168	0.183	2.432	0.024	-1.197	-0.712	-1.254	-0.891	-0.065	2.665	-0.516	1.576	0.665
t83	-0.935	0.68	1.756	-0.036	-0.907	0.389	1.497	-1.559	0.333	-3.382	0.717	1.3	-2.849	-1.642	-1.331	-1.009	1.483	-0.068	0.537	0.451	0.038	-1.312	1.456	-0.281	-1.578	-0.127	2.422	-0.761	2.424	2.29
t17	-0.7	0.65	1.66	0.009	-0.809	0.431	1.501	-1.431	0.318	-3.228	0.657	1.187	-2.539	-1.573	-1.209	-1.107	1.204	-0.07	0.408	0.611	0.088	-1.231	1.032	-0.328	-1.641	-0.191	2.407	-0.755	2.556	2.085
t101	0.103	1.473	-1.006	0.242	0.669	0.956	1.118	0.281	0.397	-1.456	1.255	1.011	-0.495	-1.267	-1.449	-1.388	-0.342	-0.491	-0.931	0.517	-0.763	-0.055	-0.383	-0.471	-0.937	-1.714	1.75	0.037	0.984	2.351
t114	0.088	1.408	-0.816	0.252	0.791	1.135	1.075	0.132	0.504	-1.352	1.184	1.263	-0.673	-1.333	-1.4	-1.483	-0.447	-0.574	-0.973	0.249	-0.878	0.172	-0.422	-0.216	-1.056	-2.024	1.588	0.082	1.041	2.678
