V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t36	-2.43	-3.487	-6.496	-3.589	-2.94	-3.054	-2.661	-3.561	-3.959	-5.277	-3.451	-3.199	-3.547	-6.406	-5.5	-5.66	-6.131	-4.288	-5.028	-2.327	-4.08	-3.753	-7.263	-4.831	-5.82	-5.965	-2.012	-4.371	-1.818	-3.325
t67	-4.148	-3.391	-2.389	-3.907	-4.17	-3.723	-2.574	-4.797	-3.752	-6.29	-3.541	-3.276	-4.961	-4.422	-4.234	-5.967	-4.926	-4.375	-4.457	-2.672	-4.275	-4.647	-5.151	-4.183	-5.8	-4.914	-2.176	-4.691	-1.514	-2.428
t54	-4.241	-3.606	-4.423	-4.197	-3.864	-2.801	-3.349	-4.962	-3.754	-6.174	-3.521	-2.346	-6.191	-6.935	-6.161	-6.12	-4.673	-5.025	-4.977	-4.741	-5.275	-3.998	-4.616	-3.923	-6.091	-6.906	-2.613	-4.637	-2.193	-1.003
t174	-4.624	-4.276	-1.819	-4.369	-5.436	-4.569	-2.702	-6.035	-4.308	-7.572	-4.468	-4.26	-5.863	-4.625	-4.203	-6.128	-4.693	-4.411	-4.327	-2.379	-3.895	-5.766	-5.577	-5.143	-6.623	-4.168	-2.212	-5.535	-1.086	-3.919
t155	-2.761	-3.21	-4.543	-3.655	-3.217	-3.503	-2.731	-3.799	-3.983	-5.489	-3.837	-4.067	-2.736	-4.312	-4.292	-6.022	-6.216	-4.403	-5.635	-1.801	-3.989	-3.786	-7.737	-4.973	-5.924	-5.411	-2.466	-4.511	-1.671	-3.74
t86	-4.187	-4.773	-2.987	-4.759	-4.586	-2.728	-4.109	-6.405	-4.163	-6.968	-5.074	-2.842	-6.808	-7.527	-6.154	-7.424	-5.563	-5.825	-6.047	-5.79	-5.522	-4.079	-6.354	-3.97	-7.833	-7.9	-3.478	-5.581	-0.804	-1.602
t163	-4.117	-2.472	-5.152	-3.719	-3.682	-4.389	-2.384	-3.515	-3.954	-5.641	-2.814	-4.372	-3.453	-3.366	-4.249	-5.06	-4.882	-4.02	-4.684	-1.365	-4.188	-4.803	-5.364	-5.588	-4.558	-4.21	-2.184	-4.095	-3.762	-3.58
t195	-4.934	-3.987	-1.957	-4.317	-5.199	-4.246	-2.712	-5.503	-4.067	-7.334	-3.728	-3.43	-6.396	-5.263	-4.715	-6.135	-4.296	-4.462	-3.974	-2.847	-4.459	-5.471	-4.512	-4.432	-6.138	-4.681	-1.986	-5.327	-1.323	-2.566
t61	-6.079	-2.96	-5.882	-4.439	-4.803	-4.61	-2.783	-4.682	-4.175	-6.95	-2.306	-3.053	-7.225	-6.229	-6.497	-4.637	-2.95	-4.357	-3.416	-3.713	-5.157	-6.103	-1.701	-5.289	-4.402	-4.622	-1.901	-4.454	-4.968	-1.853
t37	-3.939	-5.587	-4.506	-4.846	-5.524	-4.241	-3.389	-5.955	-4.991	-7.814	-4.907	-3.802	-6.752	-8.422	-6.355	-7.052	-6.052	-5.058	-4.681	-3.442	-4.589	-5.867	-7.137	-5.24	-7.717	-6.046	-2.127	-6.324	-0.423	-4.226
