V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t23	-2.566	0.486	0.733	-1.354	1.183	1.137	0.179	-0.553	-0.438	-0.216	0.908	0.279	-1.113	-0.197	0.894	-0.073	-1.39	0.78	0.743	0.301	-0.353	-0.641	0.712	0.39	-1.493	-1.57	0.658	1.871	0.923	-0.221
t104	-0.862	-0.325	1.255	0.54	0.046	1.15	-0.743	-0.313	-0.094	0.349	1.395	0.842	-0.604	0.036	0.274	1.084	-0.775	1.18	0.198	0.065	-0.219	-0.621	0.991	2.511	-3.077	-1.31	-3.258	-0.336	0.88	-0.264
t108	-0.315	-0.503	1.012	-0.52	0.458	0.521	-0.465	0.117	-0.326	0.539	1.032	0.552	-1.272	-0.08	-1.01	-0.184	-1.278	0.737	0.192	-0.645	-0.424	-0.882	0.756	1.598	-1.962	-0.995	2.462	0.05	1.021	-0.189
t9	0.626	-0.261	1.374	-0.635	0.509	1.473	-0.276	-0.533	-0.091	1.133	1.063	0.678	-1.068	-0.176	-2.367	-0.403	-1.392	1.111	0.138	-0.849	-1.145	-0.761	0.708	1.754	-0.781	-1.942	1.076	-0.731	1.996	-0.23
t16	0.525	0.483	-0.099	-2.195	1.202	0.797	1.936	0.357	0.26	0.09	0.708	1.176	-0.955	0.255	-1.72	-0.687	-1.032	1.146	1.088	-2.53	1.171	-0.946	1.012	1.607	-3.126	-1.759	2.698	-0.31	-1.223	0.065
t141	-0.478	0.577	0.054	-3.146	0.805	1.326	0.604	0.306	-0.182	0.121	1.001	0.244	-1.077	0.218	0.892	0.46	-0.749	1.336	1.268	-0.539	2.639	-0.973	1.208	1.456	-3.851	-3.099	0.159	1.44	-2.227	0.2
t84	-2.16	-0.092	0.451	-0.337	0.805	1.553	0.618	0.329	0.037	-0.536	0.872	0.881	-1.44	-0.116	0.356	-0.505	-1.29	0.604	1.079	-0.408	-0.845	-0.683	0.632	0.478	-1.303	-1.006	1.859	1.236	-0.256	-0.815
t184	-0.109	-0.208	0.82	-0.808	0.352	0.921	0.022	0.177	-0.512	-0.041	0.9	0.605	-1.221	-0.14	-0.104	0.071	-1.32	0.952	0.414	-0.991	0.36	-0.941	0.721	1.093	-1.336	-1.713	1.56	0.474	0.58	-0.58
t2	0.383	0.024	0.585	-1.904	0.406	0.725	1.084	-0.051	-0.11	0.577	0.916	0.809	-1.104	0.119	-1.348	0.06	-1.089	1.305	0.851	-1.856	1.215	-1.063	0.923	1.592	-2.275	-2.751	3.185	0.326	-0.898	-0.641
t93	-1.38	0.521	0.791	-1.388	1.328	0.051	0.426	-0.499	-0.769	-0.026	0.666	0.059	-1.55	-0.065	-0.825	-1.083	-1.711	0.568	0.665	-1.923	0.599	-1.042	0.65	0.138	0.49	-1.123	4.568	1.278	0.835	-0.255
t150	-1.315	0.264	1.373	-0.522	-0.041	2.131	0.65	-1.16	-0.059	0.604	1.219	0.665	-1.233	-0.049	-0.886	0.509	-1.215	1.454	1.094	-1.184	0.126	-0.994	0.727	1.065	0.713	-3.601	1.179	0.495	-0.436	-1.575
t167	-0.487	-0.02	0.684	1.766	0.4	0.697	-0.617	0.131	-0.283	-0.776	1.256	1.531	-0.397	-0.012	-0.044	0.877	-0.998	0.859	-0.599	-1.055	-0.617	-0.718	0.861	2.432	-2.123	0.883	-3.411	-2.379	1.824	0.33
t12	-0.584	0.064	-0.025	-2.268	1.361	0.96	0.829	0.743	-0.077	-0.037	0.685	0.747	-0.984	-0.103	0.248	-0.546	-1.208	0.823	0.784	-0.061	-0.11	-0.583	0.833	1.074	-4.249	-1.458	1.478	1.38	-0.034	0.311
t15	-1.261	0.008	1.593	0.231	-0.244	0.648	-1.388	-0.878	-1.083	0.425	1.407	-0.199	-0.75	0.048	1.721	1.584	-0.928	1.243	0.199	-0.622	2.252	-1.171	1.014	2.321	-1.49	-2.89	-2.183	1.16	-0.082	-0.687
t190	-1.041	0.268	0.447	-1.627	1.155	0.841	0.775	-0.074	0.066	-0.024	0.822	0.724	-1.137	0.024	-0.688	-0.551	-1.172	0.86	1.013	-0.613	-0.087	-0.61	0.864	0.864	-2.427	-1.305	1.608	1.061	0.093	-0.131
t166	0.435	-0.538	2.039	2.819	-0.895	-0.016	-2.55	-0.756	-1.028	0.458	1.792	0.79	-0.249	0.033	-0.079	2.392	-0.822	1.263	-1.505	-1.148	0.633	-1.122	1.009	3.861	-1.565	-0.101	-4.879	-3.236	2.89	0.049
