feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t166	-0.267	-0.133	1.117	-0.159	0.328	0.704	-0.553	-0.299	-0.55	0.229	1.123	0.627	-0.904	-0.067	-0.407	0.444	-1.188	1.033	-0.07	-1.005	0.244	-0.893	0.833	1.827	-1.359	-1.195	-0.36	-0.4	1.498	-0.207
t191	-0.109	0.069	0.474	-1.507	1.175	1.072	0.435	0.267	-0.178	-0.19	0.667	0.701	-1.203	-0.172	-0.714	-0.877	-1.45	0.742	0.682	-0.593	-0.618	-0.619	0.698	0.618	-1.609	-1.125	1.6	0.733	0.995	0.029
t155	-1.954	0.183	1.213	-0.399	0.349	0.653	-0.403	-0.774	-0.803	0.055	1.138	0.128	-1.123	-0.021	0.787	0.605	-1.204	0.993	0.421	-1.013	1.199	-1.039	0.832	1.224	-0.544	-1.953	0.45	1.229	0.536	-0.772
t31	-0.266	-0.058	1.024	-0.162	0.553	0.613	-0.408	-0.251	-0.421	0.393	1.1	0.635	-0.859	-0.025	-0.699	0.19	-1.181	0.968	0.029	-1.011	0.092	-0.853	0.856	1.956	-1.884	-1.105	-0.053	-0.403	1.231	-0.005
t145	-1.151	-0.139	1.08	0.288	0.492	0.554	-0.474	-0.314	-0.463	0.197	1.116	0.574	-0.986	-0.046	-0.233	0.199	-1.214	0.802	0.145	-0.862	-0.052	-0.869	0.787	1.713	-1.556	-0.942	0.523	0.142	1.03	-0.346
t3	-1.043	0.182	0.695	-1.724	0.746	0.927	0.076	-0.133	-0.489	-0.091	0.907	0.273	-1.139	-0.044	0.678	0.117	-1.164	1.007	0.753	-0.47	0.972	-0.804	0.886	0.934	-1.933	-2.002	0.388	1.539	0.235	-0.288
t113	-0.205	-0.071	0.716	-0.664	0.889	1.043	-0.025	0.087	-0.092	0.177	0.949	0.88	-1.009	-0.107	-1.087	-0.377	-1.274	0.846	0.243	-0.57	-0.867	-0.64	0.773	1.419	-1.96	-0.733	0.435	-0.353	1.403	0.163
t162	-1.369	0.058	0.849	-0.122	0.692	0.677	-0.238	-0.194	-0.508	-0.447	0.975	0.641	-1.033	-0.1	0.359	0.117	-1.285	0.755	0.278	-0.69	-0.088	-0.763	0.751	1.052	-1.115	-0.646	-0.013	0.461	1.214	-0.278
t34	-1.223	0.031	0.893	-0.251	0.741	0.739	0.04	-0.307	-0.352	0.135	0.981	0.602	-1.073	-0.056	-0.458	-0.181	-1.306	0.79	0.454	-0.98	-0.147	-0.845	0.747	1.306	-1.267	-1.258	1.437	0.573	0.642	-0.414
t178	-0.387	0.243	0.221	-0.908	1.178	1.055	0.748	0.376	0.003	-0.5	0.742	1.031	-1.053	-0.041	-0.631	-0.686	-1.298	0.74	0.75	-1.011	-0.405	-0.667	0.768	0.91	-1.938	-0.729	1.092	0.14	0.171	0.081
t143	-0.276	-0.034	0.641	-0.946	0.836	1.009	0.191	0.1	-0.213	0.204	0.91	0.741	-0.99	-0.068	-0.655	-0.276	-1.239	0.909	0.416	-0.854	-0.134	-0.774	0.806	1.493	-2.172	-1.385	0.884	0.231	0.692	-0.054
t49	-1.427	0.288	0.927	-0.394	0.748	0.865	0.063	-0.533	-0.367	-0.067	1.019	0.532	-1.048	-0.003	-0.14	0.008	-1.226	0.905	0.571	-1.055	0.295	-0.827	0.82	1.172	-0.91	-1.325	0.3	0.571	0.628	-0.394
t98	-1.288	0.217	0.339	-0.459	0.884	1.072	0.585	0.153	-0.071	-0.58	0.9	0.947	-0.96	0.021	0.264	-0.106	-1.117	0.801	0.843	-0.842	0.123	-0.732	0.832	1.158	-2.154	-1.082	0.31	0.682	-0.439	-0.31
t73	-0.989	0.11	0.562	-0.653	0.935	0.758	0.146	0.081	-0.306	-0.277	0.891	0.697	-1.041	-0.041	-0.03	-0.241	-1.249	0.752	0.504	-0.806	0.01	-0.755	0.8	1.145	-1.855	-0.866	0.706	0.549	0.519	-0.061
t68	-1.157	0.08	0.697	-0.797	0.76	0.731	0.017	-0.077	-0.444	-0.016	0.961	0.475	-1.045	-0.027	0.275	0.024	-1.2	0.852	0.523	-0.789	0.536	-0.863	0.834	1.322	-2.001	-1.476	0.877	0.945	0.227	-0.25
t112	-1.116	0.175	0.612	-1.078	0.919	0.81	0.31	-0.086	-0.378	-0.2	0.862	0.592	-1.133	-0.049	-0.073	-0.264	-1.286	0.839	0.575	-0.998	0.272	-0.802	0.792	0.939	-1.376	-1.222	1.162	0.842	0.613	-0.259
t197	-1.331	-0.074	1.308	-0.028	0.288	0.857	-0.43	-0.652	-0.489	0.538	1.191	0.358	-1.126	-0.017	-0.327	0.309	-1.193	0.995	0.36	-1.033	0.363	-0.965	0.809	1.649	-0.773	-1.81	0.749	0.464	0.708	-0.706
t119	-0.708	0.093	0.792	-0.576	0.645	0.629	-0.392	-0.086	-0.539	-0.068	1.05	0.517	-0.876	-0.039	0.378	0.392	-1.14	0.934	0.171	-0.615	0.556	-0.833	0.886	1.608	-2.255	-1.114	-0.567	0.204	0.861	0.086
t97	-0.509	0.107	0.897	-0.32	0.492	0.939	-0.242	-0.213	-0.486	-0.047	1.057	0.632	-0.947	-0.059	-0.056	0.332	-1.202	1.006	0.21	-1.008	0.399	-0.895	0.826	1.533	-1.314	-1.321	-0.351	-0.179	0.909	-0.197
t36	-0.619	-0.054	0.94	-0.36	0.456	0.891	-0.282	-0.168	-0.493	0.138	1.06	0.578	-0.922	-0.086	0.075	0.358	-1.198	0.989	0.218	-0.741	0.271	-0.874	0.81	1.634	-1.8	-1.553	-0.039	0.226	0.828	-0.288
t63	-0.615	0.073	0.794	-0.297	0.602	0.795	-0.048	-0.112	-0.337	-0.096	1.004	0.695	-0.965	-0.028	-0.164	0.128	-1.185	0.906	0.419	-0.91	0.216	-0.827	0.826	1.465	-1.755	-1.189	0.192	0.103	0.527	-0.224
t179	-0.869	0.148	0.35	-1.296	1.164	1.094	0.473	0.263	-0.201	-0.477	0.736	0.735	-1.093	-0.091	0.08	-0.581	-1.292	0.753	0.738	-0.623	-0.136	-0.629	0.777	0.746	-1.867	-1.05	0.606	1.083	0.515	-0.061
t189	-0.932	-0.059	1.026	-0.394	0.442	0.966	-0.366	-0.275	-0.436	0.19	1.098	0.505	-1.021	-0.075	0.066	0.323	-1.179	0.981	0.331	-0.554	0.17	-0.827	0.817	1.497	-1.557	-1.559	-0.071	0.438	0.818	-0.368
t59	-0.869	0.294	0.333	-0.97	1.078	0.978	0.637	0.195	-0.144	-0.618	0.763	0.825	-1.098	-0.035	-0.002	-0.467	-1.269	0.761	0.867	-0.882	0.001	-0.688	0.786	0.734	-1.715	-0.958	0.804	0.714	0.07	-0.133
t80	-0.981	0.096	0.656	-1.167	0.791	0.995	0.296	-0.048	-0.396	-0.133	0.86	0.546	-1.202	-0.089	0.002	-0.221	-1.308	0.883	0.629	-0.924	0.31	-0.838	0.76	0.875	-1.268	-1.577	1.404	0.971	0.49	-0.418
t67	-0.006	0.191	0.263	-1.449	1.189	1.132	0.672	0.361	0.071	-0.175	0.763	0.932	-1.011	-0.033	-0.833	-0.656	-1.226	0.849	0.762	-0.725	-0.325	-0.622	0.835	1.1	-2.564	-1.098	0.872	0.228	0.242	0.251
t137	-0.623	-0.096	0.802	-0.712	0.642	1.074	0.122	-0.057	-0.293	0.003	0.904	0.71	-1.142	-0.135	-0.444	-0.207	-1.328	0.886	0.492	-0.75	-0.31	-0.767	0.714	1.064	-1.214	-1.447	1.188	0.546	0.842	-0.469
t64	-1.022	0.079	0.797	-0.649	0.751	0.631	-0.219	-0.153	-0.556	-0.027	0.986	0.47	-1.034	-0.033	0.089	0.033	-1.225	0.859	0.248	-1.022	0.552	-0.875	0.838	1.387	-1.522	-1.1	0.406	0.521	0.921	-0.136
t174	-1.203	0.037	0.988	-0.009	0.611	0.743	-0.267	-0.379	-0.365	0.083	1.109	0.64	-0.94	-0.011	-0.238	0.197	-1.164	0.881	0.246	-0.889	0.026	-0.819	0.834	1.627	-1.515	-0.976	-0.085	0.077	0.986	-0.234
t41	-0.87	0.063	0.809	-0.381	0.63	0.835	-0.283	-0.103	-0.368	-0.09	1.06	0.613	-0.924	-0.033	0.212	0.278	-1.135	0.904	0.353	-0.511	0.191	-0.778	0.861	1.517	-2.066	-1.122	-0.494	0.251	0.623	-0.05
t10	-1.355	-0.033	0.907	-0.188	0.613	0.674	-0.526	-0.143	-0.512	-0.216	1.063	0.497	-0.926	-0.064	0.746	0.362	-1.136	0.821	0.274	-0.291	0.185	-0.729	0.845	1.43	-2.051	-0.901	-0.921	0.712	1.011	-0.155
t194	-0.744	0.169	0.478	-1.278	1.056	1.387	0.469	0.15	-0.151	-0.293	0.777	0.721	-1.146	-0.135	-0.116	-0.537	-1.324	0.843	0.771	-0.546	-0.343	-0.634	0.741	0.719	-1.591	-1.342	0.551	0.846	0.654	-0.16
t154	-0.941	-0.021	1.052	0.388	0.499	0.768	-0.495	-0.284	-0.393	-0.004	1.131	0.675	-0.952	-0.043	-0.221	0.247	-1.194	0.845	0.16	-0.813	-0.17	-0.815	0.803	1.64	-1.311	-0.753	-0.444	-0.282	1.116	-0.192
t92	-1.593	-0.147	1.124	0.272	0.324	0.811	-0.711	-0.302	-0.705	-0.176	1.11	0.42	-1.035	-0.139	0.888	0.512	-1.245	0.826	0.165	-0.47	0.171	-0.862	0.74	1.346	-1.016	-1.193	-0.418	0.768	1.126	-0.598
t22	-1.063	0.086	0.664	-0.145	0.726	0.946	-0.24	0.097	-0.358	-0.48	0.995	0.731	-0.972	-0.091	0.504	0.153	-1.2	0.778	0.355	-0.386	-0.159	-0.71	0.793	1.216	-1.85	-0.644	-0.714	0.191	0.799	-0.032
t158	-0.853	0.077	0.878	-0.168	0.561	0.789	-0.127	-0.225	-0.452	-0.192	0.998	0.617	-0.966	-0.051	0.124	0.182	-1.219	0.894	0.419	-0.919	0.312	-0.84	0.801	1.348	-1.356	-1.292	0.025	0.418	0.592	-0.38
t177	-0.832	-0.034	0.772	-0.072	0.707	0.686	0.208	-0.157	-0.215	0.006	0.979	0.912	-0.982	-0.004	-0.868	-0.19	-1.234	0.825	0.34	-1.336	-0.234	-0.819	0.781	1.523	-1.387	-0.844	1.122	-0.051	0.745	-0.352
t180	-0.732	0.219	0.575	-1.788	0.962	0.96	0.699	-0.141	-0.314	0.257	0.789	0.443	-1.29	-0.032	-0.716	-0.58	-1.354	0.928	0.834	-1.381	0.573	-0.945	0.779	0.901	-1.292	-2.116	2.865	1.079	-0.034	-0.396
t18	-1.339	0.258	0.799	-0.462	0.539	0.725	0.165	-0.402	-0.402	-0.154	1.065	0.61	-0.975	0.052	0.189	0.398	-1.108	0.998	0.575	-1.137	0.842	-0.926	0.88	1.374	-1.453	-1.565	0.405	0.554	-0.03	-0.485
t117	-0.967	-0.038	0.892	-0.195	0.567	0.731	-0.416	-0.183	-0.513	0.059	1.078	0.536	-0.832	-0.052	0.35	0.372	-1.137	0.905	0.189	-0.623	0.381	-0.836	0.852	1.772	-2.185	-1.328	-0.453	0.489	0.772	-0.191
t181	-0.541	0.077	0.582	-0.778	0.917	0.715	-0.098	0.139	-0.345	-0.269	0.889	0.685	-0.977	-0.087	-0.052	-0.159	-1.253	0.785	0.356	-0.483	-0.101	-0.685	0.811	1.183	-2.114	-0.771	0.148	0.371	0.903	0.145
t121	-1.225	-0.016	0.695	-0.525	0.753	0.828	-0.063	0.063	-0.379	-0.359	0.908	0.623	-1.139	-0.129	0.348	-0.08	-1.295	0.723	0.512	-0.358	-0.235	-0.72	0.73	0.897	-1.67	-0.925	0.746	0.838	0.746	-0.292
t99	-0.643	-0.002	1.382	-0.203	-0.085	0.838	-0.683	-0.671	-0.77	0.637	1.313	0.252	-0.941	-0.002	0.201	1.089	-1.074	1.286	0.048	-1.224	1.376	-1.173	0.906	2.15	-1.234	-2.374	-0.333	-0.17	0.675	-0.579
t116	-0.891	0.086	1.149	0.142	0.316	0.755	-0.451	-0.531	-0.592	0.298	1.196	0.511	-0.848	-0.023	-0.015	0.636	-1.153	1.062	0.084	-1.109	0.591	-0.987	0.848	1.938	-1.362	-1.578	-0.409	-0.183	0.874	-0.364
t199	-0.823	0.197	0.852	-0.804	0.769	0.829	-0.009	-0.31	-0.344	0.016	0.976	0.523	-1.048	-0.022	-0.282	-0.05	-1.218	0.93	0.53	-0.835	0.271	-0.784	0.845	1.21	-1.409	-1.352	0.318	0.478	0.705	-0.162
t195	-0.717	0.007	0.925	-0.863	0.608	0.899	-0.006	-0.218	-0.451	0.273	0.976	0.436	-1.154	-0.053	-0.317	-0.065	-1.277	0.953	0.491	-1.039	0.388	-0.915	0.794	1.291	-1.229	-1.791	1.26	0.637	0.545	-0.392
t72	-0.529	0.148	0.64	-1.185	0.877	0.793	0.009	0.001	-0.42	-0.033	0.902	0.516	-1.051	-0.033	-0.137	-0.166	-1.219	0.916	0.422	-0.926	0.525	-0.802	0.863	1.254	-1.797	-1.259	0.387	0.525	0.757	0.016
t25	-1.051	0.105	0.797	-0.649	0.825	1.055	-0.137	-0.135	-0.298	-0.032	0.992	0.571	-1.066	-0.067	-0.062	-0.112	-1.222	0.86	0.463	-0.531	-0.117	-0.714	0.814	1.206	-1.559	-1.104	-0.119	0.464	0.898	-0.08
t163	-1.304	0.133	0.819	-0.394	0.795	0.846	0.105	-0.257	-0.316	-0.082	0.962	0.647	-1.131	-0.078	-0.303	-0.174	-1.326	0.792	0.505	-0.815	-0.277	-0.789	0.733	1.02	-1.108	-1.054	1.165	0.46	0.746	-0.327
t74	-1.103	0.181	0.501	-1.407	0.971	1.331	0.453	0.075	-0.171	-0.225	0.834	0.631	-1.221	-0.103	0.039	-0.388	-1.287	0.866	0.853	-0.448	-0.128	-0.684	0.763	0.665	-1.559	-1.532	0.978	1.093	0.28	-0.265
t132	-2.007	0.185	0.41	-0.755	0.953	0.842	0.11	0.158	-0.378	-0.726	0.885	0.537	-1.115	-0.056	1.249	-0.022	-1.19	0.65	0.793	-0.193	0.305	-0.714	0.803	0.741	-2.131	-0.963	0.393	1.598	-0.133	-0.243
t29	-1.122	0.175	0.872	-0.414	0.563	0.666	-0.196	-0.296	-0.557	-0.103	1.044	0.431	-0.951	-0.003	0.505	0.374	-1.152	0.941	0.453	-0.878	0.831	-0.902	0.868	1.445	-1.662	-1.526	-0.084	0.696	0.294	-0.318
t58	-0.971	0.203	0.99	-0.522	0.378	0.762	-0.183	-0.501	-0.567	0.037	1.103	0.44	-0.956	-0.003	0.276	0.584	-1.137	1.088	0.418	-0.994	0.991	-0.962	0.876	1.486	-1.311	-1.882	0.001	0.496	0.327	-0.474
t70	-0.762	0.003	0.721	-0.566	0.885	0.959	-0.081	0.018	-0.247	-0.204	0.921	0.726	-1.011	-0.077	-0.22	-0.258	-1.232	0.797	0.404	-0.6	-0.339	-0.647	0.801	1.203	-1.697	-0.756	-0.238	0.37	1.147	-0.025
t44	-0.655	0.021	0.753	-0.711	0.745	0.853	0.057	-0.069	-0.381	0.074	0.946	0.657	-1.073	-0.047	-0.47	-0.175	-1.257	0.907	0.323	-1.179	0.176	-0.84	0.801	1.366	-1.363	-1.176	0.776	0.22	0.938	-0.221
t187	-0.558	0.016	0.524	-0.546	1.022	0.64	0.013	0.182	-0.224	-0.155	0.89	0.818	-0.955	-0.037	-0.563	-0.398	-1.237	0.711	0.303	-0.816	-0.279	-0.696	0.818	1.414	-2.204	-0.48	0.599	0.122	0.884	0.185
t148	-1.311	0.188	0.813	-0.374	0.658	0.659	-0.038	-0.272	-0.493	-0.147	1.012	0.506	-1.01	-0.009	0.326	0.199	-1.195	0.878	0.486	-0.962	0.6	-0.884	0.832	1.305	-1.528	-1.326	0.411	0.684	0.339	-0.354
t161	-0.71	0.046	0.783	-1.109	0.668	1.04	0.077	-0.127	-0.439	0.123	0.934	0.51	-1.145	-0.103	-0.17	-0.061	-1.291	0.975	0.454	-0.877	0.313	-0.864	0.776	1.141	-1.319	-1.734	1.073	0.661	0.732	-0.364
t188	-1.023	0.123	0.739	-0.563	0.808	0.786	0.172	-0.182	-0.309	-0.02	0.968	0.695	-1.019	-0.017	-0.361	-0.108	-1.233	0.863	0.428	-1.074	0.067	-0.824	0.81	1.341	-1.545	-1.09	0.791	0.273	0.693	-0.197
t114	-0.657	0.094	0.503	-1.311	1.062	0.978	0.538	0.059	-0.045	0.149	0.84	0.739	-1.092	-0.021	-0.839	-0.589	-1.243	0.846	0.76	-0.787	-0.217	-0.698	0.817	1.149	-2.14	-1.421	1.64	0.775	0.202	-0.099
t193	-0.694	0.007	0.726	-0.598	0.675	0.914	-0.127	0.007	-0.323	0.057	1.035	0.697	-0.895	-0.058	0.024	0.213	-1.146	0.949	0.289	-0.521	0.046	-0.762	0.848	1.606	-2.38	-1.225	-0.259	0.169	0.738	-0.018
t140	-1.385	-0.167	0.995	-0.074	0.609	0.76	-0.321	-0.231	-0.459	0.152	1.043	0.564	-1.034	-0.104	-0.026	0.042	-1.263	0.793	0.225	-0.659	-0.245	-0.798	0.746	1.458	-1.513	-1.087	0.593	0.646	1.165	-0.429
t33	-0.568	0.202	0.588	-1.289	0.927	1.09	0.717	-0.102	-0.092	0.093	0.839	0.738	-1.159	-0.02	-0.9	-0.501	-1.289	0.943	0.835	-1.168	0.012	-0.795	0.789	0.996	-1.424	-1.703	1.87	0.573	0.109	-0.318
t4	-0.635	-0.078	0.686	-0.315	0.791	0.871	0.096	0.092	-0.242	-0.107	0.914	0.835	-1.017	-0.072	-0.481	-0.283	-1.274	0.778	0.379	-0.926	-0.395	-0.75	0.757	1.356	-1.663	-0.848	0.725	0.146	0.835	-0.18
t57	-1.107	0.178	0.748	-0.61	0.718	0.931	0.094	-0.208	-0.353	-0.004	1.022	0.624	-0.966	-0.029	0.062	0.157	-1.185	0.951	0.458	-0.822	0.293	-0.834	0.832	1.389	-1.791	-1.441	0.255	0.428	0.425	-0.219
t75	-1.022	0.237	0.265	-1.551	1.18	1.094	0.609	0.306	-0.163	-0.287	0.776	0.646	-1.136	-0.047	0.163	-0.5	-1.247	0.783	0.874	-0.579	0.129	-0.712	0.813	0.838	-2.379	-1.361	1.234	1.136	-0.115	0.009
t54	-1.118	0.137	0.283	-1.146	1.155	1.105	0.692	0.285	-0.071	-0.464	0.721	0.819	-1.209	-0.089	-0.176	-0.738	-1.327	0.677	0.928	-0.655	-0.378	-0.645	0.725	0.603	-1.757	-1.06	1.735	1.186	0.057	-0.28
t107	-1.229	0.137	0.715	-0.622	0.945	0.5	-0.054	-0.091	-0.452	-0.271	0.877	0.451	-1.172	-0.029	0.036	-0.347	-1.299	0.669	0.546	-0.923	0.267	-0.799	0.795	0.968	-1.372	-0.781	1.137	0.877	0.668	-0.149
t105	-0.872	0.1	0.69	-0.402	0.788	0.665	-0.119	-0.023	-0.33	-0.218	0.982	0.669	-0.917	-0.022	0.116	0.07	-1.162	0.817	0.418	-0.599	0.114	-0.737	0.853	1.414	-2.205	-0.878	-0.154	0.356	0.575	0.004
t109	-1.238	-0.032	1.009	0.019	0.417	0.656	-0.467	-0.319	-0.513	0.141	1.161	0.524	-0.926	-0.016	0.209	0.501	-1.124	0.918	0.2	-0.742	0.396	-0.904	0.851	1.765	-1.768	-1.279	-0.056	0.292	0.646	-0.327
t21	-0.421	-0.082	1.04	-0.002	0.448	0.558	-0.418	-0.236	-0.528	0.267	1.113	0.632	-0.901	-0.025	-0.475	0.314	-1.201	0.953	-0.031	-1.213	0.272	-0.943	0.833	1.911	-1.572	-1.069	0.17	-0.454	1.172	-0.121
t51	-0.742	0.025	0.844	-0.862	0.594	0.957	-0.004	-0.194	-0.358	0.207	1.018	0.556	-1.011	-0.037	-0.135	0.146	-1.162	1.021	0.452	-0.807	0.382	-0.835	0.849	1.484	-1.842	-1.697	0.361	0.508	0.587	-0.308
t1	-1.284	0.174	0.719	-1.014	0.87	1.151	0.265	-0.214	-0.263	-0.131	0.913	0.597	-1.158	-0.067	-0.09	-0.242	-1.264	0.891	0.676	-0.761	0.01	-0.738	0.783	0.885	-1.146	-1.404	0.652	0.879	0.659	-0.352
t147	-0.928	0.257	0.399	-1.149	0.973	1.134	0.498	0.106	-0.118	-0.267	0.876	0.757	-1.077	-0.017	-0.111	-0.267	-1.194	0.868	0.804	-0.702	0.118	-0.735	0.832	1.008	-1.973	-1.357	0.816	0.686	-0.106	-0.112
t125	-0.626	0.259	0.608	-0.897	0.851	0.845	0.528	-0.124	-0.195	-0.127	0.88	0.756	-1.103	-0.001	-0.677	-0.286	-1.276	0.894	0.715	-1.2	0.14	-0.833	0.801	1.038	-1.333	-1.35	1.527	0.301	0.119	-0.24
t13	-0.187	0.179	0.241	-1.298	1.295	0.911	0.631	0.386	-0.009	-0.362	0.704	0.968	-1.03	-0.068	-0.798	-0.799	-1.303	0.74	0.648	-0.765	-0.547	-0.57	0.789	0.911	-2.3	-0.603	0.964	0.279	0.721	0.265
t160	-0.986	0.139	0.485	-1.088	0.963	1.02	0.386	0.122	-0.229	-0.162	0.842	0.638	-1.095	-0.07	0.058	-0.327	-1.258	0.814	0.762	-0.592	0.032	-0.733	0.786	0.993	-2.08	-1.445	1.097	1.036	0.09	-0.207
t52	-0.609	0.174	0.164	-1.382	1.182	1.276	0.67	0.48	-0.017	-0.525	0.722	0.918	-1.147	-0.086	-0.213	-0.68	-1.278	0.762	0.834	-0.591	-0.354	-0.604	0.771	0.695	-2.033	-0.946	0.894	0.706	0.195	0.017
t48	-0.947	0.287	0.449	-0.899	0.968	0.976	0.546	0.044	-0.268	-0.439	0.81	0.729	-1.073	-0.046	0.052	-0.315	-1.281	0.825	0.765	-1.016	0.235	-0.778	0.779	0.876	-1.53	-1.28	0.921	0.771	0.103	-0.267
t144	-0.5	0.079	0.741	-0.798	0.822	1.119	0.303	-0.13	-0.035	0.206	0.949	0.767	-1.008	-0.032	-0.84	-0.284	-1.208	0.931	0.684	-0.685	-0.367	-0.702	0.816	1.354	-1.94	-1.509	0.74	0.311	0.378	-0.169
t95	-0.96	0.096	0.467	-0.689	0.877	0.844	0.371	0.186	-0.234	-0.394	0.865	0.787	-1.074	-0.031	0.029	-0.23	-1.229	0.765	0.654	-0.865	0.065	-0.771	0.791	1.063	-1.927	-1.003	1.005	0.618	0.121	-0.206
t53	-1.037	0.128	0.562	-0.835	0.983	0.741	0.357	0	-0.289	-0.187	0.85	0.712	-1.057	-0.059	-0.228	-0.343	-1.296	0.776	0.555	-0.895	-0.074	-0.753	0.771	1.051	-1.779	-1.037	1.267	0.715	0.574	-0.179
t26	-0.837	0.063	0.675	-0.399	0.967	0.615	0.215	-0.045	-0.296	-0.089	0.869	0.761	-1.074	-0.058	-0.728	-0.484	-1.358	0.702	0.382	-1.177	-0.345	-0.79	0.736	1.191	-1.38	-0.684	1.573	0.19	0.919	-0.124
t102	-0.942	0.087	0.586	-0.957	0.791	0.996	0.349	0.042	-0.138	-0.042	0.927	0.701	-1.125	-0.033	-0.227	-0.168	-1.199	0.869	0.768	-0.582	-0.035	-0.751	0.808	1.103	-2.065	-1.443	1.234	0.724	-0.005	-0.278
