feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t28	0.026	0.037	0.028	0.031	0.027	0.031	0.075	0.052	0.014	0.031	0.045	0.017	0.029	0.038	0.026	0.016	0.028	0.032	0.032	0.031	0.04	0.031	0.039	0.03	0.047	0.043	0.04	0.022	0.03	0.03
t34	0.031	0.039	0.032	0.028	0.025	0.016	0.098	0.038	0.017	0.035	0.036	0.022	0.039	0.036	0.019	0.02	0.028	0.032	0.031	0.024	0.033	0.033	0.062	0.028	0.06	0.031	0.028	0.029	0.026	0.024
t50	0.036	0.042	0.027	0.034	0.032	0.012	0.054	0.033	0.013	0.041	0.055	0.027	0.031	0.032	0.016	0.017	0.037	0.031	0.031	0.026	0.036	0.036	0.068	0.027	0.053	0.036	0.035	0.032	0.03	0.02
t29	0.047	0.041	0.039	0.034	0.023	0.018	0.053	0.034	0.019	0.031	0.058	0.026	0.035	0.036	0.017	0.019	0.043	0.031	0.032	0.028	0.037	0.041	0.036	0.022	0.046	0.035	0.044	0.028	0.02	0.024
t32	0.027	0.048	0.031	0.037	0.016	0.026	0.057	0.04	0.017	0.042	0.062	0.024	0.027	0.043	0.018	0.014	0.029	0.031	0.033	0.03	0.042	0.036	0.041	0.031	0.055	0.041	0.025	0.021	0.025	0.029
t19	0.037	0.037	0.025	0.034	0.014	0.015	0.069	0.046	0.014	0.032	0.046	0.022	0.032	0.043	0.022	0.016	0.033	0.033	0.032	0.032	0.03	0.033	0.069	0.036	0.034	0.039	0.042	0.022	0.032	0.026
t11	0.03	0.038	0.04	0.031	0.02	0.028	0.074	0.043	0.011	0.027	0.061	0.021	0.034	0.038	0.017	0.016	0.036	0.033	0.032	0.029	0.038	0.037	0.036	0.034	0.044	0.036	0.032	0.027	0.037	0.021
t2	0.038	0.046	0.026	0.029	0.019	0.029	0.047	0.038	0.018	0.036	0.05	0.033	0.035	0.038	0.018	0.018	0.021	0.032	0.031	0.025	0.033	0.035	0.058	0.033	0.064	0.045	0.028	0.022	0.033	0.023
t20	0.026	0.055	0.029	0.028	0.025	0.016	0.061	0.047	0.027	0.036	0.041	0.035	0.027	0.033	0.016	0.016	0.044	0.03	0.029	0.029	0.026	0.031	0.072	0.031	0.042	0.036	0.027	0.017	0.046	0.022
t5	0.027	0.055	0.023	0.034	0.016	0.02	0.059	0.045	0.009	0.043	0.049	0.044	0.033	0.037	0.018	0.018	0.031	0.033	0.035	0.031	0.051	0.036	0.055	0.028	0.026	0.043	0.03	0.026	0.016	0.027
t44	0.04	0.047	0.03	0.039	0.009	0.013	0.042	0.047	0.009	0.036	0.06	0.018	0.033	0.038	0.022	0.016	0.047	0.031	0.033	0.032	0.038	0.032	0.053	0.029	0.06	0.043	0.032	0.027	0.019	0.025
