feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t9	-0.08	-0.109	-0.095	0.389	-1.06	2.074	1.178	-0.279	-2.044	0.054	-0.824	-1.167	-0.042	0.714	0.266	0.723	0.713	-0.203	-0.077	-0.287	-1.344	-0.179	1.26	0.711	-1.656	0.228	0.166	-0.397	2.117	-0.75
t27	-1.367	-0.415	0.486	-0.264	-1.285	-0.527	1.203	-1.126	-2.317	0.711	0.181	3.389	-0.213	0.876	-0.328	-0.193	-0.629	0.252	0.183	0.322	-1.059	0.127	2.573	0.368	-1.445	0.106	0.383	-1.227	1.321	-0.085
t23	-0.824	2.141	-1.249	0.516	-0.47	0.707	-0.1	-0.134	-2.143	0.699	0.115	0.098	0.742	0.188	-0.504	-0.396	-0.276	0.238	0.036	-0.386	-0.763	0.039	2.023	-0.41	0.249	0.53	-0.585	-0.397	1.599	-1.285
t4	0.142	0.463	-1.494	0.147	1.52	1.068	-1.086	0.499	-0.705	-0.572	-0.108	0.536	-0.103	-0.204	-1.417	-0.439	-1.516	-0.392	-0.329	-0.047	0.019	0.329	2.425	0.062	2.307	0.752	0.141	-0.712	-0.122	-1.164
t41	-0.216	1.788	-2.34	0.239	-1.42	0.003	0.406	0.86	-0.896	-0.093	0.804	-0.968	0.099	-0.036	-0.515	-0.768	1.554	-0.24	-0.14	-0.44	-1.592	-0.133	1.73	-0.03	2.666	0.197	-0.48	-1.066	1.116	-0.087
t6	0.918	0.281	0.245	-0.219	-2.053	-2.652	-0.292	-0.238	-1.384	0.273	0.186	0.544	0.44	-0.247	-0.723	-0.103	0.103	0.443	0.22	0.565	0.95	-0.505	2.095	-0.727	1.656	0.248	-0.548	1.27	-2.123	1.375
t24	0.388	0.155	-1.107	-0.207	-0.267	-2.04	1.029	1.648	0.156	-0.871	0.989	-1.003	0.417	-0.061	0.161	-0.159	1.258	0.202	0.307	0.542	1.188	0.803	-0.639	0.488	-2.453	-0.16	0.155	0.535	-1.656	0.205
t39	1.887	0.301	0.168	-0.072	-0.875	-0.199	0.326	1.132	-0.66	0.184	0.006	-4.163	0.242	0.488	-0.34	-0.886	3.231	0.085	-0.013	0.154	1.118	-0.361	-0.311	-0.27	-0.629	-0.236	-1.103	0.208	0.438	0.15
t42	-0.489	-0.093	0.741	-0.107	-2.22	-1.444	-0.726	2.211	0.123	0.348	0.043	0.477	-0.431	-0.597	0.338	0.012	-1.607	0.14	0.228	-0.205	0.989	0.446	0.434	-0.772	-0.735	-0.066	1.057	2.218	-1.584	1.27
t1	1.099	-1.837	-0.735	-0.01	0.047	-2.041	-0.094	0.483	-0.351	0.933	0.952	-1.002	0.261	-0.389	1.183	0.108	-0.363	0.128	0.165	0.122	1.98	0.981	-0.47	-0.974	-0.536	-0.054	-0.417	1.005	0.207	-0.381
t40	0.21	0.31	-1.56	0.064	1.138	0.785	-1.081	-1.044	-0.528	-0.072	0.295	2.711	-0.647	-0.26	-1.169	-1.006	-0.768	-0.529	-0.342	-0.496	-1.46	-0.306	2.322	0.941	2.157	0.438	0.56	-1.49	1.599	-0.771
t47	-0.227	-1.243	-1.056	0.222	1.784	1.974	1.09	-0.097	0.632	0.188	-0.312	0.405	-0.15	0.313	-1.751	-1.25	-1.011	0.028	-0.169	-0.094	-1.488	-0.568	2.347	0.522	0.057	1.088	-0.362	-1.802	2.539	-1.609
t8	-0.972	-0.406	0.848	0.682	-1.161	0.039	1.678	0.078	-0.089	-0.19	1.131	3.083	-0.561	0.661	-0.783	-1.781	-0.05	-0.114	-0.168	-0.374	0.201	-0.365	0.083	0.125	1.275	-0.223	-0.853	-0.351	-1.046	-0.395
t30	0.219	1.416	-1.489	0.63	-1.868	0.352	0.372	0.19	-1.137	0.465	0.22	1.785	-1.393	0.35	-1.871	-1.239	-1.529	0.032	-0.209	0.091	-1.927	0.6	0.883	0.917	4.22	-0.035	1.721	-1.499	0.989	-1.255
t12	-0.44	1.263	-1.665	0.383	-1.52	-0.895	0.14	0.97	0.684	0.037	1.114	-1.183	-0.148	0.43	-0.701	-0.091	0.519	-0.203	-0.077	-0.787	-1.827	0.886	0.575	0.119	4.343	0.347	-0.043	-0.805	-0.459	-0.966
t17	0.09	1.22	1.251	-0.006	-1.276	-1.284	0.801	1.091	0.867	-0.678	0.052	-1.866	0.475	-0.279	-1.94	-0.355	2.014	-0.119	0.081	0.384	1.365	-0.349	-0.403	-0.04	-0.989	-0.645	-0.593	0.977	0.028	0.127
t13	3.23	0.107	-0.635	0.865	0.892	-2.436	0.457	-0.249	-0.893	-0.225	0.369	-1.533	-0.821	-0.371	-0.271	-0.73	0.81	-0.188	0.062	0.212	0.889	0.209	-0.842	-0.814	-0.372	-0.033	0.18	1.359	1.314	-0.542
t31	-1.374	0.584	-1.138	0.132	0.136	0.138	0.679	0.023	1.275	0.481	-0.772	-3.25	-0.02	-0.072	-0.425	-0.588	1.54	-0.313	-0.275	-0.27	-0.966	-0.267	1.615	-0.242	1.708	0.952	-0.55	-0.424	2.209	-0.527
t37	-0.416	1.252	0.592	-0.219	1.142	-1.325	-0.036	-0.198	-2.188	0.23	-0.558	-1.59	0.232	-0.751	0.212	-0.427	-0.296	0.17	0.142	0.21	1.164	0.041	0.297	-0.308	0.887	0.324	0.199	1.466	-0.712	0.463
t18	1.146	0.802	-0.39	0.747	-0.35	0.449	0.457	0.609	1.641	0.46	0.542	-1.491	-0.555	-0.019	-0.487	-0.874	-2.208	0.194	0.304	-0.419	0.98	0.037	-0.232	-0.513	0.791	-0.251	-1.306	-0.37	-0.127	0.432
t7	2.086	0.745	-0.173	0.232	-1.424	0.939	0.357	0.129	0.426	0.076	0.405	-1.544	0.096	-0.276	0.078	-1.388	0.387	0.042	0.123	-0.975	0.489	0.007	-0.942	-0.484	0.106	0.524	0.695	-0.831	-0.122	0.221
t49	0.323	-0.001	0.55	-0.554	-1.168	0.767	0.455	1.066	0.983	-0.2	0.767	-3.941	0.459	0.414	-1.291	-0.036	-2.805	0.145	0.285	0.018	1.588	0.366	-0.328	0.862	0.277	0.698	1.737	-0.015	-1.273	-0.146
t22	0.851	1.685	0.538	-0.824	-1.03	0.321	1.041	0.11	2.607	0.355	0.953	-2.525	-0.921	-0.303	-0.801	-0.726	0.839	-0.079	-0.12	-0.099	0.771	0.147	-0.105	-1.361	-0.636	-0.433	-0.022	0.125	-0.834	0.475
t21	0.339	0.868	-0.043	0.175	-1.641	-0.673	-1.117	1.983	-1.312	0.41	0.14	-2.54	0.285	0.2	0.685	-0.843	1.746	-0.088	0.053	0.485	1.18	-0.046	-0.468	-1.257	-1.037	0.04	0.529	0.958	1.22	-0.228
t48	0.786	-0.235	-0.6	0.45	2.409	-3.639	1.665	0.46	0.623	1.075	0.142	-0.401	-0.064	0.009	-0.114	-1.513	0.287	0.067	0.147	-0.283	1.313	0.155	-1.37	-0.425	-0.642	0.231	0.668	0.468	-1.812	0.142
t3	0.921	-0.691	0.233	-0.025	-0.003	-2.223	2.661	-0.059	-0.554	0.193	-0.938	-0.908	-0.549	0.519	1.67	-1.365	1.6	-0.187	0.048	-0.047	1.903	0.266	-0.605	-0.249	-0.23	-0.286	0.021	0.379	-1.772	0.28
t28	-0.981	-0.294	-0.348	0.006	0.231	0.26	0.851	1.579	-0.744	-0.104	0.103	-2.403	-0.426	0.156	1.713	-1.043	0.139	0.064	0.081	0.387	1.618	-0.522	-1.358	-0.437	-0.372	0.597	0.595	0.477	-0.433	0.606
t34	-0.433	-0.047	0.439	-0.487	1.05	-2.415	2.273	-0.329	0.247	0.467	-0.903	-0.946	0.869	-0.209	0.204	-0.124	-0.478	0.111	-0.003	-0.675	0.603	-0.162	1.05	-0.649	1.519	-0.685	-0.798	1.687	-1.099	-0.077
t50	0.077	0.174	-0.233	0.19	1.917	-3.54	0.189	-0.76	-0.876	0.963	0.567	-0.246	0.001	-0.599	-0.487	-0.719	0.496	0.079	-0.018	-0.438	0.905	0.146	1.368	-0.71	1.023	-0.12	0.016	2.049	-0.64	-0.776
t29	1.093	-0.025	1.153	0.288	0.038	-1.318	-0.116	-0.64	1.19	-0.229	1.275	-0.423	0.191	-0.025	-0.161	-0.646	1.213	-0.083	0.038	-0.246	1.149	0.694	-1.932	-1.637	0.085	-0.22	0.76	1.02	-2.336	-0.151
t32	-0.713	0.577	0.402	0.659	-1.18	-0.019	0.2	-0.073	0.819	0.917	1.503	-0.652	-0.613	0.62	0.031	-1.548	-0.133	-0.114	0.177	0.086	1.625	0.251	-1.44	-0.332	0.756	0.35	-1.108	-0.032	-1.603	0.588
t19	-0.127	-0.764	-0.215	0.401	-1.574	-1.514	1.511	0.737	-0.518	-0.477	0.403	-0.349	0.006	0.88	0.647	-1.436	0.492	0.216	0.048	0.35	-0.15	-0.166	1.166	0.842	-1.072	0.175	0.815	-0.189	0.043	-0.182
t11	-0.817	-0.728	1.354	0.07	-0.411	0.566	1.722	0.527	-1.587	-1.045	1.342	-0.498	0.217	0.419	-0.227	-1.506	0.745	0.161	-0.002	0	0.614	0.207	-1.101	0.554	-0.217	-0.162	-0.205	0.504	0.491	-0.986
t2	-0.385	0.646	-1.282	-0.43	0.063	1.304	-0.907	-0.361	0.765	0.335	0.017	1.553	0.131	0.157	-0.695	-0.607	-1.823	-0.123	-0.314	-0.716	-1.04	-0.157	1.88	0.528	1.97	1.084	-1.047	-1.211	1.743	-1.078
t20	-1.576	1.301	-0.912	-0.579	1.039	-0.72	0.058	0.399	2.159	0.454	-0.57	1.832	-0.679	-0.318	-0.983	-1.006	0.757	-0.252	-0.515	-0.174	-1.796	-0.544	2.681	0.307	0.565	0.393	-1.032	-2.059	2.912	-1.143
t5	-0.777	1.203	-0.832	0.457	-1.603	-1.273	0.095	1.21	-2.248	1.093	0.445	1.055	0.165	0.09	0.4	-0.512	0.583	0.25	0.534	0.575	2.62	0.152	-0.075	-0.605	-2.321	0.734	-0.289	1.228	-2.652	0.297
t44	0.614	0.757	0.099	1.015	-3.606	-2.591	-1.003	1.373	-2.284	0.605	1.222	-2.063	0.211	0.315	1.252	-0.981	2.093	0.137	0.365	0.772	1.698	-0.229	-0.101	-0.488	0.614	0.821	-0.037	1.33	-1.99	0.079
