V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t35	-4.513	-4.95	-3.165	-3.922	-5.299	-5.252	-4.228	-1.508	-5.442	-2.631	-5.551	-4.764	-2.406	-3.602	-2.722	-2.806	-4.727	-3.493	-4.294	-5.706	-4.646	-3.429	-5.868	-3.607	-2.375	-5.548	-3.559	-3.26	-3.468	-4.001
t42	-5.076	-6.114	-2.93	-4.044	-3.904	-4.055	-5.549	-2.088	-4.538	-3.378	-5.356	-4.604	-3.847	-4.527	-2.539	-3.859	-5.064	-5.119	-2.723	-5.992	-3.71	-1.614	-3.918	-3.868	-2.803	-6.493	-4.728	-3.468	-2.192	-5.292
t57	-4.394	-5.003	-3.55	-3.206	-4.859	-5.824	-3.657	-1.687	-5.891	-2.377	-5.759	-5.324	-3.168	-3.408	-3.693	-2.816	-4.736	-3.438	-4.889	-5.027	-5.381	-3.443	-5.923	-2.909	-2.28	-5.467	-2.697	-2.7	-3.931	-4.073
t11	-4.781	-5.196	-5.276	-3.485	-6.845	-8.291	-2.728	-2.135	-7.605	-2.386	-7.443	-6.776	-3.078	-3.32	-7.087	-2.665	-5.548	-3.907	-7.112	-5.469	-7.746	-6.329	-7.589	-1.482	-2.703	-5.416	-2.083	-3.26	-7.037	-3.719
t143	-4.82	-5.37	-2.93	-4.577	-5.37	-4.48	-5	-1.507	-4.71	-3.059	-5.532	-4.258	-2.061	-4.026	-2.546	-3.051	-4.916	-4.449	-3.148	-6.509	-3.809	-3.082	-4.842	-3.643	-2.582	-5.88	-4.715	-3.928	-3.045	-4.251
t100	-4.464	-4.811	-4.26	-3.379	-5.939	-7.112	-3.121	-1.795	-6.803	-2.264	-6.403	-5.989	-2.966	-3.295	-4.734	-2.638	-4.99	-3.137	-6.308	-5.108	-6.557	-4.941	-7.318	-2.587	-2.417	-5.296	-2.151	-2.831	-5.301	-3.757
t125	-4.456	-4.612	-3.523	-3.9	-5.917	-6.199	-3.823	-1.594	-6.302	-2.474	-5.784	-5.291	-2.435	-3.452	-2.742	-2.682	-4.762	-2.656	-5.627	-5.48	-5.512	-4.315	-7.392	-3.987	-2.427	-5.38	-2.926	-3.102	-4.127	-3.813
t134	-6.354	-7.722	-3.38	-5.758	-4.765	-3.388	-7.48	-2.824	-4.017	-4.867	-6.241	-4.437	-3.869	-5.818	-3.738	-4.914	-6.194	-7.872	-1.133	-8.211	-3.012	-1.804	-2.288	-4.267	-3.852	-7.807	-7.628	-5.502	-2.499	-6.366
t191	-4.504	-5.253	-4.296	-2.869	-5.115	-6.728	-3.148	-1.968	-6.573	-2.319	-6.439	-6.027	-3.604	-3.285	-5.512	-2.823	-5.044	-3.836	-5.569	-4.884	-6.389	-4.185	-6.047	-1.967	-2.379	-5.496	-2.266	-2.664	-5.119	-4.083
t16	-4.451	-5.038	-3.504	-3.53	-5.212	-5.621	-3.774	-1.548	-5.631	-2.454	-5.858	-5.052	-2.596	-3.412	-3.892	-2.692	-4.796	-3.78	-4.44	-5.473	-5.093	-3.67	-5.559	-2.653	-2.29	-5.445	-3.169	-3.088	-4.069	-3.904
t136	-4.468	-5.21	-3.84	-3.11	-4.804	-6.072	-3.514	-1.786	-5.864	-2.357	-6.031	-5.55	-3.425	-3.486	-4.591	-2.896	-4.886	-3.954	-4.933	-4.987	-5.681	-3.586	-5.65	-2.115	-2.321	-5.504	-2.53	-2.659	-4.341	-4.146
t127	-5.522	-6.026	-2.849	-5.527	-5.385	-4.166	-6.49	-2.157	-4.752	-3.972	-5.437	-4.392	-2.957	-5.073	-1.095	-4.07	-5.356	-4.79	-3.187	-7.189	-3.488	-2.565	-5.424	-5.732	-3.305	-6.792	-5.866	-4.517	-2.173	-5.335
t64	-4.776	-5.127	-2.957	-4.396	-5.229	-4.991	-4.982	-1.743	-5.374	-3.015	-5.321	-4.724	-2.783	-4.109	-1.51	-3.271	-4.827	-3.395	-4.328	-5.95	-4.343	-3.04	-6.311	-4.829	-2.672	-5.927	-4.044	-3.44	-2.775	-4.499
t20	-4.572	-4.839	-4.191	-3.954	-6.582	-6.833	-3.334	-1.591	-6.45	-2.415	-6.549	-5.574	-2.051	-3.319	-4.927	-2.459	-5.092	-3.596	-5.713	-5.836	-6.141	-5.357	-6.92	-2.379	-2.462	-5.273	-2.892	-3.469	-5.518	-3.488
t49	-4.428	-4.763	-3.426	-3.57	-5.162	-5.994	-3.886	-1.701	-6.049	-2.442	-5.571	-5.352	-3.12	-3.6	-2.606	-2.917	-4.692	-2.823	-5.489	-5.064	-5.436	-3.625	-7.006	-3.853	-2.392	-5.479	-2.616	-2.695	-3.667	-4.115
t188	-4.832	-5.615	-2.878	-4.22	-4.631	-4.232	-5.087	-1.659	-4.513	-3.082	-5.401	-4.328	-2.743	-4.132	-2.632	-3.291	-4.898	-4.741	-2.86	-6.175	-3.718	-2.383	-4.275	-3.484	-2.569	-6.034	-4.576	-3.621	-2.665	-4.582
t101	-4.4	-5.003	-3.63	-3.223	-4.948	-5.946	-3.597	-1.691	-5.919	-2.351	-5.846	-5.389	-3.153	-3.407	-3.873	-2.803	-4.769	-3.503	-4.976	-5.038	-5.482	-3.575	-6.012	-2.716	-2.288	-5.444	-2.647	-2.706	-4.084	-4.05
t139	-4.399	-5.021	-3.843	-2.994	-4.902	-6.306	-3.409	-1.835	-6.296	-2.304	-5.972	-5.715	-3.512	-3.353	-4.175	-2.851	-4.817	-3.337	-5.43	-4.795	-5.906	-3.704	-6.331	-2.72	-2.315	-5.459	-2.319	-2.525	-4.334	-4.119
t156	-4.585	-5.121	-4.826	-2.986	-5.892	-7.728	-2.818	-2.13	-7.395	-2.284	-6.894	-6.603	-3.614	-3.23	-6.086	-2.768	-5.245	-3.463	-6.766	-4.897	-7.317	-5.243	-7.303	-2.048	-2.53	-5.434	-1.86	-2.734	-6.058	-3.947
t32	-4.922	-5.82	-5.16	-3.092	-5.671	-7.585	-3.103	-2.381	-7.005	-2.579	-7.313	-6.704	-4.024	-3.597	-7.49	-3.112	-5.622	-4.912	-6.064	-5.27	-7.284	-5.086	-6.03	-0.974	-2.746	-5.792	-2.361	-3.064	-6.39	-4.329
t98	-4.826	-5.615	-3.233	-4.331	-5.188	-4.616	-4.684	-1.506	-4.469	-2.944	-5.846	-4.382	-2.198	-3.99	-3.939	-3.01	-5.037	-5.272	-2.878	-6.441	-4.033	-3.169	-4.014	-2.253	-2.513	-5.828	-4.499	-3.86	-3.574	-4.198
t41	-4.701	-5.313	-3.033	-4.234	-5.26	-4.625	-4.663	-1.484	-4.888	-2.903	-5.602	-4.367	-2.112	-3.778	-3.013	-2.901	-4.863	-4.353	-3.236	-6.268	-4.023	-3.139	-4.724	-3.333	-2.46	-5.76	-4.423	-3.755	-3.285	-4.117
t86	-4.459	-4.93	-3.463	-3.713	-5.466	-5.662	-3.83	-1.507	-5.699	-2.481	-5.835	-5	-2.375	-3.415	-3.598	-2.648	-4.787	-3.574	-4.571	-5.598	-5.073	-3.857	-5.885	-2.96	-2.317	-5.418	-3.254	-3.199	-4.072	-3.826
t109	-4.646	-5.433	-3.933	-3.586	-5.471	-5.813	-3.684	-1.659	-5.629	-2.577	-6.391	-5.204	-2.528	-3.442	-5.449	-2.703	-5.103	-4.732	-4.13	-5.839	-5.331	-4.09	-4.793	-1.623	-2.397	-5.56	-3.48	-3.459	-4.845	-3.902
t112	-4.575	-5.158	-3.163	-3.977	-5.178	-4.991	-4.321	-1.47	-5.07	-2.69	-5.625	-4.601	-2.318	-3.685	-3.192	-2.829	-4.795	-4.099	-3.738	-5.9	-4.402	-3.286	-5.091	-3.025	-2.373	-5.604	-3.83	-3.413	-3.485	-4.031
t59	-4.684	-5.287	-3.425	-4.179	-5.686	-5.16	-4.227	-1.449	-5.125	-2.759	-6.004	-4.613	-1.9	-3.617	-4.12	-2.703	-4.985	-4.576	-3.586	-6.307	-4.541	-3.84	-4.824	-2.477	-2.43	-5.596	-4.141	-3.813	-4.126	-3.848
t55	-4.928	-5.861	-5.14	-3.08	-5.66	-7.482	-3.123	-2.37	-6.969	-2.603	-7.327	-6.639	-3.948	-3.555	-7.588	-3.085	-5.628	-5	-5.878	-5.337	-7.196	-5.046	-5.82	-0.945	-2.735	-5.806	-2.497	-3.137	-6.391	-4.312
t123	-4.452	-4.687	-4.374	-3.187	-6.065	-7.491	-3.028	-1.983	-7.554	-2.284	-6.429	-6.326	-3.243	-3.138	-4.409	-2.657	-4.987	-2.379	-6.999	-4.887	-6.97	-5.128	-8.167	-3.507	-2.482	-5.344	-1.965	-2.722	-5.401	-3.826
t73	-4.695	-5.222	-2.927	-4.082	-4.777	-4.808	-4.841	-1.71	-5.119	-2.907	-5.271	-4.68	-2.994	-4.041	-1.885	-3.26	-4.765	-3.699	-3.989	-5.721	-4.25	-2.672	-5.677	-4.256	-2.554	-5.889	-3.869	-3.224	-2.68	-4.526
t104	-4.67	-5.217	-3.079	-4.258	-5.372	-4.797	-4.565	-1.455	-4.945	-2.837	-5.618	-4.434	-2.083	-3.777	-2.984	-2.866	-4.849	-4.238	-3.491	-6.21	-4.166	-3.303	-5.01	-3.274	-2.45	-5.688	-4.232	-3.685	-3.387	-4.049
t26	-4.423	-5.005	-4.023	-3.008	-5.088	-6.608	-3.285	-1.878	-6.489	-2.282	-6.12	-5.887	-3.537	-3.352	-4.474	-2.837	-4.883	-3.309	-5.76	-4.782	-6.2	-4.018	-6.596	-2.605	-2.351	-5.434	-2.153	-2.526	-4.646	-4.073
t159	-4.574	-4.936	-4.878	-3.147	-6.279	-8.001	-2.758	-2.104	-7.654	-2.263	-6.932	-6.681	-3.405	-3.196	-5.844	-2.689	-5.244	-3.084	-7.214	-4.957	-7.515	-5.643	-7.959	-2.388	-2.562	-5.36	-1.769	-2.795	-6.236	-3.817
t71	-4.844	-5.383	-5.495	-3.172	-6.473	-8.567	-2.672	-2.401	-7.879	-2.405	-7.534	-7.176	-3.841	-3.416	-7.396	-2.91	-5.635	-3.954	-7.48	-5.117	-8.144	-6.139	-7.716	-1.452	-2.785	-5.564	-1.732	-2.969	-7.099	-4.028
t27	-4.526	-5.114	-4.439	-3.142	-5.756	-7.019	-3.033	-1.88	-6.779	-2.314	-6.644	-6.04	-3.09	-3.201	-5.727	-2.638	-5.115	-3.731	-5.843	-5.175	-6.572	-4.846	-6.45	-1.95	-2.411	-5.389	-2.361	-2.943	-5.59	-3.817
