feature_1	feature_2	feature_3	feature_4	feature_5	feature_6	feature_7	feature_8	feature_9	feature_10	feature_11	feature_12	feature_13	feature_14	feature_15	feature_16	feature_17	feature_18	feature_19	feature_20	feature_21	feature_22	feature_23	feature_24	feature_25	feature_26	feature_27	feature_28	feature_29	feature_30
t146	-0.431	-0.006	0.576	0.468	0.327	1.387	-1.623	-1.588	-1.245	0.837	0.118	0.319	0.885	-1.089	1.83	0.016	0.263	-0.643	0.224	-0.171	-1.018	-0.81	-0.189	-1.17	-0.42	1.18	0.676	-0.223	1.277	0.238
t123	-0.616	-0.551	0.247	0.237	0.391	1.462	-1.525	-0.508	-1.403	1.006	0.075	0.448	0.721	-1.376	1.646	-0.11	0.575	-0.468	0.231	0.197	-1.058	-0.93	-0.284	-0.887	-0.413	1.277	0.525	-0.328	0.997	0.418
t56	-0.419	-0.305	0.489	0.405	0.301	1.591	-1.704	-1.217	-1.177	0.868	0.147	0.22	1.023	-1.195	1.87	-0.053	0.059	-0.58	0.137	0.113	-0.763	-0.667	-0.329	-1.266	-0.484	1.191	0.668	-0.35	1.176	0.248
t13	-1.003	0.448	-0.035	-0.123	0.542	0.935	-0.157	-1.71	-1.6	0.448	-0.379	1.063	0.07	-1.344	1.318	-0.717	0.399	-0.018	1.093	0.62	-0.495	-1.595	-0.324	-1.15	-0.223	1.01	0.808	0.341	1.13	0.643
t36	-0.31	0.021	0.68	0.611	0.296	1.289	-2.103	-1.246	-1.411	1.017	0.197	0.487	1.125	-0.712	1.598	0.178	0.7	-0.736	-0.065	-0.05	-1.671	-0.584	0.157	-2.034	-0.454	1.047	0.875	-0.168	1.092	0.163
t79	-0.616	0.049	0.351	0.305	0.401	1.2	-1.206	-1.395	-1.367	0.757	-0.017	0.525	0.635	-1.199	1.662	-0.174	0.298	-0.471	0.435	0.123	-1.043	-1.04	-0.31	-0.98	-0.351	1.208	0.708	-0.09	1.201	0.398
t182	-0.89	0.232	0.093	0.067	0.519	0.976	-0.564	-1.401	-1.555	0.591	-0.192	0.815	0.154	-1.443	1.528	-0.421	0.48	-0.247	0.861	0.092	-0.893	-1.521	-0.392	-0.431	-0.228	1.231	0.613	0.108	1.198	0.615
t110	-0.406	-0.305	0.517	0.497	0.33	1.483	-1.846	-1.044	-1.266	0.951	0.232	0.206	0.985	-1.194	1.873	0.073	0.325	-0.694	0.065	-0.277	-1.233	-0.647	-0.302	-0.851	-0.467	1.318	0.598	-0.383	1.205	0.255
t197	-0.475	0.024	0.502	0.481	0.366	1.275	-1.542	-1.585	-1.275	0.832	0.109	0.294	0.802	-1.208	1.835	0.021	0.334	-0.642	0.255	-0.173	-1.262	-0.845	-0.32	-0.794	-0.385	1.323	0.666	-0.244	1.322	0.307
t151	-0.2	-0.84	0.603	0.65	0.253	1.783	-2.589	-0.109	-1.223	1.298	0.491	0.004	1.437	-1.046	1.915	0.274	0.504	-0.879	-0.471	-0.469	-1.574	-0.179	-0.212	-1.135	-0.635	1.368	0.52	-0.7	1.025	0.128
t154	-0.788	-0.094	0.156	0.043	0.446	1.339	-0.695	-1.572	-1.267	0.653	-0.162	0.553	0.368	-1.556	1.731	-0.402	0.137	-0.234	0.745	0.257	-0.289	-1.323	-0.485	-0.624	-0.311	1.209	0.544	-0.121	1.232	0.507
t11	-0.205	-0.373	0.711	0.696	0.255	1.529	-2.395	-0.936	-1.224	1.189	0.361	0.127	1.35	-0.912	1.834	0.303	0.55	-0.851	-0.344	-0.246	-1.631	-0.362	-0.088	-1.538	-0.542	1.267	0.722	-0.51	1.142	0.116
t125	-0.45	-0.486	0.42	0.332	0.321	1.736	-1.628	-1.235	-1.063	0.903	0.157	0.143	0.938	-1.398	1.982	-0.057	0.042	-0.519	0.189	-0.01	-0.498	-0.72	-0.427	-0.922	-0.477	1.267	0.461	-0.495	1.206	0.287
t96	-0.449	-0.17	0.492	0.452	0.338	1.293	-1.886	-0.801	-1.498	1.019	0.135	0.554	0.957	-0.88	1.495	0.024	0.739	-0.635	0.051	0.144	-1.572	-0.644	0.054	-1.782	-0.449	1.084	0.82	-0.138	1.001	0.248
t43	-0.558	-0.634	0.315	0.278	0.376	1.843	-1.255	-1.482	-0.909	0.744	0.171	-0.234	0.65	-2.012	2.397	-0.105	-0.379	-0.549	0.464	-0.539	-0.103	-0.852	-0.977	0.803	-0.442	1.65	0.126	-0.683	1.503	0.38
t51	-0.454	-0.537	0.382	0.408	0.336	1.512	-1.909	-0.386	-1.341	1.113	0.205	0.346	1.032	-1.125	1.688	0.001	0.547	-0.6	-0.068	0.067	-1.311	-0.696	-0.234	-1.224	-0.497	1.266	0.588	-0.421	0.99	0.316
t143	-0.432	-0.419	0.451	0.414	0.315	1.509	-1.775	-0.903	-1.208	1.061	0.157	0.302	1.041	-1.121	1.72	0.006	0.381	-0.585	-0.027	0.213	-1.129	-0.695	-0.237	-1.417	-0.476	1.231	0.663	-0.405	1.081	0.28
t139	-0.464	-0.403	0.43	0.414	0.332	1.37	-1.843	-0.487	-1.384	1.103	0.165	0.46	1.012	-0.999	1.577	0.013	0.602	-0.609	-0.059	0.148	-1.433	-0.769	-0.121	-1.455	-0.466	1.189	0.703	-0.311	0.975	0.303
t122	-0.663	0.135	0.317	0.254	0.421	1.134	-1.125	-1.483	-1.455	0.764	-0.075	0.681	0.542	-1.147	1.502	-0.209	0.551	-0.42	0.514	0.272	-1.139	-1.059	-0.131	-1.325	-0.325	1.112	0.773	0.022	1.155	0.402
t191	-0.589	-0.252	0.316	0.328	0.386	1.291	-1.512	-0.592	-1.467	0.957	0.088	0.526	0.767	-1.159	1.604	-0.121	0.562	-0.526	0.196	0.032	-1.281	-0.995	-0.238	-1.012	-0.416	1.234	0.636	-0.21	1.039	0.404
t174	-0.495	-0.341	0.405	0.395	0.358	1.432	-1.705	-0.912	-1.338	0.963	0.148	0.303	0.883	-1.255	1.748	-0.022	0.429	-0.6	0.146	0.006	-1.203	-0.701	-0.314	-0.943	-0.45	1.302	0.636	-0.324	1.14	0.305
t168	-0.211	-0.452	0.731	0.685	0.244	1.649	-2.277	-1.098	-1.068	1.076	0.369	-0.06	1.283	-1.083	2.048	0.295	0.16	-0.886	-0.24	-0.382	-1.319	-0.408	-0.285	-0.955	-0.532	1.358	0.559	-0.582	1.262	0.115
t93	-0.465	-0.02	0.502	0.478	0.353	1.19	-1.786	-0.897	-1.542	0.936	0.132	0.606	0.91	-0.829	1.504	0.018	0.679	-0.654	0.115	0.012	-1.677	-0.758	0.046	-1.621	-0.416	1.09	0.846	-0.061	1.032	0.275
t76	-0.605	-0.512	0.254	0.201	0.364	1.643	-1.244	-1.252	-1.057	0.882	0.01	0.155	0.73	-1.635	1.978	-0.168	-0.03	-0.387	0.339	0.33	-0.281	-1.107	-0.651	-0.472	-0.398	1.382	0.379	-0.506	1.224	0.429
t94	-0.453	-0.545	0.417	0.393	0.333	1.705	-1.705	-0.997	-1.129	0.917	0.223	0.009	0.919	-1.543	2.099	-0.003	0.054	-0.617	0.158	-0.317	-0.66	-0.743	-0.581	-0.278	-0.487	1.429	0.384	-0.56	1.268	0.307
t126	-0.741	-0.183	0.19	0.119	0.417	1.36	-0.927	-1.132	-1.322	0.72	-0.093	0.498	0.493	-1.45	1.729	-0.358	0.128	-0.332	0.58	0.244	-0.494	-1.272	-0.485	-0.606	-0.354	1.229	0.537	-0.149	1.169	0.482
t99	-0.54	-0.516	0.303	0.308	0.371	1.551	-1.623	-0.751	-1.288	0.979	0.138	0.289	0.834	-1.414	1.776	-0.081	0.411	-0.509	0.177	0.088	-0.985	-0.736	-0.391	-0.858	-0.455	1.329	0.534	-0.411	1.096	0.369
t179	-0.077	-0.833	0.735	0.757	0.211	1.932	-2.792	-0.453	-1.09	1.251	0.572	-0.195	1.599	-1.059	2.119	0.375	0.287	-0.964	-0.535	-0.618	-1.438	-0.019	-0.268	-1.096	-0.669	1.389	0.5	-0.798	1.127	0.04
t170	-0.381	-0.644	0.445	0.469	0.316	1.669	-2.041	-0.606	-1.202	1.144	0.286	0.112	1.112	-1.293	1.897	0.109	0.442	-0.666	-0.13	-0.127	-1.164	-0.603	-0.349	-0.894	-0.518	1.382	0.458	-0.604	1.101	0.276
t138	-0.243	-0.671	0.654	0.617	0.256	1.733	-2.377	-0.668	-1.176	1.126	0.378	-0.002	1.267	-1.15	1.995	0.288	0.309	-0.851	-0.23	-0.358	-1.296	-0.38	-0.225	-0.974	-0.552	1.331	0.515	-0.596	1.137	0.135
t181	-0.34	-0.578	0.563	0.523	0.291	1.654	-2.085	-0.927	-1.149	1.077	0.27	0.049	1.1	-1.275	1.978	0.198	0.292	-0.73	-0.08	-0.183	-1.104	-0.589	-0.327	-0.833	-0.49	1.364	0.496	-0.569	1.184	0.215
t54	-0.765	-0.076	0.137	0.063	0.447	1.344	-0.775	-1.562	-1.265	0.675	-0.149	0.559	0.468	-1.507	1.691	-0.412	0.148	-0.207	0.677	0.414	-0.39	-1.224	-0.512	-0.842	-0.329	1.217	0.606	-0.139	1.196	0.511
t163	-0.513	-0.503	0.315	0.299	0.347	1.489	-1.748	-0.393	-1.41	1.077	0.137	0.529	0.987	-1.061	1.497	-0.114	0.613	-0.489	0.022	0.375	-1.227	-0.662	-0.103	-1.741	-0.49	1.122	0.717	-0.29	0.883	0.331
t107	-0.559	-0.467	0.29	0.274	0.372	1.53	-1.522	-0.741	-1.295	0.945	0.1	0.368	0.847	-1.324	1.763	-0.148	0.319	-0.464	0.205	0.105	-0.865	-0.878	-0.387	-0.911	-0.45	1.272	0.537	-0.367	1.062	0.385
t5	-0.395	-0.505	0.503	0.475	0.306	1.626	-1.916	-1.124	-1.134	1.031	0.211	0.011	1	-1.412	2.005	0.133	0.234	-0.673	0.018	-0.053	-0.936	-0.676	-0.446	-0.668	-0.461	1.412	0.489	-0.566	1.247	0.258
t89	-0.719	0.037	0.214	0.118	0.412	1.302	-0.872	-1.669	-1.277	0.676	-0.17	0.569	0.53	-1.378	1.716	-0.353	0.116	-0.236	0.621	0.5	-0.334	-1.381	-0.437	-1.036	-0.307	1.147	0.643	-0.119	1.196	0.488
t103	-0.459	-0.382	0.47	0.393	0.327	1.529	-1.762	-1.051	-1.268	0.992	0.135	0.292	0.921	-1.232	1.787	0.033	0.408	-0.589	0.121	0.051	-0.977	-0.769	-0.213	-1.174	-0.444	1.229	0.589	-0.368	1.132	0.278
t19	-0.685	0.14	0.287	0.225	0.425	1.157	-1.039	-1.437	-1.465	0.665	-0.082	0.674	0.522	-1.181	1.555	-0.281	0.351	-0.397	0.594	0.236	-0.996	-1.076	-0.232	-1.155	-0.33	1.109	0.775	0.058	1.159	0.421
t82	-0.528	-0.32	0.394	0.345	0.357	1.408	-1.57	-0.857	-1.344	0.955	0.111	0.461	0.84	-1.135	1.637	-0.073	0.444	-0.547	0.174	0.096	-1.173	-0.801	-0.189	-1.244	-0.431	1.184	0.662	-0.242	1.057	0.327
t200	-0.44	-0.159	0.531	0.469	0.341	1.369	-1.746	-1.215	-1.356	0.915	0.154	0.369	0.885	-1.092	1.7	0.044	0.481	-0.676	0.17	-0.113	-1.362	-0.59	-0.113	-1.268	-0.441	1.195	0.738	-0.205	1.179	0.233
t2	-0.55	-0.412	0.349	0.289	0.358	1.597	-1.406	-1.252	-1.139	0.839	0.078	0.176	0.779	-1.514	1.957	-0.119	0.035	-0.487	0.322	0.062	-0.561	-0.903	-0.543	-0.549	-0.422	1.35	0.477	-0.419	1.242	0.364
t66	-0.557	-0.25	0.35	0.358	0.379	1.32	-1.556	-0.653	-1.419	0.935	0.116	0.489	0.805	-1.126	1.659	-0.098	0.472	-0.553	0.18	-0.045	-1.286	-0.97	-0.258	-0.931	-0.417	1.242	0.6	-0.233	1.061	0.385
t15	-0.683	-0.143	0.237	0.108	0.392	1.448	-1.021	-1.423	-1.27	0.696	-0.112	0.548	0.602	-1.358	1.704	-0.349	0.092	-0.264	0.578	0.471	-0.298	-1.164	-0.373	-1.198	-0.362	1.09	0.626	-0.134	1.124	0.433
t156	-0.348	-0.611	0.483	0.412	0.272	1.772	-2.029	-0.664	-1.19	1.066	0.239	0.233	1.234	-1.072	1.821	-0.013	0.233	-0.588	-0.106	0.119	-0.81	-0.514	-0.217	-1.634	-0.565	1.134	0.618	-0.482	0.999	0.204
t106	-0.691	0.176	0.301	0.242	0.434	1.071	-1.121	-1.208	-1.588	0.692	-0.064	0.775	0.524	-1.082	1.467	-0.27	0.543	-0.421	0.557	0.134	-1.205	-1.112	-0.127	-1.237	-0.33	1.071	0.818	0.126	1.098	0.425
t22	-0.364	-0.156	0.549	0.521	0.321	1.301	-2.088	-0.74	-1.518	1.08	0.21	0.618	1.151	-0.681	1.398	0.074	0.865	-0.67	-0.103	0.142	-1.847	-0.422	0.21	-2.303	-0.497	1.006	0.954	-0.128	0.926	0.187
t180	-0.288	-0.547	0.599	0.586	0.288	1.554	-2.313	-0.543	-1.316	1.187	0.353	0.24	1.225	-0.977	1.735	0.236	0.656	-0.799	-0.251	-0.245	-1.647	-0.371	-0.043	-1.418	-0.533	1.245	0.654	-0.468	1.036	0.161
t53	-0.543	-0.222	0.367	0.337	0.368	1.333	-1.583	-0.807	-1.404	0.981	0.088	0.525	0.855	-1.098	1.61	-0.096	0.572	-0.501	0.145	0.101	-1.17	-0.97	-0.179	-1.302	-0.42	1.181	0.663	-0.243	1.04	0.371
t61	-0.669	-0.011	0.289	0.255	0.428	1.166	-1.204	-1.195	-1.461	0.837	-0.029	0.607	0.547	-1.275	1.598	-0.167	0.592	-0.429	0.444	0.053	-1.102	-1.168	-0.238	-0.907	-0.328	1.227	0.644	-0.114	1.151	0.454
t18	-0.768	0.175	0.198	0.183	0.457	1.017	-0.96	-1.13	-1.6	0.702	-0.126	0.782	0.405	-1.203	1.467	-0.323	0.551	-0.355	0.611	0.261	-1.118	-1.309	-0.242	-1.004	-0.295	1.143	0.756	0.101	1.104	0.515
t144	-0.412	-0.468	0.477	0.409	0.31	1.719	-1.728	-1.302	-1.055	0.905	0.185	0.02	0.959	-1.445	2.086	0.014	0.005	-0.601	0.145	-0.117	-0.575	-0.713	-0.504	-0.649	-0.473	1.356	0.435	-0.542	1.277	0.275
t147	-0.439	-0.455	0.427	0.389	0.331	1.553	-1.879	-0.718	-1.352	1.013	0.19	0.384	0.998	-1.119	1.667	0.002	0.499	-0.59	0.064	0.075	-1.188	-0.531	-0.118	-1.494	-0.493	1.162	0.67	-0.325	1.014	0.258
t121	-0.388	-0.195	0.572	0.519	0.321	1.477	-1.778	-1.395	-1.196	0.874	0.207	0.153	0.971	-1.208	1.919	0.073	0.191	-0.711	0.127	-0.252	-1.156	-0.587	-0.321	-0.894	-0.461	1.31	0.651	-0.346	1.294	0.224
t166	-0.633	-0.094	0.327	0.197	0.382	1.452	-0.972	-1.95	-1.06	0.689	-0.093	0.288	0.567	-1.537	1.936	-0.22	-0.105	-0.356	0.573	0.279	-0.216	-1.183	-0.561	-0.647	-0.332	1.272	0.509	-0.283	1.352	0.413
t71	-1.017	-0.008	-0.103	-0.101	0.542	0.975	-0.385	-0.851	-1.584	0.731	-0.302	0.959	0.075	-1.489	1.363	-0.555	0.632	-0.087	0.833	0.527	-0.763	-1.798	-0.409	-0.552	-0.214	1.217	0.537	0.066	1.024	0.728
t188	-0.466	-0.527	0.443	0.403	0.336	1.535	-1.78	-0.677	-1.289	1.016	0.206	0.276	0.931	-1.243	1.775	0.025	0.386	-0.648	0.074	-0.163	-1.183	-0.638	-0.263	-0.907	-0.48	1.287	0.575	-0.386	1.102	0.274
t44	-0.441	0.07	0.522	0.449	0.343	1.28	-1.703	-1.227	-1.451	0.851	0.127	0.608	0.941	-0.819	1.54	-0.053	0.546	-0.6	0.189	-0.008	-1.409	-0.654	0.064	-1.873	-0.443	1.003	0.87	-0.042	1.08	0.235
t41	-0.217	-0.391	0.741	0.633	0.242	1.694	-2.229	-1.355	-1.083	1.007	0.318	0.006	1.247	-1.079	2.016	0.253	0.168	-0.824	-0.126	-0.267	-1.103	-0.361	-0.187	-1.291	-0.527	1.241	0.629	-0.5	1.253	0.089
t47	-0.503	-0.372	0.407	0.374	0.34	1.45	-1.662	-0.725	-1.323	0.945	0.134	0.33	0.926	-1.205	1.78	-0.062	0.27	-0.576	0.118	0.012	-1.032	-0.896	-0.342	-0.91	-0.451	1.269	0.604	-0.333	1.091	0.339
t173	-0.526	0.238	0.496	0.465	0.389	1.033	-1.465	-1.498	-1.48	0.83	0.048	0.599	0.713	-0.973	1.537	0	0.673	-0.623	0.298	-0.011	-1.651	-0.909	-0.032	-1.364	-0.345	1.155	0.869	0.003	1.209	0.319
t86	-0.737	0.176	0.259	0.155	0.431	1.188	-0.834	-1.805	-1.355	0.607	-0.172	0.612	0.386	-1.364	1.681	-0.31	0.213	-0.31	0.733	0.308	-0.572	-1.325	-0.348	-0.891	-0.272	1.145	0.664	0.005	1.258	0.471
t128	-0.359	-0.377	0.559	0.44	0.271	1.691	-1.789	-1.34	-1.045	0.912	0.171	0.111	1.117	-1.198	2	0.015	-0.073	-0.604	0.056	0.045	-0.571	-0.72	-0.375	-1.194	-0.496	1.207	0.58	-0.466	1.216	0.212
t196	-0.433	-0.385	0.466	0.42	0.324	1.528	-1.718	-1.026	-1.156	1.005	0.17	0.226	0.994	-1.211	1.879	0.009	0.229	-0.596	0.044	-0.108	-0.944	-0.797	-0.363	-0.938	-0.467	1.299	0.537	-0.459	1.179	0.289
t116	-0.667	0.037	0.337	0.232	0.412	1.367	-0.896	-2.065	-1.13	0.59	-0.078	0.251	0.426	-1.627	2.018	-0.206	-0.106	-0.422	0.706	-0.064	-0.336	-1.249	-0.621	-0.096	-0.299	1.362	0.449	-0.226	1.463	0.432
t184	-0.553	0.227	0.446	0.321	0.357	1.239	-1.19	-1.925	-1.243	0.703	-0.074	0.52	0.734	-1.086	1.701	-0.177	0.138	-0.422	0.429	0.367	-0.716	-1.109	-0.241	-1.51	-0.341	1.077	0.796	-0.073	1.246	0.352
t111	-0.98	0.301	0.022	-0.075	0.535	1.095	-0.086	-2.065	-1.339	0.395	-0.319	0.698	-0.027	-1.749	1.719	-0.594	0.052	-0.097	1.161	0.173	-0.147	-1.679	-0.646	-0.081	-0.197	1.268	0.528	0.086	1.385	0.66
t100	-0.384	-0.203	0.564	0.48	0.308	1.502	-1.812	-1.298	-1.23	0.886	0.181	0.275	1.029	-1.054	1.814	0.024	0.212	-0.658	0.109	-0.054	-1.1	-0.582	-0.203	-1.323	-0.471	1.179	0.703	-0.287	1.187	0.204
t155	-0.557	-0.223	0.41	0.339	0.377	1.362	-1.464	-1.278	-1.267	0.924	0.057	0.376	0.691	-1.323	1.773	-0.01	0.447	-0.531	0.293	-0.04	-0.995	-1.007	-0.28	-0.803	-0.365	1.284	0.534	-0.303	1.212	0.36
