V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t173	-2.442	-2.707	-0.278	0.058	-0.027	0.188	2.65	-0.092	0.596	0.61	1.026	-1.244	1.032	-1.481	2.855	1.914	-2.603	0.405	-0.057	1.65	-1.552	-2.83	-1.205	5.099	2.078	-1.703	0.425	2.327	0.001	-4.743
t46	-1.828	-1.56	0.483	0.652	-0.556	-0.126	1.064	0.367	0.726	0.119	0.386	-0.564	1.553	-0.516	1.716	0.647	-1.7	0.942	0.468	1.23	-0.566	-1.773	-0.918	2.792	1.351	-1.112	-0.836	0.73	-0.545	-2.627
t11	-1.584	-1.292	-0.598	0.876	-0.709	-0.185	0.567	0.556	0.81	-0.015	0.194	-0.3	1.755	0.31	1.264	0.459	-1.348	1.048	0.687	1.084	-0.306	-1.359	-0.785	2.087	1.128	-0.896	-1.339	0.221	-0.595	-1.739
t96	-0.994	-0.151	0.965	1.446	-1.263	-0.528	-1.044	0.987	0.912	-0.53	-0.47	0.354	2.253	1.141	0.13	-0.893	-0.47	1.583	1.184	0.648	0.679	-0.334	-0.526	-0.253	0.377	-0.33	-2.596	-1.402	-1.196	0.32
t81	-1.166	-0.458	0.845	1.281	-1.12	-0.446	-0.612	0.859	0.874	-0.398	-0.296	0.165	2.109	0.851	0.446	-0.554	-0.72	1.44	1.037	0.762	0.412	-0.627	-0.607	0.374	0.574	-0.492	-2.247	-0.966	-1.054	-0.27
t48	-0.614	0.474	1.287	1.806	-1.596	-0.718	-2.022	1.268	0.994	-0.836	-0.872	0.773	2.572	1.955	-0.614	-1.587	0.098	1.863	1.511	0.37	1.239	0.329	-0.35	-1.662	-0.081	0.024	-3.424	-2.393	-1.494	1.693
t176	-1.865	-1.73	-0.079	0.609	-0.507	-0.083	1.207	0.341	0.729	0.169	0.444	-0.608	1.518	-0.329	1.768	0.87	-1.752	0.851	0.441	1.255	-0.693	-1.835	-0.929	3.012	1.414	-1.159	-0.781	0.867	-0.438	-2.711
t95	-1.196	-0.369	1.709	1.263	-1.129	-0.474	-0.622	0.834	0.847	-0.414	-0.304	0.137	2.088	0.465	0.511	-0.718	-0.761	1.499	1.005	0.773	0.463	-0.675	-0.633	0.342	0.568	-0.505	-2.173	-0.97	-1.146	-0.417
t62	-1.762	-1.447	0.892	0.712	-0.632	-0.175	0.862	0.411	0.731	0.049	0.297	-0.493	1.606	-0.397	1.569	0.478	-1.598	0.991	0.521	1.167	-0.46	-1.655	-0.895	2.504	1.251	-1.054	-1	0.524	-0.623	-2.375
t181	-2.027	-2.024	-0.433	0.453	-0.354	0.01	1.649	0.221	0.7	0.311	0.627	-0.789	1.381	-0.626	2.091	1.208	-1.999	0.715	0.302	1.38	-0.95	-2.122	-1.002	3.651	1.623	-1.314	-0.421	1.315	-0.286	-3.298
t39	-0.822	0.183	1.618	1.611	-1.437	-0.638	-1.537	1.111	0.937	-0.692	-0.677	0.545	2.398	1.388	-0.217	-1.309	-0.209	1.738	1.328	0.509	0.972	-0.03	-0.454	-0.967	0.143	-0.166	-2.981	-1.899	-1.386	0.937
t168	-2.155	-2.334	-0.829	0.323	-0.239	0.086	2.001	0.124	0.677	0.422	0.767	-0.933	1.268	-0.66	2.31	1.564	-2.185	0.562	0.195	1.461	-1.2	-2.34	-1.06	4.174	1.78	-1.447	-0.18	1.665	-0.128	-3.705
t157	-1.126	-0.292	1.689	1.325	-1.189	-0.504	-0.792	0.884	0.863	-0.467	-0.376	0.212	2.144	0.695	0.364	-0.808	-0.657	1.527	1.065	0.719	0.543	-0.553	-0.601	0.104	0.486	-0.447	-2.337	-1.145	-1.18	-0.148
t73	-0.991	-0.198	0.544	1.445	-1.247	-0.509	-1.009	0.992	0.923	-0.513	-0.452	0.355	2.254	1.267	0.128	-0.807	-0.469	1.555	1.189	0.654	0.646	-0.332	-0.519	-0.197	0.395	-0.333	-2.598	-1.369	-1.149	0.34
t3	-1.035	-0.258	0.666	1.404	-1.217	-0.495	-0.913	0.958	0.909	-0.486	-0.415	0.308	2.218	1.15	0.208	-0.755	-0.532	1.529	1.151	0.681	0.591	-0.405	-0.541	-0.061	0.438	-0.372	-2.51	-1.272	-1.13	0.186
t143	-2.258	-2.469	-0.757	0.229	-0.155	0.13	2.249	0.048	0.652	0.498	0.869	-1.045	1.184	-0.957	2.515	1.703	-2.338	0.505	0.106	1.536	-1.328	-2.519	-1.109	4.526	1.897	-1.538	0.048	1.918	-0.072	-4.087
t8	-1.832	-1.607	0.216	0.646	-0.544	-0.113	1.096	0.365	0.731	0.132	0.4	-0.569	1.549	-0.418	1.719	0.724	-1.704	0.917	0.467	1.234	-0.6	-1.778	-0.916	2.842	1.365	-1.118	-0.835	0.76	-0.509	-2.624
t129	-2.265	-2.372	-0.237	0.232	-0.169	0.105	2.209	0.044	0.639	0.477	0.852	-1.047	1.184	-1.202	2.539	1.571	-2.343	0.565	0.097	1.538	-1.269	-2.526	-1.118	4.454	1.879	-1.528	0.075	1.884	-0.145	-4.143
t177	-2.112	-2.277	-1.343	0.365	-0.245	0.092	1.947	0.163	0.701	0.416	0.754	-0.885	1.307	-0.535	2.257	1.551	-2.128	0.587	0.237	1.455	-1.156	-2.272	-1.029	4.093	1.765	-1.404	-0.238	1.611	-0.118	-3.573
t180	-1.845	-1.773	-0.625	0.622	-0.499	-0.064	1.215	0.358	0.747	0.181	0.451	-0.589	1.532	-0.122	1.735	0.956	-1.728	0.822	0.462	1.252	-0.716	-1.806	-0.912	3.032	1.421	-1.149	-0.818	0.872	-0.385	-2.629
t132	-1.697	-1.444	-0.468	0.771	-0.619	-0.139	0.836	0.471	0.78	0.066	0.303	-0.423	1.662	-0.01	1.486	0.609	-1.515	0.984	0.588	1.164	-0.45	-1.555	-0.84	2.47	1.253	-0.997	-1.092	0.495	-0.535	-2.156
t100	-1.257	-0.77	-0.721	1.185	-0.97	-0.327	-0.225	0.801	0.89	-0.253	-0.124	0.059	2.029	1.024	0.651	-0.091	-0.869	1.282	0.97	0.866	0.158	-0.799	-0.626	0.944	0.765	-0.592	-2.018	-0.582	-0.817	-0.585
t166	-1.375	-1.04	-1.028	1.066	-0.864	-0.257	0.097	0.712	0.869	-0.151	0.005	-0.074	1.926	0.947	0.86	0.213	-1.043	1.149	0.87	0.944	-0.061	-1.002	-0.68	1.421	0.911	-0.714	-1.788	-0.26	-0.681	-0.972
t131	-1.08	-0.326	0.484	1.364	-1.171	-0.468	-0.788	0.928	0.904	-0.445	-0.361	0.26	2.183	1.056	0.303	-0.656	-0.598	1.501	1.115	0.719	0.526	-0.483	-0.559	0.117	0.499	-0.41	-2.405	-1.144	-1.087	0.019
t164	-1.121	-0.423	0.176	1.323	-1.122	-0.433	-0.654	0.899	0.902	-0.398	-0.303	0.214	2.147	1.032	0.389	-0.528	-0.662	1.454	1.081	0.757	0.443	-0.558	-0.574	0.313	0.564	-0.451	-2.309	-1.009	-1.025	-0.128
t125	-0.268	1.121	1.809	2.141	-1.903	-0.903	-2.932	1.526	1.064	-1.121	-1.242	1.158	2.865	2.508	-1.269	-2.313	0.611	2.165	1.806	0.125	1.797	0.929	-0.191	-2.985	-0.501	0.357	-4.15	-3.311	-1.811	2.899
t195	-1.26	-0.574	0.915	1.196	-1.043	-0.407	-0.386	0.79	0.851	-0.33	-0.203	0.064	2.032	0.568	0.637	-0.433	-0.859	1.394	0.956	0.832	0.298	-0.789	-0.652	0.692	0.68	-0.574	-2.035	-0.736	-1.006	-0.622
t122	-1.111	-0.434	0.537	1.328	-1.154	-0.455	-0.717	0.9	0.894	-0.426	-0.339	0.223	2.152	1.118	0.332	-0.562	-0.639	1.442	1.087	0.725	0.45	-0.532	-0.577	0.231	0.524	-0.45	-2.374	-1.077	-1.047	-0.05
t9	-1.011	-0.133	1.35	1.433	-1.268	-0.54	-1.044	0.973	0.899	-0.537	-0.473	0.338	2.241	1.008	0.154	-0.946	-0.49	1.596	1.167	0.65	0.688	-0.358	-0.54	-0.257	0.374	-0.34	-2.569	-1.4	-1.229	0.26
t187	-1.248	-0.542	1.165	1.207	-1.065	-0.423	-0.44	0.797	0.847	-0.35	-0.228	0.077	2.042	0.556	0.605	-0.493	-0.84	1.409	0.964	0.815	0.328	-0.767	-0.651	0.616	0.653	-0.564	-2.07	-0.789	-1.037	-0.576
t17	-1.693	-1.413	0.53	0.772	-0.679	-0.19	0.723	0.463	0.755	0.011	0.24	-0.419	1.661	-0.058	1.422	0.472	-1.494	0.996	0.584	1.117	-0.41	-1.534	-0.858	2.314	1.184	-0.999	-1.165	0.379	-0.618	-2.095
t13	-1.302	-0.681	0.773	1.153	-1.005	-0.381	-0.27	0.759	0.844	-0.293	-0.157	0.017	1.995	0.568	0.707	-0.311	-0.919	1.341	0.921	0.858	0.213	-0.861	-0.671	0.866	0.732	-0.618	-1.958	-0.621	-0.951	-0.752
t141	-2.295	-2.528	-0.66	0.193	-0.131	0.141	2.329	0.02	0.64	0.519	0.899	-1.085	1.153	-1.033	2.578	1.753	-2.389	0.478	0.073	1.556	-1.381	-2.58	-1.129	4.642	1.931	-1.573	0.117	1.998	-0.053	-4.209
t126	-2.205	-2.449	-1.331	0.275	-0.173	0.133	2.173	0.092	0.678	0.483	0.843	-0.988	1.228	-0.681	2.421	1.732	-2.262	0.507	0.156	1.512	-1.302	-2.43	-1.075	4.423	1.865	-1.493	-0.058	1.838	-0.045	-3.885
t21	-2.018	-2.043	-0.607	0.459	-0.355	0.014	1.644	0.228	0.706	0.312	0.625	-0.78	1.387	-0.53	2.07	1.242	-1.986	0.702	0.311	1.374	-0.959	-2.107	-0.995	3.649	1.62	-1.31	-0.445	1.308	-0.267	-3.256
t69	-1.183	-0.446	1.046	1.268	-1.113	-0.448	-0.59	0.846	0.865	-0.394	-0.287	0.148	2.096	0.724	0.483	-0.582	-0.744	1.451	1.021	0.773	0.414	-0.655	-0.617	0.401	0.585	-0.503	-2.205	-0.942	-1.071	-0.344
t192	-1.112	-0.305	1.339	1.337	-1.186	-0.495	-0.795	0.897	0.875	-0.462	-0.374	0.227	2.156	0.818	0.341	-0.759	-0.636	1.518	1.08	0.716	0.537	-0.53	-0.588	0.102	0.487	-0.435	-2.364	-1.149	-1.153	-0.09
t33	-0.66	0.471	1.774	1.767	-1.577	-0.72	-1.952	1.231	0.971	-0.821	-0.846	0.724	2.535	1.679	-0.523	-1.626	0.03	1.871	1.466	0.396	1.222	0.25	-0.379	-1.57	-0.049	-0.013	-3.32	-2.319	-1.522	1.504
t65	-0.77	0.27	1.568	1.661	-1.477	-0.66	-1.66	1.15	0.95	-0.729	-0.726	0.603	2.442	1.495	-0.311	-1.392	-0.134	1.778	1.373	0.477	1.047	0.059	-0.428	-1.146	0.087	-0.117	-3.085	-2.024	-1.42	1.116
t47	-0.272	1.08	1.356	2.136	-1.877	-0.879	-2.876	1.526	1.074	-1.095	-1.213	1.152	2.862	2.578	-1.247	-2.225	0.599	2.143	1.806	0.142	1.763	0.917	-0.185	-2.902	-0.47	0.351	-4.124	-3.254	-1.763	2.879
t30	-0.9	0.011	1.091	1.537	-1.35	-0.58	-1.297	1.058	0.931	-0.611	-0.575	0.46	2.334	1.346	-0.06	-1.07	-0.325	1.656	1.266	0.575	0.823	-0.165	-0.483	-0.619	0.257	-0.239	-2.809	-1.659	-1.276	0.669
t45	-1.388	-0.958	-0.351	1.063	-0.884	-0.287	0.055	0.701	0.85	-0.176	-0.016	-0.083	1.92	0.703	0.881	0.081	-1.054	1.2	0.856	0.94	-0.01	-1.017	-0.695	1.348	0.889	-0.712	-1.766	-0.298	-0.759	-1.034
t44	-1.789	-1.721	-1.096	0.675	-0.524	-0.069	1.12	0.404	0.772	0.16	0.418	-0.528	1.58	0.1	1.639	0.95	-1.648	0.842	0.515	1.226	-0.666	-1.711	-0.877	2.897	1.381	-1.098	-0.926	0.775	-0.378	-2.427
t15	-1.496	-1.117	-0.111	0.961	-0.807	-0.249	0.299	0.618	0.818	-0.106	0.079	-0.201	1.829	0.431	1.078	0.224	-1.211	1.13	0.76	1.007	-0.152	-1.201	-0.751	1.699	0.998	-0.812	-1.547	-0.051	-0.705	-1.414
t29	-1.66	-1.221	1.363	0.814	-0.739	-0.245	0.558	0.485	0.744	-0.051	0.17	-0.377	1.694	-0.305	1.368	0.201	-1.442	1.1	0.607	1.086	-0.269	-1.473	-0.852	2.06	1.108	-0.951	-1.224	0.219	-0.753	-2.017
t26	-0.795	0.253	1.6	1.64	-1.456	-0.651	-1.602	1.133	0.944	-0.711	-0.701	0.577	2.423	1.392	-0.256	-1.373	-0.171	1.774	1.352	0.497	1.024	0.016	-0.44	-1.067	0.115	-0.136	-3.024	-1.964	-1.414	1.017
t75	-0.93	0.013	1.522	1.51	-1.342	-0.585	-1.26	1.032	0.914	-0.606	-0.563	0.427	2.308	1.145	-0.003	-1.117	-0.37	1.663	1.235	0.59	0.816	-0.218	-0.504	-0.57	0.273	-0.265	-2.744	-1.618	-1.304	0.545
t41	-1.807	-1.475	1.644	0.672	-0.637	-0.193	0.891	0.371	0.701	0.043	0.297	-0.539	1.568	-0.581	1.619	0.44	-1.652	0.982	0.478	1.168	-0.485	-1.72	-0.929	2.545	1.253	-1.093	-0.947	0.554	-0.662	-2.508
t19	-1.003	-0.294	0.043	1.429	-1.219	-0.481	-0.935	0.986	0.932	-0.484	-0.42	0.341	2.243	1.434	0.144	-0.661	-0.485	1.502	1.185	0.666	0.576	-0.351	-0.517	-0.082	0.429	-0.35	-2.583	-1.298	-1.076	0.327
t142	-0.583	0.561	1.111	1.84	-1.607	-0.725	-2.08	1.296	1.007	-0.848	-0.888	0.81	2.601	1.939	-0.645	-1.651	0.138	1.91	1.539	0.366	1.301	0.378	-0.33	-1.755	-0.1	0.062	-3.456	-2.449	-1.517	1.768
t144	-0.483	0.722	1.165	1.935	-1.693	-0.772	-2.332	1.37	1.029	-0.926	-0.991	0.919	2.685	2.154	-0.838	-1.829	0.286	1.982	1.625	0.294	1.446	0.55	-0.283	-2.117	-0.217	0.154	-3.67	-2.704	-1.592	2.125
t51	-0.782	0.271	1.27	1.654	-1.449	-0.641	-1.603	1.147	0.956	-0.705	-0.695	0.592	2.436	1.434	-0.261	-1.355	-0.155	1.784	1.366	0.503	1.035	0.034	-0.427	-1.07	0.121	-0.12	-3.03	-1.963	-1.399	1.048
