V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
t29	-1.616	-4.241	-2.978	-2.657	-5.573	-5.257	-5.527	-4.014	-3.994	-2.707	-6.209	-5.213	-3.618	-2.488	-2.546	-3.934	-5.71	-3.767	-5.997	-3.942	-5.615	-3.936	-3.703	-4.234	-5.216	-4.068	-2.297	-2.653	-4.353	-4.05
t177	-2.762	-3.367	-2.988	-3.163	-5.357	-5.798	-5.181	-3.367	-3.569	-2.172	-4.688	-4.548	-3.209	-2.926	-2.185	-3.73	-4.243	-3.178	-4.995	-3.692	-4.825	-2.848	-3.658	-3.727	-4.929	-3.697	-2.848	-3.634	-3.403	-4.133
t183	-1.883	-3.483	-3.371	-2.936	-5.59	-5.689	-5.817	-4.034	-3.902	-2.347	-4.71	-5.054	-3.297	-2.956	-2.212	-3.83	-4.812	-3.287	-5.339	-4.053	-5.144	-3.191	-3.635	-3.804	-5.022	-3.95	-2.312	-3.676	-3.576	-4.706
t19	-3.008	-3.074	-3.474	-3.748	-5.415	-6.347	-5.58	-3.501	-3.686	-2.092	-3.97	-4.177	-3.305	-3.442	-2.084	-3.709	-3.729	-3.167	-4.705	-3.705	-4.546	-2.505	-3.585	-3.39	-4.83	-3.676	-2.955	-4.288	-3.106	-4.432
t68	-3.373	-3.985	-3.215	-4.659	-4.605	-6.492	-5.208	-2.667	-3.777	-2.58	-6.532	-2.627	-4.507	-3.546	-2.269	-3.496	-4.391	-4.281	-5.249	-2.631	-4.526	-3.959	-3.223	-3.594	-4.741	-3.438	-3.064	-2.695	-3.966	-2.404
t88	-2.471	-3.567	-3.455	-3.82	-4.459	-6.093	-5.549	-2.97	-3.79	-2.461	-5.992	-3.678	-4.205	-3.528	-1.884	-3.479	-4.784	-3.697	-5.206	-3.145	-4.69	-4.528	-3.359	-4.283	-4.846	-3.654	-2.259	-3.064	-3.298	-3.509
t70	-2.369	-3.47	-4.793	-4.535	-3.894	-6.875	-6.268	-3.085	-4.082	-2.583	-5.835	-3.298	-4.924	-4.406	-1.638	-3.52	-4.606	-3.724	-5.12	-3.093	-4.423	-5.426	-3.428	-4.913	-4.891	-3.95	-2.048	-3.646	-2.621	-4.182
t137	-3.533	-3.511	-3.608	-4.829	-4.479	-6.805	-5.428	-2.641	-3.738	-2.386	-5.676	-2.606	-4.409	-3.938	-2.011	-3.451	-3.897	-3.941	-4.852	-2.727	-4.24	-3.787	-3.254	-3.61	-4.676	-3.437	-3.024	-3.388	-3.339	-2.95
t187	-3.281	-4.063	-2.675	-4.178	-5.005	-6.067	-5.028	-2.812	-3.733	-2.587	-6.588	-3.118	-4.141	-3.128	-2.446	-3.584	-4.659	-4.258	-5.405	-2.846	-4.806	-3.614	-3.284	-3.382	-4.816	-3.427	-3.097	-2.518	-4.352	-2.36
t36	-2.379	-3.169	-3.675	-3.73	-4.96	-6.234	-5.892	-3.463	-3.845	-2.266	-4.726	-4.089	-3.743	-3.618	-1.862	-3.569	-4.349	-3.365	-4.944	-3.572	-4.635	-3.625	-3.416	-3.827	-4.819	-3.717	-2.294	-3.874	-3.055	-4.316
t141	-2.799	-3.759	-2.71	-3.588	-5.275	-5.807	-5.129	-3.189	-3.664	-2.374	-5.678	-3.793	-3.608	-2.878	-2.341	-3.615	-4.53	-3.782	-5.263	-3.239	-4.853	-3.085	-3.353	-3.313	-4.806	-3.507	-2.863	-2.895	-4.052	-3.113
t54	-2.654	-4.761	-1.823	-2.485	-6.796	-4.975	-4.896	-4.207	-3.967	-2.882	-6.454	-5.776	-3.079	-1.852	-3.387	-4.353	-5.819	-4.126	-6.335	-4.311	-6.168	-2.632	-4.072	-3.564	-5.524	-4.07	-3.448	-2.559	-5.598	-3.541
t167	-2.33	-3.731	-2.721	-2.891	-5.586	-5.468	-5.2	-3.624	-3.691	-2.353	-5.28	-4.802	-3.234	-2.594	-2.383	-3.785	-4.813	-3.44	-5.395	-3.777	-5.164	-3.015	-3.621	-3.699	-5.003	-3.758	-2.684	-3.136	-3.943	-3.92
t106	-3.091	-3.914	-2.515	-3.784	-5.345	-5.858	-5	-3.075	-3.672	-2.453	-5.994	-3.588	-3.705	-2.872	-2.473	-3.632	-4.559	-3.995	-5.334	-3.129	-4.885	-3.047	-3.344	-3.191	-4.822	-3.447	-3.084	-2.74	-4.317	-2.744
t198	-0.992	-4.985	-3.598	-1.835	-6.502	-5.03	-6.228	-5.341	-4.648	-3.345	-6.64	-7.517	-3.701	-2.389	-3.207	-4.789	-7.131	-3.865	-7.032	-5.328	-6.841	-4.812	-4.673	-5.632	-6.133	-5.127	-2.316	-3.17	-4.913	-5.837
t27	-3.249	-3.083	-4.536	-4.9	-4.202	-7.196	-6.025	-2.889	-3.889	-2.32	-4.881	-3.002	-4.544	-4.553	-1.657	-3.494	-3.744	-3.534	-4.618	-3.078	-4.098	-4.312	-3.441	-4.277	-4.772	-3.716	-2.651	-4.277	-2.441	-4.123
t60	-3.227	-3.788	-2.682	-4.132	-5.527	-6.145	-5.207	-3.227	-3.745	-2.401	-5.538	-3.337	-3.687	-3.077	-2.484	-3.619	-4.235	-4.045	-5.189	-3.138	-4.745	-2.605	-3.256	-2.78	-4.735	-3.395	-3.207	-3.067	-4.301	-2.816
t102	-1.873	-4.325	-2.774	-2.916	-5.413	-5.305	-5.328	-3.709	-3.922	-2.718	-6.583	-4.696	-3.767	-2.487	-2.558	-3.828	-5.628	-3.964	-5.969	-3.615	-5.489	-3.957	-3.555	-4.033	-5.111	-3.894	-2.42	-2.34	-4.511	-3.451
t120	-3.405	-3.956	-3.339	-4.701	-4.367	-6.534	-5.259	-2.522	-3.794	-2.627	-6.752	-2.608	-4.68	-3.71	-2.177	-3.488	-4.505	-4.281	-5.256	-2.585	-4.513	-4.414	-3.26	-3.886	-4.782	-3.479	-2.958	-2.694	-3.818	-2.431
t72	-3.259	-3.162	-4.258	-4.893	-4.289	-7.076	-5.918	-2.842	-3.863	-2.331	-5.078	-2.855	-4.499	-4.4	-1.726	-3.451	-3.804	-3.666	-4.674	-2.971	-4.128	-4.155	-3.331	-3.998	-4.712	-3.607	-2.678	-4.025	-2.704	-3.773
t96	-3.216	-3.461	-3.165	-4.194	-4.973	-6.349	-5.283	-2.96	-3.648	-2.264	-5.228	-3.224	-3.827	-3.414	-2.13	-3.515	-3.961	-3.712	-4.895	-3.041	-4.45	-3.074	-3.291	-3.28	-4.687	-3.429	-2.992	-3.373	-3.554	-3.191
t105	-1.518	-4.081	-3.245	-2.382	-5.738	-5.268	-5.651	-4.282	-4.005	-2.63	-5.588	-5.778	-3.383	-2.497	-2.532	-4.076	-5.593	-3.436	-5.919	-4.304	-5.675	-3.742	-3.932	-4.474	-5.336	-4.264	-2.313	-3.137	-4.052	-4.794
t6	-3.962	-4.122	-4.478	-5.929	-3.793	-7.556	-5.78	-2.345	-4.119	-2.913	-7.209	-1.767	-5.713	-4.751	-2.123	-3.559	-4.333	-4.7	-5.259	-2.3	-4.245	-5.449	-3.355	-4.48	-4.882	-3.696	-3.181	-3.094	-3.483	-2.478
t116	-4.939	-3.396	-3.404	-5.669	-5.462	-7.476	-5.474	-2.845	-3.847	-2.372	-4.747	-2.377	-4.136	-4.298	-2.489	-3.734	-3.083	-4.183	-4.585	-2.974	-4.176	-2.226	-3.441	-2.549	-4.754	-3.362	-4.177	-4.376	-3.795	-2.93
